GEO_ID,C18102_001E,C18102_001M,C18102_002E,C18102_002M,C18102_003E,C18102_003M,C18102_004E,C18102_004M,C18102_005E,C18102_005M,C18102_006E,C18102_006M,C18102_007E,C18102_007M,C18102_008E,C18102_008M,C18102_009E,C18102_009M,C18102_010E,C18102_010M,C18102_011E,C18102_011M,C18102_012E,C18102_012M,C18102_013E,C18102_013M,C18102_014E,C18102_014M,C18102_015E,C18102_015M,C18102_016E,C18102_016M,C18102_017E,C18102_017M,C18102_018E,C18102_018M,C18102_019E,C18102_019M,C18102_020E,C18102_020M,C18102_021E,C18102_021M,NAME,C18102_001MA,C18102_001EA,C18102_002EA,C18102_002MA,C18102_003EA,C18102_003MA,C18102_004MA,C18102_004EA,C18102_005MA,C18102_005EA,C18102_006MA,C18102_006EA,C18102_007EA,C18102_007MA,C18102_008EA,C18102_008MA,C18102_009EA,C18102_009MA,C18102_010EA,C18102_010MA,C18102_011MA,C18102_011EA,C18102_012MA,C18102_012EA,C18102_013EA,C18102_013MA,C18102_014EA,C18102_014MA,C18102_015MA,C18102_015EA,C18102_016MA,C18102_016EA,C18102_017EA,C18102_017MA,C18102_018MA,C18102_018EA,C18102_019EA,C18102_019MA,C18102_020EA,C18102_020MA,C18102_021MA,C18102_021EA,state
0400000US13,9519836,3059,4595689,7668,1275569,5860,8880,1701,1266689,6011,2892009,5853,70387,4065,2821622,7019,428111,2684,76555,3738,351556,4633,4924147,7623,1216712,5971,6728,1367,1209984,6332,3132018,4795,48644,3772,3083374,5645,575417,2855,71133,4557,504284,5856,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1315677,2309,644535,2929,157018,1400,1406,527,155612,1466,401038,2613,10306,1571,390732,2806,86479,787,16375,1436,70104,1435,671142,2158,146643,1457,976,523,145667,1666,417143,1667,4767,987,412376,1874,107356,775,13036,1484,94320,1592,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1551635,954,772179,3023,220549,2348,2239,722,218310,2357,462624,2563,17709,2140,444915,3206,89006,994,22991,1911,66015,2050,779456,2944,207747,2192,1337,707,206410,2370,467688,2234,8060,1333,459628,2716,104021,1142,14325,1402,89696,1565,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12673245,2432,6188379,6646,1595153,3906,8144,1678,1587009,3820,3934540,6093,71456,3631,3863084,7185,658686,2796,109173,3922,549513,4084,6484866,6072,1526566,3510,8216,1439,1518350,3809,4067203,4614,47963,3590,4019240,6144,891097,3005,101520,4136,789577,4947,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6391470,950,3132505,4540,821850,3216,5705,1171,816145,3482,1962643,3642,62872,3630,1899771,4559,348012,1760,71320,3076,276692,3404,3258965,4486,780470,3371,3248,916,777222,3452,2019723,3300,34429,3021,1985294,4611,458772,2609,56262,2953,402510,3336,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3004885,571,1483717,3817,367351,2873,2064,696,365287,2989,930050,2621,29770,2722,900280,3551,186316,1087,34959,1837,151357,1970,1521168,3843,354411,3080,2031,679,352380,3199,924766,2161,12335,1579,912431,2539,241991,1285,26665,1988,215326,2281,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2804461,1848,1379541,3843,371188,3235,2671,974,368517,3505,850271,2862,29732,2569,820539,3403,158082,1606,33472,1716,124610,2216,1424920,3890,354249,3373,2108,768,352141,3602,868256,2475,14894,1896,853362,2923,202415,1733,24630,1999,177785,2684,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4242714,4353,2065844,4964,526090,3772,3487,914,522603,3681,1297854,4482,56910,3825,1240944,5624,241900,1677,54450,2804,187450,2879,2176870,5805,492285,3757,2672,907,489613,3901,1370126,4137,31418,2542,1338708,4493,314459,1758,40154,2874,274305,3218,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4440314,1830,2146775,5421,568772,5051,5339,1285,563433,5245,1346768,5476,46120,4015,1300648,6885,231235,1949,48476,2737,182759,2820,2293539,5059,544557,4002,5650,1508,538907,4230,1441656,3030,26087,2170,1415569,3546,307326,2094,40782,2749,266544,2967,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1313037,991,640864,2086,140497,1106,1373,516,139124,1183,409860,1592,14711,1622,395149,2179,90507,716,19953,1428,70554,1488,672173,1794,132601,1190,1177,528,131424,1253,426619,1192,7853,1142,418766,1507,112953,852,16337,1331,96616,1542,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5687998,2852,2730888,4561,689853,3158,4930,1271,684923,3363,1748894,3282,34127,3111,1714767,4372,292141,1505,42928,2414,249213,2728,2957110,4114,660158,2936,3652,1180,656506,3300,1902044,3248,23565,2458,1878479,3819,394908,2410,42763,3062,352145,3733,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6478067,1529,3126920,3073,721791,1755,3826,954,717965,1980,2039337,2361,37218,3142,2002119,3989,365792,1686,58439,3096,307353,3226,3351147,2622,692955,1926,3518,1236,689437,2146,2160196,2089,29874,2795,2130322,3554,497996,1896,61813,3176,436183,3826,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9763683,1209,4771428,4679,1194627,3227,7817,1362,1186810,3300,2997973,3477,85861,4500,2912112,5769,578828,1904,113049,3833,465779,4128,4992255,4631,1136848,3013,7021,1261,1129827,3213,3108521,3069,55472,3851,3053049,5327,746886,2255,94481,4015,652405,4246,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5252092,680,2602043,3879,655641,2802,4388,825,651253,2927,1656207,2541,45822,2795,1610385,3652,290195,1728,56864,2576,233331,2664,2650049,3664,625381,2930,3151,911,622230,2953,1658093,2845,20421,2015,1637672,3561,366575,2160,41559,2629,325016,3227,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2902907,1467,1391938,5326,382928,3654,3232,988,379696,3606,852663,4094,33423,3357,819240,4846,156347,1559,31967,2347,124380,2850,1510969,5148,369057,3655,2253,830,366804,3729,928455,3456,17801,1835,910654,3905,213457,1541,27196,2438,186261,2482,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5879864,2130,2855555,4690,722624,3490,4850,1151,717774,3759,1783075,3851,58611,3836,1724464,5064,349856,2038,74092,3445,275764,3898,3024309,4845,691106,3531,4625,1257,686481,3810,1879436,3811,32193,2994,1847243,4788,453767,2246,56315,2967,397452,3949,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,975562,1190,490286,2609,115203,1617,829,426,114374,1679,308318,2385,11568,1745,296750,2815,66765,772,18073,1552,48692,1745,485276,2630,106252,1546,846,456,105406,1567,303133,2083,5653,1191,297480,2584,75891,695,11358,1236,64533,1418,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1802049,954,889093,3223,234139,2307,1732,675,232407,2389,553002,2146,18484,2080,534518,2765,101952,1489,23603,1759,78349,2022,912956,2989,224730,2128,930,451,223800,2115,555277,1987,8199,1165,547078,2185,132949,1220,18097,1757,114852,2313,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2668966,1868,1338942,3747,339430,1931,2065,837,337365,2062,845977,3595,24875,2517,821102,4550,153535,1114,28892,2344,124643,2366,1330024,3442,324312,2110,1391,652,322921,2137,836034,3208,11810,1698,824224,3523,169678,1115,17691,2078,151987,2336,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1302639,468,639624,1981,145436,1422,691,502,144745,1522,416428,1572,10953,1572,405475,2288,77760,822,14899,1358,62861,1569,663015,1949,140294,1514,536,308,139758,1610,428123,1378,5940,1205,422183,2012,94598,959,11437,1352,83161,1483,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8693541,1177,4212072,3146,1050288,3158,5821,1507,1044467,3549,2677835,2733,41332,2781,2636503,3856,483949,1556,64845,4139,419104,4371,4481469,3061,1007167,2171,3962,1162,1003205,2612,2806131,1962,28011,2740,2778120,3564,668171,2065,75582,3786,592589,3575,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2032699,1222,996613,3527,263103,2281,2124,910,260979,2446,610744,2604,22281,2426,588463,3653,122766,1159,29697,1958,93069,2494,1036086,3187,254555,2583,1728,660,252827,2698,634548,2089,12880,1816,621668,2530,146983,1402,22865,2154,124118,2429,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19134281,2566,9220963,5179,2200191,3084,13013,2167,2187178,3640,5962860,5437,101927,5478,5860933,7090,1057912,3288,143015,4849,914897,5454,9913318,5466,2101470,3311,8477,1598,2092993,3764,6345074,3939,72155,4377,6272919,4405,1466774,3502,162719,5691,1304055,6208,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9360661,4149,4502110,9126,1169913,6626,6896,1682,1163017,6638,2819697,5821,85725,5134,2733972,7299,512500,2461,99280,3969,413220,4343,4858551,7916,1110736,6773,5677,1407,1105059,6686,3061444,4383,49717,4097,3011727,5711,686371,2862,90290,4580,596081,5743,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,660611,725,335069,1655,78887,1368,513,385,78374,1492,215114,1357,6704,1169,208410,1913,41068,487,8979,1012,32089,984,325542,1650,71221,1248,332,227,70889,1243,203428,1149,2523,615,200905,1345,50893,680,6473,708,44420,966,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11358640,5507,5515965,8035,1384710,4109,11318,1952,1373392,4536,3464441,7972,95797,4610,3368644,9123,666814,3080,117722,4540,549092,5044,5842675,6104,1330412,3876,7227,1490,1323185,4024,3618393,4550,55992,4007,3562401,5040,893870,4545,110403,4272,783467,5574,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3677206,1908,1792398,4530,472169,2998,2768,833,469401,3045,1104229,3622,54991,3479,1049238,4522,216000,1882,55252,3241,160748,3092,1884808,4541,457180,3461,2570,714,454610,3503,1152583,3322,24356,2205,1128227,4048,275045,1817,36082,2317,238963,2688,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3799107,882,1871966,3734,446081,2561,4262,1211,441819,3136,1193122,2637,48001,3816,1145121,4184,232763,1765,55410,2772,177353,2847,1927141,3671,419281,2567,2800,1085,416481,2741,1215630,2337,28447,2620,1187183,3425,292230,1704,39789,3047,252441,3708,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12506000,1361,6060720,5472,1420218,3326,7813,1542,1412405,3707,3838285,5085,103553,5073,3734732,7483,802217,2714,142869,4270,659348,4630,6445280,5272,1358015,3153,7959,1479,1350056,3219,4002797,3832,59701,3630,3943096,5204,1084468,2913,131796,4446,952672,5075,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1036743,1079,499116,1554,114912,1120,1125,566,113787,1263,323567,1374,8727,1645,314840,1958,60637,682,9727,1257,50910,1291,537627,1444,109058,1128,1254,588,107804,1315,344862,1541,3855,831,341007,1823,83707,945,10985,1681,72722,1778,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4536835,2329,2176225,5572,545134,3777,3024,1046,542110,3909,1362516,3502,43494,2896,1319022,4711,268575,1641,50043,2926,218532,3273,2360610,5408,533343,3993,2524,735,530819,4153,1478979,3165,26208,2794,1452771,4570,348288,1513,40527,3204,307761,3472,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,798141,664,399370,2505,105103,1809,256,164,104847,1811,244471,1746,7445,1262,237026,2108,49796,770,11817,1072,37979,1204,398771,2444,95790,1872,304,201,95486,1888,241372,1388,3902,837,237470,1412,61609,924,8406,1085,53203,1425,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6259546,1957,3028111,6070,762141,4776,5126,1499,757015,4978,1905390,4924,70692,3965,1834698,6884,360580,2095,74861,3320,285719,3868,3231435,6546,730956,4604,4541,1358,726415,4711,2027641,5400,35427,2628,1992214,5325,472838,3280,65601,3573,407237,4706,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,24779450,4528,12159072,10119,3517467,7197,25560,3263,3491907,7767,7527147,8580,218900,8281,7308247,11315,1114458,3757,243097,6346,871361,7149,12620378,8698,3358555,6153,19545,2787,3339010,6745,7839554,6326,127901,6719,7711653,9063,1422269,4065,185830,5813,1236439,6577,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2750354,1102,1377933,2277,448589,1764,2142,852,446447,1903,817050,1878,18213,2260,798837,2983,112294,916,24016,1971,88278,1838,1372421,2263,421794,1786,1936,808,419858,2024,816459,2070,9770,1452,806689,2252,134168,1235,17795,1843,116373,1962,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,619886,304,304862,1283,66943,1105,610,336,66333,1133,198725,1031,7768,1250,190957,1665,39194,477,7625,953,31569,976,315024,1264,62718,800,262,279,62456,816,203791,1031,2999,837,200792,1332,48515,564,6513,993,42002,1098,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7807416,5241,3770982,7746,949138,5575,3326,1025,945812,5678,2406840,7097,58245,4280,2348595,7968,415004,2415,69475,3649,345529,4247,4036434,6989,900527,5339,4155,1003,896372,5430,2596062,4741,34509,3209,2561553,6238,539845,2769,64215,3499,475630,3971,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6638081,3035,3275497,4678,810796,2840,5900,1351,804896,2860,2100843,4100,66805,4106,2034038,6142,363858,1967,81731,3457,282127,4004,3362584,4154,772140,3010,4682,1232,767458,3416,2144227,3313,39177,3295,2105050,4938,446217,2350,61448,3492,384769,4377,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1823372,786,891894,3214,197744,2341,1475,638,196269,2362,567101,2856,32512,3012,534589,3848,127049,903,32263,2407,94786,2663,931478,2993,187530,2580,1354,626,186176,2617,581148,2576,15272,1896,565876,3148,162800,1127,23992,2161,138808,2339,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5613402,872,2776963,3756,682805,2904,3781,958,679024,2932,1764285,3386,44072,2992,1720213,4392,329873,1473,60442,2768,269431,3089,2836439,3684,651353,2916,3671,953,647682,3040,1765824,3008,21323,2316,1744501,3855,419262,1869,46089,2695,373173,3242,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,555010,816,279740,2744,69325,1700,362,278,68963,1718,178812,1644,7301,1125,171511,2021,31603,750,7992,928,23611,895,275270,2379,66904,1752,153,173,66751,1818,172173,1294,3382,986,168791,1537,36193,742,4975,884,31218,1088,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3695636,871,1765448,2964,461940,2643,4512,1124,457428,2880,1068291,1348,31275,2688,1037016,2927,235217,854,40576,2433,194641,2380,1930188,2791,435500,2661,2490,814,433010,2694,1191306,1067,23776,2186,1167530,2416,303382,1244,37921,2398,265461,2544,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
