GEO_ID,C23002A_001E,C23002A_001M,C23002A_002E,C23002A_002M,C23002A_003E,C23002A_003M,C23002A_004E,C23002A_004M,C23002A_005E,C23002A_005M,C23002A_006E,C23002A_006M,C23002A_007E,C23002A_007M,C23002A_008E,C23002A_008M,C23002A_009E,C23002A_009M,C23002A_010E,C23002A_010M,C23002A_011E,C23002A_011M,C23002A_012E,C23002A_012M,C23002A_013E,C23002A_013M,C23002A_014E,C23002A_014M,C23002A_015E,C23002A_015M,C23002A_016E,C23002A_016M,C23002A_017E,C23002A_017M,C23002A_018E,C23002A_018M,C23002A_019E,C23002A_019M,C23002A_020E,C23002A_020M,C23002A_021E,C23002A_021M,C23002A_022E,C23002A_022M,C23002A_023E,C23002A_023M,C23002A_024E,C23002A_024M,C23002A_025E,C23002A_025M,C23002A_026E,C23002A_026M,C23002A_027E,C23002A_027M,NAME,C23002A_001EA,C23002A_001MA,C23002A_002EA,C23002A_002MA,C23002A_003EA,C23002A_003MA,C23002A_004EA,C23002A_004MA,C23002A_005MA,C23002A_005EA,C23002A_006EA,C23002A_006MA,C23002A_007MA,C23002A_007EA,C23002A_008EA,C23002A_008MA,C23002A_009EA,C23002A_009MA,C23002A_010MA,C23002A_010EA,C23002A_011MA,C23002A_011EA,C23002A_012EA,C23002A_012MA,C23002A_013EA,C23002A_013MA,C23002A_014EA,C23002A_014MA,C23002A_015EA,C23002A_015MA,C23002A_016EA,C23002A_016MA,C23002A_017MA,C23002A_017EA,C23002A_018EA,C23002A_018MA,C23002A_019EA,C23002A_019MA,C23002A_020EA,C23002A_020MA,C23002A_021EA,C23002A_021MA,C23002A_022MA,C23002A_022EA,C23002A_023EA,C23002A_023MA,C23002A_024MA,C23002A_024EA,C23002A_025EA,C23002A_025MA,C23002A_026EA,C23002A_026MA,C23002A_027MA,C23002A_027EA,state
0400000US25,4384246,9157,2090928,6168,1746463,5816,1441213,9385,3159,1169,1438054,9553,1283763,10261,154291,6023,305250,8551,344465,923,85573,3108,77943,3224,7630,1145,258892,3234,2293318,5193,1810879,5291,1364415,11580,695,433,1363720,11587,1260057,11903,103663,4585,446464,10789,482439,1298,72629,3319,66399,3190,6230,1046,409810,3694,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6344745,7311,3099614,5051,2578742,4969,2015432,8444,3308,951,2012124,8499,1710792,10925,301332,7499,563310,8646,520872,1004,81977,3773,72770,3659,9207,1377,438895,3780,3245131,4599,2569234,4285,1822911,10324,342,234,1822569,10335,1618502,11657,204067,6493,746323,10173,675897,970,68485,3201,62072,2952,6413,1077,607412,3166,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3689578,4649,1813604,2838,1526460,2894,1299699,6455,1896,628,1297803,6457,1181251,7225,116552,4989,226761,5950,287144,556,59299,2408,55422,2328,3877,811,227845,2366,1875974,3016,1505747,2948,1202276,7860,113,128,1202163,7867,1130118,8310,72045,3688,303471,7140,370227,770,47412,2247,45081,2309,2331,635,322815,2371,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1424210,4020,694830,2846,572914,2871,438712,5705,6846,1427,431866,5563,391782,5867,40084,3416,134202,5799,121916,529,25309,1873,24310,1872,999,477,96607,1984,729380,2449,566019,2487,361162,7356,1915,930,359247,7328,328256,7486,30991,2996,204857,7456,163361,693,18708,1657,17571,1686,1137,520,144653,1736,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4005973,5365,1945428,3895,1613792,3774,1285847,8451,14567,1631,1271280,8445,1142725,10121,128555,5232,327945,7795,331636,737,62288,2766,58615,2807,3673,869,269348,2708,2060545,3238,1628158,3203,1187643,7506,2857,802,1184786,7598,1098071,7656,86715,4461,440515,7543,432387,971,51393,2990,48497,2918,2896,782,380994,3129,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,726712,1972,364544,1369,298834,1380,234066,3597,2085,823,231981,3655,212402,3884,19579,2092,64768,3756,65710,235,14656,1355,13856,1359,800,371,51054,1374,362168,1401,286587,1408,210190,3439,664,395,209526,3436,199126,3571,10400,1373,76397,3318,75581,348,10991,1059,10764,1064,227,181,64590,1059,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1284182,4160,629303,2737,526568,2738,449420,3837,3880,868,445540,4035,415451,4314,30089,2807,77148,3344,102735,516,28235,1490,26736,1491,1499,520,74500,1562,654879,2258,518484,2555,410426,4532,405,280,410021,4604,389869,4554,20152,2050,108058,4419,136395,1510,22307,1794,21876,1815,431,284,114088,2357,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1576781,9161,803018,5629,672823,5519,548335,7012,7184,1591,541151,7013,464576,7640,76575,4250,124488,6403,130195,912,28727,2142,24256,2203,4471,975,101468,2227,773763,5322,632818,5072,441327,7022,929,439,440398,7129,385488,7028,54910,4007,191491,6400,140945,1028,21143,1932,18009,1792,3134,788,119802,2152,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1012568,3012,493734,1838,415627,1805,348106,3462,747,412,347359,3471,317638,4622,29721,3012,67521,3368,78107,412,18513,1870,17358,1783,1155,473,59594,1915,518834,2008,420658,1933,322422,4256,61,101,322361,4252,301815,4348,20546,1981,98236,4387,98176,527,15578,1519,14312,1354,1266,551,82598,1562,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4948730,15604,2379987,9812,1969548,9728,1629814,10585,4060,1011,1625754,10735,1456912,11736,168842,6398,339734,8247,410439,1824,106106,4078,95721,4112,10385,1347,304333,4306,2568743,8525,1996353,8173,1444990,11032,628,389,1444362,11047,1313460,11239,130902,6119,551363,8712,572390,2258,86281,3902,79182,3823,7099,1152,486109,4873,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1202899,9570,584632,6151,478977,6001,364167,6318,4690,1022,359477,6340,325854,6290,33623,3349,114810,4905,105655,1410,20938,2077,19672,2038,1266,532,84717,2203,618267,5164,490478,4792,325465,6264,1684,454,323781,6279,297367,6175,26414,2416,165013,4945,127789,1451,15783,1631,15046,1615,737,380,112006,2021,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,10501091,19858,5061343,11734,4194095,11015,3323972,14777,16733,2008,3307239,14292,3005955,15027,301284,8747,870123,13096,867248,2750,187137,5270,171235,5120,15902,1559,680111,5597,5439748,11848,4253387,10972,3008670,13923,2118,673,3006552,13854,2782286,14824,224266,7389,1244717,15045,1186361,3150,151614,5131,141691,5025,9923,1494,1034747,6168,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,5397403,11376,2614710,7274,2176671,6940,1755102,9762,58542,3495,1696560,10042,1504351,11189,192209,7893,421569,10096,438039,1172,89907,4254,82100,4014,7807,1403,348132,4322,2782693,6867,2207896,6747,1531078,13159,6019,1331,1525059,13036,1370122,12678,154937,7447,676818,13551,574797,893,62748,3298,57497,3483,5251,1151,512049,3288,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,496580,1384,250155,909,208443,822,177648,2347,2944,591,174704,2479,168677,2709,6027,942,30795,2453,41712,247,10503,950,10101,944,402,223,31209,996,246425,994,192518,952,156872,2234,282,230,156590,2262,151520,2464,5070,1083,35646,2401,53907,242,7944,739,7721,729,223,161,45963,714,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7721913,6502,3734902,4392,3113818,4332,2495600,11650,7107,2840,2488493,11364,2197286,11190,291207,8046,618218,11754,621084,1117,116585,4605,107490,4545,9095,1312,504499,4711,3987011,4769,3147551,4621,2268448,13782,2218,1389,2266230,13492,2068273,13588,197957,7367,879103,13301,839460,966,99682,3618,93305,3331,6377,1077,739778,3823,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2239509,5835,1093906,3859,901049,3795,711741,6126,13577,1847,698164,6296,640443,6811,57721,3515,189308,5394,192857,581,41653,2319,40216,2304,1437,429,151204,2341,1145603,3407,898460,3313,612749,8178,2510,679,610239,8097,569445,7615,40794,2934,285711,8179,247143,459,30253,2179,28732,2141,1521,609,216890,2180,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2665642,8865,1299803,5236,1074772,5314,839059,8352,2686,827,836373,8335,714808,8760,121565,5676,235713,7704,225031,1017,40149,2609,35875,2529,4274,1018,184882,2749,1365839,5111,1085925,4935,768476,7951,344,274,768132,7979,688188,8980,79944,4369,317449,7335,279914,962,33245,2342,30691,2340,2554,838,246669,2334,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,8647030,9661,4176274,5980,3422594,5913,2743847,11558,5104,1202,2738743,11455,2475581,13290,263162,9038,678747,10808,753680,1169,156678,5024,146505,4823,10173,1299,597002,4846,4470756,6205,3437865,6139,2479386,13699,375,245,2479011,13680,2291675,13889,187336,5691,958479,13526,1032891,1253,126165,4211,118520,3932,7645,1195,906726,4534,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,716493,4717,340069,3010,281542,2872,222681,3798,2634,911,220047,3739,194805,4130,25242,2380,58861,3274,58527,586,12090,1131,11498,1170,592,281,46437,1323,376424,2444,292835,2431,219757,3905,323,217,219434,3901,200802,3620,18632,2370,73078,3691,83589,512,10098,1373,8957,1316,1141,515,73491,1448,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2536804,6542,1235998,4616,1015315,4533,801771,8320,21159,1982,780612,8248,699720,9587,80892,5329,213544,7446,220683,502,42763,2651,37937,2646,4826,1115,177920,2717,1300806,3536,1022946,3345,694807,7388,3498,1022,691309,7490,621903,7771,69406,3750,328139,7320,277860,801,31420,2436,28193,2301,3227,730,246440,2554,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,563119,1848,278296,1405,228924,1373,195237,2841,2653,527,192584,2815,183710,2784,8874,1433,33687,2559,49372,406,12135,1159,11689,1182,446,336,37237,1233,284823,1034,221495,973,175495,2496,124,149,175371,2495,169296,2842,6075,1170,46000,2429,63328,402,8783,1051,8698,1048,85,63,54545,1095,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
