GEO_ID,C17001I_001E,C17001I_001M,C17001I_002E,C17001I_002M,C17001I_003E,C17001I_003M,C17001I_004E,C17001I_004M,C17001I_005E,C17001I_005M,C17001I_006E,C17001I_006M,C17001I_007E,C17001I_007M,C17001I_008E,C17001I_008M,C17001I_009E,C17001I_009M,C17001I_010E,C17001I_010M,C17001I_011E,C17001I_011M,C17001I_012E,C17001I_012M,C17001I_013E,C17001I_013M,C17001I_014E,C17001I_014M,C17001I_015E,C17001I_015M,C17001I_016E,C17001I_016M,C17001I_017E,C17001I_017M,C17001I_018E,C17001I_018M,C17001I_019E,C17001I_019M,NAME,C17001I_001MA,C17001I_001EA,C17001I_002EA,C17001I_002MA,C17001I_003EA,C17001I_003MA,C17001I_004MA,C17001I_004EA,C17001I_005EA,C17001I_005MA,C17001I_006MA,C17001I_006EA,C17001I_007MA,C17001I_007EA,C17001I_008EA,C17001I_008MA,C17001I_009EA,C17001I_009MA,C17001I_010MA,C17001I_010EA,C17001I_011MA,C17001I_011EA,C17001I_012MA,C17001I_012EA,C17001I_013EA,C17001I_013MA,C17001I_014EA,C17001I_014MA,C17001I_015EA,C17001I_015MA,C17001I_016MA,C17001I_016EA,C17001I_017MA,C17001I_017EA,C17001I_018MA,C17001I_018EA,C17001I_019EA,C17001I_019MA,state
0400000US13,836500,2559,266473,15686,131218,8334,64224,5172,66032,5387,962,569,135255,9074,61852,5477,72060,5343,1343,645,570027,15866,313437,9158,94660,5445,211676,5810,7101,1227,256590,9123,89909,4815,156591,5696,10090,1376,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,114304,1156,20437,3443,9109,1982,4257,1334,4788,1162,64,84,11328,2138,4258,1433,6514,1187,556,342,93867,3870,47012,2268,17752,1519,26199,1408,3061,546,46855,2601,17591,1662,26310,1401,2954,464,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,173223,1004,49817,6362,25338,3742,12708,2406,12247,2004,383,262,24479,3512,11366,2218,12052,2061,1061,482,123406,6357,65020,3959,25072,2412,37664,2482,2284,597,58386,3368,23647,2091,32179,2123,2560,678,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,2010876,2713,405570,20164,188789,10660,92102,6571,92033,5951,4654,1256,216781,11279,94808,6830,114218,5858,7755,1470,1605306,20390,844327,10847,276693,6481,535693,6357,31941,1432,760979,11698,256105,7022,466862,6042,38012,1682,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,379413,1701,107134,8272,54237,4525,26995,2894,26626,2783,616,424,52897,4907,25182,2763,26817,2737,898,430,272279,8221,143445,4698,49314,2839,89076,3167,5055,687,128834,5094,48866,2749,74156,3225,5812,886,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,145898,1805,39673,5448,18734,2984,10258,1948,8231,1557,245,257,20939,3213,9805,2020,11027,1736,107,119,106225,5513,56848,3303,20309,2144,35262,1892,1277,410,49377,3340,19619,2041,28151,2042,1607,571,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,294049,1391,74835,7745,34421,4650,19042,3215,14558,2321,821,551,40414,3859,18972,2332,20605,2391,837,368,219214,7833,116532,4594,42014,3387,71125,2616,3393,910,102682,4348,39274,2732,58890,2623,4518,710,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,123898,3264,41312,4848,23199,3029,11074,1844,11714,1894,411,341,18113,2860,7946,1746,9957,1837,210,203,82586,4987,45845,3605,16067,2043,28387,2567,1391,856,36741,3073,13395,1847,22006,1837,1340,416,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,189413,1372,37530,3965,16428,2189,6325,1330,9674,1571,429,330,21102,2451,7383,1265,12501,1824,1218,565,151883,4323,88578,3143,21385,2128,61693,2685,5500,775,63305,2972,17652,1917,39898,1800,5755,762,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,15251,929,4660,1391,2644,783,936,361,1611,645,97,129,2016,828,1138,510,747,418,131,109,10591,1481,5144,889,1571,618,3250,692,323,204,5447,1021,1704,636,3239,673,504,285,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,463479,1836,63453,7213,27216,4520,10946,2178,15996,3153,274,258,36237,3670,11881,2387,23041,2260,1315,462,400026,7293,215440,4607,63028,2391,145687,3163,6725,749,184586,3952,58496,2731,118652,2411,7438,745,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,611826,2103,191306,10906,83840,5590,41205,3591,38802,3580,3833,821,107466,6936,39765,3759,61208,3859,6493,1143,420520,10972,212227,5865,64402,3618,141337,3854,6488,899,208293,6918,63897,3668,135026,3916,9370,1082,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,427517,2020,125645,8477,62077,4684,30433,2812,30431,2953,1213,536,63568,5354,29328,2993,33009,3209,1231,471,301872,8276,155649,4840,55812,3276,91591,2894,8246,826,146223,4818,51193,3033,85979,3025,9051,956,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,241950,1435,59058,5860,27364,3083,13840,1905,13183,1970,341,228,31694,3641,14942,2278,15697,1936,1055,418,182892,6032,98281,3678,36938,2442,59230,2157,2113,461,84611,4025,32573,2637,49832,2202,2206,635,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,68445,3541,20220,3776,10704,2239,4129,1069,6419,1692,156,154,9516,2231,4302,1209,4917,1298,297,241,48225,4887,27945,3026,8656,1508,18339,2407,950,357,20280,2980,7198,1892,12161,1615,921,558,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,206608,1760,52869,6277,24175,3411,12784,2293,11140,2049,251,214,28694,3664,11849,1987,15876,2346,969,547,153739,6575,81429,3490,28349,2323,49055,2477,4025,829,72310,4161,25764,2326,42297,2478,4249,898,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,26936,610,5733,1324,3192,1073,1796,781,1396,583,0,237,2541,856,1036,437,1450,610,55,94,21203,1456,10775,1177,3703,746,6615,975,457,244,10428,1305,3950,832,5661,855,817,381,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,163710,1029,44209,5843,22146,3108,12741,1971,9063,1870,342,240,22063,3183,10429,2033,11280,1646,354,291,119501,5818,61711,3411,21771,2377,38418,2022,1522,426,57790,3374,23634,2408,31932,1826,2224,560,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,712257,1183,157740,12224,76304,6482,43246,4176,31569,3430,1489,606,81436,7359,36671,4436,42500,4103,2265,871,554517,12310,285923,6422,88433,4085,185956,3655,11534,728,268594,7519,91973,4507,163281,4185,13340,979,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,35560,945,5789,2263,2549,1365,1536,1075,957,688,56,96,3240,1416,1156,866,1897,814,187,196,29771,2491,14063,1568,4737,1097,8342,859,984,430,15708,1616,5857,1169,8868,1009,983,508,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1537569,2588,305367,16925,134090,9362,65522,5788,64465,5415,4103,1204,171277,9959,55777,5149,104930,6027,10570,1835,1232202,16675,636566,9545,168606,6185,432725,5850,35235,1468,595636,9965,165314,5580,386225,6008,44097,2148,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,939391,2172,248088,16592,114293,8500,51962,4802,54862,4706,7469,1180,133795,9766,54321,5010,69732,5597,9742,1473,691303,16390,347264,8310,101046,4731,215844,4681,30374,1191,344039,9835,92887,5237,214075,5490,37077,1508,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3363528,4257,843914,24272,360143,12353,163908,7391,179822,7428,16413,2086,483771,14447,159895,6775,285932,9371,37944,2835,2519614,23688,1287005,12537,324045,7285,884366,7952,78594,2432,1232609,14134,307999,6713,813637,9294,110973,3047,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,789622,2432,267692,15282,128556,8540,65677,5305,60849,5042,2030,853,139136,8533,65066,5594,72461,4493,1609,754,521930,15745,286698,9287,89624,5507,191848,5837,5226,1013,235232,9095,86560,5574,141308,5101,7364,1190,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,13130,1299,3295,1027,1223,476,779,400,444,335,0,211,2072,742,1306,559,719,339,47,58,9835,1670,5702,1298,2672,832,2707,643,323,248,4133,726,1058,341,2715,559,360,262,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,342876,2591,107810,7705,50432,3974,26297,2323,23454,2625,681,443,57378,5022,23449,2614,31996,3165,1933,567,235066,8292,122946,5578,40982,3471,76195,3278,5769,1187,112120,5115,41346,2247,63826,3522,6948,1011,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,323690,1628,96487,7728,43398,4207,22949,2353,19503,2552,946,479,53089,4403,26228,2579,26022,2395,839,342,227203,8019,121606,4630,41898,2602,76310,3104,3398,564,105597,4690,40608,2832,61601,2902,3388,370,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,440954,2031,127204,8871,63742,5221,32358,3490,30435,3237,949,477,63462,5057,30496,3230,31899,2794,1067,408,313750,9070,166193,5558,59117,3358,102533,2991,4543,904,147557,5348,54121,3795,87327,2777,6109,914,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,692528,3518,232292,11537,106741,6332,55464,4003,48811,3573,2466,672,125551,7091,51339,3860,69797,4294,4415,943,460236,11302,244230,6402,78169,3944,157294,4148,8767,1047,216006,7106,72042,3988,132020,4161,11944,1137,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,128911,766,39117,5620,18320,3060,9340,1675,8080,1884,900,449,20797,3430,7407,1728,12527,2033,863,414,89794,5635,45524,3223,14005,1737,29953,2002,1566,542,44270,3539,14720,1807,27090,2198,2460,500,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,221467,2128,74877,5958,36389,4108,17714,2718,18528,2736,147,193,38488,3448,16898,2288,20915,2025,675,424,146590,5956,85011,3905,22176,2466,60796,2825,2039,550,61579,3239,22012,2056,36373,2150,3194,757,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,19288,1403,3092,1069,1682,636,735,367,947,415,0,223,1410,598,647,344,763,336,0,223,16196,1593,8477,1211,3202,670,4828,744,447,431,7719,1119,3158,660,4193,853,368,331,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,281687,3179,95276,7790,46086,4857,21374,2849,24149,3374,563,446,49190,4687,22955,2756,25018,2833,1217,704,186411,7463,104054,4951,30682,2845,70472,3959,2900,789,82357,4515,29664,2844,49187,3024,3506,1033,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,9352163,9492,2503325,46844,1149385,24152,599979,14702,507362,14099,42044,2869,1353940,29209,575907,15270,708677,16463,69356,4020,6848838,45044,3513283,24259,1084070,15463,2247317,14528,181896,3410,3335555,27716,1041155,14962,2061739,15751,232661,4541,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,354556,1705,96415,8209,47515,4530,25720,2867,21382,2366,413,303,48900,4606,22983,2869,25145,2615,772,337,258141,8369,135279,4701,48126,3104,82792,2522,4361,727,122862,4739,44702,2931,73328,2719,4832,615,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,9037,862,1805,701,866,385,354,251,488,326,24,45,939,495,339,215,493,418,107,127,7232,1014,3973,696,1238,461,2404,655,331,312,3259,729,650,298,2494,743,115,113,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,614638,2467,86869,8817,39620,5258,18076,3058,21351,3821,193,179,47249,4723,18206,2666,28066,3227,977,410,527769,9199,279816,6128,86879,3786,185999,3936,6938,805,247953,5926,76086,3743,162009,3421,9858,979,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,743825,2983,215546,14020,103627,7444,55815,4738,46301,4236,1511,690,111919,8049,51749,4832,57929,4464,2241,693,528279,14293,282115,8076,95405,5103,179749,4736,6961,1104,246164,8037,91070,4984,145067,4555,10027,1059,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,19330,1974,5196,2066,1829,1030,1121,792,623,397,85,128,3367,1226,1274,731,2075,754,18,31,14134,1870,6805,1190,1923,596,4035,1029,847,445,7329,1367,3011,759,3663,857,655,380,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,326041,2043,89882,7782,42293,4225,22228,2584,19639,2398,426,262,47589,4437,23285,2497,23465,2586,839,349,236159,7429,126084,4423,43679,2554,78309,3033,4096,603,110075,4296,41894,2605,63457,2449,4724,677,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,49282,423,9218,2345,3573,1068,1279,556,2255,772,39,74,5645,1828,3277,1300,2279,763,89,79,40064,2492,21369,1740,8097,1160,12550,1118,722,318,18695,1940,6835,1443,10552,980,1308,643,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3644367,3922,1642244,21121,754988,11980,250765,6571,419724,7767,84499,2694,887256,13750,244245,6424,515414,9280,127597,3864,2002123,21665,984132,11829,201449,6438,634008,7727,148675,2703,1017991,13874,183100,6760,661588,9576,173303,4001,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
