GEO_ID,B18005_001E,B18005_001M,B18005_002E,B18005_002M,B18005_003E,B18005_003M,B18005_004E,B18005_004M,B18005_005E,B18005_005M,B18005_006E,B18005_006M,B18005_007E,B18005_007M,B18005_008E,B18005_008M,B18005_009E,B18005_009M,B18005_010E,B18005_010M,B18005_011E,B18005_011M,B18005_012E,B18005_012M,B18005_013E,B18005_013M,B18005_014E,B18005_014M,B18005_015E,B18005_015M,B18005_016E,B18005_016M,B18005_017E,B18005_017M,B18005_018E,B18005_018M,B18005_019E,B18005_019M,B18005_020E,B18005_020M,B18005_021E,B18005_021M,B18005_022E,B18005_022M,B18005_023E,B18005_023M,B18005_024E,B18005_024M,B18005_025E,B18005_025M,B18005_026E,B18005_026M,B18005_027E,B18005_027M,B18005_028E,B18005_028M,B18005_029E,B18005_029M,B18005_030E,B18005_030M,B18005_031E,B18005_031M,B18005_032E,B18005_032M,B18005_033E,B18005_033M,NAME,B18005_001MA,B18005_001EA,B18005_002EA,B18005_002MA,B18005_003MA,B18005_003EA,B18005_004MA,B18005_004EA,B18005_005MA,B18005_005EA,B18005_006MA,B18005_006EA,B18005_007EA,B18005_007MA,B18005_008MA,B18005_008EA,B18005_009MA,B18005_009EA,B18005_010MA,B18005_010EA,B18005_011MA,B18005_011EA,B18005_012MA,B18005_012EA,B18005_013EA,B18005_013MA,B18005_014MA,B18005_014EA,B18005_015MA,B18005_015EA,B18005_016MA,B18005_016EA,B18005_017MA,B18005_017EA,B18005_018EA,B18005_018MA,B18005_019MA,B18005_019EA,B18005_020MA,B18005_020EA,B18005_021MA,B18005_021EA,B18005_022MA,B18005_022EA,B18005_023MA,B18005_023EA,B18005_024EA,B18005_024MA,B18005_025MA,B18005_025EA,B18005_026MA,B18005_026EA,B18005_027MA,B18005_027EA,B18005_028MA,B18005_028EA,B18005_029EA,B18005_029MA,B18005_030EA,B18005_030MA,B18005_031EA,B18005_031MA,B18005_032MA,B18005_032EA,B18005_033MA,B18005_033EA,state
0400000US13,8455369,4186,4093402,6087,752883,4523,43302,3282,709581,5299,343998,7982,14771,1963,329227,7724,2635934,8119,120867,6202,2515067,9619,227013,2523,19341,1818,207672,3035,133574,2373,27327,2075,106247,2809,4361967,5579,721204,4769,22445,2847,698759,5526,343181,7724,10125,1590,333056,7535,2786723,7626,132610,6261,2654113,9490,272298,2742,27060,2559,245238,3464,238561,1895,57528,3125,181033,3664,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1151598,2607,560590,2273,91703,1375,3529,886,88174,1627,40848,2253,1978,759,38870,2254,352361,2643,14281,1804,338080,2929,38613,487,2306,570,36307,785,37065,586,5757,889,31308,1015,591008,1411,82948,1287,2718,965,80230,1460,40614,2277,834,556,39780,2278,368152,2159,11452,2002,356700,2864,45687,488,3254,888,42433,934,53607,659,10645,1321,42962,1370,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1328476,1654,664014,2169,121684,1646,6753,1192,114931,1816,54018,2886,3053,946,50965,2886,414233,2713,22575,2312,391658,3390,42824,738,2506,645,40318,959,31255,588,6123,1086,25132,1150,664462,1962,115966,1840,4172,961,111794,2129,55685,2104,2689,887,52996,2023,406575,2225,21823,1972,384752,2896,45647,874,3095,786,42552,1106,40589,866,6674,1010,33915,1196,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,11751371,2392,5750105,3634,1001165,5008,58278,3734,942887,6586,481563,7477,20957,2133,460606,7585,3660540,7227,141651,5780,3518889,8482,343887,1338,23219,2083,320668,2410,262950,1957,37014,2542,225936,3183,6001266,3408,957870,3832,30105,3034,927765,4214,446911,6024,13587,1889,433324,6278,3752095,6115,133924,5886,3618171,8700,414431,1834,26990,2489,387441,3074,429959,2504,72386,3451,357573,4184,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5782926,2741,2832249,4393,489973,3666,39703,2952,450270,4031,237211,4420,13723,1925,223488,4613,1794943,4521,82496,5432,1712447,6932,178566,1152,13332,1402,165234,1874,131556,1170,19933,1651,111623,1845,2950677,4055,469969,3005,19556,2159,450413,3354,225634,4265,9459,1500,216175,4615,1829865,5229,91477,4594,1738388,7538,211625,1468,14587,1535,197038,1874,213584,1537,35681,2691,177903,3000,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2739996,1833,1347241,2832,222340,2257,16055,2100,206285,2640,116913,3232,7373,1278,109540,3201,835764,3445,37241,2770,798523,4284,93233,760,5276,999,87957,1192,78991,1095,10910,1149,68081,1456,1392755,2656,214353,2238,8702,1305,205651,2598,105819,2452,4857,972,100962,2389,837989,3007,38380,3005,799609,4206,109292,1142,5004,898,104288,1266,125302,1211,13930,1485,111372,1730,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2507638,2582,1233462,3637,215498,1901,17569,1983,197929,2717,104773,3166,6876,1062,97897,3250,771402,4085,34728,2687,736674,4426,77679,1126,5574,965,72105,1401,64110,1594,8670,1093,55440,1855,1274176,2981,204380,2524,6465,990,197915,2608,96503,2958,3352,725,93151,2975,783512,3296,36730,2983,746782,4684,89219,1133,5169,946,84050,1450,100562,1534,15951,1356,84611,1798,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3850698,2506,1865607,3942,308651,3114,25210,2579,283441,3783,146415,4288,11287,1766,135128,4522,1196231,4295,89945,5144,1106286,6925,127731,1107,12668,1839,115063,2051,86579,1142,18395,1863,68184,2124,1985091,3555,296014,2774,15248,1835,280766,2985,141879,3893,6440,1221,135439,4007,1251685,4605,98904,5078,1152781,7261,153762,1387,15099,1916,138663,2212,141751,1654,32914,2255,108837,2970,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3889925,3761,1859332,4850,336519,3730,25976,2881,310543,3785,162229,4848,13443,1995,148786,4621,1152384,5179,77564,4679,1074820,6270,122986,1756,13062,1589,109924,2023,85214,1471,18165,1684,67049,2137,2030593,4224,324196,4593,14550,1907,309646,4935,169713,4800,8152,1528,161561,5079,1247749,4660,75523,4187,1172226,6489,150197,1766,15785,1769,134412,2444,138738,1726,32034,2187,106704,2498,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1233220,1027,597997,1669,88398,1381,10565,1672,77833,2044,45597,1801,3847,765,41750,1717,383838,2116,28522,2119,355316,2895,45807,419,4136,927,41671,1037,34357,444,5433,879,28924,925,635223,1368,85319,1419,4655,1136,80664,1604,45104,1869,2678,751,42426,1768,400259,1931,28686,2342,371573,3384,51436,471,3560,936,47876,1018,53105,604,8674,1124,44431,1111,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5149748,2844,2458377,3507,421595,3273,28748,2259,392847,3968,203763,5123,13072,2114,190691,5333,1571103,4960,61646,4578,1509457,6578,153522,1285,9686,1228,143836,1577,108394,1198,15977,1655,92417,1901,2691371,2492,404787,2466,12578,1784,392209,3399,200239,4194,7465,1407,192774,4257,1726849,3952,60607,4347,1666242,5616,183750,1472,11503,1474,172247,2100,175746,1689,29277,2137,146469,2808,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5959596,1700,2874160,2618,452169,2798,34653,3328,417516,3865,229174,4731,16784,2093,212390,4934,1856269,5024,82645,5295,1773624,6764,183726,1344,10949,1441,172777,1849,152822,1550,19488,2051,133334,2574,3085436,2422,432290,2869,17222,2488,415068,3493,231566,4582,10104,1480,221462,4743,1951580,4499,78883,4087,1872697,5125,221935,1389,12222,1517,209713,1935,248065,1504,40848,3251,207217,3243,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9323046,1876,4551952,3127,779971,3402,63263,3618,716708,4831,380769,5443,30455,2909,350314,5710,2873637,5204,168080,5529,2705557,7504,290879,1409,19689,1735,271190,2082,226696,1378,33821,2211,192875,2490,4771094,3240,746409,3381,29967,2294,716442,4071,366792,6397,18840,2121,347952,6910,2962283,4699,162489,5156,2799794,6919,342955,1693,21795,1984,321160,2399,352655,1674,65058,3321,287597,3858,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4751591,1698,2353789,2845,388358,2813,27731,2597,360627,3405,189294,3569,11103,1204,178191,3602,1521375,3640,66106,4038,1455269,5144,144429,1184,8227,1130,136202,1531,110333,1154,13254,1336,97079,1698,2397802,2746,371299,2686,11757,1225,359542,2697,184979,3976,6562,1164,178417,3971,1509274,4257,59429,3111,1449845,4791,162769,1095,7406,931,155363,1392,169481,1391,22023,1624,147458,1940,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2639235,2877,1260244,4214,239083,2468,20837,2299,218246,2971,113120,4994,7785,1642,105335,4760,767093,4629,60607,3774,706486,6248,85641,2360,10551,1604,75090,2330,55307,1803,13523,1459,41784,1736,1378991,3403,224808,2395,8918,1552,215890,2706,114462,4327,4672,1385,109790,4521,838881,4159,65886,4241,772995,5320,103755,1459,13255,1550,90500,1894,97085,1626,24605,2085,72480,2306,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5340788,2644,2585024,4144,436137,3195,33304,2889,402833,4294,212510,4346,14350,2002,198160,4115,1623364,4800,91158,5341,1532206,7385,178317,1308,14088,1503,164229,1789,134696,1271,23120,1965,111576,2431,2755764,3553,422740,2827,16856,2203,405884,3826,202305,4715,7668,1309,194637,4921,1705953,4477,98992,5059,1606961,6245,211764,1105,16770,1934,194994,2212,213002,1414,36493,2815,176509,2958,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,870954,1511,432102,1967,67419,1473,3882,1052,63537,1652,36975,1918,3208,1193,33767,1963,270775,1991,15805,2074,254970,2745,32671,746,2363,713,30308,849,24262,554,4246,715,20016,903,438852,2102,64281,1386,3195,935,61086,1465,35290,2418,831,394,34459,2431,271623,1863,14778,1792,256845,2379,34277,708,2441,686,31836,932,33381,642,5750,733,27631,857,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1607677,1634,794816,1887,134228,1555,7875,1303,126353,1907,68722,2744,4099,881,64623,2675,498792,2661,20535,2176,478257,3601,51209,840,2187,554,49022,933,41865,676,5420,841,36445,1040,812861,1782,130358,1623,4597,1106,125761,1982,63640,2228,2445,684,61195,2293,495930,2193,17515,1662,478415,2760,59127,709,2711,683,56416,849,63806,936,7334,1121,56472,1284,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2281370,1748,1153832,3015,196591,2242,7451,1454,189140,2638,77416,3496,3604,1083,73812,3336,753479,3864,25420,2627,728059,4707,76090,777,5058,905,71032,1242,50256,866,5668,999,44588,1294,1127538,2860,183758,2066,3636,908,180122,2265,78570,3592,1514,691,77056,3643,721313,3542,23998,2177,697315,4157,79514,859,4403,846,75111,1318,64383,962,10705,1411,53678,1667,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1226017,973,603063,1969,95442,1652,6609,1284,88833,1960,47876,2209,4992,1153,42884,1905,392426,2614,18836,2732,373590,3748,39648,600,2322,630,37326,815,27671,498,4353,974,23318,1021,622954,2057,90458,1641,4174,986,86284,1908,46666,2230,2120,675,44546,2349,400790,2575,19466,2391,381324,3607,42749,420,2538,672,40211,828,42291,602,6962,1175,35329,1406,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8045505,1619,3899850,2594,655961,3313,39479,2670,616482,3766,297498,5192,13529,1894,283969,5353,2500131,5100,89609,4826,2410522,7825,248956,1852,15265,1750,233691,2319,197304,1819,27269,2294,170035,2944,4145655,2630,627670,3311,18012,1970,609658,4072,280743,4899,10228,1667,270515,4690,2607728,5272,83335,4529,2524393,6764,304096,1729,20554,1972,283542,2401,325418,1851,55527,3352,269891,3427,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1781587,1738,867794,2742,157696,2216,8896,1769,148800,2641,78121,3709,3528,1044,74593,3784,528103,3939,32599,2611,495504,4082,59684,1311,5002,1044,54682,1416,44190,1142,6867,1005,37323,1184,913793,2101,150310,2145,5822,1297,144488,2348,74168,3221,2700,774,71468,3199,558785,3071,30604,2888,528181,4168,66694,1367,5380,1034,61314,1512,63836,1338,13089,1601,50747,1464,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,17807393,2662,8553096,5558,1401777,4720,85084,4969,1316693,6401,708762,7055,36713,3223,672049,7555,5449684,7298,219361,7683,5230323,10665,556319,2069,39170,3125,517149,3924,436554,2287,63172,3180,373382,3636,9254297,5144,1340983,3941,46811,3797,1294172,5389,695128,8091,25936,2595,669192,8151,5809008,6298,233533,8149,5575475,10434,692126,1867,54033,2714,638093,3174,717052,4385,129648,4900,587404,6661,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,8059002,4503,3897418,6335,671683,4843,50217,3999,621466,5764,312507,6292,18099,1980,294408,6133,2486164,7690,139803,5764,2346361,10436,256723,2288,21240,2015,235483,3065,170341,2110,28619,1914,141722,2541,4161584,5759,631222,5279,24255,2362,606967,5828,300858,6492,11606,2108,289252,6206,2632763,6583,135664,6172,2497099,9166,311177,2110,26154,2503,285023,3339,285564,2429,54228,3489,231336,4048,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
