GEO_ID,C17003_001E,C17003_001M,C17003_002E,C17003_002M,C17003_003E,C17003_003M,C17003_004E,C17003_004M,C17003_005E,C17003_005M,C17003_006E,C17003_006M,C17003_007E,C17003_007M,C17003_008E,C17003_008M,C17003_009E,C17003_009M,C17003_010E,C17003_010M,C17003_011E,C17003_011M,NAME,C17003_001EA,C17003_001MA,C17003_002EA,C17003_002MA,C17003_003MA,C17003_003EA,C17003_004EA,C17003_004MA,C17003_005EA,C17003_005MA,C17003_006EA,C17003_006MA,C17003_007EA,C17003_007MA,C17003_008MA,C17003_008EA,C17003_009MA,C17003_009EA,C17003_010MA,C17003_010EA,C17003_011EA,C17003_011MA,state
0400000US33,884117,1563,56816,3878,17418,2335,19048,2014,12011,1976,8339,1459,827301,3811,69876,3906,250878,7256,230526,6643,276021,6943,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5772081,3560,412730,13266,140616,8324,150096,7399,69714,4273,52304,3767,5359351,14678,640766,14944,1592471,18968,1221362,13888,1904752,15363,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1219551,3351,174288,7354,69178,4520,52947,4194,37933,3759,14230,2419,1045263,7770,152140,5688,283787,8525,311017,8424,298319,6868,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,12619685,5817,1437890,20526,519232,13547,476177,12851,256289,9031,186192,7723,11181795,21520,1435938,20668,3267365,30571,2678597,22445,3799895,28379,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,5732259,8389,654040,15895,259409,9492,215937,8814,130799,6840,47895,4385,5078219,17135,745397,17200,1483681,18302,1453836,18391,1395305,17613,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,400254,1845,33339,2472,9725,1307,10402,1153,9409,1312,3803,908,366915,3230,34588,2092,109374,3799,122793,4050,100160,3952,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7450534,4177,754802,17714,229194,9072,302122,11563,163899,6141,59587,4022,6695732,18422,760560,13004,2453363,19233,1806921,19113,1674888,19393,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2250735,4606,285174,8618,89593,4392,109567,5352,63488,4045,22526,2456,1965561,9685,252197,6731,649037,11566,578881,11825,485446,9774,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2466893,3741,262358,9652,69779,5742,75572,4165,80912,4656,36095,3580,2204535,10022,229221,8756,579488,11392,745567,12958,650259,11871,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,8247719,4453,771143,15344,234394,10004,331384,9036,133833,5326,71532,3849,7476576,15051,857878,12803,2868755,19590,1690285,15609,2059658,17093,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,698596,1239,58610,4380,21757,2624,18180,2209,11801,2130,6872,1292,639986,4571,97819,6137,186434,5919,152780,6331,202953,7531,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2788294,4550,334127,12139,137528,7723,118643,5796,54715,4910,23241,2624,2454167,11635,371177,9082,788883,14161,673865,10420,620242,10370,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,491622,1752,50300,3206,14488,1820,20077,2090,11741,1456,3994,816,441322,3638,39991,3285,145851,4559,134734,4229,120746,4859,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,3962245,4368,501044,14117,201000,9701,185832,8599,83923,4729,30289,2518,3461201,14667,531999,10141,1178238,13586,911695,15506,839269,14088,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,14208672,8856,1787856,25399,813426,18701,516445,14177,318670,9833,139315,6107,12420816,27433,2166904,26022,3323659,29273,3494155,28444,3436098,24751,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1418433,2361,112179,6707,28386,4441,31956,2957,34351,2855,17486,3150,1306254,6901,106979,5988,333700,8340,474865,8195,390710,7507,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,421579,829,33274,2273,9619,1313,11198,1426,7261,1138,5196,996,388305,2424,32407,2175,124587,4123,98253,3941,133058,4333,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4967518,7390,368744,11757,142701,7983,118767,5402,68074,4469,39202,4074,4598774,14967,557881,13050,1226173,16187,1204784,18220,1609936,17396,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4203443,4044,392653,11651,101148,6892,121865,6497,120764,6092,48876,3559,3810790,12409,353257,9948,948638,15378,1267039,16143,1241856,15362,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1240208,2449,167480,8375,61926,4406,70722,4816,25855,2661,8977,1910,1072728,8617,168445,6486,459637,8879,246642,6963,198004,6984,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3610901,3651,288941,8617,82999,4994,113972,5017,64604,4057,27366,2185,3321960,9379,318807,7660,1138694,14319,969582,12295,894877,11008,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,334280,1867,22268,2563,5522,1298,8608,1447,5734,1279,2404,793,312012,3010,26267,2431,100539,4368,110864,3899,74342,3832,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2476703,1593,993823,17858,523682,13210,269172,7181,145315,5653,55654,3504,1482880,17937,312509,8419,353924,9893,355127,8383,461320,11951,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
