GEO_ID,C08126_001E,C08126_001M,C08126_002E,C08126_002M,C08126_003E,C08126_003M,C08126_004E,C08126_004M,C08126_005E,C08126_005M,C08126_006E,C08126_006M,C08126_007E,C08126_007M,C08126_008E,C08126_008M,C08126_009E,C08126_009M,C08126_010E,C08126_010M,C08126_011E,C08126_011M,C08126_012E,C08126_012M,C08126_013E,C08126_013M,C08126_014E,C08126_014M,C08126_015E,C08126_015M,C08126_016E,C08126_016M,C08126_017E,C08126_017M,C08126_018E,C08126_018M,C08126_019E,C08126_019M,C08126_020E,C08126_020M,C08126_021E,C08126_021M,C08126_022E,C08126_022M,C08126_023E,C08126_023M,C08126_024E,C08126_024M,C08126_025E,C08126_025M,C08126_026E,C08126_026M,C08126_027E,C08126_027M,C08126_028E,C08126_028M,C08126_029E,C08126_029M,C08126_030E,C08126_030M,C08126_031E,C08126_031M,C08126_032E,C08126_032M,C08126_033E,C08126_033M,C08126_034E,C08126_034M,C08126_035E,C08126_035M,C08126_036E,C08126_036M,C08126_037E,C08126_037M,C08126_038E,C08126_038M,C08126_039E,C08126_039M,C08126_040E,C08126_040M,C08126_041E,C08126_041M,C08126_042E,C08126_042M,C08126_043E,C08126_043M,C08126_044E,C08126_044M,C08126_045E,C08126_045M,C08126_046E,C08126_046M,C08126_047E,C08126_047M,C08126_048E,C08126_048M,C08126_049E,C08126_049M,C08126_050E,C08126_050M,C08126_051E,C08126_051M,C08126_052E,C08126_052M,C08126_053E,C08126_053M,C08126_054E,C08126_054M,C08126_055E,C08126_055M,C08126_056E,C08126_056M,C08126_057E,C08126_057M,C08126_058E,C08126_058M,C08126_059E,C08126_059M,C08126_060E,C08126_060M,C08126_061E,C08126_061M,C08126_062E,C08126_062M,C08126_063E,C08126_063M,C08126_064E,C08126_064M,C08126_065E,C08126_065M,C08126_066E,C08126_066M,C08126_067E,C08126_067M,C08126_068E,C08126_068M,C08126_069E,C08126_069M,C08126_070E,C08126_070M,C08126_071E,C08126_071M,C08126_072E,C08126_072M,C08126_073E,C08126_073M,C08126_074E,C08126_074M,C08126_075E,C08126_075M,C08126_076E,C08126_076M,C08126_077E,C08126_077M,C08126_078E,C08126_078M,C08126_079E,C08126_079M,C08126_080E,C08126_080M,C08126_081E,C08126_081M,C08126_082E,C08126_082M,C08126_083E,C08126_083M,C08126_084E,C08126_084M,NAME,C08126_001EA,C08126_001MA,C08126_002MA,C08126_002EA,C08126_003MA,C08126_003EA,C08126_004MA,C08126_004EA,C08126_005EA,C08126_005MA,C08126_006EA,C08126_006MA,C08126_007MA,C08126_007EA,C08126_008MA,C08126_008EA,C08126_009MA,C08126_009EA,C08126_010MA,C08126_010EA,C08126_011EA,C08126_011MA,C08126_012EA,C08126_012MA,C08126_013MA,C08126_013EA,C08126_014MA,C08126_014EA,C08126_015MA,C08126_015EA,C08126_016EA,C08126_016MA,C08126_017EA,C08126_017MA,C08126_018MA,C08126_018EA,C08126_019MA,C08126_019EA,C08126_020MA,C08126_020EA,C08126_021EA,C08126_021MA,C08126_022EA,C08126_022MA,C08126_023EA,C08126_023MA,C08126_024MA,C08126_024EA,C08126_025MA,C08126_025EA,C08126_026EA,C08126_026MA,C08126_027EA,C08126_027MA,C08126_028EA,C08126_028MA,C08126_029MA,C08126_029EA,C08126_030MA,C08126_030EA,C08126_031MA,C08126_031EA,C08126_032MA,C08126_032EA,C08126_033EA,C08126_033MA,C08126_034EA,C08126_034MA,C08126_035MA,C08126_035EA,C08126_036MA,C08126_036EA,C08126_037MA,C08126_037EA,C08126_038EA,C08126_038MA,C08126_039EA,C08126_039MA,C08126_040MA,C08126_040EA,C08126_041MA,C08126_041EA,C08126_042MA,C08126_042EA,C08126_043MA,C08126_043EA,C08126_044EA,C08126_044MA,C08126_045EA,C08126_045MA,C08126_046MA,C08126_046EA,C08126_047MA,C08126_047EA,C08126_048MA,C08126_048EA,C08126_049EA,C08126_049MA,C08126_050EA,C08126_050MA,C08126_051MA,C08126_051EA,C08126_052MA,C08126_052EA,C08126_053MA,C08126_053EA,C08126_054MA,C08126_054EA,C08126_055EA,C08126_055MA,C08126_056EA,C08126_056MA,C08126_057MA,C08126_057EA,C08126_058MA,C08126_058EA,C08126_059MA,C08126_059EA,C08126_060EA,C08126_060MA,C08126_061EA,C08126_061MA,C08126_062MA,C08126_062EA,C08126_063MA,C08126_063EA,C08126_064MA,C08126_064EA,C08126_065MA,C08126_065EA,C08126_066EA,C08126_066MA,C08126_067EA,C08126_067MA,C08126_068MA,C08126_068EA,C08126_069MA,C08126_069EA,C08126_070MA,C08126_070EA,C08126_071EA,C08126_071MA,C08126_072EA,C08126_072MA,C08126_073MA,C08126_073EA,C08126_074MA,C08126_074EA,C08126_075MA,C08126_075EA,C08126_076EA,C08126_076MA,C08126_077EA,C08126_077MA,C08126_078EA,C08126_078MA,C08126_079MA,C08126_079EA,C08126_080MA,C08126_080EA,C08126_081EA,C08126_081MA,C08126_082EA,C08126_082MA,C08126_083EA,C08126_083MA,C08126_084MA,C08126_084EA,state
0400000US01,1964398,13741,32873,2577,162073,7330,304714,8342,68324,4026,241377,7616,102803,5258,156825,6572,161282,6201,380752,9569,143075,6620,98595,4940,101964,5163,9741,1443,1642370,13340,23441,2341,113927,6148,259821,7986,58842,3707,212697,7982,88674,4951,138377,6043,131373,5254,322995,9013,111612,5541,79836,3898,93047,4817,7728,1031,221523,7823,3929,1024,38244,3606,37987,3399,5681,1334,19011,2355,8672,1783,10945,1783,16410,2508,41940,3281,20182,3048,10766,1814,6597,1289,1159,779,8948,1408,66,93,84,130,276,207,245,302,1322,673,276,200,186,191,629,423,3006,830,2198,973,147,140,460,288,53,95,42633,3711,1843,622,3983,1029,3419,953,928,474,4339,1033,3210,963,2215,820,3503,1003,7181,1247,6235,1266,3774,1007,1215,604,788,357,48924,3402,3594,1107,5835,1623,3211,1009,2628,961,4008,1068,1971,785,5102,1013,9367,1447,5630,1180,2848,858,4072,925,645,382,13,22,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,317371,5843,13970,2111,27502,2511,11757,1568,6743,1424,36063,3024,25798,2411,21453,2230,24812,2077,65933,4020,24733,2894,13578,1798,34036,3160,10993,1591,214722,5147,6900,1579,19145,2430,5234,1123,5192,1323,24981,2262,19233,2103,16492,1879,16528,1600,44801,3538,15627,2223,9005,1432,24593,2610,6991,1147,40456,3594,1868,752,4288,1158,1175,488,771,294,4785,1481,2693,843,2610,911,2971,914,8705,1714,3154,1164,2659,1065,3514,881,1263,517,3641,1133,645,449,45,73,0,235,0,235,892,747,186,181,66,95,133,155,257,200,432,459,84,119,695,505,206,196,42498,2373,3952,859,2171,701,4603,714,657,319,4428,921,3099,610,1188,541,2258,691,8986,1132,4317,1155,1079,404,4454,934,1306,489,16054,1764,605,365,1853,670,745,401,123,119,977,363,587,278,1097,468,2922,1004,3184,791,1203,477,751,413,780,582,1227,680,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,2731538,15079,34227,4235,306029,10276,214681,8404,82115,4711,329135,10953,136734,6142,289457,8231,302478,10483,478903,11729,272756,10132,126267,6596,141708,6957,17048,3164,2038150,17778,19577,2492,201392,9039,164004,7272,62673,3818,257125,9852,109573,5155,228791,7869,206062,7481,376029,10000,193674,8673,92567,5604,116536,6186,10147,1744,378478,13068,8569,2805,81230,7383,30408,3539,9466,1908,37088,3763,15773,2373,24735,2527,46223,5033,55507,3940,35279,3386,16657,2580,15698,2410,1845,1277,57699,4275,782,474,4043,1153,3670,1257,1456,1033,9114,1584,1178,576,4019,1310,5741,1322,7040,1449,12565,2448,3621,1149,3744,903,726,644,133276,6650,2841,1292,12313,2583,8484,1927,3596,1170,15865,2251,5881,1188,9510,2118,13865,2753,23096,2912,23846,3551,5756,1521,4290,1140,3933,1760,123935,6389,2458,1208,7051,1662,8115,1558,4924,1246,9943,1689,4329,1139,22402,2890,30587,3277,17231,2201,7392,1611,7666,1407,1440,530,397,324,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1223692,11014,42489,3201,96597,5026,199275,6654,40876,3254,160050,6424,66438,3978,83688,5388,72374,4272,260515,7828,81735,4666,58251,3613,54151,3857,7253,1331,981639,11565,28807,2552,67014,4189,161176,6485,34085,2945,134285,5883,56676,3492,72130,4658,56290,3904,210460,6812,60521,3464,46586,3250,48141,3330,5468,1129,158090,6618,4751,1275,23099,2834,29116,2775,4322,1240,18171,2184,4631,1055,6843,1696,9457,1572,32835,2796,13216,2302,5904,1373,4884,1138,861,399,5256,1122,172,177,243,232,274,274,0,257,459,305,70,97,181,189,728,543,1404,656,956,662,399,328,321,253,49,86,38741,3356,2247,777,2169,653,5798,1327,1099,631,4206,1175,3085,746,2090,790,1366,479,7762,1679,5107,1276,2343,619,636,380,833,399,39966,3313,6512,1366,4072,1098,2911,1010,1370,633,2929,806,1976,697,2444,700,4533,1200,8054,1172,1935,957,3019,857,169,213,42,67,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,16335802,38058,319544,10781,1282264,21277,1747211,21440,616564,14943,1822102,23554,736945,15437,1718014,24135,1923014,29878,2987237,27071,1474775,23044,860688,15940,710911,15188,136533,4780,11924695,44708,162542,7496,877344,18502,1314295,19471,476607,12838,1378684,20422,597677,14063,1306839,20533,1318202,21767,2266650,22204,996203,18761,591490,12808,562617,13351,75545,4662,2032313,26049,107648,7955,276374,9176,245478,9887,72505,4726,186573,8385,72040,5477,144235,8354,235731,9857,305557,9728,187001,10682,105434,6306,76672,4772,17065,2308,811665,16844,4391,1306,36981,3502,83508,5658,19828,2735,99872,6317,25384,2686,78223,4082,123163,8108,122386,6266,120099,7016,59221,4218,35805,3316,2804,869,788083,14872,24865,3070,43245,4606,60476,4550,16072,2597,104380,6138,26247,2656,67704,5267,74886,4933,150533,6434,128025,7019,47514,4218,23710,2616,20426,1655,779046,16629,20098,2568,48320,4206,43454,3571,31552,2786,52593,3668,15597,2229,121013,5939,171032,6710,142111,6056,43447,4090,57029,4143,12107,1840,20693,1983,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,2392520,12946,48322,4037,238687,9763,171846,5872,74068,4646,270721,8284,110141,5860,284747,7864,295968,9141,412086,8665,229884,9523,119015,5435,112172,4712,24863,2231,1796539,13211,26490,2840,167057,7169,137084,5299,59151,4091,219141,7581,87622,4878,224425,7824,202750,7090,317391,7973,160042,7540,88095,4421,93373,4181,13918,1842,254063,9710,7673,1438,49840,4470,17555,2598,6770,1638,19757,2519,10876,2167,19967,2211,29778,3345,40062,2977,27340,3507,12962,2280,9347,1702,2136,908,75708,4729,929,421,3992,1450,3471,1357,1224,733,8480,1795,3015,835,8799,1419,11274,1662,12758,1632,14152,3100,2449,831,5007,884,158,152,129080,5359,3412,1114,6608,1628,7076,1464,2213,744,13326,1860,5940,1218,12150,2388,13151,1706,23691,2634,22577,2851,7046,1553,3474,918,8416,774,137130,5709,9818,1924,11190,1954,6660,1216,4710,1120,10017,1668,2688,763,19406,2043,39015,3433,18184,2034,5773,1143,8463,1381,971,463,235,189,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,1714985,11199,7150,1211,117110,5545,208759,7177,54097,3094,197705,7384,65770,3971,212055,8381,184473,7169,382964,8423,130479,5978,79060,4413,68519,4184,6844,973,1366329,11841,4409,868,90002,5240,176842,6985,45032,3143,155607,6874,56143,3713,168749,7508,137840,6029,314346,7197,93991,5119,58666,3720,60392,3851,4310,803,143661,6736,757,515,16438,2547,18279,2140,3269,1003,18079,2632,5508,1396,13341,2060,13318,2162,27849,2943,13469,2220,7995,1351,4890,1079,469,341,69666,4762,157,150,1849,745,5024,1161,1425,656,9384,1955,1907,771,17384,2006,11019,1476,10617,1608,7471,1322,2159,789,1270,625,0,269,75854,5022,890,752,4756,1366,4556,1386,1529,642,10474,1814,1378,484,4590,1097,6571,1175,20023,2534,12459,1998,5615,1537,1738,716,1275,399,59475,3119,937,429,4065,1030,4058,779,2842,642,4161,897,834,464,7991,1213,15725,1759,10129,1403,3089,702,4625,979,229,190,790,133,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,398315,6047,4133,1084,31506,2715,36964,2884,11059,1580,51637,4327,18189,2190,48616,3399,37383,2784,83357,4576,33850,3573,18686,2567,20479,1988,2456,683,321865,6945,2460,748,24346,2609,31614,2395,9288,1372,41719,3801,16386,2132,39652,2823,27830,2596,69397,4128,25456,3158,15205,2583,16830,1700,1682,523,37621,3527,193,207,4810,1007,3390,938,850,488,5539,1736,891,370,4591,1297,3668,962,6888,1314,3585,970,1079,512,1909,644,228,228,11151,1815,0,261,351,414,342,268,224,344,826,423,223,235,1236,453,2410,1024,2260,903,1734,876,588,443,957,455,0,261,17280,2309,653,404,919,612,1312,771,129,128,2311,721,554,291,1803,1026,1487,503,3054,852,2709,1180,1226,616,698,448,425,342,10398,1446,827,395,1080,461,306,197,568,381,1242,559,135,129,1334,473,1988,735,1758,599,366,252,588,304,85,120,121,165,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,284007,4734,917,548,8629,1762,3307,1038,1738,669,12727,1733,7451,1360,33070,2749,66396,3788,55262,3283,25221,2812,20594,2144,44559,3248,4136,1753,100615,4717,152,187,4372,1513,1323,521,799,418,4138,978,3357,930,13394,1603,21474,2211,24673,2540,5580,1316,4874,1006,14477,1781,2002,655,17907,2839,0,292,530,370,110,130,181,157,429,364,501,314,2661,1111,3364,821,4521,1282,1626,769,1556,798,2377,885,51,84,110682,5294,135,166,2653,929,1276,812,609,444,6116,1318,2701,904,11101,1574,28346,3131,15150,1922,12416,2031,8610,1473,21312,2536,257,151,43305,3090,296,221,509,459,408,338,58,96,1615,691,731,396,4597,1178,9776,1612,9072,1468,4535,1239,4397,1005,6129,1063,1182,951,11498,1692,334,320,565,404,190,188,91,155,429,318,161,207,1317,577,3436,853,1846,729,1064,473,1157,509,264,268,644,485,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,8143041,27952,85711,6190,863306,19216,477919,12314,291321,12038,1032169,20256,417050,12111,901340,14618,928624,16263,1457257,21575,829512,18827,417554,9222,387221,12178,54057,3804,6454480,30048,45541,4099,596183,15093,387102,10918,234793,9478,844494,16432,350098,10269,740586,13075,694947,13256,1228616,19182,626619,15223,325838,8037,343389,11514,36274,3427,886045,19734,23572,4491,183708,9193,53264,4056,23522,2634,99086,6661,29733,3065,64657,4567,99998,6768,135217,6326,97733,6715,44198,3382,27000,3182,4357,951,159785,8928,2904,1239,11716,2491,6529,1490,5279,1954,20852,2730,5061,1360,9312,1648,18379,3143,25099,2772,36253,3730,12674,2198,4846,1186,881,522,316433,11809,8471,2030,35895,5694,14887,2224,8253,1823,42735,3758,19939,2905,29204,3768,35440,4100,36511,3284,55077,4845,15588,2266,7626,1565,6807,1179,326298,11200,5223,1252,35804,3393,16137,1984,19474,2530,25002,3124,12219,2287,57581,4019,79860,5251,31814,2608,13830,2132,19256,2487,4360,1193,5738,918,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
