GEO_ID,C08007_001E,C08007_001M,C08007_002E,C08007_002M,C08007_003E,C08007_003M,C08007_004E,C08007_004M,C08007_005E,C08007_005M,C08007_006E,C08007_006M,C08007_007E,C08007_007M,C08007_008E,C08007_008M,C08007_009E,C08007_009M,NAME,C08007_001EA,C08007_001MA,C08007_002EA,C08007_002MA,C08007_003EA,C08007_003MA,C08007_004MA,C08007_004EA,C08007_005MA,C08007_005EA,C08007_006EA,C08007_006MA,C08007_007EA,C08007_007MA,C08007_008EA,C08007_008MA,C08007_009MA,C08007_009EA,state
0400000US19,1505469,9309,1144602,10648,360867,6488,796759,5605,591729,6239,205030,4981,708710,7271,552873,7690,155837,4635,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1377119,10473,1046485,11133,330634,7589,743530,6292,546530,6871,197000,5427,633589,7108,499955,7356,133634,4670,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1837225,14466,1249780,13507,587445,11808,989417,9706,637279,9364,352138,7725,847808,9705,612501,9560,235307,7877,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1807758,14260,1262924,16353,544834,11050,961343,9227,629875,9369,331468,7716,846415,10616,633049,10811,213366,7308,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,649045,7014,501399,7940,147646,5580,343359,3835,258335,4806,85024,3888,305686,5074,243064,5783,62622,3379,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2813342,14943,1500832,17201,1312510,16513,1452753,9174,720730,11123,732023,10866,1360589,10053,780102,10828,580487,10261,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3173416,16831,2085703,16065,1087713,15236,1641491,11393,1025537,12852,615954,11788,1531925,10520,1060166,9816,471759,9746,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4433325,21661,3086562,21675,1346763,15584,2345924,13935,1552298,13790,793626,11116,2087401,13645,1534264,13870,553137,8980,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2670719,12142,1698438,12211,972281,10421,1408562,8309,862389,8739,546173,7187,1262157,9178,836049,8599,426108,7502,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1178470,11227,764504,10340,413966,9542,623849,8088,385428,7635,238421,6856,554621,7585,379076,7792,175545,5742,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2741377,16240,1777247,17748,964130,14113,1445741,10615,894454,10801,551287,9235,1295636,10966,882793,11677,412843,9152,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,459766,4871,416613,5239,43153,2799,244193,3661,216838,4096,27355,2364,215573,3679,199775,3787,15798,1623,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,910351,7807,717165,8234,193186,4691,487821,4717,374028,5646,113793,3866,422530,5416,343137,5421,79393,2958,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1201744,10817,1144956,11564,56788,4247,675406,6497,637492,7034,37914,3305,526338,7798,507464,7726,18874,2248,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,685446,6779,456368,6889,229078,7079,366257,5060,226624,5054,139633,4907,319189,3960,229744,4672,89445,4361,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4129054,16773,2266474,19281,1862580,18482,2212468,11104,1113270,14160,1099198,13532,1916586,12858,1153204,12284,763382,12142,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,857733,9504,732923,9906,124810,5249,461830,6495,382043,6700,79787,4291,395903,5566,350880,5668,45023,2667,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,8740300,30056,5699260,30745,3041040,22768,4611716,19785,2858812,21524,1752904,15072,4128584,21525,2840448,20712,1288136,16775,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4103837,17846,2962788,20079,1141049,17626,2204158,11838,1529529,13679,674629,11837,1899679,12440,1433259,14140,466420,10467,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,332363,4778,284032,4935,48331,2768,176714,2816,149135,2980,27579,1932,155649,3263,134897,3146,20752,1833,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5325529,19981,3768911,23750,1556618,16193,2796439,12571,1877184,13850,919255,12821,2529090,14363,1891727,15811,637363,10661,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1598736,10187,1194280,11333,404456,7503,864331,7042,618760,8113,245571,5880,734405,8308,575520,7631,158885,4367,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1741953,12854,1353643,13972,388310,9202,948072,8233,712112,9251,235960,6913,793881,8236,641531,8890,152350,5900,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5720060,19344,4044013,19589,1676047,16153,3024883,14190,2039381,15835,985502,11127,2695177,15351,2004632,14949,690545,10817,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,514823,6292,326187,8133,188636,7323,269471,3771,158190,4970,111281,5047,245352,5455,167997,5601,77355,4632,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1938132,12761,1389882,14164,548250,11166,1019409,9834,706808,10624,312601,7530,918723,9868,683074,8767,235649,7287,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,398229,4674,323596,5332,74633,3236,213384,3419,171515,3929,41869,2456,184845,3308,152081,3132,32764,2011,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2698377,17005,1953116,16839,745261,11045,1455071,13313,1007058,13157,448013,8902,1243306,11185,946058,11684,297248,7308,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,10514531,26681,8110340,33094,2404191,23487,5898950,20180,4410553,22807,1488397,19295,4615581,20109,3699787,21479,915794,12146,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1190466,10651,982619,11033,207847,6092,677179,6659,539427,7517,137752,5142,513287,7503,443192,7674,70095,3435,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,323071,4685,247740,4892,75331,3207,169973,2943,126276,2993,43697,2369,153098,3474,121464,3541,31634,2128,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3787653,18265,1798548,20007,1989105,20366,2023673,11822,908890,11640,1114783,13981,1763980,13471,889658,13349,874322,12138,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3030099,16197,2460125,17238,569974,10029,1654588,10051,1303867,11649,350721,8058,1375511,11745,1156258,11165,219253,6941,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,739968,10071,500530,8578,239438,7455,404634,6153,252141,5565,152493,5342,335334,6707,248389,5759,86945,4256,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2821147,13556,2032423,15057,788724,9503,1483052,8688,1022590,10000,460462,7665,1338095,9133,1009833,9356,328262,6470,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,268323,4045,246165,4547,22158,2601,146399,2532,131092,3021,15307,1823,121924,2806,115073,2955,6851,1527,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1163103,14766,569022,10882,594081,12207,639051,9154,297436,7120,341615,7774,524052,8961,271586,6634,252466,7565,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
