GEO_ID,B25115_001E,B25115_001M,B25115_002E,B25115_002M,B25115_003E,B25115_003M,B25115_004E,B25115_004M,B25115_005E,B25115_005M,B25115_006E,B25115_006M,B25115_007E,B25115_007M,B25115_008E,B25115_008M,B25115_009E,B25115_009M,B25115_010E,B25115_010M,B25115_011E,B25115_011M,B25115_012E,B25115_012M,B25115_013E,B25115_013M,B25115_014E,B25115_014M,B25115_015E,B25115_015M,B25115_016E,B25115_016M,B25115_017E,B25115_017M,B25115_018E,B25115_018M,B25115_019E,B25115_019M,B25115_020E,B25115_020M,B25115_021E,B25115_021M,B25115_022E,B25115_022M,B25115_023E,B25115_023M,B25115_024E,B25115_024M,B25115_025E,B25115_025M,B25115_026E,B25115_026M,B25115_027E,B25115_027M,NAME,B25115_001MA,B25115_001EA,B25115_002MA,B25115_002EA,B25115_003MA,B25115_003EA,B25115_004EA,B25115_004MA,B25115_005EA,B25115_005MA,B25115_006EA,B25115_006MA,B25115_007MA,B25115_007EA,B25115_008MA,B25115_008EA,B25115_009EA,B25115_009MA,B25115_010EA,B25115_010MA,B25115_011EA,B25115_011MA,B25115_012MA,B25115_012EA,B25115_013MA,B25115_013EA,B25115_014MA,B25115_014EA,B25115_015EA,B25115_015MA,B25115_016EA,B25115_016MA,B25115_017EA,B25115_017MA,B25115_018MA,B25115_018EA,B25115_019MA,B25115_019EA,B25115_020EA,B25115_020MA,B25115_021EA,B25115_021MA,B25115_022MA,B25115_022EA,B25115_023MA,B25115_023EA,B25115_024MA,B25115_024EA,B25115_025MA,B25115_025EA,B25115_026EA,B25115_026MA,B25115_027MA,B25115_027EA,state
0400000US13,3376763,13781,2285179,17167,1704019,16689,1373552,16927,593238,10229,780314,11410,330467,9274,89757,5321,40180,3532,49577,3412,240710,7396,117460,5541,123250,5300,581160,10361,1091584,16605,592675,13534,265827,9270,146004,7347,119823,5980,326848,10735,75226,4876,35755,3509,39471,3507,251622,8987,185535,7908,66087,4257,498909,11301,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,432632,4384,257599,4950,196092,4478,154709,4017,53484,2933,101225,3523,41383,2410,14242,1494,4254,1059,9988,1400,27141,1871,5634,1133,21507,1775,61507,3606,175033,4748,105010,3819,68016,3108,35649,2645,32367,2562,36994,3433,10024,1558,4538,1052,5486,1341,26970,3045,17824,2711,9146,1419,70023,3691,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,548555,3560,390982,4444,296719,5064,260629,5232,108560,4224,152069,3711,36090,2807,13390,1640,7867,1329,5523,1024,22700,2326,12539,1814,10161,1296,94263,3876,157573,4661,85967,4288,53366,3451,31229,3095,22137,1942,32601,2979,8171,1556,4979,1183,3192,1009,24430,2583,18815,2308,5615,1242,71606,3602,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4724252,12168,3301367,17286,2443202,16157,2033413,15306,902600,10485,1130813,11183,409789,10406,121800,5051,52480,3715,69320,3721,287989,8439,127602,5497,160387,5967,858165,12554,1422885,14359,703140,12320,322038,10019,172479,6850,149559,7040,381102,9523,81722,4653,40683,3012,41039,3538,299380,8073,221231,7253,78149,4303,719745,11397,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2435274,11216,1756328,13334,1312440,12724,1097935,11443,440794,7789,657141,6876,214505,7111,69375,4411,37135,3257,32240,2449,145130,5554,73236,3949,71894,4175,443888,7647,678946,11714,332591,10587,150690,6103,77247,4235,73443,4607,181901,7777,43177,4033,27228,3077,15949,2031,138724,6634,108194,5783,30530,3044,346355,9106,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1208765,6039,885969,8474,656476,7645,566896,7420,223802,5440,343094,5327,89580,3191,28344,1888,15834,1643,12510,1470,61236,2752,34064,2342,27172,2097,229493,5475,322796,6591,140494,4967,74438,3425,38226,2700,36212,2411,66056,3595,16723,1955,10146,1508,6577,1304,49333,3205,40642,3118,8691,1403,182302,5120,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1088288,6040,761022,7416,567762,6887,485051,6674,197196,5327,287855,4810,82711,3792,26038,2247,14784,1831,11254,1501,56673,2856,29523,2368,27150,1994,193260,5413,327266,6238,156791,4921,86638,3761,48435,3118,38203,3191,70153,4040,14952,1848,9909,1428,5043,1224,55201,3565,43831,3433,11370,1570,170475,5770,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1651911,8409,1167081,10490,858555,9527,709533,9901,271948,6698,437585,6992,149022,5373,42739,2970,19211,1921,23528,2606,106283,4427,46170,3328,60113,2949,308526,7988,484830,8729,247849,7717,122971,5463,64808,4521,58163,3879,124878,6057,25621,2585,14764,1966,10857,1743,99257,5664,77012,5150,22245,2284,236981,7016,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1564978,7812,1071667,10774,803333,10477,630787,10414,246000,6526,384787,7968,172546,6572,47822,3731,20969,2588,26853,2586,124724,6077,56148,4268,68576,3909,268334,6891,493311,9057,269235,8924,117609,5490,62348,4388,55261,3380,151626,7108,24694,3198,12046,2033,12648,2156,126932,6981,90009,5366,36923,3517,224076,6966,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,548247,3968,399076,5723,292110,5350,243548,5632,88980,3308,154568,4339,48562,3086,15911,1726,9109,1241,6802,1118,32651,2717,16704,1861,15947,1907,106966,4463,149171,5616,66204,4197,33424,3095,15169,2136,18255,2105,32780,3305,7707,1298,5289,1256,2418,601,25073,2712,20147,2140,4926,1288,82967,4303,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2089031,6574,1450411,12170,1074826,11573,861576,10541,377196,7520,484380,7567,213250,6302,58204,3724,27067,2471,31137,2659,155046,5025,70818,3592,84228,3846,375585,9293,638620,10342,330829,7759,156520,6256,79171,5442,77349,4233,174309,6008,38902,3332,20059,2619,18843,2086,135407,5428,95741,4717,39666,3029,307791,9438,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2446485,10151,1588359,10560,1181572,11107,984308,10968,440871,9378,543437,6971,197264,7227,59543,3604,20999,2567,38544,2883,137721,5669,57143,3849,80578,3980,406787,10324,858126,11260,384401,8933,191476,7269,87719,5366,103757,5363,192925,6899,40544,3652,19523,2604,21021,2434,152381,5981,109465,6028,42916,2993,473725,10600,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3869117,11246,2908273,13927,2129503,13763,1748561,13851,722366,9700,1026195,9865,380942,7466,113884,4752,54801,3406,59083,3508,267058,6133,129224,4626,137834,4210,778770,11538,960844,12074,449698,9434,190127,7363,96874,5375,93253,4500,259571,8638,51594,3232,30946,2976,20648,1963,207977,7542,160402,6669,47575,3484,511146,11048,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2042297,7113,1558206,8771,1144402,8031,980150,8702,427324,6727,552826,6882,164252,4722,54490,2784,31249,1949,23241,2070,109762,3763,62729,2957,47033,2638,413804,6267,484091,8037,186049,5954,84549,4424,40314,3195,44235,3035,101500,4847,25797,2979,15655,2203,10142,1772,75703,3503,61433,3230,14270,1938,298042,7331,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1075521,7501,760318,9031,563250,9331,428989,7954,167899,5602,261090,6004,134261,5623,30618,2831,13253,2059,17365,1949,103643,4554,48356,3633,55287,3381,197068,7001,315203,7259,178738,6098,68660,4151,36159,3246,32501,3023,110078,5405,21054,2943,11399,2039,9655,2115,89024,4922,67518,4654,21506,2091,136465,5984,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2305027,10294,1628838,12691,1200125,13409,1004549,12520,400897,9009,603652,9138,195576,6026,53925,3265,24979,2250,28946,2469,141651,5281,68847,4131,72804,3462,428713,9054,676189,11052,318735,8552,149710,5984,81147,4874,68563,4278,169025,6095,36806,3542,23057,2595,13749,2185,132219,5233,103322,4654,28897,2504,357454,8782,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,372190,3596,260137,4603,190080,4123,164281,3994,59534,3199,104747,2894,25799,2195,9754,1356,5227,1044,4527,1052,16045,1762,8708,1457,7337,983,70057,3374,112053,4325,50332,3066,33064,2729,17837,1951,15227,1618,17268,2070,3215,903,2192,699,1023,477,14053,1924,10115,1805,3938,875,61721,3304,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,700888,4044,475899,6003,358794,5235,313037,4977,132535,3303,180502,3987,45757,2721,14322,1838,7417,1272,6905,1015,31435,2020,15480,1353,15955,1519,117105,3785,224989,5571,103614,4704,58015,3636,31217,2954,26798,1970,45599,3159,11626,1633,6630,1257,4996,1119,33973,2627,27575,2443,6398,1130,121375,4976,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,936828,5750,580705,7586,421245,8103,339436,7663,136341,5714,203095,5319,81809,4431,30935,2808,17096,2351,13839,1719,50874,3514,24679,2457,26195,2598,159460,5489,356123,7805,191104,6305,104405,4634,59578,3896,44827,3568,86699,4628,28891,2863,15526,2463,13365,1724,57808,3604,42346,3300,15462,2086,165019,6916,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,504503,4403,363652,5321,274164,5383,235365,4901,95681,3301,139684,4443,38799,2844,13583,1971,6790,1196,6793,1343,25216,2374,13729,1737,11487,1550,89488,3820,140851,4453,61345,3293,32570,3146,14988,1804,17582,2436,28775,2684,8008,1552,5086,1236,2922,929,20767,2495,15799,2247,4968,1302,79506,3573,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3135490,10908,2110308,15499,1623967,14263,1341820,13080,622225,9588,719595,9800,282147,8092,81331,4381,31700,2861,49631,3396,200816,6275,79474,3898,121342,4745,486341,9173,1025182,12171,556437,11427,289520,8992,149905,6783,139615,5984,266917,8396,63385,4640,29680,2671,33705,3699,203532,7189,138703,6207,64829,3883,468745,10712,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,726033,5057,505915,5858,368994,6673,291144,5964,112037,4736,179107,4235,77850,4161,25331,2156,12901,1691,12430,1808,52519,3404,27401,2588,25118,2090,136921,4941,220118,5904,108436,4612,54232,3606,32121,3058,22111,2382,54204,3588,14635,1887,9063,1568,5572,1220,39569,3028,31240,2374,8329,1516,111682,4940,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7088376,16391,3940942,17812,2943251,14253,2391449,12594,1027369,12546,1364080,12879,551802,10497,162977,5860,63208,4356,99769,4813,388825,9118,154780,6340,234045,6559,997691,13806,3147434,19475,1630690,17422,808917,13741,395578,9802,413339,9690,821773,13961,175471,7075,76190,4876,99281,4853,646302,11804,411410,10358,234892,6605,1516744,18367,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3454068,13312,2350798,17193,1730449,17191,1424369,16915,555781,10419,868588,11267,306080,9186,85778,5206,40800,3601,44978,3551,220302,7081,101392,6000,118910,5595,620349,10754,1103270,15595,580007,12350,282471,9029,147211,6876,135260,6205,297536,9052,63029,4556,33163,3938,29866,2928,234507,8319,173501,7234,61006,4068,523263,12333,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,272352,2425,181666,3052,136037,3471,119307,3445,46137,2170,73170,2823,16730,1867,6850,1391,3557,983,3293,974,9880,1335,5475,1089,4405,784,45629,2628,90686,2873,32985,2158,19048,1798,10165,1315,8883,1253,13937,1462,2465,768,1066,424,1399,558,11472,1362,8740,1432,2732,659,57701,2690,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4499506,13030,3150239,16219,2318821,16445,1930026,16183,759420,11579,1170606,10840,388795,8929,113395,4864,54210,3274,59185,3360,275400,7730,127919,4999,147481,5591,831418,13645,1349267,13947,634540,11510,272119,8015,140033,5485,132086,5654,362421,8356,74414,4708,44897,3559,29517,3142,288007,7611,221092,7173,66915,4037,714727,10767,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1385300,8701,950407,8873,696944,8246,583499,7971,218359,5717,365140,5356,113445,4230,34937,2734,17833,2031,17104,1976,78508,3934,38359,2656,40149,2946,253463,6546,434893,9173,230142,6642,115922,4843,64779,4137,51143,2884,114220,5112,28181,2742,16193,2257,11988,1650,86039,4793,66258,4502,19781,2520,204751,6755,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1449662,7388,939123,9326,679453,9230,584525,8715,221160,5769,363365,6258,94928,4323,30596,2649,16839,2057,13757,1878,64332,3370,29268,2589,35064,2457,259670,7328,510539,10385,247618,8146,134520,6447,68248,4404,66272,4638,113098,5680,29566,2729,19457,2273,10109,1783,83532,5258,63063,4822,20469,2520,262921,7948,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4845603,12498,3475105,13987,2566381,14883,2119660,14209,827464,10541,1292196,11304,446721,8169,134998,5092,59616,3569,75382,4170,311723,7184,134881,5732,176842,5470,908724,10614,1370498,14597,607954,12189,282463,8224,129319,5149,153144,6470,325491,9470,70035,4463,40507,3819,29528,2971,255456,8469,184752,7310,70704,4572,762544,11362,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,405627,3350,255495,5187,191938,5521,157706,5294,64144,3253,93562,3434,34232,2698,10479,1591,4203,895,6276,1310,23753,2241,11009,1804,12744,1516,63557,3574,150132,5239,70414,3803,32988,2632,13894,1807,19094,2145,37426,3280,6677,1297,3512,1011,3165,971,30749,3347,22485,2787,8264,1768,79718,4173,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1656978,10079,1165464,11139,857517,11351,683312,10035,252973,6724,430339,7584,174205,6761,42831,3136,17975,2374,24856,2263,131374,6002,59437,4519,71937,3616,307947,7378,491514,10697,265207,7279,114884,5531,59514,4261,55370,3873,150323,6371,28695,3328,14582,2507,14113,1928,121628,4859,90417,4474,31211,2769,226307,7510,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,312477,2799,216212,3987,165226,3942,143146,3949,55452,2706,87694,2548,22080,2007,6586,976,3437,708,3149,680,15494,1832,8580,1542,6914,985,50986,2742,96265,3813,40738,2968,23065,2467,11015,1488,12050,1842,17673,1770,5379,1048,2639,559,2740,849,12294,1406,8868,1216,3426,792,55527,2675,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2375123,11752,1660152,13597,1224286,12828,1004276,12748,384923,8603,619353,8844,220010,6864,62043,4300,26752,2776,35291,3215,157967,5936,70756,4306,87211,4364,435866,11353,714971,11826,372730,10063,173829,7232,91702,4821,82127,5000,198901,6511,45244,3896,25498,3141,19746,2384,153657,5965,119413,5626,34244,2781,342241,9220,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
