GEO_ID,B23002A_001E,B23002A_001M,B23002A_002E,B23002A_002M,B23002A_003E,B23002A_003M,B23002A_004E,B23002A_004M,B23002A_005E,B23002A_005M,B23002A_006E,B23002A_006M,B23002A_007E,B23002A_007M,B23002A_008E,B23002A_008M,B23002A_009E,B23002A_009M,B23002A_010E,B23002A_010M,B23002A_011E,B23002A_011M,B23002A_012E,B23002A_012M,B23002A_013E,B23002A_013M,B23002A_014E,B23002A_014M,B23002A_015E,B23002A_015M,B23002A_016E,B23002A_016M,B23002A_017E,B23002A_017M,B23002A_018E,B23002A_018M,B23002A_019E,B23002A_019M,B23002A_020E,B23002A_020M,B23002A_021E,B23002A_021M,B23002A_022E,B23002A_022M,B23002A_023E,B23002A_023M,B23002A_024E,B23002A_024M,B23002A_025E,B23002A_025M,B23002A_026E,B23002A_026M,B23002A_027E,B23002A_027M,B23002A_028E,B23002A_028M,B23002A_029E,B23002A_029M,B23002A_030E,B23002A_030M,B23002A_031E,B23002A_031M,B23002A_032E,B23002A_032M,B23002A_033E,B23002A_033M,B23002A_034E,B23002A_034M,B23002A_035E,B23002A_035M,B23002A_036E,B23002A_036M,B23002A_037E,B23002A_037M,B23002A_038E,B23002A_038M,B23002A_039E,B23002A_039M,B23002A_040E,B23002A_040M,B23002A_041E,B23002A_041M,B23002A_042E,B23002A_042M,B23002A_043E,B23002A_043M,B23002A_044E,B23002A_044M,B23002A_045E,B23002A_045M,B23002A_046E,B23002A_046M,B23002A_047E,B23002A_047M,B23002A_048E,B23002A_048M,B23002A_049E,B23002A_049M,B23002A_050E,B23002A_050M,B23002A_051E,B23002A_051M,B23002A_052E,B23002A_052M,B23002A_053E,B23002A_053M,B23002A_054E,B23002A_054M,B23002A_055E,B23002A_055M,B23002A_056E,B23002A_056M,B23002A_057E,B23002A_057M,B23002A_058E,B23002A_058M,B23002A_059E,B23002A_059M,B23002A_060E,B23002A_060M,B23002A_061E,B23002A_061M,B23002A_062E,B23002A_062M,B23002A_063E,B23002A_063M,B23002A_064E,B23002A_064M,B23002A_065E,B23002A_065M,B23002A_066E,B23002A_066M,B23002A_067E,B23002A_067M,B23002A_068E,B23002A_068M,B23002A_069E,B23002A_069M,B23002A_070E,B23002A_070M,B23002A_071E,B23002A_071M,B23002A_072E,B23002A_072M,B23002A_073E,B23002A_073M,B23002A_074E,B23002A_074M,B23002A_075E,B23002A_075M,B23002A_076E,B23002A_076M,B23002A_077E,B23002A_077M,B23002A_078E,B23002A_078M,B23002A_079E,B23002A_079M,NAME,B23002A_001MA,B23002A_001EA,B23002A_002MA,B23002A_002EA,B23002A_003EA,B23002A_003MA,B23002A_004EA,B23002A_004MA,B23002A_005EA,B23002A_005MA,B23002A_006MA,B23002A_006EA,B23002A_007MA,B23002A_007EA,B23002A_008MA,B23002A_008EA,B23002A_009MA,B23002A_009EA,B23002A_010EA,B23002A_010MA,B23002A_011MA,B23002A_011EA,B23002A_012MA,B23002A_012EA,B23002A_013MA,B23002A_013EA,B23002A_014EA,B23002A_014MA,B23002A_015EA,B23002A_015MA,B23002A_016EA,B23002A_016MA,B23002A_017MA,B23002A_017EA,B23002A_018MA,B23002A_018EA,B23002A_019EA,B23002A_019MA,B23002A_020MA,B23002A_020EA,B23002A_021EA,B23002A_021MA,B23002A_022MA,B23002A_022EA,B23002A_023MA,B23002A_023EA,B23002A_024EA,B23002A_024MA,B23002A_025EA,B23002A_025MA,B23002A_026EA,B23002A_026MA,B23002A_027EA,B23002A_027MA,B23002A_028MA,B23002A_028EA,B23002A_029MA,B23002A_029EA,B23002A_030EA,B23002A_030MA,B23002A_031MA,B23002A_031EA,B23002A_032EA,B23002A_032MA,B23002A_033MA,B23002A_033EA,B23002A_034EA,B23002A_034MA,B23002A_035EA,B23002A_035MA,B23002A_036EA,B23002A_036MA,B23002A_037EA,B23002A_037MA,B23002A_038EA,B23002A_038MA,B23002A_039MA,B23002A_039EA,B23002A_040MA,B23002A_040EA,B23002A_041EA,B23002A_041MA,B23002A_042EA,B23002A_042MA,B23002A_043EA,B23002A_043MA,B23002A_044MA,B23002A_044EA,B23002A_045EA,B23002A_045MA,B23002A_046EA,B23002A_046MA,B23002A_047EA,B23002A_047MA,B23002A_048EA,B23002A_048MA,B23002A_049MA,B23002A_049EA,B23002A_050MA,B23002A_050EA,B23002A_051MA,B23002A_051EA,B23002A_052EA,B23002A_052MA,B23002A_053EA,B23002A_053MA,B23002A_054EA,B23002A_054MA,B23002A_055MA,B23002A_055EA,B23002A_056MA,B23002A_056EA,B23002A_057MA,B23002A_057EA,B23002A_058MA,B23002A_058EA,B23002A_059EA,B23002A_059MA,B23002A_060EA,B23002A_060MA,B23002A_061EA,B23002A_061MA,B23002A_062MA,B23002A_062EA,B23002A_063MA,B23002A_063EA,B23002A_064MA,B23002A_064EA,B23002A_065EA,B23002A_065MA,B23002A_066MA,B23002A_066EA,B23002A_067MA,B23002A_067EA,B23002A_068MA,B23002A_068EA,B23002A_069EA,B23002A_069MA,B23002A_070EA,B23002A_070MA,B23002A_071EA,B23002A_071MA,B23002A_072MA,B23002A_072EA,B23002A_073MA,B23002A_073EA,B23002A_074EA,B23002A_074MA,B23002A_075MA,B23002A_075EA,B23002A_076EA,B23002A_076MA,B23002A_077MA,B23002A_077EA,B23002A_078MA,B23002A_078EA,B23002A_079EA,B23002A_079MA,state
0400000US13,4611533,9672,2269475,6947,165072,4270,79412,4095,7209,1373,72203,3783,57028,3561,15175,1989,85660,4017,202273,4307,160221,4950,14991,1992,145230,5082,132507,5083,12723,1993,42052,3032,1280599,6073,1147597,7431,19372,2233,1128225,7316,1090425,8236,37800,3834,133002,5771,329752,1249,234443,3754,87,105,234356,3745,225926,3550,8430,1523,95309,3884,102404,2894,38245,2599,37221,2563,1024,481,64159,2756,189375,2995,26268,1942,25648,1950,620,349,163107,3207,2342058,4903,155290,4266,66346,3563,765,524,65581,3515,56186,3412,9395,1822,88944,3674,174087,4078,121173,4378,626,426,120547,4355,108771,4668,11776,2284,52914,3612,1258729,4126,925663,8790,1601,651,924062,8766,881031,9151,43031,3139,333066,9251,348077,1121,186626,4662,0,292,186626,4662,181892,4619,4734,1025,161451,4613,111435,3045,27441,2049,27115,2008,326,245,83994,3029,294440,3188,18354,2089,18190,2083,164,142,276086,3202,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,288174,2302,152592,1796,8519,800,4803,781,1916,717,2887,838,2559,821,328,264,3716,849,17627,1276,15512,1369,7472,1134,8040,1574,7231,1526,809,486,2115,729,81526,1315,74315,1842,11427,1169,62888,1957,60994,2053,1894,605,7211,1386,24607,350,17399,1004,29,48,17370,1003,16620,934,750,427,7208,1027,5939,668,2438,537,2438,537,0,267,3501,678,14374,689,2236,578,2201,576,35,57,12138,715,135582,1400,7128,1111,3106,1015,39,67,3067,1011,2735,1041,332,269,4022,913,10403,686,7268,1041,1384,552,5884,1068,5227,1098,657,354,3135,878,73696,995,54526,2139,1680,638,52846,2162,51279,2188,1567,578,19170,1905,22361,501,13698,1085,296,214,13402,1083,13227,1103,175,162,8663,1099,5694,764,1304,507,1304,507,0,267,4390,840,16300,739,1374,406,1374,406,0,267,14926,814,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1041514,3508,520062,2442,41486,2116,22229,1820,48,80,22181,1820,18229,1738,3952,798,19257,1533,52510,1435,44492,1807,1586,823,42906,1958,39857,2253,3049,966,8018,1332,279281,1778,249459,2772,2846,786,246613,2787,237982,3228,8631,1623,29822,2188,72517,420,49523,1705,67,111,49456,1708,47594,1731,1862,554,22994,1707,23619,1394,8002,970,7669,919,333,257,15617,1280,50649,1374,6083,1042,5780,1010,303,288,44566,1553,521452,2133,39663,1780,22914,1656,72,94,22842,1653,19231,1555,3611,720,16749,1646,47314,1294,35803,1760,183,155,35620,1740,33363,1643,2257,903,11511,1513,272090,1648,199567,4177,442,319,199125,4188,190711,4179,8414,1451,72523,3803,72484,511,38251,1880,0,253,38251,1880,37110,1854,1141,359,34233,1905,25506,1546,4881,914,4789,890,92,99,20625,1622,64395,1485,2862,624,2783,605,79,108,61533,1489,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,7284432,15919,3552024,10002,260707,4009,128884,3570,2409,748,126475,3624,100192,3003,26283,2534,131823,4695,312998,3488,252729,4583,4096,958,248633,4673,223724,5178,24909,2495,60269,3779,1954509,7665,1788618,8843,5797,1170,1782821,9161,1699925,9866,82896,4415,165891,5797,498537,1799,367612,4955,40,64,367572,4952,353254,5377,14318,1853,130925,4831,161345,3567,57492,2672,55054,2720,2438,638,103853,3668,363928,3576,48011,2786,46430,2681,1581,479,315917,4549,3732408,8262,241065,4202,127634,4335,554,453,127080,4288,105295,4456,21785,2439,113431,4705,298638,2833,233846,3828,379,335,233467,3834,213685,3799,19782,2176,64792,3591,1922198,5012,1489861,9292,1583,669,1488278,9412,1417199,9982,71079,3836,432337,8853,521364,1674,318291,5194,0,261,318291,5194,307782,4940,10509,1240,203073,5169,178404,3757,51136,2517,49137,2529,1999,706,127268,3471,570739,4287,41169,2782,39245,2692,1924,661,529570,4121,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4294171,7626,2089566,5206,158140,3225,79564,2874,149,253,79415,2867,62946,2950,16469,1680,78576,2803,188977,2447,146454,2985,1061,553,145393,2961,130660,3326,14733,1876,42523,2489,1147452,3073,1043427,4724,2920,751,1040507,4638,987263,6114,53244,3830,104025,4217,295500,1020,205341,3758,86,101,205255,3749,196896,3937,8359,1328,90159,3507,93568,2739,29521,2259,28392,2286,1129,377,64047,2475,205929,2826,29024,2312,27993,2308,1031,397,176905,3117,2204605,4135,147000,2976,73527,3164,60,101,73467,3160,60028,2984,13439,1745,73473,3252,179423,1956,133148,3615,0,263,133148,3615,121020,3159,12128,1812,46275,3131,1142359,2668,882944,7495,682,392,882262,7496,838375,7796,43887,3375,259415,7892,311968,862,182901,4098,0,263,182901,4098,177357,4106,5544,964,129067,3979,107225,2728,26291,2220,25807,2228,484,256,80934,2699,316630,2847,19462,1738,18690,1671,772,395,297168,3119,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2214599,3268,1078037,2718,85043,2289,49172,2575,30,49,49142,2572,41934,2547,7208,1096,35871,2445,103195,1879,86958,2433,235,209,86723,2428,81631,2486,5092,1076,16237,1659,559632,1739,514295,3200,1349,553,512946,3140,492590,3548,20356,2375,45337,2741,153646,559,112868,2059,12,19,112856,2061,110068,1998,2788,652,40778,2040,50975,1846,21273,1696,20529,1684,744,330,29702,1610,125546,1834,21773,1707,21208,1653,565,253,103773,2219,1136562,1919,78173,2020,48452,2091,0,221,48452,2091,41919,2093,6533,1048,29721,1698,99148,1759,81333,2589,35,77,81298,2603,75972,2759,5326,1304,17815,2048,552335,1412,460531,4280,283,278,460248,4294,441980,4490,18268,2080,91804,4215,156986,413,101336,2409,0,221,101336,2409,99270,2371,2066,586,55650,2440,55963,2024,17206,1412,16767,1423,439,218,38757,1860,193957,1988,15377,1452,14875,1443,502,337,178580,2265,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1863870,5235,911507,3431,71831,2697,41729,2808,842,385,40887,2809,33771,2534,7116,1288,30102,1826,91111,2152,77124,2701,3441,791,73683,2717,68496,2657,5187,1226,13987,2001,481413,2581,442339,3293,7206,1249,435133,3632,420792,3620,14341,1842,39074,2356,127178,769,95333,2404,143,158,95190,2431,92276,2704,2914,663,31845,2366,39755,1557,18431,1314,18081,1293,350,224,21324,1386,100219,1697,19041,1805,18518,1854,523,281,81178,1922,952363,3036,63768,2156,37224,2130,0,237,37224,2130,31897,2059,5327,934,26544,2129,85121,1789,67755,2519,563,383,67192,2560,61630,2648,5562,1138,17366,1812,479622,2369,386136,4044,1122,668,385014,4045,370753,4583,14261,1830,93486,3826,129787,619,83230,2112,0,237,83230,2112,81064,2186,2166,623,46557,2007,43465,2071,12255,1149,12021,1114,234,188,31210,1703,150600,2029,10989,1401,10685,1372,304,213,139611,2161,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3000924,4320,1451407,3446,103157,3375,49592,2870,1442,359,48150,2786,37345,2222,10805,1833,53565,2928,123504,3010,97820,3241,3121,701,94699,3204,81984,3476,12715,1810,25684,2501,802656,2475,675418,5579,5927,1127,669491,5556,635840,6222,33651,2856,127238,5519,212451,406,121778,2695,280,353,121498,2713,116826,2809,4672,1022,90673,2759,70309,2326,20974,1644,20275,1645,699,376,49335,2217,139330,2395,17281,1601,16902,1628,379,202,122049,2365,1549517,2656,97521,3315,44751,2830,60,83,44691,2830,36001,2106,8690,1621,52770,3227,115373,2607,83487,2980,126,110,83361,2983,73231,2951,10130,1763,31886,2748,815722,1707,581319,7268,731,401,580588,7276,548674,7722,31914,2790,234403,6949,226682,505,107256,3225,50,86,107206,3238,104104,3252,3102,778,119426,3279,78618,2214,15774,1545,15534,1538,240,206,62844,2280,215601,2217,10716,1357,10502,1359,214,175,204885,2354,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2214203,4388,1075115,3382,73441,2088,34660,2379,878,456,33782,2474,28511,2027,5271,1092,38781,2573,100407,1566,79337,2952,2375,541,76962,3027,71360,3287,5602,1157,21070,2518,576394,2574,503030,5252,6161,1303,496869,5241,477707,5161,19162,2226,73364,4527,157933,902,103365,2505,0,267,103365,2505,99454,2466,3911,1110,54568,2354,52714,2100,17160,1490,16763,1523,397,228,35554,1981,114226,2145,14850,1400,14493,1385,357,264,99376,2148,1139088,2363,77447,2722,34197,2327,0,267,34197,2327,28040,2455,6157,1195,43250,2384,92107,2265,62875,2974,582,299,62293,2980,57474,2605,4819,1103,29232,2562,573310,2143,407060,5634,644,460,406416,5686,390625,5781,15791,2032,166250,5450,167368,926,83361,2793,0,267,83361,2793,80578,2619,2783,707,84007,2757,58846,2140,12675,1461,12206,1426,469,260,46171,2195,170010,2062,9947,1551,9658,1540,289,200,160063,2429,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1039001,2952,502515,1824,34329,1378,18082,1255,152,251,17930,1245,14532,1321,3398,721,16247,1430,40146,650,32804,1325,1328,577,31476,1534,27583,1783,3893,872,7342,1285,266024,970,237553,2584,2618,810,234935,2845,224877,3226,10058,1288,28471,2440,81082,799,56080,1825,16,27,56064,1825,53460,1904,2604,692,25002,1662,25136,1332,8614,1084,8565,1090,49,56,16522,1336,55798,1374,7278,918,7152,904,126,131,48520,1304,536486,1842,32642,1360,18267,1355,0,223,18267,1355,15357,1124,2910,854,14375,1224,37309,791,29511,1250,0,223,29511,1250,27380,1374,2131,635,7798,1194,275033,971,213048,3190,154,248,212894,3119,204370,3283,8524,1331,61985,3192,82911,108,49742,1605,0,223,49742,1605,48735,1611,1007,352,33169,1591,28090,1350,7054,1195,6569,1112,485,386,21036,1458,80501,1379,4746,806,4652,803,94,87,75755,1592,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2780903,7765,1344798,4823,97789,2565,49420,2844,176,180,49244,2877,42559,2696,6685,1190,48369,3066,107674,1610,89126,2081,1730,678,87396,2191,80605,2213,6791,1179,18548,1920,731712,3192,678406,5078,11956,1686,666450,5479,650860,6143,15590,1933,53306,3596,203981,841,154277,2854,146,142,154131,2851,149528,3046,4603,995,49704,2533,62669,2193,25420,2058,24933,2008,487,276,37249,2242,140973,2135,20984,1741,20827,1726,157,161,119989,2327,1436105,4432,92134,1950,46305,2474,231,184,46074,2491,40529,2717,5545,1393,45829,2604,104196,1459,81734,2565,791,408,80943,2551,75097,2766,5846,1393,22462,2711,746833,3152,595384,5287,1632,591,593752,5288,574633,5598,19119,2477,151449,5033,215037,1116,137300,3102,0,277,137300,3102,134656,3123,2644,687,77737,3151,67467,2228,19161,1851,18511,1828,650,396,48306,2012,210438,2374,15332,1710,14921,1705,411,260,195106,2601,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4345054,10240,2070268,6494,144032,2515,66446,3498,169,160,66277,3504,54143,3066,12134,1622,77586,3030,176552,2354,131569,3584,707,464,130862,3614,116085,4027,14777,1955,44983,3519,1123959,4236,1020817,5301,2971,734,1017846,5241,973569,6491,44277,3750,103142,4479,303747,1172,227149,3605,0,277,227149,3605,218359,3633,8790,1346,76598,3594,91785,2619,35824,2537,34128,2406,1696,477,55961,2574,230193,2651,31323,2395,30382,2336,941,384,198870,3002,2274786,5958,141807,2690,73084,3129,0,277,73084,3129,62226,2674,10858,1538,68723,3275,175223,1712,134187,3689,63,104,134124,3710,123676,3798,10448,1633,41036,3136,1157966,4253,929048,7822,624,382,928424,7824,892102,7696,36322,2622,228918,6494,329347,1304,217616,3827,0,277,217616,3827,210859,3785,6757,1118,111731,4016,106984,3380,31114,1902,30348,1872,766,399,75870,2917,363459,3329,23537,2044,22984,2007,553,273,339922,3789,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6428914,6344,3148947,4134,235521,2942,115046,3705,97,97,114949,3694,84409,3468,30540,2233,120475,3883,274290,1618,218767,4013,961,449,217806,3982,187286,4262,30520,2516,55523,3671,1706348,3136,1527993,6313,3160,679,1524833,6241,1419506,7416,105327,4143,178355,5449,464098,988,294517,4418,14,23,294503,4416,277346,4634,17157,1612,169581,4435,144389,2787,39957,1778,37675,1807,2282,590,104432,2771,324301,2836,36003,2370,34178,2260,1825,683,288298,3239,3279967,4780,218172,3220,111444,3775,0,235,111444,3775,86188,3500,25256,2121,106728,3941,261230,1338,206605,2936,92,114,206513,2929,183059,3245,23454,2338,54625,2981,1683555,2530,1294505,6324,129,136,1294376,6336,1214876,7189,79500,4195,389050,6350,478151,1062,253171,4246,0,235,253171,4246,241716,4282,11455,1493,224980,4119,160338,3209,32346,2280,30890,2171,1456,460,127992,3641,478521,3392,25354,2101,24426,2046,928,311,453167,3589,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3639625,5940,1786303,4057,128754,2209,72254,2404,20,19,72234,2402,60399,2392,11835,1401,56500,2162,162683,1220,140762,2376,579,369,140183,2321,126585,2738,13598,1826,21921,2113,986823,2570,913983,4842,2026,523,911957,4844,878837,5158,33120,2564,72840,3826,250434,590,186558,2239,80,112,186478,2240,179071,2317,7407,1047,63876,2100,77043,2278,29274,1777,28341,1804,933,339,47769,2228,180566,2324,24392,1588,23624,1582,768,321,156174,2257,1853322,3135,124179,2226,75675,2431,30,56,75645,2437,65478,2389,10167,1316,48504,2051,158306,1225,134574,2623,44,54,134530,2618,123793,2680,10737,1692,23732,2410,968386,1950,810077,4987,186,130,809891,5007,783671,5557,26220,2193,158309,4941,254611,656,167430,2746,0,208,167430,2746,162962,2646,4468,842,87181,2759,84923,2262,23791,1550,23289,1574,502,206,61132,2095,262917,2428,18371,1576,17885,1497,486,305,244546,2615,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
