GEO_ID,C08014_001E,C08014_001M,C08014_002E,C08014_002M,C08014_003E,C08014_003M,C08014_004E,C08014_004M,C08014_005E,C08014_005M,C08014_006E,C08014_006M,C08014_007E,C08014_007M,C08014_008E,C08014_008M,C08014_009E,C08014_009M,C08014_010E,C08014_010M,C08014_011E,C08014_011M,C08014_012E,C08014_012M,C08014_013E,C08014_013M,C08014_014E,C08014_014M,C08014_015E,C08014_015M,NAME,C08014_001EA,C08014_001MA,C08014_002EA,C08014_002MA,C08014_003EA,C08014_003MA,C08014_004MA,C08014_004EA,C08014_005MA,C08014_005EA,C08014_006MA,C08014_006EA,C08014_007MA,C08014_007EA,C08014_008EA,C08014_008MA,C08014_009MA,C08014_009EA,C08014_010MA,C08014_010EA,C08014_011MA,C08014_011EA,C08014_012MA,C08014_012EA,C08014_013EA,C08014_013MA,C08014_014MA,C08014_014EA,C08014_015MA,C08014_015EA,state
0400000US15,609362,6718,22754,3708,129126,7295,233892,9853,223590,8558,325914,4651,11089,2442,66095,4497,126494,5772,122236,5559,283448,4493,11665,1950,63031,4278,107398,5506,101354,4423,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,670930,6160,8814,1618,98296,6145,282608,8199,281212,8153,375640,3945,5684,1524,47026,4175,162493,4969,160437,5367,295290,4782,3130,720,51270,3604,120115,5182,120775,4693,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5939386,17734,270841,11376,1331028,18448,2543566,26519,1793951,26412,3193642,12608,127770,7621,640269,13528,1423957,16952,1001646,16792,2745744,14863,143071,7068,690759,11152,1119609,16049,792305,13684,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2923670,15049,64368,4735,548962,11632,1278180,17364,1032160,17112,1573910,10665,38030,3385,255746,7146,704668,11821,575466,12215,1349760,11585,26338,2695,293216,8807,573512,9520,456694,8291,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1480005,9264,26187,2747,246493,8154,642110,9315,565215,11115,783626,5616,13675,1774,109951,4555,352073,5778,307927,6654,696379,7375,12512,1757,136542,5512,290037,5427,257288,6189,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1360281,10363,22925,2664,236922,9554,582321,12556,518113,11545,733661,6171,12576,2016,109293,5687,324491,6996,287301,7751,626620,7133,10349,1623,127629,5619,257830,7202,230812,5843,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1815259,14555,43210,4185,350040,10801,793893,14147,628116,14732,975886,9746,22932,2805,155762,7257,445688,9245,351504,8867,839373,9656,20278,2483,194278,6308,348205,8387,276612,7867,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1794329,14012,56812,4886,391770,11314,809239,15975,536508,14132,954381,9176,25521,3096,180782,8377,448748,10164,299330,9256,839948,10243,31291,3589,210988,7185,360491,8514,237178,8051,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,638795,7110,11389,2030,120069,5663,303580,7651,203757,6885,336996,3860,6288,1410,57077,3914,163185,5025,110446,4059,301799,5177,5101,1235,62992,3250,140395,4191,93311,3763,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2789259,14753,127377,7782,596479,14960,1130460,18680,934943,17654,1438490,8995,59360,4330,268269,8857,606333,11002,504528,10146,1350769,10137,68017,4979,328210,9949,524127,10710,430415,9798,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3130473,16662,154716,8813,707019,15568,1401052,21745,867686,17501,1626253,11487,73551,5809,335172,9890,752669,11972,464861,11593,1504220,10336,81165,4841,371847,9603,648383,12737,402825,9284,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4395747,21461,94329,5113,858168,14740,1979948,24599,1463302,23148,2326523,13920,49575,3622,392765,9483,1085052,14951,799131,12993,2069224,13793,44754,3289,465403,10263,894896,12440,664171,13598,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2637060,12022,58733,3576,449856,9023,1209768,15510,918703,13656,1392662,8212,30543,2650,202298,6419,657876,9140,501945,8713,1244398,8750,28190,2363,247558,6445,551892,9309,416758,7808,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1163555,11423,28225,3095,245656,8779,482360,9998,407314,11942,617239,8182,14086,2393,108866,6364,264553,6820,229734,7116,546316,7589,14139,2097,136790,6319,217807,6506,177580,7099,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2714445,16258,66129,5595,543411,12802,1179435,17299,925470,15667,1429671,10742,33128,3442,242790,7061,645247,11199,508506,10160,1284774,10999,33001,3535,300621,8716,534188,9123,416964,8116,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,453651,4838,9191,1481,71013,4151,176061,7304,197386,7819,240232,3577,4229,979,33178,2680,96086,4862,106739,4703,213419,3694,4962,1078,37835,2815,79975,4273,90647,4269,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,898812,7654,15833,2028,158080,5995,382591,8921,342308,10459,482874,4509,8848,1558,73042,3785,208980,5596,192004,6715,415938,5373,6985,1245,85038,3835,173611,4636,150304,4616,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1196880,10732,44183,4636,281466,10213,511621,13533,359610,11107,672953,6542,26987,3809,149459,7170,285522,8348,210985,7323,523927,7694,17196,2053,132007,4948,226099,7178,148625,5760,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,678141,6661,13774,2776,102940,5432,310124,8959,251303,9626,363606,5043,6925,1501,47775,3482,170797,5678,138109,5821,314535,3908,6849,2062,55165,3283,139327,4570,113194,4625,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4110142,16809,263028,12059,921295,18049,1696960,21069,1228859,19232,2202543,11189,143040,8752,449614,12069,947932,13516,661957,11091,1907599,12612,119988,6850,471681,11253,749028,11015,566902,10873,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,853755,9445,19147,2765,183245,9416,352807,10853,298556,12316,459621,6482,10357,1889,86909,6347,195321,6710,167034,7850,394134,5583,8790,1876,96336,4518,157486,5713,131522,6475,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,8647668,30364,1751996,28442,2231705,33416,2845526,33249,1818441,28536,4570918,20089,867708,17098,1151417,20012,1555811,19259,995982,16212,4076750,21597,884288,15965,1080288,19210,1289715,19242,822459,15724,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4028129,17447,98725,7281,812289,17167,1693031,20574,1424084,19800,2147947,11738,54544,4894,357257,11066,939101,13078,797045,12435,1880182,12427,44181,4497,455032,10844,753930,12221,627039,10803,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,325153,4725,6941,1357,50646,3090,131467,6162,136099,6143,173483,2862,3958,883,21737,1935,72808,3418,74980,3035,151670,3089,2983,876,28909,2311,58659,3565,61119,3685,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5280163,19428,151889,7999,1019606,16918,2294315,20955,1814353,22184,2777522,11882,77374,5251,455452,11965,1252066,12876,992630,13773,2502641,14350,74515,4733,564154,11669,1042249,11689,821723,11926,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1580839,10049,33801,3228,320648,8806,709022,12975,517368,11764,854114,6930,17669,2323,150632,5869,396274,8629,289539,7229,726725,8167,16132,2032,170016,6563,312748,6463,227829,6488,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1728023,13003,57314,4487,356940,11608,735549,14168,578220,15639,939671,8485,32124,3345,172947,6844,408165,9661,326435,9748,788352,8301,25190,2466,183993,6999,327384,7793,251785,8280,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5646869,18787,262196,10339,1151397,16216,2495219,24976,1738057,21926,2990622,13939,127266,7081,537764,9905,1376497,14584,949095,13763,2656247,15080,134930,6443,613633,11101,1118722,14079,788962,11531,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,503176,6193,13994,2250,102404,5659,222721,8804,164057,8678,264904,3880,7439,1889,47040,3646,120080,4981,90345,6082,238272,5364,6555,1195,55364,3544,102641,5059,73712,4315,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1904479,12430,51583,4516,403620,11101,808350,17561,640926,18080,998682,9695,27520,3069,177069,7999,439353,10420,354740,11316,905797,9873,24063,3286,226551,6702,368997,10057,286186,9029,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,391344,4734,7009,1381,62334,3528,158935,5580,163066,6005,209475,3366,4181,1205,27467,2095,87401,3416,90426,3943,181869,3345,2828,677,34867,2664,71534,3079,72640,2955,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2678963,17047,52730,4549,524583,13353,1149251,21525,952399,18175,1447001,13318,27940,3320,236649,9190,637976,13194,544436,12099,1231962,11077,24790,2889,287934,8981,511275,11777,407963,9675,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,10435401,26700,268204,13702,2384887,27845,4720090,35542,3062220,26401,5849122,19980,151072,9775,1224399,17024,2712742,23984,1760909,20681,4586279,19681,117132,6915,1160488,18186,2007348,19222,1301311,16007,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1182969,10534,20781,2560,184534,9422,485711,12070,491943,12934,672897,6608,11719,1816,94674,5834,284192,8161,282312,8760,510072,7484,9062,1525,89860,5931,201519,6115,209631,7046,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,317992,4595,6234,1271,60151,3110,150812,5184,100795,5470,167802,3045,3136,773,28271,1898,80367,2947,56028,3109,150190,3427,3098,878,31880,2163,70445,3148,44767,3073,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3727589,18251,100867,8249,717024,16107,1498054,23491,1411644,23347,1981168,11928,52428,5319,320487,10323,831141,14053,777112,14449,1746421,13724,48439,4416,396537,9771,666913,14064,634532,12892,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3001332,16208,72650,4970,582496,15264,1237507,19530,1108679,20319,1636903,10068,38316,3800,276826,8681,698682,11077,623079,13466,1364429,11743,34334,2680,305670,9872,538825,11874,485600,9831,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,734549,10063,17348,2025,156098,6018,321880,9846,239223,9461,401813,6064,8655,1356,75902,3735,184412,6662,132844,6188,332736,6715,8693,1417,80196,3914,137468,5278,106379,5040,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2794872,13525,71138,5362,501840,11702,1275334,17098,946560,15265,1472827,8745,34568,3349,229652,7084,693409,10487,515198,8143,1322045,9178,36570,3269,272188,7643,581925,9679,431362,8858,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,264425,4040,2728,821,44492,4045,94696,5575,122509,6461,143496,2529,1430,541,21384,2489,53300,3368,67382,3761,120929,2787,1298,546,23108,2406,41396,2905,55127,3438,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1158168,14713,88452,5113,349667,8432,477918,11877,242131,11334,635054,9092,47477,3520,177465,5331,271859,7195,138253,6852,523114,8987,40975,2971,172202,5904,206059,7096,103878,5983,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
