GEO_ID,B17001_001E,B17001_001M,B17001_002E,B17001_002M,B17001_003E,B17001_003M,B17001_004E,B17001_004M,B17001_005E,B17001_005M,B17001_006E,B17001_006M,B17001_007E,B17001_007M,B17001_008E,B17001_008M,B17001_009E,B17001_009M,B17001_010E,B17001_010M,B17001_011E,B17001_011M,B17001_012E,B17001_012M,B17001_013E,B17001_013M,B17001_014E,B17001_014M,B17001_015E,B17001_015M,B17001_016E,B17001_016M,B17001_017E,B17001_017M,B17001_018E,B17001_018M,B17001_019E,B17001_019M,B17001_020E,B17001_020M,B17001_021E,B17001_021M,B17001_022E,B17001_022M,B17001_023E,B17001_023M,B17001_024E,B17001_024M,B17001_025E,B17001_025M,B17001_026E,B17001_026M,B17001_027E,B17001_027M,B17001_028E,B17001_028M,B17001_029E,B17001_029M,B17001_030E,B17001_030M,B17001_031E,B17001_031M,B17001_032E,B17001_032M,B17001_033E,B17001_033M,B17001_034E,B17001_034M,B17001_035E,B17001_035M,B17001_036E,B17001_036M,B17001_037E,B17001_037M,B17001_038E,B17001_038M,B17001_039E,B17001_039M,B17001_040E,B17001_040M,B17001_041E,B17001_041M,B17001_042E,B17001_042M,B17001_043E,B17001_043M,B17001_044E,B17001_044M,B17001_045E,B17001_045M,B17001_046E,B17001_046M,B17001_047E,B17001_047M,B17001_048E,B17001_048M,B17001_049E,B17001_049M,B17001_050E,B17001_050M,B17001_051E,B17001_051M,B17001_052E,B17001_052M,B17001_053E,B17001_053M,B17001_054E,B17001_054M,B17001_055E,B17001_055M,B17001_056E,B17001_056M,B17001_057E,B17001_057M,B17001_058E,B17001_058M,B17001_059E,B17001_059M,NAME,B17001_001MA,B17001_001EA,B17001_002EA,B17001_002MA,B17001_003MA,B17001_003EA,B17001_004MA,B17001_004EA,B17001_005MA,B17001_005EA,B17001_006EA,B17001_006MA,B17001_007EA,B17001_007MA,B17001_008MA,B17001_008EA,B17001_009MA,B17001_009EA,B17001_010MA,B17001_010EA,B17001_011EA,B17001_011MA,B17001_012MA,B17001_012EA,B17001_013MA,B17001_013EA,B17001_014MA,B17001_014EA,B17001_015MA,B17001_015EA,B17001_016EA,B17001_016MA,B17001_017EA,B17001_017MA,B17001_018MA,B17001_018EA,B17001_019MA,B17001_019EA,B17001_020MA,B17001_020EA,B17001_021MA,B17001_021EA,B17001_022EA,B17001_022MA,B17001_023MA,B17001_023EA,B17001_024MA,B17001_024EA,B17001_025MA,B17001_025EA,B17001_026MA,B17001_026EA,B17001_027EA,B17001_027MA,B17001_028EA,B17001_028MA,B17001_029MA,B17001_029EA,B17001_030MA,B17001_030EA,B17001_031EA,B17001_031MA,B17001_032MA,B17001_032EA,B17001_033EA,B17001_033MA,B17001_034MA,B17001_034EA,B17001_035MA,B17001_035EA,B17001_036MA,B17001_036EA,B17001_037MA,B17001_037EA,B17001_038EA,B17001_038MA,B17001_039EA,B17001_039MA,B17001_040EA,B17001_040MA,B17001_041MA,B17001_041EA,B17001_042MA,B17001_042EA,B17001_043EA,B17001_043MA,B17001_044EA,B17001_044MA,B17001_045EA,B17001_045MA,B17001_046MA,B17001_046EA,B17001_047MA,B17001_047EA,B17001_048EA,B17001_048MA,B17001_049EA,B17001_049MA,B17001_050EA,B17001_050MA,B17001_051MA,B17001_051EA,B17001_052MA,B17001_052EA,B17001_053EA,B17001_053MA,B17001_054EA,B17001_054MA,B17001_055EA,B17001_055MA,B17001_056MA,B17001_056EA,B17001_057MA,B17001_057EA,B17001_058MA,B17001_058EA,B17001_059EA,B17001_059MA,state
0400000US13,9082715,5257,1333524,28435,573236,15636,79621,4931,13929,1871,75984,4514,34221,2830,13842,1945,28282,2535,85873,5302,58865,4705,58711,4398,51688,4650,40713,3252,18118,2460,13389,1563,760288,17107,76960,4499,11589,1774,74734,4693,38597,3922,12904,2062,23862,2483,109572,5853,117145,6757,87240,4552,73245,4331,56138,3615,36371,2582,41931,2604,7749191,29406,3859576,17052,272252,5696,52554,3777,322801,7215,167688,6173,57518,3855,109390,4074,341631,6446,581662,8116,651545,6463,574401,5147,399054,3920,208895,3295,120185,2941,3889615,18253,256825,5328,51327,4125,306113,6938,157631,5573,52690,3201,109671,4674,300556,6333,544124,7222,648222,5531,600217,5003,429682,4023,235927,3699,196630,2900,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1252117,2035,116147,9384,49002,4561,4477,1229,740,379,5187,1386,2001,793,1603,607,1941,704,6763,1575,5281,1261,5214,1124,6647,1428,4273,1052,2194,691,2681,849,67145,5803,4973,1314,918,488,5491,1434,2401,869,1034,624,2389,725,7332,1646,9179,1840,7959,1568,8323,1507,6028,1097,4307,943,6811,1319,1135970,9521,571323,4823,39208,1392,7571,1526,42814,2310,21296,2043,8320,1213,15275,1303,49919,2148,81711,2056,84018,1384,83557,1528,66831,1091,36419,887,34384,1035,564647,6597,37177,1787,5806,1161,40010,2410,20442,2172,4932,1094,15696,1442,44074,1750,75040,1940,82405,2052,84015,1729,66874,1063,41380,1003,46796,1420,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1431508,2111,180177,8124,80901,4332,9405,1441,1775,634,9353,1417,3622,836,1356,517,2384,659,14185,2004,12037,1768,7828,1347,8909,1588,5711,1041,2167,566,2169,584,99276,5165,9909,1740,1626,686,10081,1752,4813,1341,1330,515,2787,765,19327,2023,13580,1458,9563,1496,9464,1480,7231,1234,4545,1058,5020,930,1251331,8597,637438,5554,46128,1730,8073,1285,56074,2168,28162,2069,11254,1413,19695,1716,60246,2071,88975,2312,86755,2246,91884,1871,70449,1437,40657,953,29086,821,613893,5297,45015,2157,9059,1247,50498,2523,25728,2391,10499,1244,18612,1352,48715,2071,82102,2050,84736,1973,93047,1488,69211,1563,41102,1139,35569,1033,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12516453,4308,1539033,33611,667635,17810,82461,5343,15251,2283,92891,5224,41880,3225,15069,1940,24525,2221,96759,5355,78222,5244,70061,4278,65936,3467,42569,2818,23242,2194,18769,2111,871398,19517,86582,5427,15215,2052,88905,5229,41103,3681,14352,1418,25139,2617,136786,5838,134906,5614,100373,5216,81551,4108,58196,3419,38605,2692,49685,3248,10977420,33913,5471323,18014,364891,5427,68489,3665,445687,6391,229632,6500,77991,3811,162893,4202,497778,6261,801039,6269,853077,5026,830245,4524,574775,3106,320645,2257,244181,2626,5506097,19834,344369,5546,72283,4209,417639,8226,217121,6145,78957,3087,150086,4098,441361,5730,730154,5899,833405,5638,853901,4135,610721,3726,375826,2969,380274,3812,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6125557,3393,777712,24218,333183,12783,47634,3673,8634,1691,43993,4221,19033,2193,5402,1076,13539,1720,56207,4098,38993,3271,34564,3314,28740,2791,21557,1790,8709,1170,6178,978,444529,13908,44536,3428,11774,2001,41600,3351,19708,2111,7790,1433,13307,1959,73218,4173,68839,4743,51384,2972,39542,3142,30326,2455,16757,1433,25748,2054,5347845,24819,2676828,13535,169060,3934,33403,2550,208926,6184,118408,4447,41509,2459,81140,2817,224704,4071,373580,3919,406079,4264,423964,3507,300820,2381,169857,1549,125378,1468,2671017,14711,165006,4007,33869,2786,196444,5028,112515,4065,36989,2605,74340,2844,192719,4474,340785,5531,394358,3431,428160,3615,313128,3094,194868,2039,187836,2488,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2878398,1906,316122,11956,138826,6159,15986,1467,3078,825,14024,1643,7789,1238,2116,547,5506,1112,30252,2940,15288,1985,13287,1546,13059,1720,9739,1177,3900,782,4802,714,177296,7279,15704,1838,3055,812,13202,1974,6636,1229,3073,927,5527,888,37317,2903,25222,2291,17716,1696,15003,1765,10918,1406,7472,1167,16451,1428,2562276,12264,1280470,6473,80786,1776,15896,1836,100731,3629,55260,2936,19278,1500,37706,1738,107812,3092,161246,2724,184805,2119,205501,1997,147927,1187,89333,1028,74189,1102,1281806,7896,75362,2097,14771,1627,96309,3759,52401,2869,20009,1446,33808,1588,94752,2932,146852,2658,182030,2203,204895,2094,149946,1533,101820,1566,108851,1636,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2679951,1806,330976,12307,142778,6978,19526,2077,3106,875,16284,1860,6510,1379,3795,1104,4241,1027,31229,2983,16571,1946,13688,1949,12076,1840,7944,1105,3617,763,4191,919,188198,7372,18800,2155,3141,821,18218,2153,6546,1184,2643,807,3835,829,40087,2369,25811,2153,21226,2549,14764,1565,11262,1482,7606,1260,14259,1467,2348975,12314,1182593,7459,78760,2138,16504,1719,96319,3456,52066,2615,17218,1117,37792,1865,106412,3038,152552,3050,174518,2816,185984,2373,130487,1549,74062,1423,59919,1574,1166382,7499,75064,2415,17326,1855,89416,3584,46505,2836,17310,1462,33835,1759,89061,3012,141781,2536,170488,2967,185246,2179,132434,1709,81613,1494,86303,1955,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4087474,2992,693479,19675,297113,9628,37715,2989,5215,1407,33272,3067,16787,2257,6241,1149,11117,1550,38884,3008,36821,3384,32370,2829,32118,2528,23835,2525,12160,1518,10578,1377,396366,12759,33685,3303,8421,1859,36220,2978,15963,2214,5641,1026,13019,1716,51910,3816,60960,4203,49603,3472,39749,2806,35068,2799,21220,1773,24907,1945,3393995,19739,1695385,9880,100680,3466,19581,1953,127586,4023,71703,3499,23315,2278,46911,2715,141263,3854,240834,3666,264848,3094,265577,2991,201515,2759,115571,1701,76001,1810,1698610,12987,99493,3579,21139,2012,117584,4351,60511,2962,23467,1894,43256,2409,120733,3711,222342,4777,256565,4124,275527,3212,208607,3019,132542,1669,116844,2218,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4165324,2394,793223,23967,330771,12009,47801,3759,8144,1744,49436,4150,23096,2962,6997,1416,11111,1729,46689,3498,31864,3331,28817,3185,33531,3192,22309,2178,11365,1839,9611,1545,462452,14884,45762,3472,8790,1660,48655,4868,26370,3544,6409,1189,15657,2221,67930,4171,65288,4559,53758,4035,43994,3617,31722,2356,20557,1893,27560,1964,3372101,23536,1675853,12231,101559,3683,20596,2121,126663,4494,70397,4192,26046,2022,50781,2645,168690,4719,231470,5429,243112,3700,257434,3957,191881,2445,111621,2398,75603,1847,1696248,14543,101635,3287,18774,2229,124944,4950,64319,3893,22343,2074,47668,3077,144212,3946,209607,4633,244411,4393,272478,4028,205039,2745,129640,2318,111178,2318,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1285599,1319,165956,9369,67792,4680,7980,1212,1252,492,7455,1339,3474,1041,1731,522,2590,735,7632,1289,8410,1288,7463,1090,8038,1080,6392,1228,2885,729,2490,542,98164,5992,8682,1488,1668,783,6683,1382,2788,720,1614,569,2575,705,15447,1760,14302,1912,11235,1627,10690,1585,8770,1154,4737,937,8973,1041,1119643,9268,558131,4435,27518,1303,5003,902,37585,1869,22063,1763,7403,1062,16730,1101,41531,1462,65678,1535,86395,1273,97305,1119,76131,1385,42922,799,31867,696,561512,6401,24835,1528,6135,1086,34884,2245,21154,1797,7945,1013,15747,1258,35461,2078,61265,1870,87850,1546,100575,1738,74830,1266,46699,1040,44132,1017,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5475889,2880,428345,16756,180689,7773,21314,2733,3621,959,23324,3041,9915,1738,4121,1041,6160,1088,25877,3215,17563,2375,18458,2613,20401,2196,14712,1858,7745,1251,7478,1250,247656,11560,18248,2738,3202,1042,19159,2901,8357,1520,4163,1082,7967,1311,41326,4205,35960,3293,26851,2736,27051,2406,19862,2121,16294,1735,19216,1675,5047544,16855,2454834,8518,165244,3351,30626,2771,202098,5420,103366,4554,36861,2781,77222,2718,214224,3859,321147,3580,398753,3712,386373,3122,272227,2289,145777,1721,100916,1396,2592710,11928,158727,3059,31611,2512,190974,5775,103550,4733,36110,2367,71496,2524,200666,4320,329503,3528,426009,3472,419502,2941,300576,2255,167456,2004,156530,2221,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6235586,2474,620188,19066,264422,10402,28442,2655,4869,1130,25851,2415,16372,2534,4860,1087,10338,1703,40875,4420,29355,3117,33665,3470,25549,2452,22330,2021,11732,1882,10184,1553,355766,12427,27027,2935,4284,1081,27363,2772,12963,2066,4974,1161,10277,1438,52954,4247,51110,4158,43333,3521,37108,2814,31229,2751,21678,1974,31466,2707,5615398,19216,2760575,11264,167304,2996,33217,2759,213886,4843,109956,4500,38696,2574,76002,2566,232474,4675,371320,4301,447259,4068,443923,2878,311906,2255,171994,2173,142638,2031,2854823,12434,160986,3147,33329,2777,198366,5501,107174,4474,37599,2419,73296,2741,212354,4782,357349,4794,461343,3837,460053,3234,336118,2723,200257,2334,216599,2784,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9852543,4524,1331833,28594,596499,15609,64201,3963,13749,1816,76823,4621,36677,2964,14511,1723,24270,2301,89543,4785,67462,4012,68257,3665,65733,3913,42819,2731,15834,1856,16620,1640,735334,18110,63442,3897,12971,1882,66192,4356,36088,3533,10907,1513,25311,2357,116836,5232,110166,5117,91233,4735,77423,3443,51408,2882,30917,2278,42440,2456,8520710,28912,4231125,16301,260018,4066,50173,3075,330987,6356,180284,5734,60619,2430,132230,3411,364835,5052,546811,4494,645494,4341,683218,4498,491335,3128,275045,2209,210076,2066,4289585,17631,240712,4407,51050,3243,314768,5640,178021,5351,61673,3137,123322,3196,324584,5178,514801,5308,641998,5116,698128,4195,518275,2879,312038,2902,310215,2785,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5036852,2551,491633,13842,220789,7080,26326,2388,4305,991,21982,2423,9835,1500,4062,772,8452,1340,42179,2973,24365,2542,26115,2253,24337,2149,14321,1362,6785,1004,7725,908,270844,9311,23994,2171,4785,948,23314,2223,11101,1557,4751,778,8698,1414,53413,3291,36099,2449,28672,2554,26239,2068,16721,1504,11411,1286,21646,1613,4545219,14346,2284366,7395,150454,2718,29472,2100,180893,4464,95861,3443,35276,2086,66413,2140,201009,3693,310704,2835,351851,3047,373036,2417,249145,1763,137644,1411,102608,1424,2260853,10103,143297,2591,30189,2223,169017,4137,91012,3294,30817,1906,65137,2189,173299,3726,290565,2694,347945,3117,368287,2127,252095,1714,151358,1627,147835,1882,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2815425,2470,592743,21116,250631,10801,35057,3187,6024,1203,35899,4370,17913,2063,5880,1265,12790,1685,33748,3530,25006,3123,20323,2368,26236,2625,17148,2117,8326,1324,6281,1377,342112,12543,32636,3175,5276,1261,32525,3158,17967,2348,4955,1194,13498,1840,49940,3402,44530,3605,43367,3890,32336,2576,26194,2229,17263,1541,21625,2014,2222682,21271,1104389,11126,69490,3870,13531,1738,88552,4371,50629,3655,17693,1603,29574,2518,104726,3344,145271,4236,164878,3785,165647,3537,128057,2560,77315,2371,49026,1990,1118293,12656,65292,2973,12739,1778,83248,3953,47138,3329,17215,1948,30559,2403,88603,4067,139746,4422,162163,4125,176395,2965,133243,2457,86492,2122,75460,2104,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5674490,3452,769584,23237,335149,11753,42108,3455,8050,1546,43399,3693,19520,2637,6747,1188,12808,1633,48935,3746,38614,3642,35402,3055,35219,2858,23178,2016,11966,1591,9203,1302,434435,13642,42194,3083,7074,1198,39946,2847,17843,2215,7523,1245,12339,1513,64834,3792,61575,4202,48737,3700,47099,3646,30346,2344,23455,1991,31470,2335,4904906,22719,2422494,12490,154558,3451,28982,2697,184933,4924,101065,4729,33930,2326,75684,3150,207818,3893,328012,4162,358764,4424,380298,3285,276606,2307,166351,2013,125493,1749,2482412,13754,145831,3475,29600,2138,179647,4477,99304,3781,34538,1912,67282,2518,191479,3872,315766,4789,359689,4039,391590,3708,297845,2501,188309,2225,181532,2607,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,921449,1204,125655,7460,54997,4544,5319,991,1314,574,5871,1410,2391,777,1129,482,1974,591,10280,1688,5757,1397,5697,1170,6565,1202,5268,1072,1820,496,1612,476,70658,4200,5609,1271,838,376,6948,1204,2339,777,862,403,2540,717,14547,1925,8964,1472,7592,1332,7112,1071,5642,1122,3165,773,4500,794,795794,7607,403835,5043,23137,1308,4008,886,30398,2118,14928,1613,6292,889,12073,1094,35335,1932,49825,1775,52968,1249,68541,1403,52829,1128,30851,821,22650,680,391959,4553,22704,1197,3850,824,27444,1843,14831,1387,5737,882,11806,1236,27303,1612,45151,1645,53089,1356,69570,1165,50481,1101,31112,982,28881,977,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1715413,1577,197037,9781,85102,5668,11249,1652,1043,410,9965,1720,4280,764,1285,476,3188,736,16632,2613,10471,1538,8269,1288,7913,1153,4975,1007,2590,699,3242,535,111935,5652,11822,1807,1209,615,9507,1664,4428,902,1940,594,3106,649,22451,2337,16258,2100,11508,1658,8040,1226,6997,1101,5410,1052,9259,1099,1518376,10088,768101,5624,53864,1827,10233,1171,61740,2240,31881,2090,11415,1116,23255,1441,69072,2678,105438,2285,108471,1691,120290,1668,85200,1380,48619,1088,38623,884,750275,6145,49688,2093,10498,1252,58299,2571,30982,1754,10772,1032,21365,1232,58102,2462,95446,2028,103550,1854,119239,1396,84070,1231,53717,1166,54547,1229,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2460755,1936,253713,12708,114098,6655,13808,2094,3538,872,13887,2258,7096,1583,2925,1000,4068,1103,13907,2308,12896,1819,9655,1659,12548,1815,11784,1690,5257,1076,2729,836,139615,8152,13649,2530,2432,963,13238,2048,5105,1110,2383,841,4982,1334,19720,2233,21038,2061,19126,2558,14233,2005,12244,1938,5329,1123,6136,1265,2207042,13124,1136128,7669,79665,2244,15413,1942,91251,3834,45746,3414,14355,1790,30920,1787,93456,2578,176919,3215,188502,3280,158580,2049,122961,1901,70833,1423,47527,1231,1070914,8206,73809,2814,13345,1515,83822,3990,45161,3096,14126,1737,29793,1697,82343,2901,156205,2642,161320,2627,152346,2159,126212,2035,74185,1286,58247,1666,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1276753,1706,102404,7079,44970,4181,4983,1244,1346,514,4673,1347,1740,699,949,414,1608,720,6629,1664,5309,1139,5899,1157,4510,1157,3980,972,1302,483,2042,566,57434,4795,4199,1538,503,393,2903,956,1906,726,1469,538,1709,561,10971,1795,7293,1679,7336,1319,5809,1108,4599,1090,3455,726,5282,839,1174349,7559,585462,4781,31835,1394,7393,1078,41714,2636,26149,2213,9392,1202,17586,1281,45861,1791,70607,1644,96024,1590,102154,1539,72772,1373,38346,753,25629,675,588887,5007,31461,1573,7047,1144,43284,2125,23570,1902,7996,1129,16652,1204,37108,2060,69289,2129,98259,1543,104525,1411,73393,1363,39294,869,37009,1036,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
