GEO_ID,C15002_001E,C15002_001M,C15002_002E,C15002_002M,C15002_003E,C15002_003M,C15002_004E,C15002_004M,C15002_005E,C15002_005M,C15002_006E,C15002_006M,C15002_007E,C15002_007M,C15002_008E,C15002_008M,C15002_009E,C15002_009M,C15002_010E,C15002_010M,C15002_011E,C15002_011M,C15002_012E,C15002_012M,C15002_013E,C15002_013M,C15002_014E,C15002_014M,C15002_015E,C15002_015M,C15002_016E,C15002_016M,C15002_017E,C15002_017M,NAME,C15002_001MA,C15002_001EA,C15002_002EA,C15002_002MA,C15002_003EA,C15002_003MA,C15002_004MA,C15002_004EA,C15002_005EA,C15002_005MA,C15002_006EA,C15002_006MA,C15002_007EA,C15002_007MA,C15002_008EA,C15002_008MA,C15002_009MA,C15002_009EA,C15002_010EA,C15002_010MA,C15002_011EA,C15002_011MA,C15002_012MA,C15002_012EA,C15002_013MA,C15002_013EA,C15002_014MA,C15002_014EA,C15002_015EA,C15002_015MA,C15002_016MA,C15002_016EA,C15002_017EA,C15002_017MA,state
0400000US01,3022878,4858,1421397,3804,100469,4830,190001,6380,467250,8593,267126,7967,86497,4395,195877,5836,114177,4295,1601481,3332,98875,4263,211405,7191,518972,9874,330325,7808,115142,4645,207245,6272,119517,4874,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,415630,2155,210744,1679,7925,1236,13924,1780,64538,3054,57065,2966,13733,1611,32839,2552,20720,2057,204886,1233,7874,1388,13015,1806,54713,3460,54412,3437,16830,1723,39419,2932,18623,1822,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,3953375,3751,1945030,2308,147542,7844,181873,6745,512115,13660,451084,11465,138345,6907,320857,9421,193214,6464,2008345,2442,132035,5748,180353,6410,544038,11759,494600,8960,164701,6740,322325,8732,170293,6135,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1847325,3757,882474,3177,73172,4285,107218,4263,318502,6758,178055,5365,41579,3596,108004,4504,55944,3433,964851,2717,62971,3226,116688,5221,352998,7889,200479,5755,59040,3159,113229,4303,59446,3619,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,23133174,5870,11366138,5096,1192639,18335,1102164,17524,2639243,26647,2224434,20765,803667,11845,2099385,19871,1304606,14538,11767036,4381,1269495,17499,1041056,15374,2729719,23273,2460137,22753,964322,16214,2212043,20836,1090264,14931,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,3118500,4313,1550273,3298,75318,4820,121051,5333,376308,9415,317974,8744,111507,4396,341939,7507,206176,5548,1568227,2630,67541,3691,108900,5149,389296,7221,354958,7722,124467,4508,343797,6272,179268,5882,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,2367511,2027,1123397,1856,53023,3320,82241,4187,336120,8865,189057,6414,68438,3896,223594,7094,170924,5402,1244114,1651,60977,3511,87161,4229,368642,7745,220275,6462,104166,4892,232607,5918,170286,5510,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,566312,1040,268023,806,14196,1696,27654,2168,89225,4125,46068,2863,16193,2390,44991,3053,29696,2359,298289,739,12854,1622,27242,2177,102850,4583,54101,3279,23101,2401,48130,3241,30011,1779,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,395630,634,182712,772,12838,1982,16448,1668,37780,3468,22163,2285,6010,1483,40187,2961,47286,3281,212918,440,12091,1552,20791,2411,43958,3006,32605,2674,9357,1645,40758,3010,53358,2799,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,12460438,7314,5987441,6783,354684,10011,619249,12936,1787028,20290,1147688,15830,465232,11820,1022802,15515,590758,11846,6472997,4593,359485,9066,591945,11791,2093637,22036,1289765,17954,597275,11063,1021844,16102,519046,10544,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,5968250,8688,2864293,6838,200554,6587,342767,10371,865390,14071,514977,11504,168660,8181,495398,8449,276547,7423,3103957,4681,180464,6045,339293,8460,946191,12941,604901,11405,218428,8333,540047,11927,274633,7524,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,863019,1296,420027,1383,18231,2295,24580,2031,129130,4677,84854,3820,39677,2787,81582,4088,41973,2370,442992,943,27368,2154,24600,2148,125312,4526,88204,4082,44980,3610,89734,3819,42794,3108,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,919203,2226,455097,1601,22521,1879,37362,2506,135923,4645,107742,4640,37983,2661,75490,3566,38076,2340,464106,1720,18486,1837,38451,3076,141197,4907,125486,4476,39676,3171,73463,4016,27347,2140,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,8326130,5079,4004829,4538,266763,7494,346842,8326,1152822,14979,782322,11068,262874,9249,740012,12636,453194,10021,4321301,3320,281175,7498,350784,8968,1252385,17003,887641,14017,336758,7970,765844,11505,446714,10333,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4110754,4462,1976825,3005,98908,4573,204221,6058,722630,10321,372106,8738,134222,5054,278268,7000,166470,5252,2133929,3698,90417,4212,214948,6991,798797,9568,421186,8509,161830,5838,282740,6747,164011,5899,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1952026,3134,941182,2292,45040,2726,67023,3320,344799,5152,178024,5279,78882,3530,151755,4433,75659,3890,1010844,2386,40158,2493,63954,3333,350574,5693,216066,5184,98584,3988,172774,4717,68734,3629,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1771185,3743,857530,3330,40656,3358,60134,3626,261209,6447,187129,5270,52642,2761,167215,5115,88545,3410,913655,2380,35562,2598,67726,3253,274828,5946,216639,5201,68799,3383,164322,4138,85779,3532,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2812772,3777,1344367,3179,123742,5203,169681,6110,474440,8294,232229,6215,70773,5000,168901,5770,104601,4270,1468405,2748,119414,4232,161883,5757,501418,8577,285925,7663,110872,4790,163579,5556,125314,4888,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2734518,5627,1294788,4426,102862,4397,179398,6063,456880,8120,247465,8242,48041,3057,169494,6794,90648,4451,1439730,3317,96466,4491,185113,6854,505010,9353,284789,7834,74431,3984,197575,6428,96346,4294,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,923328,1404,442117,1184,20756,1823,34412,2869,163914,4254,77186,3182,34089,2355,71321,2919,40439,2245,481211,1044,17655,1725,31124,2650,173761,5000,87687,3548,44523,2742,84365,3622,42096,2784,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3717512,3895,1750306,3120,78586,3922,161713,5614,471830,9471,310569,8763,98395,5181,334880,9097,294333,7561,1967206,2111,76478,4039,162631,5913,526790,10214,381742,9424,145681,6511,386416,8646,287468,6697,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4345561,3233,2055236,2915,103803,5185,155549,6625,582069,9796,300651,8951,129449,4964,447742,9604,335973,6522,2290325,2084,111406,5535,153685,6490,644411,9269,352309,9016,203481,5909,482510,9433,342523,6928,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6638666,4038,3197577,3842,131071,5459,304651,6491,1021698,12134,719695,10449,215332,6757,488846,8538,316284,7974,3441089,2797,120430,4859,292445,8418,1135459,10748,773070,11489,299353,6634,527187,9407,293145,6463,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3387448,2836,1657445,2531,66071,2983,100145,4002,482547,7913,345036,7047,150127,5144,342424,8202,171095,4935,1730003,2106,63056,3207,86760,3648,486924,7796,400006,7408,176101,4791,362892,7224,154264,4836,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1839682,4326,863264,3660,75768,4136,129005,5782,281524,7675,165088,6357,51993,3990,104961,5390,54925,3528,976418,3433,66987,3776,134329,6092,307019,7896,199923,6634,82684,5018,127540,5223,57936,4088,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3849275,4228,1833095,3394,96148,4644,188034,5542,627633,9679,358505,8201,104320,4113,295874,7323,162581,5785,2016180,2503,104285,5470,196338,5686,666021,9497,436858,9023,137623,5318,304063,6905,170992,5536,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,630680,1570,309921,1402,13096,1431,21249,2054,98450,4067,67952,2702,22427,2229,56011,3097,30736,2417,320759,1506,9421,1372,18830,1668,102780,3479,74905,3393,28563,2402,63721,3097,22539,2073,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1135868,2117,552912,1710,26495,2166,36232,2750,170738,4491,119082,4213,47849,2736,101089,3555,51427,2745,582956,1667,21256,2128,34878,2342,180529,4441,141453,4538,51653,2851,108956,4030,44231,2848,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1644320,3237,832802,3414,55513,3777,82233,5036,261725,7329,192673,6176,57363,3618,117745,4727,65550,4160,811518,2307,48529,3484,79088,4667,258736,8096,205829,7363,61215,3833,105613,4718,52508,3119,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,896872,1527,433638,1397,14830,1796,34091,2948,133598,4762,76309,3699,35180,2721,88470,3997,51160,3189,463234,1628,13479,1792,28323,2303,141362,4937,84120,3548,49164,2946,97079,3414,49707,3133,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5871240,3398,2797470,2584,173470,6082,230271,7942,817981,12570,446919,7936,148453,6765,595472,9510,384904,8164,3073770,2116,174802,6007,239633,7166,967769,11001,500904,10128,207324,6448,640061,9652,343277,6524,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1239433,3244,597344,2177,51893,3170,64479,4247,163522,5891,121435,5128,39999,2920,86629,3785,69387,3228,642089,2435,50679,3003,62459,3344,179587,5385,142544,5755,49010,3320,92387,4224,65423,3366,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,12845882,5112,6055436,3874,416126,10780,562014,11612,1801366,18573,927896,15920,429076,9102,1116062,14422,802896,11668,6790446,2905,476246,10703,593208,11303,2028917,17983,1004957,15682,602111,10657,1177096,15374,907911,13875,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,5845235,7900,2786525,5960,204725,7720,338775,9965,840867,13992,504223,9502,197221,7312,452757,9206,247957,6993,3058710,5158,179430,6790,328276,7873,898081,11784,624814,11806,277745,8029,514125,9720,236239,6265,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,409865,1899,200856,1505,13199,1156,11002,1315,63661,2970,39537,2375,22250,1916,37006,2535,14201,1733,209009,1394,12046,1052,12563,1423,59081,2269,48297,2409,23470,1807,41237,2053,12315,1390,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7602462,3922,3616867,3608,129478,4698,371197,8717,1346622,13460,681004,11481,214876,6370,545946,9513,327744,7754,3985595,3054,143830,5287,401330,8698,1470461,14616,772583,12124,326275,7516,569284,11138,301832,7720,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2312121,4576,1108761,3385,58253,3277,120152,4903,375854,8733,233939,7760,68568,3981,165734,4715,86261,3657,1203360,3090,60885,3517,123918,4198,407953,7434,268689,7039,81927,3710,178736,5556,81252,3470,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2501372,3639,1219953,3164,61613,3656,100328,5228,319875,7158,291399,8525,97534,4959,212125,7084,137079,4203,1281419,2767,56385,3872,92220,6133,348683,7468,345258,8699,99061,5031,226945,6535,112867,4354,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,8431859,4486,3997351,3385,163629,5964,389723,9063,1530777,14986,584879,9509,261877,7853,657039,8948,409427,8147,4434508,2681,191618,6165,419037,9351,1746527,11629,659824,12747,338796,6904,675213,8673,403493,8273,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,712984,1227,335643,1110,24897,2388,36215,3281,96729,3712,51264,3348,23079,2514,65644,3632,37815,2735,377341,917,26992,2952,37709,2595,113167,4584,64365,4001,27611,2297,65060,3950,42437,2830,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2845744,4614,1345689,3578,90788,5255,174951,6794,441727,9413,228236,6514,94483,3857,207952,5609,107552,4828,1500055,3051,91633,4095,175533,6456,485920,8662,285666,7759,129670,5934,215495,6721,116138,4412,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,505237,1838,247550,1856,14878,1335,15035,1699,88694,3059,48953,2419,20145,1856,39591,2195,20254,1746,257687,1588,13039,1088,16164,2029,82830,2994,53740,2560,26222,1698,49320,3122,16372,1782,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4037826,4598,1923800,3863,148752,5065,233469,7820,664533,10669,350470,8324,94216,5000,280776,7457,151584,5618,2114026,3208,157620,4596,232174,7766,723526,10279,423360,9968,135418,5790,290238,7640,151690,5788,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,14551694,9132,7104985,6903,768702,13513,792387,16061,1910144,18768,1380266,17101,425774,12118,1202780,15553,624932,12357,7446709,5758,756674,13654,799332,16811,2054407,20978,1589328,18376,479159,10557,1222048,16554,545761,8877,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1437561,2279,709424,1884,26504,3473,47024,3032,171953,6135,179619,5349,58731,3788,138477,4897,87116,3706,728137,1772,22215,2376,44761,3118,199724,5099,200690,4451,75863,3059,136820,3905,48064,3252,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,426930,833,205568,762,8086,1105,15788,1457,70453,2895,30635,2028,16104,1437,37638,2335,26864,2037,221362,781,7055,915,12493,1436,67836,2717,39352,2451,20618,1558,46330,2669,27678,1768,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5068993,6869,2426329,5851,142287,5507,226193,7309,658472,12417,432251,9615,149345,6811,454537,8915,363244,8201,2642664,4098,141499,5373,232087,7212,718472,12571,513304,10838,195127,7499,534043,11243,308132,7808,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
