GEO_ID,B25096_001E,B25096_001M,B25096_002E,B25096_002M,B25096_003E,B25096_003M,B25096_004E,B25096_004M,B25096_005E,B25096_005M,B25096_006E,B25096_006M,B25096_007E,B25096_007M,B25096_008E,B25096_008M,B25096_009E,B25096_009M,B25096_010E,B25096_010M,B25096_011E,B25096_011M,B25096_012E,B25096_012M,B25096_013E,B25096_013M,B25096_014E,B25096_014M,B25096_015E,B25096_015M,B25096_016E,B25096_016M,B25096_017E,B25096_017M,NAME,B25096_001EA,B25096_001MA,B25096_002EA,B25096_002MA,B25096_003MA,B25096_003EA,B25096_004MA,B25096_004EA,B25096_005MA,B25096_005EA,B25096_006EA,B25096_006MA,B25096_007EA,B25096_007MA,B25096_008EA,B25096_008MA,B25096_009MA,B25096_009EA,B25096_010MA,B25096_010EA,B25096_011MA,B25096_011EA,B25096_012EA,B25096_012MA,B25096_013EA,B25096_013MA,B25096_014MA,B25096_014EA,B25096_015MA,B25096_015EA,B25096_016MA,B25096_016EA,B25096_017EA,B25096_017MA,state
0400000US16,390982,4444,274449,4960,8533,1248,39065,2660,60614,3310,60122,3433,52287,3241,36124,2716,17704,1734,116533,3352,17037,1633,21800,1757,24282,2191,18427,2153,16771,1708,11518,1337,6698,1207,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3301367,17286,2297517,15198,88077,4394,289855,7427,319152,7816,341753,8672,513226,10973,500306,8697,245148,5902,1003850,12741,123668,4221,193693,5758,155837,4470,136884,5269,167288,5295,156838,5373,69642,3528,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1756328,13334,1237171,11421,65284,3503,339545,7102,377835,7683,216936,6359,141779,4814,70920,3772,24872,1954,519157,8753,92195,4313,164443,5141,127827,4762,62917,2901,42941,2906,19689,1948,9145,1291,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,885969,8474,561392,7808,46960,2628,163217,4739,150243,4814,93245,3773,67632,3400,32211,2346,7884,1221,324577,5097,62264,3129,109657,3153,71506,2874,40604,2712,25423,2206,10356,1219,4767,787,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,761022,7416,495047,7294,49664,2734,128299,4712,114598,4583,87793,3931,72949,3636,31567,2353,10177,1129,265975,5350,73721,3558,80390,3577,48802,2686,27412,2075,22223,2075,9755,1287,3672,713,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1167081,10490,727606,8390,73759,4406,193396,5668,195145,6331,112360,4731,91385,3897,45272,3071,16289,1844,439475,6964,121992,4019,130305,5087,82165,3512,44162,2660,35652,2388,17059,1883,8140,1088,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1071667,10774,603964,9975,65024,3976,142687,5541,141310,5803,105375,4494,85650,4911,48559,2760,15359,1691,467703,8460,131673,5201,130279,4895,79480,4300,55917,3559,40121,3215,21858,1907,8375,1049,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,399076,5723,259926,5287,11214,1396,39248,2187,48005,3118,51152,2733,58861,3170,38182,2307,13264,1493,139150,4037,19695,1747,27680,1857,23230,1800,18660,1713,23985,1877,16895,1489,9005,1148,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1450411,12170,1116382,12573,12606,1731,44948,2825,64019,3307,89368,3885,228873,8238,396667,8321,279901,6434,334029,6141,20695,2121,32059,2135,30188,2226,38328,2483,62891,3000,87302,4563,62566,3273,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1588359,10560,1144780,10855,6247,1320,11105,1681,37380,2449,72144,3823,210672,7287,504772,8377,302460,7462,443579,6770,7402,1263,12150,1225,24889,2197,36882,2812,88550,4332,171184,5793,102522,3744,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2908273,13927,2008547,14038,83083,4060,301712,6611,494156,7632,431260,8893,381388,8945,237221,5609,79727,3028,899726,9380,135846,4546,189788,4863,203704,4940,160402,5018,119282,4210,65120,3021,25584,1783,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1558206,8771,1118573,9743,33160,2182,77010,2609,138792,3290,219431,6544,343679,6765,227453,5361,79048,3121,439633,5793,47054,2561,64618,2911,70147,2619,79414,2697,98033,3751,54160,2534,26207,1782,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,760318,9031,433951,8347,69997,4038,147104,5698,89690,4822,56064,3753,44809,2994,20757,2313,5530,1050,326367,6633,102815,4642,106486,4735,51051,3342,31795,2530,20433,1976,10399,1641,3388,810,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1628838,12691,1087651,10809,74603,3471,246026,6441,269646,6314,201815,6353,169444,5507,91791,3932,34326,2260,541187,8301,104542,4208,138717,4678,118565,4334,73346,3524,58827,2819,32039,2685,15151,1594,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,260137,4603,155331,4086,10844,1528,23395,1936,31173,2345,31630,2543,30108,2007,18161,1464,10020,1308,104806,3756,19028,1671,21765,1614,17548,1556,16412,1842,13265,1324,10524,1229,6264,949,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,475899,6003,308112,5675,20756,1519,73076,3443,100353,3749,51039,3007,39198,1976,17679,1447,6011,1130,167787,4212,36079,1875,52909,2448,38854,2338,17575,1389,13924,1185,5611,758,2835,560,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,580705,7586,453471,7044,8630,1374,9225,1412,18708,2229,32225,2394,124837,4922,177555,5528,82291,3674,127234,4547,17052,2196,7996,1087,9762,1465,13795,1601,26717,2496,33642,2721,18270,1996,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,363652,5321,258769,4866,4093,921,7264,1348,18074,1649,34604,2417,86397,3475,83532,3534,24805,2117,104883,3834,9844,1422,9452,1200,9628,1198,15457,1585,30803,2057,20671,2025,9028,1152,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2110308,15499,1504931,13704,8620,1357,31539,2075,58904,3716,112378,4676,274666,6525,591968,9175,426856,7908,605377,8574,20803,2028,32266,2233,44748,2455,55974,2939,116527,4439,201401,6107,133658,5165,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,505915,5858,314458,6199,28116,2667,54877,3770,66557,4048,54429,3106,56708,3595,38098,3233,15673,1759,191457,5265,44368,3163,46116,2834,28707,2359,24623,2032,22527,2022,16159,1390,8957,1384,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3940942,17812,2583675,16271,84115,4068,346728,7274,283463,6300,209671,5486,269143,7891,657210,10332,733345,10449,1357267,13841,130629,4739,239505,5706,160790,5690,102628,3992,128548,4826,271654,6840,323513,7576,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2350798,17193,1590612,17071,95674,5338,320192,7776,406363,10021,289458,9029,243963,6630,156813,5763,78149,3546,760186,10210,142533,5175,197331,6269,148875,4676,102078,5133,86192,3923,53960,3275,29217,2644,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,181666,3052,99022,3045,12661,1407,25363,1731,28651,1873,16817,1658,10881,1336,3411,742,1238,495,82644,2599,27388,1473,25760,1528,15586,1392,6940,1143,4480,692,1878,463,612,244,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3150239,16219,2164919,15701,78960,4165,476998,10547,617265,9158,425913,8854,340594,7867,170952,4323,54237,3342,985320,11901,136461,5140,260223,7003,261763,6481,159765,5119,102165,3477,46215,3052,18728,1975,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,950407,8873,570396,8414,73066,3826,201355,5540,141257,4359,76240,3689,48131,2887,22448,2181,7899,1130,380011,6807,102792,3889,134457,4318,66077,3418,34026,2333,23276,1718,12171,1543,7212,1358,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,939123,9326,665086,8771,15999,1644,23856,2030,65874,3554,110852,4523,195501,6220,175787,5103,77217,3085,274037,6518,40103,3278,20855,1922,32025,2366,39961,2470,57955,3296,55808,2868,27330,2204,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3475105,13987,2179484,14721,127382,4997,432052,8685,428690,8265,352170,8061,388477,8304,323385,7384,127328,5000,1295621,12661,212760,5262,352839,7966,243945,6054,174197,5205,158730,4843,106005,4576,47145,2759,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,255495,5187,180009,5326,478,308,1039,442,4568,937,15908,1862,65277,3508,66812,3593,25927,2003,75486,2793,1661,583,2451,590,2986,657,10560,1436,25863,1964,22675,2175,9290,1357,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1165464,11139,756519,10922,71763,4460,178979,5787,177509,5763,119829,5222,103476,4748,68273,3301,36690,2144,408945,7227,95394,4755,114939,4536,73966,3917,47537,2944,36963,2535,22961,2093,17185,1561,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,216212,3987,126239,3991,14791,1292,28566,1848,34412,2204,21766,1944,15857,1603,8390,1098,2457,575,89973,3285,26263,1688,23856,1798,18293,1565,10201,1437,6104,1035,2971,593,2285,593,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1660152,13597,1053410,12356,73667,4260,275846,7256,267866,7926,181359,5087,137588,4903,80718,3925,36366,2265,606742,8931,104388,4788,181309,5600,125174,4724,80371,4085,58480,3253,39412,2457,17608,1931,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5291045,25916,3368890,22263,286088,8755,862324,14310,899739,15819,563510,11888,419639,9025,237277,6938,100313,4631,1922155,15913,519228,9420,607361,8643,337564,8175,184185,5886,139930,5290,87029,4293,46858,2849,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,585929,6614,435186,6524,8768,1347,23564,1839,92900,4324,107289,4251,105217,4120,68590,3699,28858,2183,150743,3826,13601,1859,14323,1545,29382,1918,31008,1753,31498,2257,22691,1991,8240,1153,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,182389,3488,123706,3280,2852,610,10753,1311,21712,1709,26088,1906,34336,2121,20655,1862,7310,1107,58683,2280,4955,785,8639,847,10633,1141,10174,1005,12865,1240,7933,928,3484,630,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2030284,16101,1483836,14119,38513,2704,120599,5642,165088,6354,178335,5798,259957,6866,375377,8056,345967,7142,546448,9160,71594,3488,101314,4606,82514,4056,68738,3668,75698,3788,75501,3675,71089,3450,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1620052,11516,1193804,11749,18816,1734,50766,3192,110896,4373,151283,4611,308694,7917,363206,7259,190143,6234,426248,7691,42472,2502,39620,2349,49578,2772,55034,2701,83093,4717,94174,3476,62277,3603,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,554791,7537,273458,6514,39723,2946,92360,3973,57842,3608,30856,2401,29432,2207,18706,1815,4539,1010,281333,6304,84920,3829,97860,4247,47217,2697,20891,2080,17689,1820,8809,1389,3947,957,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1571129,10169,1081631,9230,28020,1940,139254,4484,261937,5930,243162,5453,240191,5614,128163,4210,40904,2591,489498,6075,43283,2207,91953,3043,117410,3515,98850,3008,77931,2971,42558,2265,17513,1548,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,144117,3462,87345,3352,4388,934,12818,1657,23487,1984,20427,1839,14480,1600,7697,1262,4048,874,56772,2878,11012,1304,10283,1521,10875,1415,8796,1137,8031,1219,3123,740,4652,959,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,919418,7934,362646,6916,10791,1583,109937,4299,109244,4605,61441,3737,41346,2318,19139,1900,10748,1530,556772,7040,117743,3946,231863,5341,104801,4065,56598,3321,29409,2061,10983,1380,5375,895,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
