GEO_ID,B18002_001E,B18002_001M,B18002_002E,B18002_002M,B18002_003E,B18002_003M,B18002_004E,B18002_004M,B18002_005E,B18002_005M,B18002_006E,B18002_006M,B18002_007E,B18002_007M,B18002_008E,B18002_008M,B18002_009E,B18002_009M,B18002_010E,B18002_010M,B18002_011E,B18002_011M,B18002_012E,B18002_012M,B18002_013E,B18002_013M,B18002_014E,B18002_014M,B18002_015E,B18002_015M,B18002_016E,B18002_016M,B18002_017E,B18002_017M,B18002_018E,B18002_018M,B18002_019E,B18002_019M,B18002_020E,B18002_020M,B18002_021E,B18002_021M,B18002_022E,B18002_022M,B18002_023E,B18002_023M,B18002_024E,B18002_024M,B18002_025E,B18002_025M,B18002_026E,B18002_026M,B18002_027E,B18002_027M,B18002_028E,B18002_028M,B18002_029E,B18002_029M,B18002_030E,B18002_030M,B18002_031E,B18002_031M,B18002_032E,B18002_032M,B18002_033E,B18002_033M,NAME,B18002_001MA,B18002_001EA,B18002_002EA,B18002_002MA,B18002_003EA,B18002_003MA,B18002_004MA,B18002_004EA,B18002_005EA,B18002_005MA,B18002_006MA,B18002_006EA,B18002_007EA,B18002_007MA,B18002_008EA,B18002_008MA,B18002_009MA,B18002_009EA,B18002_010MA,B18002_010EA,B18002_011MA,B18002_011EA,B18002_012MA,B18002_012EA,B18002_013EA,B18002_013MA,B18002_014MA,B18002_014EA,B18002_015MA,B18002_015EA,B18002_016MA,B18002_016EA,B18002_017MA,B18002_017EA,B18002_018EA,B18002_018MA,B18002_019MA,B18002_019EA,B18002_020MA,B18002_020EA,B18002_021EA,B18002_021MA,B18002_022MA,B18002_022EA,B18002_023MA,B18002_023EA,B18002_024MA,B18002_024EA,B18002_025MA,B18002_025EA,B18002_026MA,B18002_026EA,B18002_027EA,B18002_027MA,B18002_028MA,B18002_028EA,B18002_029EA,B18002_029MA,B18002_030EA,B18002_030MA,B18002_031MA,B18002_031EA,B18002_032MA,B18002_032EA,B18002_033EA,B18002_033MA,state
0400000US13,8455369,4186,4093402,6087,752883,4523,51904,3573,700979,5382,343998,7982,22062,2613,321936,7501,2635934,8119,335741,8683,2300193,11662,227013,2523,73703,3518,153310,4276,133574,2373,74696,2829,58878,2661,4361967,5579,721204,4769,31007,3121,690197,5631,343181,7724,18641,2169,324540,7546,2786723,7626,373890,9019,2412833,11196,272298,2742,97917,3970,174381,4215,238561,1895,147048,3495,91513,3552,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1151598,2607,560590,2273,91703,1375,4902,1170,86801,1814,40848,2253,3220,1054,37628,2266,352361,2643,39917,3122,312444,3760,38613,487,9583,1199,29030,1243,37065,586,17899,1352,19166,1420,591008,1411,82948,1287,3577,991,79371,1437,40614,2277,1529,659,39085,2339,368152,2159,32567,2721,335585,3033,45687,488,12165,1734,33522,1722,53607,659,27105,1782,26502,1748,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1328476,1654,664014,2169,121684,1646,8788,1337,112896,1835,54018,2886,4152,1170,49866,2800,414233,2713,57809,3338,356424,3813,42824,738,12944,1256,29880,1488,31255,588,17147,1291,14108,1274,664462,1962,115966,1840,5176,1016,110790,2132,55685,2104,4662,981,51023,2023,406575,2225,52517,2811,354058,3511,45647,874,14258,1458,31389,1612,40589,866,22025,1486,18564,1426,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,11751371,2392,5750105,3634,1001165,5008,69721,4405,931444,6948,481563,7477,30653,2445,450910,7536,3660540,7227,376782,8366,3283758,9228,343887,1338,97306,3460,246581,3525,262950,1957,124870,4246,138080,4007,6001266,3408,957870,3832,39667,3392,918203,4564,446911,6024,22190,2704,424721,6384,3752095,6115,394226,8659,3357869,10088,414431,1834,119864,3662,294567,4062,429959,2504,233221,5012,196738,4764,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5782926,2741,2832249,4393,489973,3666,46406,3181,443567,4242,237211,4420,18384,2223,218827,4355,1794943,4521,232776,8215,1562167,9018,178566,1152,56507,2579,122059,2667,131556,1170,67156,2933,64400,2885,2950677,4055,469969,3005,24302,2473,445667,3645,225634,4265,14178,1772,211456,4535,1829865,5229,252645,7182,1577220,8963,211625,1468,66119,2709,145506,2860,213584,1537,117617,3600,95967,3664,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2739996,1833,1347241,2832,222340,2257,18416,2292,203924,2655,116913,3232,9192,1413,107721,3276,835764,3445,98762,4124,737002,5020,93233,760,24250,1633,68983,1810,78991,1095,37360,1449,41631,1603,1392755,2656,214353,2238,11027,1491,203326,2704,105819,2452,7071,1191,98748,2394,837989,3007,99483,4111,738506,4822,109292,1142,26433,1773,82859,1618,125302,1211,58355,2437,66947,2304,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2507638,2582,1233462,3637,215498,1901,19979,2117,195519,2798,104773,3166,9058,1249,95715,3289,771402,4085,94537,4022,676865,5082,77679,1126,23418,1942,54261,2034,64110,1594,31957,1969,32153,1660,1274176,2981,204380,2524,8856,1314,195524,2715,96503,2958,5588,1034,90915,2920,783512,3296,98085,4943,685427,5949,89219,1133,25767,1588,63452,1782,100562,1534,53040,2158,47522,2257,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3850698,2506,1865607,3942,308651,3114,29927,2754,278724,3814,146415,4288,16944,2319,129471,4447,1196231,4295,235343,6953,960888,8231,127731,1107,49330,2189,78401,2152,86579,1142,51557,2024,35022,2017,1985091,3555,296014,2774,21217,2060,274797,3254,141879,3893,12178,1428,129701,3940,1251685,4605,259744,7025,991941,8749,153762,1387,55342,2693,98420,2404,141751,1654,88182,2688,53569,2786,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3889925,3761,1859332,4850,336519,3730,32563,2954,303956,3737,162229,4848,18464,2368,143765,4614,1152384,5179,208601,6817,943783,7613,122986,1756,45904,2594,77082,2423,85214,1471,48605,2026,36609,2092,2030593,4224,324196,4593,18982,2163,305214,5226,169713,4800,13699,1951,156014,5027,1247749,4660,197610,7320,1050139,8507,150197,1766,57366,2870,92831,2955,138738,1726,87397,2674,51341,2495,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1233220,1027,597997,1669,88398,1381,11746,1688,76652,2071,45597,1801,4989,943,40608,1651,383838,2116,66377,3570,317461,3815,45807,419,14031,1447,31776,1471,34357,444,16644,1238,17713,1205,635223,1368,85319,1419,5827,1405,79492,1687,45104,1869,3968,828,41136,1765,400259,1931,71763,3564,328496,3954,51436,471,15309,1686,36127,1723,53105,604,28992,1537,24113,1519,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5149748,2844,2458377,3507,421595,3273,32604,2305,388991,3853,203763,5123,15979,2349,187784,5429,1571103,4960,170334,7376,1400769,8407,153522,1285,37337,2580,116185,2698,108394,1198,49470,2567,58924,2571,2691371,2492,404787,2466,17027,2114,387760,3475,200239,4194,10938,1520,189301,4232,1726849,3952,178969,6608,1547880,7829,183750,1472,53016,2737,130734,2879,175746,1689,94445,2921,81301,3159,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5959596,1700,2874160,2618,452169,2798,38207,3422,413962,4045,229174,4731,22349,2388,206825,5052,1856269,5024,211189,8222,1645080,9821,183726,1344,47424,3076,136302,2893,152822,1550,71226,2941,81596,3128,3085436,2422,432290,2869,19861,2518,412429,3547,231566,4582,15009,1795,216557,4799,1951580,4499,216735,6725,1734845,6875,221935,1389,57377,2747,164558,2917,248065,1504,127782,3504,120283,3446,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9323046,1876,4551952,3127,779971,3402,72848,3943,707123,4727,380769,5443,36732,3255,344037,5663,2873637,5204,406409,8541,2467228,9530,290879,1409,83452,3623,207427,3564,226696,1378,109836,3139,116860,3070,4771094,3240,746409,3381,38109,2922,708300,4295,366792,6397,27471,2635,339321,6895,2962283,4699,417695,7901,2544588,9503,342955,1693,102205,3767,240750,3620,352655,1674,192742,4087,159913,4464,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4751591,1698,2353789,2845,388358,2813,31218,2688,357140,3370,189294,3569,15493,1693,173801,3524,1521375,3640,164437,5457,1356938,6285,144429,1184,33707,1664,110722,1912,110333,1154,50595,1932,59738,2061,2397802,2746,371299,2686,14942,1610,356357,2728,184979,3976,10018,1355,174961,4027,1509274,4257,152306,5077,1356968,6201,162769,1095,37666,2043,125103,2136,169481,1391,82066,3040,87415,2727,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2639235,2877,1260244,4214,239083,2468,24928,2523,214155,3171,113120,4994,11098,1765,102022,4721,767093,4629,158434,6258,608659,7237,85641,2360,35580,2572,50061,2838,55307,1803,34473,2055,20834,1657,1378991,3403,224808,2395,12434,1771,212374,2764,114462,4327,7632,1458,106830,4289,838881,4159,171203,6112,667678,6754,103755,1459,42070,2451,61685,2441,97085,1626,65700,1849,31385,1954,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5340788,2644,2585024,4144,436137,3195,38320,3343,397817,4406,212510,4346,19444,2329,193066,4259,1623364,4800,239695,7893,1383669,9474,178317,1308,60198,2861,118119,2694,134696,1271,71289,2543,63407,2609,2755764,3553,422740,2827,21637,2284,401103,3890,202305,4715,13124,1685,189181,4945,1705953,4477,259181,6669,1446772,7296,211764,1105,69604,2794,142160,2950,213002,1414,118441,2933,94561,2999,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,870954,1511,432102,1967,67419,1473,4783,1121,62636,1719,36975,1918,4022,1282,32953,1952,270775,1991,45782,3055,224993,3321,32671,746,10030,1179,22641,1108,24262,554,13574,1030,10688,1065,438852,2102,64281,1386,3887,1034,60394,1490,35290,2418,2201,865,33089,2326,271623,1863,37765,2710,233858,3149,34277,708,9940,1092,24337,1208,33381,642,18881,1317,14500,1260,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1607677,1634,794816,1887,134228,1555,9764,1527,124464,2078,68722,2744,4939,996,63783,2652,498792,2661,58938,3502,439854,4697,51209,840,14634,1214,36575,1217,41865,676,20767,1061,21098,1078,812861,1782,130358,1623,6069,1268,124289,2123,63640,2228,3677,901,59963,2195,495930,2193,53480,2528,442450,3395,59127,709,13825,1241,45302,1199,63806,936,31392,1865,32414,1756,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2281370,1748,1153832,3015,196591,2242,9423,1784,187168,2703,77416,3496,4802,1122,72614,3265,753479,3864,81239,4315,672240,5713,76090,777,22965,1653,53125,1644,50256,866,21377,1757,28879,1846,1127538,2860,183758,2066,4713,1004,179045,2327,78570,3592,2569,795,76001,3543,721313,3542,80866,4122,640447,4403,79514,859,25614,1940,53900,2120,64383,962,34717,1922,29666,1920,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1226017,973,603063,1969,95442,1652,7401,1343,88041,2008,47876,2209,6049,1339,41827,1903,392426,2614,46055,3520,346371,4403,39648,600,10863,1338,28785,1426,27671,498,12575,1165,15096,1125,622954,2057,90458,1641,4930,1123,85528,2013,46666,2230,2926,836,43740,2409,400790,2575,46906,3119,353884,4178,42749,420,11362,1459,31387,1501,42291,602,22905,1406,19386,1390,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8045505,1619,3899850,2594,655961,3313,45499,3143,610462,3812,297498,5192,18547,2235,278951,5441,2500131,5100,239010,7423,2261121,9337,248956,1852,61332,3459,187624,3606,197304,1819,85960,3316,111344,3472,4145655,2630,627670,3311,22527,2261,605143,4155,280743,4899,14563,2011,266180,4864,2607728,5272,254827,7502,2352901,8908,304096,1729,79479,4063,224617,4177,325418,1851,165493,4086,159925,3916,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1781587,1738,867794,2742,157696,2216,11264,2034,146432,2883,78121,3709,5596,1277,72525,3687,528103,3939,79940,4686,448163,5185,59684,1311,19176,1861,40508,1476,44190,1142,23618,1730,20572,1437,913793,2101,150310,2145,8016,1578,142294,2566,74168,3221,4599,1202,69569,3414,558785,3071,83025,4622,475760,5350,66694,1367,22090,1849,44604,1855,63836,1338,36042,2246,27794,1825,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,17807393,2662,8553096,5558,1401777,4720,103766,5623,1298011,6883,708762,7055,50652,3619,658110,7234,5449684,7298,611587,12371,4838097,13855,556319,2069,145415,3865,410904,3746,436554,2287,197497,4674,239057,4854,9254297,5144,1340983,3941,62360,4604,1278623,6149,695128,8091,39849,3308,655279,8388,5809008,6298,682748,11270,5126260,12315,692126,1867,201043,5533,491083,6082,717052,4385,385013,6069,332039,6096,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,8059002,4503,3897418,6335,671683,4843,59429,4262,612254,5807,312507,6292,26522,2544,285985,6144,2486164,7690,375624,10266,2110540,13643,256723,2288,84543,3040,172180,3814,170341,2110,89407,3002,80934,3106,4161584,5759,631222,5279,33868,3109,597354,5956,300858,6492,21767,2701,279091,6258,2632763,6583,398861,9692,2233902,11860,311177,2110,106385,3493,204792,3601,285564,2429,165076,4069,120488,3792,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
