GEO_ID,B15004_001E,B15004_001M,B15004_002E,B15004_002M,B15004_003E,B15004_003M,B15004_004E,B15004_004M,B15004_005E,B15004_005M,B15004_006E,B15004_006M,B15004_007E,B15004_007M,B15004_008E,B15004_008M,B15004_009E,B15004_009M,B15004_010E,B15004_010M,B15004_011E,B15004_011M,B15004_012E,B15004_012M,B15004_013E,B15004_013M,B15004_014E,B15004_014M,B15004_015E,B15004_015M,B15004_016E,B15004_016M,B15004_017E,B15004_017M,B15004_018E,B15004_018M,B15004_019E,B15004_019M,B15004_020E,B15004_020M,B15004_021E,B15004_021M,B15004_022E,B15004_022M,B15004_023E,B15004_023M,B15004_024E,B15004_024M,B15004_025E,B15004_025M,B15004_026E,B15004_026M,B15004_027E,B15004_027M,B15004_028E,B15004_028M,B15004_029E,B15004_029M,B15004_030E,B15004_030M,B15004_031E,B15004_031M,B15004_032E,B15004_032M,B15004_033E,B15004_033M,B15004_034E,B15004_034M,B15004_035E,B15004_035M,B15004_036E,B15004_036M,B15004_037E,B15004_037M,B15004_038E,B15004_038M,B15004_039E,B15004_039M,NAME,B15004_001EA,B15004_001MA,B15004_002MA,B15004_002EA,B15004_003MA,B15004_003EA,B15004_004EA,B15004_004MA,B15004_005EA,B15004_005MA,B15004_006EA,B15004_006MA,B15004_007EA,B15004_007MA,B15004_008MA,B15004_008EA,B15004_009MA,B15004_009EA,B15004_010MA,B15004_010EA,B15004_011EA,B15004_011MA,B15004_012EA,B15004_012MA,B15004_013MA,B15004_013EA,B15004_014MA,B15004_014EA,B15004_015MA,B15004_015EA,B15004_016MA,B15004_016EA,B15004_017EA,B15004_017MA,B15004_018MA,B15004_018EA,B15004_019EA,B15004_019MA,B15004_020EA,B15004_020MA,B15004_021MA,B15004_021EA,B15004_022EA,B15004_022MA,B15004_023EA,B15004_023MA,B15004_024MA,B15004_024EA,B15004_025MA,B15004_025EA,B15004_026MA,B15004_026EA,B15004_027MA,B15004_027EA,B15004_028EA,B15004_028MA,B15004_029MA,B15004_029EA,B15004_030EA,B15004_030MA,B15004_031MA,B15004_031EA,B15004_032MA,B15004_032EA,B15004_033EA,B15004_033MA,B15004_034EA,B15004_034MA,B15004_035MA,B15004_035EA,B15004_036MA,B15004_036EA,B15004_037MA,B15004_037EA,B15004_038EA,B15004_038MA,B15004_039EA,B15004_039MA,state
0400000US13,5844098,8541,653554,16464,262818,9763,222057,8413,115781,6859,36198,3315,16700,2407,5190544,17887,748727,15416,1546385,18323,1370442,17291,993179,15623,531811,11040,2777226,6937,241484,10105,103779,6607,76517,4721,39026,3525,13978,2115,8184,1873,2535742,10664,406803,10741,755578,13208,628746,12597,477895,8109,266720,7112,3066872,4836,412070,9772,159039,6883,145540,6796,76755,4946,22220,2283,8516,1466,2654802,12045,341924,9479,790807,12170,741696,12265,515284,12199,265091,7014,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,852327,1527,68897,5444,15600,2611,24973,3103,17152,2310,8641,1731,2531,737,783430,5761,75753,4854,225640,6497,237699,6360,162272,6404,82066,4377,413210,1515,26290,2839,5381,1511,10527,1757,6214,1395,3472,1115,696,369,386920,3022,35589,2784,115930,4215,116432,4458,77833,4012,41136,2364,439117,1182,42607,3801,10219,1683,14446,2216,10938,1719,5169,1141,1835,620,396510,4109,40164,2831,109710,4089,121267,4650,84439,3867,40930,3107,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,901797,2308,88224,4754,25676,2737,28214,2843,25422,2802,6920,1417,1992,727,813573,5030,84895,4823,243129,6515,281511,6940,141020,4929,63018,3156,446627,1674,38821,3170,10963,1632,13113,1767,10584,1725,3114,859,1047,462,407806,3674,45793,2952,119320,4232,133639,4158,72085,3486,36969,2405,455170,1918,49403,2866,14713,1864,15101,1733,14838,1952,3806,985,945,454,405767,3117,39102,2985,123809,4713,147872,4845,68935,3817,26049,2084,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,8170358,5041,762115,16284,260101,8157,254674,10039,163770,7686,58699,4140,24871,2576,7408243,17346,923638,17656,2095865,22388,2080718,19237,1436169,16647,871853,14726,3922761,4716,298799,8620,106056,4827,97274,5976,55130,4128,28587,2571,11752,2111,3623962,10098,473387,10977,1031260,14887,973570,13262,706178,13119,439567,9468,4247597,3593,463316,10502,154045,6102,157400,6653,108640,5244,30112,2754,13119,1659,3784281,10315,450251,10505,1064605,14645,1107148,14043,729991,10789,432286,9886,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4030150,4746,371337,10474,121352,6142,141642,5817,81361,4782,18990,2575,7992,1399,3658813,11844,456352,10564,1349141,14963,995167,13173,537928,9863,320225,9205,1938419,3727,138741,6007,49422,3712,50077,3324,26448,2514,9124,1779,3670,918,1799678,7271,239268,6631,658701,9897,472774,9321,267082,6962,161853,5194,2091731,4025,232596,6820,71930,4631,91565,4480,54913,3733,9866,1587,4322,942,1859135,8147,217084,7362,690440,9357,522393,9515,270846,6392,158372,5909,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1910252,3133,152857,6424,41823,3184,56697,3582,38943,3113,10522,1337,4872,1085,1757395,7002,162477,5420,620077,7544,524655,9697,311121,7079,139065,4916,923076,2404,60075,3356,17597,1779,23858,2119,12047,1487,3986,901,2587,771,863001,3767,89337,3811,312662,5232,241424,5710,146884,4447,72694,3736,987176,2547,92782,4422,24226,2361,32839,2669,26896,2279,6536,1005,2285,643,894394,4856,73140,3780,307415,5430,283231,6143,164237,4747,66371,3564,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1728402,3711,153015,6228,45198,3719,56164,3847,37442,3243,10434,1550,3777,862,1575387,6944,146583,5705,462013,8731,478751,9109,318448,7074,169592,5732,835609,3368,58087,3958,16770,2264,20494,2375,13342,1919,5845,1166,1636,635,777522,4959,78180,4175,230622,6318,222067,6017,160334,5140,86319,3431,892793,2514,94928,4103,28428,2433,35670,2519,24100,2184,4589,960,2141,634,797865,4279,68403,3018,231391,4925,256684,6075,158114,4133,83273,3437,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2756162,3840,379389,10650,169079,7151,129963,6468,61352,3967,12013,1901,6982,1486,2376773,11500,380970,10733,827534,11903,629266,10578,317393,8033,221610,7101,1312228,3374,147882,5654,74987,4817,47049,3704,16514,1718,5647,1198,3685,926,1164346,6228,206376,7008,415661,8153,280071,6776,161787,5484,100451,4212,1443934,3381,231507,7112,94092,4522,82914,5056,44838,3212,6366,1246,3297,968,1212427,8270,174594,6453,411873,7867,349195,7968,155606,5252,121159,4924,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2663850,5805,380376,12062,156197,7911,134637,7858,67699,4620,15021,1711,6822,1366,2283474,13173,372977,10170,804729,13583,576774,9779,350046,8870,178948,6471,1248618,4625,137497,6356,61517,4460,47345,4295,20263,2590,6057,1090,2315,757,1111121,7915,198106,6778,394569,8213,268113,7092,162610,6423,87723,4325,1415232,3569,242879,7650,94680,5256,87292,5228,47436,4162,8964,1523,4507,1125,1172353,8341,174871,6575,410160,8712,308661,6981,187436,6109,91225,4050,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,910034,1534,94385,5058,24092,2742,39276,3420,20989,2030,7384,1156,2644,760,815649,5247,75289,4081,293320,6625,219938,5552,147467,4996,79635,3928,435976,1369,35678,2841,10777,1698,14628,1966,6741,1028,2631,657,901,396,400298,2897,42451,2664,147279,3979,102651,3806,68526,2930,39391,2245,474058,1208,58707,3444,13315,1516,24648,2438,14248,1658,4753,958,1743,666,415351,3797,32838,2741,146041,4881,117287,3938,78941,3631,40244,2686,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3656360,3865,231591,7456,81010,4493,79905,4562,44100,3951,16119,2335,10457,1697,3424769,8369,374281,9247,898412,14576,881679,16172,701039,13832,569358,11595,1711550,3372,86357,4093,31978,2762,29914,2796,13108,1664,6539,1352,4818,1108,1625193,5281,193469,5959,427899,8908,388809,10125,326274,8872,288742,7319,1944810,2273,145234,5935,49032,3456,49991,3416,30992,3449,9580,1587,5639,1100,1799576,6530,180812,6474,470513,9893,492870,11182,374765,8415,280616,6623,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4269498,3204,348739,10967,105939,6038,121224,6274,66107,4716,37001,3793,18468,2096,3920759,11476,394143,12658,1073793,14643,909537,13867,887079,15003,656207,10075,2021855,3047,132815,6613,41449,4127,43899,4079,23991,2568,15704,2031,7772,1335,1889040,7593,205689,7967,527082,10178,400921,9548,429321,9934,326027,6207,2247643,2349,215924,7360,64490,3673,77325,4436,42116,3461,21297,2865,10696,1568,2031719,7615,188454,8053,546711,8664,508616,9743,457758,8962,330180,6570,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6527746,4102,680312,14485,194952,7389,263802,8439,164634,5858,39296,3493,17628,1665,5847434,15779,619320,11327,1845063,15909,1821622,18163,971613,14784,589816,10929,3128704,4155,276725,8973,89295,4249,104531,5176,58410,3993,16234,2201,8255,1243,2851979,9946,326934,7917,885801,10550,862268,11134,469965,8317,307011,7935,3399042,3103,403587,9110,105657,5299,159271,5824,106224,4497,23062,2435,9373,1154,2995455,9448,292386,6484,959262,11387,959354,12919,501648,9720,282805,6217,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3327509,2922,244436,6731,67317,3514,88953,4020,61346,3610,19226,2015,7594,1566,3083073,6734,228863,6387,857323,10846,997795,10770,682558,11562,316534,7699,1628636,2733,103648,4269,29978,2288,38382,2296,23519,1909,7992,1481,3777,941,1524988,4620,127184,4465,432865,7839,465779,8641,332491,7828,166669,4766,1698873,2379,140788,4794,37339,2759,50571,3039,37827,2913,11234,1254,3817,880,1558085,5073,101679,4103,424458,7298,532016,7024,350067,6893,149865,4754,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1792328,4171,288635,10254,123932,5963,93388,5426,55348,4184,10961,1678,5006,1087,1503693,10475,259110,8610,480301,10699,437355,9900,219479,7890,107448,5710,833514,3719,103320,5966,47527,3901,33833,3208,15487,1716,4075,1035,2398,822,730194,6796,143817,6083,237524,7335,196802,6416,99808,5210,52243,3503,958814,3572,185315,6240,76405,4029,59555,4098,39861,3517,6886,1354,2608,774,773499,5987,115293,5137,242777,6795,240553,6863,119671,5000,55205,4100,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3766519,4361,396264,11454,132118,6207,143707,6192,85426,4934,24354,2334,10659,1902,3370255,12508,420731,10675,1117616,12806,939346,13455,571228,11130,321334,8272,1789106,3840,153582,7035,51666,3763,56972,4112,28332,2906,11601,1819,5011,1249,1635524,7988,215983,7202,553042,9534,427049,9012,282490,6725,156960,5829,1977413,2997,242682,7222,80452,4284,86735,4798,57094,3634,12753,1730,5648,1293,1734731,7821,204748,6590,564574,8925,512297,9590,288738,6974,164374,5074,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,619642,1533,63694,3950,13906,1916,22665,2303,18323,2287,6494,1261,2306,950,555948,4000,45463,3008,174434,5041,173597,5037,111830,4669,50624,3321,304383,1516,26719,2467,5876,1148,10016,1657,6845,1252,2844,881,1138,597,277664,2793,26739,2248,86449,3873,82344,3038,52759,2836,29373,2305,315259,1669,36975,2486,8030,1225,12649,1417,11478,1592,3650,872,1168,539,278284,2552,18724,1704,87985,3219,91253,4065,59071,2921,21251,1992,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1112142,2191,94932,5111,26278,2288,33037,2620,25051,2641,7703,1400,2863,908,1017210,5425,86474,4132,307410,6989,330118,5703,200871,5471,92337,4616,544101,1843,37460,2847,10835,1435,12237,1314,9655,1657,3126,765,1607,487,506641,3256,49028,2560,154799,4303,155533,3877,97635,3567,49646,2699,568041,1661,57472,3399,15443,1594,20800,1981,15396,1773,4577,1202,1256,706,510569,3691,37446,2583,152611,4136,174585,4563,103236,3762,42691,2817,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
