GEO_ID,C17015_001E,C17015_001M,C17015_002E,C17015_002M,C17015_003E,C17015_003M,C17015_004E,C17015_004M,C17015_005E,C17015_005M,C17015_006E,C17015_006M,C17015_007E,C17015_007M,C17015_008E,C17015_008M,C17015_009E,C17015_009M,C17015_010E,C17015_010M,C17015_011E,C17015_011M,C17015_012E,C17015_012M,C17015_013E,C17015_013M,C17015_014E,C17015_014M,C17015_015E,C17015_015M,NAME,C17015_001EA,C17015_001MA,C17015_002MA,C17015_002EA,C17015_003MA,C17015_003EA,C17015_004MA,C17015_004EA,C17015_005MA,C17015_005EA,C17015_006EA,C17015_006MA,C17015_007MA,C17015_007EA,C17015_008MA,C17015_008EA,C17015_009EA,C17015_009MA,C17015_010MA,C17015_010EA,C17015_011EA,C17015_011MA,C17015_012EA,C17015_012MA,C17015_013MA,C17015_013EA,C17015_014EA,C17015_014MA,C17015_015MA,C17015_015EA,state
0400000US13,2296694,17833,254447,8999,49837,3523,10647,1587,39190,3130,204610,9084,23787,2724,180823,8323,2042247,16550,444973,8079,34587,2842,410386,7699,1597274,15788,43367,3162,1553907,15861,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,301102,5471,21376,2564,3827,1035,707,509,3120,907,17549,2149,4493,1145,13056,2017,279726,5264,85459,2548,6295,1317,79164,2646,194267,4801,8596,1471,185671,4538,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,382686,5514,35602,2629,5069,1092,871,401,4198,1025,30533,2670,3122,900,27411,2557,347084,5517,84847,2830,5875,1080,78972,2639,262237,5225,6819,978,255418,5377,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3146342,17216,285732,8528,39093,3098,7080,1155,32013,2825,246639,8367,32705,3043,213934,8106,2860610,18614,646503,7632,41524,2591,604979,7969,2214107,16995,59273,3759,2154834,17394,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1645031,12308,148710,6770,21372,2553,5725,1263,15647,2175,127338,6482,30248,3059,97090,5301,1496321,12215,364082,5738,22589,1731,341493,5766,1132239,11800,31494,2430,1100745,11418,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,796970,7397,58184,3653,9137,1533,2177,753,6960,1205,49047,3133,13125,1638,35922,2810,738786,7218,185237,3943,9083,1123,176154,3969,553549,6871,16576,1816,536973,7077,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,724553,7620,62329,3366,9696,1699,2288,856,7408,1408,52633,3235,10682,1731,41951,2876,662224,8195,150311,3439,7545,1049,142766,3334,511913,7433,12786,1470,499127,7563,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1106404,10897,144528,5686,34489,2719,10417,1556,24072,2321,110039,5404,27671,2690,82368,4461,961876,11068,269194,4903,25014,2055,244180,4725,692682,10959,25400,2248,667282,10456,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1072568,11225,154976,6335,30424,2538,7691,1226,22733,2176,124552,5798,17806,2124,106746,5880,917592,11016,252053,5695,26343,2230,225710,5407,665539,9888,33846,2423,631693,9531,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,358314,5380,31261,2882,5352,1028,1801,666,3551,708,25909,2592,9333,1393,16576,1958,327053,5560,89720,2838,5705,944,84015,2899,237333,5139,9935,1495,227398,5058,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1405655,12927,73947,4819,13277,1583,3135,847,10142,1542,60670,4414,12809,1785,47861,3873,1331708,12246,287633,5291,17561,1851,270072,5244,1044075,11063,26957,2354,1017118,11213,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1565973,11720,109375,5804,19780,2177,5150,1039,14630,2049,89595,5192,25873,3138,63722,4272,1456598,11428,345249,6498,23738,2846,321511,5905,1111349,10694,36609,2720,1074740,10611,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2579201,15447,248142,7383,37609,2558,9808,1359,27801,2229,210533,7822,52812,3573,157721,6941,2331059,15886,598506,6914,41588,2759,556918,6828,1732553,13989,59069,3397,1673484,13459,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1330451,9270,86283,4037,13065,1640,2585,647,10480,1389,73218,3790,18604,2300,54614,3499,1244168,8717,267804,3998,12873,1301,254931,3907,976364,8510,24436,2196,951928,8188,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,741988,10108,124673,5132,27836,2480,6259,1278,21577,2166,96837,4380,16220,2172,80617,4338,617315,9999,178996,4823,19537,1989,159459,4551,438319,8594,22357,2462,415962,8559,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1518860,13297,151387,6587,25281,2433,6994,1176,18287,2140,126106,6125,26764,3036,99342,5443,1367473,13474,361257,5737,20892,1870,340365,5688,1006216,12405,29668,3216,976548,12078,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,240412,4549,20646,2154,3073,602,433,240,2640,514,17573,2123,3696,848,13877,1887,219766,4237,58464,2088,3705,920,54759,1970,161302,3885,4066,769,157236,4004,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,462408,6040,36189,2775,4923,890,908,395,4015,780,31266,2641,6850,1120,24416,2389,426219,5660,97881,2592,4721,826,93160,2576,328338,5452,8168,1420,320170,5365,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,612349,8480,46425,3148,6075,1202,795,465,5280,1125,40350,2885,5366,1296,34984,2871,565924,8497,131318,4331,7586,1299,123732,4321,434606,7545,11491,1440,423115,7444,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,335509,5188,16538,2072,3079,775,626,357,2453,690,13459,1928,3514,997,9945,1728,318971,5504,73327,2930,3462,729,69865,2888,245644,5000,7625,1224,238019,5070,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2180404,13737,140564,6933,23731,2828,5423,1092,18308,2418,116833,5880,24562,2730,92271,5334,2039840,13811,482381,8039,28987,2595,453394,7544,1557459,12941,42920,2913,1514539,13171,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,477430,7024,65785,3955,9838,1613,2321,860,7517,1344,55947,3566,8133,1466,47814,3360,411645,6744,110514,3607,7866,1221,102648,3485,301131,6152,9458,1510,291673,6304,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4573941,20863,496913,11251,67056,4083,16229,2191,50827,3292,429857,10913,125790,6244,304067,9261,4077028,19333,1039960,10213,76493,4291,963467,9235,3037068,18500,113141,5498,2923927,19628,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2310456,17812,247571,8408,48249,3342,12198,1913,36051,2923,199322,7869,29849,2772,169473,8259,2062885,17073,518047,7283,31353,2359,486694,7515,1544838,14185,41549,3441,1503289,14010,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,169022,3899,11872,1430,1911,405,371,207,1540,349,9961,1382,1870,681,8091,1345,157150,3935,37645,1512,1687,521,35958,1449,119505,3561,2813,610,116692,3641,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2953361,17201,290458,9500,44731,3371,9677,1514,35054,3043,245727,8970,55644,4161,190083,7491,2662903,18333,677771,8562,42134,3095,635637,8594,1985132,17061,59944,3335,1925188,16978,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,927086,9513,118323,5008,19623,1836,4619,878,15004,1566,98700,4591,15772,1837,82928,4304,808763,9490,216655,4552,15720,1654,200935,4395,592108,8047,19662,1913,572446,8316,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,927071,10197,85627,5541,12526,1656,1574,528,10952,1443,73101,5002,14716,2064,58385,4493,841444,9640,211914,4216,13743,1755,198171,4221,629530,8908,17351,1756,612179,8882,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3174335,14958,261820,8126,48124,3549,11959,1694,36165,3216,213696,7222,64625,3613,149071,6542,2912515,15198,822152,8762,50839,2886,771313,8925,2090363,13476,75593,3828,2014770,13816,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,262352,4899,20335,2202,2337,874,601,530,1736,623,17998,2080,6845,1407,11153,1849,242017,5158,65165,2656,4420,842,60745,2635,176852,4793,9540,1519,167312,4999,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1122724,10881,133563,5870,26300,2586,5838,1276,20462,2165,107263,5621,15157,2374,92106,5338,989161,10553,276124,5222,18534,1779,257590,5412,713037,10263,19834,2335,693203,9749,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,205964,3745,17288,1722,2628,597,568,253,2060,519,14660,1674,2981,920,11679,1567,188676,3606,44623,1670,2014,527,42609,1827,144053,3168,2957,649,141096,3217,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1597016,14242,198371,7192,41559,3418,9815,1661,31744,2903,156812,6438,40993,2932,115819,5306,1398645,14379,369391,5829,28748,2275,340643,5431,1029254,13870,33664,2777,995590,13607,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5686517,26097,758920,13266,114514,5157,27855,2514,86659,4558,644406,13611,74273,3997,570133,13491,4927597,26315,1060491,12345,85175,4336,975316,11741,3867106,22662,98084,4686,3769022,22157,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,614705,7570,47949,3421,4396,1109,713,383,3683,1034,43553,3525,5668,1281,37885,3299,566756,7618,112351,3087,6992,1037,105359,2945,454405,7084,11305,1377,443100,7046,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,162721,4031,10965,1382,1899,617,629,390,1270,534,9066,1340,2626,1003,6440,1027,151756,3835,37634,1556,2469,566,35165,1710,114122,3565,4544,945,109578,3531,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1939891,13414,131718,6055,24066,2618,6607,1271,17459,2083,107652,5615,23002,2496,84650,5020,1808173,13397,418066,7482,27153,2283,390913,6926,1390107,13061,33109,2874,1356998,13746,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1595147,11686,127775,5616,16184,1792,4879,1011,11305,1504,111591,5370,29143,3112,82448,4225,1467372,10953,323258,6627,22797,2253,300461,5760,1144114,9837,40361,3060,1103753,10045,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,502381,8278,63781,3822,13187,1711,2824,701,10363,1512,50594,3170,12352,1598,38242,2972,438600,8484,147424,4267,11496,1800,135928,3875,291176,7195,9939,1570,281237,6887,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1456314,10842,106719,4531,13467,1259,2340,599,11127,1172,93252,4336,15964,2113,77288,4022,1349595,11109,320906,4855,16839,1458,304067,4660,1028689,10240,23940,1925,1004749,10166,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,136835,3589,8624,1448,668,351,261,236,407,245,7956,1475,1532,766,6424,1207,128211,3791,30195,1606,1283,519,28912,1598,98016,3505,1764,579,96252,3515,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,939600,8997,391102,8928,142184,5376,11665,1600,130519,5107,248918,7594,25487,2279,223431,7071,548498,8588,207342,5319,8443,928,198899,5322,341156,7167,4100,753,337056,6973,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
