GEO_ID,B17014_001E,B17014_001M,B17014_002E,B17014_002M,B17014_003E,B17014_003M,B17014_004E,B17014_004M,B17014_005E,B17014_005M,B17014_006E,B17014_006M,B17014_007E,B17014_007M,B17014_008E,B17014_008M,B17014_009E,B17014_009M,B17014_010E,B17014_010M,B17014_011E,B17014_011M,B17014_012E,B17014_012M,B17014_013E,B17014_013M,B17014_014E,B17014_014M,B17014_015E,B17014_015M,B17014_016E,B17014_016M,B17014_017E,B17014_017M,B17014_018E,B17014_018M,B17014_019E,B17014_019M,B17014_020E,B17014_020M,B17014_021E,B17014_021M,B17014_022E,B17014_022M,B17014_023E,B17014_023M,B17014_024E,B17014_024M,B17014_025E,B17014_025M,B17014_026E,B17014_026M,B17014_027E,B17014_027M,B17014_028E,B17014_028M,B17014_029E,B17014_029M,B17014_030E,B17014_030M,B17014_031E,B17014_031M,B17014_032E,B17014_032M,B17014_033E,B17014_033M,B17014_034E,B17014_034M,B17014_035E,B17014_035M,NAME,B17014_001EA,B17014_001MA,B17014_002EA,B17014_002MA,B17014_003EA,B17014_003MA,B17014_004MA,B17014_004EA,B17014_005MA,B17014_005EA,B17014_006EA,B17014_006MA,B17014_007EA,B17014_007MA,B17014_008EA,B17014_008MA,B17014_009MA,B17014_009EA,B17014_010MA,B17014_010EA,B17014_011MA,B17014_011EA,B17014_012EA,B17014_012MA,B17014_013EA,B17014_013MA,B17014_014EA,B17014_014MA,B17014_015MA,B17014_015EA,B17014_016MA,B17014_016EA,B17014_017MA,B17014_017EA,B17014_018MA,B17014_018EA,B17014_019MA,B17014_019EA,B17014_020EA,B17014_020MA,B17014_021EA,B17014_021MA,B17014_022EA,B17014_022MA,B17014_023MA,B17014_023EA,B17014_024MA,B17014_024EA,B17014_025EA,B17014_025MA,B17014_026EA,B17014_026MA,B17014_027EA,B17014_027MA,B17014_028MA,B17014_028EA,B17014_029MA,B17014_029EA,B17014_030EA,B17014_030MA,B17014_031EA,B17014_031MA,B17014_032EA,B17014_032MA,B17014_033MA,B17014_033EA,B17014_034MA,B17014_034EA,B17014_035EA,B17014_035MA,state
0400000US13,2296694,17833,254447,8999,77579,5080,23774,2471,36283,3674,15526,2099,1996,594,176868,7016,24868,2993,9172,1704,12891,1910,2506,1169,299,247,152000,6255,49947,3678,88941,5845,10598,1680,2514,921,2042247,16550,1561800,17647,156944,4669,375934,8906,836199,13845,192723,6993,480447,11130,140115,5580,7505,1284,70712,4658,46058,3197,15840,2486,340332,8360,20064,2228,197742,7076,95477,5390,27049,3495,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,301102,5471,21376,2564,8593,1588,3758,1146,2921,903,1756,677,158,143,12783,1967,1588,644,809,444,584,368,195,164,0,267,11195,1834,4176,1169,5812,1286,1038,564,169,240,279726,5264,214132,4338,23834,1754,42380,2755,107786,4306,40132,2247,65594,3376,22678,2130,894,455,10094,1598,8391,1392,3299,998,42916,2891,3465,877,19234,2192,13325,1778,6892,1196,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,382686,5514,35602,2629,18299,2010,3236,711,8293,1558,6433,1374,337,237,17303,1875,3887,1059,748,445,2240,767,818,482,81,100,13416,1742,3589,1095,8240,1346,1505,647,82,97,347084,5517,295696,5972,37237,1948,64593,4173,154662,4796,39204,2706,51388,3713,17674,1916,1299,582,10369,1533,4997,1047,1009,479,33714,3100,2567,835,19000,2386,10125,1794,2022,748,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3146342,17216,285732,8528,92059,5082,24895,2761,42389,3336,21660,2843,3115,871,193673,6502,27116,2645,8080,1657,16552,2132,2147,868,337,249,166557,5649,54417,3386,97973,4708,12687,1969,1480,585,2860610,18614,2263392,16515,241603,5335,504219,10765,1164675,13479,352895,9041,597218,13032,176406,6155,10388,1384,82953,4756,62112,4032,20953,2605,420812,10658,28366,2613,233236,8140,122816,5418,36394,2808,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1645031,12308,148710,6770,46577,3366,12325,1593,20732,2589,12199,1429,1321,545,102133,6312,15712,1975,4219,952,9415,1536,1881,654,197,220,86421,5756,27176,2985,52570,4286,5994,1162,681,375,1496321,12215,1202048,11005,144010,4179,254832,6819,637048,9665,166158,5309,294273,8588,96840,6228,4862,905,57491,5029,28202,2402,6285,1459,197433,6555,13051,1808,115935,5183,55590,3475,12857,1504,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,796970,7397,58184,3653,19896,2154,5156,851,7395,1255,6459,1140,886,420,38288,3104,6116,1085,1640,591,3569,988,907,506,0,221,32172,2844,7807,1480,20496,2177,3690,920,179,138,738786,7218,621438,7583,70762,2660,109327,3809,355274,7239,86075,3761,117348,4319,38951,2643,1017,377,23459,2173,11926,1467,2549,689,78397,3809,4798,831,46246,3233,22635,2011,4718,857,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,724553,7620,62329,3366,22713,2277,6187,1186,8672,1500,7262,1368,592,317,39616,2585,4622,954,674,371,2924,816,870,507,154,149,34994,2924,8270,1467,23582,2387,3029,840,113,166,662224,8195,548976,7458,54927,2387,110362,4793,305555,6549,78132,3189,113248,4750,36368,2695,1514,459,20905,1904,11148,1681,2801,773,76880,3582,4530,819,44216,3104,22734,2329,5400,1077,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1106404,10897,144528,5686,59915,3679,23879,2377,22134,2616,12282,1878,1620,640,84613,5107,12872,1909,4569,1253,6944,1412,1301,636,58,84,71741,4537,27382,2981,37973,3754,5825,1118,561,376,961876,11068,772589,11194,105036,3663,188513,6830,390136,8601,88904,3707,189287,6054,55488,3433,5469,1097,30259,2474,15968,2024,3792,807,133799,5154,13468,1661,72848,3993,40455,3371,7028,1451,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1072568,11225,154976,6335,43736,3592,15294,2073,16298,2216,10515,1592,1629,639,111240,5583,12387,2055,3636,1065,6817,1527,1614,603,320,286,98853,4913,30301,3201,59994,3658,7791,1301,767,393,917592,11016,704660,10482,87255,3307,171672,5735,353000,9411,92733,4103,212932,6522,60129,3931,5771,1335,31256,2983,17472,2566,5630,1309,152803,5859,14802,1999,81049,4244,43102,2993,13850,1793,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,358314,5380,31261,2882,10699,1308,3895,889,3836,849,2822,708,146,136,20562,2556,3396,927,1059,506,2200,726,137,125,0,223,17166,2107,6674,1501,9990,1429,502,249,0,223,327053,5560,266273,5330,35916,1863,53921,2591,141818,4004,34618,2309,60780,3905,20222,2127,1184,545,11981,1613,5836,1121,1221,423,40558,2982,3221,764,21851,2136,12506,1567,2980,812,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1405655,12927,73947,4819,19304,2195,8123,1362,7253,1328,3055,768,873,430,54643,4015,6493,1226,2603,886,2886,995,1004,547,0,277,48150,3888,15660,2382,27887,3062,4068,917,535,384,1331708,12246,998792,10969,94394,3596,199501,5452,540894,9129,164003,5050,332916,7869,90613,4927,3612,911,46542,3382,30117,2398,10342,1810,242303,6607,12063,1519,130262,4884,79369,4115,20609,2244,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1565973,11720,109375,5804,32026,2984,12804,1879,12474,2126,5928,1222,820,464,77349,4788,8149,1492,2750,930,4788,1284,576,341,35,59,69200,4552,28568,2988,35087,3317,4879,1242,666,457,1456598,11428,1143758,11238,120238,3687,230855,7297,604997,10120,187668,5475,312840,9012,91938,4580,5523,936,42478,3923,32784,3345,11153,1909,220902,7646,16005,2066,112670,5577,70704,4213,21523,2139,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2579201,15447,248142,7383,80734,3852,24428,2113,33549,3053,19331,1797,3426,880,167408,6417,24077,2482,7547,1568,13719,1870,2687,764,124,126,143331,6053,47536,3592,84736,4726,10091,1577,968,355,2331059,15886,1857954,16232,259613,4863,425115,7865,917298,11481,255928,6769,473105,9620,141401,4923,10961,1444,78905,3657,43014,3274,8521,1004,331704,9129,24737,1928,190452,6326,95302,4863,21213,1862,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1330451,9270,86283,4037,28977,2640,8068,1147,10153,1415,9575,1587,1181,443,57306,3484,12077,1442,2802,684,7749,1297,1248,614,278,207,45229,3145,11733,1641,29513,2897,3509,853,474,288,1244168,8717,1035722,9502,111083,3006,172721,4548,598775,8662,153143,4202,208446,6709,68210,3858,1999,559,35740,2381,23283,2422,7188,1265,140236,5446,5049,901,78951,3750,45750,3304,10486,1423,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,741988,10108,124673,5132,32856,3200,11361,1540,13637,2097,6600,1709,1258,654,91817,4197,11343,1756,4315,1215,6019,1303,919,604,90,128,80474,4465,28601,2679,43474,3736,6865,1374,1534,656,617315,9999,464793,8694,59866,3048,114637,5355,234799,7004,55491,3320,152522,6634,40329,3545,3083,829,22881,2686,11169,1740,3196,1112,112193,5180,10863,1658,59146,4116,33950,2392,8234,1367,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1518860,13297,151387,6587,53418,3827,15658,1792,23085,2191,12871,1878,1804,562,97969,5315,13796,1934,3991,957,8352,1736,1108,522,345,287,84173,4804,23742,2703,52920,3432,6848,1248,663,373,1367473,13474,1100841,12290,141888,4326,233514,5621,579384,9957,146055,4704,266632,7231,76935,4942,4271,862,42031,3513,25516,2580,5117,1098,189697,5823,12162,1710,104551,5097,59525,3390,13459,1963,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,240412,4549,20646,2154,10069,1589,2679,599,3357,950,3480,914,553,280,10577,1498,1766,583,354,237,985,514,427,227,0,228,8811,1417,2314,741,5619,1201,789,362,89,92,219766,4237,187276,4227,23428,1652,38507,2406,102858,3404,22483,1797,32490,2424,11203,1497,1153,608,6246,1250,3505,867,299,202,21287,2134,1623,507,11504,1649,6429,1096,1731,565,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,462408,6040,36189,2775,14061,1718,2379,572,5402,950,5312,1008,968,411,22128,2271,2774,853,671,382,1709,680,394,224,0,213,19354,1935,3972,884,13850,1699,1070,475,462,327,426219,5660,356991,5122,34889,1725,61293,3054,208071,4384,52738,2464,69228,3268,23174,2310,988,361,12542,1675,7995,1277,1649,552,46054,2682,2325,510,26616,2282,14649,1415,2464,651,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,612349,8480,46425,3148,17208,1817,5736,1141,7707,1132,3491,966,274,240,29217,2824,5800,1243,1983,861,3196,952,621,432,0,292,23417,2681,8546,1729,12791,1956,1555,735,525,445,565924,8497,426633,7438,47671,2899,106705,5090,217074,6141,55183,3497,139291,5420,54026,3593,1679,630,30193,2712,17406,2178,4748,1166,85265,3693,4734,1137,46273,3101,26436,2154,7822,1314,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,335509,5188,16538,2072,5947,944,2288,592,2384,701,1039,442,236,223,10591,1708,1918,785,599,437,1011,550,308,393,0,251,8673,1569,3447,1061,5000,1126,136,138,90,130,318971,5504,261988,5810,26362,1802,51435,2911,142644,4354,41547,3163,56983,3763,19673,2239,816,408,10315,1455,7147,1227,1395,668,37310,3376,1802,677,20513,2790,12501,1741,2494,672,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2180404,13737,140564,6933,50831,3626,19042,2419,23432,2502,7048,1247,1309,523,89733,5349,11643,1960,3668,1011,5852,1396,1968,1034,155,184,78090,5071,28246,2993,42406,3758,5887,1133,1551,799,2039840,13811,1580509,13065,157068,4053,364234,9189,785256,11121,273951,7016,459331,9571,133073,5825,8881,1420,65696,4494,43003,3930,15493,2069,326258,7643,18881,1815,168517,5869,104019,4026,34841,2690,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,477430,7024,65785,3955,24845,2353,7224,1308,10195,1632,6635,1315,791,482,40940,3225,6789,1391,1432,621,4634,1186,611,359,112,156,34151,3034,9505,1796,20774,2407,3380,911,492,406,411645,6744,320531,6538,45432,2390,77295,3600,161997,5508,35807,2984,91114,4269,33177,2647,1839,735,18382,1881,9484,1493,3472,916,57937,3377,3378,742,32731,2720,16978,1857,4850,930,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4573941,20863,496913,11251,167961,6927,54308,3397,77558,4786,30404,2915,5691,1378,328952,8360,43522,3683,17088,2417,22545,2843,3382,838,507,365,285430,8291,121029,5987,142344,5861,19543,2148,2514,720,4077028,19333,3032405,18051,353140,6294,715129,11278,1489974,15731,474162,9348,1044623,13799,294926,8664,16946,1751,139104,5899,102463,6130,36413,3457,749697,11503,50955,3804,392683,10645,232871,7368,73188,4297,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
