GEO_ID,B16007_001E,B16007_001M,B16007_002E,B16007_002M,B16007_003E,B16007_003M,B16007_004E,B16007_004M,B16007_005E,B16007_005M,B16007_006E,B16007_006M,B16007_007E,B16007_007M,B16007_008E,B16007_008M,B16007_009E,B16007_009M,B16007_010E,B16007_010M,B16007_011E,B16007_011M,B16007_012E,B16007_012M,B16007_013E,B16007_013M,B16007_014E,B16007_014M,B16007_015E,B16007_015M,B16007_016E,B16007_016M,B16007_017E,B16007_017M,B16007_018E,B16007_018M,B16007_019E,B16007_019M,NAME,B16007_001MA,B16007_001EA,B16007_002MA,B16007_002EA,B16007_003MA,B16007_003EA,B16007_004MA,B16007_004EA,B16007_005MA,B16007_005EA,B16007_006EA,B16007_006MA,B16007_007MA,B16007_007EA,B16007_008MA,B16007_008EA,B16007_009MA,B16007_009EA,B16007_010MA,B16007_010EA,B16007_011MA,B16007_011EA,B16007_012MA,B16007_012EA,B16007_013EA,B16007_013MA,B16007_014MA,B16007_014EA,B16007_015MA,B16007_015EA,B16007_016MA,B16007_016EA,B16007_017EA,B16007_017MA,B16007_018MA,B16007_018EA,B16007_019MA,B16007_019EA,state
0400000US01,4305303,2767,821941,2798,785042,3985,25435,2572,4670,1204,5673,1356,1121,880,2872991,2288,2738322,5586,79433,3494,24651,2297,23439,2223,7146,2161,610371,2183,600962,2049,2938,768,4202,915,2045,803,224,210,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,622572,1070,132206,1151,114752,2423,4179,1125,2566,753,4417,1125,6292,1032,446331,1167,375167,4131,17981,2311,10789,1852,20831,1663,21563,2206,44035,987,36910,1016,489,232,878,339,2413,589,3345,454,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,5687173,1432,1147710,1647,783065,10822,309152,8913,14416,2688,11479,2083,29598,3594,3749712,1828,2645175,12831,858511,11151,78635,6095,67640,4173,99751,4979,789751,1291,666062,3714,76349,2470,24169,2350,8016,911,15155,1298,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2616131,1982,498295,2325,461701,3487,29280,1694,2109,756,3558,841,1647,1447,1728976,2178,1612339,4388,84885,2737,11642,2203,15488,1844,4622,1887,388860,1797,382261,1910,2231,659,2819,835,1430,565,119,102,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,33784883,2490,6858380,3523,3815818,28538,2401517,23849,188094,8049,407081,9261,45870,5734,22998673,3973,12968596,46350,6588341,33995,1015893,23230,2223368,21433,202475,12162,3927830,3373,2630563,10880,598764,5916,255484,9002,410255,5371,32764,3277,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,4414382,1529,830648,1969,673763,6822,125433,5812,12801,1774,13754,1822,4897,1646,3106849,2418,2565175,11135,381397,9567,73650,5358,64876,4191,21751,3055,476885,1893,414524,3271,38282,2177,16079,2059,7171,1111,829,407,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,3302738,762,615795,988,501884,5551,66056,3073,34325,4218,10472,1395,3058,1218,2216478,1397,1747475,10382,225416,5382,179202,9448,49734,3225,14651,2539,470465,1346,389948,4327,17391,962,57045,3868,3869,804,2212,625,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,796385,442,146645,427,127164,2043,12489,1659,3914,1013,1092,640,1986,1352,535186,765,465738,3334,37388,2200,16526,2375,9537,1475,5997,1812,114554,674,107353,970,1885,664,3899,752,1203,329,214,353,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,546550,609,79850,641,69263,1227,8538,1035,1593,937,156,282,300,260,395245,498,327889,3722,33768,2660,19057,2624,7649,1626,6882,1530,71455,454,65622,1078,2717,550,1526,543,942,434,648,458,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,16972259,2858,2901014,3606,2153237,13959,570329,9810,132513,8286,27087,2787,17848,3310,11037128,3459,7983101,24899,2231846,16749,587774,18532,168842,7594,65565,5072,3034117,3207,2474554,7391,369793,4237,154477,5904,22119,2603,13174,2124,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,8665006,2726,1753290,3460,1545388,6896,142185,4299,27694,3318,27634,2839,10389,2337,6004837,4185,5224078,10733,452343,6293,155621,8378,125164,5240,47631,5576,906879,3034,864106,3791,15874,1893,14082,1949,11139,2015,1678,733,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1198319,360,210054,630,175554,3436,2279,729,2850,1800,29371,3051,0,267,809253,1008,620483,8111,13789,2091,13328,2165,160830,7551,823,553,179012,810,121048,3517,1374,518,1566,573,54865,3120,159,209,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1354099,1199,281949,1335,249371,2652,27222,2089,3714,1194,796,374,846,480,902759,1551,806284,3879,72318,2908,11840,1849,8465,1500,3852,1049,169391,1295,161689,1425,4146,952,2596,699,525,264,435,283,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,11942632,1830,2327049,2117,1808172,9371,367211,7263,93812,6689,36707,2930,21147,3795,8083210,3023,6222803,18570,1079135,8533,484305,16225,227076,8131,69891,7069,1532373,2250,1310089,6796,70214,2143,111648,6077,31122,2090,9300,2282,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5879940,2459,1146017,2812,1049649,6696,63042,4113,22913,3362,7840,1380,2573,1230,3952931,2743,3636316,7662,181556,5366,79382,6173,42791,2657,12886,2842,780992,1908,748932,2945,9621,1285,17358,1979,3199,801,1882,788,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2790958,1529,523393,2451,481117,3417,28190,2210,7889,1562,4988,885,1209,654,1832192,2203,1707746,5239,66788,3175,29783,3880,22097,1861,5778,1535,435373,1404,423762,1822,2898,750,6387,1154,1905,540,421,265,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2569373,1606,499965,1999,443739,3796,42288,2292,6283,1665,5950,1102,1705,767,1713744,2083,1522792,5311,120189,4119,30895,3781,30884,2330,8984,2027,355664,1760,338466,1822,6899,1023,7957,1301,2244,747,98,142,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3929110,1982,723377,2561,694884,3617,16838,1791,8595,1708,2561,644,499,467,2670430,2834,2547938,4982,61210,3569,35632,3068,19734,2044,5916,1461,535303,2053,526275,2268,2402,701,4444,802,1274,567,908,537,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3986570,3386,787799,3877,747581,5207,19252,2309,12229,1764,6610,1406,2127,1882,2675897,2891,2454931,6969,78966,3281,105532,5705,29495,2682,6973,2225,522874,2307,447549,3398,8654,1167,63039,2661,3182,918,450,372,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1251347,614,211645,1325,198246,2536,2985,642,6893,1664,983,387,2538,1313,847268,1307,788240,3892,8767,1184,41150,3251,5049,1156,4062,1474,192434,521,168129,2063,824,347,22673,1950,353,230,455,260,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5247226,1448,993631,1575,857454,5713,67413,4067,30998,3729,24433,2443,13333,2916,3606263,2048,3026432,11709,217293,6043,164232,10118,134102,5422,64204,5471,647332,1538,583141,3294,13366,1004,30198,2742,16922,1172,3705,1029,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6049574,1490,1060858,1816,864570,7574,93691,3867,64608,4280,31026,2463,6963,2224,4131830,1593,3250649,14962,296964,6275,386643,14706,158153,5879,39421,4734,856886,1651,712413,5238,20537,1232,101958,5018,17364,1491,4614,1286,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9456404,1641,1838182,1985,1670986,7009,73165,4302,42004,3905,21153,2310,30874,4035,6357855,2666,5773932,12633,205206,4681,183087,8001,103500,5106,92130,7668,1260367,2229,1162416,4696,14625,1514,59818,3759,9578,1315,13930,2048,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4819697,1614,910526,1962,805902,5771,43021,3005,15159,1794,30165,2305,16279,3615,3281066,1743,2959120,9079,122765,4088,66434,4903,83512,3767,49235,4242,628105,1376,591543,2577,5256,1185,19905,1855,6286,724,5115,929,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2704451,2517,552838,2435,538394,2575,9611,1511,980,431,1434,678,2419,862,1790920,2899,1725806,4669,35332,2921,11833,2217,10721,1643,7228,1681,360693,2191,355220,2066,1618,734,1844,544,1290,557,721,435,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5451998,2346,1031714,2360,967631,5401,30895,2689,20737,3378,8819,1809,3632,1561,3640679,2915,3423841,7403,91520,4655,68552,5612,44039,3059,12727,2547,779605,1734,755495,2839,6914,1165,13043,1899,2972,696,1181,688,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,887055,1266,160521,1622,152113,2202,2930,916,3101,966,181,94,2196,746,595216,1454,566238,2775,9416,1545,10076,1613,2267,678,7219,1688,131318,977,126738,1170,1112,482,2185,633,152,237,1131,323,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1640024,1217,317103,1389,282638,2735,27120,2190,2008,533,3340,889,1997,980,1089646,1262,983871,3477,68190,2521,14383,2041,16118,1603,7084,1656,233275,924,224812,1142,2901,687,4695,849,742,364,125,147,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2312092,1142,451010,1169,316138,5355,116730,4687,4746,1255,11073,1612,2323,945,1586056,1112,1141878,9825,311316,6649,36121,4466,82836,4157,13905,2732,275026,1062,233093,2722,17576,1403,11224,1817,11943,1054,1190,596,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1241415,809,224198,1398,211975,2232,4987,1115,4606,1123,1983,904,647,683,855381,1686,783617,4491,20708,2090,36730,4092,10370,1686,3956,1401,161836,755,143686,1891,912,442,16185,1684,660,393,393,263,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8164688,991,1529781,1345,1148902,8686,221433,5172,87626,6179,50141,3132,21679,3331,5509302,2204,3864268,18378,832382,9655,468423,13790,262775,8167,81454,7368,1125605,2100,894007,6148,80218,2537,114096,5406,29239,2013,8045,1860,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1812867,1215,368618,1569,246327,5812,97464,5104,3060,1084,2211,769,19556,2177,1202970,2004,749388,9301,353484,8136,16044,2217,11603,1419,72451,3237,241279,1772,155045,2215,70651,1779,4174,1026,1194,482,10215,575,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18085173,2022,3292479,2089,2387503,15138,512724,7740,245346,9828,100274,4874,46632,5695,12271806,3147,8597377,27800,1845622,12246,1047269,22568,606014,13450,175524,11323,2520888,2401,1890485,8220,215775,2993,303948,7741,89514,2884,21166,2322,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,8253772,3357,1552286,3735,1385337,6205,124921,4281,17021,2800,20122,2144,4885,1354,5629687,3790,5042732,9363,397545,6742,94012,6001,71634,4669,23764,3643,1071799,2954,1037457,3574,10087,1477,14884,1872,6695,1287,2676,852,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,596773,962,104518,1213,99252,1546,2714,663,1417,591,409,330,726,406,399426,1185,381569,2120,5897,1133,8450,1559,1947,607,1563,584,92829,574,84744,1006,242,143,7125,791,237,156,481,202,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10741831,2348,2036601,2643,1915279,6901,52776,3440,43604,4614,13548,2144,11394,2476,7177151,2805,6714892,11544,166279,5106,170995,8020,78140,4069,46845,5205,1528079,2274,1449568,4248,11421,1391,53033,3137,6985,1001,7072,1253,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3327159,1941,643133,2333,585246,3946,43538,2824,5045,1428,4695,994,4609,1303,2208389,2867,2006764,5740,123702,3616,25307,2782,31069,2821,21547,2225,475637,2154,458103,2508,6312,823,4736,1008,2818,836,3668,791,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3470802,2347,627661,2542,516125,5930,76156,3543,15525,2768,16894,2078,2961,1296,2366276,2437,2020620,7125,208157,5194,57561,4251,69526,3577,10412,2339,476865,2392,442481,2676,9527,1554,14559,1646,8557,979,1741,590,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,11716171,1830,2083084,2539,1876002,7148,106668,4803,62595,4465,28543,2705,9276,2423,7749853,3192,7007092,11925,307124,6113,254874,11086,137172,6157,43591,4902,1883234,2422,1756278,4774,22462,1626,84808,3961,14893,1597,4793,918,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1005812,815,175649,907,136856,3018,25071,1816,9768,2373,3155,810,799,456,682719,1067,543268,5110,70583,2356,50384,4579,14063,1497,4421,1290,147444,816,120038,2206,4573,427,20601,2207,1568,690,664,444,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4036541,2264,754158,2231,706236,3958,33165,2361,8162,1795,4771,1438,1824,1126,2728528,2209,2550426,6128,111507,4575,38885,3593,21816,2243,5894,1535,553855,1881,538448,2201,3673,894,7670,1395,3128,739,936,612,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,728218,835,140276,1059,131179,1804,3885,1269,2843,689,486,336,1883,625,476303,956,444430,2300,10091,1071,9482,1742,3285,917,9015,1583,111639,816,105207,1181,427,364,4141,850,83,153,1781,510,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5639797,2823,1048044,3111,985847,4857,38027,2933,10540,2031,9365,2023,4265,1479,3824660,3510,3593648,7419,127983,4894,45624,4010,39136,3261,18269,3251,767093,2082,750974,2151,5636,1186,7555,1184,2049,572,879,467,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,21585556,3768,4580627,5029,3006462,16872,1415059,13205,61008,5879,76000,4225,22098,4509,14675487,5109,9502423,22244,4415255,19037,291881,13212,373319,8125,92609,7701,2329442,3768,1780251,6559,448666,4024,54858,4804,40215,2246,5452,1109,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
