GEO_ID,B05003_001E,B05003_001M,B05003_002E,B05003_002M,B05003_003E,B05003_003M,B05003_004E,B05003_004M,B05003_005E,B05003_005M,B05003_006E,B05003_006M,B05003_007E,B05003_007M,B05003_008E,B05003_008M,B05003_009E,B05003_009M,B05003_010E,B05003_010M,B05003_011E,B05003_011M,B05003_012E,B05003_012M,B05003_013E,B05003_013M,B05003_014E,B05003_014M,B05003_015E,B05003_015M,B05003_016E,B05003_016M,B05003_017E,B05003_017M,B05003_018E,B05003_018M,B05003_019E,B05003_019M,B05003_020E,B05003_020M,B05003_021E,B05003_021M,B05003_022E,B05003_022M,B05003_023E,B05003_023M,NAME,B05003_001MA,B05003_001EA,B05003_002MA,B05003_002EA,B05003_003MA,B05003_003EA,B05003_004EA,B05003_004MA,B05003_005MA,B05003_005EA,B05003_006EA,B05003_006MA,B05003_007MA,B05003_007EA,B05003_008MA,B05003_008EA,B05003_009EA,B05003_009MA,B05003_010EA,B05003_010MA,B05003_011MA,B05003_011EA,B05003_012EA,B05003_012MA,B05003_013MA,B05003_013EA,B05003_014MA,B05003_014EA,B05003_015EA,B05003_015MA,B05003_016MA,B05003_016EA,B05003_017EA,B05003_017MA,B05003_018MA,B05003_018EA,B05003_019MA,B05003_019EA,B05003_020MA,B05003_020EA,B05003_021EA,B05003_021MA,B05003_022MA,B05003_022EA,B05003_023MA,B05003_023EA,state
0400000US13,9363941,0,4613727,5818,1254642,4720,1212502,5241,42140,3567,6263,1327,35877,3350,3359085,3573,2934468,8156,424617,8812,122502,5473,302115,7908,4750214,5818,1197583,5439,1155661,5871,41922,3350,8744,1791,33178,3037,3552631,2842,3201720,7807,350911,7262,133725,5712,217186,7064,Georgia,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1285498,0,643073,1564,153376,1381,146082,1995,7294,1573,1486,555,5808,1480,489697,881,409189,5426,80508,5323,48631,3661,31877,3551,642425,1564,143857,1348,134421,2514,9436,1920,2389,627,7047,1830,498568,722,385644,4994,112924,4995,68081,3733,44843,4142,Hawaii,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1466465,0,735971,2002,200769,1824,195657,2096,5112,1243,734,386,4378,1241,535202,1409,498543,2436,36659,2295,11823,1662,24836,2216,730494,2002,193546,1941,188132,1979,5414,1074,1482,559,3932,938,536948,1392,502093,2449,34855,2324,12997,1723,21858,1970,Idaho,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12831970,0,6315239,2761,1645561,2829,1574945,5718,70616,5050,14350,1769,56266,4936,4669678,2974,3825646,14810,844032,14569,369199,9398,474833,11901,6516731,2761,1570826,2426,1504146,4851,66680,4358,17715,2463,48965,4239,4945905,2571,4153633,14328,792272,14175,378775,11281,413497,10302,Illinois,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6313520,0,3104461,3835,807022,2980,793172,3378,13850,2086,2262,780,11588,2129,2297439,2901,2170690,5174,126749,4541,39970,3365,86779,3663,3209059,3835,772575,3270,756378,3378,16197,2101,4858,1435,11339,1666,2436484,3024,2329673,4866,106811,4400,45683,3002,61128,3708,Indiana,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2982085,0,1470463,2376,366471,1933,360042,1991,6429,1099,2346,582,4083,909,1103992,1820,1050580,3179,53412,3272,18837,2083,34575,2643,1511622,2376,348049,2022,342138,2400,5911,1227,1284,453,4627,1108,1163573,1871,1117026,3359,46547,2979,18555,2229,27992,2204,Iowa,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2764075,0,1371613,2644,357483,2366,346573,2810,10910,1696,965,546,9945,1604,1014130,2177,934462,3959,79668,3335,28216,2666,51452,3257,1392462,2644,337184,2096,328966,2719,8218,1670,1387,579,6831,1593,1055278,1929,980680,3942,74598,3616,29642,2906,44956,2754,Kansas,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4206074,0,2058789,3532,511702,2795,505506,3050,6196,1326,1880,736,4316,1036,1547087,2541,1492874,4185,54213,3818,16957,2316,37256,3227,2147285,3532,488639,2978,481247,3293,7392,1680,2574,1086,4818,1279,1658646,2433,1614723,3036,43923,2401,19525,2028,24398,2125,Kentucky,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4287768,0,2078914,4640,550505,4087,545831,4231,4674,1534,1540,1007,3134,1224,1528409,2200,1466817,3933,61592,3797,26802,2716,34790,3344,2208854,4640,538492,4358,534354,4418,4138,1148,1312,673,2826,927,1670362,2116,1615562,3059,54800,2702,29455,2482,25345,2368,Louisiana,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1321574,0,645154,1259,144023,1087,141982,1292,2041,945,526,591,1515,668,501131,1278,485954,2019,15177,1972,7841,1298,7336,1474,676420,1259,137849,1189,134655,1234,3194,810,975,472,2219,860,538571,1109,517027,2452,21544,2322,11573,1526,9971,1672,Maine,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5615727,0,2715872,2526,695921,2513,666314,3939,29607,2896,7422,1265,22185,2551,2019951,1683,1712486,7784,307465,7948,134992,5419,172473,7386,2899855,2526,666211,2179,637727,3919,28484,3068,6922,1423,21562,2795,2233644,1334,1916043,7072,317601,6897,155729,5260,161872,5910,Maryland,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6437193,0,3116536,2762,740375,2260,711626,3669,28749,3238,7453,1574,21296,2971,2376161,1574,1962963,10113,413198,10202,190774,6560,222424,8660,3320657,2762,708102,2359,678141,3791,29961,3087,9996,1566,19965,2630,2612555,1650,2176192,9350,436363,9468,222322,7873,214041,7820,Massachusetts,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,10095643,0,4968640,3109,1269172,2362,1240338,3725,28834,2988,8100,1392,20734,2636,3699468,2744,3426791,7517,272677,7296,131671,6010,141006,5671,5127003,3109,1208249,2486,1178504,3755,29745,2874,9898,1693,19847,2217,3918754,2260,3651359,7949,267395,7841,135501,5237,131894,6287,Michigan,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5167101,0,2567888,2854,642789,2118,621731,2888,21058,2535,6664,1310,14394,2142,1925099,1990,1774671,4796,150428,4757,64929,3355,85499,4178,2599213,2854,615141,2021,592602,3027,22539,2228,7460,1296,15079,2299,1984072,1970,1838861,4874,145211,4548,69027,3346,76184,4091,Minnesota,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2910540,0,1412001,3868,390030,3343,387927,3359,2103,645,420,245,1683,627,1021971,2526,997882,2709,24089,2228,8989,1333,15100,2036,1498539,3868,368897,3037,366646,3066,2251,801,609,515,1642,666,1129642,2081,1107041,2970,22601,2643,10568,1799,12033,1854,Mississippi,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5842713,0,2851831,3958,726830,3336,712061,3423,14769,2175,4423,1392,10346,2022,2125001,2838,2040916,4676,84085,4048,38351,2903,45734,3208,2990882,3958,695599,2994,684711,3225,10888,1961,4125,965,6763,1568,2295283,2342,2211335,4681,83948,4665,39506,3299,44442,3152,Missouri,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,944632,0,471157,1841,110802,1440,109860,1479,942,404,560,310,382,260,360355,1538,354265,1939,6090,1538,2870,809,3220,1341,473475,1841,107296,1481,106202,1560,1094,429,745,378,349,237,366179,1657,356793,1971,9386,1400,4773,1008,4613,1040,Montana,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1768331,0,876751,1778,227706,1395,220614,1786,7092,1166,1137,408,5955,1129,649045,1418,602249,2510,46796,2689,14222,1620,32574,2113,891580,1778,217704,1602,212563,1787,5141,935,1236,470,3905,862,673876,1238,633405,2317,40471,2119,14174,1530,26297,2132,Nebraska,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2495529,0,1272447,2811,327166,1813,309225,2973,17941,2220,1735,635,16206,2186,945281,2304,722055,6038,223226,6073,76356,4095,146870,6203,1223082,2811,307281,1741,286884,2774,20397,2372,2489,770,17908,2307,915801,2187,701451,5394,214350,5407,91925,4496,122425,5402,Nevada,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1314895,0,647282,1997,151833,1388,149289,1573,2544,819,925,469,1619,676,495449,1495,464296,3457,31153,3206,13387,2020,17766,2189,667613,1997,145845,1365,143282,1438,2563,893,1269,606,1294,646,521768,1739,486828,2623,34940,3184,16444,1835,18496,2679,New Hampshire,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8724560,0,4260169,2188,1066562,1804,1008342,5133,58220,4761,13568,2056,44652,4498,3193607,1506,2380074,12337,813533,12452,388731,10648,424802,10593,4464391,2188,1023091,1915,961715,3813,61376,3910,15930,1990,45446,4060,3441300,1331,2620176,11907,821124,11787,429436,9965,391688,10302,New Jersey,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1954599,0,963767,2576,260702,2309,247514,3325,13188,2412,1307,528,11881,2361,703065,1301,613283,6309,89782,6229,25495,3430,64287,4989,990832,2576,249648,2373,239728,2860,9920,1952,1906,819,8014,1862,741184,1161,656823,4463,84361,4335,29251,2484,55110,3660,New Mexico,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19306183,0,9349093,3577,2307697,2757,2178591,6757,129106,6350,35864,3674,93242,5633,7041396,2755,5155005,19408,1886391,19052,942747,16440,943644,17898,9957090,3577,2205792,2795,2081717,7151,124075,6586,38390,4101,85685,5261,7751298,2662,5711908,20596,2039390,20405,1139328,15595,900062,18601,New York,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,8856505,0,4343478,6009,1110781,5378,1074096,6978,36685,3411,6074,1142,30611,3347,3232697,3334,2928148,6433,304549,6501,71567,4133,232982,6620,4513027,6009,1044238,6040,1010314,6833,33924,3228,5398,1105,28526,3274,3468789,2748,3229749,6883,239040,6952,77233,4586,161807,5573,North Carolina,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,635867,0,317246,1487,74175,963,73260,996,915,425,478,358,437,308,243071,1442,237374,1616,5697,928,2186,694,3511,885,318621,1487,69437,1043,68902,1045,535,348,133,154,402,304,249184,1281,242953,1620,6231,1264,3028,784,3203,903,North Dakota,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11478006,0,5591589,3768,1414468,3040,1395874,3680,18594,2305,4998,1154,13596,2214,4177121,3385,3992520,6935,184601,6278,85789,4320,98812,5301,5886417,3768,1358308,2994,1339041,3677,19267,2368,7066,1476,12201,1807,4528109,3143,4338219,5882,189890,6096,99388,4358,90502,4587,Ohio,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3579212,0,1763175,3413,459592,2753,450191,3122,9401,1573,1320,534,8081,1515,1303583,2137,1221453,4077,82130,3717,26258,2202,55872,3253,1816037,3413,435594,2867,427096,3412,8498,1519,1955,711,6543,1338,1380443,2347,1304485,3846,75958,3637,28421,2669,47537,3209,Oklahoma,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3700758,0,1833458,3281,437816,2642,417661,3711,20155,2417,3814,1315,16341,2365,1395642,2001,1230628,4912,165014,4928,52276,3600,112738,5183,1867300,3281,419801,2770,402215,3675,17586,2666,3952,945,13634,2499,1447499,1989,1290387,5578,157112,5464,64993,3857,92119,4708,Oregon,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12440621,0,6043132,3285,1433737,3144,1406121,4783,27616,3539,8647,1541,18969,3040,4609395,2643,4318346,8646,291049,8414,142568,6451,148481,6354,6397489,3285,1373797,2755,1345296,3790,28501,3432,10167,1515,18334,2981,5023692,1999,4734291,7595,289401,7509,154103,5520,135298,5651,Pennsylvania,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1067610,0,514651,1285,120859,1019,116372,1577,4487,1258,849,565,3638,1209,393792,1242,329974,4032,63818,3636,27043,2475,36775,2891,552959,1285,116588,906,111227,1280,5361,1221,1245,574,4116,1114,436371,1029,375647,3629,60724,3462,29721,3047,31003,2578,Rhode Island,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4321249,0,2102537,3805,533083,3417,524603,3420,8480,1370,1587,595,6893,1328,1569454,2049,1485291,3752,84163,3913,24370,2214,59793,3369,2218712,3805,505783,3525,497254,3703,8529,1442,1723,683,6806,1278,1712929,1706,1638083,3438,74846,3536,29715,2378,45131,3336,South Carolina,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,781919,0,392394,2174,101435,1665,100226,1790,1209,772,269,195,940,745,290959,1586,283680,1678,7279,1235,2419,606,4860,1072,389525,2174,92542,1789,91715,1777,827,388,101,127,726,392,296983,1259,289446,1671,7537,1009,3327,720,4210,967,South Dakota,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6038803,0,2950108,3532,741257,3175,726128,3910,15129,2306,3089,994,12040,1954,2208851,3359,2097477,4929,111374,4346,32143,2954,79231,4035,3088695,3532,705793,3255,690929,3974,14864,2041,3439,937,11425,1793,2382902,2421,2287753,4666,95149,4417,36420,2858,58729,3603,Tennessee,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,23507783,0,11705673,7159,3319664,6245,3134322,9579,185342,7768,21040,2807,164302,7393,8386009,3986,6614878,20134,1771131,19539,537108,12815,1234023,16900,11802110,7159,3183190,6341,3007407,9947,175783,7565,22395,2656,153388,6960,8618920,3573,7010509,16520,1608411,16371,564042,12210,1044369,14542,Texas,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2550063,0,1282354,1936,408300,1484,395164,2343,13136,1963,1458,494,11678,1933,874054,1404,777879,3872,96175,3841,25875,2635,70300,3602,1267709,1936,383872,1490,373989,2167,9883,1532,1805,647,8078,1457,883837,1242,792531,3987,91306,3823,32945,2878,58361,3379,Utah,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,623908,0,306596,1056,68212,705,67152,816,1060,456,481,237,579,363,238384,912,229089,1400,9295,1136,4785,797,4510,849,317312,1056,65692,673,64774,781,918,487,352,242,566,372,251620,864,238711,1449,12909,1526,6889,1140,6020,1108,Vermont,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7642884,0,3757523,5483,927664,4942,894030,5505,33634,2985,7380,1405,26254,2977,2829859,3854,2475868,8751,353991,8323,149817,6796,204174,7204,3885361,5483,877889,4864,843755,5528,34134,3308,8198,1721,25936,2950,3007472,2848,2655446,7053,352026,6645,166214,6468,185812,7052,Virginia,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6395798,0,3184373,3528,781406,2138,742985,3958,38421,3509,8557,1862,29864,3339,2402967,2293,2058247,6894,344720,6461,146513,4172,198207,5932,3211425,3528,746470,2153,702805,4972,43665,4374,9306,1677,34359,4100,2464955,2148,2097972,7875,366983,8030,178943,6269,188040,7192,Washington,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1818470,0,890990,2141,200305,1933,199499,2002,806,427,341,312,465,305,690685,1543,681266,1773,9419,1209,4638,1026,4781,972,927480,2141,189916,2110,188286,2175,1630,731,316,227,1314,698,737564,1450,727471,1634,10093,1357,5469,1009,4624,936,West Virginia,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5556506,0,2758587,2772,672311,2341,659696,3008,12615,1758,3758,790,8857,1573,2086276,2003,1973772,4003,112504,4049,46135,3112,66369,3106,2797919,2772,642632,2417,626113,2977,16519,2009,6555,1347,9964,1461,2155287,1836,2051919,4500,103368,4458,47967,3199,55401,3227,Wisconsin,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,515004,0,259215,1896,61257,1641,60366,1676,891,435,60,85,831,409,197958,1272,193344,1504,4614,825,1874,601,2740,607,255789,1896,59673,1584,59031,1546,642,283,59,102,583,291,196116,879,188334,1297,7782,1219,3344,943,4438,1035,Wyoming,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
