GEO_ID,B16009_001E,B16009_001M,B16009_002E,B16009_002M,B16009_003E,B16009_003M,B16009_004E,B16009_004M,B16009_005E,B16009_005M,B16009_006E,B16009_006M,B16009_007E,B16009_007M,B16009_008E,B16009_008M,B16009_009E,B16009_009M,B16009_010E,B16009_010M,B16009_011E,B16009_011M,B16009_012E,B16009_012M,B16009_013E,B16009_013M,B16009_014E,B16009_014M,B16009_015E,B16009_015M,B16009_016E,B16009_016M,B16009_017E,B16009_017M,B16009_018E,B16009_018M,B16009_019E,B16009_019M,B16009_020E,B16009_020M,B16009_021E,B16009_021M,B16009_022E,B16009_022M,B16009_023E,B16009_023M,B16009_024E,B16009_024M,B16009_025E,B16009_025M,B16009_026E,B16009_026M,B16009_027E,B16009_027M,NAME,B16009_001EA,B16009_001MA,B16009_002MA,B16009_002EA,B16009_003MA,B16009_003EA,B16009_004MA,B16009_004EA,B16009_005MA,B16009_005EA,B16009_006MA,B16009_006EA,B16009_007MA,B16009_007EA,B16009_008EA,B16009_008MA,B16009_009MA,B16009_009EA,B16009_010MA,B16009_010EA,B16009_011MA,B16009_011EA,B16009_012EA,B16009_012MA,B16009_013MA,B16009_013EA,B16009_014MA,B16009_014EA,B16009_015MA,B16009_015EA,B16009_016MA,B16009_016EA,B16009_017EA,B16009_017MA,B16009_018MA,B16009_018EA,B16009_019MA,B16009_019EA,B16009_020MA,B16009_020EA,B16009_021MA,B16009_021EA,B16009_022MA,B16009_022EA,B16009_023EA,B16009_023MA,B16009_024MA,B16009_024EA,B16009_025MA,B16009_025EA,B16009_026MA,B16009_026EA,B16009_027MA,B16009_027EA,state
0400000US35,1772696,2067,313145,12294,87274,5993,46544,4392,32056,4136,353,495,126,159,8195,2097,225871,8907,110551,6301,85304,5468,1802,747,1950,921,26264,3400,1459551,12015,272870,5770,193952,5734,63362,4890,2446,934,1913,689,11197,2381,1186681,9050,775014,9825,328391,8101,18029,2239,10408,1481,54839,3391,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,17569480,5045,2401969,35013,628114,15511,356217,13249,175585,8151,64265,7023,17654,2647,14393,3687,1773855,24759,1023798,19191,435189,13199,181358,8858,101468,8478,32042,4241,15167511,35771,2602556,16409,1980559,17210,328968,8899,179382,8446,81780,4838,31867,4504,12564955,25346,9114342,33632,1579584,14959,1137267,22650,575164,13512,158598,10317,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7996667,4756,1120727,24396,288818,12545,242637,12014,38515,4088,2379,860,3347,1311,1940,1087,831909,16917,727781,16531,80614,6781,10209,2099,8755,1938,4550,1757,6875940,24980,1237394,12936,1119901,13503,83818,5276,14471,2641,16312,2132,2892,802,5638546,17219,5142507,17258,315145,8589,93648,6177,66851,4608,20395,3011,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,567298,1390,63559,4518,12437,1991,12084,2006,115,161,178,214,60,94,0,200,51122,3511,47559,3487,812,360,2190,594,198,192,363,292,503739,4822,89403,2305,84490,2256,2599,665,1239,567,349,311,726,406,414336,3778,394233,3827,4901,1087,11981,1593,1641,595,1580,541,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10432479,4239,1320549,33223,342889,14907,317221,14086,13040,2249,8417,2700,1203,547,3008,1516,977660,21933,900984,20732,31625,3396,24922,2924,10372,1930,9757,2213,9111930,33512,1653012,15248,1558788,14230,39350,3371,34786,3744,12159,2201,7929,1852,7458918,22132,7013039,24614,138196,5707,193059,7749,72174,4246,42450,5158,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3216618,2667,517173,16112,142254,7375,122190,6780,16037,2509,1029,666,915,500,2083,1133,374919,10925,330311,10483,28698,3423,4212,1541,5044,1578,6654,1763,2699445,16128,486982,7299,449933,7290,27016,2834,4003,1255,3780,931,2250,738,2212463,11190,2046876,12043,96042,4478,24812,2724,27814,2755,16919,2296,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3401649,3107,434245,15679,94633,7039,63685,5688,23768,4017,2498,1304,2641,1041,2041,1219,339612,11299,266649,9447,46488,4314,12808,2799,10213,2297,3454,1602,2967404,15896,521286,7333,443348,7443,49990,4256,12992,2398,14036,2144,920,534,2446118,11394,2147434,13004,166354,6077,57905,3992,66478,3855,7947,1606,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,11300633,3644,1303425,25106,319883,13184,268632,12095,34230,4210,9205,2012,5885,1900,1931,1420,983542,16719,840707,14859,72542,5037,38565,5180,24553,3746,7175,2196,9997208,25659,1715171,14088,1562941,14037,69509,4240,53286,4148,22193,2768,7242,1870,8282037,16829,7593038,20155,239827,7407,288638,10040,121786,7163,38748,4348,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,964604,940,104055,7796,25445,3281,15192,2593,8372,1981,1048,641,833,654,0,281,78610,5671,56526,5034,14385,2384,4317,1018,2735,918,647,481,860549,7984,147756,3487,119818,3734,16585,2239,8546,2244,2008,744,799,456,712793,5794,574742,7092,58571,3089,63282,5137,11963,1759,4235,1353,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3902647,2730,584858,18666,154996,7721,144424,7467,8765,1608,1322,693,401,321,84,108,429862,13995,401601,12453,19964,3096,5357,1245,2044,1017,896,601,3317789,18732,586531,7645,550379,8415,23478,2538,6650,1518,4298,1395,1726,1121,2731258,14042,2574824,14787,89767,4656,39401,3946,22099,2219,5167,1476,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,700389,1360,91602,5630,21275,2688,19143,2485,870,752,561,421,0,216,701,509,70327,4181,61874,3852,2029,832,2005,792,105,123,4314,1187,608787,5663,115452,2530,109070,2706,2996,1062,2282,617,486,336,618,402,493335,4392,465904,4398,7629,1225,10910,1841,3138,913,5754,1272,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5486465,4165,848285,23181,218512,9851,200677,9748,11614,2599,2809,1367,1986,1252,1426,864,629773,16551,584853,15338,31737,3716,5959,1523,3649,1646,3575,1246,4638180,23379,808305,10095,764923,10948,25515,2882,7649,1499,7379,1880,2839,1109,3829875,17564,3634371,18207,98142,5838,45588,3953,36610,3401,15164,2716,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,20993441,5807,3352515,45574,1011088,21861,492972,16196,492898,14702,9202,2199,10457,2592,5559,2394,2341427,30471,1206490,20760,1033270,22370,35499,4206,47667,5075,18501,3279,17640926,45358,3497531,20966,2461331,19603,902922,14754,51363,5626,65423,3843,16492,3540,14143395,31001,9693612,28703,3713464,25671,299808,13699,358998,9514,77513,7061,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2263522,1674,231626,11563,59243,5314,40393,5030,14703,2829,373,300,1985,1080,1789,1193,172383,8747,129290,6901,27627,4510,4073,1014,7349,2037,4044,1636,2031896,11971,479805,5867,426719,5681,37653,3328,8528,2621,5631,1628,1274,753,1552091,8757,1343441,8456,132577,5095,36011,3028,32302,3015,7760,1563,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,570796,850,56359,3844,11537,1686,11059,1674,163,156,241,194,52,72,22,37,44822,2725,41434,2755,666,412,2346,812,325,152,51,83,514437,3994,87522,2026,83615,1947,1381,542,2099,686,248,217,179,138,426915,2890,404319,3466,3266,659,16547,2095,1857,632,926,423,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6907781,4232,633350,18908,141181,8292,123048,8100,10630,2442,2710,1069,1909,762,2884,1938,492169,14286,421722,11924,37643,4714,12624,2304,14228,3455,5952,2116,6274431,19974,1140036,9362,994080,9142,75349,4376,31055,3481,31015,3016,8537,1688,5134395,14762,4454383,15698,276870,7726,166495,8564,188250,6083,48397,4739,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5863544,2843,667069,17468,161132,8130,108800,7659,32485,3701,8913,3056,5664,1402,5270,1971,505937,12847,377115,10940,66832,5219,23197,3338,27937,4011,10856,2540,5196475,17311,938378,7692,785672,8884,77364,5152,30215,4399,38041,3062,7086,2034,4258097,12775,3614257,17194,246063,6836,146717,7555,223174,6898,27886,4867,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1668167,1691,275621,12731,64987,5054,63809,4870,956,731,157,167,65,118,0,261,210634,9699,207635,9497,1324,443,721,410,508,461,446,479,1392546,12770,215059,5212,207840,5240,4603,1106,1512,567,415,234,689,664,1177487,9665,1152454,9918,10155,1545,8395,1611,4825,1104,1658,690,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5053758,2606,532234,16057,132336,7131,108376,5817,14531,2251,3382,1500,4966,1471,1081,878,399898,11414,346684,10141,32624,3162,10307,1791,7519,1473,2764,1125,4521524,16545,812078,7391,741750,6847,39362,3513,15028,2039,13370,1813,2568,981,3709446,11610,3445529,11325,125785,5759,86988,4830,41898,2583,9246,1457,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,467246,1004,41291,4109,8609,1854,6923,1731,947,455,85,112,63,108,591,400,32682,3179,29532,2895,1139,621,784,494,410,402,817,578,425955,4264,76420,2093,71779,2235,2738,850,1306,646,201,187,396,485,349535,3335,328383,3748,14268,1862,4002,1027,1769,749,1113,334,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3618979,2970,1612989,27685,414954,9374,14779,2058,399896,9304,279,255,0,275,0,275,1198035,21602,57814,5151,1138889,19574,650,406,604,659,78,129,2005990,27605,325812,9272,12557,1877,313255,9344,0,275,0,275,0,275,1680178,21671,85325,4906,1592263,21790,1992,754,466,368,132,173,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
