GEO_ID,B18011_001E,B18011_001M,B18011_002E,B18011_002M,B18011_003E,B18011_003M,B18011_004E,B18011_004M,B18011_005E,B18011_005M,B18011_006E,B18011_006M,B18011_007E,B18011_007M,B18011_008E,B18011_008M,B18011_009E,B18011_009M,B18011_010E,B18011_010M,B18011_011E,B18011_011M,B18011_012E,B18011_012M,B18011_013E,B18011_013M,B18011_014E,B18011_014M,B18011_015E,B18011_015M,B18011_016E,B18011_016M,B18011_017E,B18011_017M,B18011_018E,B18011_018M,B18011_019E,B18011_019M,NAME,B18011_001EA,B18011_001MA,B18011_002EA,B18011_002MA,B18011_003EA,B18011_003MA,B18011_004EA,B18011_004MA,B18011_005MA,B18011_005EA,B18011_006MA,B18011_006EA,B18011_007MA,B18011_007EA,B18011_008EA,B18011_008MA,B18011_009EA,B18011_009MA,B18011_010MA,B18011_010EA,B18011_011MA,B18011_011EA,B18011_012MA,B18011_012EA,B18011_013EA,B18011_013MA,B18011_014EA,B18011_014MA,B18011_015MA,B18011_015EA,B18011_016MA,B18011_016EA,B18011_017MA,B18011_017EA,B18011_018EA,B18011_018MA,B18011_019EA,B18011_019MA,state
0400000US01,1019143,4401,20220,2903,4331,1263,1498,633,2833,1083,15889,2767,4540,1222,5911,1576,4372,1508,1066,469,998923,4860,273889,7562,45930,3440,227959,7484,725034,7432,139224,5023,266204,8701,196047,6601,123559,6069,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,157743,2210,3572,1070,843,427,184,177,659,385,2729,935,160,163,1353,739,1043,486,173,271,154171,2534,40186,2908,10291,1551,29895,2765,113985,3471,15598,2192,43308,2828,34313,3384,20766,2548,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,1446643,4048,18358,2381,4282,1054,1197,578,3085,906,14076,1991,3710,1023,6532,1395,3235,965,599,392,1428285,4780,351869,11214,57634,3496,294235,12013,1076416,12507,232520,9108,356252,11971,293226,11589,194418,8683,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,619891,4369,12796,1915,1448,560,284,199,1164,518,11348,1740,2579,902,5575,1318,2497,688,697,426,607095,4900,153651,6412,23657,2316,129994,5769,453444,6243,70308,4326,195933,6309,115148,4830,72055,4504,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,8768514,7402,103470,6352,27811,2948,5980,1412,21831,2885,75659,5846,23521,2641,29854,3689,15588,2192,6696,1411,8665044,9148,2485170,21947,347139,8626,2138031,21602,6179874,21027,1399665,22026,1967017,27206,1441813,20935,1371379,17345,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,1142203,4340,18303,2492,4438,1145,843,535,3595,1051,13865,2285,2433,847,6028,1651,3409,1119,1995,828,1123900,5180,291152,8723,41637,2879,249515,8205,832748,9331,150873,7030,256613,9305,207920,6742,217342,6207,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,710546,2586,7259,1515,1702,586,383,264,1319,511,5557,1399,1038,645,2865,968,1003,489,651,306,703287,2826,226860,5607,28866,2316,197994,5608,476427,6010,50581,3700,162928,7228,114315,5657,148603,5720,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,188453,1532,1877,676,132,135,20,36,112,127,1745,694,521,357,750,487,77,114,397,387,186576,1658,56729,3020,6734,1419,49995,2837,129847,3207,21113,2798,44657,3735,29377,2462,34700,2968,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,168088,4025,1604,768,872,556,0,292,872,556,732,369,118,138,290,258,12,20,312,287,166484,3785,51679,4212,6582,1231,45097,4258,114805,2985,12978,2316,23456,2665,14057,1911,64314,2828,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,3738983,7294,55351,5313,12926,2309,4116,1285,8810,1928,42425,4712,9173,1683,19371,3108,9623,2362,4258,1057,3683632,8387,964974,17950,159689,7460,805285,16449,2718658,18095,474761,14466,1019748,18195,687755,15012,536394,11339,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,2177181,7365,30857,3444,5938,1355,1951,816,3987,1062,24919,3158,8266,1882,9503,2020,5683,1616,1467,662,2146324,7324,554316,10667,100156,6379,454160,10238,1592008,12632,319256,10998,557098,12297,375994,10763,339660,11278,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,268508,2661,2906,919,626,344,148,176,478,282,2280,798,265,221,1118,582,763,535,134,164,265602,2656,66629,3907,9184,1556,57445,3592,198973,4223,14987,1948,80292,4767,58749,3608,44945,3746,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,344240,2498,6803,1224,1152,622,364,339,788,504,5651,1110,2078,661,2131,775,1173,542,269,262,337437,2800,87917,4023,15656,1828,72261,3791,249520,4377,36152,2820,96331,4427,76769,4285,40268,3123,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3006391,4573,30652,3181,8142,1518,1662,638,6480,1391,22510,2629,6094,1181,8215,1621,5688,1385,2513,765,2975739,5380,871148,11000,132190,5405,738958,11573,2104591,11958,323108,11602,674606,14116,551921,11771,554956,11755,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1434263,4336,24657,2297,4955,1104,787,436,4168,992,19702,2320,5197,1272,7557,1543,5111,1216,1837,702,1409606,4849,398581,7970,68488,3824,330093,7441,1011025,8508,165570,6186,368143,8709,277820,8410,199492,7708,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,659855,2612,6467,1161,1890,780,536,388,1354,700,4577,862,937,424,2173,729,1258,529,209,165,653388,2898,206267,6078,30889,2803,175378,5721,447121,6625,47629,3391,142782,6022,143892,5222,112818,4733,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,621217,3664,8796,1579,1944,627,411,248,1533,577,6852,1458,1315,555,2653,905,2172,868,712,385,612421,3822,193730,5035,29325,2311,164405,4703,418691,5848,56350,3634,137579,6540,126019,5020,98743,4984,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,938723,4413,24789,2997,4773,1261,1416,702,3357,1005,20016,2736,6070,1668,9560,1871,3384,986,1002,538,913934,5018,240301,6732,36740,2557,203561,6505,673633,7749,109211,5543,266221,7189,180661,6080,117540,5688,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,982128,4732,20314,2608,4422,1090,1742,641,2680,814,15892,2436,5928,1472,6210,1402,2694,800,1060,720,961814,5439,259564,6937,48056,3672,211508,6174,702250,7428,139121,7186,278042,8869,170424,6988,114663,5340,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,262300,1586,7261,1470,362,206,140,114,222,178,6899,1449,1603,724,3146,957,1572,595,578,421,255039,2051,70249,3221,12767,1519,57482,2963,184790,3929,18209,2173,78435,3982,50897,2878,37249,2827,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1215620,3770,13041,1956,2867,982,847,614,2020,696,10174,1628,2743,841,4084,1073,1842,792,1505,641,1202579,4131,363707,6921,47068,3071,316639,7026,838872,7846,106064,6251,281991,9386,198755,8442,252062,7078,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1444311,2885,17101,2732,4524,1246,789,454,3735,1184,12577,2174,2276,819,5413,1413,3318,1129,1570,515,1427210,4193,480371,7403,56914,3189,423457,7442,946839,7076,98352,6964,292072,9553,203441,6630,352974,9101,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2202640,4136,32351,2922,7726,1387,2156,789,5570,1038,24625,2711,6830,1396,9822,1476,6150,1225,1823,661,2170289,5274,687593,10375,100067,4151,587526,9434,1482696,11069,205872,7930,525309,10823,438479,9940,313036,7457,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1178282,3232,14777,1959,3687,908,856,377,2831,734,11090,1786,2022,902,4242,1186,3322,735,1504,517,1163505,3229,338013,6596,55446,2993,282567,6011,825492,6899,77705,4610,243571,7632,270386,6938,233830,6083,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,653704,4037,17007,2445,2350,762,573,342,1777,783,14657,2313,4817,1314,5040,1332,3413,1131,1387,810,636697,4496,184636,6017,36691,3370,147945,5667,452061,7282,94424,5913,162083,7130,124965,5339,70589,4688,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1294720,3922,18831,2192,3540,718,1283,618,2257,655,15291,2096,3439,1006,7418,1646,3582,879,852,408,1275889,4198,350931,7456,60155,3649,290776,7141,924958,8044,136612,6891,340315,9037,249248,8161,198783,7064,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,201586,2112,4731,1120,1684,846,617,690,1067,561,3047,636,432,324,1390,562,816,378,409,284,196855,2233,57792,3337,10236,1379,47556,3448,139063,3680,17271,1989,47692,3373,42260,3613,31840,2822,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,409926,2186,5758,1152,1555,620,585,273,970,487,4203,996,783,410,1642,660,1622,691,156,155,404168,2622,122414,5261,18926,1879,103488,4976,281754,5872,36496,3060,84409,4665,92858,3697,67991,3238,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,574420,2925,6350,1303,1317,589,310,218,1007,571,5033,1138,966,393,1876,579,1595,777,596,404,568070,3014,108440,6112,21040,2809,87400,6081,459630,6804,94695,5195,174162,7250,120453,6166,70320,4820,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,271359,2307,5197,1412,918,356,307,262,611,329,4279,1343,471,329,2749,1218,567,417,492,430,266162,2975,81603,4144,11660,1534,69943,3792,184559,4848,17022,2702,63524,4120,49060,3733,54953,3505,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1813330,3324,18295,2510,5495,1386,1884,965,3611,1010,12800,2126,2942,925,5081,1272,2637,989,2140,844,1795035,3732,515992,9589,78103,3918,437889,10021,1279043,9504,159431,8567,418091,10439,286026,8794,415495,8911,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,447549,3566,9280,1912,1689,651,715,446,974,530,7591,1533,1958,787,3077,1033,2208,889,348,276,438269,3834,127268,6209,21662,2681,105606,5981,311001,6462,63752,4837,113799,6257,85631,5370,47819,3710,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4382811,5022,49306,3769,12290,2038,3552,921,8738,1656,37016,3121,12441,2111,13757,1957,6643,1270,4175,957,4333505,6365,1359476,14606,181158,5839,1178318,15854,2974029,15285,458051,11999,900900,16999,668057,13245,947021,14290,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1962518,6982,31451,2671,6779,1426,1594,544,5185,1250,24672,2852,6103,1519,9757,1559,5998,1545,2814,1048,1931067,8324,529755,9716,83196,5166,446559,9554,1401312,11684,268455,10571,468987,11782,352168,8051,311702,8323,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,150553,1922,1531,550,389,275,10,20,379,272,1142,538,152,134,421,289,541,423,28,33,149022,1950,54148,2625,6702,1137,47446,2436,94874,3024,5515,817,31251,2923,32237,2281,25871,1972,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2502268,4988,37030,3435,9428,1731,2000,688,7428,1558,27602,2901,6375,1443,13472,2074,5807,1240,1948,681,2465238,6275,740583,11653,118981,4597,621602,11805,1724655,12020,222511,9121,686995,14499,450368,10248,364781,8597,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,809117,3071,16350,2248,5002,1138,1383,578,3619,985,11348,1837,2671,722,5108,1111,2822,934,747,425,792767,3957,224099,5963,39782,3139,184317,5993,568668,7210,100307,5117,227706,7577,144801,5065,95854,5097,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,842037,3243,15618,2754,2618,850,576,323,2042,805,13000,2535,3574,1251,4414,1184,4011,1225,1001,609,826419,3771,210734,7603,34303,2922,176431,7325,615685,7478,105747,5135,201080,8540,171734,6940,137124,5703,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2584718,4145,39743,3094,8078,1440,2231,785,5847,1197,31665,3085,7634,1676,14250,1805,6180,1441,3601,976,2544975,5387,786979,9399,107591,4491,679388,8396,1757996,10868,204186,8482,671786,11700,423691,8885,458333,8029,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,243379,1493,4105,1009,1207,555,411,370,796,497,2898,910,672,509,1257,647,475,364,494,367,239274,1664,84954,3269,7713,1189,77241,3262,154320,3686,25883,3284,49701,3694,34564,2895,44172,3430,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,941828,5287,16021,2575,3430,946,501,337,2929,835,12591,2433,2997,999,6237,1506,2629,842,728,547,925807,5800,242220,7254,39554,3147,202666,6709,683587,9377,124323,6935,262746,7965,168004,6639,128514,4715,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,170189,2366,2212,641,236,163,98,121,138,119,1976,616,391,243,1207,578,338,259,40,61,167977,2456,50521,3202,7758,1366,42763,3055,117456,3491,13387,1744,40343,2890,37963,2916,25763,2295,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1353141,4342,24090,2824,3928,1026,1869,686,2059,729,20162,2544,5637,1333,9265,1818,3772,1098,1488,614,1329051,5489,325257,8414,49115,3120,276142,7906,1003794,9677,160729,6305,420498,11487,234807,7787,187760,6034,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5691724,9507,101075,6347,23010,3122,8200,1624,14810,2519,78065,5150,22619,2969,32950,4008,17202,2497,5294,1240,5590649,11566,1442873,16960,275963,7826,1166910,15747,4147776,19292,965665,18557,1436098,21244,996205,16485,749808,14640,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,716418,3267,11717,2220,3155,848,681,377,2474,787,8562,2163,1096,559,3778,1543,3329,940,359,319,704701,3787,216876,5979,25440,2671,191436,6094,487825,7300,66918,4735,169481,6488,156668,5209,94758,3998,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,132011,1023,2723,759,457,240,72,105,385,191,2266,711,304,246,1030,528,739,418,193,245,129288,1311,40743,2150,5747,1126,34996,1973,88545,2566,6651,1272,38040,2695,21484,2068,22370,2032,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1680673,7496,20686,2873,4722,1348,1234,637,3488,1091,15964,2597,2903,1083,7903,1649,3854,1280,1304,639,1659987,7919,486252,10709,67623,4737,418629,10656,1173735,12552,156588,8535,405319,11667,278911,9663,332917,9084,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1456213,5064,26390,2751,6168,1408,1702,689,4466,1234,20222,2431,3716,1130,8944,1682,6472,1451,1090,458,1429823,5863,374483,8583,65847,4456,308636,8238,1055340,9072,158656,7289,325217,8083,312058,9137,259409,6872,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,382249,2721,8615,1759,1379,577,440,332,939,460,7236,1640,1859,767,3151,991,1507,650,719,379,373634,3040,100372,4512,13927,1959,86445,4192,273262,5353,40192,3182,124812,5296,68575,4554,39683,3264,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1232242,3267,17422,2010,3377,835,1109,532,2268,689,14045,1853,3462,949,5655,1122,3779,1283,1149,588,1214820,3872,348005,7652,50284,2735,297721,7087,866815,8753,97805,5408,318278,8051,254559,6418,196173,5661,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,116111,1658,1855,796,12,21,12,21,0,259,1843,798,207,179,1100,624,222,198,314,434,114256,1755,30984,2329,3918,977,27066,2384,83272,2594,10463,2063,33942,2865,26230,2229,12637,1696,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,945532,1669,35836,3161,9138,1554,2868,863,6270,1355,26698,2908,9513,1916,6624,1507,7494,1593,3067,875,909696,3597,263704,6201,40250,3005,223454,6633,645992,6521,138195,7035,208862,6902,175059,7114,123876,6504,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
