GEO_ID,B23004_001E,B23004_001M,B23004_002E,B23004_002M,B23004_003E,B23004_003M,B23004_004E,B23004_004M,B23004_005E,B23004_005M,B23004_006E,B23004_006M,B23004_007E,B23004_007M,B23004_008E,B23004_008M,B23004_009E,B23004_009M,B23004_010E,B23004_010M,B23004_011E,B23004_011M,B23004_012E,B23004_012M,B23004_013E,B23004_013M,B23004_014E,B23004_014M,B23004_015E,B23004_015M,B23004_016E,B23004_016M,B23004_017E,B23004_017M,B23004_018E,B23004_018M,B23004_019E,B23004_019M,NAME,B23004_001MA,B23004_001EA,B23004_002EA,B23004_002MA,B23004_003EA,B23004_003MA,B23004_004EA,B23004_004MA,B23004_005EA,B23004_005MA,B23004_006MA,B23004_006EA,B23004_007MA,B23004_007EA,B23004_008EA,B23004_008MA,B23004_009EA,B23004_009MA,B23004_010EA,B23004_010MA,B23004_011MA,B23004_011EA,B23004_012MA,B23004_012EA,B23004_013EA,B23004_013MA,B23004_014EA,B23004_014MA,B23004_015EA,B23004_015MA,B23004_016MA,B23004_016EA,B23004_017MA,B23004_017EA,B23004_018EA,B23004_018MA,B23004_019EA,B23004_019MA,state
0400000US13,906879,3034,164632,5819,138871,5038,114322,4686,112216,4554,2106,753,24549,2111,25761,2267,19955,2085,19747,2054,208,148,5806,941,742247,6341,366990,5433,1450,462,365540,5364,375257,3906,344,271,374913,3920,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,179012,810,30714,2401,24900,2160,21513,1924,21329,1917,184,163,3387,801,5814,1062,4580,951,4536,944,44,74,1234,452,148298,2360,59857,2045,138,178,59719,2068,88441,1300,131,124,88310,1300,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,169391,1295,29988,2286,24741,2024,18628,1699,18232,1678,396,245,6113,1089,5247,891,3792,815,3655,809,137,174,1455,453,139403,2339,64723,2004,322,291,64401,2000,74680,1190,0,253,74680,1190,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1532373,2250,276926,5837,220467,5390,184058,5122,179627,5116,4431,919,36409,2400,56459,3031,44568,2839,43828,2865,740,323,11891,1453,1255447,5765,549557,5589,3770,862,545787,5448,705890,3307,1050,415,704840,3378,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,780992,1908,137771,5249,109131,4202,89430,3830,87892,3842,1538,542,19701,1757,28640,2530,21254,1997,20711,2023,543,319,7386,1240,643221,5220,288113,4036,914,389,287199,3999,355108,3043,621,336,354487,3050,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,435373,1404,97115,3613,75003,2844,60266,2430,58444,2415,1822,551,14737,1288,22112,2061,16869,1684,16730,1674,139,118,5243,876,338258,3757,130406,3179,563,332,129843,3162,207852,2153,158,138,207694,2162,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,355664,1760,79987,3335,61344,2936,49853,2586,49042,2500,811,364,11491,1433,18643,1989,13767,1760,13524,1743,243,172,4876,783,275677,3445,108721,2759,343,237,108378,2769,166956,2587,58,64,166898,2579,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,535303,2053,85121,3376,69639,3048,57246,2623,56241,2657,1005,411,12393,1446,15482,1521,11264,1287,11168,1290,96,116,4218,877,450182,3669,215927,3222,530,317,215397,3173,234255,1934,39,64,234216,1941,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,522874,2307,86381,4090,70030,3616,58200,3474,56461,3384,1739,473,11830,1385,16351,1811,12686,1592,12532,1585,154,148,3665,795,436493,4909,208561,4445,364,192,208197,4410,227932,2604,105,122,227827,2601,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,192434,521,36897,2551,29270,2157,22383,1869,21838,1772,545,385,6887,1023,7627,1024,5478,765,5352,766,126,131,2149,608,155537,2542,69047,2123,60,83,68987,2127,86490,1088,23,37,86467,1093,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,647332,1538,129736,4356,106305,3769,89143,3742,87645,3736,1498,573,17162,1528,23431,1753,18449,1691,18379,1663,70,115,4982,869,517596,4608,235391,4178,1351,501,234040,4121,282205,2407,167,165,282038,2440,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,856886,1651,156111,4532,125841,3782,104560,3552,102210,3430,2350,598,21281,1938,30270,2362,23841,2349,23393,2313,448,270,6429,1028,700775,4567,286210,4175,1806,665,284404,4257,414565,2963,318,189,414247,2996,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1260367,2229,188947,5311,151646,4248,118529,3641,114293,3541,4236,767,33117,2158,37301,2216,28601,1936,28148,1928,453,226,8700,900,1071420,5868,489087,4668,2041,587,487046,4842,582333,3016,952,456,581381,2997,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,628105,1376,128144,2993,103553,2491,80983,2405,79518,2526,1465,447,22570,1733,24591,1674,17253,1421,17005,1411,248,191,7338,971,499961,3165,207498,2634,681,309,206817,2662,292463,1835,475,287,291988,1773,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,360693,2191,57681,2903,47267,2728,38747,2680,38129,2650,618,415,8520,1223,10414,1562,8782,1550,8768,1552,14,26,1632,519,303012,3300,144884,3436,635,397,144249,3516,158128,2612,164,191,157964,2606,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,779605,1734,139096,4882,110180,4061,91022,3981,88831,3949,2191,537,19158,1727,28916,2326,22399,2046,21796,2016,603,348,6517,1117,640509,4962,285739,4239,1365,536,284374,4325,354770,2579,186,175,354584,2573,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,131318,977,26656,1791,20935,1550,15616,1451,15298,1407,318,179,5319,808,5721,739,4759,727,4633,711,126,130,962,351,104662,1973,46981,1673,214,166,46767,1670,57681,971,56,97,57625,966,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,233275,924,58030,2392,45283,2003,36411,1855,35548,1849,863,368,8872,1107,12747,1108,9833,1082,9692,1081,141,146,2914,515,175245,2428,67341,2112,370,210,66971,2099,107904,1243,73,80,107831,1233,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,275026,1062,57415,3302,46478,2626,38662,2539,37816,2572,846,439,7816,1106,10937,1601,8761,1362,8700,1358,61,101,2176,633,217611,3350,110302,2611,865,458,109437,2606,107309,1966,131,152,107178,2009,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,161836,755,32627,2079,26819,1835,22321,1819,21878,1785,443,269,4498,832,5808,992,4133,869,4060,858,73,102,1675,461,129209,2150,56537,1861,207,213,56330,1880,72672,1026,47,77,72625,1043,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1125605,2100,205432,4891,166816,4538,142824,4358,137597,4286,5227,963,23992,2087,38616,2441,30876,2285,29988,2237,888,413,7740,1058,920173,4952,393004,5048,1938,706,391066,4961,527169,2828,800,363,526369,2812,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,241279,1772,43532,2546,35716,2143,28814,2024,28119,2001,695,409,6902,1296,7816,1122,6615,1137,6381,1080,234,250,1201,491,197747,2554,91855,2266,49,84,91806,2271,105892,2310,67,112,105825,2300,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,2520888,2401,421256,8300,335594,7300,283948,7624,276719,7425,7229,1152,51646,3008,85662,3975,69144,3465,66517,3299,2627,652,16518,1514,2099632,8752,932567,7865,4985,1127,927582,7928,1167065,4540,1137,451,1165928,4527,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1071799,2954,184109,5140,149657,4621,117599,4272,115557,4265,2042,590,32058,2124,34452,2518,26352,2191,26195,2162,157,153,8100,1338,887690,5628,426619,5467,1652,701,424967,5417,461071,3339,366,313,460705,3326,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,92829,574,20622,1332,16162,1175,12583,1165,12426,1179,157,110,3579,647,4460,668,2958,546,2915,538,43,54,1502,383,72207,1476,26976,1216,79,80,26897,1211,45231,814,12,21,45219,814,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1528079,2274,260380,6226,207959,5516,168299,5385,165134,5318,3165,697,39660,2268,52421,3255,40765,2818,40416,2796,349,219,11656,1628,1267699,6177,556312,5705,2019,558,554293,5616,711387,3455,481,267,710906,3414,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,475637,2154,92315,3082,74198,3039,61361,2570,60496,2613,865,376,12837,1368,18117,1776,14414,1589,14319,1576,95,112,3703,789,383322,3481,174514,3037,891,366,173623,3107,208808,2339,71,95,208737,2330,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,476865,2392,80441,3647,65164,3114,52128,2938,51139,2968,989,439,13036,1458,15277,2028,11978,1634,11859,1620,119,176,3299,888,396424,4333,174422,3396,470,254,173952,3379,222002,2643,203,198,221799,2678,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,1883234,2422,304274,6166,240845,5135,201014,5111,196270,5047,4744,771,39831,2095,63429,3092,49917,2682,49017,2731,900,398,13512,1306,1578960,6522,646497,5527,2613,640,643884,5528,932463,3374,755,297,931708,3384,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,147444,816,25419,1823,19716,1563,16186,1590,15665,1539,521,282,3530,756,5703,937,4759,898,4637,900,122,202,944,438,122025,1838,47396,1830,316,210,47080,1858,74629,1116,120,146,74509,1128,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,553855,1881,95444,4079,78224,3526,64038,3372,62152,3363,1886,643,14186,1609,17220,1917,13227,1816,13071,1797,156,210,3993,928,458411,4364,223274,4298,1021,474,222253,4300,235137,2825,137,136,235000,2851,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,111639,816,28965,1604,22303,1358,17569,1466,17236,1443,333,230,4734,917,6662,865,5132,807,5132,807,0,216,1530,397,82674,1773,30934,1577,252,291,30682,1508,51740,1111,15,25,51725,1110,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,767093,2082,130601,4022,105545,3890,86231,3505,83279,3421,2952,935,19314,1978,25056,1964,20078,1801,19802,1768,276,228,4978,791,636492,4740,308871,4252,1372,631,307499,4340,327621,2785,428,256,327193,2744,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,2329442,3768,429555,8638,352679,7416,296301,7178,289594,6916,6707,1083,56378,3322,76876,3773,59128,3194,58267,3179,861,406,17748,1766,1899887,8557,890481,7634,5373,890,885108,7747,1009406,5405,1537,624,1007869,5419,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,223960,1052,42233,2586,35366,2392,28692,2361,28228,2370,464,342,6674,1013,6867,782,5254,704,5171,701,83,92,1613,455,181727,2862,82185,2577,290,201,81895,2579,99542,1310,92,106,99450,1296,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,82945,614,17437,1374,13912,1148,11131,1059,11019,1060,112,114,2781,705,3525,686,2587,574,2587,574,0,205,938,321,65508,1520,28831,1279,147,114,28684,1277,36677,759,0,205,36677,759,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,886014,3564,169586,5479,140296,4582,117970,4395,116674,4402,1296,546,22326,2218,29290,2244,23289,2186,22801,2187,488,293,6001,931,716428,6656,335155,5547,766,410,334389,5605,381273,3906,442,264,380831,3905,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,736716,2063,116103,4071,98120,3394,77525,3483,76083,3600,1442,657,20595,1770,17983,1855,13605,1696,13115,1596,490,338,4378,799,620613,4335,281582,3941,1078,375,280504,3943,339031,2457,415,346,338616,2449,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,279117,1490,34094,2293,27081,2106,22518,1907,22290,1920,228,184,4563,1027,7013,1178,5558,1064,5473,1076,85,139,1455,466,245023,2710,116813,2300,32,43,116781,2296,128210,1660,78,96,128132,1651,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,721873,1344,135138,4281,108428,3485,85025,3224,82764,3159,2261,641,23403,1430,26710,2105,20314,1662,20031,1671,283,173,6396,986,586735,4541,247730,3686,427,209,247303,3698,339005,2354,261,165,338744,2344,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,61630,580,12950,1374,10725,1175,8923,1106,8772,1098,151,128,1802,501,2225,555,1895,516,1820,492,75,104,330,227,48680,1440,21905,1345,0,259,21905,1345,26775,708,0,259,26775,708,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,503886,0,36430,2812,30095,2524,25780,2281,25018,2300,762,396,4315,832,6335,870,5396,851,5319,834,77,91,939,366,467456,2810,255104,2467,1146,470,253958,2546,212352,1127,387,198,211965,1132,Puerto Rico,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
