GEO_ID,B19001_001E,B19001_001M,B19001_002E,B19001_002M,B19001_003E,B19001_003M,B19001_004E,B19001_004M,B19001_005E,B19001_005M,B19001_006E,B19001_006M,B19001_007E,B19001_007M,B19001_008E,B19001_008M,B19001_009E,B19001_009M,B19001_010E,B19001_010M,B19001_011E,B19001_011M,B19001_012E,B19001_012M,B19001_013E,B19001_013M,B19001_014E,B19001_014M,B19001_015E,B19001_015M,B19001_016E,B19001_016M,B19001_017E,B19001_017M,NAME,B19001_001EA,B19001_001MA,B19001_002EA,B19001_002MA,B19001_003EA,B19001_003MA,B19001_004MA,B19001_004EA,B19001_005MA,B19001_005EA,B19001_006EA,B19001_006MA,B19001_007EA,B19001_007MA,B19001_008EA,B19001_008MA,B19001_009MA,B19001_009EA,B19001_010MA,B19001_010EA,B19001_011MA,B19001_011EA,B19001_012EA,B19001_012MA,B19001_013EA,B19001_013MA,B19001_014MA,B19001_014EA,B19001_015MA,B19001_015EA,B19001_016MA,B19001_016EA,B19001_017EA,B19001_017MA,state
0400000US13,3376763,13781,295856,8831,203058,7246,189278,6782,194154,7689,194197,7478,193861,7027,182984,7723,173798,7981,153819,7642,283829,8965,358427,10357,387701,8547,227078,7290,120952,4615,115325,5149,102446,4368,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,432632,4384,28645,2688,16861,2040,16264,2265,19336,1837,16032,1910,19948,2151,18831,1992,20683,2301,18954,1783,35940,2777,50291,3594,61833,3694,41944,3105,25004,2415,22108,2138,19958,2006,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,548555,3560,38428,2948,34751,2767,34378,2409,37231,2854,36975,2603,39765,3467,32045,2738,32374,2658,26733,2427,53774,3350,62168,3720,58180,3167,28903,2283,13009,1475,10708,1583,9133,1261,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4724252,12168,355873,8057,253554,7877,244595,7409,253038,7904,231758,7624,242247,8087,229679,6756,236478,6294,209640,7121,411123,9149,521663,10915,594478,11698,371326,7750,198991,5824,190063,6054,179746,6686,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2435274,11216,192319,7429,142295,5622,141784,5353,159530,6071,144170,5718,154763,5694,135797,5781,136838,5381,118673,4625,221838,7181,284758,7044,291886,7714,147267,5127,64845,3336,55073,3576,43438,2267,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1208765,6039,87020,4238,77454,3937,69328,3570,78279,3840,77066,3379,77109,3771,71995,3481,72493,3481,64001,2735,116373,4331,134187,4241,138648,4511,67135,2891,31459,2446,23796,1742,22422,1658,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1088288,6040,82277,3411,66629,3587,64639,3297,68557,3661,66596,3950,69245,3469,60753,3517,59370,2940,55478,3649,94136,4140,118591,4036,129146,4821,64864,3003,36497,2745,27302,2554,24208,1888,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1651911,8409,189056,7648,129220,5205,113830,5055,116679,5335,97696,4084,96287,4252,94336,4644,89789,4646,77269,3924,134797,5565,163854,4982,162417,5223,86698,4261,41227,3210,32132,2562,26624,2527,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1564978,7812,189775,7111,126415,5663,105170,5442,103578,4429,91580,5147,95908,4712,79391,4169,78281,4679,68349,3759,125037,5873,148771,6082,157611,5016,81870,3272,44435,2971,36044,3327,32763,2750,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,548247,3968,44318,2424,39851,2820,35779,2957,34097,2702,33582,2679,34427,2518,28986,2389,31613,2514,27649,2365,51022,2704,59886,3736,62275,3657,30291,2228,13531,1434,12253,1330,8687,1098,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2089031,6574,105858,3945,77534,4177,73855,3968,78776,4516,88949,5488,92104,4581,86536,4558,93669,4557,86718,3998,181184,6747,228012,7005,301238,8483,219665,6335,127307,4673,132434,5892,115192,4532,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2446485,10151,181548,6588,131773,6077,110664,5793,107063,5308,100271,4699,104947,4746,99984,5198,101884,4471,92218,4884,193497,6822,258590,8405,329380,8203,234817,6346,139938,5386,133402,5401,126509,4670,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3869117,11246,311217,7416,231883,6354,214055,6873,233605,7262,218838,7151,231845,6589,207797,5962,197374,5068,181198,5669,340783,7073,425559,8489,460134,7660,269195,6201,136227,4309,118089,4456,91318,3884,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2042297,7113,124114,4654,104925,3675,94844,3595,97468,4065,101197,3792,107357,4425,102112,4400,104840,3703,97104,3409,186685,4787,243885,6430,287644,5624,164781,5576,85119,3296,73901,3210,66321,3291,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1075521,7501,142682,5786,96047,4842,88691,4263,80164,4815,71365,4869,65337,3891,53879,3505,53405,3656,48620,3466,84013,4863,90865,4873,96908,4417,50324,3182,20933,2418,17198,1664,15090,1820,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2305027,10294,199886,7224,154693,6140,140242,4871,156443,5812,147100,5852,145042,5289,125197,4973,129311,5694,116399,5095,204083,6662,241987,6411,246797,7309,133985,4666,61731,3065,55626,3684,46505,3087,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,372190,3596,33765,2369,25689,2328,26169,2465,26089,2444,24843,2042,22466,2129,24009,2245,20588,1765,19175,1918,35749,2441,39147,2693,37284,2167,17176,1602,8627,1224,6957,1070,4457,713,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,700888,4044,51840,3298,44532,2631,39526,2494,47806,3107,44905,2730,40327,2843,39181,2605,38488,2379,37245,2159,63248,3234,81045,3484,80864,3083,45167,2725,19618,1876,13627,1231,13469,1335,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,936828,5750,55875,3452,38930,3358,47475,3269,46903,3568,49182,3894,53437,3756,46081,3277,53602,4190,43582,3696,83241,5310,120067,5788,129776,6183,72308,3284,33344,3044,35141,3058,27884,2496,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,504503,4403,26158,2217,23097,1971,20487,2014,23762,2224,23861,2504,24083,2206,22413,2086,24672,2114,20089,1836,44955,3136,61401,3299,76787,3989,46884,3288,24973,2448,23583,2058,17298,1794,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3135490,10908,180035,7621,137278,6150,130708,4895,131971,5752,126842,5526,127618,5295,120321,6208,137957,6917,123857,5224,245449,7191,320014,8830,437803,10362,306507,8965,192802,5573,210720,5376,205608,5221,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,726033,5057,75775,4595,54084,3784,43913,3414,51929,3239,44442,3634,43817,2886,43435,3219,40711,3174,31062,2772,62914,3612,68659,3326,73924,3668,39261,2832,21984,2330,17110,1837,13013,1470,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7088376,16391,631111,12781,421188,10254,372509,9058,357064,9000,362278,9517,357463,9995,323390,8165,318231,8901,297996,7481,557320,11717,714958,13927,848025,14337,549593,10729,309472,7415,316097,8545,351681,8527,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3454068,13312,326301,8981,226771,7424,211836,7432,232505,8502,219665,8620,213679,8282,189073,7517,183023,5835,167677,6993,305231,10207,346679,7458,367377,7109,202022,6527,93671,4280,85517,3867,83041,4586,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,272352,2425,23757,2016,21584,1963,16945,1715,16878,1868,16958,2062,17163,1926,16504,1501,14002,1182,15697,1674,23914,1891,31984,2153,29404,1888,13368,1242,5606,903,4171,781,4417,868,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4499506,13030,393364,9187,288610,8647,271367,6810,281506,7488,262515,6824,283170,9189,242330,6591,246449,6676,211638,6527,391049,8227,484927,9783,515415,8843,274763,6742,141206,4638,112631,4268,98566,4055,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1385300,8701,138861,5581,106527,4730,97479,4385,103376,4879,90752,4941,93984,4123,78346,4397,75438,4456,67686,4034,117776,4794,132899,5120,132922,4697,65792,3738,30743,2148,25845,2215,26874,2058,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1449662,7388,108221,5343,94088,4697,77206,4260,91913,4463,85944,4176,87569,4219,79529,3902,79296,4179,73659,4008,134165,5499,153735,5336,169128,6114,89844,4667,49080,3583,39012,2818,37273,2562,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4845603,12498,395784,9976,318548,8043,292130,7120,292599,6807,278263,8151,280471,7020,253937,7327,249992,6616,219130,7408,426508,8915,506186,8845,565233,10495,320924,7857,163552,6894,148423,5073,133923,5323,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,405627,3350,30698,2859,26404,2610,20794,2357,20959,2187,21570,2165,20165,2271,16894,1867,18204,2142,19276,2140,33369,3420,42777,2962,56958,3707,32672,2723,18930,1981,13880,1482,12077,1601,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1656978,10079,165307,6276,117447,4573,111127,5163,106487,5795,109699,5270,102207,4883,91121,5150,93942,4909,82557,4739,138068,5128,165902,5420,175886,6725,86656,4920,42140,3252,34259,2347,34173,2518,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,312477,2799,28025,2134,21631,1831,18595,1818,20045,1905,20639,1892,19979,1977,18209,1886,16651,1510,15417,1732,31090,2204,34138,2258,35257,2165,14954,1789,7280,1253,4799,869,5768,1149,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2375123,11752,255706,8256,169246,7315,150604,5359,165759,6796,156342,6173,150659,6649,130210,5463,126336,4947,113487,4484,198771,7640,235664,8166,232556,6104,121652,6050,58999,3569,54981,3402,54151,3134,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,8109388,19850,726968,13114,508609,12091,495486,11633,508961,10270,484873,11683,476839,10108,436723,10709,421569,10439,364069,9991,664759,12727,789947,10931,890067,14761,540918,10993,279092,8479,259783,7696,260725,7261,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,814028,5168,44171,3181,34937,2829,39316,2825,45422,3303,43354,3183,47900,3167,49302,3357,47115,2949,42538,2734,80498,3700,103485,4317,107486,4879,57148,2895,29189,2012,23971,2301,18196,1458,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,253808,2408,15900,1607,16314,1991,14153,1670,15749,1561,14317,1543,13425,1604,14517,1422,15562,1773,12227,1311,23567,2040,28781,2087,31499,1939,17689,1530,8935,1010,6103,979,5070,838,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2905071,10869,183341,6896,137962,5496,128854,4920,137807,5695,138766,5330,146994,6142,134241,5827,145057,6611,132705,5709,249419,7200,313503,8368,371029,8744,241623,8007,145800,5541,153130,4851,144840,5250,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2471912,8400,168306,5917,124143,5991,114823,5214,131634,5311,120767,6223,133711,5146,128609,5736,134305,6182,110850,3743,215509,6042,284067,8498,326213,8878,197907,6387,105904,3943,93031,4014,82133,4121,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,743064,5703,84707,4040,65033,3278,65067,3329,55519,3002,51718,3035,48916,3220,43847,3013,39661,3022,34986,2934,56609,3290,68964,3127,66767,4179,30321,2675,13426,1607,8654,1426,8869,1382,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2230060,8147,143921,5546,130745,4100,125049,4415,125372,4743,127420,4098,133814,4863,120708,4647,124602,4652,106901,4027,216487,6968,267813,6296,287946,5848,151477,4323,67974,3640,51812,2635,48019,2835,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,207302,2675,12505,1814,9585,1377,12395,1777,13891,1659,13051,1897,12899,1695,12831,1746,10295,1207,10419,1390,20604,2100,23437,2018,26171,2219,15097,1666,5688,928,4896,1053,3538,981,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1240456,7941,395277,8888,157029,4807,120203,4922,104473,4702,78758,3445,70556,3438,50053,2740,45726,3156,35921,3026,55151,3524,50186,2785,36985,2585,17536,1766,8236,1353,7136,1197,7230,1167,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
