GEO_ID,C19037_001E,C19037_001M,C19037_002E,C19037_002M,C19037_003E,C19037_003M,C19037_004E,C19037_004M,C19037_005E,C19037_005M,C19037_006E,C19037_006M,C19037_007E,C19037_007M,C19037_008E,C19037_008M,C19037_009E,C19037_009M,C19037_010E,C19037_010M,C19037_011E,C19037_011M,C19037_012E,C19037_012M,C19037_013E,C19037_013M,C19037_014E,C19037_014M,C19037_015E,C19037_015M,C19037_016E,C19037_016M,C19037_017E,C19037_017M,C19037_018E,C19037_018M,C19037_019E,C19037_019M,C19037_020E,C19037_020M,C19037_021E,C19037_021M,C19037_022E,C19037_022M,C19037_023E,C19037_023M,C19037_024E,C19037_024M,C19037_025E,C19037_025M,C19037_026E,C19037_026M,C19037_027E,C19037_027M,C19037_028E,C19037_028M,C19037_029E,C19037_029M,C19037_030E,C19037_030M,C19037_031E,C19037_031M,C19037_032E,C19037_032M,C19037_033E,C19037_033M,C19037_034E,C19037_034M,C19037_035E,C19037_035M,C19037_036E,C19037_036M,C19037_037E,C19037_037M,C19037_038E,C19037_038M,C19037_039E,C19037_039M,C19037_040E,C19037_040M,C19037_041E,C19037_041M,C19037_042E,C19037_042M,C19037_043E,C19037_043M,C19037_044E,C19037_044M,C19037_045E,C19037_045M,NAME,C19037_001MA,C19037_001EA,C19037_002MA,C19037_002EA,C19037_003EA,C19037_003MA,C19037_004EA,C19037_004MA,C19037_005MA,C19037_005EA,C19037_006MA,C19037_006EA,C19037_007MA,C19037_007EA,C19037_008EA,C19037_008MA,C19037_009EA,C19037_009MA,C19037_010MA,C19037_010EA,C19037_011MA,C19037_011EA,C19037_012MA,C19037_012EA,C19037_013EA,C19037_013MA,C19037_014EA,C19037_014MA,C19037_015MA,C19037_015EA,C19037_016MA,C19037_016EA,C19037_017MA,C19037_017EA,C19037_018EA,C19037_018MA,C19037_019EA,C19037_019MA,C19037_020MA,C19037_020EA,C19037_021MA,C19037_021EA,C19037_022MA,C19037_022EA,C19037_023EA,C19037_023MA,C19037_024EA,C19037_024MA,C19037_025EA,C19037_025MA,C19037_026MA,C19037_026EA,C19037_027MA,C19037_027EA,C19037_028EA,C19037_028MA,C19037_029EA,C19037_029MA,C19037_030EA,C19037_030MA,C19037_031MA,C19037_031EA,C19037_032MA,C19037_032EA,C19037_033EA,C19037_033MA,C19037_034EA,C19037_034MA,C19037_035EA,C19037_035MA,C19037_036EA,C19037_036MA,C19037_037MA,C19037_037EA,C19037_038MA,C19037_038EA,C19037_039EA,C19037_039MA,C19037_040EA,C19037_040MA,C19037_041EA,C19037_041MA,C19037_042MA,C19037_042EA,C19037_043MA,C19037_043EA,C19037_044EA,C19037_044MA,C19037_045EA,C19037_045MA,state
0400000US13,3376763,13781,166938,7328,35242,3299,18010,2766,31504,3338,28067,3584,27760,3048,16578,2055,6173,1276,3319,1062,109,98,176,268,1399291,12927,87540,5282,56645,4350,142216,7066,166461,6979,238244,8076,304204,9815,177683,6566,148951,6010,41965,3413,35382,2403,1260360,9192,96224,5340,59128,3827,107014,5466,121460,5764,169618,6602,244122,8607,170017,5981,167553,6523,65645,3508,59579,3582,550174,5162,76850,3842,69275,3776,102698,4339,72070,3981,74979,3434,77352,3566,33828,2285,28207,2209,7606,1101,7309,1157,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,432632,4384,18929,2002,2688,929,435,313,2965,924,2631,948,3732,1196,3616,1117,1438,604,824,529,497,508,103,124,142937,3700,7456,1542,3476,993,10787,1927,11460,1677,21695,2528,33642,3105,23701,2860,22338,2484,4660,1063,3722,1036,170718,3375,10129,1550,5279,1230,10812,1518,10300,1558,18603,1862,33042,2571,25607,2178,30975,2301,13289,1586,12682,1663,100048,2206,8372,1259,7671,1235,11036,1427,11589,1507,14438,1582,15931,1575,11087,1214,12811,1162,3662,747,3451,696,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,548555,3560,41984,2643,5933,1392,3751,1107,9280,1492,8102,1645,6502,1136,6378,1299,1539,840,116,139,233,259,150,244,199775,3911,9577,1529,8807,1495,20881,2263,29382,2702,36429,2666,48921,3123,24552,2325,15154,1614,3717,873,2355,624,202476,3436,13139,1718,9185,1444,19744,1675,22739,2005,31901,2429,46461,2816,25282,1826,22882,1933,5366,1194,5777,978,104320,2125,9779,1407,13008,1503,21704,1545,16517,1600,16320,1464,14182,1320,6807,1142,3760,827,1392,501,851,462,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4724252,12168,208480,6314,47682,3335,20204,2737,35878,2742,31379,3070,33296,2613,26472,2291,7173,1242,4678,1045,780,478,938,556,1799645,10051,106979,5057,61351,4090,147990,5771,167218,6914,270643,9086,411882,9202,264375,8111,236124,6524,69749,3588,63334,3917,1772555,8760,110491,4584,62191,3734,125088,4435,142233,6082,229638,7077,358524,8024,259773,6035,280917,6358,104621,4541,99079,4935,943572,6859,90721,4351,109808,4700,188677,6066,133175,5279,142220,4117,135908,4600,63157,3244,48598,2527,14913,1733,16395,1664,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2435274,11216,129128,4867,29475,2483,12566,1732,25512,2441,18292,2302,21931,2423,16315,2056,3922,824,1036,425,79,97,0,263,897323,7618,62361,4858,34050,3359,89227,5670,105319,5600,152793,6021,217430,6073,125923,4968,79229,4184,17400,2181,13591,1640,917825,7746,56678,3765,37177,2987,75377,4233,93919,4533,134572,5192,208599,7232,137111,4864,115523,4701,33705,2664,25164,1909,490998,4018,43805,2348,58502,2964,111198,4419,81403,3634,82012,3056,64252,3105,24930,2064,16324,1694,3889,946,4683,840,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1208765,6039,86699,3738,16734,2187,9209,1483,19187,2605,15161,1907,12843,1805,10842,1707,1876,716,760,348,48,84,39,86,405949,4586,22525,2590,13867,1671,36554,2578,48240,3488,74221,3498,105738,4011,55113,2705,35528,2000,8432,1063,5731,947,440552,3605,23128,2156,16311,1896,33086,2388,46583,2959,74359,3270,98214,3016,68399,3142,54194,2853,12669,1181,13609,1367,275565,2434,24633,1734,38067,2323,58780,2692,44191,2029,47066,2250,35766,2154,13260,1288,8112,1093,2647,595,3043,715,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1088288,6040,80093,3524,16911,2198,9545,1565,16278,2055,13094,1601,13823,1751,8245,1401,1670,680,352,235,175,220,0,237,387668,5869,20744,2023,16181,1994,40977,3055,47485,3400,67993,4236,89007,4281,50696,2848,38316,2324,10225,1470,6044,1052,397392,4598,22371,2266,14558,1706,32392,2876,40001,2743,55598,2853,86495,3133,62935,3143,53314,2825,14498,1779,15230,1409,223135,2688,22251,1784,26345,1593,43549,2408,35261,2191,38187,2281,28980,1819,13845,1417,9379,1043,2404,601,2934,673,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1651911,8409,80115,4006,19404,2287,8964,1416,17054,2190,10426,1554,11751,1759,8781,1472,2366,921,1163,642,96,113,110,118,599020,7023,55807,4243,31662,3204,65051,4015,68037,4537,108003,4181,130556,5078,72048,3886,48283,3523,12135,1534,7438,1243,631957,5612,62239,3846,39187,3118,72532,4078,69859,3594,95401,4560,118834,4280,72596,3448,67996,3186,17076,1708,16237,2015,340819,4035,51606,3265,49407,2927,75872,3422,45661,2572,46239,3004,40480,2264,15407,1644,10483,1235,2825,811,2839,636,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1564978,7812,84419,4434,24468,2509,8801,1663,15826,2133,12081,1840,11756,1834,8747,1734,2125,865,508,329,0,267,107,131,553313,7124,56511,4291,36156,3298,61235,3862,66294,4639,84986,5026,115823,5431,65769,4122,45513,3126,12084,1824,8942,1402,605625,6440,57894,3794,36759,2768,67739,3752,65924,3531,86397,4128,110775,4265,74031,3395,66513,3083,20611,2267,18982,2212,321621,4148,50902,3228,44699,3080,63948,3423,43189,2477,42882,2635,38463,2323,15686,1518,13771,1610,3349,732,4732,853,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,548247,3968,24710,1962,3681,1008,2970,915,4945,1115,3595,994,5079,1116,3641,961,665,423,134,123,0,223,0,223,179146,3167,10592,1237,7871,1519,18605,2079,23325,2294,30747,2527,45041,2801,23213,2367,13650,1447,3884,730,2218,568,222941,2324,15343,1509,10641,1279,19824,1964,21983,2066,35751,2604,47574,2501,32339,2312,26759,2041,7371,1189,5356,859,121450,2254,14702,1557,18369,2057,26502,1898,19106,1642,16671,1349,14652,1457,6058,934,3279,601,998,399,1113,355,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2089031,6574,78360,4125,10708,1563,4839,1225,10022,1734,14188,2022,15122,2075,13593,2250,6253,1272,2712,876,755,541,168,199,787846,6726,26917,2569,17452,2332,38566,3287,63484,4543,105213,5790,180885,7409,130396,5720,141958,5742,47609,3530,35366,2806,829614,6106,32160,2571,19434,2487,43265,3003,54719,3536,91133,3831,148681,4367,128302,5278,169185,4792,74311,4377,68424,3371,393211,4667,36073,2133,35809,2535,60778,3439,48662,2910,55455,2965,66037,3181,36287,2616,33117,2379,9759,1350,11234,1308,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2446485,10151,81656,5022,17205,2618,7051,1669,10997,1916,10737,1898,12126,1914,13047,2247,6242,1256,2655,744,731,520,865,572,888919,8804,49853,4450,26931,3295,55135,4584,65854,3942,107205,4958,191190,7370,139769,5172,157828,5640,52007,3804,43147,3281,956614,7858,55850,3388,30010,2748,58054,3718,59355,3788,103157,4899,176618,6294,148053,5445,182338,5148,70195,3340,72984,3651,519296,5294,58640,2906,67781,4044,93541,3834,69272,3402,71598,3796,71232,3075,35316,2383,31934,2060,10469,1295,9513,1292,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3869117,11246,172810,6071,39410,3277,20094,2363,34088,2756,27972,2415,25719,2458,17573,1831,5490,1104,1913,648,497,328,54,103,1377466,9109,96082,4277,60535,3758,125861,5508,150349,5548,213268,6033,315327,7181,194033,5180,155298,4834,40412,2960,26301,2104,1519000,7531,102917,4814,59342,3030,117417,5340,144746,5162,212953,5038,323747,7287,217138,5326,217345,5131,67927,3466,55468,3268,799841,4644,72808,3077,91912,3710,170294,5665,127616,4043,134429,4291,109695,3829,43473,2563,30866,1742,9253,1258,9495,1056,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2042297,7113,119363,4227,18367,1853,11121,1460,22152,2315,18611,2108,22030,2218,19129,2190,5197,1103,2263,622,49,61,444,303,756384,5721,32832,2978,21231,2321,48450,3064,68513,3835,121247,4295,180358,5446,128645,4040,103914,3751,28956,2330,22238,2293,774761,4783,36735,2618,22941,2096,46866,2632,62861,2872,99422,3578,171828,4737,129772,3877,126212,4269,40715,2397,37409,2258,391789,3104,36180,2251,49632,2404,74844,3430,58569,2356,61357,2828,59255,2652,24030,1593,17511,1376,4181,740,6230,940,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
