GEO_ID,C24070_001E,C24070_001M,C24070_002E,C24070_002M,C24070_003E,C24070_003M,C24070_004E,C24070_004M,C24070_005E,C24070_005M,C24070_006E,C24070_006M,C24070_007E,C24070_007M,C24070_008E,C24070_008M,C24070_009E,C24070_009M,C24070_010E,C24070_010M,C24070_011E,C24070_011M,C24070_012E,C24070_012M,C24070_013E,C24070_013M,C24070_014E,C24070_014M,C24070_015E,C24070_015M,C24070_016E,C24070_016M,C24070_017E,C24070_017M,C24070_018E,C24070_018M,C24070_019E,C24070_019M,C24070_020E,C24070_020M,C24070_021E,C24070_021M,C24070_022E,C24070_022M,C24070_023E,C24070_023M,C24070_024E,C24070_024M,C24070_025E,C24070_025M,C24070_026E,C24070_026M,C24070_027E,C24070_027M,C24070_028E,C24070_028M,C24070_029E,C24070_029M,C24070_030E,C24070_030M,C24070_031E,C24070_031M,C24070_032E,C24070_032M,C24070_033E,C24070_033M,C24070_034E,C24070_034M,C24070_035E,C24070_035M,C24070_036E,C24070_036M,C24070_037E,C24070_037M,C24070_038E,C24070_038M,C24070_039E,C24070_039M,C24070_040E,C24070_040M,C24070_041E,C24070_041M,C24070_042E,C24070_042M,C24070_043E,C24070_043M,C24070_044E,C24070_044M,C24070_045E,C24070_045M,C24070_046E,C24070_046M,C24070_047E,C24070_047M,C24070_048E,C24070_048M,C24070_049E,C24070_049M,C24070_050E,C24070_050M,C24070_051E,C24070_051M,C24070_052E,C24070_052M,C24070_053E,C24070_053M,C24070_054E,C24070_054M,C24070_055E,C24070_055M,C24070_056E,C24070_056M,C24070_057E,C24070_057M,C24070_058E,C24070_058M,C24070_059E,C24070_059M,C24070_060E,C24070_060M,C24070_061E,C24070_061M,C24070_062E,C24070_062M,C24070_063E,C24070_063M,C24070_064E,C24070_064M,C24070_065E,C24070_065M,C24070_066E,C24070_066M,C24070_067E,C24070_067M,C24070_068E,C24070_068M,C24070_069E,C24070_069M,C24070_070E,C24070_070M,C24070_071E,C24070_071M,C24070_072E,C24070_072M,C24070_073E,C24070_073M,C24070_074E,C24070_074M,C24070_075E,C24070_075M,C24070_076E,C24070_076M,C24070_077E,C24070_077M,C24070_078E,C24070_078M,C24070_079E,C24070_079M,C24070_080E,C24070_080M,C24070_081E,C24070_081M,C24070_082E,C24070_082M,C24070_083E,C24070_083M,C24070_084E,C24070_084M,NAME,C24070_001EA,C24070_001MA,C24070_002EA,C24070_002MA,C24070_003MA,C24070_003EA,C24070_004MA,C24070_004EA,C24070_005MA,C24070_005EA,C24070_006EA,C24070_006MA,C24070_007EA,C24070_007MA,C24070_008EA,C24070_008MA,C24070_009MA,C24070_009EA,C24070_010MA,C24070_010EA,C24070_011EA,C24070_011MA,C24070_012EA,C24070_012MA,C24070_013EA,C24070_013MA,C24070_014MA,C24070_014EA,C24070_015MA,C24070_015EA,C24070_016MA,C24070_016EA,C24070_017EA,C24070_017MA,C24070_018EA,C24070_018MA,C24070_019EA,C24070_019MA,C24070_020MA,C24070_020EA,C24070_021MA,C24070_021EA,C24070_022EA,C24070_022MA,C24070_023EA,C24070_023MA,C24070_024EA,C24070_024MA,C24070_025MA,C24070_025EA,C24070_026MA,C24070_026EA,C24070_027MA,C24070_027EA,C24070_028EA,C24070_028MA,C24070_029EA,C24070_029MA,C24070_030MA,C24070_030EA,C24070_031MA,C24070_031EA,C24070_032MA,C24070_032EA,C24070_033EA,C24070_033MA,C24070_034EA,C24070_034MA,C24070_035MA,C24070_035EA,C24070_036MA,C24070_036EA,C24070_037MA,C24070_037EA,C24070_038MA,C24070_038EA,C24070_039EA,C24070_039MA,C24070_040EA,C24070_040MA,C24070_041EA,C24070_041MA,C24070_042MA,C24070_042EA,C24070_043MA,C24070_043EA,C24070_044MA,C24070_044EA,C24070_045EA,C24070_045MA,C24070_046EA,C24070_046MA,C24070_047MA,C24070_047EA,C24070_048MA,C24070_048EA,C24070_049MA,C24070_049EA,C24070_050EA,C24070_050MA,C24070_051EA,C24070_051MA,C24070_052EA,C24070_052MA,C24070_053MA,C24070_053EA,C24070_054MA,C24070_054EA,C24070_055EA,C24070_055MA,C24070_056EA,C24070_056MA,C24070_057EA,C24070_057MA,C24070_058MA,C24070_058EA,C24070_059MA,C24070_059EA,C24070_060MA,C24070_060EA,C24070_061EA,C24070_061MA,C24070_062EA,C24070_062MA,C24070_063EA,C24070_063MA,C24070_064MA,C24070_064EA,C24070_065MA,C24070_065EA,C24070_066EA,C24070_066MA,C24070_067EA,C24070_067MA,C24070_068EA,C24070_068MA,C24070_069MA,C24070_069EA,C24070_070MA,C24070_070EA,C24070_071MA,C24070_071EA,C24070_072EA,C24070_072MA,C24070_073EA,C24070_073MA,C24070_074EA,C24070_074MA,C24070_075MA,C24070_075EA,C24070_076MA,C24070_076EA,C24070_077EA,C24070_077MA,C24070_078EA,C24070_078MA,C24070_079EA,C24070_079MA,C24070_080MA,C24070_080EA,C24070_081MA,C24070_081EA,C24070_082MA,C24070_082EA,C24070_083EA,C24070_083MA,C24070_084EA,C24070_084MA,state
0400000US01,2014473,14052,34135,2562,167692,7684,313314,8552,69917,4172,248614,7703,106311,5194,39934,3365,119039,5934,165512,6177,396820,9624,147560,6841,101376,5241,104249,5369,1388319,12357,21577,1892,114051,6755,302242,8516,62258,4004,220677,7238,70931,4127,35522,3204,98724,5310,122231,5246,169272,7086,128194,6793,42640,3716,0,265,65991,4486,2610,1013,11054,1792,3931,1052,4261,1340,10601,1345,1926,748,446,252,5215,1142,12210,2082,5600,1099,3262,908,4875,1190,0,265,110892,5089,124,130,1271,507,1952,762,724,414,3191,1012,2934,713,908,401,3357,632,2368,772,58197,4417,4538,1271,31328,2550,0,265,315486,9482,442,308,8743,1744,1987,659,82,116,2190,722,23758,2831,1944,488,3347,856,7169,1427,155941,6368,4601,873,1033,531,104249,5369,133785,5883,9382,1408,32573,3233,3202,942,2592,664,11955,1736,6762,1361,1114,511,8396,1567,21534,2179,7810,1288,6965,1503,21500,2028,0,265,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,322618,6281,15329,2396,29109,2682,12424,1661,6939,1452,36837,3029,26869,2415,7412,1594,14434,1850,26406,2196,70680,4202,25979,2989,14455,1913,35745,3128,175889,6776,12347,2046,19754,2368,11239,1491,6519,1363,32431,2908,16969,1978,5831,1297,9818,1653,18044,1755,18675,2784,20392,2853,3870,911,0,235,8600,1442,406,293,2310,727,395,298,33,56,657,358,276,201,216,231,1059,536,1680,724,589,308,573,302,406,335,0,235,30267,2840,317,340,374,219,102,109,0,235,769,422,1442,691,507,292,1213,562,1019,462,16053,1891,1254,444,7217,1364,0,235,83419,4443,821,388,2484,804,176,173,157,196,952,625,6586,1153,615,413,520,246,1504,529,31596,2931,1930,722,333,248,35745,3128,24443,2378,1438,496,4187,890,512,335,230,239,2028,661,1596,485,243,234,1824,588,4159,1066,3767,863,1830,593,2629,746,0,235,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,2792806,16291,35758,4155,312869,10274,219648,8643,84407,4760,336965,11098,140984,6228,55498,4119,241698,8307,310775,10818,499377,11951,280317,10472,130007,6821,144503,6953,1972843,16947,27696,3903,255390,9200,205949,8274,73218,4898,306769,11238,100543,5024,48353,3828,197809,7902,234149,9210,213253,8017,245050,9733,64664,5015,0,291,109665,5529,1397,566,18208,2102,3986,1144,6036,1251,10680,2001,4241,1261,2267,1060,14827,1919,24630,2782,10936,1700,5536,1148,6921,1640,0,291,137650,6283,514,313,2364,809,3597,1132,405,232,3994,1234,3599,1195,748,426,4772,1001,5593,1137,74191,4698,7966,1434,29907,2754,0,291,389918,9419,2713,948,6997,1273,1029,513,193,235,1682,639,25718,2796,2022,528,3679,1148,7124,1613,183567,6949,10131,1467,560,335,144503,6953,182730,7414,3438,1048,29910,3367,5087,1258,4555,1181,13840,2079,6883,1541,2108,786,20611,2059,39279,3166,17430,2249,11634,2036,27955,3616,0,291,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1251076,10826,42844,3204,99928,4987,204451,6724,41450,3255,162935,6553,68456,4085,24574,2449,60352,4550,74306,4407,271438,7820,85097,4849,59710,3725,55535,3954,831927,10495,23981,2516,60416,4332,196281,6740,37786,3115,146858,6286,49816,3596,21835,2436,47912,3774,50481,3353,99762,5379,74470,4447,22329,2716,0,257,41675,2862,3094,888,7755,1267,2270,917,1993,692,5191,1181,2682,830,210,212,3600,1023,6605,1289,3657,887,1852,602,2766,800,0,257,81267,4598,181,137,1204,636,1834,859,151,182,2396,1196,1153,490,638,365,1668,790,1383,614,48995,3006,2819,895,18845,1708,0,257,199108,7327,1091,545,6688,1108,1497,548,121,141,513,267,10473,1527,1112,376,1980,671,3594,932,113575,5217,2711,943,218,193,55535,3954,97099,4270,14497,1986,23865,2471,2569,920,1399,591,7977,1422,4332,998,779,448,5192,911,12243,1728,5449,1195,3245,909,15552,1844,0,257,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,16740938,37666,331682,10694,1324587,21671,1792565,21796,630376,15014,1877531,23997,767069,15898,504153,12820,1262722,19146,1976267,30166,3139679,26365,1517525,23306,885386,16515,731396,15160,11355519,43002,271576,10146,973164,19334,1674066,22882,548689,13729,1657969,22294,522445,13189,437039,11845,979843,17241,1422712,23530,1166886,18673,1263633,20938,437497,13153,0,289,546643,13870,8871,1794,71892,4850,35659,3483,34085,3305,50764,4143,16515,2202,12286,1765,66721,4387,118651,6952,60816,3858,43527,4088,26856,3012,0,289,972605,18208,7223,2006,14008,1880,25192,2962,7635,1497,27015,2876,11961,1890,8848,1254,40701,3288,53822,3313,532618,14036,48322,3934,195260,7127,0,289,2324507,26611,9334,1691,35419,2935,8292,1601,698,317,9341,1996,169209,8145,18809,2246,26724,3090,55662,3712,1201739,17811,51573,4426,6311,1473,731396,15160,1541664,19100,34678,3328,230104,8854,49356,4119,39269,3649,132442,8000,46939,4405,27171,2725,148733,6221,325420,10299,177620,6909,110470,5233,219462,7933,0,289,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,2432651,13514,49133,3999,244324,10042,176431,5976,75794,4774,278109,8475,112093,5851,88911,4325,200870,7011,302168,9088,430446,9127,237443,9840,122491,5570,114438,4779,1609657,15128,29681,2952,172749,8183,161567,6143,67040,4188,244750,8650,75945,4717,78682,3932,154889,6392,218018,7068,156151,5623,198029,9275,52156,3446,0,271,131161,6235,2919,739,28308,2777,5102,1080,4673,1246,12415,2048,3410,835,1435,697,16781,1709,30749,3380,10143,1431,7536,1483,7690,1319,0,271,161927,6869,260,281,2465,1139,3186,1049,1074,696,5430,1385,2828,772,1900,661,6942,1425,9017,1711,82390,4529,8825,1814,37610,3326,0,271,343223,9399,2145,660,8948,1312,1447,685,0,271,658,337,24614,2083,4207,916,3116,860,7558,1363,162584,6059,13032,2227,476,318,114438,4779,186683,7260,14128,2071,31854,3265,5129,1071,3007,1024,14856,2095,5296,1014,2687,832,19142,2088,36826,3177,19178,2030,10021,1380,24559,2823,0,271,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,1764288,10606,7191,1213,122178,5690,214171,7332,55108,3191,204414,7547,68508,4158,47842,3755,169471,7493,189146,7174,399993,8669,135278,6100,80840,4499,70148,4180,1201826,12825,4320,910,77069,5128,202382,7180,50645,3035,183128,7061,47762,3399,39843,3278,146053,6869,142111,6359,161289,6162,108276,5401,38948,3513,0,269,60397,4194,460,255,11274,1736,3277,801,2587,683,6942,1239,784,415,950,411,5113,981,14703,1675,6102,1334,4096,1080,4109,847,0,269,146723,6265,0,269,1523,727,3317,958,34,57,3079,1043,1867,774,1667,553,3432,842,4060,924,97178,4742,8214,1464,22352,2159,0,269,231548,7793,80,131,3342,825,1459,489,236,339,819,478,15927,2044,3780,846,3027,836,2574,662,121562,4941,8019,1639,575,356,70148,4180,123794,5187,2331,857,28970,2514,3736,773,1606,503,10446,1681,2168,792,1602,484,11846,1698,25698,2584,13862,1928,6673,1275,14856,1979,0,269,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,406864,6153,4242,1108,32656,2737,37822,2892,11059,1580,52427,4305,19054,2270,6308,1252,44078,3461,38076,2831,85942,4607,34855,3562,19025,2588,21320,2065,280574,6652,2173,804,23643,2487,35525,2944,9765,1477,47585,4043,13663,1973,5174,1075,39305,3165,30304,2763,34534,3131,29969,3089,8934,1882,0,261,15544,1964,721,399,2750,712,664,584,784,492,2004,661,720,391,239,267,755,321,2640,800,1242,505,1148,398,1877,758,0,261,31532,2688,86,102,481,333,803,483,107,126,941,459,179,210,147,151,1084,548,1126,569,19109,2027,1530,652,5939,1200,0,261,58300,3693,93,56,1038,367,266,274,0,261,260,199,4202,1090,434,285,423,335,804,620,28408,2344,960,503,92,103,21320,2065,20914,2493,1169,451,4744,1055,564,379,403,285,1637,708,290,206,314,326,2511,899,3202,1001,2649,829,1248,666,2183,684,0,261,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,288360,4466,917,548,8680,1762,3440,1024,1738,669,13193,1850,8331,1583,13972,1884,19819,2123,68928,3903,56652,3399,26308,2736,20912,2128,45470,3252,143243,5303,714,519,5844,1496,2819,1014,1394,577,11989,1756,4014,942,8370,1265,13457,1957,52187,3561,18977,2078,19932,2664,3546,1044,0,292,7382,1572,59,100,520,422,122,148,137,172,264,328,104,123,445,284,908,419,2991,928,928,525,904,394,0,292,0,292,46826,3555,68,113,393,363,195,264,64,104,337,302,529,419,1953,638,2302,800,5117,1073,18435,2505,1630,713,15803,1845,0,292,75108,4091,0,292,863,473,168,187,0,292,0,292,2725,906,2688,933,1839,817,3780,1159,15547,2000,1975,677,53,87,45470,3252,15801,1909,76,130,1060,519,136,163,143,175,603,420,959,509,516,391,1313,535,4853,1043,2765,820,1867,615,1510,598,0,292,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,8344108,29633,88633,6357,887115,19361,489961,12669,297219,11894,1063994,20625,432214,12520,197327,7806,729528,12961,952143,16256,1525398,21196,855138,19448,429129,9282,396309,12017,5752566,31613,69030,5879,644890,16305,447124,11808,255689,10428,954796,19039,284692,10129,175221,7457,569742,11193,695268,14621,698527,15754,754915,18683,202672,6880,0,300,538834,12526,5798,1322,121400,5807,22540,2490,25008,2725,52214,3885,21016,2684,5930,1342,68570,4803,112290,5430,43611,3477,27324,2889,33133,3677,0,300,459540,11373,828,466,9132,2289,6556,1487,3596,1089,12522,2459,5383,1203,2478,741,20713,2115,19043,2126,255841,7669,21548,2701,101900,5426,0,300,1067717,19851,1622,743,18932,2442,2624,646,816,457,4479,985,97330,5174,6602,1195,10449,1565,17614,1990,484823,13568,22796,2464,3321,953,396309,12017,525451,12397,11355,1951,92761,7428,11117,1685,12110,1613,39983,3223,23793,3173,7096,1519,60054,3467,107928,5749,42596,2897,28555,3294,88103,5580,0,300,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
