GEO_ID,C18006_001E,C18006_001M,C18006_002E,C18006_002M,C18006_003E,C18006_003M,C18006_004E,C18006_004M,C18006_005E,C18006_005M,C18006_006E,C18006_006M,C18006_007E,C18006_007M,C18006_008E,C18006_008M,C18006_009E,C18006_009M,C18006_010E,C18006_010M,C18006_011E,C18006_011M,C18006_012E,C18006_012M,C18006_013E,C18006_013M,C18006_014E,C18006_014M,C18006_015E,C18006_015M,C18006_016E,C18006_016M,C18006_017E,C18006_017M,C18006_018E,C18006_018M,C18006_019E,C18006_019M,C18006_020E,C18006_020M,C18006_021E,C18006_021M,NAME,C18006_001MA,C18006_001EA,C18006_002MA,C18006_002EA,C18006_003EA,C18006_003MA,C18006_004EA,C18006_004MA,C18006_005EA,C18006_005MA,C18006_006MA,C18006_006EA,C18006_007MA,C18006_007EA,C18006_008MA,C18006_008EA,C18006_009MA,C18006_009EA,C18006_010EA,C18006_010MA,C18006_011MA,C18006_011EA,C18006_012MA,C18006_012EA,C18006_013MA,C18006_013EA,C18006_014MA,C18006_014EA,C18006_015EA,C18006_015MA,C18006_016EA,C18006_016MA,C18006_017MA,C18006_017EA,C18006_018MA,C18006_018EA,C18006_019MA,C18006_019EA,C18006_020MA,C18006_020EA,C18006_021EA,C18006_021MA,state
0400000US26,9323046,1876,4551952,3127,779971,3402,8771,1623,771200,3289,3254406,4314,75696,3801,3178710,5065,517575,1702,41154,2543,476421,2912,4771094,3240,746409,3381,4365,1046,742044,3466,3329075,4334,95546,4817,3233529,6281,695610,1969,83694,4135,611916,4627,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4751591,1698,2353789,2845,388358,2813,3383,729,384975,2812,1710669,2760,26752,2084,1683917,3280,254762,1513,14346,1202,240416,1907,2397802,2746,371299,2686,2808,790,368491,2657,1694253,3053,26829,2188,1667424,3639,332250,1514,27055,1946,305195,2301,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2639235,2877,1260244,4214,239083,2468,3175,915,235908,2483,880213,4344,32956,3237,847257,5612,140948,1997,16070,1739,124878,2555,1378991,3403,224808,2395,1480,643,223328,2446,953343,3275,41586,3396,911757,4376,200840,1756,33119,2558,167721,2804,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5340788,2644,2585024,4144,436137,3195,4969,995,431168,3362,1835874,4263,44975,3307,1790899,5457,313013,1434,28896,2140,284117,2470,2755764,3553,422740,2827,2873,651,419867,2893,1908258,3602,53223,3775,1855035,5226,424766,1521,48324,3219,376442,3620,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,870954,1511,432102,1967,67419,1473,695,322,66724,1577,307750,1782,8208,1281,299542,2078,56933,918,4037,871,52896,934,438852,2102,64281,1386,369,282,63912,1343,306913,2087,6656,1368,300257,2537,67658,1003,6336,1080,61322,1553,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1607677,1634,794816,1887,134228,1555,1604,592,132624,1677,567514,1994,7054,956,560460,2089,93074,782,5468,861,87606,1154,812861,1782,130358,1623,646,365,129712,1718,559570,1671,9474,1363,550096,2100,122933,940,7883,1001,115050,1257,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2281370,1748,1153832,3015,196591,2242,1718,851,194873,2394,830895,3177,12603,1875,818292,3479,126346,974,10205,1432,116141,1672,1127538,2860,183758,2066,985,585,182773,2139,799883,3211,15876,2000,784007,3743,143897,778,14928,1700,128969,1967,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1226017,973,603063,1969,95442,1652,500,293,94942,1751,440302,1960,8072,1313,432230,2395,67319,792,4873,968,62446,1189,622954,2057,90458,1641,532,306,89926,1729,447456,1828,9635,1816,437821,2774,85040,593,8396,1264,76644,1375,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8045505,1619,3899850,2594,655961,3313,7432,1377,648529,3485,2797629,3487,52819,3376,2744810,5306,446260,1720,36735,2307,409525,3188,4145655,2630,627670,3311,4366,920,623304,3612,2888471,3504,53653,3933,2834818,5341,629514,2048,75478,3822,554036,4146,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1781587,1738,867794,2742,157696,2216,1560,678,156136,2338,606224,2889,13920,2088,592304,3442,103874,1305,8430,1147,95444,1593,913793,2101,150310,2145,867,428,149443,2221,632953,2333,15841,1879,617112,3113,130530,1086,16233,1491,114297,1718,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,17807393,2662,8553096,5558,1401777,4720,17937,2092,1383840,5054,6158446,6158,116207,4931,6042239,7768,992873,2546,87215,4214,905658,4913,9254297,5144,1340983,3941,9002,1666,1331981,4234,6504136,5364,132844,6932,6371292,8306,1409178,4773,180940,6491,1228238,8021,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,8059002,4503,3897418,6335,671683,4843,5907,1432,665776,4610,2798671,5843,63153,4256,2735518,7816,427064,2451,36550,2307,390514,3246,4161584,5759,631222,5279,4786,1286,626436,5679,2933621,5850,82935,4663,2850686,7045,596741,2095,72294,3092,524447,3986,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,581315,1256,287547,1628,45271,1147,311,154,44960,1142,204938,1628,2107,542,202831,1647,37338,488,2353,521,34985,743,293768,1589,42029,1044,512,359,41517,1133,202770,1629,2446,659,200324,1690,48969,636,3943,766,45026,970,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10563498,2801,5111939,4228,872417,4560,9483,1152,862934,4699,3633051,5170,76864,4528,3556187,5839,606471,2366,47251,3082,559220,3705,5451559,4336,831262,3772,7536,1249,823726,3728,3776048,4791,96007,4634,3680041,6885,844249,2752,94167,4136,750082,4908,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3242608,2577,1574159,3952,275247,2906,2584,729,272663,2971,1105835,3572,28153,2593,1077682,4109,193077,1676,17383,1421,175694,2196,1668449,3527,263750,2989,2130,612,261620,3086,1146637,3780,38247,2917,1108390,4365,258062,1714,33005,2466,225057,2939,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3428493,2565,1690060,3387,268577,2454,3291,944,265286,2676,1219844,2861,23901,2653,1195943,3999,201639,1555,14299,1645,187340,2203,1738433,2850,257335,2472,1549,630,255786,2484,1220423,3067,29444,2741,1190979,3888,260675,1830,31220,2674,229455,3151,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,11488130,2474,5541775,4234,880381,3829,9769,1309,870612,4262,3923371,4064,91490,4319,3831881,5769,738023,2970,61462,3391,676561,4577,5946355,3734,839608,4170,6488,1317,833120,4303,4066583,4926,96989,4105,3969594,6611,1040164,2813,107416,4112,932748,4881,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,987710,1051,473509,1470,73423,1414,752,408,72671,1393,343731,1685,6223,1170,337508,2187,56355,731,4525,914,51830,1150,514201,1287,72176,1304,354,370,71822,1379,361487,1725,8254,1223,353233,2111,80538,712,8594,1220,71944,1272,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3940504,3079,1886594,3697,322057,3066,2757,862,319300,3362,1340221,4134,35378,2918,1304843,4864,224316,2087,18377,2339,205939,2892,2053910,3456,305207,2769,2271,777,302936,2923,1440283,3552,42196,2867,1398087,4727,308420,1613,42041,3454,266379,3247,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,710261,1104,351987,2167,59793,1288,643,731,59150,1660,246819,1788,3616,835,243203,2093,45375,799,2334,529,43041,888,358274,2062,56343,1508,172,157,56171,1524,243542,1765,3922,920,239620,1834,58389,873,4061,706,54328,1000,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5541042,3413,2685049,4300,448815,3974,4599,1032,444216,4270,1929809,4735,51955,4025,1877854,6837,306425,1650,28231,2193,278194,2732,2855993,3222,427814,3238,3178,1072,424636,3415,2004335,3603,62266,4423,1942069,6042,423844,1950,58273,3812,365571,3958,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,21106536,4717,10373381,8121,1977148,8089,19010,2271,1958138,8567,7443857,8342,145596,5908,7298261,10091,952376,3445,97764,4095,854612,5058,10733155,6506,1897838,7778,15010,2169,1882828,8281,7567532,8421,177386,7289,7390146,10779,1267785,3534,187374,5436,1080411,6615,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2276449,1302,1137595,2156,239578,2148,2079,685,237499,2305,799540,2581,10919,1272,788621,2921,98477,767,6631,1110,91846,1266,1138854,1999,222492,2162,1224,447,221268,2178,796859,1900,11756,1837,785103,2660,119503,939,10290,1421,109213,1629,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,584347,752,286485,1211,41910,618,428,173,41482,609,210319,1187,2507,603,207812,1306,34256,530,2609,537,31647,709,297862,1071,39560,899,225,187,39335,934,213778,1011,4307,1044,209471,1537,44524,554,4251,725,40273,971,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6924827,5863,3337428,6485,559277,4113,4869,1090,554408,4272,2416178,7290,43366,3265,2372812,7466,361973,2393,25530,2728,336443,3867,3587399,4614,532342,3962,3422,866,528920,3847,2568813,4488,46830,3054,2521983,5258,486244,2695,58228,4070,428016,5011,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5891685,3059,2903733,3793,480047,3177,5658,1343,474389,3401,2110648,4627,41146,2948,2069502,5017,313038,1669,25850,2656,287188,2828,2987952,3281,457545,2687,3114,960,454431,2733,2127351,3733,49573,3070,2077778,4820,403056,1754,50950,3369,352106,3514,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1688172,1270,821665,2319,121121,1755,1929,668,119192,1890,586159,2207,21302,2138,564857,3237,114385,1176,12796,1337,101589,1590,866507,2204,116899,1851,952,617,115947,1854,595565,2210,21108,2131,574457,2758,154043,1251,23893,2029,130150,2414,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5118080,1828,2525075,2888,406482,2100,4449,888,402033,2086,1823427,2866,30097,2669,1793330,3814,295166,1218,19159,1392,276007,1750,2593005,2369,392544,2044,2306,590,390238,2111,1811881,3238,34585,2740,1777296,4042,388580,1563,36725,2458,351855,2921,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,470869,1612,236179,2115,36364,1276,321,319,36043,1322,172569,1955,3845,1091,168724,2150,27246,431,2094,538,25152,591,234690,1663,35744,1138,0,259,35744,1138,167534,1379,4784,863,162750,1682,31412,621,3138,694,28274,814,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3646609,685,1734693,1472,329632,2218,5264,1091,324368,2470,1189229,2279,47179,3294,1142050,3398,215832,589,30670,2128,185162,2216,1911916,1348,318292,2081,1961,639,316331,2189,1311272,2125,40067,2972,1271205,3497,282352,620,56321,3041,226031,3034,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
