GEO_ID,B08412_001E,B08412_001M,B08412_002E,B08412_002M,B08412_003E,B08412_003M,B08412_004E,B08412_004M,B08412_005E,B08412_005M,B08412_006E,B08412_006M,B08412_007E,B08412_007M,B08412_008E,B08412_008M,B08412_009E,B08412_009M,B08412_010E,B08412_010M,B08412_011E,B08412_011M,B08412_012E,B08412_012M,B08412_013E,B08412_013M,B08412_014E,B08412_014M,B08412_015E,B08412_015M,B08412_016E,B08412_016M,B08412_017E,B08412_017M,B08412_018E,B08412_018M,B08412_019E,B08412_019M,B08412_020E,B08412_020M,B08412_021E,B08412_021M,B08412_022E,B08412_022M,B08412_023E,B08412_023M,B08412_024E,B08412_024M,B08412_025E,B08412_025M,B08412_026E,B08412_026M,B08412_027E,B08412_027M,B08412_028E,B08412_028M,B08412_029E,B08412_029M,B08412_030E,B08412_030M,B08412_031E,B08412_031M,B08412_032E,B08412_032M,B08412_033E,B08412_033M,B08412_034E,B08412_034M,B08412_035E,B08412_035M,B08412_036E,B08412_036M,B08412_037E,B08412_037M,B08412_038E,B08412_038M,B08412_039E,B08412_039M,NAME,B08412_001MA,B08412_001EA,B08412_002EA,B08412_002MA,B08412_003EA,B08412_003MA,B08412_004MA,B08412_004EA,B08412_005EA,B08412_005MA,B08412_006EA,B08412_006MA,B08412_007MA,B08412_007EA,B08412_008EA,B08412_008MA,B08412_009MA,B08412_009EA,B08412_010EA,B08412_010MA,B08412_011EA,B08412_011MA,B08412_012MA,B08412_012EA,B08412_013EA,B08412_013MA,B08412_014EA,B08412_014MA,B08412_015MA,B08412_015EA,B08412_016EA,B08412_016MA,B08412_017EA,B08412_017MA,B08412_018EA,B08412_018MA,B08412_019EA,B08412_019MA,B08412_020MA,B08412_020EA,B08412_021MA,B08412_021EA,B08412_022MA,B08412_022EA,B08412_023MA,B08412_023EA,B08412_024EA,B08412_024MA,B08412_025EA,B08412_025MA,B08412_026EA,B08412_026MA,B08412_027MA,B08412_027EA,B08412_028MA,B08412_028EA,B08412_029EA,B08412_029MA,B08412_030EA,B08412_030MA,B08412_031EA,B08412_031MA,B08412_032EA,B08412_032MA,B08412_033MA,B08412_033EA,B08412_034MA,B08412_034EA,B08412_035EA,B08412_035MA,B08412_036EA,B08412_036MA,B08412_037EA,B08412_037MA,B08412_038MA,B08412_038EA,B08412_039MA,B08412_039EA,state
0400000US13,4104494,23433,111865,6057,364912,10930,540236,12990,626223,14497,590320,12752,235841,9897,578665,12162,123128,6300,150336,6549,377207,11721,286355,9786,119406,6383,2229225,13919,62449,4499,172146,7924,268067,7804,324728,9403,323840,10189,123556,7066,329253,8305,69939,4968,85503,5024,220163,9258,171700,7289,77881,4859,1875269,15468,49416,3755,192766,7600,272169,9024,301495,10271,266480,8753,112285,5843,249412,8868,53189,4059,64833,4576,157044,7087,114655,5894,41525,3504,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,602720,7688,24444,2510,60465,3938,79974,5075,82484,4132,87672,4967,26935,3250,99492,5042,15405,1963,24255,2733,52928,4148,37196,3203,11470,1724,328707,5113,15884,2057,30948,3117,41689,3456,43937,3414,47875,3192,15045,2427,58841,3111,8100,1417,13021,1830,28237,2952,18762,1916,6368,1297,274013,5053,8560,1345,29517,2466,38285,3081,38547,2780,39797,3273,11890,2015,40651,3693,7305,1277,11234,1670,24691,2407,18434,2093,5102,1139,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,622969,7082,38619,3124,100613,5583,123167,5195,106296,5761,85012,4766,28510,2797,62871,3860,8549,1396,14824,2249,28233,2510,19159,2394,7116,1142,347049,4930,20862,2175,50517,3637,62680,3726,57913,4192,48379,3417,16292,2124,39881,3246,4872,964,8100,1528,18761,2213,13414,1813,5378,1002,275920,5300,17757,1994,50096,3397,60487,3458,48383,3796,36633,2529,12218,1695,22990,2459,3677,916,6724,1539,9472,1269,5745,1383,1738,555,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5750287,20699,206528,7430,584630,12803,728360,14934,740542,11558,727086,14410,334083,10020,758134,13921,176087,7118,257740,8526,570264,11778,498807,12160,168026,6603,3111228,16993,105635,4947,280597,9736,355574,9166,375825,9180,387000,10274,178215,6500,431904,10272,103030,5531,151674,6103,332309,8504,305442,9135,104023,4192,2639059,15973,100893,4471,304033,7130,372786,9974,364717,8003,340086,8208,155868,5982,326230,8233,73057,4135,106066,5381,237955,8351,193365,7073,64003,4227,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2807063,17556,128190,5378,371633,11228,450768,10583,476898,9730,435379,11077,187004,7798,312232,8363,75370,4918,80916,4465,156187,6252,90258,5378,42228,3387,1508671,12111,68053,4377,176653,7333,224222,7060,244023,7723,234558,8469,102243,5516,179769,6260,43143,3412,47895,3598,96534,4630,60175,3960,31403,3018,1298392,11533,60137,3387,194980,7052,226546,7728,232875,6440,200821,5962,84761,4641,132463,4501,32227,3177,33021,2662,59653,3672,30083,2997,10825,1466,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1436052,10730,116705,4358,270481,6582,266296,6634,236710,7039,194383,5927,78163,4417,123113,5542,25857,2156,28535,2327,50556,3034,27738,2020,17515,1547,763111,5809,62919,2783,137342,3897,135246,5215,124417,4289,104184,4239,40993,3095,68879,4265,13772,1526,17816,1950,27627,2387,17161,1673,12755,1365,672941,8249,53786,3277,133139,4402,131050,4382,112293,4668,90199,4102,37170,2315,54234,2914,12085,1410,10719,1216,22929,1992,10577,1193,4760,762,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1327795,11866,102463,4337,222678,7321,252820,8010,214433,7450,186084,6758,68587,3479,127573,4839,27923,2792,27759,2535,53417,3126,27958,2441,16100,1736,718420,8176,55820,3124,107487,4829,130193,5257,117047,4609,101032,4565,37407,2405,75239,3931,16394,1950,16027,2107,31286,2376,18656,1931,11832,1430,609375,7622,46643,2863,115191,4746,122627,5357,97386,4666,85052,4328,31180,2433,52334,3362,11529,1650,11732,1628,22131,2153,9302,1277,4268,863,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1775765,16514,71248,4425,215352,7657,288284,8221,301940,10265,281144,8242,125031,5534,203642,7057,52137,4162,46381,3684,102817,5741,58902,4535,28887,2626,956489,11231,37266,3280,101217,4950,146564,4512,151979,6560,149172,6204,68589,4492,118873,5506,28589,2986,27601,2819,62916,4190,40864,3852,22859,2330,819276,10176,33982,2812,114135,6094,141720,6627,149961,6336,131972,5611,56442,3846,84769,4646,23548,2425,18780,2091,39901,3518,18038,2301,6028,1227,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1788992,15961,76441,4579,205802,7964,266485,7362,302557,8813,250384,8136,95785,5022,237577,8465,38990,3351,46214,3813,123228,5527,84025,4279,61504,4125,961168,10958,37348,2901,98787,5465,131015,5973,153564,6015,131948,5778,48515,3765,133415,5997,22300,2643,25103,2830,73450,4059,56250,3698,49473,3870,827824,11052,39093,3151,107015,5151,135470,4859,148993,6385,118436,4928,47270,3503,104162,5242,16690,1977,21111,2336,49778,4030,27775,2667,12031,1630,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,603098,7680,40206,2766,84216,4429,98694,5148,89655,4399,85684,3945,34765,2743,66448,4049,16754,1981,18680,1742,37920,2779,20346,1781,9730,1420,321157,5069,21918,1708,42450,3495,46990,3112,48924,2793,43271,2833,16744,1842,36040,2907,9194,1736,10811,1473,22936,1984,14010,1462,7869,1333,281941,4497,18288,1892,41766,2622,51704,3524,40731,2824,42413,2429,18021,1944,30408,2249,7560,1158,7869,1234,14984,1625,6336,984,1861,455,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2437774,18603,58067,4182,196258,7722,287462,8185,336775,9901,348624,9269,168120,6884,349922,9119,86258,4661,116152,5705,241547,8509,178778,7947,69811,4264,1266586,13714,31455,2952,86879,4699,133772,6149,163108,7115,173938,6781,84871,5212,192287,6640,46897,3220,65922,4315,136976,6310,107752,6208,42729,3668,1171188,11242,26612,2547,109379,5985,153690,5962,173667,6506,174686,5900,83249,4653,157635,6109,39361,3470,50230,3734,104571,5084,71026,4128,27082,2627,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3133903,18989,88541,5794,315708,10580,427846,10494,412062,11029,427574,10318,177462,6702,435466,9280,100046,5075,143982,6217,291017,8608,232763,8015,81436,4483,1635333,13708,44605,3843,139406,5867,199764,6058,205480,6844,218426,7580,95262,4400,232919,6360,57074,3582,80548,4814,172936,6688,141974,6035,46939,3465,1498570,11205,43936,3250,176302,7555,228082,7566,206582,6893,209148,6851,82200,4821,202547,7408,42972,3594,63434,4189,118081,5497,90789,4334,34497,2611,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4235568,21616,174150,6335,490778,10578,646302,13401,684141,12755,632480,12289,287034,7573,513264,9387,122339,4723,152218,6066,298239,7691,162749,6218,71874,4012,2249102,13912,84550,4373,232873,6590,317775,7660,346799,8724,330971,7925,148783,5609,288068,7093,68865,3599,91037,4678,180824,6363,107985,4906,50572,3269,1986466,13884,89600,4443,257905,7393,328527,8779,337342,8429,301509,7761,138251,4771,225196,5779,53474,3028,61181,3576,117415,4346,54764,3886,21302,2091,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2560413,13457,131916,4843,339792,8221,392272,9056,396852,7994,373049,7322,171668,6261,304418,7853,76562,4125,91016,4421,160247,5424,89390,4040,33231,2397,1350928,9494,70181,3234,160036,5181,194643,6222,206870,5528,194201,6151,91070,4380,163851,5663,44850,2752,51902,3203,94668,4163,55279,2875,23377,1670,1209485,8894,61735,3210,179756,6116,197629,5551,189982,5587,178848,4976,80598,3753,140567,4827,31712,2889,39114,2662,65579,3215,34111,2430,9854,1219,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1112196,11608,51450,3559,148055,7181,172392,7783,186488,7744,154671,7232,59290,4313,151487,7274,26989,2757,30386,2980,67320,4945,41808,3508,21860,2594,581948,7937,26481,2614,70153,4742,80616,5116,98247,5054,79544,4777,30486,3066,81638,4863,14847,1845,17041,2238,37217,3515,28448,3134,17230,2431,530248,7711,24969,2752,77902,4921,91776,4860,88241,4549,75127,4422,28804,2997,69849,4439,12142,1647,13345,2226,30103,2671,13360,1808,4630,998,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2685801,18437,119535,6218,318481,7636,392865,9188,424410,9570,387906,9237,185817,5824,354932,9228,79801,4335,98780,4137,183890,5967,99034,5300,40350,3269,1412849,11505,62423,4235,149070,5175,194913,6007,215062,6159,197990,6175,97057,4351,199177,6719,43094,3180,53999,3472,108098,5006,63532,4429,28434,2586,1272952,12483,57112,3644,169411,5542,197952,7091,209348,7132,189916,6344,88760,4270,155755,6183,36707,3288,44781,3044,75792,4026,35502,2906,11916,1446,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,427946,5458,40560,2934,86557,4267,89513,4792,70000,3933,50532,3919,14165,1975,31934,3103,5080,989,6709,1330,13354,1479,12666,1656,6876,1452,226582,3963,22127,2338,43382,2986,42174,3280,37191,2990,26711,2184,7718,1416,17768,2492,3166,848,4338,1065,7266,1199,9214,1402,5527,1365,201364,3925,18433,1706,43175,2711,47339,3031,32809,2362,23821,2893,6447,1055,14166,1841,1914,500,2371,647,6088,1033,3452,905,1349,454,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,884120,7789,70578,3127,155987,5481,162868,5092,155037,5806,130535,4596,47976,2866,77108,3797,12652,1335,14863,1759,28939,2405,17479,1773,10098,1247,475345,5303,38194,2131,78090,3755,84805,3802,80579,4101,72152,3311,26133,1757,45246,2811,7149,1045,7799,1148,18421,1703,10499,1442,6278,1063,408775,5453,32384,2041,77897,3570,78063,3161,74458,3379,58383,2728,21843,1893,31862,2201,5503,819,7064,1160,10518,1325,6980,1134,3820,691,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
