GEO_ID,B24032_001E,B24032_001M,B24032_002E,B24032_002M,B24032_003E,B24032_003M,B24032_004E,B24032_004M,B24032_005E,B24032_005M,B24032_006E,B24032_006M,B24032_007E,B24032_007M,B24032_008E,B24032_008M,B24032_009E,B24032_009M,B24032_010E,B24032_010M,B24032_011E,B24032_011M,B24032_012E,B24032_012M,B24032_013E,B24032_013M,B24032_014E,B24032_014M,B24032_015E,B24032_015M,B24032_016E,B24032_016M,B24032_017E,B24032_017M,B24032_018E,B24032_018M,B24032_019E,B24032_019M,B24032_020E,B24032_020M,B24032_021E,B24032_021M,B24032_022E,B24032_022M,B24032_023E,B24032_023M,B24032_024E,B24032_024M,B24032_025E,B24032_025M,B24032_026E,B24032_026M,B24032_027E,B24032_027M,B24032_028E,B24032_028M,B24032_029E,B24032_029M,B24032_030E,B24032_030M,B24032_031E,B24032_031M,B24032_032E,B24032_032M,B24032_033E,B24032_033M,B24032_034E,B24032_034M,B24032_035E,B24032_035M,B24032_036E,B24032_036M,B24032_037E,B24032_037M,B24032_038E,B24032_038M,B24032_039E,B24032_039M,B24032_040E,B24032_040M,B24032_041E,B24032_041M,B24032_042E,B24032_042M,B24032_043E,B24032_043M,B24032_044E,B24032_044M,B24032_045E,B24032_045M,B24032_046E,B24032_046M,B24032_047E,B24032_047M,B24032_048E,B24032_048M,B24032_049E,B24032_049M,B24032_050E,B24032_050M,B24032_051E,B24032_051M,B24032_052E,B24032_052M,B24032_053E,B24032_053M,B24032_054E,B24032_054M,NAME,B24032_001MA,B24032_001EA,B24032_002MA,B24032_002EA,B24032_003EA,B24032_003MA,B24032_004MA,B24032_004EA,B24032_005MA,B24032_005EA,B24032_006MA,B24032_006EA,B24032_007MA,B24032_007EA,B24032_008MA,B24032_008EA,B24032_009EA,B24032_009MA,B24032_010MA,B24032_010EA,B24032_011MA,B24032_011EA,B24032_012MA,B24032_012EA,B24032_013MA,B24032_013EA,B24032_014EA,B24032_014MA,B24032_015EA,B24032_015MA,B24032_016MA,B24032_016EA,B24032_017MA,B24032_017EA,B24032_018MA,B24032_018EA,B24032_019MA,B24032_019EA,B24032_020EA,B24032_020MA,B24032_021MA,B24032_021EA,B24032_022MA,B24032_022EA,B24032_023MA,B24032_023EA,B24032_024MA,B24032_024EA,B24032_025EA,B24032_025MA,B24032_026MA,B24032_026EA,B24032_027MA,B24032_027EA,B24032_028MA,B24032_028EA,B24032_029MA,B24032_029EA,B24032_030MA,B24032_030EA,B24032_031EA,B24032_031MA,B24032_032MA,B24032_032EA,B24032_033MA,B24032_033EA,B24032_034MA,B24032_034EA,B24032_035MA,B24032_035EA,B24032_036EA,B24032_036MA,B24032_037MA,B24032_037EA,B24032_038MA,B24032_038EA,B24032_039MA,B24032_039EA,B24032_040MA,B24032_040EA,B24032_041MA,B24032_041EA,B24032_042EA,B24032_042MA,B24032_043MA,B24032_043EA,B24032_044MA,B24032_044EA,B24032_045MA,B24032_045EA,B24032_046MA,B24032_046EA,B24032_047EA,B24032_047MA,B24032_048MA,B24032_048EA,B24032_049MA,B24032_049EA,B24032_050MA,B24032_050EA,B24032_051MA,B24032_051EA,B24032_052MA,B24032_052EA,B24032_053EA,B24032_053MA,B24032_054MA,B24032_054EA,state
0400000US01,32488,579,32247,4845,25372,5906,52052,2631,26749,752,36582,724,36247,1890,24942,1153,41610,1099,40100,1430,52240,5439,45540,5501,45523,3291,51607,2164,35088,6323,40734,3052,61564,1461,80593,27546,21528,889,40015,3104,36204,2063,45784,4453,11893,740,15952,5030,11435,823,26903,1555,46040,1309,21460,304,13444,9612,9943,3345,41108,6849,23584,2684,21900,700,24047,2950,14990,741,30402,2791,26660,2896,36269,2004,29232,3140,27369,966,28464,1274,23822,3253,23987,1535,30902,2295,38092,4315,14882,2322,25237,783,29835,2123,23457,1072,10276,586,11479,1969,10139,642,13544,1660,32196,1277,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,41626,636,53828,6388,41706,3902,70124,15135,41695,2963,28802,5638,45949,10948,23943,1914,50980,4249,48852,7510,61168,2753,47001,12776,57221,6782,70993,14598,43283,7728,54877,8240,66910,14293,100001,0,36822,7604,46125,3634,45014,6806,47641,3105,18770,4277,14509,8978,21289,2923,31153,8986,51181,2543,27228,1060,36308,22225,26552,6892,43442,27068,29230,5605,21927,1872,32262,12024,19496,2006,32307,4191,32951,5071,31734,8378,35869,9019,31276,5323,35073,6040,23189,8114,30578,3925,36983,6007,32206,30192,14463,12924,31550,1219,31117,2809,31725,1774,14946,3310,22687,3449,13016,3564,22894,2721,37072,2750,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,***,"100,000+",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,33683,637,30454,3083,21228,1337,48001,4198,29460,950,42440,3006,40595,1547,27995,1473,43418,3973,40823,1227,59449,3928,41387,1700,46456,2243,49659,2722,40763,3026,36859,1926,60048,3591,61789,16044,22722,1908,36833,1026,34568,1856,42234,3087,17963,1361,23701,2011,16189,842,27795,2002,46898,1874,25493,363,15968,4107,11586,1803,29035,16102,29853,2986,31374,1225,30894,2469,17031,589,32840,3715,31177,1786,42296,5293,31858,4275,34083,1244,34965,1147,32031,2620,26793,1498,34851,2519,33276,6527,20209,2086,28086,814,28832,1404,27684,974,14045,854,19168,2692,12868,926,16278,984,34052,1221,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,30173,324,23905,1436,22642,1102,40866,4838,26798,976,32282,818,33140,2053,22682,1737,40656,1584,40369,2667,44392,8955,41291,5521,37692,4714,50688,6939,28558,5241,30646,1263,45706,4799,36679,51193,22126,3050,32851,3017,36078,3901,30697,3202,12121,1537,11166,6664,12264,1602,27093,2963,38319,2525,20322,363,20876,3179,18944,4521,27781,7937,22148,2649,21893,703,24913,4281,15717,722,27640,2082,27025,2131,31145,2445,28576,6742,24297,1399,24578,1207,21686,3614,21777,2139,26637,3366,29790,4696,14946,2053,22093,674,27885,2114,20539,827,8080,1011,9530,3392,7871,1032,12768,1351,29006,1955,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,36991,152,20800,532,19681,697,60609,4550,32334,380,41693,409,40051,1028,26933,430,42312,511,40473,460,66791,2686,60143,2281,52444,1831,61435,922,41757,836,44898,1348,71507,726,64489,11614,23149,656,43742,1358,42740,1208,45031,1863,20251,316,25191,973,18447,571,26959,826,64609,2154,27060,182,12058,491,11717,417,46250,17320,34352,2302,28969,949,31805,904,17256,288,35754,1077,32252,1184,51370,4036,41663,1110,38553,1069,40347,599,35384,1192,34251,1234,43390,1361,35198,4227,20687,739,30521,292,32240,645,29517,570,13889,384,19191,1019,12743,379,15610,437,42488,1395,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,37284,367,36156,3643,25804,2461,59305,6815,32020,759,46623,1601,42114,1800,27404,1240,42472,1909,41054,1175,59097,5437,54379,3296,50105,2560,56543,4290,38803,3746,51447,1197,71198,1931,76756,4414,25033,1809,39057,1997,37042,1742,41467,2456,17421,1464,21452,2007,16622,988,30328,1583,54493,2375,26466,369,18340,5020,14139,2816,46941,4782,31479,1617,31766,1257,31797,2327,17361,960,33034,3624,30791,1708,46515,5208,36185,4210,34669,1560,35417,1495,32367,2088,31934,1077,40663,1477,54926,9661,20156,2454,28713,1002,28612,1568,28777,1283,12447,915,14366,3075,12290,669,16139,1453,40388,1132,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,45537,711,39867,4616,36963,3286,51500,29683,41598,1601,52390,1708,50571,2286,26815,1119,49330,4235,44067,2684,71907,3571,56905,6196,80121,6003,91190,5365,41333,4202,53237,5042,78220,3362,100001,0,26917,2724,45405,1930,45256,2652,45683,2947,20623,1155,25744,5102,18661,2842,31510,1927,60708,1268,30935,406,8713,3654,8278,3370,42500,2012,35801,6841,40006,2454,39985,4372,18752,1295,32069,2341,30522,2741,48886,6539,38368,3616,44782,1768,45918,1491,36126,4476,39431,2396,43225,2782,44469,22723,22731,2548,31853,656,34988,1715,31109,758,13649,1557,18536,3460,12494,1288,19813,1560,47033,2276,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,***,"100,000+",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,40061,1054,27232,12143,24894,16597,27411,2103,39337,3050,50912,1206,42183,6235,27790,2620,46589,4121,42487,5308,62288,17990,47800,10407,50300,3426,54468,3638,35504,7290,50092,5169,66390,8881,53115,80023,27498,6955,40317,2948,41211,2727,38898,5442,17031,1685,25481,4617,15634,1472,30695,3057,45133,5537,28772,1094,15772,3525,15772,3525,-666666666,0,33254,7251,35682,2940,30365,5843,20573,1803,35497,14426,29570,11695,63018,28517,34791,3356,36471,2178,36660,2108,31807,16326,33686,2608,37287,4789,75012,45350,21646,4381,31234,1327,34616,2315,30013,2018,11775,1878,21618,5413,10691,1825,16870,3565,37547,3303,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,42339,1861,23116,16857,22645,20639,100001,0,35105,3107,46576,38493,52323,18605,22214,5840,27948,8501,27164,8854,34608,21925,60565,11046,71449,14715,91394,22704,51091,22051,60002,5615,78434,9843,32476,86333,27413,4481,35870,4029,35940,4789,35120,8532,25370,2274,32249,7602,23777,3120,42717,8603,70482,5611,40460,1183,30372,23314,30372,23314,-666666666,0,42273,18894,27673,29721,36773,14083,18433,4327,32417,23930,30146,16506,49773,31441,48536,6484,53892,10926,59499,11456,42007,11185,42279,4711,51337,3087,40197,52289,21111,6472,31078,2045,32088,3535,30455,2170,22126,3988,36077,9295,19376,3128,36204,2831,54603,4772,District of Columbia,null,null,null,null,null,null,***,"100,000+",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,32308,181,20961,1572,18865,1553,42056,3614,29522,764,37221,812,40418,1177,26640,524,39602,1343,37171,754,50641,1940,45640,2070,45099,1534,52473,2730,35915,1540,35790,782,54292,2567,66821,22518,23523,870,37818,1385,35750,850,41388,972,19719,619,24674,1220,17988,722,26868,710,45368,1078,24821,254,14729,1711,13477,1827,42917,8436,27509,1137,25191,850,29027,1658,16880,395,30769,869,30544,947,32450,2434,31676,1002,32046,423,33175,956,30097,1200,27351,739,34222,1420,38450,4230,20099,748,27988,568,31212,516,26728,367,13943,639,19048,1966,12718,601,16158,502,33669,930,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,34974,379,23645,2099,21610,1210,42017,9751,27407,957,36115,678,41883,1185,26810,854,40715,805,40089,1547,47109,3690,54337,3498,51105,2309,61670,2039,38523,4432,45323,2646,67717,3216,77251,5448,25587,1409,41303,860,39000,2646,45182,3584,17045,892,23866,2601,16066,944,29042,2216,40420,775,25190,277,16637,1761,15991,1692,37061,18934,26276,2218,25687,644,28631,2180,16264,539,30294,1055,29579,1958,37129,5950,37544,2849,32229,619,33240,1634,30998,983,31549,688,39193,1791,52448,9551,21002,1233,28384,709,30748,876,27112,565,11133,436,13205,2240,10983,415,16037,771,34711,1599,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,37044,823,24153,5329,23369,4806,46016,658,41818,1271,41050,5528,35553,4562,26629,2625,41142,1462,36966,3616,60532,7604,60998,4324,42197,4555,49179,5786,39503,8304,37301,3098,62456,6650,36036,2899,24624,1977,41172,2840,35210,5763,50386,7892,27294,1800,28305,4062,27097,1955,27206,3371,46420,2998,27400,711,18603,4667,18603,4667,-666666666,0,30859,2971,24413,5468,28829,2359,20224,1380,32515,4445,31604,4633,45266,18636,33820,6699,31722,1880,33508,3956,29433,3062,30880,3420,34514,4813,33357,5923,25861,3637,31249,1350,32145,2304,30693,1611,21982,1469,19046,10254,22038,1349,20839,1637,40716,2036,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,31474,423,25024,1264,24353,1162,41699,4984,30295,908,35105,2360,36781,2102,27001,1413,39083,2207,37921,2528,48454,5635,35749,5609,41384,1629,45900,9869,37021,6156,36429,3387,49978,3502,62579,35995,22475,3550,39470,4121,34932,5972,45805,4839,14595,2128,22525,9958,12947,2323,25561,4870,42137,1950,20347,505,11850,1945,11621,1460,22083,15969,19242,3034,23119,2253,23687,5702,16545,1042,26019,5190,21774,3977,41884,2761,20987,3539,27457,2149,28474,2436,25270,5812,25119,2018,27428,3441,23263,17997,15893,2278,22425,1028,21995,2574,22618,1090,9989,1343,10645,4696,9826,1600,11761,1395,30764,1354,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,39632,586,31237,969,27090,2798,48454,5298,40899,575,41643,450,44016,1895,25591,684,42342,881,40827,574,62773,2238,49641,3463,57456,3426,66121,3508,40079,3935,48175,1977,67127,2888,60591,19464,24782,1670,39640,1487,37870,1807,40930,1226,16734,576,20310,1672,16112,609,30636,1062,54752,2016,25989,218,13507,2615,11844,1209,36490,4944,30725,1866,28442,1014,32166,791,15582,420,32084,869,31308,903,48882,6619,36142,2093,35257,573,35712,580,32479,1431,31055,759,40220,1181,55758,8808,20332,737,28390,600,30953,647,27074,441,11240,369,12728,1988,11048,381,16723,806,40756,909,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,35922,264,32337,2206,27908,3109,51361,1052,34479,1499,41121,491,39020,2218,25559,834,42020,840,40890,918,52922,3182,40125,3610,50589,1990,60361,3214,31266,1542,37208,2401,54118,3334,68835,34100,23686,2302,38177,1631,36715,1440,40617,2082,11741,639,20087,4876,10870,684,30415,927,41518,974,23089,327,15167,5894,12383,5520,21697,4754,27560,2241,28938,843,26581,1065,14512,818,29406,2135,26924,1606,41375,2464,26924,1732,30002,1015,30447,651,26919,2407,26381,1338,30554,988,34167,6731,20709,1212,25874,494,25328,1547,26023,491,10148,489,15916,1772,9482,642,15589,1279,29989,989,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,32782,540,26979,1212,26358,1095,38150,5823,32356,1075,36115,590,37239,1932,25405,949,42040,1206,40236,2081,51772,2561,34773,2107,50711,3686,56871,4831,31958,2610,33229,3031,46397,2319,100001,0,22264,2042,33472,1719,33715,1881,32965,3372,9753,1022,16224,2577,8962,998,26281,1201,45983,1608,22139,273,11543,1582,11413,1586,35684,36298,28868,3469,27153,706,25141,1861,14391,869,30091,3105,27074,2896,34325,2629,23396,2200,30499,777,31099,869,20690,2879,23099,1205,26088,2087,37483,19213,18180,3303,23982,637,25864,1080,23193,663,8293,560,10751,1615,7741,592,15501,880,37705,2131,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,***,"100,000+",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
