GEO_ID,C24020_001E,C24020_001M,C24020_002E,C24020_002M,C24020_003E,C24020_003M,C24020_004E,C24020_004M,C24020_005E,C24020_005M,C24020_006E,C24020_006M,C24020_007E,C24020_007M,C24020_008E,C24020_008M,C24020_009E,C24020_009M,C24020_010E,C24020_010M,C24020_011E,C24020_011M,C24020_012E,C24020_012M,C24020_013E,C24020_013M,C24020_014E,C24020_014M,C24020_015E,C24020_015M,C24020_016E,C24020_016M,C24020_017E,C24020_017M,C24020_018E,C24020_018M,C24020_019E,C24020_019M,C24020_020E,C24020_020M,C24020_021E,C24020_021M,C24020_022E,C24020_022M,C24020_023E,C24020_023M,C24020_024E,C24020_024M,C24020_025E,C24020_025M,C24020_026E,C24020_026M,C24020_027E,C24020_027M,C24020_028E,C24020_028M,C24020_029E,C24020_029M,C24020_030E,C24020_030M,C24020_031E,C24020_031M,C24020_032E,C24020_032M,C24020_033E,C24020_033M,C24020_034E,C24020_034M,C24020_035E,C24020_035M,C24020_036E,C24020_036M,C24020_037E,C24020_037M,C24020_038E,C24020_038M,C24020_039E,C24020_039M,C24020_040E,C24020_040M,C24020_041E,C24020_041M,C24020_042E,C24020_042M,C24020_043E,C24020_043M,C24020_044E,C24020_044M,C24020_045E,C24020_045M,C24020_046E,C24020_046M,C24020_047E,C24020_047M,C24020_048E,C24020_048M,C24020_049E,C24020_049M,C24020_050E,C24020_050M,C24020_051E,C24020_051M,C24020_052E,C24020_052M,C24020_053E,C24020_053M,C24020_054E,C24020_054M,C24020_055E,C24020_055M,C24020_056E,C24020_056M,C24020_057E,C24020_057M,C24020_058E,C24020_058M,C24020_059E,C24020_059M,C24020_060E,C24020_060M,C24020_061E,C24020_061M,C24020_062E,C24020_062M,C24020_063E,C24020_063M,C24020_064E,C24020_064M,C24020_065E,C24020_065M,C24020_066E,C24020_066M,C24020_067E,C24020_067M,C24020_068E,C24020_068M,C24020_069E,C24020_069M,C24020_070E,C24020_070M,C24020_071E,C24020_071M,C24020_072E,C24020_072M,C24020_073E,C24020_073M,C24020_074E,C24020_074M,C24020_075E,C24020_075M,NAME,C24020_001EA,C24020_001MA,C24020_002EA,C24020_002MA,C24020_003EA,C24020_003MA,C24020_004EA,C24020_004MA,C24020_005MA,C24020_005EA,C24020_006MA,C24020_006EA,C24020_007MA,C24020_007EA,C24020_008EA,C24020_008MA,C24020_009EA,C24020_009MA,C24020_010MA,C24020_010EA,C24020_011MA,C24020_011EA,C24020_012MA,C24020_012EA,C24020_013EA,C24020_013MA,C24020_014EA,C24020_014MA,C24020_015MA,C24020_015EA,C24020_016MA,C24020_016EA,C24020_017MA,C24020_017EA,C24020_018EA,C24020_018MA,C24020_019EA,C24020_019MA,C24020_020MA,C24020_020EA,C24020_021MA,C24020_021EA,C24020_022MA,C24020_022EA,C24020_023EA,C24020_023MA,C24020_024EA,C24020_024MA,C24020_025MA,C24020_025EA,C24020_026MA,C24020_026EA,C24020_027MA,C24020_027EA,C24020_028MA,C24020_028EA,C24020_029EA,C24020_029MA,C24020_030EA,C24020_030MA,C24020_031MA,C24020_031EA,C24020_032MA,C24020_032EA,C24020_033MA,C24020_033EA,C24020_034EA,C24020_034MA,C24020_035EA,C24020_035MA,C24020_036MA,C24020_036EA,C24020_037MA,C24020_037EA,C24020_038MA,C24020_038EA,C24020_039MA,C24020_039EA,C24020_040EA,C24020_040MA,C24020_041EA,C24020_041MA,C24020_042MA,C24020_042EA,C24020_043MA,C24020_043EA,C24020_044MA,C24020_044EA,C24020_045EA,C24020_045MA,C24020_046EA,C24020_046MA,C24020_047MA,C24020_047EA,C24020_048MA,C24020_048EA,C24020_049MA,C24020_049EA,C24020_050MA,C24020_050EA,C24020_051EA,C24020_051MA,C24020_052EA,C24020_052MA,C24020_053EA,C24020_053MA,C24020_054EA,C24020_054MA,C24020_055MA,C24020_055EA,C24020_056MA,C24020_056EA,C24020_057MA,C24020_057EA,C24020_058EA,C24020_058MA,C24020_059EA,C24020_059MA,C24020_060MA,C24020_060EA,C24020_061MA,C24020_061EA,C24020_062MA,C24020_062EA,C24020_063EA,C24020_063MA,C24020_064EA,C24020_064MA,C24020_065MA,C24020_065EA,C24020_066MA,C24020_066EA,C24020_067MA,C24020_067EA,C24020_068EA,C24020_068MA,C24020_069EA,C24020_069MA,C24020_070MA,C24020_070EA,C24020_071MA,C24020_071EA,C24020_072MA,C24020_072EA,C24020_073EA,C24020_073MA,C24020_074EA,C24020_074MA,C24020_075MA,C24020_075EA,state
0400000US01,1359367,14505,796983,10330,233894,6588,113710,4814,88388,3959,25322,2317,120184,5569,21092,2609,32038,2694,5969,1158,9303,1328,8335,1249,14871,2068,6971,1191,21605,2718,15022,2020,6583,1643,74349,5043,2578,768,25779,2789,13926,2238,11853,1778,13420,2409,27056,2732,5516,1221,127966,5747,82742,4679,45224,3510,6582,1257,162364,7266,93267,5116,69097,4526,191828,7220,107369,5010,84459,4863,8170,1249,43991,3290,32298,2951,562384,8434,214779,6228,84495,4163,53428,3449,31067,2551,130284,5020,7850,1132,4195,1085,3866,952,10485,1569,7577,1268,33725,2868,6253,1126,56333,3309,34294,2515,22039,2377,74895,4621,21564,2770,4530,1104,3021,961,1509,520,21167,2663,11657,1620,15977,1643,210121,6587,63343,3930,146778,5246,1391,670,8407,1647,3731,1042,4676,1292,52791,3443,41128,2864,11663,1752,709,385,3867,954,7087,1337,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,178555,4898,102252,3163,37176,2754,16988,2106,13386,1877,3602,987,20188,2246,2503,705,5230,972,2808,806,1836,727,1775,658,2097,700,1269,458,2670,818,1886,638,784,488,11319,1728,585,356,3996,1026,2164,882,1832,552,2803,983,3332,933,603,301,15943,2033,7759,1148,8184,1496,1632,610,21216,2056,12838,1775,8378,1282,14966,2087,5226,1339,9740,1432,2922,649,3000,736,3818,893,76303,3344,34282,2397,15927,1860,10180,1474,5747,1082,18355,2174,1129,658,871,431,676,341,2892,817,1068,483,3192,903,1556,689,6971,1466,4913,1156,2058,939,11800,1825,2165,824,595,287,344,243,251,161,3756,1055,2066,768,3218,919,27875,2410,7393,1483,20482,2297,32,53,516,251,251,170,265,191,1798,708,871,440,927,502,233,155,395,350,299,271,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,1852563,17076,1126390,12007,356526,10159,184635,7728,140590,7046,44045,3325,171891,7294,37328,3341,47214,3840,7085,1568,14655,1989,9955,1601,17714,2210,15505,1762,22435,2284,17025,2004,5410,1085,149370,8281,3718,1004,36071,3340,16754,2047,19317,2591,39776,4590,57372,4555,12433,2118,208805,8269,129889,6824,78916,5186,5835,1654,247982,9175,173754,8940,74228,4731,157872,7188,74977,5015,82895,4915,10132,1585,46308,3472,26455,3475,726173,10961,283597,7917,125549,5900,74748,4502,50801,3643,158048,5846,13407,1817,6719,1054,4270,1050,16598,2008,9974,1595,39181,3641,11048,1889,56851,3505,36262,3002,20589,2547,116922,6817,19341,2544,10997,2085,4354,1275,6643,1644,30555,3781,24088,2866,31941,3803,280264,7763,85453,4479,194811,6753,1052,467,8442,1898,4914,1471,3528,1189,35896,3614,24621,2708,11275,1960,1786,614,5260,1272,4229,1239,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,818439,10514,476716,7611,127542,4508,69203,3476,55795,2982,13408,1737,58339,3483,9614,1659,10933,1470,2546,740,6330,1065,4221,1032,8652,1411,4202,1056,11841,1569,8064,1227,3777,980,43396,3211,1467,630,13884,1904,5693,1108,8191,1478,9228,1425,17017,2221,1800,613,79560,4597,51924,3521,27636,2699,9534,1659,89727,4483,50069,3787,39658,2656,126957,5134,69233,3652,57724,4113,4358,1176,27579,2824,25787,2444,341723,7631,123204,5295,42444,2834,26000,2139,16444,1949,80760,4073,3754,988,1868,624,1784,518,6662,1260,4520,993,24338,2308,3067,731,34767,2734,21683,2248,13084,1716,50809,3395,17016,2066,3157,917,813,361,2344,817,11757,1761,7806,1325,11073,1718,124512,5095,36253,2930,88259,4296,1487,517,3134,861,1229,598,1905,684,38577,3052,29667,2484,8910,1479,673,429,2611,922,5626,1106,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,10640757,41193,6513634,29728,2254923,20095,1102205,15743,840595,14116,261610,8747,1152718,16549,260507,7458,268796,8870,66591,3869,73344,4828,81801,5236,108544,5525,139196,5467,153939,6576,111153,5297,42786,3520,822903,16660,27048,3275,199736,8015,104746,5616,94990,5370,230349,11573,296266,10195,69504,4174,1188694,18384,731196,15294,457498,11045,89568,6191,1080726,20898,681538,15909,399188,11317,1076820,18235,535509,13741,541311,13148,52711,4803,282859,9654,205741,8206,4127123,25488,1643239,17147,768643,12803,462381,11620,306262,8332,874596,13694,83950,5318,45980,3281,54968,3800,85952,4790,68214,4374,188166,7061,83725,5300,263641,8299,177941,6763,85700,4795,649144,14106,126172,5938,42926,3943,21645,2698,21281,2388,138414,7914,128813,6337,212819,7763,1498499,18159,481168,11991,1017331,16944,16042,2186,32462,3238,15755,2198,16707,2429,287737,10869,208032,9446,79705,4959,9060,1491,24655,3130,45990,3776,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,1536186,14307,933714,10704,358424,8669,185860,6737,144918,5638,40942,3284,172564,5958,48744,2966,41341,2992,10593,1465,8873,1386,9405,1524,17517,2002,16762,2695,19329,2068,12799,1486,6530,1446,101808,4999,2251,860,28880,2627,13942,1728,14938,1848,27133,3324,34928,3307,8616,2119,167272,6931,108781,5638,58491,4046,6485,1407,175341,6583,116825,6320,58516,3898,124384,6308,58838,4126,65546,4600,9639,1516,36623,3291,19284,2489,602472,9323,261351,6585,120807,4120,73065,3329,47742,3371,140544,5986,15079,1969,6556,1231,6390,1260,12954,1928,11158,1698,34228,2760,11497,1841,42682,3378,29746,2694,12936,1874,84407,4867,16639,2221,7620,1325,3384,945,4236,955,22803,2793,15646,2289,21699,2548,221867,7501,72741,3840,149126,6253,1331,569,5063,1071,2496,808,2567,727,28453,2675,20368,2338,8085,1462,663,349,3226,790,4196,1135,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,1127717,11501,670290,8311,262269,7726,131621,5855,96300,4964,35321,3286,130648,5845,29042,2465,28620,2615,9163,1432,6188,1137,11012,1422,14405,2032,14522,1928,17696,2148,14072,1854,3624,886,75778,4531,3682,1014,24164,2967,12697,2306,11467,1787,17421,2561,24473,2993,6038,1474,125532,5159,80958,3919,44574,3377,1355,648,104398,4948,61178,3431,43220,3499,100958,5960,60244,4204,40714,3550,4558,1152,21907,2113,14249,2384,457427,7149,202119,6210,90168,4240,54310,2979,35858,2843,111951,4884,10582,1631,3339,907,5728,1216,11928,1720,8714,1135,28682,2538,7043,1254,35935,2892,24550,2321,11385,1660,63065,4103,21065,3337,4288,1102,1632,727,2656,896,11310,1627,11852,1642,14550,1620,161179,5755,47252,3150,113927,5103,205,167,2511,830,823,396,1688,697,28348,2862,23234,2367,5114,1155,485,309,2614,830,2015,672,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,277533,6051,158092,4031,55713,3360,28514,2740,21761,2452,6753,1399,27199,2677,5596,1246,5059,1113,3562,1027,2374,822,1898,644,3447,1044,2111,665,3152,986,2301,821,851,418,17882,2501,813,413,4506,1141,1984,822,2522,797,4647,1358,5700,1435,2216,1158,27990,2630,16963,1926,11027,1505,912,428,29988,2580,17878,1817,12110,1809,25607,2955,12642,1719,12965,2043,1311,504,7451,1510,4203,1016,119441,4520,48268,3117,20040,2114,13064,1550,6976,1233,28228,2518,1873,691,985,542,1341,511,3302,969,1921,783,6943,1188,2280,759,9583,1368,6321,1155,3262,774,18952,2272,4749,1201,1971,889,1145,684,826,613,5380,1454,2865,1059,3987,1029,45042,3059,12565,2145,32477,2848,186,171,1527,598,586,376,941,553,5466,1377,4131,1250,1335,642,76,91,604,492,655,374,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,201267,4613,101752,3146,57024,2767,22843,2365,14874,2014,7969,1403,34181,2442,6030,1255,3209,892,3562,880,1118,528,8026,1576,4227,987,6120,1339,1889,817,1266,817,623,536,16276,2145,694,460,3376,970,2839,879,537,376,5580,1513,5150,1380,1476,690,15477,2029,6256,1503,9221,1488,215,162,6105,1133,4597,1075,1508,631,6655,1218,1496,588,5159,1030,315,197,3625,1011,1219,737,99515,3440,62051,3241,24353,2343,15253,1899,9100,1295,37698,2630,5761,1354,837,534,4179,1086,3266,712,6987,1316,7485,1440,5699,1169,3484,1199,1880,911,1604,715,13062,1899,2266,820,1919,654,1684,605,235,195,2705,994,3756,1087,2416,732,22367,2037,5709,1225,16658,1934,0,292,486,333,304,284,182,166,1549,717,644,410,905,563,38,66,314,310,553,465,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,5622608,32456,3278126,22992,1002218,17873,544137,11969,417897,10586,126240,6212,458081,10808,87606,4550,97110,6099,18996,2270,33693,3145,34243,2946,46402,3737,56366,4252,83665,4369,59488,3979,24177,2604,447810,14747,12772,2224,122264,6292,61481,4543,60783,4254,112382,7436,160302,8007,40090,3298,642818,11591,419089,11057,223729,7687,29274,4660,715524,17105,471642,14425,243882,8010,440482,13334,176456,7268,264026,10370,32456,3064,155925,7506,75645,5552,2344482,21421,875941,14610,381035,10241,238175,8855,142860,5930,494906,11564,31337,2570,14314,1714,13272,1677,43164,4100,44189,2979,119472,6063,36210,3404,192948,7293,120087,5336,72861,4761,399778,12224,95281,7059,35343,3639,15400,2203,19943,2501,101518,5707,81833,5275,85803,4768,926844,14893,299896,10155,626948,12387,9094,1850,26369,2871,16312,2141,10057,1737,106456,6129,70161,5214,36295,4134,5172,1279,14948,2181,16175,2806,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
