GEO_ID,B23002H_001E,B23002H_001M,B23002H_002E,B23002H_002M,B23002H_003E,B23002H_003M,B23002H_004E,B23002H_004M,B23002H_005E,B23002H_005M,B23002H_006E,B23002H_006M,B23002H_007E,B23002H_007M,B23002H_008E,B23002H_008M,B23002H_009E,B23002H_009M,B23002H_010E,B23002H_010M,B23002H_011E,B23002H_011M,B23002H_012E,B23002H_012M,B23002H_013E,B23002H_013M,B23002H_014E,B23002H_014M,B23002H_015E,B23002H_015M,B23002H_016E,B23002H_016M,B23002H_017E,B23002H_017M,B23002H_018E,B23002H_018M,B23002H_019E,B23002H_019M,B23002H_020E,B23002H_020M,B23002H_021E,B23002H_021M,B23002H_022E,B23002H_022M,B23002H_023E,B23002H_023M,B23002H_024E,B23002H_024M,B23002H_025E,B23002H_025M,B23002H_026E,B23002H_026M,B23002H_027E,B23002H_027M,B23002H_028E,B23002H_028M,B23002H_029E,B23002H_029M,B23002H_030E,B23002H_030M,B23002H_031E,B23002H_031M,B23002H_032E,B23002H_032M,B23002H_033E,B23002H_033M,B23002H_034E,B23002H_034M,B23002H_035E,B23002H_035M,B23002H_036E,B23002H_036M,B23002H_037E,B23002H_037M,B23002H_038E,B23002H_038M,B23002H_039E,B23002H_039M,B23002H_040E,B23002H_040M,B23002H_041E,B23002H_041M,B23002H_042E,B23002H_042M,B23002H_043E,B23002H_043M,B23002H_044E,B23002H_044M,B23002H_045E,B23002H_045M,B23002H_046E,B23002H_046M,B23002H_047E,B23002H_047M,B23002H_048E,B23002H_048M,B23002H_049E,B23002H_049M,B23002H_050E,B23002H_050M,B23002H_051E,B23002H_051M,B23002H_052E,B23002H_052M,B23002H_053E,B23002H_053M,B23002H_054E,B23002H_054M,B23002H_055E,B23002H_055M,B23002H_056E,B23002H_056M,B23002H_057E,B23002H_057M,B23002H_058E,B23002H_058M,B23002H_059E,B23002H_059M,B23002H_060E,B23002H_060M,B23002H_061E,B23002H_061M,B23002H_062E,B23002H_062M,B23002H_063E,B23002H_063M,B23002H_064E,B23002H_064M,B23002H_065E,B23002H_065M,B23002H_066E,B23002H_066M,B23002H_067E,B23002H_067M,B23002H_068E,B23002H_068M,B23002H_069E,B23002H_069M,B23002H_070E,B23002H_070M,B23002H_071E,B23002H_071M,B23002H_072E,B23002H_072M,B23002H_073E,B23002H_073M,B23002H_074E,B23002H_074M,B23002H_075E,B23002H_075M,B23002H_076E,B23002H_076M,B23002H_077E,B23002H_077M,B23002H_078E,B23002H_078M,B23002H_079E,B23002H_079M,NAME,B23002H_001EA,B23002H_001MA,B23002H_002EA,B23002H_002MA,B23002H_003MA,B23002H_003EA,B23002H_004MA,B23002H_004EA,B23002H_005MA,B23002H_005EA,B23002H_006EA,B23002H_006MA,B23002H_007EA,B23002H_007MA,B23002H_008EA,B23002H_008MA,B23002H_009MA,B23002H_009EA,B23002H_010MA,B23002H_010EA,B23002H_011EA,B23002H_011MA,B23002H_012EA,B23002H_012MA,B23002H_013EA,B23002H_013MA,B23002H_014MA,B23002H_014EA,B23002H_015MA,B23002H_015EA,B23002H_016EA,B23002H_016MA,B23002H_017EA,B23002H_017MA,B23002H_018EA,B23002H_018MA,B23002H_019MA,B23002H_019EA,B23002H_020MA,B23002H_020EA,B23002H_021EA,B23002H_021MA,B23002H_022EA,B23002H_022MA,B23002H_023EA,B23002H_023MA,B23002H_024EA,B23002H_024MA,B23002H_025MA,B23002H_025EA,B23002H_026EA,B23002H_026MA,B23002H_027EA,B23002H_027MA,B23002H_028EA,B23002H_028MA,B23002H_029EA,B23002H_029MA,B23002H_030MA,B23002H_030EA,B23002H_031EA,B23002H_031MA,B23002H_032EA,B23002H_032MA,B23002H_033EA,B23002H_033MA,B23002H_034EA,B23002H_034MA,B23002H_035EA,B23002H_035MA,B23002H_036MA,B23002H_036EA,B23002H_037EA,B23002H_037MA,B23002H_038EA,B23002H_038MA,B23002H_039EA,B23002H_039MA,B23002H_040EA,B23002H_040MA,B23002H_041MA,B23002H_041EA,B23002H_042EA,B23002H_042MA,B23002H_043EA,B23002H_043MA,B23002H_044EA,B23002H_044MA,B23002H_045EA,B23002H_045MA,B23002H_046EA,B23002H_046MA,B23002H_047MA,B23002H_047EA,B23002H_048EA,B23002H_048MA,B23002H_049EA,B23002H_049MA,B23002H_050EA,B23002H_050MA,B23002H_051EA,B23002H_051MA,B23002H_052MA,B23002H_052EA,B23002H_053MA,B23002H_053EA,B23002H_054MA,B23002H_054EA,B23002H_055MA,B23002H_055EA,B23002H_056EA,B23002H_056MA,B23002H_057EA,B23002H_057MA,B23002H_058EA,B23002H_058MA,B23002H_059MA,B23002H_059EA,B23002H_060MA,B23002H_060EA,B23002H_061EA,B23002H_061MA,B23002H_062EA,B23002H_062MA,B23002H_063EA,B23002H_063MA,B23002H_064MA,B23002H_064EA,B23002H_065MA,B23002H_065EA,B23002H_066EA,B23002H_066MA,B23002H_067EA,B23002H_067MA,B23002H_068EA,B23002H_068MA,B23002H_069MA,B23002H_069EA,B23002H_070MA,B23002H_070EA,B23002H_071EA,B23002H_071MA,B23002H_072EA,B23002H_072MA,B23002H_073EA,B23002H_073MA,B23002H_074MA,B23002H_074EA,B23002H_075MA,B23002H_075EA,B23002H_076EA,B23002H_076MA,B23002H_077EA,B23002H_077MA,B23002H_078EA,B23002H_078MA,B23002H_079EA,B23002H_079MA,state
0400000US01,2559781,2960,1236791,1884,86613,2689,38705,2839,136,223,38569,2847,29541,2645,9028,1575,47908,3002,102147,2651,82987,3247,929,381,82058,3247,75821,2991,6237,1365,19160,2385,651307,2056,568094,4459,5282,884,562812,4598,544987,4720,17825,2069,83213,4103,191821,323,122970,3214,197,245,122773,3261,119936,3209,2837,712,68851,3158,66828,2230,22111,1706,21810,1708,301,216,44717,2032,138075,2252,17037,1694,16269,1716,768,353,121038,2765,1322990,2139,79215,2645,33737,2650,0,265,33737,2650,27529,2351,6208,1336,45478,2713,96059,1680,68692,2611,149,190,68543,2628,59862,2459,8681,1797,27367,2396,656935,1031,465724,5068,240,156,465484,5096,445069,5532,20415,2125,191211,5020,204839,361,97649,3064,57,93,97592,3067,95923,3090,1669,529,107190,3112,76015,2291,15830,1553,14995,1558,835,391,60185,2307,209927,2318,12475,1425,11936,1369,539,286,197452,2602,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,354538,1222,185460,1011,13403,1050,7825,1222,700,587,7125,1083,4948,1005,2177,818,5578,1067,18199,745,16233,1174,2269,769,13964,1186,12359,1320,1605,683,1966,843,109627,566,99087,1561,5564,1086,93523,1794,87363,2154,6160,1169,10540,1545,28399,285,19991,1120,0,235,19991,1120,19093,1051,898,510,8408,1114,5142,604,1678,518,1660,516,18,29,3464,676,10690,681,1151,355,1130,361,21,36,9539,710,169078,640,11710,908,6444,857,0,235,6444,857,4938,884,1506,516,5266,797,13776,575,10456,1101,246,214,10210,1085,9345,1114,865,384,3320,1010,103051,361,80458,1950,888,516,79570,2114,75489,2325,4081,1006,22593,1875,23883,57,14043,1183,0,235,14043,1183,13158,1195,885,651,9840,1178,5815,590,2245,647,2124,645,121,113,3570,675,10843,580,933,378,933,378,0,235,9910,666,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,3026047,3080,1477700,1984,87589,2128,46328,2625,674,599,45654,2765,39009,2686,6645,1178,41261,2737,114251,1342,91771,3011,3312,1119,88459,3189,82513,3230,5946,1384,22480,2593,751399,1253,670634,4486,7647,1502,662987,4834,643635,5055,19352,2414,80765,4402,229331,308,147946,3916,150,144,147796,3922,142761,4010,5035,1164,81385,3923,85735,2847,25326,1994,24356,1926,970,392,60409,2945,209395,2858,20442,1825,19753,1827,689,230,188953,3120,1548347,2288,81710,2373,42019,2610,62,115,41957,2609,36719,2452,5238,1182,39691,2967,105955,1585,78784,2893,479,415,78305,2957,73274,2932,5031,1425,27171,2730,747255,1133,566820,6144,774,400,566046,6214,544170,6721,21876,2855,180435,5902,247918,305,131261,3755,0,291,131261,3755,127944,3905,3317,893,116657,3726,93032,2697,17451,1869,17126,1846,325,225,75581,2797,272477,2731,15261,1827,14883,1761,378,252,257216,3276,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1729667,2284,837650,1881,60649,2706,29287,2587,196,157,29091,2589,22558,2191,6533,1216,31362,2217,68981,2064,54811,2452,1242,607,53569,2477,48907,2460,4662,929,14170,2225,432080,1288,371435,3738,3995,959,367440,3775,351724,4152,15716,2210,60645,3877,129811,378,82624,2446,124,152,82500,2434,79548,2437,2952,723,47187,2447,44385,1663,14707,1253,14253,1217,454,313,29678,1684,101744,1683,11992,1153,11722,1160,270,189,89752,2031,892017,1787,55635,2484,27446,2274,0,257,27446,2274,23288,2174,4158,943,28189,2229,64440,1958,47334,2237,366,288,46968,2237,43468,2360,3500,898,17106,1938,436108,1301,323564,4958,225,189,323339,5004,306540,4756,16799,2053,112544,4833,138769,74,69513,2497,0,257,69513,2497,67585,2442,1928,591,69256,2483,50249,2165,12270,1285,11791,1277,479,291,37979,2026,146816,2166,9536,1376,9324,1387,212,180,137280,2380,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,13033221,9997,6407736,6512,403885,4106,172450,5124,8583,1285,163867,5122,129222,4578,34645,2863,231435,5917,518381,2545,398844,6458,28925,2513,369919,6684,331503,6973,38416,3644,119537,5950,3412633,3160,3012098,11375,37521,2647,2974577,11768,2845915,12818,128662,5758,400535,10505,990098,893,699511,7481,239,155,699272,7491,673670,7443,25602,2437,290587,7521,314936,5706,120162,5477,114981,5390,5181,1117,194774,5106,767803,5670,104295,4166,100208,4025,4087,869,663508,6241,6625485,6364,382584,4614,175721,4938,467,328,175254,4982,144795,4700,30459,2808,206863,5496,475482,2158,359038,6066,5152,1348,353886,6304,325499,5801,28387,2874,116444,5850,3307369,4176,2469190,12980,3731,1118,2465459,12842,2350470,12986,114989,4919,838179,13375,1021866,987,599076,6948,176,170,598900,6928,579840,7016,19060,1958,422790,6996,346269,5671,88483,3430,85054,3315,3429,783,257786,5317,1091915,5656,70684,3523,69022,3518,1662,524,1021231,6162,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,2766912,3064,1366107,2127,89751,2478,44712,2408,1166,436,43546,2482,35547,2411,7999,1394,45039,2480,116585,1698,95971,2619,6366,1071,89605,2816,81878,3262,7727,1556,20614,2624,783220,1592,712522,4612,9176,1350,703346,4753,679380,4955,23966,1974,70698,4149,201021,251,151197,2567,99,105,151098,2551,146033,2630,5065,964,49824,2592,59971,2311,23201,1620,22715,1606,486,368,36770,1990,115559,2292,16995,1678,16550,1710,445,301,98564,2154,1400805,2450,85575,2502,45673,2296,587,296,45086,2339,38523,2249,6563,1289,39902,2454,108824,1524,87755,2686,1029,396,86726,2762,80169,3083,6557,1473,21069,2113,772288,1439,608270,5410,988,497,607282,5396,583018,5745,24264,2438,164018,5442,205492,416,128290,3146,0,271,128290,3146,123835,3149,4455,931,77202,3137,60996,2584,16253,1373,15852,1353,401,260,44743,2527,167630,2558,12415,1414,12103,1372,312,230,155215,2413,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,2135655,4130,1021716,2544,70428,1671,33917,2104,234,112,33683,2095,26464,1889,7219,1265,36511,1920,75356,697,60240,2129,1194,483,59046,2199,53947,2318,5099,1174,15116,2024,545259,1182,498577,3746,4121,824,494456,3944,475935,4262,18521,2110,46682,3696,158920,309,121795,2533,65,109,121730,2505,117150,2509,4580,1026,37125,2485,47809,2137,21421,1603,20459,1656,962,385,26388,2183,123944,2144,18020,1718,16905,1588,1115,442,105924,1950,1113939,2288,68530,1727,35858,1727,25,30,35833,1731,30248,1853,5585,1155,32672,2151,73215,958,55184,1878,0,269,55184,1878,50817,1811,4367,975,18031,1719,556909,884,439313,4037,241,219,439072,3998,420845,4102,18227,1942,117596,4047,170265,495,113117,2951,0,269,113117,2951,108616,3024,4501,1038,57148,3011,55561,2345,17404,1481,17051,1480,353,249,38157,2141,189459,2344,14654,1713,14013,1693,641,307,174805,2755,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,481074,1101,230659,993,15954,573,7753,1074,84,148,7669,1077,6422,959,1247,641,8201,1135,18675,100,14668,828,320,226,14348,850,12633,902,1715,639,4007,830,118548,723,108097,1493,878,361,107219,1578,102828,1984,4391,1171,10451,1360,36149,261,24507,1240,0,261,24507,1240,23957,1251,550,299,11642,1240,12639,958,3826,686,3675,663,151,125,8813,957,28694,958,3681,765,3501,752,180,164,25013,991,250415,617,14758,630,8083,869,0,261,8083,869,6552,905,1531,561,6675,860,18866,261,14122,1104,65,106,14057,1113,12874,1203,1183,475,4744,1104,122610,214,95396,2839,55,74,95341,2843,91078,2723,4263,906,27214,2841,39137,261,22736,1371,0,261,22736,1371,22258,1385,478,231,16401,1371,13974,1041,2955,604,2745,585,210,142,11019,992,41070,1037,2459,763,2355,750,104,125,38611,1149,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,166859,515,82015,434,4343,708,1953,676,484,370,1469,505,1279,480,190,177,2390,801,9626,719,6491,1164,1302,969,5189,1174,5076,1164,113,141,3135,1044,48533,412,45082,930,1286,600,43796,1112,42799,1194,997,433,3451,980,10011,292,8588,477,89,106,8499,482,8457,485,42,71,1423,477,3232,569,1867,443,1777,447,90,152,1365,509,6270,569,2543,717,2543,717,0,292,3727,526,84844,296,3756,1060,1303,572,0,292,1303,572,1238,578,65,104,2453,742,13551,1014,11139,1502,585,602,10554,1245,10337,1252,217,210,2412,1042,46244,146,40760,1168,443,271,40317,1212,39384,1228,933,454,5484,1137,10383,292,7128,609,0,292,7128,609,7128,609,0,292,3255,609,2785,464,1395,377,1342,383,53,88,1390,455,8125,464,1321,658,1321,658,0,292,6804,714,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,9279626,6967,4491316,5406,254515,4160,123437,3998,3394,787,120043,4015,97418,3939,22625,1997,131078,4795,310269,3215,249796,4650,9461,1315,240335,4749,220625,5298,19710,3158,60473,3751,2155809,4284,1908042,9425,21128,2290,1886914,9385,1825885,9130,61029,4139,247767,7708,713314,749,460449,5320,493,345,459956,5370,443900,5453,16056,1989,252865,5473,277529,5554,85452,4043,81918,3883,3534,969,192077,5333,779880,5688,84844,3878,81533,3760,3311,782,695036,5688,4788310,4506,235330,3625,113894,4688,476,311,113418,4725,96166,4507,17252,2185,121436,5408,295554,2651,219443,4303,1867,667,217576,4240,201089,4721,16487,2419,76111,4141,2142557,3479,1612854,11289,2639,799,1610215,11419,1544077,11489,66138,4951,529703,11330,766551,666,410664,7450,0,300,410664,7450,395469,7320,15195,1881,355887,7467,312325,5273,67586,3838,64941,3729,2645,785,244739,5402,1035993,5229,59585,3917,56649,3728,2936,807,976408,4737,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
