GEO_ID,C18034_001E,C18034_001M,C18034_002E,C18034_002M,C18034_003E,C18034_003M,C18034_004E,C18034_004M,C18034_005E,C18034_005M,C18034_006E,C18034_006M,C18034_007E,C18034_007M,C18034_008E,C18034_008M,C18034_009E,C18034_009M,C18034_010E,C18034_010M,C18034_011E,C18034_011M,C18034_012E,C18034_012M,C18034_013E,C18034_013M,C18034_014E,C18034_014M,C18034_015E,C18034_015M,NAME,C18034_001MA,C18034_001EA,C18034_002MA,C18034_002EA,C18034_003EA,C18034_003MA,C18034_004MA,C18034_004EA,C18034_005EA,C18034_005MA,C18034_006EA,C18034_006MA,C18034_007EA,C18034_007MA,C18034_008MA,C18034_008EA,C18034_009MA,C18034_009EA,C18034_010EA,C18034_010MA,C18034_011MA,C18034_011EA,C18034_012MA,C18034_012EA,C18034_013MA,C18034_013EA,C18034_014MA,C18034_014EA,C18034_015EA,C18034_015MA,state
0400000US19,2688584,2454,60915,2958,26323,2097,5858,994,20465,1612,34592,2451,8192,1055,26400,2075,2627669,3769,1294543,3619,116886,5777,1177657,6342,1333126,3872,153400,6519,1179726,7247,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2475977,3169,65509,3381,29304,2821,6435,1502,22869,2186,36205,2095,10192,1303,26013,1988,2410468,4521,1188004,5066,116481,6097,1071523,7659,1222464,3695,159122,6208,1063342,6860,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3806796,3481,157157,6030,66345,3868,18154,2198,48191,3714,90812,4366,27796,2368,63016,3514,3649639,6789,1779551,5285,241082,8207,1538469,9139,1870088,5526,334885,10857,1535203,12860,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3857198,3888,156454,5289,69227,3559,17855,2215,51372,2685,87227,4098,26261,2459,60966,3413,3700744,6131,1778035,6026,264627,10680,1513408,10559,1922709,5695,390332,13145,1532377,13858,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1213636,1597,38520,3202,16446,1832,4523,1140,11923,1525,22074,2522,7379,1480,14695,1672,1175116,3732,571208,2930,55289,3656,515919,4395,603908,3297,82103,5158,521805,6386,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5091337,3674,129382,5782,50259,3852,9411,1618,40848,3338,79123,4077,15955,1859,63168,3904,4961955,6662,2382038,5312,149850,7247,2232188,8708,2579917,5010,213453,10201,2366464,11379,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5846526,2894,160415,6602,68993,4643,15656,2102,53337,3900,91422,4934,22203,2322,69219,4126,5686111,7301,2755726,5645,220261,9104,2535465,11150,2930385,6085,306411,10962,2623974,12103,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9219179,4044,308908,8423,125400,4970,35636,3389,89764,4247,183508,5719,47189,3228,136319,5138,8910271,8854,4373514,6818,496662,13351,3876852,15244,4536757,6839,624703,15677,3912054,16055,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4689554,3115,101000,3997,44406,2489,10400,1424,34006,2061,56594,2894,13445,1554,43149,2546,4588554,4711,2281002,4107,184002,5824,2097000,6727,2307552,4045,233405,8042,2074147,9006,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2605540,3311,128318,5317,52133,3824,15019,2151,37114,3279,76185,3857,25654,2759,50531,3482,2477222,6119,1192071,6205,200398,9577,991673,10380,1285151,4544,283784,10609,1001367,10807,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5279425,4314,182911,7127,78654,4128,20695,2155,57959,3432,104257,5083,30153,2400,74104,4076,5096514,8178,2473384,6895,272272,10277,2201112,12119,2623130,6215,361850,12142,2261280,12369,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,861399,1646,26118,2677,12798,1671,3836,875,8962,1335,13320,2061,3076,908,10244,1890,835281,3463,414687,2391,45787,4108,368900,4717,420594,2955,61973,3672,358621,4730,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1583236,2130,32026,2041,14117,1290,3207,742,10910,1060,17909,1494,4118,857,13791,1288,1551210,2744,769377,2157,70591,5051,698786,5127,781833,2307,95995,4739,685838,5203,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2272346,2099,56315,3367,24526,2504,4133,935,20393,2382,31789,2750,6557,1358,25232,2340,2216031,4317,1126129,4008,96094,6118,1030035,7407,1089902,3937,119409,6715,970493,7827,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1202985,1808,31966,2801,13403,1572,4142,976,9261,1402,18563,2228,4781,1248,13782,1844,1171019,3186,579082,2703,35734,3783,543348,4607,591937,3054,48454,4023,543483,4581,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,7980017,3776,230123,7408,96939,4073,21057,2677,75882,3454,133184,5360,26865,2653,106319,5097,7749894,8328,3772429,5469,261533,11245,3510896,12002,3977465,6218,359274,12331,3618191,12617,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1765585,2374,56789,3892,23910,2656,4933,1058,18977,2481,32879,2459,10922,1876,21957,1989,1708796,4508,834939,3901,129328,7125,705611,7874,873857,3228,167700,7227,706157,7318,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,17552287,5451,542782,12544,220469,6282,61333,3800,159136,5392,322313,9884,100457,5788,221856,7689,17009505,12131,8214536,8440,955805,17867,7258731,19643,8794969,11219,1283641,22404,7511328,24762,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7956001,5657,265176,6834,105282,5079,27197,2560,78085,4370,159894,5725,45450,3679,114444,5250,7690825,9008,3744182,9099,449790,13812,3294392,15980,3946643,8948,597437,13799,3349206,16232,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,563397,1543,11662,1307,4761,759,1121,440,3640,684,6901,1012,1923,549,4978,893,551735,2040,273866,2010,24519,2303,249347,2838,277869,1833,35842,2934,242027,2845,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10423840,4480,330550,9036,133109,6128,28792,2337,104317,5229,197441,6835,49390,3409,148051,5720,10093290,10376,4914797,7128,522167,17192,4392630,18275,5178493,8975,720131,18797,4458362,20271,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3205100,2867,121222,5198,47961,3180,10493,1275,37468,3041,73261,4012,18065,1926,55196,3181,3083878,5295,1506775,4890,213877,8284,1292898,10129,1577103,5344,274472,9718,1302631,10348,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3398148,3220,103365,4996,41262,3354,10846,2063,30416,2521,62103,3834,16611,2231,45492,3302,3294783,6141,1633427,5450,185447,8461,1447980,9250,1661356,4966,221183,8943,1440173,10534,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,11293546,4074,373043,8641,162377,5553,39154,2668,123223,5200,210666,6233,54019,3288,156647,5741,10920503,9890,5288533,7494,511566,12721,4776967,15377,5631970,8379,698638,15988,4933332,16632,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,962512,1113,28636,2542,11434,1649,2591,799,8843,1480,17202,1954,3422,908,13780,1884,933876,2686,451931,2382,41116,4281,410815,5445,481945,2426,56888,4820,425057,5477,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3888900,3509,142760,6335,56324,3680,13559,2024,42765,3386,86436,5110,23327,2518,63109,4299,3746140,7158,1806245,5411,229407,9316,1576838,10846,1939895,5855,318487,11784,1621408,11822,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,698353,1529,14748,1591,6593,1259,1797,533,4796,1128,8155,1177,2073,527,6082,1132,683605,2467,339413,2677,38461,3291,300952,4081,344192,2536,49271,3203,294921,3480,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5474087,4836,208276,9109,84689,4741,22331,2470,62358,4001,123587,6710,33555,3083,90032,5697,5265811,11304,2572180,7251,335143,12850,2237037,14123,2693631,8499,456936,14426,2236695,15343,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,20936993,6621,641022,12057,262133,7071,69267,4109,192866,6608,378889,9444,108666,4155,270223,8369,20295971,13252,10021966,10475,1384119,23424,8637847,23703,10274005,12172,1788612,28863,8485393,26633,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2259370,1835,42680,2954,19574,1897,3808,966,15766,1646,23106,2333,4591,1272,18515,1700,2216690,3419,1109269,3033,99802,6933,1009467,7421,1107421,2946,123398,7175,984023,8020,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,570097,925,14313,1661,5544,859,1023,350,4521,782,8769,1358,2199,593,6570,1261,555784,1733,272847,1674,20863,1809,251984,2416,282937,1934,32274,2729,250663,3408,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6837655,5932,181783,5867,73409,4279,12872,1748,60537,3956,108374,5214,23462,2433,84912,5198,6655872,8039,3225744,7641,249814,10008,2975930,11811,3430128,6874,345973,12148,3084155,13945,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5829916,3902,175691,6493,72409,3975,17314,1962,55095,3685,103282,4750,27654,2900,75628,4010,5654225,8100,2800225,5236,277862,9778,2522363,10760,2854000,6151,343847,11220,2510153,10866,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1666677,1796,81684,4589,35859,2798,8292,1417,27567,2475,45825,3320,12540,1955,33285,3158,1584993,4987,773795,3658,106398,6006,667397,6506,811198,3918,148310,7212,662888,7686,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5050065,2740,126945,4737,53528,3229,11607,1341,41921,2692,73417,3837,17017,1972,56400,3174,4923120,5889,2438744,4869,218876,8600,2219868,9483,2484376,4796,284532,9798,2199844,10600,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,464161,1591,14182,1569,6260,1159,1288,532,4972,1041,7922,1115,1812,577,6110,1021,449979,2161,226343,2254,16117,2047,210226,2888,223636,2106,22074,2718,201562,3117,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3617635,3090,181132,5354,82848,4168,46620,3983,36228,2767,98284,4036,50576,3521,47708,2669,3436503,6090,1638214,4728,690913,14067,947301,14537,1798289,4905,824660,14904,973629,15512,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
