GEO_ID,B10055_001E,B10055_001M,B10055_002E,B10055_002M,B10055_003E,B10055_003M,B10055_004E,B10055_004M,B10055_005E,B10055_005M,B10055_006E,B10055_006M,B10055_007E,B10055_007M,B10055_008E,B10055_008M,B10055_009E,B10055_009M,B10055_010E,B10055_010M,B10055_011E,B10055_011M,NAME,B10055_001MA,B10055_001EA,B10055_002EA,B10055_002MA,B10055_003EA,B10055_003MA,B10055_004EA,B10055_004MA,B10055_005MA,B10055_005EA,B10055_006MA,B10055_006EA,B10055_007MA,B10055_007EA,B10055_008EA,B10055_008MA,B10055_009EA,B10055_009MA,B10055_010MA,B10055_010EA,B10055_011MA,B10055_011EA,state
0400000US23,13489,1749,5110,1196,1831,751,1137,573,694,396,3279,874,8379,1290,3476,813,2636,722,840,349,4903,1039,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,122789,6174,37164,3323,12916,1985,7616,1574,5300,1207,24248,2897,85625,4831,31243,2795,21442,2471,9801,1442,54382,4550,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,99619,5918,32754,3312,8408,1689,5256,1428,3152,955,24346,2691,66865,4714,20486,2369,15194,2123,5292,1077,46379,4110,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,157819,6838,54814,3735,20640,2409,12333,1879,8307,1522,34174,3032,103005,5476,44422,3285,32375,2858,12047,1610,58583,3831,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,54430,3880,15298,1645,4153,866,3040,776,1113,456,11145,1441,39132,3586,17249,2377,12728,2062,4521,1022,21883,2414,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,84555,5915,32853,3441,18350,2568,9987,1742,8363,1804,14503,2083,51702,4586,32812,3681,24582,3125,8230,1512,18890,2347,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,96263,5563,35151,3022,14521,2104,9382,1630,5139,1187,20630,2384,61112,4484,29131,2835,22064,2584,7067,1183,31981,3460,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,12697,1753,4963,1053,1525,435,983,397,542,244,3438,976,7734,1213,4374,938,3746,921,628,286,3360,778,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,19365,1980,6115,1188,2178,614,1595,527,583,260,3937,1019,13250,1459,6282,1037,5000,937,1282,487,6968,1180,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,50882,3714,13779,1899,4250,1160,2235,765,2015,778,9529,1659,37103,3137,15630,2520,10821,2008,4809,1284,21473,2672,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,17418,2449,4562,1050,1115,537,913,510,202,187,3447,867,12856,2180,4274,1254,3638,1165,636,465,8582,1834,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,192704,7720,56956,4265,14564,2042,8562,1538,6002,1185,42392,3633,135748,7125,39295,3615,23867,2536,15428,2297,96453,6331,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,43505,4232,14641,1900,6941,1280,3417,1004,3524,940,7700,1516,28864,3733,15113,2659,11400,2238,3713,1078,13751,2237,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,404504,11439,117747,5378,32414,2885,18097,2427,14317,1915,85333,4862,286757,10658,89256,6132,57055,4831,32201,3281,197501,8774,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,177327,8367,63234,3980,28668,3287,17739,2449,10929,2010,34566,3110,114093,7333,56631,4759,44129,4050,12502,2036,57462,5207,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,5107,1259,1125,430,425,231,302,209,123,89,700,369,3982,1141,2324,1092,1944,1079,380,171,1658,489,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,189547,7179,64597,3874,28919,2749,17280,2148,11639,1505,35678,2582,124950,6018,62201,4175,45299,3379,16902,1945,62749,3692,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,75543,4352,28801,2545,15328,1903,7030,1294,8298,1297,13473,1654,46742,3545,27658,2758,19117,2219,8541,1425,19084,2122,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,55096,4035,20006,2501,7782,1522,4248,1223,3534,880,12224,2085,35090,3034,16027,2420,11449,2183,4578,1087,19063,2396,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,194771,8179,69036,4360,23290,2572,13838,1913,9452,1570,45746,3007,125735,6426,53064,4039,38756,3725,14308,1654,72671,4127,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,20850,2579,6308,1307,1251,459,922,450,329,205,5057,1274,14542,1957,4865,1304,3505,1168,1360,617,9677,1645,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,107541,6763,40133,3748,19708,2781,9515,1934,10193,2071,20425,2545,67408,4924,39749,3907,29311,3774,10438,1661,27659,3045,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,8224,1419,2679,684,1771,641,1001,447,770,440,908,337,5545,1150,2975,747,2126,608,849,451,2570,806,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,126139,6431,47728,3742,24425,2753,14780,2027,9645,1597,23303,2706,78411,5295,41826,4204,32978,3919,8848,1284,36585,3824,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,632412,14456,199376,8975,83703,5546,49135,3987,34568,3476,115673,6816,433036,11678,197790,7589,147689,6998,50101,4140,235246,9299,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,44333,3525,11104,1514,3333,818,1489,567,1844,724,7771,1271,33229,3371,12265,1940,8533,1541,3732,1072,20964,2814,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,7546,1339,2250,646,644,297,386,191,258,184,1606,604,5296,1008,1615,579,896,387,719,390,3681,887,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,143143,5427,45357,3310,16415,2142,9955,1671,6460,1203,28942,2477,97786,5079,40794,3253,28398,2858,12396,1906,56992,3790,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,106130,6371,36558,2987,12557,1738,7275,1261,5282,1087,24001,2946,69572,5332,30385,3273,22760,2810,7625,1552,39187,4247,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,33977,3018,14260,1896,8537,1596,5094,1212,3443,836,5723,1143,19717,2184,12292,1982,8576,1505,3716,1112,7425,1390,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,58197,3746,18375,2077,6783,1279,5364,1142,1419,447,11592,1364,39822,3105,17734,2368,13844,2047,3890,953,22088,2369,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,6989,1595,1953,580,1240,468,816,417,424,253,713,370,5036,1386,2726,920,1932,644,794,525,2310,907,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,120475,4619,55385,3165,27908,2593,14849,1828,13059,1721,27477,2434,65090,4029,31263,2670,21780,2294,9483,1389,33827,2628,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
