GEO_ID,B23005_001E,B23005_001M,B23005_002E,B23005_002M,B23005_003E,B23005_003M,B23005_004E,B23005_004M,B23005_005E,B23005_005M,B23005_006E,B23005_006M,B23005_007E,B23005_007M,B23005_008E,B23005_008M,B23005_009E,B23005_009M,B23005_010E,B23005_010M,B23005_011E,B23005_011M,B23005_012E,B23005_012M,B23005_013E,B23005_013M,B23005_014E,B23005_014M,B23005_015E,B23005_015M,B23005_016E,B23005_016M,B23005_017E,B23005_017M,B23005_018E,B23005_018M,B23005_019E,B23005_019M,B23005_020E,B23005_020M,B23005_021E,B23005_021M,B23005_022E,B23005_022M,B23005_023E,B23005_023M,B23005_024E,B23005_024M,B23005_025E,B23005_025M,B23005_026E,B23005_026M,B23005_027E,B23005_027M,B23005_028E,B23005_028M,B23005_029E,B23005_029M,B23005_030E,B23005_030M,B23005_031E,B23005_031M,NAME,B23005_001EA,B23005_001MA,B23005_002MA,B23005_002EA,B23005_003MA,B23005_003EA,B23005_004EA,B23005_004MA,B23005_005EA,B23005_005MA,B23005_006EA,B23005_006MA,B23005_007MA,B23005_007EA,B23005_008MA,B23005_008EA,B23005_009EA,B23005_009MA,B23005_010EA,B23005_010MA,B23005_011EA,B23005_011MA,B23005_012EA,B23005_012MA,B23005_013MA,B23005_013EA,B23005_014EA,B23005_014MA,B23005_015EA,B23005_015MA,B23005_016EA,B23005_016MA,B23005_017EA,B23005_017MA,B23005_018MA,B23005_018EA,B23005_019EA,B23005_019MA,B23005_020EA,B23005_020MA,B23005_021EA,B23005_021MA,B23005_022EA,B23005_022MA,B23005_023EA,B23005_023MA,B23005_024MA,B23005_024EA,B23005_025MA,B23005_025EA,B23005_026MA,B23005_026EA,B23005_027EA,B23005_027MA,B23005_028EA,B23005_028MA,B23005_029MA,B23005_029EA,B23005_030MA,B23005_030EA,B23005_031MA,B23005_031EA,state
0400000US01,2679246,4101,387094,11614,137043,6229,28160,3032,0,265,28160,3032,18595,2453,9565,1602,108883,5527,250051,8084,151554,6674,139,152,151415,6692,115720,5764,35695,3580,98497,5601,2292152,12331,353293,9907,145966,5878,288,302,145678,5874,134907,5667,10771,1760,207327,7831,1938859,14393,1649785,15193,9133,1276,1640652,15261,1580449,14471,60203,4583,289074,7760,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,413713,2073,40130,3567,11892,2110,4548,1246,0,235,4548,1246,2891,887,1657,775,7344,1664,28238,3289,17958,2079,0,235,17958,2079,13293,1981,4665,860,10280,2299,373583,3943,48126,3395,28879,2787,134,113,28745,2780,25141,2594,3604,955,19247,2191,325457,4749,278898,4773,7994,1377,270904,5076,254396,5356,16508,2012,46559,2962,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,3525980,7236,446356,14293,99719,6283,23241,2600,0,291,23241,2600,16027,2096,7214,1503,76478,5333,346637,13349,188117,9345,767,536,187350,9351,158256,8162,29094,3681,158520,9231,3079624,13136,317523,8474,153799,5517,334,250,153465,5499,140713,5344,12752,2096,163724,6231,2762101,15430,2329493,17810,11736,2416,2317757,17938,2251133,17050,66624,5111,432608,9333,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1616852,4119,245095,8720,86724,4849,21686,2583,0,257,21686,2583,14681,2165,7005,1452,65038,4109,158371,7308,102041,5628,307,342,101734,5623,81422,5164,20312,2287,56330,3993,1371757,9247,232448,8262,105717,5421,200,157,105517,5394,96726,4793,8791,1668,126731,5206,1139309,11058,987899,10322,5777,1213,982122,10391,945159,10864,36963,2641,151410,5464,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,21513655,7419,2473592,38413,508332,11610,123857,6130,0,289,123857,6130,82586,4739,41271,3550,384475,8913,1965260,36627,1093375,21536,797,655,1092578,21591,873507,19153,219071,8364,871885,21854,19040063,39799,1814388,23301,856868,17162,2272,880,854596,16980,773535,17070,81061,4843,957520,15878,17225675,45387,14479828,45826,69639,4140,14410189,45606,13784203,43818,625986,15597,2745847,24901,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,2935260,4254,315820,10183,72652,4957,22774,2761,0,271,22774,2761,15926,2379,6848,1391,49878,3944,243168,9473,148873,7173,0,271,148873,7173,122964,6991,25909,2842,94295,6255,2619440,10544,244999,8631,144300,6753,669,326,143631,6751,130529,6370,13102,1679,100699,5285,2374441,12415,2062648,12945,15588,2100,2047060,13221,1979254,13394,67806,4624,311793,7810,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,2070383,2081,156113,7304,46526,4023,10904,1612,0,269,10904,1612,6988,1362,3916,1113,35622,3684,109587,6203,66742,4430,0,269,66742,4430,48903,4051,17839,2565,42845,4075,1914270,7743,171118,6557,94941,5203,112,130,94829,5198,86142,4875,8687,1435,76177,4526,1743152,9450,1520885,9963,5478,955,1515407,9950,1454659,9870,60748,3546,222267,7303,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,500094,1192,48946,4150,14412,2361,3123,988,0,261,3123,988,1900,757,1223,646,11289,1919,34534,3492,20325,2444,62,104,20263,2424,16907,2166,3356,1034,14209,2147,451148,4335,51194,3318,26242,3104,210,346,26032,3111,23003,2778,3029,1088,24952,2607,399954,5519,344735,5544,2220,668,342515,5466,330683,5635,11832,1713,55219,3653,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,360260,1395,57290,4446,15083,2346,3329,991,0,292,3329,991,1827,718,1502,612,11754,2235,42207,4029,22084,2787,0,292,22084,2787,13571,2197,8513,1869,20123,2691,302970,4533,25435,2898,14067,2251,0,292,14067,2251,11903,2032,2164,656,11368,1896,277535,4993,249022,5152,2010,624,247012,5159,235481,4798,11531,1985,28513,2521,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,10382748,6866,1156220,22213,312170,8998,72626,5194,0,300,72626,5194,52837,4445,19789,2594,239544,8374,844050,18862,483584,15177,696,425,482888,15223,393735,13488,89153,6135,360466,11012,9226528,23629,1022979,18928,509267,13449,1322,799,507945,13582,467930,12925,40015,3417,513712,13052,8203549,26904,6987084,28277,38354,3422,6948730,28031,6713362,27164,235368,8723,1216465,17753,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,5577564,7920,686879,17761,188528,8598,41164,4212,63,107,41101,4222,26511,3346,14590,1990,147364,6761,498351,16084,303253,12457,665,417,302588,12412,233652,10657,68936,5143,195098,8749,4890685,18154,529966,11171,253437,8442,1768,803,251669,8397,228550,8156,23119,2525,276529,8072,4360719,18043,3745186,19048,30408,2944,3714778,19180,3559512,19331,155266,6934,615533,13869,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,757977,1915,62919,4924,16352,2353,4080,1131,0,267,4080,1131,2788,918,1292,648,12272,1946,46567,4264,24470,3165,138,166,24332,3130,19043,2689,5289,1403,22097,2922,695058,5060,58060,4023,31259,2735,657,418,30602,2724,28231,2607,2371,866,26801,2405,636998,6059,547254,6490,22493,2569,524761,6751,510437,7022,14324,1919,89744,4327,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,845459,2356,97467,4618,26963,2465,8525,1504,0,253,8525,1504,6580,1426,1945,731,18438,1952,70504,3984,47617,3492,129,223,47488,3533,41366,3084,6122,1514,22887,2577,747992,4925,86221,4213,43832,3340,340,297,43492,3357,39634,3113,3858,1061,42389,2711,661771,5816,561334,6009,4705,1166,556629,5967,540131,5920,16498,2017,100437,3807,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,7567753,5643,806948,17275,189245,6626,47087,2956,0,261,47087,2956,26790,2403,20297,2702,142158,5677,617703,15856,374458,11739,0,261,374458,11739,281739,10722,92719,5132,243245,8957,6760805,18566,588959,11093,309781,8866,392,263,309389,8842,276566,8267,32823,3278,279178,7081,6171846,19465,5309525,20034,9194,1537,5300331,19872,5061314,20615,239017,8776,862321,14164,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,3700160,4798,415268,12326,123309,5435,31874,2760,0,263,31874,2760,21331,2365,10543,1538,91435,4431,291959,10838,184340,7865,361,423,183979,7824,140950,7075,43029,3704,107619,5793,3284892,13579,367062,10778,189625,6200,134,164,189491,6210,172420,5564,17071,1814,177437,7571,2917830,13076,2548319,14294,4799,992,2543520,14304,2434068,14863,109452,5433,369511,9660,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1704348,3651,173859,6461,50844,3239,17895,1769,0,221,17895,1769,13333,1520,4562,985,32949,2781,123015,5959,85246,4766,96,122,85150,4782,70779,4400,14371,2020,37769,3067,1530489,6643,149803,4969,85876,3599,59,100,85817,3590,78432,3746,7385,1275,63927,3961,1380686,7761,1241047,8465,1791,698,1239256,8656,1205614,8899,33642,3293,139639,4619,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1593739,4533,177305,6195,50201,4159,16852,2521,35,68,16817,2510,12436,2081,4381,981,33349,2995,127104,5120,87901,4273,340,307,87561,4301,73112,4343,14449,2038,39203,2893,1416434,7509,144163,6078,83875,4506,214,173,83661,4465,76180,4221,7481,1389,60288,3301,1272271,8953,1131232,8937,11058,1749,1120174,8904,1086891,8990,33283,2879,141039,4750,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2503964,5025,377958,12229,162984,7071,29797,2894,0,267,29797,2894,19592,2222,10205,1619,133187,6323,214974,9482,132342,7006,136,176,132206,7015,99981,5639,32225,3424,82632,5791,2126006,13516,336957,9855,137581,6983,793,524,136788,6958,125768,6881,11020,1729,199376,6768,1789049,15682,1540963,15082,7757,1491,1533206,14969,1473781,15132,59425,3460,248086,7243,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2466771,5380,390801,11194,115277,6432,28444,3266,0,267,28444,3266,18229,2517,10215,1721,86833,4950,275524,9224,164867,6374,585,361,164282,6376,130492,6527,33790,3450,110657,6427,2075970,11698,297009,8694,134629,6288,613,339,134016,6280,119866,5473,14150,2180,162380,6559,1778961,14493,1502579,13119,10044,1658,1492535,12839,1425069,12523,67466,4416,276382,7886,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,799194,1929,92865,5133,40606,3408,10852,1656,0,223,10852,1656,7913,1497,2939,743,29754,2769,52259,3804,32083,2623,0,223,32083,2623,26823,2415,5260,1046,20176,2506,706329,5380,99351,4311,52708,3624,38,66,52670,3629,48355,3425,4315,909,46643,2545,606978,6540,538531,6661,2910,883,535621,6723,519085,7045,16536,1988,68447,2878,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3379763,3290,227854,8839,65304,5118,15334,2158,0,277,15334,2158,9312,1705,6022,1275,49970,4190,162550,8329,95108,6452,114,144,94994,6475,71757,5529,23237,2799,67442,4940,3151909,9366,288837,9353,160264,6707,1094,598,159170,6750,144851,6548,14319,2084,128573,6180,2863072,11608,2511661,13447,19656,2238,2492005,13582,2407475,14853,84530,6135,351411,9405,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3867846,3585,346672,11333,114796,5647,26147,2988,0,277,26147,2988,16722,2281,9425,1861,88649,4706,231876,10296,132270,7483,188,233,132082,7460,102824,6499,29258,3162,99606,6895,3521174,12279,319756,11178,171031,8352,103,121,170928,8374,153695,7726,17233,2168,148725,6446,3201418,13739,2817869,14926,4841,1068,2813028,14923,2708981,16886,104047,5758,383549,10010,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,5967447,3976,731416,15560,225715,8134,52969,3941,0,235,52969,3941,29930,2765,23039,2585,172746,7205,505701,12532,330094,9353,0,235,330094,9353,236332,7607,93762,5121,175607,7757,5236031,16425,610048,11421,288434,7987,352,252,288082,7969,248353,6661,39729,2855,321614,8744,4625983,19822,3940061,19434,4542,946,3935519,19476,3702860,20653,232659,7710,685922,9928,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
