GEO_ID,B24012_001E,B24012_001M,B24012_002E,B24012_002M,B24012_003E,B24012_003M,B24012_004E,B24012_004M,B24012_005E,B24012_005M,B24012_006E,B24012_006M,B24012_007E,B24012_007M,B24012_008E,B24012_008M,B24012_009E,B24012_009M,B24012_010E,B24012_010M,B24012_011E,B24012_011M,B24012_012E,B24012_012M,B24012_013E,B24012_013M,B24012_014E,B24012_014M,B24012_015E,B24012_015M,B24012_016E,B24012_016M,B24012_017E,B24012_017M,B24012_018E,B24012_018M,B24012_019E,B24012_019M,B24012_020E,B24012_020M,B24012_021E,B24012_021M,B24012_022E,B24012_022M,B24012_023E,B24012_023M,B24012_024E,B24012_024M,B24012_025E,B24012_025M,B24012_026E,B24012_026M,B24012_027E,B24012_027M,B24012_028E,B24012_028M,B24012_029E,B24012_029M,B24012_030E,B24012_030M,B24012_031E,B24012_031M,B24012_032E,B24012_032M,B24012_033E,B24012_033M,B24012_034E,B24012_034M,B24012_035E,B24012_035M,B24012_036E,B24012_036M,B24012_037E,B24012_037M,B24012_038E,B24012_038M,B24012_039E,B24012_039M,B24012_040E,B24012_040M,B24012_041E,B24012_041M,B24012_042E,B24012_042M,B24012_043E,B24012_043M,B24012_044E,B24012_044M,B24012_045E,B24012_045M,B24012_046E,B24012_046M,B24012_047E,B24012_047M,B24012_048E,B24012_048M,B24012_049E,B24012_049M,B24012_050E,B24012_050M,B24012_051E,B24012_051M,B24012_052E,B24012_052M,B24012_053E,B24012_053M,B24012_054E,B24012_054M,B24012_055E,B24012_055M,B24012_056E,B24012_056M,B24012_057E,B24012_057M,B24012_058E,B24012_058M,B24012_059E,B24012_059M,B24012_060E,B24012_060M,B24012_061E,B24012_061M,B24012_062E,B24012_062M,B24012_063E,B24012_063M,B24012_064E,B24012_064M,B24012_065E,B24012_065M,B24012_066E,B24012_066M,B24012_067E,B24012_067M,B24012_068E,B24012_068M,B24012_069E,B24012_069M,B24012_070E,B24012_070M,B24012_071E,B24012_071M,B24012_072E,B24012_072M,B24012_073E,B24012_073M,B24012_074E,B24012_074M,NAME,B24012_001EA,B24012_001MA,B24012_002EA,B24012_002MA,B24012_003MA,B24012_003EA,B24012_004MA,B24012_004EA,B24012_005MA,B24012_005EA,B24012_006EA,B24012_006MA,B24012_007EA,B24012_007MA,B24012_008MA,B24012_008EA,B24012_009MA,B24012_009EA,B24012_010MA,B24012_010EA,B24012_011MA,B24012_011EA,B24012_012EA,B24012_012MA,B24012_013EA,B24012_013MA,B24012_014MA,B24012_014EA,B24012_015MA,B24012_015EA,B24012_016MA,B24012_016EA,B24012_017EA,B24012_017MA,B24012_018EA,B24012_018MA,B24012_019MA,B24012_019EA,B24012_020MA,B24012_020EA,B24012_021MA,B24012_021EA,B24012_022EA,B24012_022MA,B24012_023EA,B24012_023MA,B24012_024EA,B24012_024MA,B24012_025MA,B24012_025EA,B24012_026MA,B24012_026EA,B24012_027EA,B24012_027MA,B24012_028EA,B24012_028MA,B24012_029EA,B24012_029MA,B24012_030MA,B24012_030EA,B24012_031MA,B24012_031EA,B24012_032EA,B24012_032MA,B24012_033EA,B24012_033MA,B24012_034EA,B24012_034MA,B24012_035MA,B24012_035EA,B24012_036MA,B24012_036EA,B24012_037MA,B24012_037EA,B24012_038MA,B24012_038EA,B24012_039EA,B24012_039MA,B24012_040MA,B24012_040EA,B24012_041EA,B24012_041MA,B24012_042EA,B24012_042MA,B24012_043MA,B24012_043EA,B24012_044MA,B24012_044EA,B24012_045EA,B24012_045MA,B24012_046MA,B24012_046EA,B24012_047EA,B24012_047MA,B24012_048EA,B24012_048MA,B24012_049MA,B24012_049EA,B24012_050EA,B24012_050MA,B24012_051MA,B24012_051EA,B24012_052EA,B24012_052MA,B24012_053EA,B24012_053MA,B24012_054MA,B24012_054EA,B24012_055MA,B24012_055EA,B24012_056EA,B24012_056MA,B24012_057MA,B24012_057EA,B24012_058EA,B24012_058MA,B24012_059EA,B24012_059MA,B24012_060MA,B24012_060EA,B24012_061EA,B24012_061MA,B24012_062MA,B24012_062EA,B24012_063EA,B24012_063MA,B24012_064EA,B24012_064MA,B24012_065MA,B24012_065EA,B24012_066MA,B24012_066EA,B24012_067MA,B24012_067EA,B24012_068MA,B24012_068EA,B24012_069EA,B24012_069MA,B24012_070MA,B24012_070EA,B24012_071MA,B24012_071EA,B24012_072MA,B24012_072EA,B24012_073MA,B24012_073EA,B24012_074EA,B24012_074MA,state
0400000US01,32488,579,53877,1809,56785,2755,60092,3479,51222,1201,52108,997,61445,2727,62106,3144,53240,5501,29826,2156,100001,0,42258,2226,30927,3472,68371,10892,100001,0,31971,4021,18576,1093,24027,4440,34658,2240,30008,3474,41197,2781,10088,1267,19397,1333,15530,4430,32120,734,37013,1963,27423,1129,18771,3146,29429,1258,25762,894,33458,2014,29670,932,31268,802,26741,949,40742,2540,31787,1026,20835,928,21460,304,35407,505,37011,1122,37468,2824,36654,1109,34279,1145,51407,1601,46031,11253,32382,6133,30211,1371,37463,5426,32117,1218,21357,3468,36537,1097,44371,2282,27431,1966,11838,354,16353,649,20850,2292,19118,2882,25405,5298,10210,554,11241,742,10914,781,20517,403,14441,912,22475,495,9491,3194,22142,1385,21517,1480,23908,6893,17298,584,18962,882,14042,1077,22500,3927,12458,767,15586,1727,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,***,"100,000+",null,null,null,null,null,null,***,"100,000+",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,41626,636,57987,4402,60689,5872,65434,10602,52181,3877,56683,3563,53890,6403,78154,4895,49567,4328,45580,8388,98600,27119,47989,6311,32020,16415,70576,16409,89036,35981,41692,18829,25387,3423,20901,4291,55123,5788,49658,6256,60983,6118,20799,5392,21325,2890,13025,4088,29851,3494,36045,4815,26377,1731,40453,7304,42267,3101,40763,3927,48548,5894,36366,3571,32333,9483,38101,5511,60065,9445,40362,6120,25007,3110,27228,1060,42017,1331,44434,3022,45266,3841,43228,3870,40965,1884,55009,26455,55746,10862,45121,9279,32891,4849,55247,17171,31445,6742,27341,8784,51459,2351,56895,7287,40031,8262,14951,1991,31442,3135,43776,10163,23052,16693,55391,17549,12647,2618,11262,2243,12850,4795,24775,1298,18014,3498,26689,1252,24783,13181,24406,9143,22487,7102,45914,31534,16745,6310,20587,6793,14100,6534,26240,22559,11914,10600,9889,4964,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,33683,637,55422,1065,58641,2334,60744,916,51338,1737,52355,1306,58731,3924,66472,1626,50851,5463,38507,3253,93364,8631,38250,2369,37635,3891,61592,1738,80563,11977,34850,3397,19627,1026,24972,3211,39666,2393,31300,2769,48138,4002,13696,1203,17718,1152,20329,2852,34054,1415,38636,2266,27328,1299,18521,2396,29217,934,26698,614,36028,1144,28028,895,29620,1025,26520,996,42130,7090,30618,1230,19952,3066,25493,363,38602,945,43000,1568,45229,1735,41281,1141,35766,769,51070,1908,51364,6199,39453,2548,31352,883,44842,6118,29952,1404,28165,3328,44171,2624,51202,891,31165,1452,14786,635,21071,883,31758,1797,22314,3631,36482,4759,11940,678,13233,1095,14152,1473,23533,574,20380,1016,24936,568,10569,1619,26247,5874,16845,4869,40940,1769,17310,921,17982,1764,16242,1772,26951,4087,19012,3064,11227,1676,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,30173,324,47199,1388,50128,2738,48806,3582,52250,9592,45983,1432,52316,4681,52100,6117,42934,6390,34322,3238,95343,15177,41964,1197,30219,5772,52499,4171,75060,21837,30970,6290,17427,1113,17271,4741,29460,2768,25535,3445,32831,3674,10351,1308,17844,1458,14403,7563,27921,1123,32069,1717,22493,2050,19364,1783,29294,1189,25623,1159,34191,2470,27417,848,29219,1234,26060,963,46875,8865,30139,3148,21328,1046,20322,363,32454,838,34797,2966,35185,3716,34054,3548,32223,670,48961,5230,32232,4921,37661,6280,30153,3921,40042,8680,30849,810,16136,4824,36180,1369,44498,1847,25806,1585,11781,393,15477,845,20609,4465,14069,3282,28059,4185,9144,839,11247,1122,11527,743,19608,598,13819,1269,21673,500,16127,2404,24595,7255,15377,6386,35110,9029,18807,999,18722,869,19408,3277,26631,7260,15532,1605,21065,2004,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,36991,152,66349,546,70769,571,74808,1767,60764,651,62931,1241,76311,1412,73604,2203,65726,2827,39827,2256,100001,0,48605,1710,43185,3074,75052,4060,100001,0,40882,1915,21510,251,25935,1674,52281,1725,30043,1508,74174,2398,16985,404,20643,500,18361,1289,33233,732,38183,1358,28546,1042,16706,455,32117,251,30473,352,37263,687,28035,637,29773,797,26945,504,40394,2710,31973,622,20624,454,27060,182,46273,367,50779,360,54500,1709,46697,570,42261,345,63162,3863,57939,2349,51017,949,36251,850,60550,2290,31029,856,32316,2038,51398,547,61252,527,34478,1249,14197,224,21783,451,34034,3550,20590,2026,61044,2690,11839,238,12365,221,13298,450,25852,254,20455,443,28108,427,10500,373,32179,3739,28826,4698,37150,6129,17205,274,17345,331,16821,619,30820,1799,22154,1016,14018,958,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,***,"100,000+",null,null,null,null,null,null,***,"100,000+",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,37284,367,61210,809,63613,2777,65547,2073,60086,5249,58466,2511,71803,3052,71340,1821,56240,4646,34466,4374,91873,16619,39899,3330,37634,4702,67593,7566,90082,9254,38170,5318,21157,695,21951,5731,43295,4134,31458,2129,50967,1505,13140,1310,21753,1610,19743,4814,35292,1526,40424,1729,30265,1588,20990,2728,31704,611,30229,856,36528,1192,30504,903,31650,1027,28563,2611,45853,8417,32400,1777,21082,1191,26466,369,39538,1208,45115,1195,46073,1824,43560,2023,35945,759,60121,3499,51545,3108,41107,2519,31265,1086,45395,5294,28821,1517,23842,2311,43272,2286,50558,1115,32286,2388,13226,734,21195,1286,33495,6075,14766,4843,49688,4518,11101,558,12045,789,11973,664,24769,728,21152,752,26072,628,11576,3560,32849,5539,26744,6101,42253,9417,18514,1316,20347,1245,15829,1937,16954,10789,16966,2676,13257,4013,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,45537,711,72201,1059,83484,2406,87791,3834,71904,2768,65634,1830,74386,5118,69453,2480,75140,11826,34164,2548,100001,0,49209,2507,48841,4998,84919,8839,100001,0,51019,4626,25584,967,30473,4168,52250,3478,37558,8464,63226,6582,16495,1558,23299,2751,20311,6459,38245,2592,43757,3293,31856,1353,34292,14409,40757,1183,39328,2872,42395,2967,35192,1144,39766,2002,30212,1500,44746,14431,31661,1849,23744,4069,30935,406,46435,716,52337,1291,55336,2508,50314,2110,42139,953,66001,2610,55342,14659,54691,9728,42332,4951,47461,5898,31312,2125,30040,4453,47283,2272,51702,1017,37213,2182,16759,749,25724,1027,29183,16394,8294,3192,50921,3636,11334,715,16512,1363,15132,1494,27240,679,21158,1244,29922,990,10709,7985,40294,9016,50480,21592,36340,7575,23148,1260,23815,1345,21256,2007,31071,31098,21088,2683,21130,7158,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,***,"100,000+",null,null,null,null,null,null,***,"100,000+",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,40061,1054,55696,2044,55879,4122,60455,4671,47757,8013,55613,2503,60488,9696,67450,10188,63433,18073,38621,3318,89847,36156,44380,5890,43948,8381,60624,10477,67846,22553,34826,6583,22338,3421,37878,11483,43360,5588,32160,14710,51005,5650,14012,2178,26228,6964,24580,7578,35707,2747,36387,3748,34493,3934,15956,4547,36982,1643,36975,2415,36994,2763,36065,2983,40893,2131,30544,4612,57953,29230,38656,6417,21073,1940,28772,1094,41776,1121,46788,3298,50555,4508,42270,3547,39525,2126,49979,12046,60233,30927,45560,4540,31564,1356,48300,9426,36145,2911,36814,8113,45768,5517,51350,2666,35177,4722,15161,1240,20982,2824,36108,4933,35959,12167,40055,11759,10843,1567,16729,5388,13737,4003,26634,952,22294,1687,27914,1487,13706,8391,35682,3257,11968,18980,46203,14519,21230,3447,24072,6305,18581,1925,52564,2158,19571,6577,16808,2116,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,42339,1861,71123,2884,78809,7217,81978,8952,72043,12110,66626,5844,80967,12184,66862,9848,87769,11088,26204,17433,100001,0,50441,6892,54996,12649,50663,8754,74341,32630,39295,3850,24400,1765,23827,5308,31104,2247,30529,2511,68528,32324,23871,2861,22041,2612,22976,6362,32034,4139,27274,2510,36072,3611,13975,4680,33186,1891,32582,1703,37357,6270,30643,3821,45291,28201,29708,5286,17780,17053,32752,10533,26197,12947,40460,1183,51583,1126,61490,2494,62250,6957,57374,8718,46966,3606,56471,13800,50164,8426,50417,13923,40948,2990,79396,10856,32833,5006,40330,7068,47113,3852,52346,4755,42013,2291,19408,2053,26250,3178,30527,6647,30213,8255,34646,32172,18027,4359,13078,5381,20159,13264,30914,2781,23032,3122,32999,2843,-666666666,0,41406,21432,40317,1758,72252,24183,23702,2457,16468,8815,24372,13299,-666666666,0,23565,2587,45313,50704,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,***,"100,000+",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,11
0400000US12,32308,181,53303,808,57402,1382,60364,646,51611,772,50884,447,59334,3262,58142,2933,50574,2256,34765,3066,98685,9550,40269,990,37210,2059,68955,5138,100001,0,36780,2535,21122,322,23269,1937,36015,1195,26623,997,44955,2601,16104,475,19781,643,21726,1162,31959,343,37045,894,26573,488,16656,1120,28855,583,26548,365,33843,1090,26990,411,29454,1030,26022,535,41778,3420,29241,1421,18677,1075,24821,254,37109,262,41268,447,43328,1592,38340,1319,35516,352,49393,2211,40933,4676,39884,3788,29901,1341,42482,2588,32069,656,28366,2241,40629,601,48768,1875,29276,1415,15159,244,20987,410,31493,914,20908,2106,39168,3087,11659,306,13105,636,14670,851,23022,330,19084,742,24652,281,12358,842,23375,1665,22260,1694,24887,2329,17752,645,18531,654,16378,810,28151,6575,19742,1334,13148,1135,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,***,"100,000+",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
