GEO_ID,C14006_001E,C14006_001M,C14006_002E,C14006_002M,C14006_003E,C14006_003M,C14006_004E,C14006_004M,C14006_005E,C14006_005M,C14006_006E,C14006_006M,C14006_007E,C14006_007M,C14006_008E,C14006_008M,C14006_009E,C14006_009M,C14006_010E,C14006_010M,C14006_011E,C14006_011M,C14006_012E,C14006_012M,C14006_013E,C14006_013M,C14006_014E,C14006_014M,C14006_015E,C14006_015M,C14006_016E,C14006_016M,C14006_017E,C14006_017M,NAME,C14006_001EA,C14006_001MA,C14006_002MA,C14006_002EA,C14006_003MA,C14006_003EA,C14006_004EA,C14006_004MA,C14006_005MA,C14006_005EA,C14006_006EA,C14006_006MA,C14006_007EA,C14006_007MA,C14006_008MA,C14006_008EA,C14006_009EA,C14006_009MA,C14006_010EA,C14006_010MA,C14006_011EA,C14006_011MA,C14006_012EA,C14006_012MA,C14006_013MA,C14006_013EA,C14006_014EA,C14006_014MA,C14006_015EA,C14006_015MA,C14006_016MA,C14006_016EA,C14006_017EA,C14006_017MA,state
0400000US13,8673109,8386,1237941,26461,462868,14314,60305,3827,104315,6300,98198,5606,98375,5898,101675,6031,775073,19467,7435168,27583,1970607,18303,255429,7838,419389,9959,430581,10420,443008,9310,422200,10867,5464561,20452,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1202005,3181,110444,8897,35423,4588,3057,1051,6469,1402,8121,1993,8449,1691,9327,1798,75021,5928,1091561,9141,270157,6251,33588,2806,51204,3132,57919,2930,61933,2928,65513,4164,821404,7367,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1365103,2486,168306,7397,63017,4750,6245,1391,13104,2184,11154,1763,11109,1731,21405,2109,105289,5197,1196797,8084,316754,6215,34226,2441,68224,3292,69640,3786,80054,2796,64610,4210,880043,7231,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,11995917,8244,1437273,30908,561018,16375,72279,5593,123899,6216,111444,6288,107683,5367,145713,6758,876255,19004,10558644,32784,2827481,18438,344491,8428,561005,9995,595369,10148,634997,8094,691619,11477,7731163,25272,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5872728,6219,720798,21796,269214,11744,31921,3195,60326,5026,51318,4312,49025,4236,76624,5045,451584,13916,5151930,23262,1289121,14681,153695,6018,270567,6864,296986,6127,302097,6334,265776,7439,3862809,16211,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2769636,3413,296667,10984,118031,7012,13228,2005,18447,2180,17844,2157,20180,2060,48332,3919,178636,7552,2472969,11546,615161,7238,74257,3049,127584,4152,139931,4267,152651,3993,120738,5217,1857808,9576,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2564176,3560,306387,11479,123657,7567,14018,1975,22430,2490,19433,2541,20934,2775,46842,3173,182730,7063,2257789,11963,599905,8313,72855,3414,120968,3750,128016,4273,142814,3769,135252,5084,1657884,10128,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3923388,4966,648525,17909,210339,9143,24411,2613,48660,3838,42989,3639,45362,3979,48917,3933,438186,12962,3274863,17838,779348,10215,87662,3931,160566,5296,173291,5142,182930,4916,174899,6027,2495515,14856,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3991876,5243,739385,21941,284330,12518,40196,3747,69294,4802,66869,5280,48078,4753,59893,4645,455055,14420,3252491,22685,808959,15084,100521,5089,168618,6451,175020,7864,194098,6624,170702,6397,2443532,14799,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1245020,1884,155461,8646,48549,4133,5977,1222,8965,1289,8896,1532,11249,1467,13462,1757,106912,5770,1089559,8607,237691,5103,22473,2004,46265,2716,55596,2946,64365,2622,48992,3184,851868,7264,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5259845,4992,404649,15385,143945,9950,14951,2010,26756,3754,26892,2694,32198,3929,43148,4639,260704,9191,4855196,16049,1312183,13059,145122,5763,249027,6792,276536,6579,296566,5717,344932,8236,3543013,13034,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6003857,6054,586652,18052,210531,9795,23041,3122,34362,3575,39976,3901,41689,3930,71463,5592,376121,12541,5417205,18733,1372002,13923,169284,6289,272204,7000,281814,6850,305901,5133,342799,8468,4045203,14606,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9486150,5928,1252689,26885,473582,14460,50334,4179,93532,5097,97324,5566,102591,4871,129801,6165,779107,16878,8233461,26836,2158603,17449,228485,5924,423702,7463,454406,7851,520177,8233,531833,9770,6074858,20354,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4832090,4412,460707,12664,173810,7790,17991,2127,30013,2740,28938,2826,36118,3154,60750,4094,286897,9509,4371383,13192,1109800,11427,130652,4457,228775,5612,242751,6008,267930,4234,239692,6423,3261583,10500,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2692013,4883,551250,19927,211864,9799,28815,2991,47935,4658,48618,3685,45855,3916,40641,3112,339386,12484,2140763,19241,537880,12638,60269,4580,113353,5177,126672,5247,127107,5193,110479,5554,1602883,11211,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5449569,6128,718756,21371,253092,10784,32474,3486,55743,4162,48355,3715,49981,3764,66539,4123,465664,13796,4730813,22074,1169587,14232,137821,4928,241162,6560,257802,7885,277555,5587,255247,7541,3561226,15676,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,886719,1958,118606,6733,45399,4336,4161,1057,8304,1517,7723,1388,7630,1468,17581,2770,73207,4614,768113,7164,176240,6301,18281,1887,37009,2420,38827,2734,45860,2427,36263,3074,591873,5059,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1637587,2771,182131,9064,69281,5510,6415,1384,13832,2211,10389,1639,13444,1431,25201,3300,112850,5570,1455456,9134,378518,6788,42948,2756,80296,3100,81890,2689,91555,2753,81829,4468,1076938,7928,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2352957,4130,236176,11947,75741,6317,7460,1638,17447,2407,16736,2337,18294,2496,15804,2819,160435,8641,2116781,12244,506119,9800,54418,3695,109843,5081,120149,4993,117583,4350,104126,6299,1610662,9203,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1232986,2704,96381,6280,29977,3918,2764,805,5088,1336,4982,1176,7101,1510,10042,2152,66404,4096,1136605,7433,279945,6974,33640,2976,53673,2763,64204,3088,68790,2444,59638,4342,856660,6147,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8216950,6128,698454,23198,241716,13084,33960,4636,51069,4530,49414,4212,55218,4941,52055,6010,456738,14022,7518496,23206,1962489,15382,254142,7495,395744,6185,414284,7370,446586,6254,451733,9479,5556007,18102,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1831278,3915,329587,12587,127083,8129,14385,2052,25989,2586,27009,3115,27836,3608,31864,3603,202504,8831,1501691,12371,396560,8703,42203,2720,78830,3933,83614,3739,89824,4476,102089,6454,1105131,10971,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18062485,10145,2506358,36823,911716,19941,103866,5832,199429,7823,193374,8218,201767,7559,213280,9732,1594642,24340,15556127,39315,3932137,29059,437120,11897,746864,11444,816108,11141,917246,9460,1014799,16350,11623990,26466,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,8241689,8553,1177457,26197,424468,15408,51756,4365,95606,6339,85295,6155,83404,5937,108407,5713,752989,18049,7064232,27193,1765387,17883,204318,7512,362341,8477,390060,8223,410075,7975,398593,9800,5298845,19646,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,581875,1856,65745,4574,27015,2893,2306,667,3462,790,3202,894,3940,817,14105,1895,38730,2927,516130,4998,121745,3754,10367,1209,25116,1670,27424,1709,32206,1588,26632,2581,394385,3999,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10725246,7637,1385856,34368,515940,19476,61453,4803,109121,6427,104257,6027,99462,5847,141647,7169,869916,19690,9339390,35192,2328137,22565,258237,6677,468711,9389,513063,10080,559119,6992,529007,13493,7011253,24788,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3316420,3975,544954,16982,209226,9202,28598,2525,47723,3649,40392,2930,39080,3095,53433,4132,335728,9910,2771466,16858,685212,12070,83332,4242,142006,5006,148707,5984,162055,4998,149112,6425,2086254,11003,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3490422,5045,452299,16609,157687,8804,16720,2708,29658,2947,27363,3212,28936,2784,55010,4525,294612,10475,3038123,16843,711952,12088,74833,4063,146263,5530,158758,4226,173093,4910,159005,7161,2326171,13378,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,11593611,6804,1357242,26522,479221,13713,51473,4304,100411,6465,95587,5708,97922,5229,133828,6099,878021,18097,10236369,27053,2400106,20753,271556,7013,477350,7825,534441,10662,588281,8144,528478,10288,7836263,18241,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,988509,1917,107695,8055,40938,3964,4028,951,7093,1420,7685,1648,8077,1870,14055,2355,66757,5713,880814,8559,218318,5227,23655,2296,40704,2709,46385,2596,49915,2512,57659,3890,662496,6586,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4014588,4669,611133,19433,215824,9541,28050,2875,46687,4139,48978,4201,48014,3930,44095,3399,395309,13720,3403455,19321,817650,13030,95741,4575,167395,5457,181264,6685,199159,5875,174091,7983,2585805,16309,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,721951,1755,96428,6171,35039,3447,3575,682,5972,1037,7504,1677,6026,1041,11962,2255,61389,4015,625523,6119,155834,4448,19314,1936,31150,2096,38347,2206,37636,1980,29387,2392,469689,4907,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5641629,6546,885715,24510,294715,10874,35034,3561,66280,4768,64007,4675,63645,4544,65749,4776,591000,17544,4755914,25119,1100143,13990,120742,5151,229550,7167,254004,7364,263586,5372,232261,6427,3655771,19409,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,21772248,14356,3555105,47727,1400876,23971,182329,7677,344611,11826,304700,10610,282986,9480,286250,10352,2154229,31199,18217143,51181,4953319,31880,603238,11282,1056241,15032,1063361,13830,1154938,12652,1075541,17600,13263824,38130,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2359552,3589,244378,12215,112441,7238,8734,1587,19980,2568,15743,1892,19449,2427,48535,4697,131937,7456,2115174,13362,686126,9380,81088,3482,147462,4135,141233,4631,148871,4231,167472,5628,1429048,10623,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,585405,1487,58869,4054,22713,2631,2264,789,3505,988,3783,990,4751,983,8410,1367,36156,2546,526536,4454,118461,3421,13494,1537,22139,1470,27169,1733,31918,1582,23741,2142,408075,3822,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7115333,7241,664849,20083,236940,10855,27435,3017,43278,3634,42551,4330,42731,3890,80945,5728,427909,13930,6450484,21363,1658330,17311,193504,7339,326745,7539,356919,7532,374241,5715,406921,12533,4792154,18034,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6024474,5862,694173,18262,251834,10446,24512,2681,49779,4183,49011,3843,51855,4221,76677,5235,442339,12413,5330301,18628,1309582,13253,144444,5390,260890,6351,293351,6378,317053,5649,293844,8900,4020719,15915,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1710959,2690,287921,12959,93308,6037,10203,1624,20802,2188,20577,2659,17611,2160,24115,2523,194613,9573,1423038,13149,296467,7379,31127,3013,58817,2936,68631,3784,73023,3279,64869,4670,1126571,9826,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5195498,4175,555831,17067,217710,10574,25394,2835,39820,3477,37939,3516,40740,3001,73817,5198,338121,10165,4639667,17629,1124331,12070,125522,4393,227780,5544,249440,5352,275555,4922,246034,6460,3515336,13270,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,479766,1757,43208,4501,15281,2644,1630,747,2232,910,2865,755,2636,834,5918,1274,27927,3168,436558,4529,106561,3674,12546,1501,21330,1480,23384,1691,25221,1517,24080,2700,329997,3929,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3724570,4686,1672774,28683,553340,12252,59533,3430,125065,5020,133805,5273,141738,5573,93199,5079,1119434,21250,2051796,28786,533025,12867,50815,3286,94881,4630,101258,5491,112951,4654,173120,6307,1518771,18881,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
