GEO_ID,B11003_001E,B11003_001M,B11003_002E,B11003_002M,B11003_003E,B11003_003M,B11003_004E,B11003_004M,B11003_005E,B11003_005M,B11003_006E,B11003_006M,B11003_007E,B11003_007M,B11003_008E,B11003_008M,B11003_009E,B11003_009M,B11003_010E,B11003_010M,B11003_011E,B11003_011M,B11003_012E,B11003_012M,B11003_013E,B11003_013M,B11003_014E,B11003_014M,B11003_015E,B11003_015M,B11003_016E,B11003_016M,B11003_017E,B11003_017M,B11003_018E,B11003_018M,B11003_019E,B11003_019M,B11003_020E,B11003_020M,NAME,B11003_001MA,B11003_001EA,B11003_002MA,B11003_002EA,B11003_003MA,B11003_003EA,B11003_004EA,B11003_004MA,B11003_005EA,B11003_005MA,B11003_006EA,B11003_006MA,B11003_007MA,B11003_007EA,B11003_008MA,B11003_008EA,B11003_009EA,B11003_009MA,B11003_010EA,B11003_010MA,B11003_011EA,B11003_011MA,B11003_012MA,B11003_012EA,B11003_013MA,B11003_013EA,B11003_014EA,B11003_014MA,B11003_015EA,B11003_015MA,B11003_016EA,B11003_016MA,B11003_017EA,B11003_017MA,B11003_018EA,B11003_018MA,B11003_019EA,B11003_019MA,B11003_020MA,B11003_020EA,state
0400000US27,1330451,9270,1064699,9975,467638,7095,118651,4703,97998,3709,250989,5624,597061,7637,265752,6567,80287,3964,46904,2643,12716,1762,5307,971,28881,2099,33383,2656,185465,5342,124162,4533,29622,2518,20646,2432,73894,3714,61303,3342,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,741988,10108,497649,8952,204058,6380,38864,3382,40484,3134,124710,5200,293591,7002,244339,7436,51672,4101,24652,3051,7331,1659,3220,922,14101,2190,27020,2957,192667,6478,115874,5676,20998,2855,25413,3257,69463,4430,76793,3927,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1518860,13297,1154259,12645,482044,8695,110142,5018,100210,4098,271692,6522,672215,9919,364601,7901,90731,5100,48036,3593,13921,2160,6978,1479,27137,2598,42695,2946,273870,6596,172169,4724,36981,3467,30589,2755,104599,5099,101701,4168,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,240412,4549,197345,4472,77371,3551,16450,1979,16298,1840,44623,2642,119974,3120,43067,2810,12969,1640,7419,1350,1780,620,576,287,5063,1011,5550,1164,30098,2721,18823,2260,3714,997,2440,699,12669,1794,11275,1360,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,462408,6040,371052,5628,163752,4272,42065,2863,36407,2020,85280,2653,207300,4323,91356,3756,25948,2397,14047,1673,3937,922,1902,603,8208,1214,11901,1527,65408,3171,43055,2684,10013,1698,8599,1270,24443,2192,22353,2063,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,612349,8480,443841,7112,195919,5306,44301,3637,49426,3539,102192,4614,247922,5305,168508,6007,59826,3882,32622,3526,9073,1721,3775,1159,19774,2604,27204,2282,108682,4641,67025,4245,12851,2457,11909,1918,42265,3361,41657,3043,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,335509,5188,267935,5769,110669,3605,23818,2081,20914,2081,65937,3100,157266,4978,67574,3953,21591,2350,11876,1476,3378,968,867,506,7631,1141,9715,1719,45983,3716,29528,2987,5782,1491,2661,839,21085,2349,16455,1873,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2180404,13737,1631340,13268,772130,11018,183876,4992,147450,5775,440804,9056,859210,8663,549064,10788,144716,6072,61380,4211,18882,2786,7612,1766,34886,3016,83336,4666,404348,8874,218177,6869,34736,2843,34642,3301,148799,5576,186171,5217,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,477430,7024,345376,6883,144158,5209,28580,2846,31863,3068,83715,4323,201218,5019,132054,5103,39966,2748,21964,2132,5127,1188,4819,1335,12018,1659,18002,2275,92088,4514,58641,3402,12297,1767,11373,1713,34971,2599,33447,2483,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4573941,20863,3200366,18990,1422947,16790,326644,9778,297003,9515,799300,11395,1777419,15476,1373575,16101,338448,8909,139398,6681,39944,4081,18342,2375,81112,4775,199050,6168,1035127,14061,566190,11459,100527,4952,97651,4834,368012,9122,468937,8320,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2310456,17812,1706840,18258,702992,13158,166293,6740,144264,7010,392435,9131,1003848,12243,603616,11853,148807,7144,73963,5620,21802,3006,9782,2054,42379,3346,74844,4357,454809,10167,274893,7857,51736,4168,49363,3588,173794,6507,179916,6267,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,169022,3899,138355,4024,56302,2348,13314,1415,12783,1386,30205,1809,82053,3150,30667,2219,9315,1498,4623,1009,998,431,465,317,3160,825,4692,1110,21352,1859,14215,1739,4063,1240,1607,507,8545,1356,7137,1074,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2953361,17201,2202145,17605,899453,12573,203745,6621,182409,5492,513299,9701,1302692,11727,751216,11796,187809,6890,99107,4966,29147,2889,12414,1902,57546,3598,88702,4762,563407,10374,349011,8304,75245,4242,62367,3609,211399,6205,214396,6590,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,927086,9513,699421,9130,283138,7022,63850,3477,65860,4043,153428,5104,416283,5950,227665,6623,63118,3493,34026,2788,9729,1693,4583,1063,19714,2016,29092,2387,164547,5955,104617,4715,25257,2604,19143,1887,60217,4139,59930,3414,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,927071,10197,719045,9183,289408,7304,67554,3982,61521,3607,160333,5476,429637,6800,208026,6680,60162,3752,36296,3152,10276,2064,5259,1263,20761,2195,23866,2679,147864,6011,92331,5296,18827,2360,13671,2245,59833,4189,55533,3960,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3174335,14958,2402123,15726,956783,11128,210643,6923,188090,5745,558050,9284,1445340,12620,772212,11144,205033,6538,100123,5501,24852,2727,11096,1780,64175,3801,104910,5024,567179,9805,319633,8236,57479,3513,51669,3530,210485,7195,247546,7137,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,262352,4899,190694,5578,78038,3596,17494,1759,14057,1809,46487,2853,112656,3727,71658,4277,17156,2031,7715,1458,2206,832,757,514,4752,1131,9441,1580,54502,3907,33494,2895,5285,1094,5765,1460,22444,2285,21008,2286,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1122724,10881,798196,9387,312487,7392,67128,4455,61514,4121,183845,5361,485709,7981,324528,8545,71526,4846,32557,3924,9089,1800,6217,1509,17251,2505,38969,3059,253002,7328,149854,6106,29086,3445,26080,3017,94688,4520,103148,4453,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,205964,3745,166211,3883,66467,2917,14512,1590,14508,1304,37447,2227,99744,2587,39753,2618,11965,1411,6076,928,1940,594,876,398,3260,792,5889,1104,27788,2284,17448,1996,5982,1355,2378,620,9088,1592,10340,1214,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1597016,14242,1178105,14745,476625,9417,112235,5221,93962,4534,270428,7673,701480,9605,418911,8299,107287,5577,52250,3849,15591,2359,4901,1431,31758,2897,55037,4009,311624,7693,190169,6098,42104,3910,33423,3407,114642,5203,121455,5017,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5686517,26097,4173567,25312,2005164,20024,455215,10821,483398,10805,1066551,15363,2168403,17334,1512950,17093,399135,9986,195278,8116,55257,4442,25962,3343,114059,6478,203857,6725,1113815,14418,687034,12907,127175,5886,144773,8401,415086,10293,426781,9694,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,614705,7570,503636,7874,262538,6939,70590,3888,75423,3515,116525,4668,241098,5081,111069,4495,33953,2459,17284,2128,3901,1193,2983,1007,10400,1654,16669,1891,77116,3632,46734,3220,9223,1639,8895,1767,28616,2534,30382,2346,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,162721,4031,127054,4118,51220,2371,11658,1560,8427,1082,31135,1730,75834,3038,35667,2015,10031,1342,5424,1003,1681,618,477,260,3266,676,4607,876,25636,1841,17376,1729,3383,977,2191,728,11802,1489,8260,1001,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1939891,13414,1466223,13607,637004,7815,154854,5851,131246,4965,350904,7387,829219,11135,473668,9013,119589,5394,59416,4226,16423,2288,5533,1407,37460,3315,60173,3539,354079,8436,207204,6276,39514,3453,33266,3154,134424,5519,146875,5664,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1595147,11686,1235060,12196,533876,8763,134213,5463,104891,4613,294772,6976,701184,10823,360087,8701,109671,4835,61346,3782,16204,2176,7061,1470,38081,3230,48325,3332,250416,6988,163346,6173,32205,2803,27815,3053,103326,4709,87070,4227,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,502381,8278,390066,7032,141234,5058,28748,2641,28644,2668,83842,3782,248832,5572,112315,5541,31332,2911,16013,2228,4629,1268,1300,529,10084,1630,15319,1815,80983,4266,43826,3081,8180,1538,6572,1410,29074,2818,37157,2986,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1456314,10842,1147656,11584,478000,9767,112072,4339,99311,4439,266617,6583,669656,7663,308658,7901,92534,4753,52390,3565,16230,2209,5010,883,31150,2506,40144,2730,216124,5824,147028,5631,34120,3058,24535,2578,88373,4641,69096,3382,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,136835,3589,110284,3712,42658,3172,10196,1678,8158,1379,24304,2196,67626,2940,26551,2784,9250,1423,5661,1171,1966,777,858,601,2837,782,3589,846,17301,2146,11945,1979,3208,902,1707,688,7030,1603,5356,1227,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,939600,8997,587870,8472,231678,5916,49877,3332,41197,2913,140604,4546,356192,5545,351730,6832,63486,3282,21095,2248,6901,1138,2193,655,12001,1688,42391,2502,288244,6580,144195,5452,20876,2263,29976,2795,93343,4396,144049,3942,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
