GEO_ID,B18020A_001E,B18020A_001M,B18020A_002E,B18020A_002M,B18020A_003E,B18020A_003M,B18020A_004E,B18020A_004M,B18020A_005E,B18020A_005M,B18020A_006E,B18020A_006M,B18020A_007E,B18020A_007M,B18020A_008E,B18020A_008M,B18020A_009E,B18020A_009M,B18020A_010E,B18020A_010M,B18020A_011E,B18020A_011M,B18020A_012E,B18020A_012M,B18020A_013E,B18020A_013M,B18020A_014E,B18020A_014M,B18020A_015E,B18020A_015M,B18020A_016E,B18020A_016M,B18020A_017E,B18020A_017M,B18020A_018E,B18020A_018M,B18020A_019E,B18020A_019M,B18020A_020E,B18020A_020M,B18020A_021E,B18020A_021M,B18020A_022E,B18020A_022M,B18020A_023E,B18020A_023M,B18020A_024E,B18020A_024M,B18020A_025E,B18020A_025M,B18020A_026E,B18020A_026M,B18020A_027E,B18020A_027M,B18020A_028E,B18020A_028M,B18020A_029E,B18020A_029M,B18020A_030E,B18020A_030M,B18020A_031E,B18020A_031M,NAME,B18020A_001MA,B18020A_001EA,B18020A_002MA,B18020A_002EA,B18020A_003EA,B18020A_003MA,B18020A_004EA,B18020A_004MA,B18020A_005EA,B18020A_005MA,B18020A_006MA,B18020A_006EA,B18020A_007MA,B18020A_007EA,B18020A_008EA,B18020A_008MA,B18020A_009EA,B18020A_009MA,B18020A_010EA,B18020A_010MA,B18020A_011MA,B18020A_011EA,B18020A_012MA,B18020A_012EA,B18020A_013MA,B18020A_013EA,B18020A_014EA,B18020A_014MA,B18020A_015EA,B18020A_015MA,B18020A_016MA,B18020A_016EA,B18020A_017MA,B18020A_017EA,B18020A_018MA,B18020A_018EA,B18020A_019EA,B18020A_019MA,B18020A_020EA,B18020A_020MA,B18020A_021MA,B18020A_021EA,B18020A_022MA,B18020A_022EA,B18020A_023MA,B18020A_023EA,B18020A_024EA,B18020A_024MA,B18020A_025EA,B18020A_025MA,B18020A_026MA,B18020A_026EA,B18020A_027MA,B18020A_027EA,B18020A_028MA,B18020A_028EA,B18020A_029EA,B18020A_029MA,B18020A_030EA,B18020A_030MA,B18020A_031MA,B18020A_031EA,state
0400000US13,3823382,9688,454832,10641,225109,7511,46344,3637,22350,2953,23994,2754,178765,6349,74969,3589,103796,4974,229723,7239,42255,3431,14999,2055,27256,2700,187468,6518,55142,3273,132326,5504,3368550,14751,1672467,10577,658219,7140,493688,7983,164531,5771,1014248,7483,911953,7749,102295,5724,1696083,8937,660321,5530,412849,7443,247472,6410,1035762,6634,744093,8282,291669,6378,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,220197,2920,22955,2376,12673,1721,1892,786,680,448,1212,676,10781,1515,4244,1021,6537,1325,10282,1695,1884,821,636,440,1248,652,8398,1298,3519,832,4879,1032,197242,3375,97681,2689,35059,2104,27048,2032,8011,1542,62622,1788,54920,2154,7702,1115,99561,2217,37604,1505,23881,2030,13723,1678,61957,1494,44432,1959,17525,1818,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,863499,3676,108929,4917,56560,3375,14098,1758,6971,1313,7127,1317,42462,2687,18062,1889,24400,2192,52369,2795,13997,1799,5834,1190,8163,1442,38372,2365,13873,1635,24499,1914,754570,5758,377919,4430,168003,3054,133364,3236,34639,2676,209916,2948,185265,3316,24651,2264,376651,3449,159237,2556,104953,3412,54284,2834,217414,2629,155755,3359,61659,2874,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5957193,16194,548485,9369,281420,5936,65308,3574,31581,2897,33727,2432,216112,5496,95755,4035,120357,4625,267065,7312,53221,3965,24725,2770,28496,2823,213844,6359,78247,4077,135597,5158,5408708,17051,2704547,11414,1076587,8121,803631,8067,272956,7297,1627960,7026,1445765,9463,182195,6737,2704161,10297,1045168,7207,706667,7165,338501,7794,1658993,6594,1234322,9187,424671,9174,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,3537261,7992,441163,10741,215677,7959,55601,3811,28524,2724,27077,2477,160076,6137,69515,4038,90561,4518,225486,6401,46632,3391,19971,2332,26661,2802,178854,5805,59755,3143,119099,4878,3096098,11773,1549067,9022,631047,5567,467035,6206,164012,5523,918020,6179,812691,6466,105329,4930,1547031,6857,619795,4465,407062,6638,212733,6232,927236,5589,709992,7832,217244,6659,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1772324,3132,195946,5473,99599,4089,24513,2343,13150,1755,11363,1642,75086,3430,35632,2707,39454,2397,96347,3848,19870,1873,9741,1403,10129,1476,76477,3677,30574,2209,45903,3273,1576378,6188,789893,4553,319365,3091,252760,4037,66605,3629,470528,3376,424681,4242,45847,2777,786485,4043,311476,2453,231675,4105,79801,3854,475009,3666,387151,4894,87858,3101,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1504228,5848,174079,6268,88024,3809,24402,2702,13673,1962,10729,1575,63622,3135,29745,2198,33877,2593,86055,4569,20447,1824,10958,1687,9489,1412,65608,3799,27399,2552,38209,2566,1330149,8217,662028,5253,270466,4409,211577,5178,58889,3244,391562,3618,360128,4174,31434,2408,668121,4992,264917,2792,185560,3609,79357,3370,403204,4238,321404,4676,81800,3594,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2460188,4674,474589,11666,229939,6919,54410,4330,21371,2818,33039,3087,175529,5520,50983,3696,124546,4343,244650,7254,47200,3666,13685,2124,33515,3374,197450,5978,50442,3565,147008,4971,1985599,12684,981639,8049,408876,5423,299972,4973,108904,5410,572763,5836,497811,6553,74952,3913,1003960,8313,416438,4848,266649,5388,149789,5472,587522,6158,431057,6421,156465,5057,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1789331,4758,275142,8761,144659,5967,34328,3301,16744,2559,17584,2104,110331,4407,42281,2856,68050,3726,130483,5453,26459,2572,10961,1570,15498,2247,104024,4982,32627,2652,71397,4197,1514189,10490,739290,6769,301649,3962,228555,4221,73094,3874,437641,4994,389256,5369,48385,3338,774899,6288,311686,3272,189154,4314,122532,4405,463213,5534,323975,5586,139238,4736,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,840311,3104,139372,5416,67424,3606,16326,2071,8503,1414,7823,1407,51098,2817,20184,1855,30914,2198,71948,3550,17040,1989,6360,1216,10680,1468,54908,2644,20284,1981,34624,2288,700939,5775,346070,3906,123813,2452,94283,2895,29530,2287,222257,2773,197482,3229,24775,1954,354869,3781,124505,2155,86325,2640,38180,2255,230364,2734,182873,3645,47491,2899,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2266563,8053,219181,7965,112627,5667,28099,3085,14565,2315,13534,1726,84528,4360,41116,3082,43412,2769,106554,4935,21883,2419,9902,1489,11981,1839,84671,4028,35923,3183,48748,2656,2047382,11037,1000635,7613,362575,5218,280663,6157,81912,4480,638060,4864,582880,5398,55180,3389,1046747,6266,374401,4039,259182,5153,115219,5318,672346,4749,519464,6515,152882,4911,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3528420,9949,374655,9994,194494,7650,48325,4256,20909,2865,27416,2778,146169,6255,59669,4535,86500,4663,180161,6331,39539,3477,16277,2189,23262,2780,140622,5236,51563,4023,89059,4167,3153765,12055,1534723,9190,572947,6417,417834,6931,155113,5698,961776,6313,863744,7518,98032,4946,1619042,8290,587436,5482,411564,6845,175872,5767,1031606,5789,809435,7421,222171,6605,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,5281969,6718,660662,11740,334728,7517,80775,4261,36430,3124,44345,2902,253953,6106,93048,3901,160905,5444,325934,7661,64717,3187,23101,2113,41616,2647,261217,5899,83204,3152,178013,4811,4621307,14229,2311430,8904,894740,5191,633682,6785,261058,6438,1416690,6885,1205387,7734,211303,5543,2309877,8960,876716,5096,579157,6033,297559,7074,1433161,6009,1040377,7712,392784,6887,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3017787,5593,292565,7446,153498,5365,38241,2886,20434,2174,17807,1914,115257,4231,60552,3151,54705,2904,139067,5034,30716,2158,15342,1672,15374,1896,108351,4362,48168,2887,60183,3204,2725222,8964,1361262,6126,531746,4557,422176,5197,109570,3620,829516,4413,741730,5861,87786,3475,1363960,5782,521894,3143,393418,4518,128476,4179,842066,4424,678976,5809,163090,4498,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1112087,3267,196565,6546,100093,4330,23481,2917,10188,2164,13293,2336,76612,3784,28900,2682,47712,2958,96472,4241,16162,2043,5302,1095,10860,1891,80310,3789,22950,1984,57360,3497,915522,7250,450654,4830,181847,3292,134180,3198,47667,3006,268807,4416,240276,5115,28531,2793,464868,4418,188682,2836,111888,3841,76794,4207,276186,3887,198073,4414,78113,3181,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3169129,5467,437199,10582,217223,6771,49898,3809,25572,2695,24326,2488,167325,5819,64950,3440,102375,4119,219976,6825,44114,3388,18034,1850,26080,2614,175862,5610,58219,3266,117643,4886,2731930,11926,1352654,7650,553740,5053,425613,5617,128127,4551,798914,6031,714087,6573,84827,3992,1379276,7300,552870,3974,384396,5419,168474,5519,826406,5953,629175,7550,197231,6359,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,555381,1912,77090,4251,44136,3112,9437,1680,5579,1387,3858,963,34699,2421,16956,1840,17743,2183,32954,2524,6588,1405,2771,737,3817,1180,26366,2288,11442,1536,14924,1711,478291,4380,235559,3238,92504,2064,70642,2584,21862,1852,143055,2562,123961,2738,19094,1546,242732,2675,91234,1800,62297,2769,28937,2753,151498,2230,119476,2460,32022,1923,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1001837,3748,102751,4826,54767,3765,13287,2205,7896,1937,5391,897,41480,2767,21870,2132,19610,1859,47984,2772,10043,1554,4653,1020,5390,1191,37941,2344,16045,1493,21896,1970,899086,5484,447635,4230,187191,3255,149686,2985,37505,2395,260444,2677,241689,2976,18755,1658,451451,3317,185137,1956,135957,2892,49180,3289,266314,2711,220138,3502,46176,2436,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1211915,8438,132389,5913,68121,4281,12286,1852,6738,1447,5548,1206,55835,3433,23308,2178,32527,2911,64268,3757,8831,1556,3878,1021,4953,1163,55437,3219,19857,1961,35580,2700,1079526,9801,555657,5748,220378,4618,175527,5113,44851,3688,335279,4683,291501,4847,43778,2957,523869,6019,213177,3673,135164,4212,78013,4003,310692,4149,224790,5704,85902,4211,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,844511,2330,97862,5167,50538,3556,15209,1863,6717,1451,8492,1616,35329,2905,16893,2222,18436,1941,47324,3210,11221,1964,5395,1400,5826,1376,36103,2376,14330,1637,21773,1736,746649,5518,368705,4075,130360,2308,99847,2610,30513,2482,238345,3196,218057,3565,20288,1885,377944,3487,132473,2425,92112,2844,40361,2872,245471,2368,193961,3402,51510,3010,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3929812,12535,355427,10063,179016,6136,36795,3561,16008,2075,20787,2645,142221,4954,57072,3327,85149,3973,176411,6363,31193,2648,13374,1829,17819,2034,145218,5472,52603,3775,92615,4678,3574385,15677,1773437,9052,625378,6726,444233,7789,181145,5444,1148059,5791,1028168,6108,119891,4072,1800948,9074,603716,5094,398875,6668,204841,6352,1197232,6145,879465,8131,317767,6204,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,837596,8422,112513,6084,54857,3997,11347,1643,4988,1184,6359,1432,43510,3482,18561,2064,24949,2488,57656,3907,12008,2247,5616,1459,6392,1525,45648,3140,16717,2230,28931,2391,725083,8080,357589,5476,145150,3950,107410,4346,37740,3122,212439,3960,184457,4217,27982,2315,367494,5863,143672,4245,88384,4000,55288,3486,223822,4405,162964,4661,60858,3124,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,8381013,18590,895093,14964,447061,10031,99911,4464,41368,3368,58543,2968,347150,9001,128650,5999,218500,6400,448032,9187,84329,4670,33043,2925,51286,3352,363703,7840,113003,4710,250700,6882,7485920,22813,3703041,14398,1426953,8370,988640,9933,438313,9195,2276088,11126,1999456,13338,276632,7964,3782879,12565,1421586,7094,910480,10132,511106,9826,2361293,9543,1739029,12444,622264,10287,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4057123,10709,553696,13326,279065,9265,62192,4544,30443,3393,31749,3215,216873,7559,90882,5410,125991,5347,274631,7862,52598,3769,21843,2296,30755,3000,222033,6890,72984,4182,149049,5300,3503427,17118,1719648,12049,657565,7193,494667,7666,162898,6440,1062083,8539,941056,9194,121027,5658,1783779,9457,675042,5406,447393,6388,227649,6004,1108737,7286,821443,8737,287294,7050,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,371787,1500,36353,2864,19181,2039,5258,1132,2790,845,2468,736,13923,1475,7403,989,6520,1122,17172,1720,4028,988,2581,886,1447,464,13144,1334,6456,1066,6688,918,335434,3229,169744,2245,70292,1508,55227,1796,15065,1451,99452,1723,91245,1941,8207,977,165690,1953,68530,1158,52743,1649,15787,1528,97160,1406,79656,1947,17504,1642,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,6285559,7047,805575,13578,408115,8572,96325,4579,43878,3109,52447,3429,311790,8102,126901,5697,184889,6233,397460,9438,85396,4759,34189,2942,51207,4027,312064,6947,108762,4323,203302,6677,5479984,14949,2706458,9748,1070288,5911,798948,7797,271340,7121,1636170,8754,1440040,9376,196130,5971,2773526,9115,1074313,5533,728775,8909,345538,8183,1699213,6568,1288012,9220,411201,8480,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
