GEO_ID,B14005_001E,B14005_001M,B14005_002E,B14005_002M,B14005_003E,B14005_003M,B14005_004E,B14005_004M,B14005_005E,B14005_005M,B14005_006E,B14005_006M,B14005_007E,B14005_007M,B14005_008E,B14005_008M,B14005_009E,B14005_009M,B14005_010E,B14005_010M,B14005_011E,B14005_011M,B14005_012E,B14005_012M,B14005_013E,B14005_013M,B14005_014E,B14005_014M,B14005_015E,B14005_015M,B14005_016E,B14005_016M,B14005_017E,B14005_017M,B14005_018E,B14005_018M,B14005_019E,B14005_019M,B14005_020E,B14005_020M,B14005_021E,B14005_021M,B14005_022E,B14005_022M,B14005_023E,B14005_023M,B14005_024E,B14005_024M,B14005_025E,B14005_025M,B14005_026E,B14005_026M,B14005_027E,B14005_027M,B14005_028E,B14005_028M,B14005_029E,B14005_029M,NAME,B14005_001MA,B14005_001EA,B14005_002EA,B14005_002MA,B14005_003EA,B14005_003MA,B14005_004MA,B14005_004EA,B14005_005MA,B14005_005EA,B14005_006MA,B14005_006EA,B14005_007MA,B14005_007EA,B14005_008EA,B14005_008MA,B14005_009EA,B14005_009MA,B14005_010MA,B14005_010EA,B14005_011MA,B14005_011EA,B14005_012MA,B14005_012EA,B14005_013EA,B14005_013MA,B14005_014EA,B14005_014MA,B14005_015MA,B14005_015EA,B14005_016MA,B14005_016EA,B14005_017EA,B14005_017MA,B14005_018MA,B14005_018EA,B14005_019EA,B14005_019MA,B14005_020EA,B14005_020MA,B14005_021MA,B14005_021EA,B14005_022EA,B14005_022MA,B14005_023MA,B14005_023EA,B14005_024EA,B14005_024MA,B14005_025EA,B14005_025MA,B14005_026MA,B14005_026EA,B14005_027MA,B14005_027EA,B14005_028EA,B14005_028MA,B14005_029EA,B14005_029MA,state
0400000US13,567386,8431,292473,6200,223379,5829,57519,4195,22333,2694,143527,5789,69094,4547,37246,3116,25942,2967,4917,1183,6387,1612,31848,3610,13281,2649,6952,1624,11615,1766,274913,6325,230310,6072,66481,4660,18296,2490,145533,5292,44603,3764,24801,3121,15131,2584,3143,897,6527,1433,19802,2410,6258,1430,3456,990,10088,1813,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,68521,2450,36022,1594,26502,1669,7642,1239,1126,498,17734,1740,9520,1397,6938,1037,5835,960,833,447,270,236,2582,866,1251,578,408,300,923,566,32499,1744,26965,1835,7390,1348,949,465,18626,1754,5534,1039,3991,844,2916,739,334,283,741,437,1543,718,756,506,82,91,705,455,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,88760,2903,45458,2426,35148,2151,13049,1668,3320,772,18779,1657,10310,1288,6162,1039,4590,849,596,369,976,535,4148,1041,2177,826,746,419,1225,524,43302,1848,36226,1987,15740,1478,3517,814,16969,1556,7076,1448,4831,1210,3767,1060,436,282,628,413,2245,701,1090,515,376,270,779,438,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,750891,6519,391700,5363,324861,6182,101354,4048,31666,3040,191841,5190,66839,4089,41188,3095,25275,2403,7049,1249,8864,1529,25651,2398,9083,1418,5728,1413,10840,1450,359191,4331,313908,5380,111170,5057,31102,2683,171636,5709,45283,3108,29448,2830,16770,2025,4466,1281,8212,1455,15835,1817,5316,1130,2773,723,7746,1259,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,367725,5111,190823,3564,159668,3899,54473,2964,15222,1640,89973,3507,31155,2819,15971,1927,11085,1773,2139,562,2747,970,15184,1872,6360,1161,3593,911,5231,981,176902,3576,151061,3574,57874,2760,13727,1758,79460,3662,25841,2499,13195,1966,8085,1465,1698,611,3412,1166,12646,1481,2814,692,2331,932,7501,1257,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,178420,3293,93114,2450,80103,2523,36562,2299,5925,1082,37616,2505,13011,1616,8871,1244,6572,1154,1326,430,973,435,4140,919,1684,589,1367,542,1089,453,85306,2321,75456,2588,39469,2429,5952,1060,30035,1620,9850,1362,6039,1068,4037,943,770,396,1232,411,3811,891,1789,552,947,453,1075,466,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,165379,4220,86649,3086,72721,2710,29970,2406,6879,1179,35872,2306,13928,1670,9655,1348,7272,1134,1075,473,1308,447,4273,922,1963,586,900,524,1410,471,78730,2515,68235,2637,32562,2219,5006,900,30667,2398,10495,1682,7561,1458,5019,1223,1561,561,981,418,2934,859,1063,457,768,525,1103,450,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,232480,5077,119515,3857,94807,3353,30216,2159,8200,1326,56391,3077,24708,2657,12947,1874,9424,1368,2043,1134,1480,532,11761,1780,4159,1127,2936,924,4666,1051,112965,3456,94070,3288,33391,2152,7453,1357,53226,3085,18895,2116,10166,1520,5504,1246,1511,666,3151,770,8729,1701,1974,780,1591,668,5164,1276,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,270096,6145,131797,3822,98589,4067,28378,2633,9052,1704,61159,4184,33208,3242,16385,2154,9752,1549,2429,862,4204,1182,16823,2501,7342,1397,2791,1082,6690,1389,138299,4383,110272,4287,31175,2654,9221,1405,69876,3687,28027,2903,14174,2331,7868,1553,2310,911,3996,1301,13853,1875,4177,1159,2675,1008,7001,1380,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,72276,2166,36611,1433,31718,1558,12527,1206,2589,677,16602,1565,4893,861,3439,686,2504,608,436,271,499,290,1454,541,424,271,470,289,560,331,35665,1362,31452,1361,13701,1263,2856,861,14895,1316,4213,863,2652,740,2169,714,186,148,297,151,1561,471,371,241,429,304,761,271,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,330779,4255,168739,3186,135924,3636,43207,2937,10118,1303,82599,3626,32815,2300,21058,2165,14953,1651,3015,996,3090,912,11757,1640,4943,1082,2256,666,4558,1079,162040,3058,137023,3502,50342,3268,8328,1591,78353,3815,25017,2573,15715,2117,9502,1722,2882,1134,3331,988,9302,1707,2473,854,1938,895,4891,1199,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,362985,4223,182132,3211,157617,3596,50885,3067,13444,1807,93288,3488,24515,2375,15050,2041,9799,1773,2137,812,3114,880,9465,1758,3726,1227,2127,753,3612,936,180853,3138,165009,3824,67873,3089,11934,1687,85202,3714,15844,1886,10499,1701,7293,1507,1287,614,1919,642,5345,1255,1483,580,1686,765,2176,685,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,602599,5700,309359,4020,260909,4311,79043,3603,35940,2650,145926,4445,48450,3283,25847,2377,14825,1483,5419,1068,5603,1180,22603,2012,7226,1225,4715,1094,10662,1631,293240,4051,257057,4779,87141,4115,29879,2740,140037,4465,36183,2469,22454,1936,13048,1660,4263,863,5143,1102,13729,1761,3556,777,3085,874,7088,1266,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,300228,4101,153752,2637,131173,2812,54924,2335,12002,1543,64247,2525,22579,2013,14707,1852,10840,1604,1915,575,1952,741,7872,1190,3179,784,1743,559,2950,698,146476,3037,132094,3167,63534,2791,11115,1472,57445,2627,14382,1664,9885,1186,7422,1076,1301,522,1162,522,4497,1072,1996,758,671,342,1830,576,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,184030,5447,92978,4571,72324,3981,17657,2120,7566,1575,47101,3404,20654,2788,9892,1601,5975,1312,2118,681,1799,776,10762,1957,3240,1358,2716,900,4806,1074,91052,4168,74259,4095,21919,2475,8005,1319,44335,3309,16793,2076,8435,1532,3909,1150,2445,869,2081,888,8358,1810,2708,1112,1566,640,4084,1338,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,336229,4808,174847,3573,145556,3448,50168,2769,16146,1870,79242,3271,29291,2558,17625,1871,12974,1587,2457,856,2194,776,11666,1569,3820,941,2833,838,5013,1278,161382,3427,137774,3230,58386,3193,11416,1645,67972,2762,23608,2340,14825,1905,8213,1285,2450,901,4162,1002,8783,1420,2721,856,1965,732,4097,996,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,56609,2186,28928,1284,22952,1359,8469,909,1176,478,13307,1203,5976,1007,2955,688,1928,527,355,263,672,451,3021,746,1669,614,391,264,961,370,27681,1732,23354,1727,9774,1163,1140,408,12440,1768,4327,1117,2417,886,1278,617,578,456,561,528,1910,669,1070,427,311,382,529,232,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,107032,2622,55380,1937,47561,1870,20812,1635,4601,900,22148,1528,7819,1118,4631,886,3571,815,668,321,392,225,3188,699,1425,418,537,290,1226,529,51652,1870,44316,1888,21631,1822,3817,859,18868,1536,7336,1170,4668,970,3187,895,560,431,921,503,2668,679,958,460,555,376,1155,511,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,129375,3527,65501,2666,47652,2663,13064,2117,2970,866,31618,2279,17849,1780,11092,1549,7903,1387,1609,818,1580,599,6757,1422,2816,935,1179,632,2762,812,63874,2782,49539,2898,15796,2159,2088,765,31655,2401,14335,2262,8149,1452,5751,1181,1079,614,1319,612,6186,1743,2037,881,365,340,3784,1376,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,76085,2163,38611,1502,34482,1614,12709,1441,3210,934,18563,1687,4129,822,2457,658,2084,610,105,140,268,214,1672,600,837,373,494,381,341,234,37474,1510,33793,1600,14973,1345,3037,759,15783,1495,3681,1237,2258,879,1318,608,256,230,684,422,1423,730,508,442,60,101,855,576,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,471889,5107,244077,3786,207017,4491,56610,3350,18218,1951,132189,4480,37060,2793,22405,2524,13303,1943,3947,1041,5155,1275,14655,1611,5149,1032,1989,769,7517,1245,227812,3372,201797,3523,64921,2859,14217,1829,122659,3857,26015,2610,18362,2188,10809,1638,2078,795,5475,1352,7653,1663,2158,859,2439,790,3056,1134,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,119183,3640,60718,2780,47412,2437,14362,1854,4319,1245,28731,2110,13306,1773,6407,1255,3441,955,703,422,2263,835,6899,1455,3047,958,1513,716,2339,836,58465,2901,47099,3132,16375,2132,2279,769,28445,2425,11366,1944,5938,1136,2870,945,1223,570,1845,503,5428,1450,1097,635,458,335,3873,1119,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,1126014,7050,571548,4825,491455,5386,117127,4234,33329,2552,340999,5565,80093,4703,42425,3393,22596,2517,6125,1148,13704,2057,37668,3009,12936,1986,5669,1020,19063,2276,554466,5116,491849,6420,142144,4762,34295,2643,315410,6789,62617,4103,36898,3183,18952,2379,4739,1236,13207,2066,25719,2833,7084,1317,3929,973,14706,2273,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,502698,7605,263634,5484,212201,5297,61209,3822,23972,2999,127020,4379,51433,3658,28953,2485,21772,2283,3258,985,3923,1116,22480,2500,9476,1661,4327,1315,8677,1714,239064,5753,202937,5414,67323,3467,16864,1893,118750,4631,36127,2709,22137,2231,13033,1986,2972,1030,6132,1469,13990,1949,4073,1129,3269,932,6648,1135,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,42307,1974,21101,1194,17519,1333,6919,1193,1085,472,9515,1211,3582,864,2447,738,1858,637,90,112,499,337,1135,433,362,168,318,248,455,333,21206,1338,18681,1060,9054,1062,660,381,8967,1058,2525,910,2180,900,1608,849,141,168,431,291,345,184,217,140,0,200,128,116,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,658824,6009,331953,5132,284544,5219,92736,3914,30418,2516,161390,5252,47409,3434,27869,2559,18274,2154,4992,1057,4603,1087,19540,2447,5939,1156,4559,1156,9042,1669,326871,4329,285248,4695,118284,4675,27009,2285,139955,4894,41623,2903,25560,2305,15787,1862,4793,1229,4980,1024,16063,2171,5309,1125,3330,987,7424,1670,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,206676,5385,108342,3892,89717,3677,30563,2340,9059,1347,50095,3115,18625,1991,11379,1546,7953,1345,1168,511,2258,725,7246,1249,3180,896,1133,443,2933,878,98334,3422,79665,3089,31662,2588,5791,1284,42212,2280,18669,2001,10337,1446,6137,1003,1558,587,2642,818,8332,1412,2349,800,2282,808,3701,840,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,196959,4232,101282,2763,79502,2999,26191,2455,5237,1042,48074,2810,21780,2253,13603,1745,10059,1387,1725,721,1819,734,8177,1527,3545,898,2048,1040,2584,965,95677,2817,80620,3084,29384,2655,6968,1653,44268,2615,15057,1751,9576,1372,5696,1070,1368,700,2512,772,5481,1218,2085,787,639,418,2757,814,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,733097,6431,373094,4008,315353,4768,95896,3979,26037,2317,193420,4976,57741,3300,34427,2276,21245,2024,7522,1222,5660,1120,23314,2659,10189,1847,4248,998,8877,1328,360003,4523,315815,4813,111850,4204,26380,2260,177585,5393,44188,2839,25964,2430,16210,1701,3498,901,6256,1171,18224,2244,5726,1105,3352,856,9146,1609,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,67301,2044,33951,1570,28104,1648,10713,1339,1747,665,15644,1721,5847,1190,3598,901,2217,804,540,403,841,457,2249,757,1226,637,274,272,749,369,33350,1678,29018,1815,12917,1772,1631,672,14470,1969,4332,1182,2040,775,887,467,855,643,298,238,2292,839,1172,522,630,504,490,293,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,262266,5084,135402,3801,103967,3266,31494,2297,7428,1348,65045,2821,31435,2804,18411,2356,11548,2000,3704,1222,3159,1023,13024,2247,4506,1141,3339,924,5179,1538,126864,3907,105943,4018,35180,2631,9492,1798,61271,3739,20921,2457,14035,2180,7890,1407,2875,1200,3270,1059,6886,1474,1615,637,1016,597,4255,1122,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,46299,2069,23773,1609,20437,1523,8693,1131,1609,587,10135,1074,3336,754,1740,546,1409,484,278,237,53,70,1596,540,527,353,473,284,596,322,22526,1282,19227,1239,9024,821,1524,542,8679,1126,3299,798,1815,579,1248,510,127,168,440,287,1484,559,482,304,547,389,455,302,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
