GEO_ID,C15001_001E,C15001_001M,C15001_002E,C15001_002M,C15001_003E,C15001_003M,C15001_004E,C15001_004M,C15001_005E,C15001_005M,C15001_006E,C15001_006M,C15001_007E,C15001_007M,C15001_008E,C15001_008M,C15001_009E,C15001_009M,C15001_010E,C15001_010M,C15001_011E,C15001_011M,C15001_012E,C15001_012M,C15001_013E,C15001_013M,C15001_014E,C15001_014M,C15001_015E,C15001_015M,C15001_016E,C15001_016M,C15001_017E,C15001_017M,C15001_018E,C15001_018M,C15001_019E,C15001_019M,C15001_020E,C15001_020M,C15001_021E,C15001_021M,C15001_022E,C15001_022M,C15001_023E,C15001_023M,C15001_024E,C15001_024M,C15001_025E,C15001_025M,C15001_026E,C15001_026M,C15001_027E,C15001_027M,C15001_028E,C15001_028M,C15001_029E,C15001_029M,C15001_030E,C15001_030M,C15001_031E,C15001_031M,C15001_032E,C15001_032M,C15001_033E,C15001_033M,C15001_034E,C15001_034M,C15001_035E,C15001_035M,C15001_036E,C15001_036M,C15001_037E,C15001_037M,C15001_038E,C15001_038M,C15001_039E,C15001_039M,C15001_040E,C15001_040M,C15001_041E,C15001_041M,C15001_042E,C15001_042M,C15001_043E,C15001_043M,C15001_044E,C15001_044M,C15001_045E,C15001_045M,C15001_046E,C15001_046M,C15001_047E,C15001_047M,C15001_048E,C15001_048M,C15001_049E,C15001_049M,C15001_050E,C15001_050M,C15001_051E,C15001_051M,C15001_052E,C15001_052M,C15001_053E,C15001_053M,NAME,C15001_001EA,C15001_001MA,C15001_002EA,C15001_002MA,C15001_003EA,C15001_003MA,C15001_004MA,C15001_004EA,C15001_005EA,C15001_005MA,C15001_006EA,C15001_006MA,C15001_007EA,C15001_007MA,C15001_008EA,C15001_008MA,C15001_009MA,C15001_009EA,C15001_010MA,C15001_010EA,C15001_011EA,C15001_011MA,C15001_012MA,C15001_012EA,C15001_013EA,C15001_013MA,C15001_014EA,C15001_014MA,C15001_015EA,C15001_015MA,C15001_016MA,C15001_016EA,C15001_017MA,C15001_017EA,C15001_018MA,C15001_018EA,C15001_019MA,C15001_019EA,C15001_020MA,C15001_020EA,C15001_021EA,C15001_021MA,C15001_022MA,C15001_022EA,C15001_023MA,C15001_023EA,C15001_024MA,C15001_024EA,C15001_025MA,C15001_025EA,C15001_026EA,C15001_026MA,C15001_027MA,C15001_027EA,C15001_028MA,C15001_028EA,C15001_029MA,C15001_029EA,C15001_030MA,C15001_030EA,C15001_031MA,C15001_031EA,C15001_032MA,C15001_032EA,C15001_033MA,C15001_033EA,C15001_034EA,C15001_034MA,C15001_035MA,C15001_035EA,C15001_036MA,C15001_036EA,C15001_037EA,C15001_037MA,C15001_038MA,C15001_038EA,C15001_039EA,C15001_039MA,C15001_040MA,C15001_040EA,C15001_041MA,C15001_041EA,C15001_042EA,C15001_042MA,C15001_043MA,C15001_043EA,C15001_044EA,C15001_044MA,C15001_045EA,C15001_045MA,C15001_046MA,C15001_046EA,C15001_047EA,C15001_047MA,C15001_048EA,C15001_048MA,C15001_049EA,C15001_049MA,C15001_050EA,C15001_050MA,C15001_051MA,C15001_051EA,C15001_052EA,C15001_052MA,C15001_053EA,C15001_053MA,state
0400000US01,3483362,1474,1656167,2265,234770,3099,57722,3580,80332,4252,84789,4155,11927,1783,286738,3515,51196,3241,96566,4675,84175,4339,54801,3952,319393,2837,55989,3576,111103,4886,81971,4314,70330,3254,565784,3377,99750,4969,187735,5224,143051,4474,135248,3928,249482,1659,83535,3036,71846,3041,44426,2804,49675,2596,1827195,2144,225714,2819,37774,3307,73140,4077,94936,3915,19864,2008,295718,3195,42133,3416,77912,3894,99527,4258,76146,3736,330321,2839,41656,3091,98321,5052,112515,4485,77829,3632,614553,2782,93178,3995,211525,6610,173902,5381,135948,4229,360889,1282,133313,4261,131214,3999,59523,3247,36839,2416,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,490366,671,252527,1244,41783,1537,7946,1363,16734,1626,15224,1881,1879,743,48542,1488,3961,1141,15559,1904,18417,1952,10605,1610,50765,1416,5819,1312,17457,1723,15524,1589,11965,1210,91323,1410,7330,1120,26231,1988,31669,1986,26093,1858,20114,623,4739,708,5291,950,5188,874,4896,876,237839,1053,32953,1498,7011,1225,12475,1458,11974,1402,1493,584,45454,1270,4486,1356,11324,1356,17251,1844,12393,1688,49765,1375,3249,865,13584,1539,18180,1799,14752,1326,85746,1684,7083,1178,22523,2224,29795,2011,26345,2113,23921,831,6071,891,7282,805,6016,974,4552,904,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,4539463,1277,2253492,1386,308462,2304,78436,4693,105147,4264,111976,5358,12903,2294,469349,2459,92275,4723,135170,6864,144471,6408,97433,5704,439379,2169,75270,3935,121299,5578,130412,5765,112398,5077,684662,1739,91529,5437,165947,6561,220761,6690,206425,5876,351640,1042,70341,3485,89699,3740,93785,3838,97815,3501,2285971,1428,277626,2546,53694,3941,87238,5145,111952,5142,24742,2607,430182,2359,67533,4532,103956,5671,141778,5472,116915,4474,418467,1624,60966,3684,105197,4768,139501,5036,112803,4759,721585,2002,90168,4179,183398,6289,259782,5947,188237,5556,438111,869,93721,3072,151487,5238,118240,4800,74663,3299,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2117836,1671,1021718,2372,139244,2714,25686,2277,60767,3267,47090,3485,5701,1435,182249,2989,30697,2546,70906,3468,48656,3204,31990,2337,191619,2711,31568,2343,77568,4157,46471,3478,36012,2169,346158,2611,64238,3602,121842,3860,90819,4083,69259,3153,162448,1067,53887,2721,48186,2486,33688,2266,26687,2041,1096118,2000,131267,2058,17094,2364,48369,3333,56172,3514,9632,1743,184173,2420,21505,2205,60221,3703,60544,3378,41903,2522,192644,2024,22133,2169,67082,3760,58627,3556,44802,2873,361622,2666,55860,3430,137735,5092,102483,3959,65544,3352,226412,1488,80161,2907,87960,3234,37865,2410,20426,2088,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,26926503,2570,13343076,3677,1976938,4018,432661,10269,711481,14466,716931,11156,115865,5076,2721366,5107,605429,12780,738303,15921,703901,15299,673733,10937,2820909,4159,586861,10919,682940,13519,716347,11908,834761,11192,4148068,4861,707226,9970,861865,12992,1196648,14322,1382329,13793,1675795,2381,395287,8503,356135,7874,411205,8435,513168,7638,13583427,3025,1816391,3595,280025,9329,578584,10951,783278,13239,174504,7009,2510894,3953,430710,9294,556273,11787,735743,12408,788168,11892,2704127,3410,492819,9376,580794,12094,787578,12255,842936,11424,4299980,3190,750770,11897,929854,13748,1352758,14385,1266598,12674,2252035,2180,636252,8081,662798,9134,548380,7546,404605,7858,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,3583734,1698,1795356,2002,245083,2656,51825,3671,85626,4805,90797,4125,16835,2275,372471,2896,59439,4161,101054,5505,105078,4177,106900,4310,368172,2570,44391,3746,88289,4549,100960,5547,134532,4582,602482,2545,55664,3225,133429,5213,176481,4478,236908,4709,207148,1283,36875,2194,53536,2862,46962,2787,69775,2569,1788378,1835,220151,2451,36611,2479,65369,4325,92514,4323,25657,2552,339030,2884,42453,3227,69862,3555,101831,3805,124884,4084,351848,2208,31382,2383,74602,4242,109252,4115,136612,4007,607612,2316,49358,3432,149325,4963,199500,5117,209429,4608,269737,1355,53248,2972,95507,3343,68842,3252,52140,2719,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,2686943,672,1287318,1285,163921,1542,25251,2639,59008,3186,61921,3019,17741,1903,204960,1566,22251,2353,63194,4180,51218,3395,68297,3519,268176,1341,22964,2496,88536,4460,64519,3685,92157,3777,456692,1740,45060,2380,127435,4967,107864,4327,176333,5179,193569,789,44989,2616,56955,2591,33894,2138,57731,2830,1399625,1189,155511,1288,15096,1791,47956,2980,69029,3233,23430,2381,202970,1649,13308,1802,48225,3402,58720,3722,82717,3387,277366,1447,18102,2287,71913,4138,77447,3909,109904,3602,486882,1314,43248,2700,142864,4420,136614,4444,164156,4631,276896,1065,73480,3518,105640,3555,51660,3255,46116,2734,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,649740,651,309501,587,41478,668,8736,1117,14686,1777,15241,1584,2815,849,53330,962,7601,1653,16937,1940,12459,1646,16333,1761,61753,840,7651,1430,21458,2268,14482,1835,18162,1878,104288,934,13955,1748,35274,2122,26408,1888,28651,2135,48652,413,12643,1169,15556,1289,8912,1135,11541,1102,340239,524,41950,575,6596,1521,12993,1750,17589,1963,4772,1190,56357,857,5250,1176,15784,2273,15672,1954,19651,1754,63653,1126,5924,1235,19491,2085,18534,1868,19704,1640,112377,1041,12020,1582,41565,2180,29692,1988,29100,2001,65902,534,16902,1505,26010,1932,13304,1318,9686,1134,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,466700,221,214562,475,31850,562,5473,1046,9895,1863,10221,1656,6261,1567,49895,552,5094,1513,9500,1687,7398,1567,27903,1644,42195,505,5797,944,9442,1422,6024,1194,20932,1654,63116,653,10370,1387,13948,1673,11017,1292,27781,1542,27506,256,8025,934,4890,964,3734,803,10857,953,252138,419,39220,206,4580,1058,9687,1470,13194,1747,11759,1409,54623,191,4451,1118,6378,1107,8436,1215,35358,1353,42453,491,5603,1186,8840,1302,7479,1278,20531,1332,71893,523,10767,1352,16264,1824,17035,1750,27827,1525,43949,384,12061,1383,12476,1410,9012,1395,10400,1090,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,14071245,2191,6819812,5207,832371,5297,197378,6007,322860,8051,261569,7624,50564,4166,1148735,6177,194624,8151,371529,9480,332012,10045,250570,7268,1308994,4983,190559,8042,423526,11060,357604,9145,337305,9065,2213040,5293,302820,9158,621408,11188,629687,9070,659125,10353,1316672,2370,285930,6864,370565,7188,293617,7299,366560,6777,7251433,4669,778436,4424,127059,7484,273118,8634,309072,7791,69187,4135,1098400,4589,123997,6625,310769,9993,354379,9998,309255,8948,1293882,4078,139215,7129,374195,9069,415641,8499,364831,9255,2363270,3982,275949,8215,741144,12108,751049,11062,595128,9500,1717445,2169,412269,7531,667529,10344,365971,9061,271676,6739,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
