GEO_ID,C17013_001E,C17013_001M,C17013_002E,C17013_002M,C17013_003E,C17013_003M,C17013_004E,C17013_004M,C17013_005E,C17013_005M,C17013_006E,C17013_006M,C17013_007E,C17013_007M,C17013_008E,C17013_008M,C17013_009E,C17013_009M,C17013_010E,C17013_010M,C17013_011E,C17013_011M,NAME,C17013_001EA,C17013_001MA,C17013_002MA,C17013_002EA,C17013_003MA,C17013_003EA,C17013_004EA,C17013_004MA,C17013_005EA,C17013_005MA,C17013_006EA,C17013_006MA,C17013_007MA,C17013_007EA,C17013_008MA,C17013_008EA,C17013_009EA,C17013_009MA,C17013_010EA,C17013_010MA,C17013_011EA,C17013_011MA,state
0400000US01,1222858,13632,153968,6153,56404,4164,75144,4907,19393,2423,3027,818,1068890,11900,523166,8879,443999,8614,92408,3818,9317,1460,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,157939,4094,12892,1711,4609,979,5035,1354,1797,620,1451,504,145047,3941,65788,3341,57455,3021,17417,1919,4387,984,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,1476269,13649,148379,6609,46100,3242,58877,4313,33334,2942,10068,2030,1327890,11552,642084,8929,494464,9190,163448,6787,27894,2627,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,758195,10004,98994,5334,35708,3432,44992,3071,16262,2251,2032,655,659201,9520,334866,7315,260281,7035,58287,3209,5767,987,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,8303793,26257,808722,15542,216240,8142,348043,11557,193763,7958,50676,3819,7495071,27100,2943623,21261,3234920,25843,1107599,15407,208929,6436,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,1196223,10837,100852,5718,36010,3185,44309,3775,16730,2226,3803,1022,1095371,10184,521341,8948,441742,8066,119846,4607,12442,1676,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,894348,7766,52378,3369,19942,2243,23460,2120,7747,1482,1229,607,841970,8324,371144,6710,371196,6793,91608,4109,8022,1478,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,213565,5010,16254,2392,5684,1091,6935,1780,2939,1146,696,543,197311,4638,96351,3662,79367,4020,19135,2392,2458,784,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,108759,4148,17690,2103,6373,1341,7105,1156,3680,1195,532,338,91069,3784,48903,3055,33921,2529,7093,1095,1152,504,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,4632974,21331,417106,11793,167105,7386,175591,8026,59261,4125,15149,2423,4215868,21877,2166519,20103,1619453,21327,388597,11229,41299,3810,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,2296694,17833,254447,8999,88981,5105,117931,5897,39871,3894,7664,1749,2042247,16550,919293,13425,883990,13742,215523,8656,23441,2409,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,301102,5471,21376,2564,9279,1493,7984,1556,3487,924,626,390,279726,5264,116700,4895,109873,4337,39152,3051,14001,2152,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,382686,5514,35602,2629,14969,2206,12555,1987,7136,1263,942,428,347084,5517,168516,5052,130007,4488,41943,2724,6618,1337,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3146342,17216,285732,8528,95858,5431,122557,6321,55241,3964,12076,1784,2860610,18614,1249182,11711,1202003,15774,366963,9542,42462,3023,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1645031,12308,148710,6770,51709,3641,69638,4682,22299,2730,5064,1201,1496321,12215,730624,9038,597290,9897,153432,4957,14975,1620,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,796970,7397,58184,3653,22818,2141,23965,2614,10127,1469,1274,532,738786,7218,384040,6766,274361,5741,73641,3353,6744,1065,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,724553,7620,62329,3366,23306,2496,27078,2427,9906,1549,2039,829,662224,8195,325688,6345,258595,6188,70545,3715,7396,1211,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1106404,10897,144528,5686,57150,3948,65687,4230,19050,2308,2641,894,961876,11068,477095,7946,401330,8620,77398,4314,6053,1095,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1072568,11225,154976,6335,55551,3328,68177,5090,25852,2693,5396,1336,917592,11016,421975,8767,393379,8598,91225,4740,11013,1657,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,358314,5380,31261,2882,14599,1804,13415,1732,2438,525,809,388,327053,5560,177070,4837,124586,3962,24050,1819,1347,463,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1405655,12927,73947,4819,30470,2408,31543,3188,9516,1541,2418,807,1331708,12246,587938,9722,576922,9742,147598,5517,19250,2373,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1565973,11720,109375,5804,43134,3544,51622,3905,13412,2233,1207,450,1456598,11428,645794,9886,631821,10917,165145,5739,13838,2234,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2579201,15447,248142,7383,91840,4465,104694,5398,40052,2384,11556,2020,2331059,15886,1107157,10487,943759,11070,253786,6959,26357,2533,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1330451,9270,86283,4037,32762,2584,35523,2996,13538,1961,4460,935,1244168,8717,599106,7705,495429,8040,132859,4045,16774,1853,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,741988,10108,124673,5132,41666,2924,57657,4340,20247,2732,5103,1225,617315,9999,286834,8676,262388,8411,61134,3388,6959,1223,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1518860,13297,151387,6587,56976,3970,65384,3544,25039,2881,3988,962,1367473,13474,673489,10409,543543,10079,134643,5359,15798,1649,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,240412,4549,20646,2154,7970,1250,8495,1494,3661,862,520,248,219766,4237,119013,3245,80127,3186,18247,1937,2379,679,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,462408,6040,36189,2775,13973,1853,15182,1809,5458,1090,1576,593,426219,5660,208561,4786,164897,4687,47134,2440,5627,964,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,612349,8480,46425,3148,16543,1887,20659,2464,7827,1371,1396,567,565924,8497,260250,5911,225825,6964,69860,4007,9989,1302,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,335509,5188,16538,2072,6951,1326,7278,1413,1967,781,342,241,318971,5504,152658,5122,134530,4266,29135,2495,2648,827,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2180404,13737,140564,6933,51801,3951,64310,4731,19856,2393,4597,1070,2039840,13811,825835,11052,929500,12101,257595,7267,26910,2971,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,477430,7024,65785,3955,22369,2641,28707,3373,11827,1714,2882,942,411645,6744,202981,5136,158667,4613,44373,3180,5624,1232,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4573941,20863,496913,11251,175570,6807,220520,7772,78615,4188,22208,2578,4077028,19333,1762409,14600,1750788,17508,493834,10340,69997,4391,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2310456,17812,247571,8408,90767,5023,116926,6122,34181,3370,5697,1322,2062885,17073,1022329,12008,849257,12962,174094,6150,17205,2194,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,169022,3899,11872,1430,5737,1033,4123,734,1681,482,331,178,157150,3935,82608,3190,57520,2992,15640,1327,1382,405,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2953361,17201,290458,9500,112155,5081,127995,6513,40867,3534,9441,1497,2662903,18333,1291829,13048,1068786,14314,274453,8528,27835,2262,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,927086,9513,118323,5008,42528,2835,52156,3904,20102,1982,3537,936,808763,9490,407135,7064,314585,7526,78669,4482,8374,1294,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,927071,10197,85627,5541,35053,3497,36790,3023,11136,1797,2648,902,841444,9640,433419,6861,318102,7180,79732,4286,10191,1764,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
