GEO_ID,C07001_001E,C07001_001M,C07001_002E,C07001_002M,C07001_003E,C07001_003M,C07001_004E,C07001_004M,C07001_005E,C07001_005M,C07001_006E,C07001_006M,C07001_007E,C07001_007M,C07001_008E,C07001_008M,C07001_009E,C07001_009M,C07001_010E,C07001_010M,C07001_011E,C07001_011M,C07001_012E,C07001_012M,C07001_013E,C07001_013M,C07001_014E,C07001_014M,C07001_015E,C07001_015M,C07001_016E,C07001_016M,C07001_017E,C07001_017M,C07001_018E,C07001_018M,C07001_019E,C07001_019M,C07001_020E,C07001_020M,C07001_021E,C07001_021M,C07001_022E,C07001_022M,C07001_023E,C07001_023M,C07001_024E,C07001_024M,C07001_025E,C07001_025M,C07001_026E,C07001_026M,C07001_027E,C07001_027M,C07001_028E,C07001_028M,C07001_029E,C07001_029M,C07001_030E,C07001_030M,C07001_031E,C07001_031M,C07001_032E,C07001_032M,C07001_033E,C07001_033M,C07001_034E,C07001_034M,C07001_035E,C07001_035M,C07001_036E,C07001_036M,C07001_037E,C07001_037M,C07001_038E,C07001_038M,C07001_039E,C07001_039M,C07001_040E,C07001_040M,C07001_041E,C07001_041M,C07001_042E,C07001_042M,C07001_043E,C07001_043M,C07001_044E,C07001_044M,C07001_045E,C07001_045M,C07001_046E,C07001_046M,C07001_047E,C07001_047M,C07001_048E,C07001_048M,C07001_049E,C07001_049M,C07001_050E,C07001_050M,C07001_051E,C07001_051M,C07001_052E,C07001_052M,C07001_053E,C07001_053M,C07001_054E,C07001_054M,C07001_055E,C07001_055M,C07001_056E,C07001_056M,C07001_057E,C07001_057M,C07001_058E,C07001_058M,C07001_059E,C07001_059M,C07001_060E,C07001_060M,NAME,C07001_001MA,C07001_001EA,C07001_002MA,C07001_002EA,C07001_003EA,C07001_003MA,C07001_004EA,C07001_004MA,C07001_005MA,C07001_005EA,C07001_006MA,C07001_006EA,C07001_007MA,C07001_007EA,C07001_008EA,C07001_008MA,C07001_009EA,C07001_009MA,C07001_010MA,C07001_010EA,C07001_011MA,C07001_011EA,C07001_012MA,C07001_012EA,C07001_013MA,C07001_013EA,C07001_014EA,C07001_014MA,C07001_015EA,C07001_015MA,C07001_016MA,C07001_016EA,C07001_017MA,C07001_017EA,C07001_018MA,C07001_018EA,C07001_019EA,C07001_019MA,C07001_020EA,C07001_020MA,C07001_021MA,C07001_021EA,C07001_022MA,C07001_022EA,C07001_023MA,C07001_023EA,C07001_024MA,C07001_024EA,C07001_025EA,C07001_025MA,C07001_026EA,C07001_026MA,C07001_027MA,C07001_027EA,C07001_028MA,C07001_028EA,C07001_029MA,C07001_029EA,C07001_030EA,C07001_030MA,C07001_031EA,C07001_031MA,C07001_032MA,C07001_032EA,C07001_033MA,C07001_033EA,C07001_034MA,C07001_034EA,C07001_035EA,C07001_035MA,C07001_036EA,C07001_036MA,C07001_037EA,C07001_037MA,C07001_038MA,C07001_038EA,C07001_039MA,C07001_039EA,C07001_040EA,C07001_040MA,C07001_041EA,C07001_041MA,C07001_042EA,C07001_042MA,C07001_043MA,C07001_043EA,C07001_044MA,C07001_044EA,C07001_045EA,C07001_045MA,C07001_046EA,C07001_046MA,C07001_047EA,C07001_047MA,C07001_048MA,C07001_048EA,C07001_049MA,C07001_049EA,C07001_050MA,C07001_050EA,C07001_051MA,C07001_051EA,C07001_052EA,C07001_052MA,C07001_053EA,C07001_053MA,C07001_054MA,C07001_054EA,C07001_055MA,C07001_055EA,C07001_056MA,C07001_056EA,C07001_057MA,C07001_057EA,C07001_058EA,C07001_058MA,C07001_059EA,C07001_059MA,C07001_060MA,C07001_060EA,state
0400000US01,4542703,3318,237400,3264,821941,2798,460484,4480,582456,5215,649714,4268,662648,4059,517689,2189,325859,2454,284512,2171,3795619,20621,182100,5178,690535,6942,309814,7348,429927,7468,548066,6832,587156,6135,477535,4038,305698,3364,264788,2953,443269,17315,36159,3881,87919,6295,82432,5398,85018,5121,60618,4814,45210,3809,22350,2464,11016,1943,12547,1547,150414,9410,10329,1844,19871,2831,37677,3399,35648,3580,18935,2313,13664,2297,7919,1636,3146,930,3225,848,137771,9621,8550,1607,21214,2648,27215,2975,28094,3202,19443,2850,15305,2334,8735,1858,5655,1418,3560,1062,15630,2601,262,271,2402,981,3346,868,3769,1196,2652,862,1313,665,1150,451,344,204,392,282,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,659992,1192,37420,1520,132206,1151,74736,2116,93996,2261,100530,1850,109113,2132,67956,1154,26117,854,17918,998,515159,7786,27042,1740,110252,2899,41202,2683,58372,3206,80606,2358,97435,2273,59517,1955,24799,1011,15934,984,79061,6483,5890,1343,13747,2294,16353,2194,20168,2915,10834,1868,5670,961,4492,1315,1070,518,837,444,23025,3174,1829,601,2542,1068,6600,1221,4751,1550,4031,1121,1802,721,1454,577,16,27,0,235,37672,4943,2426,1027,4985,1332,8714,1477,9435,2028,4583,1245,4016,1062,2218,942,214,177,1081,504,5075,1721,233,245,680,414,1867,1011,1270,742,476,320,190,206,275,226,18,35,66,85,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,6071224,4680,384051,4980,1147710,1647,586088,3805,899531,3474,857846,2839,787098,2475,619149,1506,405034,1669,384717,1758,4791323,29423,283767,6814,936168,10247,359306,8851,609430,11614,679331,7959,674026,5989,537425,5080,366784,3928,345086,4166,821586,24387,70122,5325,149106,9707,144419,6415,183762,8320,116775,7143,69061,4266,44420,4302,18602,2196,25319,2589,114162,7509,7014,1746,15245,2482,24625,3075,26926,3064,16457,2185,11938,2084,6307,1418,3170,1011,2480,802,287071,14688,18931,3299,40107,4277,44833,4927,63236,5992,37562,3593,28865,3193,27924,3051,15059,2334,10554,2241,57082,6792,4217,1415,7084,2146,12905,2518,16177,3470,7721,2728,3208,964,3073,1107,1419,687,1278,957,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2772458,2320,156327,2776,498295,2325,270511,3343,366422,3625,384263,3562,390827,2945,316953,2073,203152,1378,185708,1443,2239652,18720,109333,4350,399167,6617,161603,6062,253579,6673,318321,5613,347554,3983,287906,2783,190349,2066,171840,2245,303569,16002,28900,3087,59258,5547,59681,4687,66700,5316,35727,3660,23803,2642,15553,2047,6684,1364,7263,1419,113429,7485,9545,1848,17624,2536,28062,2536,24617,2758,13386,1942,8220,1846,6040,1258,2851,766,3084,796,106701,7624,8426,2019,20675,3418,18358,2524,19325,2448,15197,2127,10931,1760,7326,1320,3108,750,3355,897,9107,1810,123,144,1571,545,2807,851,2201,879,1632,772,319,234,128,165,160,162,166,191,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,35932693,12161,2147810,12603,6858380,3523,3793329,5833,5232260,6684,5525036,5641,5017599,5050,3430449,3250,2002937,3328,1924893,2660,29915828,65533,1700416,16542,5891189,22765,2628140,21468,3783010,24093,4642811,17452,4491994,10905,3142170,9204,1860260,7522,1775838,7386,3959241,55479,322740,10694,712271,20097,685490,18037,929499,20030,591745,12946,359068,9262,180677,8133,84926,5110,92825,5079,1214709,29479,69538,5401,152518,9080,280256,9725,297873,9867,178854,8325,104918,6462,65354,5093,32073,3390,33325,2757,522105,17045,35691,4113,59466,5573,129778,6441,135452,7579,68571,5590,38417,3616,24582,2717,14198,1808,15950,1672,320810,15675,19425,2785,42936,4750,69665,5619,86426,5855,43055,4072,23202,2555,17666,3163,11480,1976,6955,1986,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,4685392,3376,271010,3886,830648,1969,465234,3963,711501,4539,720020,3536,720742,3534,489352,1960,256742,1995,220143,1749,3731047,27800,202614,5837,687357,8434,268565,7546,477834,9460,585231,7431,629223,6802,444541,3958,235605,2648,200077,2771,487118,22489,39814,4713,79882,6899,95403,6597,114491,7037,70030,5328,49122,4267,19432,2205,9618,1455,9326,1425,235725,13563,13795,2699,31668,4338,54396,4003,59475,5906,32577,3688,19878,2768,12950,2256,5523,1212,5463,1093,194768,9729,12601,2214,27930,3613,38197,3469,48232,3471,26051,3061,19925,3058,11203,1766,5352,1266,5277,1256,36734,5100,2186,947,3811,1368,8673,1754,11469,2610,6131,1373,2594,1108,1226,500,644,350,0,271,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,3466300,2528,163562,2823,615795,988,319432,2185,407930,2537,545542,2143,551480,1895,392094,1173,225872,1329,244593,1239,2994596,14475,134071,3676,547685,5660,226780,5592,298466,5761,471896,5308,505927,4042,367510,2777,213593,2023,228668,1861,304510,12964,20140,2537,51007,5334,48479,4162,66898,4756,49632,4461,31192,3010,16997,2154,8663,1436,11502,1371,62196,5261,1461,635,3872,1226,17527,2761,17043,2626,9673,1490,5792,1287,3438,819,1589,698,1801,566,86070,8498,6625,1545,10369,2508,22128,2749,20919,3339,11807,2212,6940,1580,3616,1086,1371,420,2295,715,18928,3447,1265,602,2862,1116,4518,1302,4604,1351,2534,840,1629,753,533,407,656,397,327,274,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,841986,1511,45601,1540,146645,427,83428,1020,109687,1513,125406,1702,122004,1257,94661,736,60623,854,53931,588,721910,9107,36654,2054,126912,3540,58319,2589,84291,2955,109252,2538,111530,1560,87918,1216,56611,1326,50423,1054,78686,7259,7367,1556,14594,3031,15660,2266,15930,1966,11477,1931,6245,1218,3095,953,2197,599,2121,652,7575,1891,319,380,909,603,2671,1167,987,465,1161,636,567,273,445,269,350,222,166,157,31627,3962,1198,597,4186,1661,6153,1287,7842,1868,3227,1086,3451,956,3109,908,1356,492,1105,561,2188,948,63,55,44,74,625,390,637,624,289,257,211,218,94,107,109,149,116,139,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,572680,1287,26130,1400,79850,641,71070,609,104518,587,84648,736,75160,798,59849,395,36338,727,35117,654,457090,7928,19134,2046,66687,2585,38136,2411,70447,2773,70952,2293,67984,1664,55040,1020,34575,953,34135,732,58569,5619,4770,1592,10684,2462,11628,1950,14449,2181,7702,1401,4566,1058,3050,736,1095,575,625,371,0,292,0,292,0,292,0,292,0,292,0,292,0,292,0,292,0,292,0,292,48880,4392,2022,1191,1702,986,19372,1858,16877,1902,4807,1328,1867,677,1272,516,604,469,357,283,8141,1925,204,200,777,545,1934,740,2745,955,1187,597,743,478,487,385,64,104,0,292,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,17858307,7806,886048,8359,2901014,3606,1610807,6958,2247135,8116,2602876,6711,2534472,5466,2041838,3269,1452008,3505,1582109,3482,14609576,48190,674888,10973,2401808,13791,1061726,13629,1580507,17027,2104293,15332,2192175,13018,1813800,8381,1330927,6690,1449452,6326,1867247,41693,138635,7140,320850,13089,296729,11624,379351,10846,286943,11781,195546,9266,112905,5634,59862,4915,76426,4590,618091,19195,32063,3605,78264,6500,129403,6342,140757,7708,92824,6134,67919,4735,39464,3040,15643,2065,21754,2336,599021,20841,32807,3494,76681,6918,95580,6398,110778,7129,93195,7145,63752,5224,59516,4399,37393,3400,29319,3039,164372,10682,7655,1391,23411,3732,27369,3361,35742,4191,25621,3567,15080,2353,16153,2398,8183,1736,5158,1543,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
