GEO_ID,B18023_001E,B18023_001M,B18023_002E,B18023_002M,B18023_003E,B18023_003M,B18023_004E,B18023_004M,B18023_005E,B18023_005M,B18023_006E,B18023_006M,B18023_007E,B18023_007M,B18023_008E,B18023_008M,B18023_009E,B18023_009M,B18023_010E,B18023_010M,B18023_011E,B18023_011M,B18023_012E,B18023_012M,B18023_013E,B18023_013M,B18023_014E,B18023_014M,B18023_015E,B18023_015M,B18023_016E,B18023_016M,B18023_017E,B18023_017M,B18023_018E,B18023_018M,B18023_019E,B18023_019M,B18023_020E,B18023_020M,B18023_021E,B18023_021M,B18023_022E,B18023_022M,B18023_023E,B18023_023M,B18023_024E,B18023_024M,B18023_025E,B18023_025M,B18023_026E,B18023_026M,B18023_027E,B18023_027M,B18023_028E,B18023_028M,B18023_029E,B18023_029M,B18023_030E,B18023_030M,B18023_031E,B18023_031M,NAME,B18023_001MA,B18023_001EA,B18023_002MA,B18023_002EA,B18023_003MA,B18023_003EA,B18023_004MA,B18023_004EA,B18023_005EA,B18023_005MA,B18023_006MA,B18023_006EA,B18023_007MA,B18023_007EA,B18023_008MA,B18023_008EA,B18023_009MA,B18023_009EA,B18023_010EA,B18023_010MA,B18023_011MA,B18023_011EA,B18023_012MA,B18023_012EA,B18023_013MA,B18023_013EA,B18023_014MA,B18023_014EA,B18023_015MA,B18023_015EA,B18023_016EA,B18023_016MA,B18023_017EA,B18023_017MA,B18023_018EA,B18023_018MA,B18023_019MA,B18023_019EA,B18023_020MA,B18023_020EA,B18023_021MA,B18023_021EA,B18023_022EA,B18023_022MA,B18023_023EA,B18023_023MA,B18023_024MA,B18023_024EA,B18023_025MA,B18023_025EA,B18023_026MA,B18023_026EA,B18023_027EA,B18023_027MA,B18023_028EA,B18023_028MA,B18023_029MA,B18023_029EA,B18023_030MA,B18023_030EA,B18023_031MA,B18023_031EA,state
0400000US19,1896485,2715,87851,5097,44614,3022,17801,2042,9101,1530,8700,1433,26813,2046,10080,1297,16733,1620,43237,3287,14536,1838,6663,1291,7873,1285,28701,2701,8315,1220,20386,2379,1808634,5629,908063,3690,361321,2861,280780,4191,80541,3809,546742,2856,471302,4069,75440,3618,900571,3922,348730,2676,254639,4389,94091,4146,551841,3210,429005,4648,122836,4455,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1756190,3397,81686,4442,41604,2844,18157,2196,7774,1452,10383,1643,23447,2220,6699,1308,16748,1868,40082,3125,13791,1497,7020,1336,6771,1026,26291,2708,8489,1767,17802,2021,1674504,5558,834571,3916,337221,3321,257515,4544,79706,3491,497350,3778,434045,4861,63305,3067,839933,3945,331728,2812,225297,4636,106431,4289,508205,3413,383833,4512,124372,4041,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2736210,4684,206576,8187,101232,5542,32473,3023,10643,1606,21830,2474,68759,4565,11433,1834,57326,4003,105344,5077,27021,2828,5463,1287,21558,2538,78323,4294,10841,1527,67482,3959,2529634,9719,1241414,7196,492442,5480,348743,5888,143699,6094,748972,5577,587977,6801,160995,5707,1288220,6585,501779,4762,311585,5779,190194,5692,786441,5049,521490,7408,264951,6072,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2732075,5364,174682,7289,91007,5272,32478,3171,9345,1710,23133,2485,58529,3839,13522,1748,45007,2942,83675,4565,23455,2264,7828,1215,15627,2033,60220,3840,14723,1903,45497,3163,2557393,9572,1223606,7042,508413,5839,351418,6310,156995,5961,715193,4991,562963,6677,152230,5662,1333787,6545,542999,4622,311235,5899,231764,6108,790788,5031,513508,7813,277280,6101,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,874798,2300,63733,3456,32369,2313,11371,1415,5734,1234,5637,999,20998,1874,5840,1153,15158,1496,31364,2407,10971,1512,3620,989,7351,1114,20393,2123,4983,1015,15410,1986,811065,3886,397066,2719,137158,2016,102645,2922,34513,2587,259908,2107,217309,3008,42599,2303,413999,2896,140442,1809,93865,2722,46577,2653,273557,2318,203547,3537,70010,3142,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3701954,4420,142790,7154,74718,5004,29496,3175,12237,2456,17259,2156,45222,3580,14746,2204,30476,2709,68072,4751,19119,2512,7026,1224,12093,2101,48953,3532,14613,2008,34340,3041,3559164,8872,1700148,6413,642622,4816,469544,7031,173078,6461,1057526,4864,907750,7085,149776,5523,1859016,5580,689555,4149,458764,7251,230791,7627,1169461,4299,879476,8234,289985,7596,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4268589,3903,188416,6706,99429,5585,39873,3594,15215,2405,24658,2699,59556,3956,16976,2300,42580,3295,88987,4104,28993,3064,10166,1676,18827,2532,59994,3337,16249,1906,43745,3206,4080173,8074,1986014,6086,761871,4731,539579,7021,222292,6623,1224143,3820,1042793,7350,181350,6362,2094159,5051,785193,4447,528772,7808,256421,7737,1308966,3598,975612,7173,333354,7155,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6583481,5392,379864,8598,198535,6264,73850,3983,26129,2511,47721,3337,124685,4615,30214,2225,94471,4244,181329,5542,52252,3297,15231,1882,37021,2654,129077,4426,28197,2192,100880,3928,6203617,10174,3055871,7384,1185118,5138,798528,8299,386590,8106,1870753,5593,1470337,9179,400416,8208,3147746,6855,1198390,5501,744597,6806,453793,8543,1949356,4751,1321735,9895,627621,8821,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3404922,3624,143200,5523,77209,4452,28867,2656,13460,2103,15407,1632,48342,3307,18962,2059,29380,2329,65991,3096,20238,2015,9369,1305,10869,1530,45753,2947,16090,1739,29663,2204,3261722,6594,1633460,5100,643951,4219,496552,5532,147399,4436,989509,4173,852343,5960,137166,4354,1628262,4519,634088,3113,463377,4631,170711,4982,994174,3079,769442,5839,224732,5464,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1833556,4030,138950,5994,68392,4013,22118,3082,5973,1570,16145,2824,46274,3368,9634,1415,36640,3151,70558,4409,15790,2054,3497,921,12293,1839,54768,3592,9954,1639,44814,3312,1694606,7049,811821,6162,338115,4549,216517,5150,121598,5364,473706,5492,371645,6920,102061,5510,882785,4596,364185,3986,204216,5695,159969,5641,518600,4235,338037,5585,180563,4850,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3744132,4536,212168,8960,105508,5752,35694,3150,14254,2194,21440,2527,69814,4690,19128,1996,50686,3819,106660,5327,26235,2733,8770,1344,17465,2148,80425,4741,21080,2225,59345,3953,3531964,10417,1730366,7396,694665,4499,511434,6259,183231,5872,1035701,6155,858719,7770,176982,6268,1801598,6447,707176,3973,476669,6220,230507,5782,1094422,5026,779318,8138,315104,7802,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,614663,2208,34622,3244,19013,2536,7200,1528,4166,1288,3034,845,11813,1841,3376,964,8437,1481,15609,1910,4392,1176,2023,717,2369,920,11217,1475,3939,1086,7278,1174,580041,4223,288737,3009,109374,2060,80351,2435,29023,2218,179363,2204,146154,3019,33209,2369,291304,2965,109068,2362,70351,3030,38717,3205,182236,1828,137184,2386,45052,2046,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1127084,2273,44594,2898,24634,2501,9757,1650,4963,1456,4794,936,14877,1653,6657,1127,8220,1213,19960,1786,6220,1230,2055,648,4165,1043,13740,1487,4612,891,9128,1329,1082490,3586,542880,3301,224762,2693,174796,2987,49966,2669,318118,2600,281395,3393,36723,2450,539610,2267,220371,1930,157183,3279,63188,3367,319239,2007,251062,3368,68177,3072,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1630778,2730,54536,4049,29024,2932,9072,1524,3918,858,5154,1325,19952,2313,7088,1255,12864,1918,25512,2379,5021,1223,1715,646,3306,1074,20491,1998,5881,1117,14610,1734,1576242,4778,801871,4421,320312,3699,248756,4922,71556,4644,481559,3241,395492,4801,86067,4126,774371,3793,309838,2617,194323,4904,115515,5024,464533,2543,320774,5333,143759,5561,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,887758,2003,45414,3500,23828,2795,10879,1717,4247,1127,6632,1305,12949,2022,5669,1365,7280,1382,21586,2449,7518,1572,2698,1024,4820,1272,14068,1830,4319,1021,9749,1489,842344,4281,416474,3601,144794,2624,109210,3012,35584,2601,271680,2344,239060,3408,32620,2232,425870,3373,146017,2594,101582,3136,44435,2836,279853,2359,212051,3144,67802,3155,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5686100,4835,196701,8095,103138,5418,34008,3209,12857,1760,21151,2500,69130,3811,16488,2041,52642,3539,93563,4699,27096,2600,9665,1715,17431,2255,66467,3983,16338,2136,50129,3249,5489399,10651,2694491,7603,1003146,5396,692982,7954,310164,7935,1691345,4429,1444710,7271,246635,5467,2794908,6119,993168,4274,627315,8238,365853,8026,1801740,4319,1273301,10320,528439,9437,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1239177,3348,69431,4370,36127,2756,10715,1607,3310,881,7405,1525,25412,2329,7663,1469,17749,1846,33304,3070,10010,1970,3879,1191,6131,1439,23294,2179,6062,1147,17232,2018,1169746,4863,570097,3332,241525,3428,170524,4641,71001,4375,328572,3370,265207,4937,63365,3263,599649,3615,245395,3262,141761,3848,103634,3969,354254,2999,242275,4379,111979,3736,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,12662582,7936,515543,12274,256074,7807,95329,5157,30249,2965,65080,4713,160745,6127,38468,3114,122277,5081,259469,8104,73049,4551,20718,2328,52331,4110,186420,6730,38924,3256,147496,5828,12147039,14558,5902372,9763,2341243,7596,1533861,12226,807382,11672,3561129,6739,2918738,13481,642391,11796,6244667,9616,2413932,7260,1432909,14034,981023,13804,3830735,7612,2649061,13769,1181674,12843,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,5732292,7173,305172,10059,157902,6077,49875,3408,18415,2316,31460,2804,108027,5737,28962,2859,79065,4319,147270,6705,36857,3748,13945,2279,22912,2733,110413,5053,22039,2228,88374,4700,5427120,11691,2640769,9288,1047456,8117,751326,9294,296130,8065,1593313,8136,1306711,10092,286602,7212,2786351,8210,1074959,6258,675841,8499,399118,8766,1711392,6392,1189096,9131,522296,9487,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,407708,1756,15553,1859,7485,1235,3678,1015,2071,768,1607,636,3807,750,1607,551,2200,551,8068,1224,3263,847,1926,716,1337,458,4805,769,1565,529,3240,715,392155,2308,197453,1699,80986,1748,61145,1976,19841,1684,116467,1246,101857,1936,14610,1431,194702,1894,79683,1725,58749,2054,20934,1863,115019,1499,90668,2158,24351,1901,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7409099,5594,398862,11341,199968,7446,71117,4535,25902,2475,45215,3345,128851,5526,36858,3300,91993,5103,198894,7932,59820,4400,21980,2117,37840,3852,139074,5950,35919,2998,103155,5482,7010237,12843,3433083,7468,1332818,6990,953516,9298,379302,9468,2100265,6899,1727046,9604,373219,8461,3577154,8600,1367171,6047,894382,10311,472789,10350,2209983,6701,1573214,11094,636769,10475,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2252472,4205,144017,5803,71403,3576,24189,2372,8369,1518,15820,1756,47214,3287,12134,1825,35080,2906,72614,3922,19747,2109,7627,1384,12120,1678,52867,3023,11706,1434,41161,2935,2108455,5977,1034432,4360,432361,3845,311263,4803,121098,5225,602071,4144,497554,5343,104517,4196,1074023,4371,434573,3532,267548,5396,167025,5826,639450,3970,438502,5926,200948,5896,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
