GEO_ID,B24031_001E,B24031_001M,B24031_002E,B24031_002M,B24031_003E,B24031_003M,B24031_004E,B24031_004M,B24031_005E,B24031_005M,B24031_006E,B24031_006M,B24031_007E,B24031_007M,B24031_008E,B24031_008M,B24031_009E,B24031_009M,B24031_010E,B24031_010M,B24031_011E,B24031_011M,B24031_012E,B24031_012M,B24031_013E,B24031_013M,B24031_014E,B24031_014M,B24031_015E,B24031_015M,B24031_016E,B24031_016M,B24031_017E,B24031_017M,B24031_018E,B24031_018M,B24031_019E,B24031_019M,B24031_020E,B24031_020M,B24031_021E,B24031_021M,B24031_022E,B24031_022M,B24031_023E,B24031_023M,B24031_024E,B24031_024M,B24031_025E,B24031_025M,B24031_026E,B24031_026M,B24031_027E,B24031_027M,NAME,B24031_001MA,B24031_001EA,B24031_002MA,B24031_002EA,B24031_003EA,B24031_003MA,B24031_004MA,B24031_004EA,B24031_005MA,B24031_005EA,B24031_006MA,B24031_006EA,B24031_007MA,B24031_007EA,B24031_008EA,B24031_008MA,B24031_009MA,B24031_009EA,B24031_010MA,B24031_010EA,B24031_011MA,B24031_011EA,B24031_012MA,B24031_012EA,B24031_013MA,B24031_013EA,B24031_014EA,B24031_014MA,B24031_015MA,B24031_015EA,B24031_016MA,B24031_016EA,B24031_017MA,B24031_017EA,B24031_018MA,B24031_018EA,B24031_019EA,B24031_019MA,B24031_020MA,B24031_020EA,B24031_021MA,B24031_021EA,B24031_022MA,B24031_022EA,B24031_023MA,B24031_023EA,B24031_024MA,B24031_024EA,B24031_025EA,B24031_025MA,B24031_026MA,B24031_026EA,B24031_027MA,B24031_027EA,state
0400000US13,30201,175,22366,1454,20710,1161,41497,9114,27326,818,31708,471,37538,1552,21155,555,37236,1163,36234,1055,45273,3846,47228,2304,37841,1546,40715,862,33973,2747,37269,1107,51024,802,61795,11177,23414,1332,31068,434,32680,956,30109,665,12660,554,17168,1726,12162,365,21344,965,37482,926,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,31756,467,21536,2245,21250,2148,46016,658,41065,1377,36325,2894,31442,1223,22507,1111,37491,2682,35407,2308,57136,11919,44853,6027,36065,2188,37832,3471,32692,3432,34380,2789,43668,5880,35472,3639,24992,1915,33095,1858,32646,2350,33434,2383,25321,1131,26273,1280,24943,1633,24555,1910,43751,3371,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,26279,343,23842,1270,23197,1381,40899,6273,29037,2070,31041,1173,32685,3262,21196,781,36252,2872,32834,4353,45248,5561,27158,5038,31155,1271,31457,1780,30524,4187,30307,1794,36744,4175,31019,20567,20867,1628,25590,926,26753,1678,24942,1293,11214,685,14591,3778,10735,793,17200,1975,36305,1679,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,31972,148,29818,3206,23873,2069,46665,4418,40191,716,37161,426,40031,1177,19764,529,40618,500,37935,1342,60732,1277,41547,901,41976,513,45142,1277,35534,1561,39191,1463,52309,976,57085,9034,22092,488,30774,334,32778,959,29303,637,13484,633,16993,1117,12669,586,22246,706,48808,1349,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,29822,317,29953,2779,25285,2578,50881,1698,33141,1422,36411,381,35479,960,18705,709,38427,1707,36472,998,48413,4233,31759,1571,34183,1548,36462,1016,29685,2607,31100,727,40791,1108,46332,11262,21973,1020,28074,681,29888,1215,27266,484,10755,388,17127,2008,10084,454,22103,707,35943,733,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,27374,234,24838,1409,24008,1546,36880,4445,32038,681,33220,764,32828,1860,18261,911,39371,2427,36333,1452,49606,3821,29186,3055,34906,951,36224,977,30137,4185,26761,1037,34478,2153,44470,12818,20833,1300,25771,493,28447,1079,24423,740,8850,520,12440,2674,8226,533,20078,1279,42088,794,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,28024,466,25470,1127,22895,1708,35336,2941,29178,1521,35212,946,36437,1459,19042,951,40448,1166,38803,2668,46850,4818,40989,2252,33412,2218,35750,1562,27256,2772,32471,2208,41449,1135,40445,8993,22534,1731,26244,620,26743,1085,25988,755,9835,658,12085,2014,9294,742,21257,1428,35964,1284,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,27324,268,28592,1975,19965,1973,42316,3108,29086,2137,33998,1080,34458,1407,18692,928,37354,1781,36053,1333,46232,2448,30771,1646,31624,881,32812,1637,26663,2348,28183,1876,38680,3595,45912,11785,20285,1157,27536,721,29157,1426,26909,718,10385,489,20748,2056,9496,549,18926,1488,35434,1200,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,26519,268,40417,2034,21617,2821,48472,2139,29569,1814,40776,870,32864,1772,16888,503,39877,2334,38240,2862,42071,4558,32965,3503,31017,1000,30918,1021,31353,2684,29500,1838,40602,1490,35023,16365,17683,2102,26419,636,28472,1317,25220,831,11615,515,17020,1044,10534,540,16494,862,34084,930,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,27470,439,25499,2977,25345,3150,30906,5747,30944,713,36908,1449,35602,2021,20097,1307,38760,3788,37240,3227,46803,8861,33702,5214,32266,1678,35498,3376,26943,5046,30535,1805,41027,3405,38342,13879,21190,1195,27136,846,28829,1576,26357,728,10958,791,12241,4798,10710,826,21623,1685,38195,2619,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,38859,505,26596,4825,23481,5330,39707,10746,36457,707,44615,2063,40339,1475,23786,990,45217,1126,42943,1925,58061,6731,50716,1608,45569,1268,48325,2075,40010,2234,50158,1096,60451,995,51213,5996,27920,2619,35709,558,38351,895,33389,1018,16382,644,20761,3809,15920,683,29657,1410,59354,2021,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,36661,272,23319,3388,22465,4643,24234,10999,40306,756,44235,1502,42833,2940,21842,680,43584,2127,41189,1106,59315,4439,51493,1374,46764,973,50956,1146,38673,2730,49144,1746,61026,935,52177,6882,28486,2320,35137,536,36798,869,33866,954,15831,702,15147,1948,15960,751,23913,1481,51434,842,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,30830,163,22583,1498,20442,1195,45988,5682,33561,1566,45431,658,39013,2493,18077,575,40946,850,37075,1630,56494,2942,36421,2021,35411,806,37856,1321,27957,1648,35197,890,46230,968,57047,6668,21295,673,29045,567,32073,646,27354,446,11140,260,16322,1239,10571,288,20299,598,46084,732,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,32233,150,25879,706,23807,1477,56859,5335,39029,1422,39623,922,40960,853,21384,516,42056,635,40677,626,58370,4232,40570,1512,41314,678,43333,2585,35631,1813,38797,1548,50513,1128,49710,12094,24140,1293,30334,424,31753,684,29503,822,12465,620,17434,1996,11835,470,21356,685,42998,1494,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,25155,335,26809,2579,22838,2825,47591,7584,25887,1104,27357,793,31559,1107,18097,1040,33615,3449,31946,1466,40096,6212,29354,4615,29517,2019,31173,1678,24076,4209,29471,1854,40416,3379,30360,19229,19120,2617,25287,911,27899,2298,24329,959,11418,679,20542,1745,9188,1053,17862,2110,30567,894,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,27742,310,22388,1563,21219,849,37197,8475,31975,447,33460,784,34156,1558,19305,858,39017,1665,37003,1363,48486,2086,39320,3586,34578,1079,36644,784,27487,2151,31674,726,43554,2241,56303,11330,21573,1072,26816,401,30455,616,25281,456,11508,391,18321,2290,10822,391,20938,677,35676,939,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,23962,587,26525,1617,22472,2743,50151,8758,29415,1922,30425,2532,27257,4360,16721,981,40369,2953,37594,5080,49559,6192,30519,2003,27020,2215,27994,3191,22705,7442,27933,2622,31450,1361,-666666666,0,17831,2460,22992,1087,25322,1753,21551,1023,11518,614,17012,5527,10882,688,19975,2644,32468,2013,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,26947,315,23813,1005,23768,1005,25855,10420,28177,2146,30795,684,32779,2339,19499,1132,42055,1138,41337,1169,48260,6203,33179,3555,31858,733,32490,1534,28346,2035,30587,1457,39706,2983,43002,8480,21798,2109,26039,578,29665,1436,24126,662,10536,662,17350,4744,9965,1159,20189,1220,35484,1370,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,31568,231,50332,4689,25399,3998,60240,2398,36015,1197,34479,2208,36173,3234,24532,1218,40058,1661,36230,2063,55764,7417,37220,2687,36769,1380,40270,3622,33105,3634,32197,1331,45364,3609,41444,18216,24892,1945,32808,1121,34267,1741,31965,1045,26592,424,27492,1073,26172,546,23725,1869,51418,1501,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,33343,852,24040,4942,22202,3858,41827,10267,37278,2349,41910,1170,42766,5160,23108,1467,42229,3580,40492,3257,53444,10877,46761,5002,42097,1810,45896,3343,35071,5554,42759,4211,54013,7576,60741,41444,30235,2585,31565,807,32745,2019,30825,1056,12201,1279,15336,6840,12078,1107,22498,2714,42095,2222,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,38940,502,27260,3146,23863,4855,56017,12296,40974,785,46298,977,42179,1461,23531,990,41959,777,40321,929,65550,3913,56243,2805,53330,1942,60715,1092,39076,3305,46512,705,60145,1314,54034,10158,27321,1477,37164,641,42102,493,33305,912,18609,811,26486,1564,16894,556,24074,1505,54693,1666,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,25445,464,30304,2835,20177,1931,42308,2463,24868,1189,32341,3081,31898,1503,17511,1021,39433,4606,36637,6316,46217,8269,28729,2553,27209,1936,26984,1751,28123,5496,36415,1955,49557,3057,24486,16485,19479,1678,27960,1458,31210,1314,24949,1685,11620,450,15480,2970,11052,475,17163,2114,37340,1948,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,32862,315,20112,993,18988,1311,40786,2192,33667,1414,36459,598,40009,1190,21043,372,40813,475,37464,1297,60921,1038,49127,1790,46411,825,52082,599,36460,810,41220,476,52079,479,61509,6519,25034,843,32690,467,37390,652,31160,277,17082,347,22241,1119,16072,353,21554,364,50694,458,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,27519,278,22166,1833,20944,1420,47270,9800,26361,612,31461,428,35562,1333,20271,494,36196,875,33761,1932,46412,2622,37583,2534,37008,745,39053,1662,33221,2091,32964,1414,45386,1780,47710,13234,21568,570,27504,488,28996,793,26827,462,11550,350,16077,1704,11135,364,21436,607,35528,748,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,25800,442,27457,2144,25254,1460,50224,8983,30462,1049,32724,2180,34994,2376,17772,1489,42033,1564,40670,1831,48088,4061,30676,5317,27714,2381,28099,2689,26351,4131,25576,1517,32270,4327,70568,40459,18979,3553,25121,1098,28769,1568,22982,1441,11265,895,12468,4887,11187,890,16910,2398,35253,2412,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,29683,257,24612,1427,20783,1436,42149,4792,32095,375,37157,368,36140,813,18806,635,38936,1731,36194,962,50787,860,35272,1143,35361,645,37278,765,28945,1477,31664,540,42381,987,51138,3215,20962,670,28049,485,31207,624,26908,301,10174,234,10412,683,10136,254,20327,668,43801,1268,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,25610,339,32687,2525,20133,1712,47017,2882,25092,874,31353,796,32500,1966,16691,525,40961,1096,40194,1653,46436,3250,31431,1611,28015,1583,28899,1791,26629,2036,26316,1150,36439,1187,59744,11047,17566,1392,25801,757,29559,1059,23660,875,10483,448,15300,1672,9523,646,17478,1174,36009,1088,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,28587,466,21407,1848,20730,1823,42179,5385,32209,888,35126,1143,34718,2275,20791,480,40670,1466,37089,1876,51090,2686,34998,4014,35545,1392,36642,1620,31712,2182,29945,1969,41071,1281,47063,19001,20188,1141,27476,913,27794,1917,27385,950,12758,947,16540,1710,12268,460,20433,1460,42968,2597,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,30708,122,25257,1411,20171,1057,40381,2017,34672,1129,37330,469,35438,1019,18885,512,40255,590,37311,856,53683,2408,39637,1972,37406,858,40461,823,31298,1136,36088,673,46974,905,49439,5645,21928,682,30556,266,33031,910,29177,449,11222,298,14141,1991,10859,286,20705,546,42263,661,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,31260,459,26786,18438,24196,20298,37177,9726,32564,3673,34074,2087,36530,5789,21789,1631,43363,4343,41937,5448,50608,7762,35727,6928,40295,2009,41897,2767,29673,6294,37266,4415,50484,2706,52172,10208,22049,1794,32302,1304,35601,2491,31243,1135,14550,1605,21292,8083,12848,1699,21918,1844,50160,4250,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,26938,234,23226,3632,21549,4503,36753,10840,27961,1237,31554,506,33885,2493,19257,473,35495,1471,32094,1109,45855,6217,32490,3067,32338,950,32764,1220,31726,1877,28242,1212,37949,2400,45941,17464,19723,1281,28109,888,29373,1300,27139,890,12358,523,15618,1972,12112,527,20929,858,32388,958,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,25922,396,22515,3625,22039,1343,45156,16985,27289,1245,28055,1459,34807,3323,18310,1992,39428,3810,38938,3861,40893,13122,27413,3818,30871,1029,31004,1014,26022,11348,26869,2328,31985,2820,35692,23450,21177,3509,26874,1062,27021,1310,26732,1763,10891,833,11829,2148,10610,975,18636,2376,33585,3004,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,27309,192,21981,2154,20372,3494,32649,7883,27299,878,31398,395,33180,1824,19585,715,37115,1309,35846,1416,44866,2863,33127,2834,33221,1085,35513,999,30224,2495,31065,820,42449,1756,40330,8730,21420,1090,28689,966,31102,618,26961,630,12291,479,18890,2920,11742,416,20745,901,35467,930,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,27622,214,36876,1082,19410,1090,51784,975,25333,281,36376,476,35461,560,19587,431,38763,1137,37452,914,45180,3391,40857,813,35249,471,37029,513,30050,1194,32041,492,47006,1163,57059,5587,19651,599,28499,577,31259,510,26389,421,12258,207,16996,1071,11947,212,18608,561,39051,835,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,26354,336,35006,3972,22554,2687,48879,4455,30776,613,32021,1004,32637,2575,19030,1000,37237,1653,36067,1095,50824,2389,31580,3571,30586,1372,30832,1479,29927,3265,27617,1611,40874,1670,36760,6848,17729,2392,22909,854,23050,1554,22827,1019,11375,613,12104,1574,11225,756,18970,1802,40383,1332,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
