GEO_ID,C22007_001E,C22007_001M,C22007_002E,C22007_002M,C22007_003E,C22007_003M,C22007_004E,C22007_004M,C22007_005E,C22007_005M,C22007_006E,C22007_006M,C22007_007E,C22007_007M,C22007_008E,C22007_008M,C22007_009E,C22007_009M,C22007_010E,C22007_010M,C22007_011E,C22007_011M,C22007_012E,C22007_012M,C22007_013E,C22007_013M,C22007_014E,C22007_014M,C22007_015E,C22007_015M,C22007_016E,C22007_016M,C22007_017E,C22007_017M,C22007_018E,C22007_018M,C22007_019E,C22007_019M,C22007_020E,C22007_020M,C22007_021E,C22007_021M,C22007_022E,C22007_022M,C22007_023E,C22007_023M,C22007_024E,C22007_024M,C22007_025E,C22007_025M,C22007_026E,C22007_026M,C22007_027E,C22007_027M,C22007_028E,C22007_028M,C22007_029E,C22007_029M,NAME,C22007_001MA,C22007_001EA,C22007_002MA,C22007_002EA,C22007_003MA,C22007_003EA,C22007_004MA,C22007_004EA,C22007_005MA,C22007_005EA,C22007_006EA,C22007_006MA,C22007_007EA,C22007_007MA,C22007_008EA,C22007_008MA,C22007_009MA,C22007_009EA,C22007_010MA,C22007_010EA,C22007_011EA,C22007_011MA,C22007_012MA,C22007_012EA,C22007_013MA,C22007_013EA,C22007_014MA,C22007_014EA,C22007_015MA,C22007_015EA,C22007_016EA,C22007_016MA,C22007_017EA,C22007_017MA,C22007_018EA,C22007_018MA,C22007_019MA,C22007_019EA,C22007_020MA,C22007_020EA,C22007_021MA,C22007_021EA,C22007_022EA,C22007_022MA,C22007_023MA,C22007_023EA,C22007_024MA,C22007_024EA,C22007_025MA,C22007_025EA,C22007_026EA,C22007_026MA,C22007_027EA,C22007_027MA,C22007_028EA,C22007_028MA,C22007_029EA,C22007_029MA,state
0400000US17,3146342,17216,274647,9548,81206,4241,11740,1515,29205,2789,40261,2964,193441,7845,28339,3017,4974,1269,15833,2098,7532,1502,165102,6951,42713,3033,97063,5065,25326,2973,2871695,17042,2274245,16698,254758,5559,517403,10478,1502084,14952,597450,12199,175183,6262,13494,1728,83672,4812,78017,4781,422267,9947,40070,3258,234146,8080,148051,5723,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1645031,12308,143679,6507,46192,3282,8112,1212,14785,2114,23295,2174,97487,5431,15370,2319,2844,888,10447,1944,2079,645,82117,4902,21795,2507,49876,4047,10446,1512,1501352,12246,1202433,10964,148223,4159,260779,6810,793431,10389,298919,8527,97182,5690,6237,1032,56459,4706,34486,2873,201737,7021,18432,2320,118629,5688,64676,3479,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,796970,7397,60880,3299,21632,1918,2373,584,6580,1128,12679,1551,39248,2566,6456,1210,668,356,4541,1074,1247,487,32792,2386,7144,1296,21053,2242,4595,980,736090,7513,619702,7933,73545,2733,110142,4157,436015,7363,116388,4315,38611,2475,1989,546,22487,2105,14135,1678,77777,3984,5461,886,45689,3152,26627,2280,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,724553,7620,48041,3063,18841,2403,2747,838,5085,1106,11009,2049,29200,2639,4872,989,345,215,3402,929,1125,517,24328,2446,5212,1265,16001,2071,3115,727,676512,7752,552848,7332,58367,2461,113949,4770,380532,6943,123664,4918,36118,2830,1843,525,20427,1905,13848,2021,87546,3889,7588,1379,51797,3453,28161,2742,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1106404,10897,145891,6026,59279,3753,14945,1869,22759,2568,21575,2629,86612,5080,12130,1794,3102,934,6710,1412,2318,882,74482,4585,22604,2458,40717,3769,11161,1936,960513,11304,773225,11181,113970,3664,187888,6752,471367,9163,187288,6161,56230,3497,6936,1384,30493,2637,18801,2429,131058,5422,18246,2097,70104,4230,42708,3295,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1072568,11225,283091,7395,146906,5574,15515,1695,36415,2991,94976,5072,136185,4998,19393,2242,3224,778,10015,1590,6154,1359,116792,4895,24303,2288,68019,3730,24470,2588,789477,10630,601490,9750,87034,3425,151555,5024,362901,8473,187987,6602,53123,4012,6183,1538,28058,3027,18882,2454,134864,6466,20800,2569,73024,4531,41040,3173,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,358314,5380,40512,2810,16366,1850,3095,721,6216,1177,7055,1041,24146,2479,5549,1250,1182,537,3752,1062,615,293,18597,2129,5747,1371,10505,1503,2345,823,317802,4868,260606,5114,36716,1844,51541,2406,172349,4082,57196,3237,18069,1881,1061,476,10429,1328,6579,1221,39127,2553,4148,964,21336,1977,13643,1588,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1405655,12927,74750,5356,17517,2136,3166,930,4267,1040,10084,1643,57233,4574,9108,1742,1673,670,4947,1310,2488,769,48125,4177,10325,1852,29611,3321,8189,1555,1330905,12981,1000579,11604,99351,3594,202487,5492,698741,10138,330326,8311,87998,5065,4542,1178,44481,3690,38975,2811,242328,6675,17398,1957,128538,4930,96392,4790,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1565973,11720,98989,4789,23451,2583,5720,1220,6602,1449,11129,1729,75538,4068,8713,1614,1507,681,5207,1163,1999,875,66825,3649,23636,2606,33808,2898,9381,1735,1466984,11276,1152333,11148,127322,3666,236727,7351,788284,10276,314651,8494,91374,4528,6766,1138,42059,3765,42549,3863,223277,7373,20937,2292,113949,5919,88391,4540,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2579201,15447,264908,7729,82570,4684,13410,1494,29171,2858,39989,3141,182338,5989,27185,2723,6174,1228,15528,1832,5483,1270,155153,5621,40428,2687,90408,4303,24317,2565,2314293,15473,1856118,15838,270631,5241,429493,7870,1155994,12956,458175,8520,138293,5369,12334,1541,77096,3963,48863,3315,319882,7832,31845,2756,184780,5903,103257,4510,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1330451,9270,66712,3637,19098,2130,2335,670,5759,1124,11004,1676,47614,3398,7989,1568,1438,515,4735,1140,1816,777,39625,3003,8192,1364,25078,2418,6355,1235,1263739,9064,1045601,9564,116816,3188,177115,4668,751670,9022,218138,6462,72298,3580,3363,800,38754,2307,30181,2630,145840,5332,8590,1356,83386,3773,53864,3482,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,741988,10108,142957,6364,56217,3996,7765,1441,18047,2166,30405,3085,86740,4419,11255,1996,2799,1061,6226,1455,2230,852,75485,4507,20564,2249,41410,3565,13511,2029,599031,9536,441432,7591,63462,3328,110227,4676,267743,7418,157599,7274,40417,3511,4599,1055,22674,2717,13144,1849,117182,5806,18900,2192,61210,4108,37072,3078,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1518860,13297,165871,6811,58444,4243,9444,1434,19220,2350,29780,3275,107427,5394,15449,1898,3275,738,8443,1657,3731,977,91978,4703,21173,2230,56117,3876,14688,1619,1352989,13006,1095815,12120,148102,4225,237379,5509,710334,9832,257174,7009,75282,4788,4987,1071,41940,3557,28355,2727,181892,6203,14731,1676,101354,5447,65807,3763,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,240412,4549,17642,2002,6986,1156,861,357,2044,740,4081,800,10656,1643,2110,783,399,303,875,391,836,483,8546,1492,1810,583,5398,1233,1338,465,222770,4491,190359,4295,25246,1769,39820,2649,125293,3576,32411,2549,10859,1496,1108,619,6356,1242,3395,786,21552,2162,2127,635,11725,1709,7700,1178,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,462408,6040,31786,2295,9861,1577,772,369,3253,835,5836,1145,21925,1970,2854,716,501,337,1677,554,676,304,19071,1884,2883,686,14029,1780,2159,585,430622,5964,361191,5527,36496,1760,63442,3039,261253,4674,69431,3258,23094,2303,1158,384,12574,1676,9362,1383,46337,2528,3414,794,26437,2214,16486,1386,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,612349,8480,24466,2570,7602,1269,953,501,2362,834,4287,972,16864,2260,2609,784,311,361,1786,655,512,365,14255,2234,4515,1310,7333,1525,2407,918,587883,8378,436239,7183,52454,3136,112050,4938,271735,5937,151644,5752,57217,3670,3351,1098,31603,2737,22263,2348,94427,4243,8765,1711,51731,3453,33931,2768,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,335509,5188,13709,1900,4526,1003,828,370,1642,730,2056,707,9183,1617,1633,628,460,420,854,572,319,337,7550,1488,2492,924,3897,967,1161,686,321800,5452,263409,5893,27822,1831,52177,2889,183410,4676,58391,3773,19958,2345,955,387,10472,1534,8531,1600,38433,3326,2757,906,21616,2945,14060,1760,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2180404,13737,92147,5080,26873,2737,5998,1209,7919,1631,12956,2057,65274,4520,8068,1766,1398,525,4503,1270,2167,824,57206,4291,15557,2229,30126,3296,11523,2071,2088257,14000,1604467,13406,170112,4723,379747,9663,1054608,12386,483790,9992,136648,5982,11151,1598,67045,4943,58452,4409,347142,8356,31570,2460,180797,5905,134775,4573,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,477430,7024,47758,4007,17422,2481,2274,728,5808,1062,9340,1870,30336,3105,4355,1139,887,496,2836,915,632,520,25981,2886,5060,1419,16156,2207,4765,1135,429672,6974,327954,6661,50382,2506,81682,3517,195890,5119,101718,4829,35611,2697,2384,779,20180,2057,13047,1664,66107,4100,7823,1438,37349,3327,20935,2178,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4573941,20863,441369,10981,139440,6497,36898,3133,47015,3764,55527,3835,301929,9192,36667,3629,10401,1843,19217,2679,7049,1242,265262,8815,92442,4875,130755,5939,42065,3728,4132572,18633,3060926,18824,370550,6692,745672,11785,1944704,16364,1071646,15034,301781,8986,23633,2266,142432,6733,135716,6899,769865,12102,79542,4929,404272,11034,286051,7687,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2310456,17812,217322,6745,66956,4876,12228,1715,24525,2941,30203,2820,150366,5712,18705,2599,2630,824,11953,2141,4122,1286,131661,5457,32954,3019,80024,4915,18683,2495,2093134,16741,1639884,16929,212133,4646,382507,8775,1045244,13483,453250,10698,130102,6766,9131,1416,68359,5230,52612,3925,323148,8345,34336,2968,184524,7195,104288,5138,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,169022,3899,9889,1387,3664,805,301,200,1558,540,1805,540,6225,1145,652,372,182,177,369,265,101,115,5573,1090,1222,482,3914,966,437,209,159133,3856,134691,3994,15127,1140,21803,1542,97761,3736,24442,1984,8663,1450,518,290,4045,766,4100,1119,15779,1479,1561,513,9747,1294,4471,757,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2953361,17201,289983,8125,90270,5094,15587,1664,32070,3079,42613,3550,199713,6588,27010,2616,7260,1272,15126,2055,4624,1152,172703,6069,47196,3532,103001,5185,22506,2430,2663378,17384,2111875,16431,285435,5117,451563,8415,1374877,14694,551503,10496,160799,6729,13044,1564,89912,5018,57843,4065,390704,8859,35117,2712,221337,6839,134250,5099,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,927086,9513,105211,3924,37961,2549,5534,932,15170,2011,17257,1858,67250,3556,12556,1617,2895,834,7088,1270,2573,714,54694,3153,11892,2137,34054,2645,8748,1349,821875,9175,661460,8832,93884,3044,159864,5180,407712,6858,160415,5647,50562,3316,3659,870,27467,2472,19436,2311,109853,5194,12483,1549,62862,3807,34508,2710,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,927071,10197,99243,4623,37596,3331,5216,1085,12160,1910,20220,2384,61647,3730,12766,2174,2359,942,6750,1606,3657,994,48881,3470,9951,1622,29904,2771,9026,1568,827828,9987,681449,9528,98531,3424,158149,6145,424769,7676,146379,5882,47396,3100,3053,783,27208,2633,17135,2073,98983,4914,9650,1374,54889,3726,34444,2771,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3174335,14958,239783,7174,68657,3813,15026,1799,22541,2164,31090,2698,171126,6587,26379,3054,6449,1275,15162,1896,4768,1397,144747,5925,47931,3694,77687,3841,19129,2167,2934552,14396,2333466,15205,331833,5556,518848,11574,1482785,13658,601086,10142,178654,5830,16754,1988,94758,4833,67142,3693,422432,8584,46991,3060,225438,5922,150003,5437,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,262352,4899,17016,1862,4112,896,834,467,1760,642,1518,570,12904,1829,1913,768,204,203,1255,683,454,326,10991,1706,4586,1150,4683,1089,1722,731,245336,5104,186582,5558,21580,1905,40358,2582,124644,4711,58754,3783,15243,2030,1570,628,7390,1410,6283,1421,43511,3422,4766,1182,22791,2539,15954,2007,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
