GEO_ID,B01002D_001E,B01002D_001M,B01002D_002E,B01002D_002M,B01002D_003E,B01002D_003M,NAME,B01002D_001MA,B01002D_001EA,B01002D_002MA,B01002D_002EA,B01002D_003MA,B01002D_003EA,state
0400000US01,32.6,1.2,32.9,1.6,32.3,1.5,Alabama,null,null,null,null,null,null,01
0400000US02,37.6,3.3,36.4,4.0,39.4,3.3,Alaska,null,null,null,null,null,null,02
0400000US04,33.7,0.8,31.9,0.9,34.8,0.7,Arizona,null,null,null,null,null,null,04
0400000US05,32.6,1.9,30.2,4.3,34.2,1.8,Arkansas,null,null,null,null,null,null,05
0400000US06,36.8,0.1,35.5,0.2,38.1,0.2,California,null,null,null,null,null,null,06
0400000US08,33.6,0.5,32.7,0.8,34.3,0.6,Colorado,null,null,null,null,null,null,08
0400000US09,33.4,0.5,33.5,0.5,33.3,1.0,Connecticut,null,null,null,null,null,null,09
0400000US10,32.1,1.1,32.1,2.0,32.0,2.0,Delaware,null,null,null,null,null,null,10
0400000US11,30.9,0.8,30.5,0.9,31.9,1.9,District of Columbia,null,null,null,null,null,null,11
0400000US12,35.9,0.4,35.0,0.6,37.0,0.6,Florida,null,null,null,null,null,null,12
0400000US13,33.9,0.4,32.9,0.6,34.7,0.4,Georgia,null,null,null,null,null,null,13
0400000US15,45.4,0.5,43.8,0.9,46.7,0.7,Hawaii,null,null,null,null,null,null,15
0400000US16,35.5,2.0,32.7,2.9,37.6,2.7,Idaho,null,null,null,null,null,null,16
0400000US17,34.2,0.3,33.6,0.4,34.8,0.4,Illinois,null,null,null,null,null,null,17
0400000US18,31.3,1.7,29.8,1.8,32.8,1.7,Indiana,null,null,null,null,null,null,18
0400000US19,30.7,1.3,28.9,1.4,32.2,1.5,Iowa,null,null,null,null,null,null,19
0400000US20,32.2,1.3,32.8,1.7,31.9,1.1,Kansas,null,null,null,null,null,null,20
0400000US21,32.3,1.0,31.5,1.3,32.9,2.5,Kentucky,null,null,null,null,null,null,21
0400000US22,31.8,1.9,31.8,1.6,31.9,3.3,Louisiana,null,null,null,null,null,null,22
0400000US23,31.8,3.0,31.7,1.5,32.1,8.5,Maine,null,null,null,null,null,null,23
0400000US24,35.7,0.3,35.1,0.5,36.3,0.4,Maryland,null,null,null,null,null,null,24
0400000US25,32.3,0.3,32.3,0.4,32.3,0.5,Massachusetts,null,null,null,null,null,null,25
0400000US26,32.6,0.3,32.2,0.5,33.0,0.5,Michigan,null,null,null,null,null,null,26
0400000US27,29.1,0.6,28.7,0.8,29.4,0.7,Minnesota,null,null,null,null,null,null,27
0400000US28,33.7,2.6,30.1,3.1,38.1,3.9,Mississippi,null,null,null,null,null,null,28
0400000US29,31.9,0.7,31.0,1.0,32.6,0.8,Missouri,null,null,null,null,null,null,29
0400000US30,26.1,3.9,23.9,8.1,26.6,8.0,Montana,null,null,null,null,null,null,30
0400000US31,31.3,0.7,31.6,0.8,30.8,1.2,Nebraska,null,null,null,null,null,null,31
0400000US32,38.2,0.9,35.7,0.6,40.2,0.8,Nevada,null,null,null,null,null,null,32
0400000US33,33.1,1.3,32.7,1.5,33.5,2.1,New Hampshire,null,null,null,null,null,null,33
0400000US34,35.5,0.3,35.2,0.3,35.8,0.3,New Jersey,null,null,null,null,null,null,34
0400000US35,34.6,2.4,34.3,1.2,35.6,4.8,New Mexico,null,null,null,null,null,null,35
0400000US36,35.3,0.1,35.0,0.2,35.5,0.2,New York,null,null,null,null,null,null,36
0400000US37,32.4,0.6,30.8,1.0,33.6,0.7,North Carolina,null,null,null,null,null,null,37
0400000US38,28.5,1.6,28.1,7.7,28.8,3.1,North Dakota,null,null,null,null,null,null,38
0400000US39,32.5,0.4,32.8,0.5,32.2,0.6,Ohio,null,null,null,null,null,null,39
0400000US40,32.5,1.8,28.7,1.9,35.9,2.7,Oklahoma,null,null,null,null,null,null,40
0400000US41,33.8,0.8,33.9,0.9,33.8,1.0,Oregon,null,null,null,null,null,null,41
0400000US42,33.1,0.3,33.1,0.5,33.0,0.5,Pennsylvania,null,null,null,null,null,null,42
0400000US44,29.2,1.5,29.9,4.4,28.1,3.4,Rhode Island,null,null,null,null,null,null,44
0400000US45,33.8,0.9,33.0,2.2,34.2,0.9,South Carolina,null,null,null,null,null,null,45
0400000US46,30.7,2.3,24.9,12.8,31.1,2.4,South Dakota,null,null,null,null,null,null,46
0400000US47,32.4,1.0,32.2,0.9,32.9,1.5,Tennessee,null,null,null,null,null,null,47
0400000US48,33.7,0.2,32.9,0.4,34.4,0.3,Texas,null,null,null,null,null,null,48
0400000US49,33.0,0.9,32.3,2.4,33.4,0.7,Utah,null,null,null,null,null,null,49
0400000US50,26.3,6.7,30.0,8.4,25.9,6.1,Vermont,null,null,null,null,null,null,50
0400000US51,34.8,0.3,34.1,0.5,35.3,0.3,Virginia,null,null,null,null,null,null,51
0400000US53,35.0,0.4,33.2,0.7,36.5,0.5,Washington,null,null,null,null,null,null,53
0400000US54,40.0,4.3,39.4,4.4,40.4,7.0,West Virginia,null,null,null,null,null,null,54
0400000US55,27.2,0.7,27.2,1.0,27.1,1.2,Wisconsin,null,null,null,null,null,null,55
0400000US56,29.3,6.6,31.2,11.7,26.8,8.8,Wyoming,null,null,null,null,null,null,56
0400000US72,35.3,4.4,39.9,5.8,33.5,3.5,Puerto Rico,null,null,null,null,null,null,72
