GEO_ID,B18016_001E,B18016_001M,B18016_002E,B18016_002M,B18016_003E,B18016_003M,B18016_004E,B18016_004M,B18016_005E,B18016_005M,B18016_006E,B18016_006M,B18016_007E,B18016_007M,B18016_008E,B18016_008M,B18016_009E,B18016_009M,B18016_010E,B18016_010M,B18016_011E,B18016_011M,B18016_012E,B18016_012M,B18016_013E,B18016_013M,B18016_014E,B18016_014M,B18016_015E,B18016_015M,B18016_016E,B18016_016M,B18016_017E,B18016_017M,B18016_018E,B18016_018M,B18016_019E,B18016_019M,NAME,B18016_001MA,B18016_001EA,B18016_002MA,B18016_002EA,B18016_003MA,B18016_003EA,B18016_004MA,B18016_004EA,B18016_005EA,B18016_005MA,B18016_006EA,B18016_006MA,B18016_007EA,B18016_007MA,B18016_008EA,B18016_008MA,B18016_009MA,B18016_009EA,B18016_010MA,B18016_010EA,B18016_011EA,B18016_011MA,B18016_012EA,B18016_012MA,B18016_013EA,B18016_013MA,B18016_014MA,B18016_014EA,B18016_015MA,B18016_015EA,B18016_016EA,B18016_016MA,B18016_017EA,B18016_017MA,B18016_018EA,B18016_018MA,B18016_019EA,B18016_019MA,state
0400000US13,2177181,7365,65892,5161,8590,1532,3799,1083,4791,1225,57302,5059,19753,3198,27594,3530,7599,1532,2356,919,2111289,9474,551664,10789,98308,6394,453356,10394,1559625,13690,307769,11362,539007,12213,374078,11160,338771,11176,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,268508,2661,6584,1481,810,388,226,205,584,357,5774,1397,1425,716,2881,1043,1298,574,170,163,261924,3114,66445,3995,9106,1555,57339,3638,195479,3948,13827,1846,78529,4740,58214,3653,44909,3701,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,344240,2498,12329,1898,1933,905,847,470,1086,683,10396,1731,3143,789,5053,1249,1953,762,247,185,331911,3271,87136,3997,15173,1770,71963,3845,244775,4272,35087,2910,93409,4165,75989,4273,40290,3097,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3006391,4573,79791,4981,13034,1678,5153,1042,7881,1535,66757,4507,21333,2663,28728,2790,13063,2278,3633,1105,2926600,6951,866256,11065,128699,5215,737557,11459,2060344,12863,307869,11676,654093,14369,544546,11807,553836,11808,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1434263,4336,51509,4009,5862,1208,2673,802,3189,907,45647,3659,17766,2314,18263,2214,7882,1431,1736,622,1382754,5967,397674,8001,66602,3895,331072,7499,985080,8934,153001,5975,357437,8846,275049,8444,199593,7729,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,659855,2612,20958,2252,2994,805,1375,486,1619,614,17964,2210,3671,864,9519,1536,4254,1085,520,301,638897,3464,205163,5850,30050,2815,175113,5602,433734,6573,44895,3223,135436,5764,140896,5093,112507,4735,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,621217,3664,19697,2031,2952,956,1813,739,1139,522,16745,1896,4046,1177,7832,1380,4298,949,569,317,601520,4376,192722,4895,27923,2205,164799,4620,408798,6120,53619,3478,132400,6409,123893,5173,98886,4972,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,938723,4413,55315,4128,5469,1217,2684,837,2785,926,49846,4024,19952,3115,19554,2531,9413,1810,927,411,883408,5705,239605,6614,35472,2524,204133,6443,643803,8230,95329,5462,256227,7482,174632,5980,117615,5671,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,982128,4732,41426,3338,5566,1098,3338,1006,2228,691,35860,3166,15606,1955,13303,2086,5949,1649,1002,539,940702,5778,258420,6568,46460,3597,211960,5900,682282,7975,129443,6885,270949,8877,167169,6802,114721,5235,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,262300,1586,15566,2102,1614,505,624,335,990,387,13952,2093,3459,934,7715,1387,2031,644,747,479,246734,2555,68997,3171,12283,1443,56714,2931,177737,3767,16353,2170,73866,3837,50438,2830,37080,2880,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1215620,3770,30882,3385,4603,1301,1709,767,2894,965,26279,3282,8414,1718,10257,1824,5079,1208,2529,750,1184738,5405,361971,6957,46206,3128,315765,7165,822767,8654,100393,6180,275818,9201,195518,8546,251038,7287,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1444311,2885,51068,4222,9471,1684,3184,915,6287,1509,41597,4060,11859,1995,16874,2756,9191,1733,3673,951,1393243,4926,475424,6941,54519,3154,420905,7158,917819,7754,88769,6620,280611,9491,197568,6282,350871,9179,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2202640,4136,84264,4839,14493,1676,6292,1084,8201,1369,69771,4636,25436,2747,27864,2844,13659,1445,2812,801,2118376,6845,680826,10559,95931,4097,584895,9306,1437550,10422,187266,7615,507267,10593,430970,9810,312047,7540,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1178282,3232,32184,2806,5554,1054,2362,688,3192,886,26630,2589,5434,1011,13078,1952,6875,1386,1243,461,1146098,3568,336146,6616,53940,2869,282206,5924,809952,7061,74293,4497,234735,7477,266833,6950,234091,5986,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,653704,4037,35472,3402,3709,1082,2180,828,1529,782,31763,3285,12817,1948,12520,2084,5110,1235,1316,704,618232,4712,183277,6073,35084,3319,148193,5811,434955,6988,86424,5908,154603,6932,123268,5211,70660,4941,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1294720,3922,52759,3647,7323,1346,3516,995,3807,927,45436,3617,13575,2007,22317,2611,7661,1407,1883,663,1241961,4678,347148,7413,57922,3504,289226,7036,894813,8392,126476,6096,325416,8776,245169,8040,197752,6970,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,201586,2112,8272,1404,842,465,412,331,430,327,7430,1317,2106,811,3312,795,1721,693,291,241,193314,2640,58634,3527,10441,1521,48193,3522,134680,3682,15597,1919,45770,3223,41355,3554,31958,2988,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,409926,2186,10557,1646,1471,469,561,278,910,403,9086,1675,2287,719,4282,1207,1966,705,551,452,399369,2793,122498,5298,18950,1872,103548,4920,276871,5841,34992,3105,81769,4433,92514,3752,67596,3289,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,574420,2925,11336,1949,1114,454,479,274,635,342,10222,1857,2938,869,3966,1161,2922,933,396,281,563084,3445,108643,6099,20871,2805,87772,6074,454441,6752,92723,5386,172072,7127,119126,6149,70520,4835,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,271359,2307,11048,1744,1940,712,628,379,1312,623,9108,1676,2392,841,4540,1420,1808,623,368,277,260311,3173,80581,4008,11339,1453,69242,3716,179730,4753,15101,2607,61733,4040,47819,3720,55077,3416,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1813330,3324,46534,4080,8458,1588,4382,1401,4076,868,38076,3703,9876,1756,16765,2276,7129,1715,4306,1138,1766796,5369,513029,9834,75605,4042,437424,10232,1253767,9726,152497,8361,406407,10627,281534,8471,413329,8685,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,447549,3566,16214,2399,1988,725,1235,715,753,375,14226,2159,4136,1175,6345,1594,2676,847,1069,602,431335,4020,126969,6163,21142,2502,105827,6028,304366,6050,61574,4617,110531,6028,85163,5214,47098,3623,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4382811,5022,135367,5925,24755,2426,9495,1649,15260,1852,110612,5444,42979,3832,41099,3563,18971,2099,7563,1454,4247444,7209,1347011,14929,175215,5672,1171796,15814,2900433,15856,427513,12285,873558,17122,655729,13591,943633,13978,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1962518,6982,76770,5485,13724,2310,5476,1373,8248,1772,63046,5087,22090,2450,23100,2793,14034,2631,3822,1150,1885748,9198,522810,10015,79314,5127,443496,10101,1362938,12939,252468,10512,455644,11913,344132,8576,310694,8309,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,150553,1922,2767,711,183,175,60,71,123,153,2584,722,527,333,1165,414,840,523,52,89,147786,2044,54354,2619,6652,1143,47702,2404,93432,3081,5140,809,30507,2921,31938,2415,25847,1999,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2502268,4988,98751,5431,16113,2049,8060,1601,8053,1233,82638,4864,25315,2696,39838,3677,14337,1813,3148,1180,2403517,8057,733898,11602,112921,4509,620977,11768,1669619,13502,203571,8760,660629,14701,441838,10194,363581,8772,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,809117,3071,38686,3038,5148,1240,1740,624,3408,1066,33538,2940,10638,1826,15477,2191,6456,1392,967,558,770431,4420,223953,5997,39425,3127,184528,6031,546478,6911,92340,4692,217337,7232,141167,5165,95634,4984,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,842037,3243,29675,3287,4972,1222,1251,511,3721,1187,24703,3092,5743,1398,10662,2231,6559,1488,1739,705,812362,4305,208380,7609,33628,2863,174752,7461,603982,7330,103578,5369,194832,8017,169186,6831,136386,5752,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2584718,4145,98446,6289,14024,1751,7112,1295,6912,1200,84422,5602,22971,2886,43975,3130,13114,1853,4362,984,2486272,7571,781033,9177,102710,4149,678323,8510,1705239,11433,188849,8278,642061,12364,416757,9098,457572,8242,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,243379,1493,8487,1640,1980,894,630,428,1350,742,6507,1527,2693,1032,2187,878,939,488,688,405,234892,2133,84181,3418,7494,1206,76687,3387,150711,3624,23862,2873,48771,3866,34100,2804,43978,3403,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,941828,5287,35207,3535,3860,1112,1586,654,2274,793,31347,3297,12171,2147,13096,1995,4136,1076,1944,904,906621,5789,241790,7377,38469,3086,203321,6696,664831,9224,115149,6572,255887,7889,166497,6786,127298,4781,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,170189,2366,5807,1156,777,373,377,248,400,239,5030,999,1556,610,2195,806,932,492,347,258,164382,2750,49980,3218,7479,1351,42501,3026,114402,3629,12222,1657,39355,2875,37369,2969,25456,2248,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1353141,4342,66341,5525,5769,1218,2949,853,2820,824,60572,5349,19506,2995,30146,3585,8265,1717,2655,787,1286800,6688,323416,8371,48035,3279,275381,7880,963384,10477,146860,6162,399617,10711,230314,7667,186593,6276,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5691724,9507,163602,7191,25952,2987,13919,2222,12033,1903,137650,6619,43782,3200,63248,4435,25125,2598,5495,1231,5528122,11316,1439931,16453,270244,7490,1169687,15524,4088191,17413,944502,19294,1405800,20981,988282,16004,749607,14862,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,716418,3267,19519,2357,3462,841,1098,492,2364,637,16057,2303,4057,1039,7600,2033,3625,811,775,363,696899,3998,216569,6058,25023,2652,191546,6056,480330,7440,63957,4760,165659,6451,156372,5229,94342,4023,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,132011,1023,6343,1109,867,405,433,360,434,250,5476,1065,1487,541,2527,691,1263,720,199,172,125668,1483,40333,2174,5386,1056,34947,1945,85335,2550,5468,1132,36543,2672,20960,1981,22364,2055,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1680673,7496,48514,3822,7204,1523,3502,1077,3702,1034,41310,3420,12433,1619,18763,2512,8323,1608,1791,679,1632159,8035,483770,10540,65355,4472,418415,10478,1148389,12527,147058,8168,394459,11360,274442,9313,332430,9158,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1456213,5064,57089,4243,9987,1856,3567,989,6420,1519,47102,4241,14935,2499,19376,2548,10040,1730,2751,893,1399124,6415,370664,7856,63982,4297,306682,7927,1028460,8435,147437,6767,314785,8257,308490,9074,257748,6829,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,382249,2721,23573,2588,1800,628,432,284,1368,579,21773,2618,7196,1378,9643,1756,3764,982,1170,680,358676,3694,99951,4645,13935,1883,86016,4350,258725,5561,34855,3103,118320,5317,66318,4650,39232,3411,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1232242,3267,36820,2691,5898,1079,2969,757,2929,691,30922,2612,8616,1624,14790,1882,6413,1162,1103,416,1195422,4136,345484,7756,48424,2655,297060,7157,849938,8690,92651,5259,309143,7697,251925,6549,196219,5652,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,116111,1658,3155,959,804,454,85,105,719,463,2351,780,468,325,1529,573,228,191,126,176,112956,1670,30192,2336,3845,988,26347,2397,82764,2521,10202,2024,33513,2884,26224,2191,12825,1722,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,945532,1669,43765,3398,6004,1193,2404,591,3600,1017,37761,3443,21051,2622,9228,1266,6057,1262,1425,566,901767,3759,266838,6154,40714,3134,226124,6658,634929,6106,126657,6781,206258,6906,176496,6971,125518,6485,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
