GEO_ID,B17006_001E,B17006_001M,B17006_002E,B17006_002M,B17006_003E,B17006_003M,B17006_004E,B17006_004M,B17006_005E,B17006_005M,B17006_006E,B17006_006M,B17006_007E,B17006_007M,B17006_008E,B17006_008M,B17006_009E,B17006_009M,B17006_010E,B17006_010M,B17006_011E,B17006_011M,B17006_012E,B17006_012M,B17006_013E,B17006_013M,B17006_014E,B17006_014M,B17006_015E,B17006_015M,B17006_016E,B17006_016M,B17006_017E,B17006_017M,B17006_018E,B17006_018M,B17006_019E,B17006_019M,B17006_020E,B17006_020M,B17006_021E,B17006_021M,B17006_022E,B17006_022M,B17006_023E,B17006_023M,B17006_024E,B17006_024M,B17006_025E,B17006_025M,B17006_026E,B17006_026M,B17006_027E,B17006_027M,B17006_028E,B17006_028M,B17006_029E,B17006_029M,NAME,B17006_001EA,B17006_001MA,B17006_002EA,B17006_002MA,B17006_003EA,B17006_003MA,B17006_004MA,B17006_004EA,B17006_005MA,B17006_005EA,B17006_006EA,B17006_006MA,B17006_007EA,B17006_007MA,B17006_008EA,B17006_008MA,B17006_009MA,B17006_009EA,B17006_010MA,B17006_010EA,B17006_011EA,B17006_011MA,B17006_012EA,B17006_012MA,B17006_013EA,B17006_013MA,B17006_014MA,B17006_014EA,B17006_015MA,B17006_015EA,B17006_016EA,B17006_016MA,B17006_017EA,B17006_017MA,B17006_018EA,B17006_018MA,B17006_019MA,B17006_019EA,B17006_020MA,B17006_020EA,B17006_021EA,B17006_021MA,B17006_022EA,B17006_022MA,B17006_023EA,B17006_023MA,B17006_024MA,B17006_024EA,B17006_025MA,B17006_025EA,B17006_026EA,B17006_026MA,B17006_027EA,B17006_027MA,B17006_028EA,B17006_028MA,B17006_029MA,B17006_029EA,state
0400000US13,2384760,5923,469791,15204,114747,10113,42257,4407,7016,1522,65474,7348,355044,12759,37672,5708,12948,2862,1938,728,22786,4367,317372,13412,101376,6382,16564,2214,199432,9605,1914969,16225,1415934,19119,410108,8933,78886,4650,926940,13931,499035,16540,117442,7719,36980,4495,4951,1169,75511,5720,381593,14574,81989,6283,20044,2924,279560,11117,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,289443,2141,30949,4600,10644,2698,3131,1069,584,306,6929,2091,20305,3913,1348,715,244,304,0,267,1104,626,18957,3764,6075,1656,1074,491,11808,2633,258494,4603,197262,7162,57974,3154,11504,1679,127784,5380,61232,5735,18975,3104,5496,1567,674,460,12805,2411,42257,5595,12915,2840,1199,552,28143,3835,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,384502,2902,55865,4855,28610,3902,10297,1911,1562,556,16751,2898,27255,3657,4100,1305,1129,592,260,293,2711,937,23155,3671,7888,1862,1579,737,13688,2719,328637,5441,275468,6482,80432,2868,14516,1427,180520,5485,53169,5080,17023,2890,3536,1014,501,292,12986,2493,36146,4372,7175,1824,2115,702,26856,3414,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3160175,5388,531628,18699,149268,12183,48046,4793,9635,1979,91587,8511,382360,14413,45314,5654,17645,3173,1797,841,25872,3776,337046,13444,103352,6149,19034,2617,214660,9774,2628547,18748,2055569,21241,580935,8006,115155,5297,1359479,16586,572978,17549,141521,9382,40498,4536,7487,1657,93536,6820,431457,13701,87827,4992,18130,2126,325500,11395,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1538289,4443,267326,14545,74908,8296,24739,3012,6172,1492,43997,5907,192418,13110,25952,4538,10026,2296,2427,890,13499,2912,166466,12458,57405,5474,11809,2091,97252,7614,1270963,14553,980006,13975,263909,6961,53715,2965,662382,10200,290957,11639,88967,7425,26843,3585,3945,992,58179,5197,201990,9487,43314,4066,9612,1729,149064,7696,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,693327,2531,91310,6023,28113,3808,9259,1608,2141,657,16713,2669,63197,5291,8146,1858,3214,1002,386,313,4546,1415,55051,5123,19217,2022,3606,925,32228,3892,602017,6365,487917,7785,130509,3516,25128,2097,332280,6506,114100,6177,34458,3553,9189,1503,1450,727,23819,2924,79642,4858,16450,1890,4089,865,59103,4164,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,680346,2919,102762,7331,35950,5497,13342,2409,2298,762,20310,3313,66812,5619,7158,1953,3034,932,191,170,3933,1604,59654,5874,21950,3275,3758,908,33946,3698,577584,7490,460773,9411,127504,3828,28610,2182,304659,7592,116811,6925,34350,3459,7362,1517,1433,690,25555,2621,82461,5252,18958,1983,3787,1102,59716,4202,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,971955,4129,217032,10151,72933,5751,24033,2957,3880,1235,45020,4564,144099,9016,18811,3258,6175,1418,1092,519,11544,2446,125288,8477,41192,4150,8664,1639,75432,5589,754923,10252,593731,11591,165699,5187,34096,2443,393936,8851,161192,8025,41039,3976,10559,2002,1925,637,28555,3586,120153,7722,23915,3007,4699,1148,91539,6284,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1069152,3867,294048,14201,62421,8560,20136,3144,3453,1091,38832,5991,231627,12343,21514,4543,7178,2064,1468,715,12868,3090,210113,11484,66249,5251,12013,1954,131851,8594,775104,13317,579787,13008,159119,5647,31514,2852,389154,9972,195317,9662,50450,5207,12555,2325,1538,690,36357,4052,144867,8384,31520,3292,6318,1215,107029,6945,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,272347,1934,45542,4272,13161,2788,4070,1169,746,339,8345,1900,32381,4185,5139,1541,1880,687,247,245,3012,1078,27242,3447,10712,1858,1927,802,14603,2103,226805,4385,174677,4877,44086,2434,8902,1157,121689,3804,52128,3974,16401,2054,2931,921,618,320,12852,1821,35727,3379,5336,1217,1618,595,28773,2791,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1330617,4012,123658,9550,20399,3550,7567,1753,875,473,11957,2198,103259,8891,8669,2202,4285,1356,371,333,4013,1379,94590,8675,27710,3589,5577,1206,61303,6142,1206959,10081,880487,12637,246290,5753,47753,3215,586444,10287,326472,12874,77610,6366,21945,2538,2800,925,52865,5099,248862,12126,55736,4633,11684,1872,181442,9792,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1419853,2841,170790,9348,35766,5443,13173,3071,2275,785,20318,3175,135024,8296,9908,2485,4326,1592,285,272,5297,1625,125116,8217,37970,3291,6593,1364,80553,6476,1249063,9260,993103,12428,276636,5591,55388,3964,661079,8981,255960,11021,62795,5457,14748,2224,3036,1094,45011,4534,193165,10456,36906,3730,8122,1583,148137,8493,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2413362,5640,430545,15217,119575,8492,35785,3847,8633,1487,75157,6325,310970,12887,32655,4659,9710,1687,1614,641,21331,3871,278315,13038,82148,5762,16473,1885,179694,9478,1982817,15880,1542224,17279,406211,7183,82123,4063,1053890,12872,440593,13827,115244,6138,29826,3096,5324,1090,80094,5019,325349,13844,64693,4407,13776,1858,246880,10830,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1231874,3263,145038,7871,44673,6048,15857,2511,2947,731,25869,3886,100365,6577,19007,2888,5708,1462,1397,629,11902,2629,81358,5906,28755,2903,4746,1032,47857,4317,1086836,8657,875161,10525,247550,4802,48962,2668,578649,8165,211675,8762,64473,4946,16140,2257,2824,699,45509,3982,147202,7069,30061,2920,7875,1415,109266,5819,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,741677,3331,216620,11706,42436,5656,11982,2025,2192,786,28262,4500,174184,9763,16261,3024,5850,1583,481,352,9930,2254,157923,9703,49861,4096,8627,1497,99435,7292,525057,11882,377615,11485,99277,5419,19876,2031,258462,8719,147442,10037,30543,4239,9840,1977,1660,677,19043,3070,116899,8695,25665,3469,4734,1262,86500,6949,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1386391,4710,251859,12099,76465,8122,25935,3641,5237,1216,45293,4929,175394,9495,18161,3707,6520,1858,1205,633,10436,2502,157233,9263,51847,4339,8682,1681,96704,7075,1134532,11575,878748,13570,238239,5539,45871,3274,594638,10490,255784,10178,62054,5025,17892,2446,2657,763,41505,3851,193730,9677,44258,4381,10054,1649,139418,6786,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,212124,1911,35144,3895,16536,3175,5350,1463,769,365,10417,2275,18608,2873,2436,1005,592,374,178,283,1666,802,16172,2757,4986,1288,1205,611,9981,2048,176980,4376,144002,4836,39610,1885,6640,1134,97752,3942,32978,3177,11288,2125,2764,835,514,402,8010,1719,21690,2872,3467,1045,704,323,17519,2388,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,433732,2227,59839,5367,21448,3230,9006,1881,450,230,11992,2058,38391,4338,3797,1509,1420,946,0,213,2377,1036,34594,3955,12645,1793,1802,660,20147,2954,373893,5749,306596,6763,88275,2932,17021,1356,201300,5076,67297,4304,20077,2600,5421,1135,1389,514,13267,1893,47220,4060,9856,1876,2321,746,35043,3275,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,620270,2364,83391,7224,24906,4046,8759,1904,1704,638,14443,2825,58485,7014,9137,2539,2440,920,441,330,6256,2142,49348,6685,16258,3280,3825,1138,29265,4093,536879,7541,391343,8928,116073,4248,20979,2084,254291,7756,145536,7739,52959,5547,15929,2559,3260,838,33770,4272,92577,6463,21472,3176,4519,919,66586,5237,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,290044,2170,26067,4022,8270,2375,2321,881,538,356,5411,1783,17797,3131,3397,1626,1507,1040,109,172,1781,1208,14400,2897,5354,1757,1202,540,7844,1893,263977,4466,212613,5792,54333,2389,11326,1540,146954,4837,51364,4642,17399,2514,4095,1104,1101,663,12203,2034,33965,4255,4868,1605,2013,821,27084,3082,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2056713,4021,237141,12772,68233,6229,22198,2618,3583,933,42452,4638,168908,11899,14906,3015,4518,1267,936,662,9452,2135,154002,11797,46358,4517,10165,2068,97479,8346,1819572,12824,1425682,13604,391198,6203,78056,4273,956428,12413,393890,11719,96107,7018,31562,4052,3777,1008,60768,4798,297783,10372,58024,4464,12169,1798,227590,8790,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,497744,2581,126135,7709,46614,5650,13286,2170,2142,813,31186,4230,79521,6478,10660,2744,4271,1632,320,280,6069,1769,68861,6315,22992,2999,3890,1106,41979,4309,371609,7363,276310,8466,74766,4146,12977,1839,188567,6352,95299,6887,36215,5113,11189,2523,1630,790,23396,3412,59084,5359,13088,2066,2868,945,43128,3995,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4408960,7332,868014,21212,277218,15529,92597,7174,18118,2403,166503,10780,590796,17177,59960,6602,19469,3616,4147,1401,36344,4254,530836,17257,148164,7378,28887,2723,353785,13027,3540946,20919,2639469,23375,728376,10139,140647,4753,1770446,18357,901477,17175,209227,11650,63619,5418,10959,1949,134649,8321,692250,15289,148485,6616,30896,3261,512869,11948,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2107323,5424,418003,16399,119238,8442,43673,4175,8568,1494,66997,6121,298765,14424,28676,4611,11264,2533,1337,554,16075,3188,270089,13882,85414,6064,15538,2221,169137,9814,1689320,16928,1266457,15021,359794,7036,68533,4391,838130,11654,422863,14379,112381,8352,31207,4057,6646,1559,74528,6047,310482,11962,63284,5491,12093,1953,235105,8887,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,139548,1489,17357,2354,5643,1414,1832,524,340,282,3471,1076,11714,2039,1074,616,437,249,37,69,600,381,10640,1871,3528,850,708,357,6404,1483,122191,2740,100951,2997,28608,1411,4548,730,67795,2310,21240,2478,6545,1317,1324,467,104,104,5117,1130,14695,2154,2856,714,498,343,11341,1922,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2703913,5368,494272,18218,124400,9353,40343,4155,6720,1523,77337,7035,369872,15999,37408,5130,12559,2324,2294,823,22555,3684,332464,15027,112912,6740,19639,2303,199913,11000,2209641,19051,1692697,18028,445436,7707,88987,4041,1158274,13868,516944,13708,132917,7421,36344,3668,7475,1414,89098,5685,384027,12118,75946,4624,18126,2310,289955,10912,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,867708,3539,206421,9280,72941,5983,23525,2770,4148,917,45268,4043,133480,8169,18807,3158,6572,1867,1168,452,11067,2113,114673,7623,40321,3635,8451,1568,65901,5264,661287,9186,508375,9947,139907,4407,28987,2682,339481,7669,152912,7507,45613,4570,13832,2036,2408,831,29373,3415,107299,6497,21201,2212,4518,1081,81580,5424,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,835854,3499,135794,9555,45331,5708,15554,2781,2893,884,26884,3943,90463,7950,13842,3438,6090,1855,1176,795,6576,1751,76621,7116,24724,3348,3947,1261,47950,4877,700060,9993,549515,10546,146849,4703,31718,2390,370948,8174,150545,9193,51981,5151,13868,2337,2280,828,35833,3999,98564,7324,18176,2662,4463,1213,75925,5561,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2734882,4911,450749,16533,117561,9587,37551,4629,7739,1386,72271,6146,333188,13739,43090,6720,13324,3639,1588,775,28178,4621,290098,14122,93928,5986,14682,2227,181488,10401,2284133,17003,1770188,17326,459121,6557,97816,4009,1213251,15361,513945,14089,134439,9173,35318,3628,5780,1176,93341,6624,379506,13070,75483,4988,15893,2055,288130,10636,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,233900,1309,34923,4061,6412,2339,2379,1121,761,525,3272,1249,28511,3450,3442,1786,1534,944,127,204,1781,1203,25069,3695,6098,1222,1824,666,17147,3093,198977,4095,145788,5781,40089,2361,7114,1234,98585,4668,53189,4681,12561,2638,3353,1191,403,330,8805,2189,40628,3992,8057,1720,1725,606,30846,3214,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
