GEO_ID,B01002B_001E,B01002B_001M,B01002B_002E,B01002B_002M,B01002B_003E,B01002B_003M,NAME,B01002B_001EA,B01002B_001MA,B01002B_002MA,B01002B_002EA,B01002B_003MA,B01002B_003EA,state
0400000US01,31.3,0.3,29.1,0.3,33.6,0.4,Alabama,null,null,null,null,null,null,01
0400000US02,32.2,4.4,29.1,8.2,32.8,6.8,Alaska,null,null,null,null,null,null,02
0400000US04,30.4,0.6,29.3,1.1,31.5,1.1,Arizona,null,null,null,null,null,null,04
0400000US05,29.8,0.6,27.4,0.9,31.6,0.6,Arkansas,null,null,null,null,null,null,05
0400000US06,32.7,0.3,31.0,0.3,34.4,0.3,California,null,null,null,null,null,null,06
0400000US08,32.0,0.8,32.4,1.1,31.6,0.8,Colorado,null,null,null,null,null,null,08
0400000US09,31.5,0.7,29.1,0.7,33.6,0.6,Connecticut,null,null,null,null,null,null,09
0400000US10,31.5,0.4,29.9,0.7,32.7,0.5,Delaware,null,null,null,null,null,null,10
0400000US11,36.7,0.5,34.7,0.4,39.3,0.5,District of Columbia,null,null,null,null,null,null,11
0400000US12,29.7,0.2,28.0,0.2,31.2,0.2,Florida,null,null,null,null,null,null,12
0400000US13,30.7,0.2,28.7,0.2,32.3,0.2,Georgia,null,null,null,null,null,null,13
0400000US15,29.0,3.0,28.3,2.5,30.7,5.0,Hawaii,null,null,null,null,null,null,15
0400000US16,25.9,5.0,27.4,7.1,25.4,8.6,Idaho,null,null,null,null,null,null,16
0400000US17,30.9,0.2,28.5,0.3,33.2,0.2,Illinois,null,null,null,null,null,null,17
0400000US18,30.1,0.3,28.2,0.5,31.8,0.5,Indiana,null,null,null,null,null,null,18
0400000US19,27.2,1.4,27.3,1.9,27.2,2.4,Iowa,null,null,null,null,null,null,19
0400000US20,30.2,0.7,29.0,1.4,30.8,1.8,Kansas,null,null,null,null,null,null,20
0400000US21,31.8,0.7,30.0,1.0,33.2,0.8,Kentucky,null,null,null,null,null,null,21
0400000US22,29.5,0.2,27.8,0.4,31.1,0.3,Louisiana,null,null,null,null,null,null,22
0400000US23,19.1,2.6,19.7,6.3,18.9,2.4,Maine,null,null,null,null,null,null,23
0400000US24,33.8,0.2,31.7,0.3,35.4,0.2,Maryland,null,null,null,null,null,null,24
0400000US25,30.3,0.4,28.7,0.6,32.3,1.1,Massachusetts,null,null,null,null,null,null,25
0400000US26,31.8,0.3,29.8,0.3,33.3,0.3,Michigan,null,null,null,null,null,null,26
0400000US27,25.9,0.6,26.3,1.2,25.6,0.5,Minnesota,null,null,null,null,null,null,27
0400000US28,29.0,0.2,26.8,0.3,31.5,0.4,Mississippi,null,null,null,null,null,null,28
0400000US29,30.8,0.4,28.1,0.7,32.9,0.5,Missouri,null,null,null,null,null,null,29
0400000US30,20.5,4.2,24.2,6.0,18.1,7.1,Montana,null,null,null,null,null,null,30
0400000US31,28.6,1.0,27.2,1.5,30.3,2.2,Nebraska,null,null,null,null,null,null,31
0400000US32,32.0,0.8,30.7,0.9,33.1,0.9,Nevada,null,null,null,null,null,null,32
0400000US33,27.0,2.7,24.3,5.3,28.0,3.5,New Hampshire,null,null,null,null,null,null,33
0400000US34,33.1,0.3,30.7,0.5,35.1,0.3,New Jersey,null,null,null,null,null,null,34
0400000US35,27.5,2.5,26.5,4.6,28.0,2.7,New Mexico,null,null,null,null,null,null,35
0400000US36,33.0,0.2,30.1,0.2,35.3,0.2,New York,null,null,null,null,null,null,36
0400000US37,32.9,0.2,30.7,0.4,34.9,0.2,North Carolina,null,null,null,null,null,null,37
0400000US38,21.5,3.5,20.6,1.3,25.1,5.0,North Dakota,null,null,null,null,null,null,38
0400000US39,31.5,0.3,29.4,0.3,33.4,0.3,Ohio,null,null,null,null,null,null,39
0400000US40,29.5,0.9,28.5,0.8,30.8,1.2,Oklahoma,null,null,null,null,null,null,40
0400000US41,31.3,1.7,33.7,3.2,28.5,4.2,Oregon,null,null,null,null,null,null,41
0400000US42,32.0,0.3,29.6,0.4,34.5,0.3,Pennsylvania,null,null,null,null,null,null,42
0400000US44,28.1,3.2,27.9,4.5,28.5,3.2,Rhode Island,null,null,null,null,null,null,44
0400000US45,32.5,0.3,29.6,0.3,35.1,0.4,South Carolina,null,null,null,null,null,null,45
0400000US46,29.4,5.4,29.5,10.5,29.4,6.0,South Dakota,null,null,null,null,null,null,46
0400000US47,30.5,0.2,28.3,0.3,32.6,0.4,Tennessee,null,null,null,null,null,null,47
0400000US48,30.6,0.2,29.1,0.3,31.9,0.3,Texas,null,null,null,null,null,null,48
0400000US49,24.9,3.2,23.9,3.3,25.7,3.9,Utah,null,null,null,null,null,null,49
0400000US50,24.0,6.1,22.8,7.3,25.5,10.2,Vermont,null,null,null,null,null,null,50
0400000US51,33.6,0.3,31.2,0.5,35.4,0.2,Virginia,null,null,null,null,null,null,51
0400000US53,30.2,0.6,30.9,1.3,29.3,1.1,Washington,null,null,null,null,null,null,53
0400000US54,37.6,3.2,34.6,1.8,42.0,2.2,West Virginia,null,null,null,null,null,null,54
0400000US55,27.1,0.4,25.7,0.6,28.6,0.3,Wisconsin,null,null,null,null,null,null,55
0400000US56,25.0,13.3,29.4,8.9,20.6,29.9,Wyoming,null,null,null,null,null,null,56
0400000US72,35.5,1.1,34.5,1.2,36.8,1.1,Puerto Rico,null,null,null,null,null,null,72
