GEO_ID,B18032_001E,B18032_001M,B18032_002E,B18032_002M,B18032_003E,B18032_003M,B18032_004E,B18032_004M,B18032_005E,B18032_005M,B18032_006E,B18032_006M,B18032_007E,B18032_007M,B18032_008E,B18032_008M,B18032_009E,B18032_009M,B18032_010E,B18032_010M,B18032_011E,B18032_011M,B18032_012E,B18032_012M,B18032_013E,B18032_013M,B18032_014E,B18032_014M,B18032_015E,B18032_015M,B18032_016E,B18032_016M,B18032_017E,B18032_017M,B18032_018E,B18032_018M,B18032_019E,B18032_019M,B18032_020E,B18032_020M,B18032_021E,B18032_021M,B18032_022E,B18032_022M,B18032_023E,B18032_023M,B18032_024E,B18032_024M,B18032_025E,B18032_025M,B18032_026E,B18032_026M,B18032_027E,B18032_027M,B18032_028E,B18032_028M,B18032_029E,B18032_029M,B18032_030E,B18032_030M,B18032_031E,B18032_031M,B18032_032E,B18032_032M,B18032_033E,B18032_033M,B18032_034E,B18032_034M,B18032_035E,B18032_035M,B18032_036E,B18032_036M,B18032_037E,B18032_037M,B18032_038E,B18032_038M,B18032_039E,B18032_039M,B18032_040E,B18032_040M,B18032_041E,B18032_041M,B18032_042E,B18032_042M,B18032_043E,B18032_043M,B18032_044E,B18032_044M,B18032_045E,B18032_045M,B18032_046E,B18032_046M,B18032_047E,B18032_047M,B18032_048E,B18032_048M,B18032_049E,B18032_049M,B18032_050E,B18032_050M,B18032_051E,B18032_051M,B18032_052E,B18032_052M,B18032_053E,B18032_053M,B18032_054E,B18032_054M,B18032_055E,B18032_055M,NAME,B18032_001MA,B18032_001EA,B18032_002EA,B18032_002MA,B18032_003EA,B18032_003MA,B18032_004EA,B18032_004MA,B18032_005MA,B18032_005EA,B18032_006MA,B18032_006EA,B18032_007EA,B18032_007MA,B18032_008EA,B18032_008MA,B18032_009EA,B18032_009MA,B18032_010MA,B18032_010EA,B18032_011MA,B18032_011EA,B18032_012MA,B18032_012EA,B18032_013EA,B18032_013MA,B18032_014EA,B18032_014MA,B18032_015MA,B18032_015EA,B18032_016MA,B18032_016EA,B18032_017MA,B18032_017EA,B18032_018EA,B18032_018MA,B18032_019EA,B18032_019MA,B18032_020MA,B18032_020EA,B18032_021MA,B18032_021EA,B18032_022MA,B18032_022EA,B18032_023EA,B18032_023MA,B18032_024EA,B18032_024MA,B18032_025MA,B18032_025EA,B18032_026MA,B18032_026EA,B18032_027MA,B18032_027EA,B18032_028EA,B18032_028MA,B18032_029EA,B18032_029MA,B18032_030EA,B18032_030MA,B18032_031EA,B18032_031MA,B18032_032EA,B18032_032MA,B18032_033MA,B18032_033EA,B18032_034MA,B18032_034EA,B18032_035EA,B18032_035MA,B18032_036EA,B18032_036MA,B18032_037EA,B18032_037MA,B18032_038MA,B18032_038EA,B18032_039MA,B18032_039EA,B18032_040EA,B18032_040MA,B18032_041EA,B18032_041MA,B18032_042EA,B18032_042MA,B18032_043EA,B18032_043MA,B18032_044MA,B18032_044EA,B18032_045MA,B18032_045EA,B18032_046EA,B18032_046MA,B18032_047EA,B18032_047MA,B18032_048EA,B18032_048MA,B18032_049MA,B18032_049EA,B18032_050MA,B18032_050EA,B18032_051EA,B18032_051MA,B18032_052EA,B18032_052MA,B18032_053EA,B18032_053MA,B18032_054EA,B18032_054MA,B18032_055MA,B18032_055EA,state
0400000US13,8361562,6243,777944,14151,321370,8995,7397,1492,2147,853,5250,1261,4934,1211,1027,445,3907,1168,197697,7336,51747,4166,145950,6712,111342,4399,15470,1828,95872,4261,456574,9148,6673,1328,1764,831,4909,1210,5648,1220,2282,861,3366,997,241483,7589,72312,3917,169171,6740,202770,5421,42297,3181,160473,4492,7583618,15515,3728596,11333,731140,5365,135829,5823,595311,7349,315196,7736,64861,4754,250335,7666,2433015,11088,204769,9853,2228246,11406,249245,4626,16037,2071,233208,4758,3855022,10859,698912,5356,136060,7330,562852,7871,306436,7738,70101,5019,236335,7233,2541585,9687,322507,9558,2219078,12545,308089,5439,36005,2811,272084,5469,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1142476,3265,95808,4469,43098,2836,620,330,109,134,511,315,466,348,0,267,466,348,23142,2082,4355,1210,18787,1773,18870,1598,1545,534,17325,1570,52710,3194,930,689,675,660,255,242,439,284,158,194,281,201,22589,2276,7329,1305,15260,1690,28752,2294,3716,989,25036,2070,1046668,5828,513353,3756,88912,1755,9422,1881,79490,2162,38954,2305,5534,1346,33420,2460,328679,3213,20170,2241,308509,3677,56808,1703,3330,842,53478,1884,533315,3987,80104,1814,9169,1702,70935,2273,37957,2255,4924,1152,33033,2334,344712,3034,28721,2995,315991,3890,70542,2181,7402,1511,63140,2304,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1315805,2247,120013,4928,55440,3139,638,331,145,180,493,284,928,514,249,299,679,464,33718,2633,7247,1272,26471,2486,20156,1474,1443,538,18713,1571,64573,3478,1061,425,292,243,769,337,2136,650,958,570,1178,493,33209,2428,8551,1445,24658,2126,28167,2142,4054,955,24113,1871,1195792,4762,602811,3654,119031,1824,15961,1751,103070,2433,49848,2866,7501,1099,42347,2766,380009,3383,35928,2934,344081,4085,53923,1671,2893,756,51030,1801,592981,3823,112573,1805,17558,2521,95015,3009,49344,2098,11816,1516,37528,2208,372995,2974,40627,2594,332368,3347,58069,2370,5511,1141,52558,2158,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,11627962,4102,937907,12698,389233,8438,12714,2250,4746,1523,7968,1476,6180,1460,1737,615,4443,1340,207623,6183,45004,3340,162619,4831,162716,4645,15744,1772,146972,4567,548674,9553,9113,1629,2107,693,7006,1370,5589,1225,1473,593,4116,1137,251491,7095,65893,3550,185598,6424,282481,5786,39737,2949,242744,5528,10690055,13338,5294401,10479,974176,5983,160345,7270,813831,8159,435748,7981,65033,4678,370715,7815,3440356,8563,266160,8850,3174196,12627,444121,4972,26267,2799,417854,4789,5395654,10079,936462,4933,157468,7573,778994,8570,405155,6330,77781,4644,327374,6328,3492128,9634,391804,10055,3100324,11643,561909,5564,48553,3431,513356,5862,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5693818,3881,553885,12287,232651,7149,6383,1218,1737,721,4646,1119,3538,983,720,398,2818,879,134703,5951,30072,2469,104631,5215,88027,3405,5471,900,82556,3399,321234,8155,4253,1169,1457,633,2796,820,3761,1067,1478,612,2283,800,167753,5851,49899,3410,117854,5136,145467,4532,21655,1792,123812,4381,5139933,12843,2556009,8470,472925,3879,75325,5370,397600,6134,207943,4432,36106,3510,171837,5005,1653046,7232,126556,6327,1526490,8498,222095,3681,9416,1239,212679,3863,2583924,9124,456436,3485,79415,4981,377021,5969,191615,4349,39936,3346,151679,4331,1656131,8351,185088,7995,1471043,9138,279742,4722,20850,1756,258892,4839,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2688584,2454,229012,5793,98375,3764,1902,528,433,289,1469,441,1437,586,584,402,853,374,53380,2977,13063,1540,40317,2578,41656,2125,3324,718,38332,2038,130637,4758,1405,493,435,281,970,399,1368,500,513,291,855,379,64837,3398,17734,2041,47103,2661,63027,3012,9173,1119,53854,2901,2459572,6330,1222491,4755,216270,2549,26574,2406,189696,2782,99063,3445,16895,2723,82168,3352,776590,4335,56493,3543,720097,4956,130568,2605,5378,881,125190,2593,1237081,5459,208051,2403,25531,2881,182520,3254,88137,2542,17917,1795,70220,2500,769326,4301,75539,3278,693787,5328,171567,3035,14750,1530,156817,2961,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2475977,3169,225440,6234,96212,3969,2496,743,808,482,1688,548,1217,506,516,353,701,330,54840,3062,12846,2005,41994,2451,37659,2194,2371,636,35288,2168,129228,4339,1162,462,393,269,769,370,1138,537,680,486,458,312,63246,3552,18041,2214,45205,3334,63682,2599,10780,1186,52902,2451,2250537,6935,1121096,5516,209306,2243,28887,3065,180419,3641,95393,3014,16148,2449,79245,2985,712267,4768,55903,3624,656364,5642,104130,2502,5437,1070,98693,2549,1129441,5500,199943,2852,30155,3227,169788,3617,85601,2785,18610,2122,66991,2748,717798,4894,79570,3806,638228,5336,126099,2646,11085,1240,115014,2722,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3806796,3481,538407,8793,237876,5877,4611,1033,2098,757,2513,834,3378,969,979,561,2399,801,152837,5462,45124,2744,107713,5105,77050,3026,10665,1585,66385,3006,300531,6411,5162,1256,3053,1011,2109,757,2940,895,1521,704,1419,558,174758,5460,62884,4089,111874,4803,117671,3739,24813,2098,92858,3522,3268389,8709,1608020,6426,299089,3476,59417,4094,239672,4036,131404,4173,27769,3026,103635,3953,1040267,7028,101111,5623,939156,8730,137260,3006,12073,1323,125187,2859,1660369,7416,283784,3030,63192,4428,220592,4681,125293,4148,34080,3261,91213,4142,1073450,7280,151824,6333,921626,9282,177842,3750,21314,1978,156528,3631,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3857198,3888,463831,9479,207542,6171,6149,1447,1664,840,4485,1142,4346,1068,1257,555,3089,874,127756,5944,32660,2809,95096,4881,69291,3143,10492,1652,58799,3168,256289,7318,3722,920,1499,661,2223,751,3757,973,1191,500,2566,828,127894,5826,36908,3635,90986,4508,120916,3697,27086,2182,93830,3659,3393367,10478,1639720,7707,325226,3976,86009,5925,239217,5770,152946,4971,30817,3275,122129,4467,1022639,7074,109099,6052,913540,7657,138909,3438,10484,1708,128425,3411,1753647,8652,316882,5003,88725,6756,228157,6348,152058,4888,45272,4146,106786,4763,1116688,7363,194881,6668,921807,9897,168019,3860,21031,2014,146988,3387,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1213636,1597,139727,5503,59324,2959,1828,676,647,476,1181,459,752,341,391,288,361,159,36191,2385,9264,1499,26927,1627,20553,1793,2481,737,18072,1653,80403,3754,1029,612,374,356,655,345,1079,386,339,225,740,373,44042,2932,14387,2059,29655,2186,34253,2241,6173,1032,28080,1968,1073909,6021,528330,3487,84138,1587,13265,1640,70873,2200,39133,1684,5319,1063,33814,1749,345448,3117,25551,2278,319897,3416,59611,1794,2894,560,56717,1875,545579,4491,81842,1405,12379,1679,69463,2094,38484,1997,8755,1491,29729,2135,354965,3449,39538,3176,315427,4187,70288,2390,7537,943,62751,2474,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5091337,3674,401908,9727,164346,6255,4084,1158,642,414,3442,1027,1917,603,157,205,1760,570,94271,5322,16383,2252,77888,4769,64074,3228,5901,1187,58173,2984,237562,7140,3865,1112,910,590,2955,937,2085,829,605,443,1480,676,115454,5383,23785,2531,91669,5024,116158,4204,16146,1865,100012,4211,4689429,9987,2267951,7172,409848,3657,40339,4229,369509,4903,188302,5124,18490,2623,169812,5157,1471959,6642,68027,4489,1403932,7448,197842,3405,9322,1319,188520,3572,2421478,7514,393261,3018,33971,3826,359290,4815,177185,4140,25023,2845,152162,4303,1607694,6697,109604,6570,1498090,8795,243338,4512,19364,1736,223974,4336,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5846526,2894,483165,10005,201371,7220,4063,1118,1182,496,2881,1021,2785,869,428,322,2357,835,112721,5367,28233,2743,84488,4681,81802,3795,7666,1350,74136,3608,281794,7083,3904,1218,713,377,3191,1188,3741,1078,1139,678,2602,855,133318,5243,39061,3001,94257,4948,140831,4286,24682,2693,116149,3963,5363361,9970,2623348,7834,443644,2945,50770,3802,392874,4245,194875,4943,27591,3155,167284,4873,1730083,7501,105797,6700,1624286,9951,254746,3893,14250,1863,240496,4180,2740013,7276,422148,3546,48871,4043,373277,5343,185540,4784,29372,2896,156168,4696,1803156,5962,156314,7205,1646842,7323,329169,4286,28462,2125,300707,4255,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9219179,4044,893785,13429,377098,7662,9207,1422,3405,960,5802,1059,6191,1408,2445,940,3746,991,224822,6204,57730,3721,167092,5347,136878,4061,12920,1484,123958,3675,516687,8895,7109,1347,2579,871,4530,1111,6151,1193,2506,736,3645,885,268673,6348,78952,5163,189721,5489,234754,5638,32728,2180,202026,5320,8325394,14151,4121816,9094,754616,3922,138355,5825,616261,5868,344787,5536,58912,3627,285875,5136,2641716,7633,238997,9092,2402719,12779,380697,4269,19534,2179,361163,4367,4203578,9415,724561,4167,123579,6531,600982,7610,330130,6562,72127,4866,258003,5740,2688031,8200,318792,7877,2369239,10425,460856,5827,40629,2477,420227,5437,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4689554,3115,336318,6463,148386,4332,4070,897,916,500,3154,805,2302,855,216,159,2086,814,85532,3512,20741,2155,64791,2981,56482,2240,5469,817,51013,2106,187932,5706,2619,973,807,536,1812,632,2298,594,367,258,1931,545,90167,4229,23230,2222,66937,3458,92848,3423,14762,1493,78086,3077,4353236,7053,2177022,5600,377616,3325,39268,3278,338348,4417,171447,3854,25063,2531,146384,3527,1429679,4479,93688,3983,1335991,5748,198280,2614,9041,991,189239,2500,2176214,6351,362367,2742,43144,3101,319223,3838,160547,4103,30218,3063,130329,4301,1413898,5716,116027,4732,1297871,6551,239402,3474,18295,1653,221107,3280,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2605540,3311,365071,8336,153886,5270,4441,1231,1445,624,2996,1020,2185,752,930,462,1255,630,94449,4483,30715,3367,63734,4188,52811,2945,7429,1294,45382,2679,211185,5767,3286,1024,1295,619,1991,792,2495,902,938,553,1557,737,116580,5092,39091,3120,77489,3961,88824,3517,21821,2222,67003,3177,2240469,9413,1090318,7278,231680,2840,64271,5655,167409,5532,102165,4952,26686,2791,75479,4265,668336,6422,76763,5150,591573,7692,88137,3224,7178,1049,80959,3056,1150151,5993,217777,2584,59428,4376,158349,4478,100312,4179,33324,3233,66988,4209,720046,5889,136474,6260,583572,7498,112016,3665,17067,1642,94949,3522,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5279425,4314,587716,11643,251926,7833,5863,1089,1897,718,3966,782,3355,822,1028,417,2327,791,145204,6420,37447,3353,107757,5163,97504,4192,10555,1474,86949,3906,335790,6980,3702,694,856,362,2846,655,3600,843,1412,538,2188,600,177794,5721,56795,3833,120999,5245,150694,3888,26639,1956,124055,3725,4691709,12386,2300112,8851,420763,4194,75819,5412,344944,5751,192170,4016,33338,3539,158832,3755,1471670,7780,122269,6649,1349401,9026,215509,4107,10614,1337,204895,3920,2391597,7650,411773,3171,71530,4747,340243,4794,180724,4753,36508,3092,144216,4490,1525028,6090,169977,7076,1355051,8310,274072,4049,28286,2661,245786,4747,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,861399,1646,95337,4211,46197,2959,1049,454,326,339,723,278,667,454,98,120,569,430,27401,2644,6719,1325,20682,2373,17080,1592,1628,536,15452,1528,49140,2846,455,281,159,230,296,232,785,412,226,181,559,356,25449,2483,8501,1531,16948,2080,22451,1518,4084,831,18367,1318,766062,4867,381288,3543,65282,1740,10379,1781,54903,2478,33347,1993,6125,1290,27222,2044,242806,3050,22544,2370,220262,3737,39853,1594,1804,518,38049,1552,384774,3372,62394,1506,10828,1583,51566,1911,31665,2530,9858,1882,21807,1774,245508,2760,27812,2482,217696,2998,45207,1701,3581,720,41626,1763,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1583236,2130,129039,4381,57874,2715,1802,680,557,515,1245,436,809,451,98,127,711,428,30753,2320,6617,1151,24136,1945,24510,1582,2404,639,22106,1532,71165,2890,1121,491,469,354,652,345,871,390,425,310,446,230,34975,1965,9437,1394,25538,1930,34198,2165,6439,989,27759,2112,1454197,4935,725620,3459,130040,1933,16016,1955,114024,2632,60912,2582,8588,1531,52324,2302,466104,3678,36090,3408,430014,4441,68564,1600,3428,702,65136,1691,728577,3206,126514,1992,16615,2079,109899,2710,53906,2504,11342,1623,42564,2163,459422,2885,47156,3139,412266,3742,88735,1995,8230,1083,80505,2093,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2272346,2099,188086,6082,85010,3636,2054,920,315,302,1739,819,825,515,381,392,444,302,49259,3521,10325,1739,38934,3157,32872,2177,2588,906,30284,2075,103076,4525,1339,634,537,479,802,384,579,353,155,152,424,306,54258,3804,10433,1877,43825,3100,46900,2995,4342,1112,42558,2965,2084260,6526,1065645,4906,192157,2448,27131,3221,165026,3602,76022,3398,9973,1881,66049,3561,703992,5463,44116,3292,659876,6064,93474,2227,5398,1142,88076,2465,1018615,4998,178273,2544,22621,3046,155652,3172,76443,3482,12620,2045,63823,3250,666902,4096,68135,4362,598767,5403,96997,3128,7123,1261,89874,2914,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1202985,1808,96640,4830,41572,2870,749,384,276,251,473,276,609,391,148,163,461,326,23562,2409,5428,1025,18134,2178,16652,1573,1351,473,15301,1440,55068,3128,758,384,167,160,591,344,440,328,144,209,296,251,28428,2466,5953,1321,22475,2085,25442,1859,3580,728,21862,1765,1106345,5424,550913,3786,92607,1793,8432,1796,84175,2325,40227,2219,4469,1164,35758,2215,367412,3543,17779,2272,349633,3641,50667,1575,1993,607,48674,1587,555432,3625,87920,1854,6614,1375,81306,2424,37001,2372,4736,1307,32265,2306,370913,3749,26884,2875,344029,4010,59598,1874,5157,773,54441,1918,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,7980017,3776,621388,12727,260835,7397,8428,1469,1816,727,6612,1206,3780,1195,893,474,2887,1046,139674,5354,27425,2862,112249,4938,108953,3957,10835,1499,98118,4018,360553,8610,4200,993,943,571,3257,853,3046,912,537,427,2509,883,161820,5703,38791,3800,123029,5146,191487,5000,23313,2327,168174,5308,7358629,12825,3608533,7839,639279,3975,70784,5005,568495,5589,279329,5346,29911,3257,249418,5183,2352618,7800,124032,6317,2228586,10019,337307,4275,16894,1935,320413,4317,3750096,9078,615035,4058,69679,5337,545356,6101,257555,4719,29858,2930,227697,5023,2439479,7946,185489,8289,2253990,9617,438027,5016,37529,3052,400498,4667,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1765585,2374,183470,6679,79121,4359,2007,817,779,678,1228,483,1005,466,113,124,892,454,46892,3481,13379,2018,33513,3132,29217,2124,3157,750,26060,2164,104349,4587,1894,816,729,463,1165,527,1270,618,102,128,1168,607,53670,3338,15577,1686,38093,3329,47515,2483,10631,1335,36884,2286,1582115,7242,779728,5058,152524,2704,35401,3324,117123,3957,72999,3684,18892,2816,54107,3584,479548,4573,56326,4148,423222,5069,74657,2145,6214,1161,68443,1922,802387,5164,144781,2543,37745,3430,107036,3589,70613,3570,19639,2551,50974,3145,503978,4156,83791,4507,420187,5227,83015,2575,10408,1551,72607,2809,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
