GEO_ID,B17010H_001E,B17010H_001M,B17010H_002E,B17010H_002M,B17010H_003E,B17010H_003M,B17010H_004E,B17010H_004M,B17010H_005E,B17010H_005M,B17010H_006E,B17010H_006M,B17010H_007E,B17010H_007M,B17010H_008E,B17010H_008M,B17010H_009E,B17010H_009M,B17010H_010E,B17010H_010M,B17010H_011E,B17010H_011M,B17010H_012E,B17010H_012M,B17010H_013E,B17010H_013M,B17010H_014E,B17010H_014M,B17010H_015E,B17010H_015M,B17010H_016E,B17010H_016M,B17010H_017E,B17010H_017M,B17010H_018E,B17010H_018M,B17010H_019E,B17010H_019M,B17010H_020E,B17010H_020M,B17010H_021E,B17010H_021M,B17010H_022E,B17010H_022M,B17010H_023E,B17010H_023M,B17010H_024E,B17010H_024M,B17010H_025E,B17010H_025M,B17010H_026E,B17010H_026M,B17010H_027E,B17010H_027M,B17010H_028E,B17010H_028M,B17010H_029E,B17010H_029M,B17010H_030E,B17010H_030M,B17010H_031E,B17010H_031M,B17010H_032E,B17010H_032M,B17010H_033E,B17010H_033M,B17010H_034E,B17010H_034M,B17010H_035E,B17010H_035M,B17010H_036E,B17010H_036M,B17010H_037E,B17010H_037M,B17010H_038E,B17010H_038M,B17010H_039E,B17010H_039M,B17010H_040E,B17010H_040M,B17010H_041E,B17010H_041M,NAME,B17010H_001MA,B17010H_001EA,B17010H_002EA,B17010H_002MA,B17010H_003EA,B17010H_003MA,B17010H_004MA,B17010H_004EA,B17010H_005MA,B17010H_005EA,B17010H_006EA,B17010H_006MA,B17010H_007MA,B17010H_007EA,B17010H_008EA,B17010H_008MA,B17010H_009MA,B17010H_009EA,B17010H_010MA,B17010H_010EA,B17010H_011EA,B17010H_011MA,B17010H_012MA,B17010H_012EA,B17010H_013EA,B17010H_013MA,B17010H_014EA,B17010H_014MA,B17010H_015MA,B17010H_015EA,B17010H_016MA,B17010H_016EA,B17010H_017MA,B17010H_017EA,B17010H_018EA,B17010H_018MA,B17010H_019EA,B17010H_019MA,B17010H_020EA,B17010H_020MA,B17010H_021MA,B17010H_021EA,B17010H_022MA,B17010H_022EA,B17010H_023EA,B17010H_023MA,B17010H_024EA,B17010H_024MA,B17010H_025EA,B17010H_025MA,B17010H_026MA,B17010H_026EA,B17010H_027MA,B17010H_027EA,B17010H_028EA,B17010H_028MA,B17010H_029EA,B17010H_029MA,B17010H_030EA,B17010H_030MA,B17010H_031MA,B17010H_031EA,B17010H_032MA,B17010H_032EA,B17010H_033MA,B17010H_033EA,B17010H_034EA,B17010H_034MA,B17010H_035EA,B17010H_035MA,B17010H_036EA,B17010H_036MA,B17010H_037MA,B17010H_037EA,B17010H_038MA,B17010H_038EA,B17010H_039EA,B17010H_039MA,B17010H_040EA,B17010H_040MA,B17010H_041EA,B17010H_041MA,state
0400000US13,1457689,11658,91628,5249,40309,3405,19613,2487,4355,1379,6633,1711,8625,1588,20696,2010,51319,4059,8420,1757,6016,1379,1371,716,1302,648,3343,1021,2404,902,42899,3567,35844,3350,8238,1737,7994,1602,19612,2298,7055,1447,1366061,11351,1155791,12028,502788,8576,98032,4738,93182,4802,311574,7271,653003,10012,210270,7325,65928,4203,35425,3139,6308,1348,4625,1283,24492,2900,30503,2500,144342,5721,85687,4556,10830,1962,8975,1751,65882,3923,58655,3683,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,84324,2729,5851,1430,2245,691,865,445,87,105,165,158,613,393,1380,521,3606,1091,579,366,187,193,0,267,0,267,187,193,392,299,3027,979,2504,915,341,329,455,419,1708,665,523,372,78473,2631,66304,2592,24961,1959,6234,1282,4841,1050,13886,1476,41343,2428,12169,1741,4134,877,2313,824,347,340,362,480,1604,622,1821,629,8035,1267,4564,1028,1257,500,687,459,2620,795,3471,768,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,339761,5408,26366,2373,13166,1656,7669,1427,1985,822,2919,873,2765,871,5497,1063,13200,1746,2809,913,2464,904,705,527,118,170,1641,597,345,319,10391,1599,8965,1521,1940,739,2263,878,4762,1115,1426,677,313395,5297,268949,5669,116400,4532,24737,2196,28740,2155,62923,3159,152549,3898,44446,3305,14283,1567,9191,1386,1246,503,1245,520,6700,1188,5092,1033,30163,2952,19506,2448,2824,1085,2427,728,14255,2054,10657,1484,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,2186908,12596,111748,5093,44102,2963,22166,2429,3363,914,8154,1559,10649,1522,21936,2043,67646,3867,10645,1943,8618,1767,2116,677,2225,1016,4277,863,2027,636,57001,3440,51051,3099,11071,1723,13029,1894,26951,2253,5950,1057,2075160,12641,1748782,12386,756210,9217,151946,6102,135011,4947,469253,7217,992572,9398,326378,8256,100586,4741,49002,3458,10849,1796,5307,1205,32846,3088,51584,3784,225792,7123,125574,5368,18855,2143,11423,1864,95296,4270,100218,4548,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1417557,10295,99376,5526,35867,2870,21481,2480,4089,925,7046,1402,10346,1578,14386,1566,63509,4927,11049,1734,8815,1492,2623,923,1302,672,4890,1055,2234,725,52460,4529,47253,4268,11013,1814,11263,1909,24977,2919,5207,1181,1318181,10410,1089549,9819,454655,7328,81032,4260,88578,4933,285045,5951,634894,6339,228632,7224,78572,5374,48971,4384,11349,1936,5744,1369,31878,3098,29601,2680,150060,5573,91152,4515,12618,1659,10310,1393,68224,3964,58908,3210,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,739195,6953,47055,3420,16083,1863,8261,1346,1662,561,2777,794,3822,789,7822,1084,30972,2863,4904,962,4031,889,1454,645,872,476,1705,609,873,334,26068,2624,23834,2348,6678,1177,6066,1301,11090,1609,2234,798,692140,6777,589888,7570,239594,5269,48346,3322,46805,2680,144443,4456,350294,5298,102252,3844,33886,2438,20628,2253,5410,1080,1484,483,13734,1909,13258,1528,68366,3333,43163,2745,7020,1330,4737,806,31406,2562,25203,2143,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,612691,6563,40341,2399,15893,1672,9596,1240,1998,491,4359,1040,3239,745,6297,1003,24448,1990,3036,815,2493,762,1060,465,382,329,1051,527,543,322,21412,2096,19223,2087,5417,1267,4827,942,8979,1448,2189,612,572350,6727,485630,6135,201165,5483,37242,2790,40009,2497,123914,4005,284465,5372,86720,4463,27391,2469,17105,2147,3375,834,1249,482,12481,1843,10286,1457,59329,3014,37168,2668,5983,1272,3900,928,27285,2215,22161,1706,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,994454,10438,118422,5299,54118,3507,30853,2755,6765,1194,8045,1336,16043,2013,23265,2301,64304,4513,10645,1668,8425,1514,1987,797,1098,483,5340,1256,2220,718,53659,3994,47098,3609,10507,1574,8974,1591,27617,2784,6561,1145,876032,10730,721136,10476,300567,6409,56397,3449,54373,3223,189797,5143,420569,7236,154896,5410,46652,3360,24019,2267,5139,1319,1843,625,17037,2009,22633,2642,108244,4455,59553,4046,7902,1418,4880,949,46771,3633,48691,2759,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,720067,8205,59199,3878,25597,2660,14125,2042,3569,983,3723,1055,6833,1365,11472,1368,33602,3204,4702,1240,3354,959,997,497,949,595,1408,584,1348,640,28900,2860,25758,2698,6443,1234,5011,1240,14304,1968,3142,834,660868,7682,548279,8324,233618,6031,47377,2906,45468,3599,140773,4674,314661,6017,112589,4937,38127,3151,21671,2418,4525,1244,2741,864,14405,1913,16456,1702,74462,4205,41016,3208,6579,1456,3777,969,30660,2838,33446,2558,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,345140,5541,27601,2688,9545,1200,4879,919,919,429,1238,378,2722,645,4666,667,18056,2401,2783,816,2598,790,450,282,527,373,1621,597,185,141,15273,2049,13821,1835,4729,953,2871,899,6221,1237,1452,623,317539,5732,259324,5313,98058,3377,18635,1652,15708,1741,63715,2857,161266,3758,58215,3809,19017,2198,11651,1558,2344,896,629,296,8678,1225,7366,1163,39198,2932,23579,2256,3005,845,1855,571,18719,2100,15619,1862,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,869230,7974,26482,2785,10644,1446,3974,967,1054,521,1023,436,1897,690,6670,1209,15838,2204,1509,593,1167,558,734,515,90,114,343,244,342,224,14329,2062,12070,1903,2217,561,3305,1065,6548,1189,2259,698,842748,7860,702218,7581,307718,5508,63416,3296,52910,3256,191392,4641,394500,6764,140530,5333,44516,3487,26602,2894,5506,1336,2328,817,18768,2309,17914,2025,96014,4387,54250,3310,8257,1457,4862,1167,41131,2993,41764,2651,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1274351,10636,53575,3950,19338,2127,8530,1458,1615,666,2934,926,3981,868,10808,1639,34237,3062,4605,1241,2822,1013,1008,675,350,331,1464,705,1783,766,29632,3106,25568,2925,5039,1193,6317,1725,14212,2088,4064,943,1220776,10330,995311,10325,442640,8613,89212,4667,72814,3883,280614,7424,552671,8688,225465,8053,65845,3725,29451,2827,4568,1174,2874,949,22009,2398,36394,2702,159620,6723,83356,4715,11252,1604,6860,1478,65244,3965,76264,4487,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2087741,12027,141736,5425,58566,3094,32217,2550,4586,974,12069,1700,15562,1700,26349,2124,83170,4414,13904,1634,10394,1564,2664,714,1661,562,6069,1116,3510,855,69266,4092,61416,4008,14682,1913,13038,1978,33696,2872,7850,1493,1946005,12831,1626267,13246,681482,9753,123205,4395,125351,4910,432926,8159,944785,8946,319738,7130,105873,4001,58531,3092,13141,1707,4142,798,41248,2457,47342,3088,213865,6331,117941,5072,17096,2130,11870,1650,88975,4102,95924,3191,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1185272,8561,53331,3181,18526,1855,8404,1349,1904,744,3103,806,3397,568,10122,1192,34805,2808,7001,1134,6220,1122,1681,606,1018,573,3521,976,781,295,27804,2726,25080,2566,7951,1591,5963,1303,11166,1345,2724,620,1131941,7996,964430,8665,418226,6322,84549,3841,79979,3180,253698,5057,546204,7077,167511,5527,54691,3156,32254,2264,6146,1115,2179,620,23929,1938,22437,1965,112820,4770,73482,3566,10834,1378,7740,1239,54908,2853,39338,2318,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,463884,7180,40573,3449,18411,1948,10452,1774,1951,806,2954,851,5547,1366,7959,1361,22162,2724,4504,995,3813,993,753,483,801,569,2259,862,691,408,17658,2604,15023,2479,2714,1105,2803,959,9506,1889,2635,851,423311,7197,354032,6650,145313,4568,24390,2459,27090,2079,93833,4055,208719,5548,69279,4486,23226,2512,11703,2216,2840,1004,1412,642,7451,1648,11523,1618,46053,3382,27354,2724,3813,1079,3598,1007,19943,2261,18699,2050,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1289859,10944,97083,5161,42421,3239,24465,2750,4146,916,8532,1616,11787,1604,17956,1707,54662,3882,8044,1298,5884,1179,1423,658,1782,823,2679,669,2160,742,46618,3680,40799,3255,11367,2175,7957,1205,21475,2445,5819,1304,1192776,11227,995233,11075,417756,8728,80829,4225,76499,4084,260428,6438,577477,8387,197543,6126,63700,4219,35960,2943,8297,1625,4488,1347,23175,2351,27740,2398,133843,5087,84161,4627,11962,1987,10951,1756,61248,3665,49682,3097,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,219242,4311,14402,1658,7454,1173,4368,836,496,270,1259,467,2613,701,3086,695,6948,1199,1135,550,976,542,118,127,96,115,762,511,159,148,5813,1138,5210,1066,999,411,756,313,3455,922,603,315,204840,4026,176351,3993,68614,3289,12238,1616,13230,1451,43146,2564,107737,2975,28489,2542,9781,1501,6236,1324,1348,609,561,330,4327,1041,3545,825,18708,2168,11650,1720,1592,717,705,335,9353,1530,7058,1058,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
