GEO_ID,B24021_001E,B24021_001M,B24021_002E,B24021_002M,B24021_003E,B24021_003M,B24021_004E,B24021_004M,B24021_005E,B24021_005M,B24021_006E,B24021_006M,B24021_007E,B24021_007M,B24021_008E,B24021_008M,B24021_009E,B24021_009M,B24021_010E,B24021_010M,B24021_011E,B24021_011M,B24021_012E,B24021_012M,B24021_013E,B24021_013M,B24021_014E,B24021_014M,B24021_015E,B24021_015M,B24021_016E,B24021_016M,B24021_017E,B24021_017M,B24021_018E,B24021_018M,B24021_019E,B24021_019M,B24021_020E,B24021_020M,B24021_021E,B24021_021M,B24021_022E,B24021_022M,B24021_023E,B24021_023M,B24021_024E,B24021_024M,B24021_025E,B24021_025M,B24021_026E,B24021_026M,B24021_027E,B24021_027M,B24021_028E,B24021_028M,B24021_029E,B24021_029M,B24021_030E,B24021_030M,B24021_031E,B24021_031M,B24021_032E,B24021_032M,B24021_033E,B24021_033M,B24021_034E,B24021_034M,B24021_035E,B24021_035M,B24021_036E,B24021_036M,B24021_037E,B24021_037M,NAME,B24021_001EA,B24021_001MA,B24021_002EA,B24021_002MA,B24021_003EA,B24021_003MA,B24021_004MA,B24021_004EA,B24021_005MA,B24021_005EA,B24021_006MA,B24021_006EA,B24021_007EA,B24021_007MA,B24021_008EA,B24021_008MA,B24021_009MA,B24021_009EA,B24021_010MA,B24021_010EA,B24021_011EA,B24021_011MA,B24021_012EA,B24021_012MA,B24021_013MA,B24021_013EA,B24021_014MA,B24021_014EA,B24021_015MA,B24021_015EA,B24021_016MA,B24021_016EA,B24021_017EA,B24021_017MA,B24021_018MA,B24021_018EA,B24021_019MA,B24021_019EA,B24021_020MA,B24021_020EA,B24021_021MA,B24021_021EA,B24021_022EA,B24021_022MA,B24021_023MA,B24021_023EA,B24021_024MA,B24021_024EA,B24021_025EA,B24021_025MA,B24021_026MA,B24021_026EA,B24021_027MA,B24021_027EA,B24021_028MA,B24021_028EA,B24021_029MA,B24021_029EA,B24021_030EA,B24021_030MA,B24021_031MA,B24021_031EA,B24021_032MA,B24021_032EA,B24021_033EA,B24021_033MA,B24021_034MA,B24021_034EA,B24021_035EA,B24021_035MA,B24021_036EA,B24021_036MA,B24021_037MA,B24021_037EA,state
0400000US13,36620,248,52828,796,58087,2329,61962,1004,50928,768,50635,446,67698,2293,62318,2842,54599,4232,35461,1360,71064,7402,41075,560,43739,4057,50285,963,60165,2033,36047,1362,22931,704,22571,1131,34296,1341,32178,1889,35396,1224,18103,1287,21351,885,20503,1099,33202,746,39370,1559,31097,362,19683,1725,32344,581,30363,714,36917,646,29597,681,27613,703,30871,430,47280,5576,35203,1354,25056,1074,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,38613,1137,51316,730,53080,3026,57530,5745,48997,4128,50245,1392,62031,7553,77764,7093,60236,12210,39472,5200,46266,8752,41844,1237,47020,3638,61221,2527,70853,4459,34735,3567,27771,1307,27649,3381,36546,3497,29242,4310,48201,7509,28021,2975,25806,1109,24779,2101,33130,1443,35597,1582,32038,863,20737,4485,42446,2671,45275,3717,40994,2202,32821,2797,35803,2698,31165,1744,39488,9187,34565,4490,26477,1669,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,33229,1044,46543,1097,46121,2007,46822,3176,45236,3293,46843,1436,51812,3827,60234,6752,52741,11918,36795,2155,60293,14617,35629,5079,40247,6915,51018,1793,56829,4202,35156,5755,21467,904,20960,1445,43080,4838,41653,11370,43520,4469,17243,1223,22392,2143,16826,1998,29892,872,32272,1874,27443,1004,24389,915,33495,1586,32171,883,35690,2437,30118,1203,28462,2225,31731,2103,48420,14706,32311,2212,26631,3434,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,41230,188,57545,713,62240,616,67077,916,55489,1041,53452,1084,67473,2709,65122,2507,54158,2772,37403,1256,93857,7080,41925,617,42435,2587,53976,1694,61462,782,36773,1033,25694,375,25125,1007,50046,1902,35087,2267,54074,2587,20489,621,24269,913,23012,1127,35664,300,42225,729,32514,416,27417,3815,44031,1902,44295,2771,43826,1876,32516,655,32002,519,33907,1168,46467,4817,39343,1413,26845,718,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,36561,240,50178,459,51502,545,54155,1700,45577,1131,47503,1223,54140,2944,60162,1873,56818,6795,33470,1484,58504,6769,41739,1153,37805,3003,49311,2626,56146,1355,34356,2187,23830,617,23513,891,39176,1344,37769,2660,40010,1523,17295,744,25111,1010,21588,654,31336,269,37363,926,29444,452,30560,3353,41071,525,40558,896,41617,674,33739,660,33856,855,33491,1026,43680,6039,40096,1699,29317,1271,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,35140,332,45110,592,46061,918,45952,1162,46209,1385,44137,1068,55778,4468,57592,3949,44707,5159,32686,2759,66464,18292,40262,1141,35640,1973,45063,1697,50692,1441,31744,1042,23097,840,24314,1246,42338,1535,32124,3656,45453,2255,17742,1029,24781,1145,19460,1614,31041,391,35629,1334,29645,543,25653,2158,36489,627,35824,843,37471,1730,31672,390,31445,483,32018,595,45850,6195,36453,1073,28659,1326,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,35827,304,46885,714,50317,1232,50860,1278,47429,2854,45395,866,56619,3191,61407,1035,44366,4753,33412,1804,62075,14792,39402,1601,38978,3796,46108,1410,52033,1534,31671,1316,22003,542,21796,822,38461,3220,37464,3982,40068,4782,16270,458,21792,1241,19567,1784,31067,484,37218,2157,28912,667,23671,2707,36336,775,32071,927,40637,966,31858,519,31892,666,31811,901,50471,8472,36225,2767,27278,1548,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,34852,464,45870,639,49377,2016,51711,742,42215,1698,43798,1082,56694,5267,56537,2478,52641,5993,33850,2584,56555,14334,39424,1430,35050,2833,47007,1492,54547,2960,31812,1429,21973,487,22034,630,40195,3224,34106,4536,41752,2992,16008,929,21614,1115,19948,2780,29500,669,33998,1494,27403,502,21348,1327,36845,821,36603,1482,37027,1078,32321,605,32082,599,32953,1570,48747,5788,36630,1372,28408,2494,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,34059,440,46603,823,50326,1453,53063,2734,45216,1680,44022,1631,55160,3226,60833,3043,51247,2904,33414,2156,70530,8030,34358,906,40588,4793,46855,1662,56481,1740,31824,1173,20348,752,17902,1546,34967,1619,32201,3678,38252,3650,16647,954,19970,1521,16893,1056,28027,815,33100,1523,26099,528,24720,2564,35439,1004,32243,1180,40405,1194,35138,1104,40451,1446,30625,1342,43854,8645,31198,1493,26158,1395,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,35359,468,46543,1089,50206,2124,51199,1167,45481,2746,45046,1679,52158,4193,58913,5846,50398,4009,32074,1120,51510,14018,37384,3299,40080,7373,51065,1285,55904,2024,31024,3599,24571,1092,25058,1244,41692,1607,40055,5695,45015,5786,20161,1353,24258,1756,20907,1030,30420,686,34879,3656,28401,1185,27908,4839,36191,933,36107,1057,36328,1525,32498,1182,33187,1699,31866,1206,42398,17925,33811,2555,28805,3468,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,46989,336,65502,630,67836,1790,71776,997,60898,1313,63105,1648,76874,2036,72374,3056,70312,5174,41247,1393,93880,7497,45808,1488,51099,1837,60730,1066,68931,2626,40445,4069,29552,1052,28009,1650,50939,1154,42313,5429,53655,1892,22259,1092,25148,1094,25877,973,38208,808,42485,1835,35981,577,23915,9058,40823,632,38257,1567,45472,2272,37345,1174,37540,1969,37210,1593,47800,4179,40208,1385,29643,1878,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,46882,339,62214,410,67274,1486,73614,2639,56478,1327,60294,555,76100,3621,71115,1174,61351,2226,40334,1814,81626,3919,50973,996,48914,3637,60499,1131,67233,2893,41884,1751,30097,582,28853,2081,53847,2679,45415,4139,64340,3425,24779,1133,29751,1483,26012,901,40345,352,48081,2218,36978,402,30260,7637,46052,941,44327,2260,48397,3185,35886,809,36034,913,35579,1589,42466,5454,39736,2352,30208,1681,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,41242,180,56908,543,59223,1469,62085,674,51721,692,55935,686,62544,2178,72436,1760,54180,4414,40450,905,64920,8440,47615,1456,45814,2126,53117,1696,60956,874,35989,1075,25515,430,25109,670,48821,1800,40343,3580,51935,1066,19295,752,27211,775,21076,678,34063,390,39206,1221,31879,277,25673,1788,42137,497,41181,638,44559,1647,36860,476,37715,1119,35261,917,42358,3508,40437,840,30864,793,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,41401,194,54333,905,56039,1000,60523,723,51678,882,52492,837,65416,1579,62077,964,53710,4131,38775,2523,70230,7432,43246,2170,43180,2965,53939,2316,62198,1490,37058,1136,26324,458,26414,745,46701,2008,35073,4553,51912,1330,21985,994,27223,1353,23740,1367,36725,325,43578,1694,33828,445,27156,1733,41845,477,42184,693,41303,908,34031,720,33225,845,35305,918,48104,3521,38823,1930,30042,1345,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,31107,338,44677,1441,48380,1685,50982,1078,41329,1574,42083,1015,53753,4740,59649,4448,47102,7526,31061,1925,54518,11494,34770,1635,40578,7488,47507,2918,55028,3193,31552,2134,20453,770,20147,1501,30919,1331,30044,2002,32416,2804,15683,729,19445,1735,19181,2549,26731,503,30430,1407,25658,591,25719,3382,31686,850,29904,2022,35273,1773,27965,939,27134,622,29631,1318,44345,3606,31518,1509,23668,2570,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,35242,292,47297,711,50828,644,52286,1003,46156,1332,45258,854,59908,3405,61270,1723,50746,1755,32219,1045,62414,9418,36911,859,38291,2821,45212,1346,51898,811,32006,1353,22084,339,21859,644,35923,2966,35477,4916,36301,3631,17964,783,22219,531,19824,918,31308,340,37047,935,28971,559,23793,2974,37143,838,35844,849,39776,1153,31158,347,31236,490,31054,567,41164,4956,34543,1956,26847,724,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,31568,471,40076,1504,36348,1635,36414,2191,36219,2582,42023,1261,46766,5411,50410,2718,50099,5242,31226,1327,61233,21802,37197,3820,32823,4666,45515,5252,51771,2214,31320,1670,20636,865,20659,1022,33337,2653,31175,2688,35644,3254,15617,1943,20872,2088,18993,3633,25825,899,29964,3629,24329,753,24904,4009,34144,1985,34695,3249,33744,1905,33623,2195,31070,2212,36298,2327,45978,17452,36752,2624,31494,7354,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,33846,676,43908,1559,45099,1973,45913,1580,41921,1930,43042,1442,59906,3803,50504,4135,40639,2881,32552,1664,51480,6233,37146,1646,33781,3281,47240,2355,54961,3331,31624,1342,22808,1006,22498,1337,37846,2114,37828,3835,37868,3003,16931,881,25066,1825,20795,1325,30761,453,35678,1321,28575,738,25571,1093,34590,2008,31052,1370,36922,1542,30847,683,30335,1042,31404,845,51841,11248,31821,1004,27153,1749,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,36884,406,53449,2597,55809,3053,60801,1211,46640,3075,51951,953,57931,5560,61132,2038,60747,5396,41562,2375,78791,10582,40721,1990,41337,1857,60678,2613,69647,3322,40714,3569,28362,924,27254,1674,43329,3591,32050,1539,65910,2093,26618,603,23616,906,35378,2252,32502,1111,36423,1311,31498,511,26323,4488,40550,1187,37865,3652,44669,4221,32511,1183,31663,1461,34031,2951,41443,9224,40246,2981,27814,2724,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,41610,441,55895,1235,61208,1134,65298,4183,54543,3387,52188,1426,75542,6460,67931,6127,56334,12320,34818,2639,67232,25851,39884,3135,45929,3913,50247,2827,55405,3594,40039,2628,28363,2183,27560,2468,54020,7073,44577,6849,57449,7287,24079,1683,26855,3608,25423,5251,36897,1053,42025,1490,33133,1313,26188,10028,41346,779,41471,955,41091,1552,35294,1330,35106,1603,35638,2580,52823,28476,40339,2927,30272,1803,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,47708,439,69075,1295,76404,1221,82302,1327,62493,2967,63005,1397,78633,1777,71615,2006,67428,4209,42607,1595,90115,8651,46455,695,52800,3769,65435,1669,77248,3426,45475,2631,29452,922,27464,1022,60575,2016,39832,5103,71344,1365,23493,1409,26249,980,26723,1035,40979,315,50373,665,37069,419,29038,7218,45890,811,44822,1850,47138,1313,35206,701,35212,1144,35202,1077,36227,2598,40321,1302,26684,1197,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
