GEO_ID,C25093_001E,C25093_001M,C25093_002E,C25093_002M,C25093_003E,C25093_003M,C25093_004E,C25093_004M,C25093_005E,C25093_005M,C25093_006E,C25093_006M,C25093_007E,C25093_007M,C25093_008E,C25093_008M,C25093_009E,C25093_009M,C25093_010E,C25093_010M,C25093_011E,C25093_011M,C25093_012E,C25093_012M,C25093_013E,C25093_013M,C25093_014E,C25093_014M,C25093_015E,C25093_015M,C25093_016E,C25093_016M,C25093_017E,C25093_017M,NAME,C25093_001EA,C25093_001MA,C25093_002EA,C25093_002MA,C25093_003EA,C25093_003MA,C25093_004MA,C25093_004EA,C25093_005MA,C25093_005EA,C25093_006MA,C25093_006EA,C25093_007EA,C25093_007MA,C25093_008EA,C25093_008MA,C25093_009EA,C25093_009MA,C25093_010EA,C25093_010MA,C25093_011MA,C25093_011EA,C25093_012EA,C25093_012MA,C25093_013EA,C25093_013MA,C25093_014EA,C25093_014MA,C25093_015EA,C25093_015MA,C25093_016MA,C25093_016EA,C25093_017MA,C25093_017EA,state
0400000US22,1071667,10774,18693,2185,12286,1663,5770,1159,637,495,126406,5006,96762,4505,28771,2924,873,673,664787,8444,520310,8043,139342,5691,5135,1327,261781,5066,204699,4575,55614,3465,1468,557,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,399076,5723,4269,955,2606,831,1629,579,34,45,37807,2349,25609,2225,12107,1245,91,103,262013,3730,191724,3677,68982,2876,1307,465,94987,2476,66501,2448,27819,2024,667,440,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1450411,12170,13363,1998,5710,1288,7403,1449,250,227,159892,5340,94346,4526,65160,3548,386,302,972245,9421,686492,9468,282112,6829,3641,762,304911,4812,218673,4716,84383,3816,1855,628,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1588359,10560,8624,1836,2780,791,5631,1416,213,227,146221,5454,76180,3973,69763,4201,278,315,1067809,9556,696735,9089,366199,8293,4875,1318,365705,5623,223432,4380,140732,4517,1541,449,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2908273,13927,41890,3185,22181,2309,19343,1981,366,303,345674,7602,223622,6684,120008,4596,2044,698,1861199,10660,1316823,10467,532608,8905,11768,1749,659510,5089,464145,5789,192593,4789,2772,670,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1558206,8771,33241,2513,18814,2055,14345,1936,82,83,217933,4581,144001,4275,73618,3692,314,212,999360,7093,724591,7073,272096,6293,2673,660,307672,3349,227308,3726,79413,2892,951,313,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,760318,9031,11024,1573,7819,1270,2932,1039,273,228,84815,4309,61859,3667,22848,2696,108,127,472113,7026,344841,7325,120650,5111,6622,1241,192366,4193,140298,4057,51745,2943,323,206,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1628838,12691,29482,2590,19523,1858,9943,1606,16,28,202110,5908,149047,4952,52761,3521,302,269,1002620,10276,772839,9723,224260,6825,5521,1247,394626,5175,303966,4563,88765,3845,1895,590,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,260137,4603,3567,855,2471,781,1096,530,0,228,24379,2083,15723,1516,8656,1292,0,228,167199,2844,122763,2528,43196,2439,1240,499,64992,1701,49430,1843,15402,1766,160,117,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,475899,6003,7745,1335,4437,1010,3308,913,0,213,58388,2883,42784,2582,15552,1686,52,85,293695,4268,231329,4793,61186,3291,1180,439,116071,2141,86123,2144,28979,1909,969,464,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,580705,7586,9568,1458,3749,1049,5753,1240,66,116,74227,3916,38084,3231,35754,2967,389,378,372099,6677,227069,6262,142241,5573,2789,893,124811,3193,82813,3347,41129,2760,869,627,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,363652,5321,2424,749,1149,540,1275,475,0,251,35474,2253,21104,2144,14327,1737,43,77,255102,4279,170034,4134,84438,3294,630,299,70652,2413,46332,2078,24150,1938,170,157,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2110308,15499,11816,1828,4865,1108,6856,1425,95,109,192361,5807,101419,4242,90565,4303,377,305,1406899,10286,864381,9936,536989,11658,5529,1150,499232,6187,289923,5740,207067,4735,2242,611,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,505915,5858,9282,1645,5285,1307,3915,991,82,93,55001,3214,40233,2598,14586,1884,182,222,315914,5244,240075,4583,73736,3526,2103,661,125718,2995,97385,3084,27550,2163,783,396,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3940942,17812,28203,2565,14261,2097,12884,1481,1058,479,350925,8220,212865,7818,136028,5512,2032,818,2586663,13925,1708653,13817,865328,12908,12682,1607,975151,8376,615955,7657,354548,7561,4648,830,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2350798,17193,32117,2826,18757,2435,12622,1708,738,484,275536,7696,201064,6184,73230,5298,1242,564,1493554,12661,1111953,12651,370982,8309,10619,1685,549591,5915,401289,5514,146844,4767,1458,480,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,181666,3052,4521,1347,2992,1048,1422,672,107,161,22325,1484,18028,1393,4165,830,132,124,111082,1992,92200,2289,18406,1696,476,224,43738,1409,34116,1392,9510,1072,112,123,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3150239,16219,40255,2826,24079,2374,15986,1848,190,198,362391,6748,251110,7050,110198,5045,1083,610,1972651,11922,1467933,12648,493381,9573,11337,1637,774942,6671,543700,6132,227717,5993,3525,778,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,950407,8873,17417,1889,11921,1579,5141,1166,355,222,113419,3881,82596,4103,29124,2525,1699,676,566250,7094,445765,6385,115675,4167,4810,909,253321,3873,201694,3480,51054,2711,573,286,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,939123,9326,10550,1710,4120,1131,6293,1235,137,163,101162,4958,58052,3622,42630,3133,480,381,601398,7019,407503,7018,189711,6086,4184,1049,226013,4160,165055,4027,60134,2945,824,361,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3475105,13987,30305,2444,17516,1818,12296,1717,493,355,342533,6371,238434,5579,102578,4870,1521,662,2200860,12667,1630028,12917,559408,10543,11424,1802,901407,7876,624059,7147,272506,6499,4842,915,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,255495,5187,1663,766,547,399,1116,638,0,281,23800,2084,11841,1745,11891,1467,68,123,170914,3957,109397,3644,60714,3571,803,420,59118,2114,35552,1826,23566,1828,0,281,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1165464,11139,16624,2242,8982,1519,7355,1457,287,246,126949,5163,94629,4246,31753,2811,567,408,730727,9643,542948,9427,181658,6571,6121,1332,291164,4547,213884,4425,75506,3819,1774,743,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,216212,3987,4239,1012,2622,722,1617,677,0,216,27117,1789,20644,1502,6416,1176,57,74,133856,2791,107062,2960,26363,1930,431,223,51000,1780,41108,1743,9774,1145,118,129,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1660152,13597,21827,2354,14109,1730,7233,1649,485,249,205456,6326,147727,5540,55908,3624,1821,596,1030895,9696,772570,10656,249378,7158,8947,1420,401974,5415,306449,4969,93222,4220,2303,756,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5291045,25916,69840,4605,38678,3475,29764,3080,1398,480,648206,13854,429687,11412,215537,8099,2982,860,3439052,18547,2521649,17260,896417,14019,20986,1939,1133947,9379,829786,9886,298889,7230,5272,965,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,585929,6614,15185,1968,8450,1231,6735,1458,0,255,101885,3997,63527,3351,38270,3018,88,109,352578,4667,262368,5023,88926,3734,1284,542,116281,2422,90073,2631,25695,1991,513,396,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,182389,3488,1442,481,803,385,639,283,0,205,16507,1359,9713,1185,6753,1026,41,45,123598,2969,86792,2563,36411,2261,395,185,40842,1292,26558,1393,14182,1512,102,104,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2030284,16101,21653,2526,12214,1904,9250,1647,189,264,230154,6162,143694,5351,85266,5577,1194,598,1333007,11294,959466,11020,366903,9227,6638,1229,445470,6244,330793,6134,112225,4311,2452,761,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1620052,11516,17155,1734,8009,1362,8868,1309,278,278,187961,5357,105101,4068,82265,4336,595,292,1072578,9729,720225,7870,347138,7893,5215,1164,342358,5174,247592,5186,93542,3900,1224,457,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,554791,7537,7721,1512,5325,1236,2346,1050,50,92,55528,3352,43721,3255,11499,1783,308,228,335747,4942,280138,4800,53185,3017,2424,759,155795,3172,127604,3406,27990,2097,201,162,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1571129,10169,24264,2475,14249,1937,9932,1537,83,107,188072,4854,123915,4481,63613,2724,544,343,1012099,7464,742666,7897,266021,6104,3412,801,346694,4215,236681,4230,108941,2843,1072,363,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,144117,3462,3398,939,2374,800,1024,626,0,259,16124,1760,10967,1668,5157,1166,0,259,92640,2579,76298,2731,16043,1866,299,216,31955,1220,25969,1316,5908,938,78,131,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,919418,7934,7219,1246,3263,804,3240,839,716,391,93369,4408,53612,3160,36681,2797,3076,971,550019,7698,380875,7143,145559,4401,23585,2169,268811,3381,203076,3999,62033,2903,3702,817,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
