GEO_ID,B08011_001E,B08011_001M,B08011_002E,B08011_002M,B08011_003E,B08011_003M,B08011_004E,B08011_004M,B08011_005E,B08011_005M,B08011_006E,B08011_006M,B08011_007E,B08011_007M,B08011_008E,B08011_008M,B08011_009E,B08011_009M,B08011_010E,B08011_010M,B08011_011E,B08011_011M,B08011_012E,B08011_012M,B08011_013E,B08011_013M,B08011_014E,B08011_014M,B08011_015E,B08011_015M,B08011_016E,B08011_016M,B08011_017E,B08011_017M,B08011_018E,B08011_018M,B08011_019E,B08011_019M,B08011_020E,B08011_020M,B08011_021E,B08011_021M,B08011_022E,B08011_022M,B08011_023E,B08011_023M,B08011_024E,B08011_024M,B08011_025E,B08011_025M,B08011_026E,B08011_026M,B08011_027E,B08011_027M,B08011_028E,B08011_028M,B08011_029E,B08011_029M,B08011_030E,B08011_030M,B08011_031E,B08011_031M,B08011_032E,B08011_032M,B08011_033E,B08011_033M,B08011_034E,B08011_034M,B08011_035E,B08011_035M,B08011_036E,B08011_036M,B08011_037E,B08011_037M,B08011_038E,B08011_038M,B08011_039E,B08011_039M,B08011_040E,B08011_040M,B08011_041E,B08011_041M,B08011_042E,B08011_042M,B08011_043E,B08011_043M,B08011_044E,B08011_044M,B08011_045E,B08011_045M,NAME,B08011_001MA,B08011_001EA,B08011_002EA,B08011_002MA,B08011_003EA,B08011_003MA,B08011_004EA,B08011_004MA,B08011_005MA,B08011_005EA,B08011_006MA,B08011_006EA,B08011_007EA,B08011_007MA,B08011_008MA,B08011_008EA,B08011_009MA,B08011_009EA,B08011_010EA,B08011_010MA,B08011_011MA,B08011_011EA,B08011_012EA,B08011_012MA,B08011_013MA,B08011_013EA,B08011_014MA,B08011_014EA,B08011_015EA,B08011_015MA,B08011_016MA,B08011_016EA,B08011_017EA,B08011_017MA,B08011_018EA,B08011_018MA,B08011_019MA,B08011_019EA,B08011_020EA,B08011_020MA,B08011_021EA,B08011_021MA,B08011_022EA,B08011_022MA,B08011_023EA,B08011_023MA,B08011_024MA,B08011_024EA,B08011_025EA,B08011_025MA,B08011_026EA,B08011_026MA,B08011_027EA,B08011_027MA,B08011_028EA,B08011_028MA,B08011_029EA,B08011_029MA,B08011_030EA,B08011_030MA,B08011_031EA,B08011_031MA,B08011_032EA,B08011_032MA,B08011_033EA,B08011_033MA,B08011_034EA,B08011_034MA,B08011_035EA,B08011_035MA,B08011_036EA,B08011_036MA,B08011_037MA,B08011_037EA,B08011_038EA,B08011_038MA,B08011_039EA,B08011_039MA,B08011_040MA,B08011_040EA,B08011_041EA,B08011_041MA,B08011_042MA,B08011_042EA,B08011_043EA,B08011_043MA,B08011_044EA,B08011_044MA,B08011_045MA,B08011_045EA,state
0400000US13,4112946,21777,139884,6542,136434,7266,190339,8739,398057,11463,446447,11575,671546,13562,547803,12328,431618,9789,226590,9434,258782,9394,101316,6700,43679,3896,247632,9560,272819,9294,2236635,13237,101557,5651,94557,6202,128681,6883,255152,9482,265430,8755,355934,10351,264217,9755,212249,7180,101344,6313,117331,6692,44078,4314,18678,2208,127641,7259,149786,7469,1876311,14817,38327,3204,41877,3990,61658,4483,142905,7356,181017,6681,315612,8370,283586,8689,219369,6743,125246,6337,141451,6731,57238,4583,25001,2905,119991,6274,123033,6136,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,601951,7489,36315,3094,37057,3155,47778,3259,72321,4175,75864,4789,87508,4963,55237,3909,41660,3234,20842,2085,31825,3026,14894,2149,6941,1187,38526,3648,35183,3230,327616,4826,24373,2467,24972,2334,32450,2819,45377,3395,39013,2925,42335,3652,24894,2818,19279,2051,9054,1196,16251,2228,8377,1537,3366,809,19156,2616,18719,2346,274335,5066,11942,1850,12085,1852,15328,1519,26944,2406,36851,3081,45173,3372,30343,2983,22381,2559,11788,1582,15574,2020,6517,1266,3575,946,19370,2086,16464,1947,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,641046,6739,27870,2761,20522,2208,30730,2869,50909,3870,70758,3581,90016,5058,104263,4253,62743,3545,34900,2810,37230,2956,18518,2654,9785,1406,40319,3256,42483,3381,359645,4627,20129,2292,14844,1713,18029,1991,37111,2979,45560,3186,53698,3847,54810,2942,31640,2543,13555,1816,16629,1972,7557,1422,4064,1073,19396,2143,22623,2257,281401,4926,7741,1424,5678,1114,12701,1984,13798,2290,25198,2214,36318,2957,49453,3041,31103,2664,21345,2110,20601,2199,10961,1970,5721,994,20923,2150,19860,2067,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5772510,18019,251303,9226,249755,8005,306965,9025,574948,11666,603593,13362,819576,15587,700080,14099,596432,11881,277172,8144,307295,8141,141857,5877,69630,4393,464304,11503,409600,10921,3114850,13956,181855,7565,178099,6433,210254,7786,373670,8630,347570,9790,417378,12280,308236,9135,276970,6750,110533,5667,138684,5743,65958,4366,33568,3003,247023,8133,225052,7520,2657660,15062,69448,4262,71656,4460,96711,4983,201278,7283,256023,7159,402198,8961,391844,9275,319462,9077,166639,6025,168611,6046,75899,4562,36062,3384,217281,7616,184548,8200,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2856781,16196,146891,6121,117320,4650,176666,6722,268405,8177,332516,6766,388400,8919,374928,8963,238162,7228,119778,4897,124620,4934,64072,4891,27953,2509,236243,6811,240827,6569,1539432,11102,107265,5001,83681,4251,117990,5431,173450,6007,197377,6676,199087,7721,161295,5423,105698,5158,49615,3222,51022,2834,26533,2962,13766,1719,121647,4842,131006,5463,1317349,11829,39626,3057,33639,2644,58676,3752,94955,5235,135139,5399,189313,5141,213633,6982,132464,5686,70163,4260,73598,4172,37539,3542,14187,1752,114596,4448,109821,4557,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1433976,9021,55510,3416,51990,2636,73442,3446,120907,4499,168495,4920,217042,5303,235357,6364,120236,4350,56032,3429,55948,3458,30070,2545,13863,1711,122071,5414,113013,4865,759903,5282,37362,2413,33259,2093,45336,2532,80514,3533,102893,3932,114166,3924,102270,4203,56840,2771,22773,2349,24154,2260,11989,1859,5735,1073,62324,3781,60288,3102,674073,7257,18148,1904,18731,1812,28106,2133,40393,2708,65602,2998,102876,4053,133087,4522,63396,3305,33259,2474,31794,2530,18081,1729,8128,1295,59747,3173,52725,3278,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1317668,10499,47694,3217,39113,3310,58451,3689,105312,4603,141202,4894,200839,5866,241600,6742,127434,5193,58959,3482,62098,4084,32690,3093,13713,2215,97761,4758,90802,4572,712424,6749,32125,2919,26927,2841,39196,2695,69332,3655,88151,3721,111136,4901,109905,4271,62858,4015,23870,2583,27461,2309,14885,1924,5083,1014,54785,3689,46710,3652,605244,6899,15569,1891,12186,1463,19255,2299,35980,2589,53051,2982,89703,3704,131695,5081,64576,3236,35089,2691,34637,2796,17805,2276,8630,1864,42976,2969,44092,3057,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1778244,14244,76057,4308,64342,4177,93932,4697,158396,6781,200734,7561,263335,8773,246530,7801,165399,5408,81943,4044,83707,4593,40439,2822,17060,1859,136046,5869,150324,6314,956862,9595,54566,3819,45354,3505,62825,3841,101353,5228,113305,5775,134185,6205,107408,4714,79356,4443,35898,2914,38291,3331,17143,1892,8114,1313,73441,4107,85623,5155,821382,9511,21491,2245,18988,2378,31107,2515,57043,3900,87429,4494,129150,6235,139122,5718,86043,4246,46045,3107,45416,3286,23296,2129,8946,1216,62605,4337,64701,4418,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1768060,14955,107311,4982,78513,5508,108998,6137,181740,7697,217421,6710,272100,7883,238088,8451,156472,7024,69583,4156,78748,4840,39207,3371,13751,1902,99718,5086,106410,5643,942022,9672,80665,4017,61556,4439,75622,4623,122411,5982,122089,5736,132160,5820,95843,5065,68625,3812,27168,2866,31956,2885,15029,2332,5616,1427,47615,3456,55667,3730,826038,10987,26646,2515,16957,2502,33376,3607,59329,3774,95332,5059,139940,5338,142245,5782,87847,5179,42415,3172,46792,3645,24178,2496,8135,1508,52103,3545,50743,3918,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,617453,6991,30786,2508,27474,2482,34208,2580,62725,3346,73002,4108,91983,4403,84259,4545,60156,3205,27065,2795,25294,2368,13941,2179,8267,1614,43714,2853,34579,3055,328909,4235,23768,1974,19834,1969,23638,1936,42123,2745,45317,3016,46570,3553,33576,2537,24412,1814,10482,1850,10254,1363,5737,1153,3211,821,21242,2093,18745,2227,288544,4616,7018,1342,7640,1359,10570,1327,20602,1952,27685,2518,45413,2748,50683,3474,35744,2774,16583,2138,15040,1704,8204,1725,5056,1333,22472,2196,15834,1953,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2710726,15621,102119,5386,105695,6022,132534,6474,271157,9413,284267,9592,403444,11864,328848,8051,324808,8304,163910,5653,186973,7429,74725,4735,32572,2437,148351,7317,151323,6998,1405798,9874,72945,4332,76026,5181,88924,4994,165926,7090,156191,6802,202239,7816,138607,5173,143713,5725,69435,3465,87199,4346,36429,3487,15886,1986,76843,4963,75435,4902,1304928,9798,29174,3163,29669,2548,43610,3759,105231,5381,128076,5591,201205,7122,190241,7000,181095,6851,94475,4270,99774,5722,38296,2792,16686,2002,71508,4571,75888,4441,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3059498,17005,79045,5307,81284,4978,120387,5336,259038,7927,314606,9330,465212,10946,397789,10467,424807,13166,219043,7729,196143,9103,77312,4538,38031,3724,216935,7889,169866,7731,1583490,11283,58438,3966,58427,4203,82380,4424,167725,6556,186739,6941,254048,7482,177961,6614,190065,8190,84060,4192,83903,5172,30777,2882,17739,1983,105070,5088,86158,5085,1476008,10697,20607,2528,22857,2406,38007,2795,91313,4652,127867,5767,211164,7109,219828,7225,234742,7896,134983,6330,112240,6266,46535,3391,20292,2734,111865,5614,83708,4673,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4280809,20992,157593,4760,149367,6124,215253,6779,353956,9103,428664,9365,574665,9490,572403,10493,447958,10663,235687,6943,253874,7221,115063,5093,56870,3643,382230,8671,337226,8779,2276482,13684,111211,4108,108451,5355,149832,5169,234106,7524,257223,7820,305369,6966,266321,6902,203744,7141,90872,4644,110930,4665,47470,3124,22924,2515,190741,5936,177288,6217,2004327,13722,46382,3201,40916,3075,65421,3688,119850,4613,171441,5625,269296,7466,306082,6946,244214,7410,144815,5750,142944,5231,67593,3667,33946,2716,191489,5832,159938,5999,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2539665,12736,88061,3606,87523,4035,139168,5790,223890,6225,286372,6656,370162,7067,379231,8561,238885,7031,120968,4212,132714,4850,62124,3385,31456,2763,202011,6050,177100,6894,1341010,8998,61194,2948,60629,3045,89172,4498,140353,4712,162458,4880,188490,4963,173382,5349,118522,4527,51165,2837,62730,3165,27168,2473,14559,2012,98250,4493,92938,4502,1198655,8412,26867,2139,26894,2093,49996,3014,83537,4035,123914,3587,181672,5383,205849,5745,120363,4589,69803,3489,69984,3576,34956,2534,16897,1720,103761,3942,84162,4468,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
