GEO_ID,C02003_001E,C02003_001M,C02003_002E,C02003_002M,C02003_003E,C02003_003M,C02003_004E,C02003_004M,C02003_005E,C02003_005M,C02003_006E,C02003_006M,C02003_007E,C02003_007M,C02003_008E,C02003_008M,C02003_009E,C02003_009M,C02003_010E,C02003_010M,C02003_011E,C02003_011M,C02003_012E,C02003_012M,C02003_013E,C02003_013M,C02003_014E,C02003_014M,C02003_015E,C02003_015M,C02003_016E,C02003_016M,C02003_017E,C02003_017M,C02003_018E,C02003_018M,C02003_019E,C02003_019M,NAME,C02003_001MA,C02003_001EA,C02003_002EA,C02003_002MA,C02003_003EA,C02003_003MA,C02003_004MA,C02003_004EA,C02003_005MA,C02003_005EA,C02003_006MA,C02003_006EA,C02003_007MA,C02003_007EA,C02003_008EA,C02003_008MA,C02003_009EA,C02003_009MA,C02003_010MA,C02003_010EA,C02003_011MA,C02003_011EA,C02003_012MA,C02003_012EA,C02003_013MA,C02003_013EA,C02003_014EA,C02003_014MA,C02003_015MA,C02003_015EA,C02003_016MA,C02003_016EA,C02003_017MA,C02003_017EA,C02003_018MA,C02003_018EA,C02003_019EA,C02003_019MA,state
0400000US15,1285498,0,1008718,11664,337507,2426,28062,2260,4153,950,512995,10350,111488,4031,14513,2251,276780,11664,8460,1884,268320,11747,192152,9439,4261,1703,7314,1167,58520,5402,1123,772,120934,8486,74316,7383,10312,2522,Hawaii,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1466465,0,1435012,2359,1357129,5032,6842,1148,16250,2087,15335,1451,2021,851,37435,4674,31453,2359,4236,1198,27217,2069,30201,2297,3505,929,14900,1849,5290,1073,641,408,5865,1412,1121,708,131,168,Idaho,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12831970,0,12632113,10350,9074653,23238,1898346,7410,23310,2736,536992,4263,3201,1013,1095611,22125,199857,10350,64385,6593,135472,7376,191401,10211,45541,5121,31073,2664,36179,3862,7445,2237,71163,6983,8265,2196,191,172,Illinois,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6313520,0,6224284,5312,5427561,9032,551864,5164,10964,1790,81054,2794,1278,666,151563,8753,89236,5312,12664,2335,76572,5141,84430,5264,32277,3926,25413,2588,10499,2347,1915,841,14326,2452,4692,1290,114,134,Indiana,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2982085,0,2940878,3522,2772535,4142,67297,3046,8424,1586,45647,2361,370,304,46605,4351,41207,3522,6286,1563,34921,3067,39493,3329,15311,2540,10872,1804,4932,1110,994,525,7384,1720,1714,1024,0,221,Iowa,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2764075,0,2693950,4491,2361047,6941,153560,2984,23749,2218,60646,1976,1145,923,93803,6387,70125,4491,14243,2554,55882,3687,66758,4409,18422,2670,22128,1648,8090,1454,2417,1086,15701,2558,2899,1294,468,706,Kansas,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4206074,0,4156701,5034,3762571,4258,310146,4420,9335,1559,38835,2246,3202,1204,32612,4086,49373,5034,4980,1566,44393,4652,46957,4611,18762,2840,13359,2290,5878,1139,1816,982,7142,1921,2416,1096,0,267,Kentucky,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4287768,0,4246242,4168,2760233,4740,1356981,4406,24018,2173,57084,1999,715,500,47211,5166,41526,4168,5683,1408,35843,3944,39209,4055,10745,2413,12639,1999,6104,1869,2779,965,6942,1526,2235,1021,82,132,Louisiana,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1321574,0,1302796,2275,1265541,3360,13669,2692,7013,869,12004,986,406,448,4163,1239,18778,2275,1328,616,17450,2251,17719,2228,2089,648,11782,2188,2220,617,82,78,1546,632,1059,502,0,223,Maine,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5615727,0,5509533,6638,3441497,11054,1624858,6558,12603,1722,276362,3563,3511,1927,150702,10918,106194,6638,12952,2383,93242,6491,96668,5842,37871,4300,13792,1713,18201,2467,6395,1634,20409,3025,9072,2412,454,412,Maryland,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6437193,0,6327170,7015,5329576,13209,393207,6423,15034,2111,310441,3490,3321,1912,275591,12148,110023,7015,23729,3455,86294,6239,105358,6509,39806,4457,14532,1761,19438,2583,4263,1307,27319,3841,4614,1525,51,88,Massachusetts,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,10095643,0,9916699,7401,8026545,7876,1426809,7412,50474,2801,236972,3366,1423,767,174476,8664,178944,7401,23737,2925,155207,6492,167459,7646,49504,5110,53649,2967,25445,3023,11211,2454,27650,3292,11211,2043,274,301,Michigan,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5167101,0,5082740,5366,4538957,7496,228354,4484,51922,2598,179295,3237,919,595,83293,7594,84361,5366,8685,1644,75676,4959,79749,5273,27802,3391,23293,2536,16068,2062,2070,1059,10516,1827,4406,1272,206,344,Minnesota,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2910540,0,2889611,3035,1749296,2792,1087114,4842,12280,2005,22116,1921,691,727,18114,2748,20929,3035,2643,1044,18286,2738,20162,3008,6275,1811,6063,1507,2166,1221,2229,1148,3429,1326,711,613,56,106,Mississippi,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5842713,0,5739818,6432,4905832,6447,661535,5223,21082,2040,86010,3236,3333,1430,62026,4730,102895,6432,9584,2116,93311,5878,97389,6335,28082,3400,40115,3816,10468,2273,5275,1410,13449,2193,5452,1463,54,86,Missouri,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,944632,0,925748,2764,847192,1984,4470,695,59500,2572,5525,855,866,598,8195,2054,18884,2764,1011,436,17873,2671,18536,2723,753,399,14026,2384,1908,688,366,438,1483,619,348,250,0,228,Montana,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1768331,0,1741801,2825,1566980,4653,72095,2333,16112,1895,29815,1295,785,491,56014,4842,26530,2825,3154,884,23376,2764,24198,2843,6346,1467,7781,1211,3185,791,3010,1568,3876,952,2332,1218,0,213,Nebraska,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2495529,0,2415948,7193,1837860,12559,183064,3560,30413,2271,147363,3643,11169,1878,206079,12166,79581,7193,16820,3140,62761,6317,73074,6930,13268,2943,13650,2105,18938,3286,2360,1652,24858,4069,5764,1782,743,654,Nevada,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1314895,0,1303882,1491,1250231,2808,13842,1157,3100,1024,26136,1281,457,498,10116,2650,11013,1491,1456,680,9557,1347,10864,1474,2618,758,4188,826,2358,1017,33,54,1667,731,149,189,0,251,New Hampshire,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8724560,0,8595784,8233,6073160,16554,1187161,7516,17494,3110,652378,4219,4362,2569,661229,17482,128776,8233,46311,5018,82465,6775,122119,7856,29114,4212,11590,1850,21057,3007,8005,2027,52353,5328,6200,1767,457,388,New Jersey,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1954599,0,1891719,5738,1325762,11738,39654,2011,189152,3609,25983,1821,1396,717,309772,12330,62880,5738,31511,4548,31369,4439,60622,5766,4298,1346,17920,3863,4290,1274,1382,1026,32732,4527,2150,1009,108,154,New Mexico,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19306183,0,18970290,13493,12816272,25723,2990260,16000,60409,3792,1322971,6556,4927,1550,1775451,28418,335893,13493,98752,7489,237141,9152,313450,12806,94304,7437,45812,3906,40544,3617,19101,3385,113689,8916,20984,3847,1459,986,New York,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,8856505,0,8731181,7293,6224663,12857,1892469,7396,99688,2889,162578,3651,5320,1677,346463,13091,125324,7293,17931,2561,107393,7105,117196,7103,41043,4675,26608,2362,13222,2701,12711,2980,23612,3204,7002,1444,1126,700,North Carolina,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,635867,0,627501,1627,578919,1164,5999,826,33219,1681,4348,1455,241,221,4775,1070,8366,1627,182,185,8184,1590,8224,1621,914,422,4925,1248,1729,850,22,36,634,478,142,119,0,200,North Dakota,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11478006,0,11306793,7838,9645844,7788,1357343,6997,21570,1949,175000,3555,2447,1353,104589,7359,171213,7838,22902,3181,148311,7535,157614,7563,63017,5375,38300,3046,20880,3392,8790,2115,26627,3336,13409,2391,190,255,Ohio,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3579212,0,3361630,9033,2698032,6248,263271,4882,244326,7125,59164,3040,3084,1437,93753,6118,217582,9033,11229,1918,206353,9373,207712,8591,18301,3077,150266,6979,9752,1908,14695,2934,14698,2138,9756,2560,114,130,Oklahoma,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3700758,0,3589743,6187,3186177,11429,63631,3071,67269,7687,135746,2891,8250,1488,128670,9206,111015,6187,14429,2842,96586,5516,104456,5639,15339,2560,44802,3422,21704,3045,1421,1096,21190,3225,6024,1536,535,538,Oregon,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12440621,0,12289713,8068,10429732,8371,1289799,6766,17634,1901,289289,3395,3332,1129,259927,9372,150908,8068,22174,3484,128734,7162,139964,7866,62420,5429,19675,1814,21809,2579,8947,2218,27113,3759,9954,2348,990,791,Pennsylvania,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1067610,0,1044405,3820,882370,5537,54396,3932,4396,966,29406,1879,248,270,73589,6348,23205,3820,5990,1671,17215,3234,20830,3473,6909,2138,3083,976,2604,907,1935,1082,6299,1737,2324,1533,51,89,Rhode Island,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4321249,0,4265599,4350,2908324,4787,1237900,4993,11935,1717,46939,2243,3284,1535,57217,5172,55650,4350,3894,1019,51756,4188,53269,4233,24145,3436,12265,1730,7167,1534,2798,1070,6894,1631,2260,1004,121,164,South Carolina,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,781919,0,769548,2341,681785,1872,5262,1143,67614,2653,7064,1446,56,69,7767,2137,12371,2341,717,700,11654,2301,11755,2240,1787,1034,6937,1823,1031,678,836,637,1164,792,616,418,0,216,South Dakota,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6038803,0,5964077,5931,4781578,6874,1011726,5781,16135,1742,76208,2169,1284,898,77146,6204,74726,5931,8219,1751,66507,5487,71180,5695,23259,3126,24321,3065,8913,1754,4094,1252,10593,2095,3546,1279,0,279,Tennessee,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,23507783,0,23091163,15720,16405937,47857,2718515,10979,111511,6501,787208,6461,14047,2865,3053945,46784,416620,15720,160211,7506,256409,12976,398625,14955,73664,7420,90941,6353,50237,4454,12179,2349,171604,7891,16964,3360,1031,674,Texas,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2550063,0,2505245,4656,2271604,8320,22742,2140,28901,1967,49079,2375,18958,1550,113961,8315,44818,4656,10010,1931,34808,4256,41641,4452,7008,1655,7970,1912,11424,1653,121,118,15118,2599,3079,1226,98,124,Utah,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,623908,0,615889,1134,600529,792,5167,742,2563,696,5693,743,61,101,1876,765,8019,1134,398,235,7621,1083,7583,1035,933,432,4733,816,1342,430,0,205,575,300,360,296,76,92,Vermont,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7642884,0,7497725,8457,5413295,11229,1496076,7657,18553,2070,365515,4642,6291,1753,197995,10716,145159,8457,22999,3576,122160,7446,136264,8055,42607,4661,21936,2599,30066,3470,10208,2508,31447,4397,8297,1908,598,394,Virginia,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6395798,0,6186347,8883,5148130,12497,217868,5110,92791,4224,423976,6335,27186,1818,276396,12323,209451,8883,23464,3306,185987,8548,192952,8605,35444,3965,57818,3962,52228,4190,6679,1925,40783,4241,16021,2507,478,469,Washington,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1818470,0,1797774,2329,1721098,1805,58693,2194,3318,1078,10479,1628,1201,824,2985,965,20696,2329,1232,582,19464,2382,19886,2345,8002,1643,6934,1488,1743,670,1270,862,1937,845,810,484,0,261,West Virginia,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5556506,0,5484928,3929,4859689,6394,328376,3397,47727,2424,110778,2702,1622,681,136736,5993,71578,3929,11937,1878,59641,3726,68094,3923,19249,2667,21037,2442,12018,1797,2365,755,13425,1984,3197,849,287,431,Wisconsin,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,515004,0,505576,1655,472937,2132,3686,1121,11505,1064,4656,1356,350,445,12442,1881,9428,1655,1415,612,8013,1548,9272,1655,937,614,6030,1271,401,350,150,170,1754,678,156,226,0,259,Wyoming,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3927776,0,3754013,9201,2962908,17336,303274,11748,8085,1888,13498,2802,123,146,466125,12966,173763,9201,22446,3270,151317,8634,168738,9123,142687,8437,370,247,748,541,1401,676,23532,3326,4963,1477,62,104,Puerto Rico,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
