GEO_ID,B18010_001E,B18010_001M,B18010_002E,B18010_002M,B18010_003E,B18010_003M,B18010_004E,B18010_004M,B18010_005E,B18010_005M,B18010_006E,B18010_006M,B18010_007E,B18010_007M,B18010_008E,B18010_008M,B18010_009E,B18010_009M,B18010_010E,B18010_010M,B18010_011E,B18010_011M,B18010_012E,B18010_012M,B18010_013E,B18010_013M,B18010_014E,B18010_014M,B18010_015E,B18010_015M,B18010_016E,B18010_016M,B18010_017E,B18010_017M,B18010_018E,B18010_018M,B18010_019E,B18010_019M,NAME,B18010_001MA,B18010_001EA,B18010_002MA,B18010_002EA,B18010_003MA,B18010_003EA,B18010_004EA,B18010_004MA,B18010_005MA,B18010_005EA,B18010_006MA,B18010_006EA,B18010_007MA,B18010_007EA,B18010_008MA,B18010_008EA,B18010_009EA,B18010_009MA,B18010_010MA,B18010_010EA,B18010_011MA,B18010_011EA,B18010_012MA,B18010_012EA,B18010_013MA,B18010_013EA,B18010_014MA,B18010_014EA,B18010_015EA,B18010_015MA,B18010_016MA,B18010_016EA,B18010_017MA,B18010_017EA,B18010_018MA,B18010_018EA,B18010_019MA,B18010_019EA,state
0400000US13,2177181,7365,138440,6124,25837,2766,7621,1581,18216,2318,112603,6304,39292,3955,47397,4363,18868,2332,7046,1495,2038741,9235,534417,9942,94486,6202,439931,9727,1504324,13389,288230,10440,519204,12162,362809,10620,334081,10922,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,268508,2661,14733,1960,2350,686,622,384,1728,575,12383,1952,2580,929,5884,1289,3154,1022,765,358,253775,3265,64905,3938,8710,1512,56195,3601,188870,4128,12672,1822,75526,4699,56358,3668,44314,3773,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,344240,2498,28953,2855,5470,1392,1399,640,4071,1127,23483,2602,6201,1170,10849,1763,5196,1347,1237,488,315287,3788,83599,4006,14621,1686,68978,3803,231688,4049,32029,2807,87613,3842,72746,4148,39300,3093,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3006391,4573,165598,6637,40035,3165,10921,1647,29114,3054,125563,6017,34341,2952,51884,3545,29416,3283,9922,1785,2840793,7634,839255,11297,122931,5122,716324,11673,2001538,13018,294861,11027,630937,14065,528193,11825,547547,11772,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1434263,4336,109311,5903,20949,2402,6981,1358,13968,1946,88362,5080,27849,3043,36427,3435,18878,2019,5208,1155,1324952,7324,382587,7966,62294,3608,320293,7619,942365,8732,142918,5853,339273,8773,264053,8200,196121,7734,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,659855,2612,44897,3549,12097,1741,3518,965,8579,1456,32800,2862,6962,1324,15749,2056,8230,1438,1859,557,614958,3777,196060,5902,27907,2678,168153,5660,418898,6221,41604,3041,129206,5568,136920,4987,111168,4690,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,621217,3664,47844,3492,11597,1360,3939,962,7658,1059,36247,3161,8532,1696,16008,2069,9660,1458,2047,617,573373,5277,184077,5020,25797,2110,158280,4718,389296,6749,49133,3364,124224,6448,118531,4764,97408,4891,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,938723,4413,102451,5982,19380,2349,6997,1302,12383,2137,83071,5055,28443,3731,33947,3359,17404,2179,3277,1000,836272,6648,225694,6667,31159,2594,194535,6539,610578,8735,86838,5082,241834,7114,166641,6046,115265,5645,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,982128,4732,85875,4743,17608,2122,6064,1348,11544,1906,68267,4367,27958,3140,25181,3066,12008,2042,3120,995,896253,6361,246378,7038,43734,3337,202644,6313,649875,7496,117091,6351,259071,8259,161110,6652,112603,5127,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,262300,1586,33383,3161,4836,949,1675,573,3161,791,28547,3052,5880,1402,15309,2010,5779,1217,1579,639,228917,3241,65775,3059,11232,1297,54543,2950,163142,4162,13932,1939,66272,3553,46690,2738,36248,2876,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1215620,3770,73595,4871,18332,2173,4331,1012,14001,1834,55263,4479,13888,2358,22452,2364,12650,2068,6273,1257,1142025,6198,348242,7229,43584,3022,304658,7354,793783,9467,94919,5885,263623,9190,187947,8368,247294,7009,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1444311,2885,99418,6134,26951,2886,6417,1271,20534,2673,72467,5354,19118,2641,27754,3225,17640,2499,7955,1419,1344893,6707,457944,7464,51286,3109,406658,7493,886949,7825,81510,6370,269731,9419,189119,6163,346589,9065,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2202640,4136,173395,6317,40890,3178,14629,1860,26261,2580,132505,6327,41181,3293,54768,3778,28789,2387,7767,1214,2029245,8132,654429,10421,87594,3873,566835,9577,1374816,11332,171521,7474,480363,10621,415840,9877,307092,7540,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1178282,3232,73176,3791,18292,1594,5887,996,12405,1412,54884,3259,10797,1667,23072,2443,15546,1851,5469,1061,1105106,4317,323408,6658,50415,2846,272993,5969,781698,6951,68930,4209,224741,7536,258162,6760,229865,5952,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,653704,4037,66263,4990,10988,1680,4184,1105,6804,1342,55275,4724,20877,2712,20548,2916,10295,1964,3555,1065,587441,5254,175998,5849,33080,3251,142918,5746,411443,6800,78364,5888,146575,6579,118083,4997,68421,4704,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1294720,3922,102908,5565,19906,2152,7295,1263,12611,1836,83002,5004,21940,2776,39102,3390,17371,2092,4589,1056,1191812,6319,334565,7373,54143,3537,280422,6951,857247,8082,118111,5744,308631,8009,235459,7887,195046,6960,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,201586,2112,17815,2059,3383,1024,1424,774,1959,709,14432,1823,3875,1053,6199,1127,3559,931,799,408,183771,2722,56093,3447,9429,1298,46664,3465,127678,3400,13828,1801,42883,3152,39517,3442,31450,2871,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,409926,2186,24937,2883,5800,1065,1878,507,3922,968,19137,2391,4285,1018,8335,1503,5491,1263,1026,557,384989,3757,118169,5120,17633,1793,100536,4868,266820,6006,32994,3099,77716,4462,88989,3577,67121,3306,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,574420,2925,26143,2998,4142,976,1025,450,3117,874,22001,2828,4916,1060,8682,1688,6525,1446,1878,757,548277,4149,105615,6087,20325,2739,85290,6043,442662,7197,90745,5328,167356,7125,115523,6042,69038,4747,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,271359,2307,23693,2656,6457,1352,1787,753,4670,1057,17236,2389,4087,1201,8173,2050,3596,1082,1380,553,247666,3758,76064,4023,10180,1395,65884,3679,171602,4568,13406,2328,58100,4053,46031,3562,54065,3511,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1813330,3324,92980,5387,21903,2575,7008,1654,14895,1849,71077,4896,16862,2372,30482,3119,15756,2415,7977,1418,1720350,6211,499584,9953,72979,3914,426605,10230,1220766,9861,145511,8440,392690,10580,272907,8173,409658,8561,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,447549,3566,36220,3452,7868,1455,2506,976,5362,1191,28352,2886,8014,1615,11019,1845,7632,1455,1687,616,411329,4584,121089,6015,19871,2506,101218,5798,290240,6241,57696,4432,105857,6102,80207,5300,46480,3622,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4382811,5022,269189,8280,68555,3968,21071,2255,47484,3076,200634,6916,65975,4698,75419,4628,41299,2908,17941,2086,4113622,9300,1303211,14877,163639,5671,1139572,15754,2810411,16146,404517,12040,839238,16819,633401,13356,933255,13837,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1962518,6982,157305,7184,36951,3561,10844,1968,26107,2780,120354,6274,38710,3240,43172,3790,29592,3119,8880,1828,1805213,10131,499583,9894,73946,4868,425637,9949,1305630,12862,235848,10375,435572,11427,328574,8416,305636,8163,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,150553,1922,9685,1664,2898,895,302,194,2596,873,6787,1332,1107,571,3210,808,2056,881,414,290,140868,2414,51639,2713,6410,1159,45229,2485,89229,3046,4560,719,28462,2763,30722,2244,25485,2064,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2502268,4988,200367,6994,44833,3621,16084,2273,28749,2960,155534,6143,41891,3648,74084,4648,30672,2807,8887,1751,2301901,9087,705178,11267,104897,4240,600281,11689,1596723,12831,186995,8501,626383,13889,425503,10061,357842,8759,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,809117,3071,78828,4474,16069,2136,4291,1039,11778,1699,62759,3709,16344,2240,29889,2837,13686,1696,2840,926,730289,5312,213032,5811,36874,3118,176158,5988,517257,7397,86634,4672,202925,7155,133937,5027,93761,4941,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,842037,3243,72272,4252,13284,1827,2290,726,10994,1712,58988,4105,15449,2315,22025,2862,16762,2350,4752,1582,769765,4801,200068,7520,32589,2887,167479,7225,569697,7287,93872,4924,183469,7554,158983,6488,133373,5632,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2584718,4145,202621,7058,43962,2957,12864,1644,31098,2344,158659,6288,39600,3559,77124,3845,30540,2581,11395,1715,2382097,7973,751095,9078,96958,3945,654137,8251,1631002,12042,172220,7643,608912,11833,399331,8966,450539,8165,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,243379,1493,19648,2673,5813,1418,1015,549,4798,1255,13835,2179,5123,1549,4767,1197,2522,753,1423,591,223731,2721,80348,3466,7109,1166,73239,3370,143383,3741,21432,2570,46191,3647,32517,2775,43243,3450,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,941828,5287,74156,5354,14595,2188,3889,1182,10706,1795,59561,4364,19992,2867,26000,2638,9484,1716,4085,1256,867672,6818,231055,7369,36166,3043,194889,6735,636617,9708,107328,6100,242983,7931,161149,6488,125157,4620,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,170189,2366,11329,1688,2807,768,869,310,1938,835,8522,1505,2033,645,3756,1145,2186,750,547,275,158860,2884,47950,3116,6987,1302,40963,2890,110910,3660,11745,1648,37794,2770,36115,2923,25256,2265,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1353141,4342,125219,6339,16755,2100,6223,1357,10532,1490,108464,6175,30929,3255,54963,4558,17085,2489,5487,1067,1227922,7366,312430,8448,44761,3118,267669,7870,915492,11075,135437,5747,374800,11184,221494,7549,183761,6231,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5691724,9507,379622,11994,83870,5902,32524,3630,51346,4358,295752,11373,84845,4915,129133,6787,63216,4679,18558,2206,5312102,14780,1382013,16107,251639,7581,1130374,14952,3930089,18866,903439,19206,1339915,20007,950191,15906,736544,15114,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,716418,3267,50593,4167,12164,1650,2580,713,9584,1560,38429,3681,8095,1402,17545,2708,10283,1718,2506,751,665825,4879,207867,5994,23541,2534,184326,6169,457958,7855,59919,4780,155714,6304,149714,5364,92611,4041,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,132011,1023,14227,1473,4088,832,750,384,3338,745,10139,1323,1841,603,5004,1061,2608,969,686,364,117784,1723,37112,2148,5069,1037,32043,2000,80672,2504,5114,1083,34066,2598,19615,1885,21877,1971,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1680673,7496,103487,5705,22121,2792,7194,1442,14927,2209,81366,4957,20528,2159,36868,3367,16847,2136,7123,1344,1577186,9016,468853,10307,61663,4408,407190,10337,1108333,12656,138963,7864,376354,11119,265918,9233,327098,9129,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1456213,5064,129169,6758,30412,3015,9049,1814,21363,2655,98757,6173,25750,3293,38237,3270,28802,2952,5968,1141,1327044,8094,350239,8249,58500,4028,291739,7957,976805,8834,136622,6488,295924,8039,289728,8307,254531,6847,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,382249,2721,42740,3223,7808,1654,1741,679,6067,1403,34932,2858,10787,1537,15698,2318,6481,1413,1966,738,339509,4175,93943,4434,12626,1879,81317,4034,245566,5053,31264,3003,112265,5370,63601,4503,38436,3301,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1232242,3267,89143,4772,20975,2001,6211,1025,14764,1961,68168,4192,15894,2095,31412,2659,16484,2303,4378,1087,1143099,5870,330407,7490,45182,2684,285225,6876,812692,9161,85373,4868,292521,7428,241854,6398,192944,5577,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,116111,1658,8266,1703,1840,718,202,164,1638,700,6426,1411,1303,609,3563,991,1036,432,524,504,107845,2017,29156,2337,3728,978,25428,2380,78689,2682,9367,1923,31479,2751,25416,2192,12427,1707,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,945532,1669,110394,5680,24133,2407,7611,1342,16522,2210,86261,5594,34713,3323,22855,2319,21175,2577,7518,1446,835138,5696,248709,6267,35507,2867,213202,6498,586429,6753,112995,6345,192631,6706,161378,6311,119425,6250,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
