GEO_ID,C13004_001E,C13004_001M,C13004_002E,C13004_002M,C13004_003E,C13004_003M,C13004_004E,C13004_004M,C13004_005E,C13004_005M,C13004_006E,C13004_006M,C13004_007E,C13004_007M,NAME,C13004_001EA,C13004_001MA,C13004_002EA,C13004_002MA,C13004_003MA,C13004_003EA,C13004_004MA,C13004_004EA,C13004_005MA,C13004_005EA,C13004_006EA,C13004_006MA,C13004_007EA,C13004_007MA,state
0400000US01,1138510,4328,59123,3767,36803,3343,22320,2664,1079387,5745,541830,8822,537557,10389,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,175414,2075,12115,1706,8567,1593,3548,820,163299,2854,82039,3071,81260,3673,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,1483170,4387,88475,4849,59744,3571,28731,3357,1394695,6295,676633,9277,718062,8777,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,671852,3517,41076,3123,25637,2311,15439,2428,630776,4312,339094,6130,291682,6029,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,9276281,9119,508804,13201,354837,10627,153967,7360,8767477,14651,4192910,22964,4574567,24276,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,1214972,3321,69287,4081,51625,3269,17662,2217,1145685,5226,595463,9114,550222,9903,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,859739,3071,44739,3127,32920,2862,11819,1878,815000,3971,406080,7255,408920,7297,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,211543,1712,13381,1757,8489,1357,4892,1174,198162,2363,94714,3897,103448,4248,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,157488,2127,7758,1329,3665,1098,4093,1110,149730,2547,39237,3107,110493,3220,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,4268499,8712,218611,9120,136993,5899,81618,6188,4049888,12074,1988036,17633,2061852,19231,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,2432664,7220,133844,5904,84947,4396,48897,4364,2298820,9075,1096623,14753,1202197,15636,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,307137,2274,16824,1958,11139,1624,5685,1295,290313,2787,144515,3931,145798,3847,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,354920,2382,25099,2335,19440,1924,5659,1352,329821,2831,185189,4940,144632,4728,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3229369,5154,177478,6242,118737,4598,58741,4156,3051891,7495,1470687,12807,1581204,13725,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1542116,4385,87369,4677,56416,3930,30953,2818,1454747,5913,740680,8496,714067,9285,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,702015,3250,44695,2929,30897,2302,13798,1741,657320,4452,352745,5404,304575,6173,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,671397,3047,41007,2928,28789,2486,12218,1635,630390,4234,335069,5359,295321,5869,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1038925,4194,54352,4132,38367,3453,15985,1968,984573,5594,509872,8677,474701,9649,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1071635,4942,64190,4089,38760,3088,25430,2880,1007445,6631,462322,8315,545123,8258,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,319538,2034,15442,1612,10232,1362,5210,1089,304096,2604,152733,3235,151363,3869,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1462351,3651,88128,4727,58397,4028,29731,3040,1374223,5813,655272,10589,718951,10434,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1611971,4147,75899,4187,56730,3138,19169,2608,1536072,5815,722028,9506,814044,9588,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2500171,5584,134716,5933,88587,4477,46129,4109,2365455,8563,1131835,12527,1233620,10539,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1284964,3361,77751,3885,58561,3279,19190,2055,1207213,5197,619011,8678,588202,8459,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,721184,3441,45621,3617,22669,2425,22952,2639,675563,5244,321166,6391,354397,7394,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1436970,5093,77655,3927,51845,3255,25810,2362,1359315,5819,681347,8969,677968,9388,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
