GEO_ID,B17005_001E,B17005_001M,B17005_002E,B17005_002M,B17005_003E,B17005_003M,B17005_004E,B17005_004M,B17005_005E,B17005_005M,B17005_006E,B17005_006M,B17005_007E,B17005_007M,B17005_008E,B17005_008M,B17005_009E,B17005_009M,B17005_010E,B17005_010M,B17005_011E,B17005_011M,B17005_012E,B17005_012M,B17005_013E,B17005_013M,B17005_014E,B17005_014M,B17005_015E,B17005_015M,B17005_016E,B17005_016M,B17005_017E,B17005_017M,B17005_018E,B17005_018M,B17005_019E,B17005_019M,B17005_020E,B17005_020M,B17005_021E,B17005_021M,B17005_022E,B17005_022M,B17005_023E,B17005_023M,NAME,B17005_001EA,B17005_001MA,B17005_002EA,B17005_002MA,B17005_003MA,B17005_003EA,B17005_004MA,B17005_004EA,B17005_005EA,B17005_005MA,B17005_006EA,B17005_006MA,B17005_007EA,B17005_007MA,B17005_008MA,B17005_008EA,B17005_009MA,B17005_009EA,B17005_010MA,B17005_010EA,B17005_011EA,B17005_011MA,B17005_012EA,B17005_012MA,B17005_013EA,B17005_013MA,B17005_014MA,B17005_014EA,B17005_015MA,B17005_015EA,B17005_016EA,B17005_016MA,B17005_017EA,B17005_017MA,B17005_018EA,B17005_018MA,B17005_019MA,B17005_019EA,B17005_020MA,B17005_020EA,B17005_021MA,B17005_021EA,B17005_022MA,B17005_022EA,B17005_023MA,B17005_023EA,state
0400000US01,3502035,4165,513883,14049,194604,7491,81467,5235,60714,4307,20753,2522,113137,6095,319279,8865,117199,5274,85545,4627,31654,3109,202080,7373,2988152,14720,1459071,8136,1060404,9586,1012230,9033,48174,3799,398667,7331,1529081,9176,891030,10487,845342,9674,45688,3591,638051,9719,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,490456,1936,46566,3961,19868,2170,11734,1363,8096,1238,3638,864,8134,1488,26698,2881,13566,1970,10044,1864,3522,936,13132,2064,443890,4856,225712,2821,177391,3462,161138,3921,16253,1762,48321,2353,218178,3531,150245,4360,140688,4232,9557,1542,67933,3063,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,4619138,12186,576458,17206,250385,10322,119677,7131,100100,5933,19577,3010,130708,6776,326073,10572,116440,6758,95038,6455,21402,2702,209633,8874,4042680,16078,2025774,9360,1505971,9975,1451108,9409,54863,4049,519803,8627,2016906,10835,1186893,13498,1140867,13523,46026,3680,830013,11785,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2125581,3947,320905,10467,124736,5675,61007,4417,47150,4026,13857,1778,63729,3871,196169,7189,79576,4533,59913,4009,19663,2116,116593,5465,1804676,11337,894077,6367,648843,7248,616401,7920,32442,2963,245234,5234,910599,8276,549027,8446,522382,8461,26645,2420,361572,6292,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,27301585,10839,3164047,45188,1366110,26385,695282,16840,545041,14884,150241,7302,670828,16268,1797937,27308,661177,15700,506829,13132,154348,7279,1136760,18695,24137538,46444,12058913,29204,9176476,28709,8706125,28925,470351,13207,2882437,20345,12078625,26837,7325452,31724,6923655,30423,401797,10970,4753173,25113,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,3613380,4295,391647,11246,170565,6406,91262,4338,73256,4586,18006,2531,79303,4573,221082,8219,99967,6273,79821,5787,20146,2227,121115,6033,3221733,11929,1621952,7100,1305236,9565,1251648,10285,53588,4160,316716,6690,1599781,8634,1068323,9598,1020270,9768,48053,3455,531458,8798,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,2681461,3385,201581,8179,78951,4815,35629,3162,24803,2694,10826,1708,43322,3670,122630,5419,50520,3636,36085,3036,14435,2285,72110,4591,2479880,9177,1204006,6028,940947,7077,891959,7619,48988,4265,263059,5611,1275874,6035,830263,8076,790212,8074,40051,2725,445611,7955,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,648525,1628,63110,5097,24103,3157,11052,1995,8195,1436,2857,1196,13051,2330,39007,3437,15318,2139,12437,1948,2881,800,23689,2466,585415,5315,285580,3331,212317,3961,201255,4083,11062,2064,73263,3132,299835,3677,190034,4590,182098,4568,7936,1190,109801,4140,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,449340,1357,74815,5443,29539,2885,11530,1889,6110,1164,5420,1315,18009,2423,45276,3905,16227,2064,10466,1882,5761,1495,29049,3252,374525,5567,174075,3141,137511,3307,129225,3203,8286,1566,36564,2409,200450,4442,142370,4345,135350,4359,7020,1534,58080,2842,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,14170318,8522,1610586,27665,642166,15140,276571,10860,223365,10033,53206,3942,365595,11317,968420,19451,344710,12207,272013,9766,72697,5587,623710,15232,12559732,27706,6172165,15507,4437919,17501,4253311,18041,184608,7004,1734246,15620,6387567,20408,3738383,23503,3572608,22305,165775,7273,2649184,19526,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,6917440,6249,899415,21281,353911,12119,169809,8087,122926,6894,46883,4433,184102,7846,545504,12437,218322,7963,162820,7225,55502,3919,327182,9670,6018025,21511,2957518,12701,2319499,13613,2207556,14839,111943,6067,638019,12538,3060507,13950,1955264,15135,1847046,14342,108218,5445,1105243,14571,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,971910,3535,87184,6501,34934,3313,14594,2127,10152,1877,4442,1307,20340,2613,52250,4333,17824,2663,14974,2406,2850,959,34426,3302,884726,7596,431985,4124,317685,4755,305688,4703,11997,1721,114300,4171,452741,5170,284733,4884,276815,4915,7918,1437,168008,4698,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1082502,2435,126778,5406,55261,3515,32103,2536,26443,2358,5660,1357,23158,2336,71517,3600,32561,2826,28374,2687,4187,933,38956,3215,955724,6223,483321,4629,369358,4756,354897,4602,14461,1573,113963,3524,472403,3836,291634,4738,278458,4700,13176,1836,180769,4361,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9695497,6204,1045186,19530,419945,11410,204935,7949,146475,7521,58460,3912,215010,8227,625241,12528,264131,8683,191650,7615,72481,4827,361110,9479,8650311,22329,4276799,13136,3315441,14368,3125135,14812,190306,7999,961358,12025,4373512,12934,2808192,15095,2656984,15482,151208,6132,1565320,15065,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4753821,4069,527247,14479,208341,7932,102787,5863,75623,5450,27164,2683,105554,4973,318906,9549,138297,6370,104152,5478,34145,3225,180609,6764,4226574,14081,2101011,8121,1623421,9498,1532347,10231,91074,4631,477590,7679,2125563,10124,1362509,11288,1294244,11602,68265,4831,763054,8788,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2260956,2606,231363,8595,95737,5165,55196,4183,44216,3446,10980,2055,40541,2706,135626,5175,65471,3943,52357,3420,13114,1781,70155,3728,2029593,9166,1006957,5419,788790,5574,759214,6056,29576,2729,218167,4276,1022636,5698,690706,7560,666333,7886,24373,2432,331930,5854,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2063070,3236,231987,7578,93221,5058,54456,4047,44761,3523,9695,1775,38765,3309,138766,4731,67416,3730,54192,3372,13224,1880,71350,3616,1831083,8290,912285,5714,724692,6050,695055,6437,29637,2970,187593,3375,918798,5458,612125,7006,588880,6987,23245,2273,306673,5290,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3214150,4285,494157,13221,197721,6823,81655,4566,59662,3665,21993,2176,116066,5411,296436,8995,100785,5876,73481,4723,27304,3044,195651,7170,2719993,13268,1344475,7433,983390,9559,933818,9977,49572,3396,361085,7055,1375518,10111,833749,10025,796018,9825,37731,3310,541769,8824,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3205219,4645,521178,15169,194809,7779,85210,5384,63011,4902,22199,2327,109599,5162,326369,9316,133903,5606,102714,5238,31189,3440,192466,8377,2684041,15407,1321078,8200,968003,9103,911576,9114,56427,4104,353075,7288,1362963,10187,814730,10608,769921,9989,44809,3452,548233,9610,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1044799,2260,122629,6281,45900,3392,20823,2179,15992,1793,4831,1100,25077,2443,76729,4338,28331,2515,23480,2461,4851,815,48398,3098,922170,6663,455788,3626,343555,4104,328074,4244,15481,1380,112233,2805,466382,5056,301773,5275,290530,5176,11243,1859,164609,3657,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4280279,4232,312807,10806,118280,5680,51057,4239,36223,3749,14834,2300,67223,4428,194527,8164,77355,6163,57563,5312,19792,2822,117172,5151,3967472,11399,1900085,7004,1485829,8011,1422025,8802,63804,4323,414256,7256,2067387,8575,1399829,10482,1340363,10100,59466,4499,667558,9685,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4972767,3538,462995,13823,183965,8908,77783,5644,54948,4671,22835,2888,106182,6706,279030,8915,100314,6550,78574,5381,21740,2593,178716,6909,4509772,14274,2193047,9676,1699678,11267,1615153,11963,84525,5212,493369,7562,2316725,9334,1548109,9308,1481861,9994,66248,3665,768616,8651,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7723686,5038,936272,18730,390538,12101,189883,7308,123391,6109,66492,4175,200655,8495,545734,11421,237745,7082,169400,5867,68345,4187,307989,8709,6787414,19865,3344553,12763,2467050,13939,2269379,14892,197671,6361,877503,9634,3442861,11644,2131151,13121,1987491,13668,143660,5929,1311710,9203,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3942882,3232,357117,8783,154218,4987,84379,3830,66638,3576,17741,1701,69839,3383,202899,6661,95396,4209,76904,4378,18492,1974,107503,5252,3585765,8993,1789504,5280,1423378,7287,1358688,8296,64690,3823,366126,6086,1796261,6959,1254251,8834,1207935,8640,46316,3144,542010,8163,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2148356,3246,398416,12554,149701,6786,62541,4708,43093,3626,19448,2946,87160,4923,248715,8005,96656,5552,69353,4415,27303,3185,152059,6327,1749940,13011,858382,7693,620953,8563,585116,8735,35837,3452,237429,7253,891558,8278,532559,9005,499664,8633,32895,3139,358999,7291,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4437324,4109,534868,14189,215251,7616,105918,5377,79427,5037,26491,2955,109333,5701,319617,9006,130899,6495,99661,5710,31238,2613,188718,6207,3902456,15027,1910161,9097,1449828,10848,1378042,10778,71786,4042,460333,8010,1992295,9509,1280374,11053,1224663,10922,55711,3858,711921,9611,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,732219,2053,92980,4863,38918,3034,20761,2219,16706,2033,4055,1018,18157,2132,54062,3098,24822,2325,21024,2283,3798,980,29240,2411,639239,5194,322236,3535,237237,3876,228165,4054,9072,1390,84999,2800,317003,3308,204625,3668,198561,3981,6064,1088,112378,3417,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1323759,2195,140254,6262,57225,4054,33494,2852,26949,2632,6545,1217,23731,2527,83029,3756,42393,3320,33892,2895,8501,1491,40636,2742,1183505,6651,594427,3960,480315,4160,462317,4625,17998,1751,114112,3288,589078,4205,407248,5173,394579,5192,12669,1652,181830,4597,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1898523,2682,175589,8365,72781,4559,32968,3297,25814,2821,7154,1472,39813,3403,102808,5595,39511,3040,32956,3471,6555,1356,63297,4884,1722934,8683,883663,5573,687904,5747,656871,6611,31033,3018,195759,4493,839271,5707,529706,7541,507894,7778,21812,2002,309565,7362,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1020951,1972,77622,4941,31168,2925,13523,2026,11189,1807,2334,766,17645,2177,46454,3525,18905,2697,15577,2643,3328,816,27549,2478,943329,5229,467961,3385,373470,4993,359657,5229,13813,1938,94491,3634,475368,3721,322994,4007,310254,3729,12740,1751,152374,3668,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6713075,4498,525507,16106,209990,8611,87345,4933,62380,4335,24965,2584,122645,6269,315517,10270,112205,5866,81822,4852,30383,3302,203312,8431,6187568,17083,3011671,9656,2316719,10852,2192983,11263,123736,5484,694952,9647,3175897,10955,2014323,11923,1911153,12350,103170,4727,1161574,12074,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1464379,3048,238229,9663,98081,5745,47371,4285,38768,3897,8603,1682,50710,3682,140148,6136,56485,3555,45808,3126,10677,2053,83663,4849,1226150,9952,606237,5790,448040,6339,427699,6938,20341,2314,158197,4869,619913,6404,379457,6441,360366,6250,19091,2207,240456,5604,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,14857834,6393,1870208,26785,749402,14034,306178,9284,228379,8089,77799,4575,443224,11340,1120806,19809,363132,10193,272772,9876,90360,4798,757674,16597,12987626,27976,6308709,15498,4709314,18422,4456505,19663,252809,8654,1599395,17195,6678917,20833,4172784,22937,3975997,22530,196787,6992,2506133,19330,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6673761,6925,871026,18302,345448,10464,168616,7542,128776,6580,39840,3806,176832,6999,525578,12363,217114,7871,165861,7226,51253,3466,308464,9226,5802735,19512,2842733,11947,2152388,12111,2045832,12771,106556,5435,690345,9753,2960002,14053,1870609,13262,1781249,12758,89360,5644,1089393,11294,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,478614,1625,52745,3716,20257,1954,10152,1335,8307,1147,1845,618,10105,1363,32488,2575,16696,1832,15181,1737,1515,516,15792,1761,425869,3715,214844,2255,169713,2900,165124,2912,4589,797,45131,2017,211025,2711,142584,2814,140043,3026,2541,634,68441,2650,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,8755861,5294,1025395,22680,403696,13506,200717,9173,142150,7608,58567,3771,202979,8247,621699,12713,269153,9349,198225,8733,70928,4980,352546,8565,7730466,22733,3789550,14041,2862140,13647,2699308,13552,162832,7131,927410,10685,3940916,13803,2511575,15320,2395034,16254,116541,5401,1429341,12117,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2676994,3931,395339,11450,161843,6182,81965,4807,61069,4210,20896,2512,79878,4546,233496,8043,95907,5462,75562,4735,20345,2104,137589,5852,2281655,11753,1122983,7221,838781,7664,807064,7590,31717,2830,284202,5849,1158672,8106,703997,8413,676483,8606,27514,2435,454675,8241,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2882066,2961,353934,11717,155420,6745,81343,5019,63840,3999,17503,2372,74077,5320,198514,7855,82649,4554,66108,4090,16541,2209,115865,6077,2528132,11306,1256073,6875,948849,7362,900357,8588,48492,3550,307224,6672,1272059,8146,791680,9044,754113,8774,37567,2941,480379,8564,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,9604702,5475,1031920,18018,408546,9611,173700,5832,126964,5572,46736,3233,234846,8198,623374,12462,222558,7797,167922,5768,54636,4346,400816,8865,8572782,18036,4178490,10470,3102593,12574,2942524,13242,160069,6047,1075897,11430,4394292,12855,2706383,14745,2586763,14911,119620,5342,1687909,11989,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
