GEO_ID,B25015_001E,B25015_001M,B25015_002E,B25015_002M,B25015_003E,B25015_003M,B25015_004E,B25015_004M,B25015_005E,B25015_005M,B25015_006E,B25015_006M,B25015_007E,B25015_007M,B25015_008E,B25015_008M,B25015_009E,B25015_009M,B25015_010E,B25015_010M,B25015_011E,B25015_011M,B25015_012E,B25015_012M,B25015_013E,B25015_013M,B25015_014E,B25015_014M,B25015_015E,B25015_015M,B25015_016E,B25015_016M,B25015_017E,B25015_017M,B25015_018E,B25015_018M,B25015_019E,B25015_019M,B25015_020E,B25015_020M,B25015_021E,B25015_021M,B25015_022E,B25015_022M,B25015_023E,B25015_023M,B25015_024E,B25015_024M,B25015_025E,B25015_025M,B25015_026E,B25015_026M,B25015_027E,B25015_027M,NAME,B25015_001EA,B25015_001MA,B25015_002EA,B25015_002MA,B25015_003EA,B25015_003MA,B25015_004MA,B25015_004EA,B25015_005EA,B25015_005MA,B25015_006MA,B25015_006EA,B25015_007EA,B25015_007MA,B25015_008EA,B25015_008MA,B25015_009MA,B25015_009EA,B25015_010EA,B25015_010MA,B25015_011EA,B25015_011MA,B25015_012EA,B25015_012MA,B25015_013EA,B25015_013MA,B25015_014EA,B25015_014MA,B25015_015EA,B25015_015MA,B25015_016EA,B25015_016MA,B25015_017MA,B25015_017EA,B25015_018EA,B25015_018MA,B25015_019EA,B25015_019MA,B25015_020EA,B25015_020MA,B25015_021MA,B25015_021EA,B25015_022MA,B25015_022EA,B25015_023EA,B25015_023MA,B25015_024EA,B25015_024MA,B25015_025EA,B25015_025MA,B25015_026EA,B25015_026MA,B25015_027MA,B25015_027EA,state
0400000US18,2435274,11216,1756328,13334,259000,6963,254217,6875,3889,1005,894,507,1093295,9816,1081595,9820,10600,1741,1100,510,404033,4224,402969,4207,953,393,111,136,678946,11714,281140,7713,271625,7502,8757,1811,758,376,310841,8333,302735,8049,6151,1341,1955,770,86965,3595,86810,3587,127,134,28,49,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1208765,6039,885969,8474,131270,4500,129673,4495,1220,502,377,332,530474,4670,526206,4675,3839,752,429,308,224225,2954,224092,2938,133,111,0,221,322796,6591,140729,5067,136193,4868,3831,984,705,421,130727,4782,127318,4735,2575,776,834,515,51340,2499,51267,2491,0,221,73,94,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1088288,6040,761022,7416,105867,4266,103897,4377,1786,782,184,194,473729,5749,468106,5742,5039,926,584,265,181426,2947,181130,2921,296,221,0,237,327266,6238,147021,4507,141668,4587,4169,1175,1184,735,138536,5091,134671,4822,3021,910,844,670,41709,2713,41675,2705,34,57,0,237,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1651911,8409,1167081,10490,155731,5821,153372,5633,2166,798,193,250,730380,7770,725092,7925,4830,1154,458,308,280970,4343,280533,4287,375,356,62,104,484830,8729,192944,6588,184747,6431,7217,1496,980,398,232037,7253,225177,7087,5173,1327,1687,696,59849,3354,59849,3354,0,267,0,267,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1564978,7812,1071667,10774,145099,5224,139679,5077,4845,1405,575,263,664787,8444,648648,8473,14068,1845,2071,684,261781,5066,260245,5120,1192,537,344,277,493311,9057,189090,5375,177686,5391,9314,1856,2090,696,244381,7863,230608,7272,9521,1881,4252,1333,59840,3394,59275,3345,290,210,275,213,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,548247,3968,399076,5723,42076,2611,41568,2598,490,238,18,31,262013,3730,260089,3826,1724,629,200,137,94987,2476,94822,2465,165,158,0,223,149171,5616,57184,3036,55246,3009,1691,748,247,283,65524,4000,63799,3911,1028,498,697,485,26463,1998,26463,1998,0,223,0,223,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2089031,6574,1450411,12170,173255,5888,171058,5828,1969,727,228,223,972245,9421,964174,9359,6948,1363,1123,533,304911,4812,303738,4880,1063,576,110,126,638620,10342,230335,6413,220739,6162,7884,1722,1712,612,319985,8953,308102,8788,8392,1462,3491,1030,88300,3680,87816,3698,351,340,133,108,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2446485,10151,1588359,10560,154845,5779,152216,5851,2179,963,450,320,1067809,9556,1059245,9567,7650,1288,914,438,365705,5623,365139,5581,418,253,148,172,858126,11260,291503,7754,281986,8052,6944,1492,2573,854,413032,8967,399211,8640,12171,1765,1650,554,153591,5434,153059,5445,389,331,143,177,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3869117,11246,2908273,13927,387564,8331,378242,7957,7985,1429,1337,581,1861199,10660,1837476,10798,21325,2159,2398,704,659510,5089,658505,5127,910,454,95,94,960844,12074,383915,8483,369621,8184,11917,1818,2377,642,436598,9302,422588,9694,10773,1585,3237,1016,140331,4362,139996,4396,335,343,0,235,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2042297,7113,1558206,8771,251174,5723,246721,5829,3909,841,544,260,999360,7093,989254,6948,7947,1166,2159,719,307672,3349,307225,3354,310,180,137,154,484091,8037,205421,5757,196279,5729,6583,1436,2559,1026,194553,6255,186467,6086,5629,1235,2457,906,84117,3492,83964,3506,98,134,55,89,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1075521,7501,760318,9031,95839,4621,92228,4574,3006,1147,605,422,472113,7026,460851,7304,9458,1707,1804,594,192366,4193,191097,4174,918,417,351,303,315203,7259,122396,5255,112619,5004,8185,1728,1592,691,157621,6058,149073,6030,6644,1661,1904,791,35186,2636,34472,2635,609,515,105,160,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2305027,10294,1628838,12691,231592,6728,227045,6588,4085,984,462,282,1002620,10276,990380,10092,10942,1816,1298,472,394626,5175,393731,5155,541,356,354,347,676189,11052,275947,8163,265792,7848,9174,1499,981,489,302755,8930,293064,8459,8641,1660,1050,517,97487,4638,97431,4644,56,97,0,253,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,372190,3596,260137,4603,27946,2255,27545,2284,334,221,67,80,167199,2844,165708,2853,1158,363,333,248,64992,1701,64731,1682,261,265,0,228,112053,4325,43980,2484,42283,2395,1227,584,470,328,50606,2919,48629,2906,1396,625,581,362,17467,1739,17409,1744,58,95,0,228,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,700888,4044,475899,6003,66133,3162,64828,3119,1003,438,302,291,293695,4268,291157,4172,2169,769,369,214,116071,2141,115844,2153,157,136,70,101,224989,5571,102186,3953,96915,3946,4517,1147,754,463,91501,4309,89278,4073,1844,636,379,290,31302,2102,31269,2107,0,213,33,54,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,936828,5750,580705,7586,83795,4339,80692,4124,2881,920,222,188,372099,6677,362975,6750,7754,1551,1370,511,124811,3193,124349,3237,397,278,65,108,356123,7805,133382,4555,122739,4702,7869,1580,2774,921,182726,6499,172324,6150,7645,1586,2757,820,40015,2402,39417,2365,264,254,334,342,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,504503,4403,363652,5321,37898,2426,37267,2445,631,447,0,251,255102,4279,253572,4365,1412,556,118,125,70652,2413,70550,2419,87,104,15,25,140851,4453,49407,3037,48247,3000,1100,585,60,76,66269,3954,64565,3951,1477,681,227,233,25175,2299,25175,2299,0,251,0,251,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3135490,10908,2110308,15499,204177,6163,201059,6188,2484,850,634,385,1406899,10286,1390766,10313,14048,1768,2085,575,499232,6187,497840,6242,1048,494,344,251,1025182,12171,307558,7932,284847,7863,17796,2000,4915,1393,552669,10541,517674,10558,28204,2758,6791,1312,164955,4848,163864,4835,405,328,686,434,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,726033,5057,505915,5858,64283,3240,60132,3266,3271,1029,880,494,315914,5244,305416,5037,8060,1382,2438,803,125718,2995,124954,2923,449,241,315,276,220118,5904,92232,4302,87687,4465,3775,1150,770,454,102376,4640,97821,4607,3639,1077,916,453,25510,2325,25386,2318,17,31,107,123,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7088376,16391,3940942,17812,379128,8898,368090,8659,8776,1426,2262,757,2586663,13925,2535336,14431,42510,3290,8817,1303,975151,8376,971711,8512,2758,657,682,344,3147434,19475,900663,12762,824021,12067,52415,3535,24227,2652,1700614,15265,1548843,14864,103185,4987,48586,3907,546157,10217,536523,10238,5667,1261,3967,1017,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3454068,13312,2350798,17193,307653,7655,300255,7416,6484,1575,914,742,1493554,12661,1477789,12494,13464,2017,2301,746,549591,5915,548808,6018,560,415,223,167,1103270,15595,459668,9583,435673,9207,19709,2478,4286,1127,522901,11871,502620,11936,17201,2290,3080,994,120701,4646,120373,4634,279,287,49,78,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,272352,2425,181666,3052,26846,1954,26599,1969,247,130,0,200,111082,1992,110139,2037,869,425,74,95,43738,1409,43692,1402,13,23,33,55,90686,2873,43244,2546,42679,2450,320,235,245,244,31588,2067,30949,2101,512,291,127,129,15854,1413,15805,1410,0,200,49,73,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4499506,13030,3150239,16219,402646,7661,396900,7614,5407,1178,339,269,1972651,11922,1957155,12418,13777,2063,1719,611,774942,6671,773305,6639,1324,538,313,221,1349267,13947,521641,9934,504086,9536,15534,2340,2021,705,637390,10743,624841,10546,10593,2154,1956,620,190236,5493,189255,5470,729,465,252,305,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1385300,8701,950407,8873,130836,4626,126940,4711,2957,934,939,497,566250,7094,557043,7116,7268,1176,1939,565,253321,3873,252426,3912,701,359,194,144,434893,9173,186250,5554,175046,5527,8820,1427,2384,930,199215,6210,191814,6366,6197,1305,1204,558,49428,2919,48795,2937,319,264,314,269,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1449662,7388,939123,9326,111712,5035,108443,5139,2829,921,440,372,601398,7019,592174,7171,7256,1481,1968,821,226013,4160,225261,4119,507,300,245,166,510539,10385,204586,6487,192522,6339,10264,1858,1800,660,236417,7311,226223,6898,8234,1712,1960,863,69536,3792,69246,3752,192,164,98,110,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4845603,12498,3475105,13987,372838,6891,367940,6674,4500,1069,398,234,2200860,12667,2184827,13060,14846,1631,1187,463,901407,7876,900360,7851,980,390,67,112,1370498,14597,465733,7641,453484,7714,9860,1635,2389,858,644972,12285,632375,12118,9634,1690,2963,957,259793,6214,258950,6247,203,169,640,480,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,405627,3350,255495,5187,25463,2260,24765,2165,698,546,0,281,170914,3957,168948,4005,1966,617,0,281,59118,2114,59034,2123,84,141,0,281,150132,5239,50594,3090,49171,3087,1109,494,314,303,72941,3858,70545,3774,1762,691,634,521,26597,2149,26548,2151,0,281,49,87,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1656978,10079,1165464,11139,143573,5647,140537,5510,2934,1155,102,168,730727,9643,722267,9561,7108,1372,1352,669,291164,4547,290002,4592,1162,612,0,283,491514,10697,196841,7365,190781,7214,5132,1466,928,474,241846,8661,235290,8600,5513,1401,1043,546,52827,3442,52357,3555,470,403,0,283,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,312477,2799,216212,3987,31356,2133,30671,2080,643,349,42,50,133856,2791,132185,2753,1308,457,363,217,51000,1780,50792,1787,158,165,50,85,96265,3813,40634,2673,39018,2529,1155,527,461,321,36300,2533,34058,2347,1096,428,1146,605,19331,1629,19042,1674,168,222,121,175,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2375123,11752,1660152,13597,227283,7003,222618,7161,4349,1177,316,298,1030895,9696,1020917,9661,8774,1467,1204,440,401974,5415,400925,5437,1049,473,0,279,714971,11826,292659,8901,280317,8575,10559,1716,1783,916,339496,8067,329403,7901,7692,1687,2401,924,82816,3911,82491,3900,325,307,0,279,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,8109388,19850,5291045,25916,718046,14505,676771,14124,32696,2925,8579,1444,3439052,18547,3317953,18248,99017,5951,22082,2630,1133947,9379,1124145,9361,7955,1274,1847,635,2818343,22848,1248675,16065,1130125,15320,89619,5839,28931,2696,1323555,17163,1228716,16775,72677,5411,22162,2789,246113,5681,243553,5683,1816,654,744,363,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,814028,5168,585929,6614,117070,4798,111958,4572,4682,1071,430,346,352578,4667,344550,4722,6801,1286,1227,464,116281,2422,115880,2448,337,203,64,68,228099,5261,127225,4261,116597,4247,9208,1668,1420,719,82573,3479,75908,3431,5784,1378,881,513,18301,1942,17795,1889,506,462,0,255,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
