GEO_ID,C19037H_001E,C19037H_001M,C19037H_002E,C19037H_002M,C19037H_003E,C19037H_003M,C19037H_004E,C19037H_004M,C19037H_005E,C19037H_005M,C19037H_006E,C19037H_006M,C19037H_007E,C19037H_007M,C19037H_008E,C19037H_008M,C19037H_009E,C19037H_009M,C19037H_010E,C19037H_010M,C19037H_011E,C19037H_011M,C19037H_012E,C19037H_012M,C19037H_013E,C19037H_013M,C19037H_014E,C19037H_014M,C19037H_015E,C19037H_015M,C19037H_016E,C19037H_016M,C19037H_017E,C19037H_017M,C19037H_018E,C19037H_018M,C19037H_019E,C19037H_019M,C19037H_020E,C19037H_020M,C19037H_021E,C19037H_021M,C19037H_022E,C19037H_022M,C19037H_023E,C19037H_023M,C19037H_024E,C19037H_024M,C19037H_025E,C19037H_025M,C19037H_026E,C19037H_026M,C19037H_027E,C19037H_027M,C19037H_028E,C19037H_028M,C19037H_029E,C19037H_029M,C19037H_030E,C19037H_030M,C19037H_031E,C19037H_031M,C19037H_032E,C19037H_032M,C19037H_033E,C19037H_033M,C19037H_034E,C19037H_034M,C19037H_035E,C19037H_035M,C19037H_036E,C19037H_036M,C19037H_037E,C19037H_037M,C19037H_038E,C19037H_038M,C19037H_039E,C19037H_039M,C19037H_040E,C19037H_040M,C19037H_041E,C19037H_041M,C19037H_042E,C19037H_042M,C19037H_043E,C19037H_043M,C19037H_044E,C19037H_044M,C19037H_045E,C19037H_045M,NAME,C19037H_001MA,C19037H_001EA,C19037H_002MA,C19037H_002EA,C19037H_003EA,C19037H_003MA,C19037H_004EA,C19037H_004MA,C19037H_005EA,C19037H_005MA,C19037H_006MA,C19037H_006EA,C19037H_007MA,C19037H_007EA,C19037H_008EA,C19037H_008MA,C19037H_009EA,C19037H_009MA,C19037H_010EA,C19037H_010MA,C19037H_011MA,C19037H_011EA,C19037H_012MA,C19037H_012EA,C19037H_013EA,C19037H_013MA,C19037H_014EA,C19037H_014MA,C19037H_015EA,C19037H_015MA,C19037H_016EA,C19037H_016MA,C19037H_017MA,C19037H_017EA,C19037H_018MA,C19037H_018EA,C19037H_019EA,C19037H_019MA,C19037H_020EA,C19037H_020MA,C19037H_021EA,C19037H_021MA,C19037H_022MA,C19037H_022EA,C19037H_023MA,C19037H_023EA,C19037H_024EA,C19037H_024MA,C19037H_025EA,C19037H_025MA,C19037H_026EA,C19037H_026MA,C19037H_027EA,C19037H_027MA,C19037H_028MA,C19037H_028EA,C19037H_029MA,C19037H_029EA,C19037H_030EA,C19037H_030MA,C19037H_031EA,C19037H_031MA,C19037H_032EA,C19037H_032MA,C19037H_033MA,C19037H_033EA,C19037H_034MA,C19037H_034EA,C19037H_035EA,C19037H_035MA,C19037H_036EA,C19037H_036MA,C19037H_037EA,C19037H_037MA,C19037H_038EA,C19037H_038MA,C19037H_039EA,C19037H_039MA,C19037H_040MA,C19037H_040EA,C19037H_041MA,C19037H_041EA,C19037H_042MA,C19037H_042EA,C19037H_043EA,C19037H_043MA,C19037H_044EA,C19037H_044MA,C19037H_045MA,C19037H_045EA,state
0400000US13,2133319,10394,92607,4825,16358,2249,8541,1803,15860,2391,17696,2865,16881,2002,10272,1481,4419,1093,2404,871,0,292,176,268,777012,8428,28951,2844,20271,2505,51387,4278,72897,4549,122742,6669,186680,5949,119497,4674,112440,5111,33078,3006,29069,2305,843307,6011,46833,3493,29624,2456,57002,3710,68370,4217,104101,4769,169299,7381,125054,5288,134734,5500,56106,3222,52184,3248,420393,4665,44600,2837,49080,2866,78717,3442,56967,3339,61689,2926,62124,3054,28669,2203,24791,2090,7126,1072,6630,1087,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,137586,3095,8075,1276,553,317,345,308,895,509,1265,586,1933,856,2271,871,333,304,174,209,253,385,53,89,47012,2550,3022,992,800,519,3008,912,3314,1013,6101,1160,10810,1804,8164,1604,7633,1516,2275,697,1885,747,56385,1832,4534,1094,2506,781,3659,888,2999,702,5790,1102,10769,1520,6971,1033,9299,1240,3959,725,5899,985,26114,1381,1359,443,2080,598,3081,784,2963,815,3898,823,4214,819,3177,776,2661,616,1165,434,1516,444,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,492947,4014,36832,2396,4616,1131,2899,955,8177,1341,7286,1583,5803,1150,6090,1264,1462,808,116,139,233,259,150,244,171850,3197,7694,1438,6790,1228,16216,1976,23355,2386,32322,2576,43920,3048,22096,2105,13940,1415,3247,851,2270,617,184946,2522,11874,1628,7472,1280,17909,1599,19820,1722,28637,2331,43188,2728,23607,1747,21939,1901,5261,1184,5239,892,99319,1920,8994,1212,12373,1445,20189,1524,15840,1585,15872,1442,13869,1297,6479,1179,3640,798,1249,490,814,458,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3382400,11251,138491,5156,27324,2552,13748,2074,21914,2115,22813,2750,23363,2129,18878,2033,5528,1162,3485,980,676,466,762,525,1154396,8799,44223,3293,28713,2810,67812,3932,92656,4445,161572,6424,274238,6815,193433,6759,181338,5620,55635,2978,54776,3655,1312702,7057,57907,3513,38490,3070,73609,3384,96622,4314,160376,5263,268896,6706,205175,4418,232236,5602,89616,4018,89775,4616,776811,6209,60034,3613,84872,3730,157907,5358,115387,4420,122953,3892,114330,3736,52843,2941,40144,2559,13599,1538,14742,1530,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2097282,10035,100473,4238,19671,2008,10031,1503,18606,2286,15016,1979,18303,2179,14331,1825,3532,824,904,415,79,97,0,263,737952,6807,40249,4254,23384,2787,61481,4259,79144,4896,128690,5026,192935,5745,111652,4592,73115,3701,15215,2007,12087,1403,806412,6626,43097,3058,30751,2535,62465,3919,79756,4084,119214,4870,184777,6084,124490,4978,107638,4557,30991,2600,23233,1860,452445,3551,36684,2120,54145,2986,102780,4169,76642,3565,75340,2957,59740,2918,23277,1962,15397,1618,3757,950,4683,840,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1127598,5606,77006,3406,14702,2218,8392,1362,16544,2197,13379,1736,11519,1508,9905,1681,1821,700,657,323,48,84,39,86,362645,3967,16953,2207,11783,1500,29615,2461,41210,3042,66625,3437,97894,3819,52095,2608,33214,1815,7581,1049,5675,960,419187,3378,21352,2047,14903,1821,31400,2244,43633,2763,69712,2971,94582,2735,65978,2976,52292,2798,12327,1227,13008,1387,268760,2220,23573,1726,36986,2270,56996,2578,43300,2005,46340,2265,35187,2106,12983,1278,7827,1048,2624,603,2944,716,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,923697,5803,64761,3064,11780,1790,7524,1314,13931,1760,10628,1468,12097,1604,7007,1312,1267,648,352,235,175,220,0,237,304238,4865,14063,1761,10991,1353,27666,2353,34110,2865,53728,3601,73419,3897,42855,2663,33027,2072,8683,1374,5696,1004,347088,3708,15562,1601,11998,1537,26431,2601,32702,2395,48149,2433,76838,3134,58085,2830,48983,2736,13827,1766,14513,1339,207610,2377,19263,1580,23210,1419,41047,2413,33096,2065,35669,2100,27925,1837,13163,1328,9095,1053,2300,593,2842,665,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1476076,7348,66704,3396,15767,2009,6790,1127,14033,1850,8316,1490,10556,1572,7976,1385,2116,832,944,586,96,113,110,118,518886,6334,45859,3963,25730,3086,52127,3193,55721,4161,94131,3873,117446,4861,65502,3731,44320,3113,11227,1501,6823,1217,572116,5003,53000,3415,33758,2872,63750,3739,62907,3393,85674,4392,109589,3718,68191,3249,63751,3019,16363,1706,15133,1824,318370,3806,45584,3151,45689,2889,71457,3327,42696,2471,43780,2757,39067,2280,14488,1564,10065,1138,2705,782,2839,636,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1047729,6926,51802,3323,11859,1454,4249,1217,9663,1575,7954,1373,9112,1617,6661,1559,1866,810,400,317,0,267,38,61,350134,4791,19773,2437,13900,2318,28600,2691,38659,3613,56509,3757,84421,4767,52541,3292,37498,2607,10351,1610,7882,1407,409215,4581,25634,2913,17725,1712,37180,2835,39566,2516,57078,3365,80316,3621,60455,2738,55987,2587,18101,2025,17173,1883,236578,3339,25714,2364,31388,2342,47665,2884,34680,1956,34773,2573,31494,2022,12792,1368,11006,1453,2899,653,4167,772,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,529854,3978,22929,1888,3270,1028,2506,901,4488,1070,3450,969,4925,1105,3518,938,638,415,134,123,0,223,0,223,169640,3269,9082,1261,6963,1381,17369,2048,21812,2133,28953,2477,43440,2789,22785,2306,13290,1390,3836,728,2110,575,217750,2372,14588,1499,10330,1311,19218,1929,21292,2015,34849,2541,46757,2506,31636,2204,26566,2039,7158,1148,5356,859,119535,2155,14443,1549,18052,2086,26077,1892,18899,1615,16448,1354,14355,1447,6013,925,3189,578,946,394,1113,355,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1307563,6053,45367,2908,5807,1283,3059,903,5329,1216,6567,1355,9481,1815,8166,1489,4930,1089,1620,680,344,325,64,108,430469,4415,9688,1764,6021,1086,14536,1680,23326,2469,50112,4219,94654,4817,80339,4203,92307,4450,32217,2587,27269,2288,537722,4418,13409,1563,10375,1588,23065,2093,28288,2414,52360,2858,94653,3070,83341,4438,119822,3967,55475,3817,56934,3001,294005,3398,20911,1688,25438,2172,45633,2950,35968,2617,43144,2457,52119,2743,27829,2093,25126,1982,7989,1124,9848,1271,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2020003,10194,51913,3662,8311,1713,4172,1164,6947,1477,7095,1671,9133,1509,9165,1741,4672,1045,1494,600,530,446,394,368,671908,8696,27883,3013,15023,2119,29166,3068,42746,3294,78785,4512,146140,6170,114828,4706,135367,5486,44231,3348,37739,2994,818303,6514,34318,2825,22697,2260,42048,3130,46135,3018,86832,4753,151679,5598,132554,4723,168803,4953,65094,3266,68143,3661,477879,5314,46309,2688,61427,3867,87554,3619,65284,3346,67894,3515,67417,2988,32753,2293,30380,1916,9880,1250,8981,1203,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3122712,9847,129980,5000,24813,2529,14186,1877,25552,2374,22551,2052,21747,2319,14795,1713,4558,998,1601,608,177,191,0,235,1040088,7541,50412,3200,37547,2941,78831,4424,103356,4457,161259,4672,259327,6733,161224,4459,131641,4176,33241,2634,23250,1656,1254742,6436,67418,3519,42921,2441,88584,4187,112494,3989,172389,4301,275863,6618,190324,4851,193778,5065,60793,3360,50178,2997,697902,4301,56123,2619,79018,3285,149365,4940,112259,3805,121791,3778,97617,3831,38251,2383,26970,1629,8061,1193,8447,1029,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1832155,6844,100476,3793,13512,1561,8911,1271,17975,2165,15899,2015,19580,2082,17903,2073,4335,1037,2015,590,49,61,297,243,637582,5107,20679,2271,13792,1692,31224,2445,53980,3038,100818,3770,157000,4944,117404,3986,95680,3480,27009,2123,19996,2199,715997,4099,28851,2069,19848,1936,40848,2313,57367,2708,91221,3539,160702,4610,121984,3621,120022,4000,39321,2378,35833,2182,378100,3028,32744,2187,48400,2394,72835,3369,57445,2352,59400,2702,57638,2427,23361,1590,16465,1322,4100,738,5712,908,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
