GEO_ID,C08113_001E,C08113_001M,C08113_002E,C08113_002M,C08113_003E,C08113_003M,C08113_004E,C08113_004M,C08113_005E,C08113_005M,C08113_006E,C08113_006M,C08113_007E,C08113_007M,C08113_008E,C08113_008M,C08113_009E,C08113_009M,C08113_010E,C08113_010M,C08113_011E,C08113_011M,C08113_012E,C08113_012M,C08113_013E,C08113_013M,C08113_014E,C08113_014M,C08113_015E,C08113_015M,C08113_016E,C08113_016M,C08113_017E,C08113_017M,C08113_018E,C08113_018M,C08113_019E,C08113_019M,C08113_020E,C08113_020M,C08113_021E,C08113_021M,C08113_022E,C08113_022M,C08113_023E,C08113_023M,C08113_024E,C08113_024M,C08113_025E,C08113_025M,C08113_026E,C08113_026M,C08113_027E,C08113_027M,C08113_028E,C08113_028M,C08113_029E,C08113_029M,C08113_030E,C08113_030M,NAME,C08113_001MA,C08113_001EA,C08113_002EA,C08113_002MA,C08113_003EA,C08113_003MA,C08113_004MA,C08113_004EA,C08113_005MA,C08113_005EA,C08113_006MA,C08113_006EA,C08113_007EA,C08113_007MA,C08113_008EA,C08113_008MA,C08113_009MA,C08113_009EA,C08113_010MA,C08113_010EA,C08113_011MA,C08113_011EA,C08113_012EA,C08113_012MA,C08113_013EA,C08113_013MA,C08113_014EA,C08113_014MA,C08113_015MA,C08113_015EA,C08113_016MA,C08113_016EA,C08113_017EA,C08113_017MA,C08113_018EA,C08113_018MA,C08113_019EA,C08113_019MA,C08113_020MA,C08113_020EA,C08113_021MA,C08113_021EA,C08113_022EA,C08113_022MA,C08113_023EA,C08113_023MA,C08113_024EA,C08113_024MA,C08113_025MA,C08113_025EA,C08113_026MA,C08113_026EA,C08113_027EA,C08113_027MA,C08113_028EA,C08113_028MA,C08113_029EA,C08113_029MA,C08113_030MA,C08113_030EA,state
0400000US34,4129054,16773,2934373,18730,1194681,18578,671773,13902,522908,13838,2969579,18941,2270687,18390,698892,14916,448969,12049,249923,8859,383850,11020,204901,7713,178949,8620,71245,4158,107704,6623,423535,11569,244568,8393,178967,7527,94456,4754,84511,6064,218150,7770,109700,5135,108450,7040,38077,3987,70373,6301,133940,6018,104517,5367,29423,2711,19026,2097,10397,1746,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,857733,9504,555045,9142,302688,8158,214655,6720,88033,5003,671079,11461,440692,10353,230387,7593,170770,6090,59617,4128,106977,5723,61961,4398,45016,3855,25860,2722,19156,2938,8036,1360,4324,1011,3712,1122,2539,850,1173,815,32287,3309,19818,2369,12469,2212,8382,1601,4087,1206,39354,2808,28250,2390,11104,1763,7104,1353,4000,1172,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,8740300,30056,6264484,34226,2475816,25071,1332000,18733,1143816,21899,4756247,29427,3903350,27799,852897,18069,546688,13800,306209,10287,660836,16396,433956,11055,226880,10224,103245,5662,123635,8601,2279763,23543,1250609,16618,1029154,19092,509544,13860,519610,15767,711648,14639,429825,10133,281823,9954,128807,5656,153016,7708,331806,10099,246744,8791,85062,5148,43716,3382,41346,4035,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4103837,17846,3677843,17566,425994,8891,195915,7340,230079,7099,3276072,21001,3001307,20042,274765,9120,146850,7414,127915,5557,513144,13412,394192,10539,118952,7545,30916,3673,88036,6236,40388,3883,33168,3455,7220,1815,3437,1115,3783,1388,127744,6406,112615,5840,15129,2566,7449,1493,7680,1988,146489,5701,136561,5763,9928,1687,7263,1413,2665,797,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,332363,4778,318061,5074,14302,1681,10128,1445,4174,1002,263715,5032,254034,5200,9681,1299,6927,1133,2754,828,30582,2712,28565,2599,2017,694,1503,517,514,393,1423,520,1073,424,350,311,154,188,196,232,17461,1425,16329,1403,1132,545,795,468,337,276,19182,1643,18060,1582,1122,324,749,244,373,231,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5325529,19981,4996880,22514,328649,9550,216102,7918,112547,6020,4423051,22844,4185160,23678,237891,8702,161941,7214,75950,4759,441914,9759,394045,9556,47869,4284,26457,2946,21412,2797,104191,5417,95855,5442,8336,1525,5122,1165,3214,902,192604,6894,169794,6270,22810,2460,14553,1848,8257,1754,163769,6573,152026,6185,11743,1684,8029,1390,3714,811,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1598736,10187,1462448,9823,136288,4919,70005,3887,66283,3682,1285876,12745,1192170,11880,93706,4540,52622,3315,41084,3224,186142,6842,156845,6674,29297,2944,9731,1634,19566,2471,8155,1585,6709,1328,1446,873,386,422,1060,651,60085,4411,51084,3683,9001,1899,5486,1341,3515,1092,58478,3613,55640,3318,2838,642,1780,585,1058,433,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1741953,12854,1497553,13152,244400,6281,119731,6261,124669,5090,1244041,13356,1093312,13695,150729,6697,81892,4845,68837,4475,203509,8632,154757,7619,48752,4530,15684,2435,33068,4082,76958,5028,60054,4444,16904,2482,7144,1622,9760,2014,112133,5711,97822,5498,14311,2018,8123,1564,6188,1412,105312,5572,91608,4855,13704,2353,6888,1470,6816,1843,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5720060,19344,5225056,19386,495004,11554,311997,9317,183007,7005,4369909,24178,4069673,23671,300236,9513,203296,7969,96940,4814,568126,11898,480963,10895,87163,6079,43529,3971,43634,4209,294882,9120,252333,8625,42549,3833,26099,2962,16450,2444,302932,9388,257605,8768,45327,3910,26233,3001,19094,3167,184211,6021,164482,5507,19729,2040,12840,1737,6889,1121,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,514823,6292,415336,7412,99487,4818,55132,4109,44355,3847,417492,7204,345922,7178,71570,4477,43085,3874,28485,2821,45611,3398,30502,2685,15109,2484,5383,1255,9726,2241,13571,1977,9712,1659,3859,1372,1797,633,2062,1297,24501,3272,17943,2837,6558,1678,3688,1143,2870,1237,13648,1609,11257,1523,2391,776,1179,477,1212,551,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1938132,12761,1805830,13636,132302,5760,67343,4792,64959,4089,1571988,16009,1484414,15905,87574,4613,50710,3569,36864,3229,218430,9134,186708,7955,31722,3539,9407,1956,22315,2880,12550,2088,11817,1981,733,535,341,220,392,435,68670,4525,62492,4184,6178,1268,2278,768,3900,1072,66494,3658,60399,3660,6095,1350,4607,1153,1488,644,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,398229,4674,375567,4946,22662,1964,13887,1706,8775,1490,308714,5576,293422,5436,15292,1796,9244,1357,6048,1351,38407,2782,34821,2544,3586,1000,2032,689,1554,627,1788,750,1788,750,0,216,0,216,0,216,23208,2146,20568,2162,2640,598,1646,494,994,364,26112,2003,24968,2061,1144,463,965,408,179,179,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2698377,17005,2534646,17602,163731,6641,83294,5619,80437,4320,2248889,19387,2134179,19517,114710,5321,66821,4885,47889,2756,274578,9200,238982,8371,35596,4121,10417,1942,25179,3734,20138,2381,18243,2318,1895,788,589,421,1306,608,68792,5153,60505,4507,8287,1825,3105,916,5182,1626,85980,4880,82737,4651,3243,1057,2362,899,881,433,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,10514531,26681,6959862,27294,3554669,24700,2014188,28572,1540481,22752,8253633,33825,5677335,30059,2576298,26206,1574559,26099,1001739,21420,1334892,24314,671404,15314,663488,18372,276763,10957,386725,14659,177160,7252,103249,5585,73911,5325,31744,3235,42167,4236,380406,12877,222625,8665,157781,8701,81243,5963,76538,5816,368440,11101,285249,8992,83191,5965,49879,3975,33312,3873,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1190466,10651,1011663,10572,178803,5828,96670,5301,82133,5317,894709,10424,771603,9021,123106,6111,72620,4946,50486,3987,156159,7008,121381,5444,34778,4346,12092,2010,22686,4035,31302,3410,22607,2793,8695,1822,3377,1023,5318,1687,53738,3797,46055,3454,7683,1562,4861,1282,2822,948,54558,2916,50017,2883,4541,986,3720,848,821,466,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,323071,4685,306795,4675,16276,1733,12264,1378,4012,890,242509,5270,231280,5211,11229,1531,8385,1282,2844,797,36123,3001,34145,2733,1978,854,1474,659,504,403,2585,541,2301,542,284,245,233,235,51,68,24307,2475,22558,2399,1749,694,1268,546,481,396,17547,1731,16511,1627,1036,356,904,320,132,139,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3787653,18265,3250430,17981,537223,11560,301277,9047,235946,9120,2916113,22244,2564610,20270,351503,8475,217466,7632,134037,6119,431170,10633,327944,9051,103226,6381,38968,3541,64258,5329,154888,7156,116246,5964,38642,3908,19625,2327,19017,3678,136314,6665,113640,6215,22674,3040,11800,2017,10874,2118,149168,6429,127990,5746,21178,2789,13418,2564,7760,1190,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3030099,16197,2538088,15695,492011,10317,261510,10164,230501,9162,2206093,19179,1886841,16610,319252,9740,183282,7846,135970,7408,356852,11827,260694,10185,96158,7057,37847,4191,58311,6073,156159,7338,122365,6582,33794,3471,17156,2392,16638,2772,156963,6170,133615,5245,23348,3147,11309,1720,12039,2242,154032,5281,134573,4738,19459,2612,11916,2033,7543,1647,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,739968,10071,721705,10124,18263,1922,12613,1747,5650,1089,591790,10203,579869,10366,11921,1665,9391,1548,2530,693,89640,5523,86025,5453,3615,1010,1781,722,1834,761,7195,1196,6841,1193,354,242,330,234,24,47,33218,3148,31631,3082,1587,730,705,372,882,597,18125,2323,17339,2378,786,397,406,276,380,276,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2821147,13556,2607867,13084,213280,7147,128612,6578,84668,4592,2253195,13929,2102802,13512,150393,5915,95546,5391,54847,3966,258634,8917,224725,7635,33909,3763,16371,2356,17538,2460,53707,3709,46705,3316,7002,1458,4432,1154,2570,1030,145267,5403,130449,5254,14818,2093,8467,1546,6351,1431,110344,4056,103186,3959,7158,1172,3796,809,3362,797,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,268323,4045,250619,4104,17704,2069,13540,1946,4164,895,203957,4561,190952,4488,13005,1936,10185,1793,2820,812,33445,2717,30895,2481,2550,827,1688,664,862,453,3429,1097,2894,1053,535,407,450,404,85,143,13577,1747,12501,1591,1076,544,816,491,260,217,13915,1929,13377,1893,538,344,401,281,137,162,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1163103,14766,42101,3004,1121002,14769,231477,7447,889525,14233,874856,15203,30492,2426,844364,15291,186050,6728,658314,13978,133455,5358,6347,1278,127108,4993,22502,2232,104606,4293,42830,3383,2033,603,40797,3268,5823,1203,34974,2973,87200,4523,2193,651,85007,4584,11200,1670,73807,4416,24762,2633,1036,505,23726,2626,5902,1199,17824,2210,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
