GEO_ID,C25074_001E,C25074_001M,C25074_002E,C25074_002M,C25074_003E,C25074_003M,C25074_004E,C25074_004M,C25074_005E,C25074_005M,C25074_006E,C25074_006M,C25074_007E,C25074_007M,C25074_008E,C25074_008M,C25074_009E,C25074_009M,C25074_010E,C25074_010M,C25074_011E,C25074_011M,C25074_012E,C25074_012M,C25074_013E,C25074_013M,C25074_014E,C25074_014M,C25074_015E,C25074_015M,C25074_016E,C25074_016M,C25074_017E,C25074_017M,C25074_018E,C25074_018M,C25074_019E,C25074_019M,C25074_020E,C25074_020M,C25074_021E,C25074_021M,C25074_022E,C25074_022M,C25074_023E,C25074_023M,C25074_024E,C25074_024M,C25074_025E,C25074_025M,NAME,C25074_001MA,C25074_001EA,C25074_002EA,C25074_002MA,C25074_003EA,C25074_003MA,C25074_004EA,C25074_004MA,C25074_005EA,C25074_005MA,C25074_006MA,C25074_006EA,C25074_007EA,C25074_007MA,C25074_008EA,C25074_008MA,C25074_009EA,C25074_009MA,C25074_010EA,C25074_010MA,C25074_011MA,C25074_011EA,C25074_012MA,C25074_012EA,C25074_013EA,C25074_013MA,C25074_014EA,C25074_014MA,C25074_015EA,C25074_015MA,C25074_016EA,C25074_016MA,C25074_017MA,C25074_017EA,C25074_018EA,C25074_018MA,C25074_019EA,C25074_019MA,C25074_020EA,C25074_020MA,C25074_021EA,C25074_021MA,C25074_022MA,C25074_022EA,C25074_023MA,C25074_023EA,C25074_024EA,C25074_024MA,C25074_025EA,C25074_025MA,state
0400000US24,638620,10342,69589,3744,8840,1722,49679,3757,11070,1878,85099,4324,14098,1677,66708,4266,4293,1059,127605,6684,28780,2927,92094,5790,6731,1614,111560,5823,60768,4153,45633,3713,5159,1211,128844,6105,104209,5885,20110,2498,4525,1110,115923,5179,104802,5054,5072,1312,6049,1457,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,858126,11260,139530,6013,18821,2103,101881,4943,18828,2410,152346,6103,34894,2495,111618,5365,5834,1185,159695,5540,42679,3015,110967,5360,6049,1098,124548,5939,61658,4007,58605,4660,4285,1056,142622,6719,110181,6087,27885,3150,4556,1117,139385,6455,127982,6169,6318,1329,5085,1112,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,960844,12074,192442,6583,14389,1643,145826,5368,32227,3347,205345,6938,31046,2833,163844,5906,10455,1444,232362,7420,100999,4431,119940,6000,11423,1462,143122,6190,111787,5049,22431,2617,8904,1421,120309,5173,106754,4955,6181,1452,7374,1373,67264,4190,61648,3980,837,422,4779,1028,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,484091,8037,80261,4309,9643,1577,60079,4079,10539,1616,101790,4520,22395,2289,75446,3964,3949,681,116370,5511,52821,3901,58495,3734,5054,882,79141,4550,60657,4272,15077,2067,3407,585,65582,4285,57121,4063,5690,1225,2771,406,40947,3076,37158,3029,883,495,2906,703,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,315203,7259,76776,4340,5385,1295,49692,3562,21699,2392,76279,4637,11420,1673,53179,4047,11680,1881,71727,4462,31563,3292,26850,2996,13314,1761,42022,3569,30770,2999,4023,1028,7229,1407,30058,2948,25274,2780,642,499,4142,1116,18341,2071,13793,1980,305,293,4243,1023,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,676189,11052,127788,6037,11095,1824,94579,4852,22114,1994,147753,5383,27077,2351,108900,4287,11776,2046,176979,5918,98090,4881,67413,3936,11476,1573,102246,5090,83314,4757,12005,1881,6927,1345,80943,5453,72590,5134,3010,970,5343,1166,40480,3193,38041,3266,324,247,2115,599,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,112053,4325,22256,2051,1802,514,16454,1985,4000,1086,24494,2621,4864,1043,16877,2198,2753,779,26659,2307,14604,1769,8899,1444,3156,660,18538,1813,14528,1581,1604,629,2406,574,14406,1778,11653,1445,975,581,1778,635,5700,971,4634,871,25,43,1041,427,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,224989,5571,34378,2608,4057,963,25950,2274,4371,896,45418,2985,8592,1322,33833,2844,2993,618,61650,3945,33694,3083,24003,2223,3953,716,36962,2857,30879,2635,3304,786,2779,584,30601,2584,26908,2482,551,294,3142,632,15980,1987,14277,1864,135,123,1568,435,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,356123,7805,35926,2942,2352,805,26315,2837,7259,1532,52571,4290,4025,1218,46973,4053,1573,579,82319,5224,17471,2225,62857,4566,1991,774,63574,3683,37774,3165,23840,2568,1960,710,71198,3984,59498,3868,10368,1787,1332,535,50535,3912,48398,3929,915,559,1222,661,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,140851,4453,17962,2044,2305,693,13082,1721,2575,857,23296,2222,5614,1428,16358,1693,1324,649,32512,2933,7800,1345,22537,2510,2175,613,24476,2715,13388,2028,10271,1585,817,405,25711,2738,22134,2643,2426,941,1151,513,16894,2116,15004,1947,740,396,1150,583,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1025182,12171,132029,6471,14042,2035,97474,5169,20513,2148,157823,5928,21137,2762,129571,5315,7115,1400,189251,6291,30020,2643,152520,5959,6711,1228,164105,8093,87503,5615,70840,5407,5762,1383,184872,6258,150301,5723,29092,2663,5479,1108,197102,7296,185286,7297,4967,1178,6849,1143,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,220118,5904,44181,3730,2493,838,31360,3161,10328,1676,47017,3870,8038,1532,34469,3420,4510,1127,51474,3697,25640,2645,19278,2351,6556,1232,33316,2946,24580,2581,5782,1264,2954,828,27759,2933,24442,2632,1180,520,2137,841,16371,1883,15343,1844,96,112,932,387,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3147434,19475,513764,11191,48173,3425,393088,10786,72503,4591,533012,11231,76244,4455,435045,10376,21723,2233,608086,11934,181434,6633,402553,9974,24099,2508,452209,11188,275682,8440,159751,6169,16776,2282,487873,9958,378360,9050,90468,5696,19045,2326,552490,10130,501981,10548,31872,3305,18637,2184,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1103270,15595,203439,7919,14884,2060,147867,7753,40688,3105,216477,8873,31017,2821,164742,7599,20718,2644,286601,9081,131156,6230,132929,6865,22516,2461,167116,7836,137191,6724,19485,2664,10440,1591,145142,6696,130252,6073,4138,1066,10752,1864,84495,4599,77062,4456,1542,580,5891,1155,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,90686,2873,15507,1637,2666,936,10709,1356,2132,627,22306,2105,4915,819,15949,1968,1442,446,22701,2380,15918,2091,4430,918,2353,658,15542,1554,12300,1367,1257,743,1985,528,9926,1574,8572,1551,221,196,1133,321,4704,991,3537,901,120,103,1047,303,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1349267,13947,271289,8667,30034,3180,196091,7674,45164,3943,292790,8926,44613,3100,232349,8530,15828,1741,338869,9488,175076,7553,146704,5704,17089,1955,204990,6751,170587,6450,24543,2361,9860,1378,164607,5955,151176,5855,5384,878,8047,1460,76722,4351,72657,4473,748,375,3317,595,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,434893,9173,86018,4719,6223,1227,61717,4110,18078,2265,98177,5457,18095,1833,70425,4425,9657,1170,114287,5340,65040,4283,40619,3478,8628,1408,63045,3946,52005,3597,6378,1225,4662,1017,48220,4047,42615,3749,811,486,4794,1073,25146,2768,21758,2578,271,205,3117,843,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,510539,10385,72311,3903,6252,1338,55473,3858,10586,1730,101678,5870,12380,1805,84863,5101,4435,1146,133112,5354,50001,3834,77919,4460,5192,1032,86806,4593,67124,4064,15375,2242,4307,1260,73173,4708,66316,4522,4975,1366,1882,613,43459,3584,40676,3333,1349,608,1434,567,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,1370498,14597,251697,8521,25257,2468,186155,7394,40285,3395,290811,7057,55910,3184,212577,6831,22324,1868,317313,8509,148979,5882,146501,5725,21833,2098,205761,8097,162706,6853,31692,3069,11363,1461,186257,6622,166580,6229,8859,1621,10818,1634,118659,5353,108223,5279,3213,968,7223,1074,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,150132,5239,22964,2621,3880,1003,16163,2350,2921,1083,29950,2620,7271,1206,21620,2396,1059,516,31891,3084,9780,1762,21330,2578,781,410,22487,2399,15578,2327,6098,1240,811,452,24486,2462,22150,2451,1920,935,416,283,18354,2176,17165,2195,322,249,867,440,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,491514,10697,96910,4453,6143,1489,63296,4238,27471,2978,99476,5682,15393,1633,72320,4689,11763,1929,120422,5794,57184,4103,51449,4220,11789,1752,79229,4912,63287,4767,8327,1550,7615,1653,58518,4090,50832,3811,2192,856,5494,1319,36959,2962,32328,3104,290,306,4341,1254,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,96265,3813,19100,1745,4226,1020,11812,1557,3062,905,21784,2030,5720,1032,14471,1852,1593,520,23538,2029,15362,2012,5125,956,3051,730,15021,1759,11851,1519,1186,544,1984,649,11338,1678,9941,1575,172,159,1225,414,5484,1038,4735,976,0,216,749,289,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,714971,11826,153064,6450,15419,1711,103253,5574,34392,3012,149920,6377,27889,2715,107810,5665,14221,1818,183425,6998,92379,5308,79051,5301,11995,1877,101792,4756,84821,4604,9831,1624,7140,1156,81587,5002,72576,5060,2306,891,6705,1277,45183,3396,40253,3404,237,209,4693,969,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,2818343,22848,456424,10844,26174,2211,331185,10230,99065,5234,533490,12235,54871,3652,440169,11159,38450,3699,694940,13891,279673,8740,373410,10063,41857,3242,456175,13171,352784,10999,80001,4915,23390,2496,396547,10568,350840,9687,24154,2847,21553,2382,280767,11084,262526,10780,2524,854,15717,2104,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,228099,5261,28079,2458,2497,694,21138,2351,4444,1180,39499,3296,4461,1074,32887,3034,2151,746,63277,3780,28823,2912,31532,2779,2922,927,44154,3305,33643,2765,8166,1624,2345,870,34427,3038,31089,2943,1990,759,1348,436,18663,2233,17739,2191,277,258,647,283,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,71419,3250,9953,1483,1356,570,7476,1324,1121,378,15732,1792,3431,858,11027,1503,1274,449,18452,1826,5131,958,11601,1482,1720,605,12597,1722,9246,1629,2776,975,575,276,9173,1215,7751,1316,749,304,673,318,5512,1218,5191,1208,0,205,321,191,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,874787,13816,110900,5565,10984,1524,78677,4491,21239,2330,133566,6025,20650,2981,101645,5196,11271,1999,185885,7855,64679,4709,110396,5550,10810,1656,155212,6689,96118,5751,50453,4065,8641,1568,154322,6761,124568,6290,20890,2019,8864,1448,134902,5986,122618,5745,5949,1105,6335,1302,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,851860,10603,117627,5371,12297,1820,89084,4812,16246,2092,144977,6582,19326,2280,119198,5591,6453,1273,194886,7256,65896,4494,120252,6281,8738,1294,152833,5760,107963,4721,39000,3578,5870,998,135992,6192,118157,5759,12342,1814,5493,1142,105545,6515,99118,6274,2310,887,4117,987,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
