GEO_ID,B06008_001E,B06008_001M,B06008_002E,B06008_002M,B06008_003E,B06008_003M,B06008_004E,B06008_004M,B06008_005E,B06008_005M,B06008_006E,B06008_006M,B06008_007E,B06008_007M,B06008_008E,B06008_008M,B06008_009E,B06008_009M,B06008_010E,B06008_010M,B06008_011E,B06008_011M,B06008_012E,B06008_012M,B06008_013E,B06008_013M,B06008_014E,B06008_014M,B06008_015E,B06008_015M,B06008_016E,B06008_016M,B06008_017E,B06008_017M,B06008_018E,B06008_018M,B06008_019E,B06008_019M,B06008_020E,B06008_020M,B06008_021E,B06008_021M,B06008_022E,B06008_022M,B06008_023E,B06008_023M,B06008_024E,B06008_024M,B06008_025E,B06008_025M,B06008_026E,B06008_026M,B06008_027E,B06008_027M,B06008_028E,B06008_028M,B06008_029E,B06008_029M,B06008_030E,B06008_030M,NAME,B06008_001MA,B06008_001EA,B06008_002MA,B06008_002EA,B06008_003EA,B06008_003MA,B06008_004EA,B06008_004MA,B06008_005MA,B06008_005EA,B06008_006MA,B06008_006EA,B06008_007MA,B06008_007EA,B06008_008EA,B06008_008MA,B06008_009EA,B06008_009MA,B06008_010MA,B06008_010EA,B06008_011MA,B06008_011EA,B06008_012MA,B06008_012EA,B06008_013MA,B06008_013EA,B06008_014EA,B06008_014MA,B06008_015EA,B06008_015MA,B06008_016MA,B06008_016EA,B06008_017MA,B06008_017EA,B06008_018MA,B06008_018EA,B06008_019EA,B06008_019MA,B06008_020EA,B06008_020MA,B06008_021MA,B06008_021EA,B06008_022MA,B06008_022EA,B06008_023MA,B06008_023EA,B06008_024EA,B06008_024MA,B06008_025EA,B06008_025MA,B06008_026EA,B06008_026MA,B06008_027MA,B06008_027EA,B06008_028MA,B06008_028EA,B06008_029MA,B06008_029EA,B06008_030EA,B06008_030MA,state
0400000US13,7325075,3740,2308808,20183,3573402,32089,841494,16872,183167,8681,418204,8894,3626254,23001,1260407,18325,1580967,22182,430153,12932,97566,5680,257161,7829,2813403,26815,784220,15177,1488079,21542,351527,10936,55300,4438,134277,4903,85169,5804,33610,3877,39445,3727,8779,1561,1931,694,1404,668,800249,14358,230571,10701,464911,13525,51035,3902,28370,3721,25362,3081,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1039527,595,332193,6653,531806,8444,97828,5065,12620,1745,65080,3262,524805,10621,199070,7802,237169,7207,45581,3534,5375,954,37610,2260,287781,6195,85356,3999,153147,5794,35116,3377,3313,877,10849,1445,29661,3594,11510,2494,14908,1993,2434,610,463,318,346,240,197280,8994,36257,3951,126582,6695,14697,2062,3469,1142,16275,1964,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1140486,1327,272985,7203,654197,11640,137310,6488,15659,2160,60335,3308,431593,8330,128513,6150,227590,7737,50859,3574,5251,1302,19380,2062,623754,8256,126235,5669,370309,9188,80305,4811,8542,1582,38363,2599,10730,1488,3259,971,5544,897,1229,545,224,189,474,316,74409,4052,14978,2383,50754,2847,4917,1252,1642,594,2118,722,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,10169211,2444,3318202,21014,5054730,31498,949000,17084,189423,7810,657856,11360,6273082,27546,2328130,20602,2846538,24952,613148,13770,104982,5337,380284,6982,2116331,19996,553651,11898,1103312,15736,230183,7303,43815,3736,185370,6475,99693,6674,27923,3449,48386,3887,13192,2264,3507,1076,6685,1389,1680105,25191,408498,13194,1056494,19207,92477,5129,37119,3948,85517,5073,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5010795,3062,1386975,13323,2615347,21118,607154,13046,79300,5355,322019,7026,3245923,16266,959323,12948,1638391,17344,405554,9879,44857,3715,197798,5787,1494071,15372,354350,8855,817643,12389,183068,7350,26851,2609,112159,4774,30441,3299,9005,1661,16546,2051,3596,1009,630,424,664,379,240360,7641,64297,4120,142767,6300,14936,2190,6962,1633,11398,1613,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2397350,2038,639253,8684,1327056,14338,240239,7251,28739,2684,162063,4460,1684471,9461,449537,8906,927629,12121,168930,5805,18021,2040,120354,4173,598059,10040,159173,5324,328082,8581,64955,3545,8139,1451,37710,2004,10888,1499,3985,950,5671,1037,789,381,107,150,336,301,103932,5164,26558,2715,65674,4280,5565,1227,2472,851,3663,782,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2190376,1902,582595,9150,1198522,12086,239900,6601,31025,3092,138334,4000,1190267,10562,353484,7435,617844,10454,126289,4943,13253,1750,79397,3502,823820,10405,184899,6137,469576,8449,102533,3878,13264,1881,53548,3040,17757,2034,6690,1371,9171,1382,1234,638,434,344,228,180,158532,5835,37522,3288,101931,4587,9844,1788,4074,1120,5161,1061,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3381302,2493,879970,12191,1759066,22095,428704,10753,69732,5181,243830,6297,2345075,13415,623123,11496,1189644,17318,296734,8461,46230,3843,189344,6137,911629,13104,220592,7324,498716,11608,120968,5870,20860,2410,50493,3402,23239,2427,9050,1552,10180,1423,3314,1018,209,183,486,332,101359,5209,27205,2857,60526,3719,7688,1415,2433,791,3507,873,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3386670,2961,1069428,13950,1604312,20867,373433,10546,84330,5368,255167,7471,2608329,14431,885516,13036,1173897,20060,285321,8809,66459,4609,197136,6135,638869,12777,147252,6617,349521,9565,77251,4608,14134,2160,50711,3303,21350,2585,5934,1523,11781,1459,2681,770,399,297,555,363,118122,5243,30726,3466,69113,4831,8180,1769,3338,947,6765,1564,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1096285,1113,294724,6150,580040,9560,136112,5339,12522,1653,72887,3291,677366,8212,198103,5945,341452,7560,81613,4087,7535,1200,48663,2612,368917,7512,86574,4526,209238,6229,49542,3069,3903,1037,19660,1961,11781,1421,2932,700,6099,968,2056,595,123,117,571,347,38221,3446,7115,1670,23251,2564,2901,909,961,633,3993,754,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4501537,1982,1456369,15634,2204048,19961,427111,10880,135688,5948,278321,5750,1878226,17362,743187,13358,776026,14741,181525,7778,55845,3522,121643,3815,1924931,17913,520287,12261,1020626,15293,202410,7098,55809,3754,125799,4249,59117,4336,24421,3231,26049,2141,4879,1207,2281,782,1487,635,639263,13638,168474,9719,381347,10348,38297,3107,21753,2877,29392,2627,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5249776,1728,1804439,17726,2526849,22689,469377,11773,107866,5605,341245,8095,3112167,16665,1138899,15171,1412572,18052,286564,8865,53506,3844,220626,6368,1137707,17791,374401,11290,575573,12489,105347,5303,18471,2208,63915,3864,133458,7573,58817,5351,46122,4095,15306,2016,8008,1586,5205,1082,866444,16945,232322,8207,492582,14972,62160,4565,27881,3292,51499,3283,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,8076640,2387,2478408,16799,4072578,27375,900558,14617,119967,5294,505129,7181,5847449,20766,1964242,15566,2838660,25424,657422,13662,77631,4249,309494,5676,1621006,20371,383054,9770,844434,14775,203524,5510,33104,2433,156890,4653,50478,3422,16740,2390,26292,2409,4824,875,634,344,1988,575,557707,14046,114372,6668,363192,11144,34788,2462,8598,1484,36757,2637,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4134380,1842,1251658,12520,2218847,16921,384617,9282,48648,3336,230610,4725,2705638,14778,861750,10800,1416484,13435,248100,7162,23905,2117,155399,3769,1094013,13686,288012,8382,615730,11700,114415,5177,14844,2099,61012,3020,25579,2289,10295,1805,11837,1425,2119,619,518,329,810,341,309150,8423,91601,5535,174796,6384,19983,2409,9381,2083,13389,1714,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2284716,2629,712155,10161,1071494,16930,245141,7959,75574,4851,180352,6120,1605871,10673,530220,9713,710052,14594,168479,6887,58736,3904,138384,5156,621346,10911,163921,6510,330009,8762,71861,4368,16262,2355,39293,3114,9642,1469,2245,686,5166,1132,1800,738,186,227,245,221,47857,3645,15769,2316,26267,2627,3001,934,390,269,2430,815,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4674246,2904,1300189,14855,2421396,23426,544572,12802,91782,5041,316307,6951,2916977,20099,891484,14488,1437757,20127,339481,10191,55260,4353,192995,5025,1552290,18874,354797,10019,858112,15316,192648,6601,32488,3031,114245,4761,31731,3251,10207,1674,16646,2142,3503,978,870,561,505,375,173248,7876,43701,3588,108881,5853,8940,1400,3164,1048,8562,1576,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,769036,1445,206878,5751,413955,8256,88995,4594,10318,1616,48890,2417,372220,7030,115874,5093,190360,6053,38428,2644,4906,1234,22652,1674,375037,7028,84711,4278,212222,6557,48361,3326,5386,1173,24357,2325,5791,1015,2226,713,2386,636,887,524,0,228,292,242,15988,1937,4067,1366,8987,1212,1319,568,26,45,1589,561,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1400725,1171,384010,6694,772360,10381,136660,5688,18404,2114,89291,2894,866621,8502,253150,5296,461317,7346,81864,3848,9249,1261,61041,2605,434369,7862,101461,4767,251299,6811,49157,3606,6741,1312,25711,1996,9671,1384,4039,1043,4228,881,1165,483,55,82,184,173,90064,3495,25360,2642,55516,3002,4474,974,2359,952,2355,578,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1965437,1149,566781,10557,983660,14197,260808,7158,42362,3841,111826,5155,233670,9183,126821,6824,75232,5334,22990,2760,4588,1322,4039,787,1255181,12774,322314,10215,627906,12349,193612,6745,24705,2756,86644,4720,28652,2886,9879,1773,13112,2024,4078,1203,657,452,926,565,447934,9797,107767,6501,267410,9020,40128,3072,12412,2430,20217,2162,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1075279,1285,308733,6920,569788,10785,119533,6722,14698,2297,62527,2936,384855,8171,142516,5692,172929,6396,42715,3288,3634,969,23061,1967,612710,8894,147964,6753,349944,9437,70692,4956,9173,1770,34937,2516,10760,1963,2862,850,5521,1249,1430,683,658,720,289,288,66954,4995,15391,2500,41394,4091,4696,1217,1233,742,4240,825,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,7006178,1117,2222005,14458,3563166,22380,577691,10077,160006,7618,483310,9247,3203709,23083,1306297,15230,1375740,15291,261958,7989,56675,4627,203039,6354,1964844,20564,473856,11139,1084155,14628,183718,6397,41257,3166,181858,5421,167647,9263,45325,4273,80816,5915,21929,2724,8275,1573,11302,2009,1669978,21673,396527,11912,1022455,16780,110086,5663,53799,4540,87111,5114,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1533025,1891,483436,9832,747637,12752,182627,6577,29699,3075,89626,3626,675114,11022,272662,9360,280885,9102,72684,5309,13489,2079,35394,2344,658020,8592,159115,6637,348738,7862,94130,4634,10174,1691,45863,2514,18938,2283,6911,1368,8291,1286,2407,754,368,281,961,748,180953,9437,44748,4650,109723,6369,13406,2232,5668,1293,7408,1339,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,15606628,2416,5566776,32361,7209012,37436,1315756,16169,465872,10508,1049212,14173,9154594,36154,3615506,27258,3960024,32723,764698,12405,220538,7481,593828,9559,2016530,18338,725795,13764,884997,14386,185937,5714,56142,3729,163659,4669,424835,10432,135394,6679,161169,7165,52907,3976,30546,2926,44819,2885,4010669,33361,1090081,20689,2202822,22416,312214,9889,158646,6896,246906,8113,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7072249,4351,2021960,19443,3642261,32459,715502,17075,236344,9780,456182,8540,3908209,25523,1175878,19612,1876703,24138,412259,13113,139096,6984,304273,7118,2536875,23246,653528,13275,1405335,20773,267647,8730,74870,5460,135495,4745,64582,4476,22228,2797,31598,2857,6253,1588,2447,1017,2056,767,562583,11584,170326,7200,328625,10198,29343,3229,19931,2679,14358,1661,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,519296,1132,153251,5005,281801,6755,44497,2923,3469,870,36278,1953,357027,4954,104829,4528,192714,5352,28502,2540,2104,630,28878,1759,146162,5164,43428,2897,79910,4005,15002,1550,1147,477,6675,886,3640,969,833,392,2019,851,606,458,11,18,171,194,12467,1611,4161,1208,7158,1175,387,243,207,274,554,271,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9205208,2954,2705608,23947,4633154,32333,1067531,15011,164304,6816,634611,9415,6607758,26201,2142403,21716,3189998,27437,761101,13603,115953,5405,398303,8612,2149148,22410,455608,11228,1173879,16915,273436,8862,40312,3300,205913,5569,64731,4018,21654,2339,32578,3099,6054,1218,1556,614,2889,954,383571,10294,85943,6058,236699,8130,26940,2448,6483,1502,27506,2399,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2839257,2423,721736,10391,1489373,16726,364376,9428,62155,4040,201617,4475,1621706,12117,460685,9787,797112,12360,206749,6857,31699,3023,125461,3626,1025349,11557,213310,7100,574850,10794,142295,5370,24459,2361,70435,3349,28531,2761,8618,1430,13241,1835,5312,1282,944,562,416,271,163671,5922,39123,3159,104170,4849,10020,1472,5053,1272,5305,1192,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2998516,2122,854994,12932,1530561,17077,384761,9564,55623,4063,172577,5272,1137355,15422,429977,10533,502061,10518,140744,5793,18904,2379,45669,2852,1499194,16863,327309,10168,819032,13166,216583,8588,26237,2422,110033,3997,31089,2556,9768,1772,15376,1916,4573,1018,364,226,1008,513,330878,8476,87940,5737,194092,7893,22861,2883,10118,1881,15867,2256,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
