GEO_ID,C08524_001E,C08524_001M,C08524_002E,C08524_002M,C08524_003E,C08524_003M,C08524_004E,C08524_004M,C08524_005E,C08524_005M,C08524_006E,C08524_006M,C08524_007E,C08524_007M,C08524_008E,C08524_008M,C08524_009E,C08524_009M,C08524_010E,C08524_010M,C08524_011E,C08524_011M,C08524_012E,C08524_012M,C08524_013E,C08524_013M,C08524_014E,C08524_014M,C08524_015E,C08524_015M,C08524_016E,C08524_016M,C08524_017E,C08524_017M,C08524_018E,C08524_018M,C08524_019E,C08524_019M,C08524_020E,C08524_020M,C08524_021E,C08524_021M,C08524_022E,C08524_022M,C08524_023E,C08524_023M,C08524_024E,C08524_024M,C08524_025E,C08524_025M,C08524_026E,C08524_026M,C08524_027E,C08524_027M,C08524_028E,C08524_028M,C08524_029E,C08524_029M,C08524_030E,C08524_030M,C08524_031E,C08524_031M,C08524_032E,C08524_032M,C08524_033E,C08524_033M,C08524_034E,C08524_034M,C08524_035E,C08524_035M,C08524_036E,C08524_036M,C08524_037E,C08524_037M,C08524_038E,C08524_038M,C08524_039E,C08524_039M,C08524_040E,C08524_040M,C08524_041E,C08524_041M,C08524_042E,C08524_042M,C08524_043E,C08524_043M,C08524_044E,C08524_044M,C08524_045E,C08524_045M,C08524_046E,C08524_046M,C08524_047E,C08524_047M,C08524_048E,C08524_048M,NAME,C08524_001EA,C08524_001MA,C08524_002EA,C08524_002MA,C08524_003MA,C08524_003EA,C08524_004EA,C08524_004MA,C08524_005EA,C08524_005MA,C08524_006EA,C08524_006MA,C08524_007EA,C08524_007MA,C08524_008EA,C08524_008MA,C08524_009MA,C08524_009EA,C08524_010EA,C08524_010MA,C08524_011EA,C08524_011MA,C08524_012EA,C08524_012MA,C08524_013EA,C08524_013MA,C08524_014MA,C08524_014EA,C08524_015EA,C08524_015MA,C08524_016EA,C08524_016MA,C08524_017EA,C08524_017MA,C08524_018EA,C08524_018MA,C08524_019EA,C08524_019MA,C08524_020MA,C08524_020EA,C08524_021EA,C08524_021MA,C08524_022EA,C08524_022MA,C08524_023EA,C08524_023MA,C08524_024EA,C08524_024MA,C08524_025MA,C08524_025EA,C08524_026EA,C08524_026MA,C08524_027EA,C08524_027MA,C08524_028EA,C08524_028MA,C08524_029EA,C08524_029MA,C08524_030EA,C08524_030MA,C08524_031MA,C08524_031EA,C08524_032EA,C08524_032MA,C08524_033EA,C08524_033MA,C08524_034EA,C08524_034MA,C08524_035EA,C08524_035MA,C08524_036MA,C08524_036EA,C08524_037MA,C08524_037EA,C08524_038MA,C08524_038EA,C08524_039EA,C08524_039MA,C08524_040EA,C08524_040MA,C08524_041EA,C08524_041MA,C08524_042MA,C08524_042EA,C08524_043MA,C08524_043EA,C08524_044EA,C08524_044MA,C08524_045EA,C08524_045MA,C08524_046EA,C08524_046MA,C08524_047MA,C08524_047EA,C08524_048MA,C08524_048EA,state
0400000US13,4287027,22641,1406769,20193,630642,14769,1112771,17180,26419,2979,474023,12397,594166,14552,42237,2839,3357081,24914,1158739,19371,460668,11945,923022,16427,14802,2282,321263,10084,460810,12262,17777,2394,494372,14934,115499,5823,86241,6111,88329,5146,7694,1947,111321,8559,82300,5377,2988,915,101989,6673,22813,2519,29875,4100,25531,3240,198,207,6962,2422,15924,2824,686,484,151052,8073,30929,3178,33824,4002,26089,3072,2424,1082,24374,3847,28083,3768,5329,971,182533,7137,78789,4554,20034,2508,49800,3570,1301,607,10103,1985,7049,1468,15457,995,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,629882,7186,201235,6843,129479,5298,159891,6585,6202,1364,65398,4414,46082,3038,21595,2392,422226,8796,135358,6102,81216,4799,109144,6362,3229,827,48621,3591,31941,2583,12717,2016,101059,6431,35829,3384,18777,2337,24709,2463,1420,664,11585,1961,6495,1288,2244,815,33917,3209,6984,1289,12299,2245,10099,1396,68,88,1161,480,3110,790,196,212,45518,3136,10365,1614,12324,1704,9624,1571,1142,711,2368,663,3384,1023,6311,934,27162,2434,12699,1673,4863,1099,6315,1232,343,272,1663,628,1152,633,127,82,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,656843,6577,203926,5151,102686,5709,164751,6802,18830,1909,85327,4286,78250,3922,3073,1135,508675,7169,157827,4989,75683,4717,135322,6254,12934,1631,64211,3665,60196,3378,2502,934,74513,4412,19482,2417,12215,1778,14566,1767,2613,1052,14975,1892,10130,1408,532,603,5439,1127,1621,531,901,551,851,556,0,265,859,383,1168,601,39,69,34342,3196,9943,1664,8073,1566,6802,1255,1954,804,2958,735,4612,910,0,265,33874,2970,15053,2188,5814,1223,7210,1355,1329,443,2324,801,2144,669,0,265,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5968506,20652,2055088,19752,940850,15786,1566105,20110,18469,2228,504435,11171,873304,16748,10255,1419,4421567,23531,1519528,18963,649408,13215,1181335,17350,13191,1686,391605,10063,661759,14813,4741,1028,556538,13266,143506,6179,98844,5865,114286,5732,1841,695,74601,5451,123004,6511,456,272,510850,11263,211784,6564,92932,6524,150717,6714,525,327,12737,1936,41916,3878,239,283,261332,8442,81777,3801,61975,4548,63710,4208,1380,604,13624,2047,36837,3972,2029,616,218219,5775,98493,4277,37691,2982,56057,3350,1532,500,11868,1795,9788,1689,2790,875,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2901321,16538,863628,15365,449239,10252,709082,11865,12233,1900,289826,9073,575713,9993,1600,529,2398127,16754,734137,14064,350646,9196,602184,10849,8353,1694,229629,7905,471843,8467,1335,468,282453,8329,61288,3888,48753,3742,54656,3345,1577,617,42750,3588,73429,4473,0,265,22945,2380,3985,908,7093,1537,4821,1199,72,117,1786,710,5188,1134,0,265,103538,5101,26417,2286,24470,2593,22285,1919,1380,629,8919,1883,19802,2501,265,239,94258,4901,37801,3313,18277,2237,25136,2184,851,421,6742,1454,5451,1161,0,265,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1507545,11140,485450,7322,240892,6451,373716,8471,16407,1605,131037,5313,259410,7216,633,269,1181690,10379,382462,7621,177473,5820,308399,7909,10194,1440,101708,5016,200912,6459,542,234,163491,6273,38719,2961,27833,2636,32121,2711,2308,700,22004,2443,40506,2962,0,265,14923,1804,5106,991,2883,913,3090,856,0,265,282,229,3562,833,0,265,75948,3964,24586,1960,19387,2084,15406,1677,1082,417,4416,928,10980,1418,91,127,71493,3075,34577,2077,13316,1371,14700,1567,2823,778,2627,790,3450,805,0,265,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1387246,11754,460603,10596,216413,7225,343456,8781,15015,1826,138442,4698,203747,7282,9570,1490,1136528,13822,383741,9921,163987,5845,295648,8149,11106,1445,108728,3999,167294,7400,6024,1365,129793,5667,34251,2646,22898,2500,25759,2437,2145,1027,20909,2458,23271,2299,560,392,6721,1537,643,294,3038,1038,1129,515,0,265,279,290,1586,582,46,77,54753,4000,15947,1760,14413,2452,8899,1206,707,289,5639,1323,8380,1234,768,320,59451,3586,26021,2422,12077,1684,12021,1801,1057,369,2887,892,3216,812,2172,449,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1834746,16795,562221,11317,273515,7828,465198,10600,13506,1931,197278,6144,311360,8556,11668,1555,1497631,17664,471227,10320,209361,6851,399197,9935,7496,1325,148523,5949,253805,7970,8022,1424,206448,7632,51789,3911,33013,3379,38001,3262,4519,1019,37024,3590,40771,3209,1331,643,17692,2610,2772,693,5493,1400,4625,1307,0,265,1386,756,3416,987,0,265,53994,3820,13531,1839,14285,1906,10135,1550,428,215,4986,1271,9494,1448,1135,438,58981,4174,22902,2183,11363,1648,13240,1882,1063,471,5359,1171,3874,1057,1180,212,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1828690,15492,536259,9013,319301,9610,472343,11778,10933,1415,242440,7842,238790,6706,8624,1123,1484797,16260,461338,8557,241083,8125,403591,11524,7877,1106,177134,6535,187264,6439,6510,1090,218012,7932,47687,3774,41655,3286,41139,3719,1976,679,52880,3958,32001,3473,674,429,20408,2611,1844,591,9911,2012,3660,1091,42,69,1007,599,3860,1072,84,97,65775,4055,10157,1300,20320,2750,12669,1775,687,413,8072,1701,12589,2077,1281,518,39698,3507,15233,2067,6332,1351,11284,1646,351,225,3347,1040,3076,994,75,98,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,634690,7536,204549,5763,107954,5285,160215,5284,12282,1745,71305,3140,76796,3799,1589,684,492243,7286,161898,5116,80208,4110,129798,4367,7232,1147,54753,2995,57276,2979,1078,578,69797,4241,16726,1939,13504,1964,13721,1858,3064,896,11910,1521,10732,1701,140,146,4256,1203,563,300,704,475,1319,600,58,97,181,178,1431,613,0,265,36802,2707,10071,1439,8194,1545,9030,1555,1448,819,2761,776,4927,1058,371,358,31592,2352,15291,1912,5344,1151,6347,1177,480,315,1700,538,2430,605,0,265,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2540390,17577,1038877,15481,391346,11071,642666,12505,6276,1328,231846,7218,220766,7133,8613,1431,1919090,19932,833164,14800,256531,8683,492729,11161,3574,1076,160339,5829,166085,5800,6668,1309,268953,8824,84615,4704,49361,4295,56874,3759,675,364,49441,4359,27277,2841,710,334,141755,6604,38372,2973,39855,3174,41695,3772,304,367,8112,2008,13417,2214,0,265,107976,5972,32392,2733,27468,3103,26736,3024,533,327,9410,1942,10399,1701,1038,443,102616,5905,50334,3544,18131,2443,24632,2496,1190,368,4544,1252,3588,919,197,198,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3247821,18881,1339605,15569,518353,13156,803471,11430,6387,1463,261237,8867,316205,9664,2563,906,2401658,20748,993057,14509,359157,10912,601841,9959,4055,1040,199781,8249,241654,8382,2113,852,276006,9273,84046,4499,58795,4896,54817,3607,1131,619,40342,4232,36647,3393,228,223,277065,8405,130155,5611,48504,4536,74069,4866,89,132,7801,1571,16405,2844,42,74,179174,8523,70281,4485,37607,4468,45823,3387,1041,785,7155,1913,17176,2075,91,119,113918,4956,62066,3014,14290,1701,26921,2553,71,90,6158,1338,4323,1113,89,162,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4388084,22399,1432421,14602,749507,12482,1111776,16734,21136,1875,373011,8569,698767,12123,1466,481,3639519,20105,1222844,13494,581478,9906,942124,15427,13422,1367,302723,6449,575597,10263,1331,421,398553,10338,98044,4649,76862,4364,84792,4488,3872,718,50314,4127,84577,5361,92,114,50199,3778,11115,1629,13481,1765,15321,2114,136,136,1237,540,8909,1585,0,265,147297,6012,40915,2804,42656,3327,30760,2468,1823,651,9922,1395,21178,2235,43,74,152516,5319,59503,2959,35030,3099,38779,2909,1883,590,8815,1496,8506,1182,0,265,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
