GEO_ID,C08128_001E,C08128_001M,C08128_002E,C08128_002M,C08128_003E,C08128_003M,C08128_004E,C08128_004M,C08128_005E,C08128_005M,C08128_006E,C08128_006M,C08128_007E,C08128_007M,C08128_008E,C08128_008M,C08128_009E,C08128_009M,C08128_010E,C08128_010M,C08128_011E,C08128_011M,C08128_012E,C08128_012M,C08128_013E,C08128_013M,C08128_014E,C08128_014M,C08128_015E,C08128_015M,C08128_016E,C08128_016M,C08128_017E,C08128_017M,C08128_018E,C08128_018M,C08128_019E,C08128_019M,C08128_020E,C08128_020M,C08128_021E,C08128_021M,C08128_022E,C08128_022M,C08128_023E,C08128_023M,C08128_024E,C08128_024M,C08128_025E,C08128_025M,C08128_026E,C08128_026M,C08128_027E,C08128_027M,C08128_028E,C08128_028M,C08128_029E,C08128_029M,C08128_030E,C08128_030M,NAME,C08128_001MA,C08128_001EA,C08128_002EA,C08128_002MA,C08128_003EA,C08128_003MA,C08128_004EA,C08128_004MA,C08128_005EA,C08128_005MA,C08128_006MA,C08128_006EA,C08128_007MA,C08128_007EA,C08128_008EA,C08128_008MA,C08128_009MA,C08128_009EA,C08128_010EA,C08128_010MA,C08128_011MA,C08128_011EA,C08128_012EA,C08128_012MA,C08128_013EA,C08128_013MA,C08128_014EA,C08128_014MA,C08128_015EA,C08128_015MA,C08128_016EA,C08128_016MA,C08128_017MA,C08128_017EA,C08128_018MA,C08128_018EA,C08128_019EA,C08128_019MA,C08128_020EA,C08128_020MA,C08128_021EA,C08128_021MA,C08128_022MA,C08128_022EA,C08128_023EA,C08128_023MA,C08128_024EA,C08128_024MA,C08128_025EA,C08128_025MA,C08128_026EA,C08128_026MA,C08128_027MA,C08128_027EA,C08128_028MA,C08128_028EA,C08128_029MA,C08128_029EA,C08128_030EA,C08128_030MA,state
0400000US19,1505469,9309,1180782,8819,203940,5874,116342,4190,4405,736,1181155,9402,956988,9249,162640,5054,59359,3274,2168,562,162656,6188,132048,5261,20192,2012,10134,1365,282,172,14967,1750,9845,1472,5028,1000,94,98,0,221,75198,3806,51969,3592,14274,1564,8591,1369,364,188,71493,3075,29932,2389,1806,485,38164,1938,1591,494,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1377119,10473,1038929,12093,232410,6895,101641,5019,4139,830,1126064,12103,875563,12892,190746,6358,57955,3734,1800,605,127183,5980,98906,5357,19436,2135,8168,1389,673,316,7852,1644,5454,1168,2337,976,61,76,0,237,56569,4064,37038,3184,12393,1383,6574,1284,564,343,59451,3586,21968,2147,7498,933,28883,2397,1102,371,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1837225,14466,1421750,14377,289171,9726,121053,5433,5251,1125,1497770,15761,1183105,15602,239568,8467,73052,3588,2045,520,206857,7783,157917,6790,33794,2946,13994,2038,1152,673,18677,2674,14873,2449,2898,837,906,634,0,267,54940,3996,40507,3343,8183,1343,5781,1142,469,259,58981,4174,25348,2254,4728,766,27320,2922,1585,552,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1807758,14260,1391114,16132,304140,8752,108446,5112,4058,1154,1474301,15778,1141262,17212,256831,7564,73372,4105,2836,1000,210265,7683,166044,7063,31486,3289,12296,1750,439,374,20323,2487,15869,2405,3949,834,505,300,0,267,63171,3999,48590,3645,9642,1732,4848,1098,91,117,39698,3507,19349,2115,2232,762,17425,2346,692,329,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,649045,7014,486619,7594,97189,4340,63457,3198,1780,558,503356,7001,386776,7449,80812,3990,35001,2180,767,299,71364,4198,54008,3487,8762,1579,8552,1318,42,67,4789,1266,3671,1118,968,442,95,119,55,89,37944,2750,27299,2563,5587,928,4765,1117,293,191,31592,2352,14865,1936,1060,438,15044,1496,623,326,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2813342,14943,2043609,18233,625097,12066,140809,5358,3827,970,2049298,17462,1504066,17547,467075,9885,76572,3953,1585,536,300038,10022,228708,9606,57293,3531,13492,1936,545,350,248203,8859,168894,7947,75131,4640,4178,1027,0,277,113187,5797,85671,5679,19452,2076,7805,1414,259,219,102616,5905,56270,4355,6146,1469,38762,2673,1438,602,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3173416,16831,2560608,16877,397433,8937,211268,7371,4107,945,2339080,19166,1887765,17640,320893,8765,128465,5966,1957,667,270033,9159,223333,8369,28127,2736,17902,2509,671,405,272089,8486,240579,8021,27400,2305,4053,952,57,96,178296,8152,149946,7428,17606,2145,10220,1694,524,302,113918,4956,58985,3631,3407,842,50628,3259,898,401,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4433325,21661,3654509,19827,518419,9148,251200,6729,9197,1334,3675973,20500,3092215,18605,433346,9018,146097,5632,4315,877,403383,10322,332712,9468,43619,2981,25340,2527,1712,654,52258,3836,42473,3265,8473,1335,1312,567,0,235,149195,6123,109620,5012,25710,2652,13293,1687,572,267,152516,5319,77489,4262,7271,1411,65158,3296,2598,667,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2670719,12142,2164666,13672,319228,8751,180888,5434,5937,746,2087120,13546,1739705,13612,254003,7626,91259,3876,2153,439,249560,7953,206291,7237,29486,2546,13168,1318,615,257,80634,4668,67584,4412,11717,1684,1312,451,21,27,122351,4365,87915,3746,18607,1660,15136,1335,693,218,131054,4893,63171,3086,5415,954,60013,3496,2455,510,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1178470,11227,876066,11826,219822,6784,79015,5073,3567,876,968128,13164,727979,13264,185318,6507,52542,4257,2289,813,142868,6227,110550,5507,21375,2566,10742,1573,201,219,4750,1406,1910,661,2840,1193,0,283,0,283,38525,3808,26035,3020,7492,1321,4626,1219,372,317,24199,2369,9592,1365,2797,554,11105,1770,705,363,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2741377,16240,2182138,15554,366072,8645,185792,5954,7375,981,2215467,17131,1803737,15819,304173,9030,104434,4909,3123,742,286396,8626,231399,7579,36806,3193,17460,1903,731,352,37909,3204,31503,3102,5884,1161,522,302,0,253,88589,3983,65150,3803,11374,1558,11335,1592,730,400,113016,5182,50349,3311,7835,585,52041,3693,2791,671,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,459766,4871,319062,5984,87985,4380,50692,3467,2027,577,334199,5025,242460,5379,65380,3508,25847,2269,512,240,55346,4064,39129,3372,11105,1545,4933,1258,179,148,4238,1036,3433,951,733,343,72,120,0,228,35191,2749,22064,2228,8446,1428,4371,943,310,184,30792,2339,11976,1439,2321,600,15469,1770,1026,451,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,910351,7807,700328,8689,134214,4966,72611,3745,3198,545,720443,7197,572108,7645,111721,4333,35038,2180,1576,438,95068,4536,76560,4363,12479,1434,5548,1010,481,339,4582,1032,3819,951,751,297,12,19,0,213,44933,2685,30447,2406,7935,983,6156,1059,395,215,45325,2660,17394,1892,1328,384,25857,1935,746,221,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1201744,10817,994123,10745,146161,5349,60023,4181,1437,617,921623,10371,763027,10743,123765,5054,33916,3010,915,491,147758,8446,128154,7967,14496,1880,4941,1307,167,220,43148,3983,40553,3906,2119,757,476,286,0,292,51760,4376,43127,4087,4929,1108,3561,1294,143,170,37455,3214,19262,2234,852,317,17129,2453,212,274,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,685446,6779,539585,7205,90056,3989,54576,3649,1229,568,560191,7597,445921,8004,78931,3490,34917,2595,422,253,59019,3981,47474,3716,7109,1122,4393,1031,43,71,4879,1110,4056,951,688,428,135,106,0,251,32029,3124,26875,3081,2517,911,2261,556,376,412,29328,2667,15259,1878,811,354,12870,1811,388,255,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4129054,16773,3331359,20062,576504,10215,214337,7937,6854,1503,2969579,18941,2365787,19478,474202,10384,126545,6241,3045,999,383850,11020,321376,10407,42208,3263,19128,2818,1138,700,423535,11569,374118,10947,38290,3539,10930,1775,197,157,218150,7770,184043,7866,19069,2287,14368,2272,670,461,133940,6018,86035,5057,2735,657,43366,2937,1804,565,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,857733,9504,599033,10692,189507,6814,65513,4402,3680,1310,671079,11461,480805,11144,153433,6515,34887,3129,1954,763,106977,5723,74859,5200,24367,2226,6925,1516,826,906,8036,1360,5354,1276,2456,658,226,190,0,279,32287,3309,21850,2678,7021,1245,3216,1035,200,171,39354,2808,16165,2023,2230,736,20259,2195,700,318,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,8740300,30056,6725644,30625,1440461,19382,559766,12164,14429,2104,4756247,29427,3574545,27979,943442,14575,232652,7631,5608,1210,660836,16396,515243,14804,106005,4214,38254,3869,1334,514,2279763,23543,1888976,21405,304765,9972,84934,4942,1088,589,711648,14639,577676,13394,73795,4859,58133,4134,2044,732,331806,10099,169204,7393,12454,1397,145793,6065,4355,982,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4103837,17846,3176154,20831,657902,12720,261919,9284,7862,1407,3276072,21001,2573783,21447,534565,11684,163805,6729,3919,962,513144,13412,406147,12528,71938,4349,33543,3269,1516,540,40388,3883,30646,3325,9266,1655,476,412,0,281,127744,6406,89655,5954,25662,1836,11982,1806,445,296,146489,5701,75923,4371,16471,1474,52113,3645,1982,731,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,332363,4778,239155,5203,59847,3059,31781,1958,1580,498,263715,5032,199370,5135,49067,2506,14758,1519,520,238,30582,2712,23077,2293,5293,1025,2186,518,26,43,1423,520,1036,424,387,323,0,200,0,200,17461,1425,10796,1248,4160,738,2199,550,306,204,19182,1643,4876,851,940,403,12638,1308,728,348,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5325529,19981,4352050,20564,663478,11757,299744,7176,10257,1623,4423051,22844,3668865,22481,567694,11158,181154,5707,5338,1149,441914,9759,367002,9506,46028,3087,27886,2248,998,422,104191,5417,84085,5017,18518,2055,1588,643,0,261,192604,6894,148381,6481,24739,2245,18670,2003,814,386,163769,6573,83717,4513,6499,1170,70446,3592,3107,777,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1598736,10187,1194592,10864,275306,7032,123314,4884,5524,1318,1285876,12745,980516,12454,229517,7159,73397,4119,2446,683,186142,6842,139741,6260,31146,2792,14356,1787,899,608,8155,1585,6333,1353,1341,663,481,396,0,244,60085,4411,42809,3774,8470,1251,8157,1313,649,366,58478,3613,25193,2441,4832,913,26923,2428,1530,626,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1741953,12854,1357970,13287,228497,8238,150859,5962,4627,1058,1244041,13356,992767,13137,169724,6509,79897,4303,1653,510,203509,8632,164033,7413,26153,2339,12507,1936,816,521,76958,5028,62793,4370,11732,1766,2433,916,0,269,112133,5711,86788,5276,15955,2003,9079,1485,311,220,105312,5572,51589,3758,4933,1028,46943,3660,1847,610,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5720060,19344,4692825,19850,663294,12039,351072,8322,12869,1676,4369909,24178,3632056,21089,524465,10817,207672,6425,5716,971,568126,11898,467533,10722,63928,3692,35112,2310,1553,514,294882,9120,251892,9294,37639,3040,5112,1316,239,257,302932,9388,243089,8099,31113,2650,27055,2660,1675,580,184211,6021,98255,4212,6149,1087,76121,4105,3686,982,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,514823,6292,410942,6650,71281,4187,31869,2744,731,366,417492,7204,331860,7539,63452,4060,21740,2239,440,265,45611,3398,38701,3154,4018,932,2721,796,171,201,13571,1977,12069,1986,1274,550,228,256,0,281,24501,3272,20981,2997,2108,712,1412,759,0,281,13648,1609,7331,1126,429,220,5768,1233,120,145,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
